GeographyCode,LC6502NI0001,LC6502NI0002,LC6502NI0003,LC6502NI0004,LC6502NI0005,LC6502NI0006,LC6502NI0007,LC6502NI0008,LC6502NI0009,LC6502NI0010,LC6502NI0011,LC6502NI0012,LC6502NI0013,LC6502NI0014,LC6502NI0015,LC6502NI0016,LC6502NI0017,LC6502NI0018,LC6502NI0019,LC6502NI0020,LC6502NI0021,LC6502NI0022,LC6502NI0023,LC6502NI0024,LC6502NI0025,LC6502NI0026,LC6502NI0027,LC6502NI0028,LC6502NI0029,LC6502NI0030,LC6502NI0031,LC6502NI0032,LC6502NI0033,LC6502NI0034,LC6502NI0035
N00000688,306,71,32,49,41,73,40,74,2,1,7,10,50,4,91,25,9,22,11,10,14,107,37,14,13,13,10,20,34,7,8,7,7,3,2
N00000689,290,71,36,52,35,64,32,60,0,2,3,8,43,4,96,23,16,20,11,10,16,91,38,12,14,7,9,11,43,10,6,15,9,2,1
N00000690,219,87,36,30,25,31,10,41,4,8,4,6,19,0,42,9,6,9,7,8,3,105,60,14,12,9,3,7,31,14,8,5,3,1,0
N00000691,234,99,35,46,23,14,17,28,5,6,2,4,9,2,31,9,5,8,3,2,4,125,64,17,22,11,2,9,50,21,7,14,5,1,2
N00000692,188,94,26,25,14,18,11,18,2,3,0,2,10,1,26,10,3,6,3,2,2,103,60,14,11,6,6,6,41,22,6,8,3,0,2
N00000693,209,75,28,30,17,32,27,32,3,4,3,2,19,1,37,6,4,6,8,5,8,103,50,17,12,3,5,16,37,16,3,9,4,3,2
N00000694,626,158,109,116,90,110,43,145,5,17,20,22,78,3,111,17,23,18,25,16,12,246,94,49,43,24,11,25,124,42,20,35,19,5,3
N00000695,386,106,67,68,54,60,31,72,6,8,8,11,36,3,75,13,12,22,14,10,4,176,58,37,27,22,9,23,63,29,10,11,7,5,1
N00000696,136,67,16,23,11,11,8,25,2,4,8,4,7,0,17,6,3,4,2,1,1,68,42,5,7,5,3,6,26,17,4,4,0,0,1
N00000697,254,42,24,48,30,89,21,93,1,4,7,8,69,4,76,18,8,18,8,13,11,53,17,8,12,7,5,4,32,6,4,11,7,2,2
N00000698,332,101,33,55,42,77,24,87,11,3,8,9,52,4,89,18,12,20,14,16,9,110,49,13,20,13,5,10,46,23,5,7,6,4,1
N00000699,162,76,15,24,16,19,12,31,7,2,5,2,13,2,23,7,0,6,5,2,3,79,49,11,6,4,2,7,29,13,2,7,5,2,0
N00000700,218,95,30,37,20,17,19,24,4,3,5,2,8,2,35,9,7,9,5,2,3,117,58,14,16,11,6,12,42,24,6,7,2,1,2
N00000701,150,58,27,22,20,18,5,14,1,2,2,1,7,1,29,6,5,7,7,4,0,81,39,16,9,7,6,4,26,12,4,4,5,1,0
N00000702,541,106,68,87,104,131,45,150,5,9,17,18,96,5,118,18,18,24,25,21,12,214,62,36,31,51,7,27,59,21,5,15,10,7,1
N00000703,269,98,35,51,29,38,18,51,5,3,7,9,23,4,63,20,7,12,9,9,6,114,59,18,19,5,5,8,41,14,7,13,6,1,0
N00000704,487,133,60,98,54,105,37,115,8,5,12,5,81,4,132,40,16,27,18,16,15,174,68,29,36,17,6,18,66,17,10,23,14,2,0
N00000705,475,101,55,85,68,134,32,150,11,8,17,17,92,5,109,19,9,24,19,25,13,153,53,28,29,20,10,13,63,18,10,15,12,7,1
N00000706,304,120,50,46,39,37,12,31,0,6,3,3,18,1,81,24,14,13,15,12,3,145,81,19,17,16,5,7,47,15,11,13,5,2,1
N00000707,270,74,26,54,40,51,25,57,4,3,6,8,32,4,66,9,11,14,12,10,10,100,44,9,22,11,5,9,47,17,3,12,9,4,2
N00000708,337,88,33,61,42,73,40,65,3,6,6,5,41,4,113,29,8,28,17,15,16,118,40,16,18,13,12,19,41,16,3,9,7,5,1
N00000709,345,89,54,57,39,79,27,82,5,8,4,7,54,4,109,24,17,21,17,16,14,107,46,21,18,8,6,8,47,14,8,14,7,3,1
N00000710,240,58,43,44,33,39,23,46,2,5,7,6,21,5,78,18,14,13,11,11,11,84,33,18,15,9,5,4,32,5,6,9,7,2,3
N00000711,372,81,68,70,50,83,20,85,6,6,5,8,56,4,87,9,17,21,19,16,5,155,51,34,33,17,9,11,45,15,11,11,6,2,0
N00000712,260,75,18,52,31,53,31,62,1,3,11,4,40,3,90,26,7,19,10,10,18,76,35,6,10,12,3,10,32,13,2,12,5,0,0
N00000713,314,95,34,56,46,58,25,66,2,4,8,7,43,2,85,23,9,16,16,11,10,116,50,17,21,16,2,10,47,20,4,11,7,2,3
N00000714,296,75,42,69,29,56,25,66,6,5,11,4,39,1,90,20,16,21,11,10,12,90,35,16,16,6,6,11,50,14,5,21,8,1,1
N00000715,480,88,64,79,92,122,35,131,7,10,16,20,75,3,115,17,11,17,35,24,11,180,50,37,31,25,17,20,54,14,6,15,12,6,1
N00000716,685,117,86,135,99,201,47,243,10,11,38,26,151,7,169,22,34,39,31,27,16,188,71,28,30,23,12,24,85,14,13,28,19,11,0
N00000717,386,62,50,65,62,123,24,143,10,8,11,20,90,4,99,13,15,24,17,21,9,108,31,21,19,17,9,11,36,8,6,11,8,3,0
N00000718,1354,204,153,217,204,484,92,494,9,27,37,56,352,13,338,40,37,83,68,76,34,366,118,64,55,47,42,40,156,37,25,42,33,14,5
N00000719,183,14,29,33,26,69,12,78,2,9,7,7,51,2,47,7,9,9,8,11,3,39,3,11,10,7,4,4,19,2,0,7,4,3,3
N00000720,344,43,44,57,44,138,18,155,5,10,15,13,108,4,81,8,13,17,15,20,8,63,21,12,12,6,6,6,45,9,9,13,10,4,0
N00000721,335,77,40,56,45,87,30,81,2,3,8,1,66,1,120,32,17,20,19,13,19,90,30,13,16,18,4,9,44,13,7,12,7,4,1
N00000722,331,71,51,69,46,58,36,73,5,5,6,11,41,5,96,19,12,28,15,11,11,127,35,25,26,17,6,18,35,12,9,9,3,0,2
N00000723,325,91,28,43,53,67,43,70,3,1,6,9,48,3,105,27,9,16,20,8,25,97,42,9,12,13,7,14,53,19,9,9,11,4,1
N00000724,335,74,33,59,40,92,37,74,2,3,4,5,59,1,126,36,10,23,18,20,19,90,24,16,17,9,10,14,45,12,4,15,8,3,3
N00000725,326,60,36,52,53,84,41,77,2,3,7,5,57,3,106,26,14,16,19,13,18,90,21,11,16,15,8,19,53,11,8,13,14,6,1
N00000726,305,89,35,40,37,56,48,54,3,1,4,5,39,2,106,37,12,15,18,8,16,98,26,17,14,9,7,25,47,23,5,7,5,2,5
N00000727,199,87,30,38,21,16,7,31,4,2,5,6,13,1,33,8,6,9,5,2,3,112,62,16,21,9,1,3,23,13,6,3,1,0,0
N00000728,346,50,51,65,69,91,20,102,5,6,11,13,62,5,107,16,18,21,27,20,5,99,17,20,26,20,6,10,38,12,7,7,9,3,0
N00000729,263,53,36,56,43,51,24,58,0,5,13,7,30,3,69,12,10,12,16,9,10,90,31,13,15,13,7,11,46,10,8,16,7,5,0
N00000730,244,55,41,49,24,49,26,52,4,10,4,3,29,2,52,8,9,12,6,10,7,109,35,17,23,10,9,15,31,8,5,10,5,1,2
N00000731,176,74,30,19,18,20,15,28,6,2,4,2,12,2,26,9,2,4,6,3,2,104,49,20,10,10,4,11,18,10,6,1,0,1,0
N00000732,425,62,63,76,83,105,36,123,4,5,16,23,73,2,92,13,10,22,21,16,10,169,34,39,31,32,11,22,41,11,9,7,7,5,2
N00000733,245,50,41,46,40,42,26,54,3,0,8,9,31,3,54,8,12,12,11,5,6,104,34,25,17,7,4,17,33,5,4,9,13,2,0
N00000734,284,60,65,51,36,49,23,53,7,5,8,7,24,2,59,11,10,12,8,11,7,126,33,38,17,14,11,13,46,9,12,14,7,3,1
N00000735,293,69,24,48,39,87,26,78,1,2,9,9,55,2,93,24,9,18,8,21,13,79,31,6,12,13,8,9,43,13,7,9,9,3,2
N00000736,265,71,31,49,35,58,21,60,3,4,3,4,43,3,74,18,9,14,14,8,11,85,41,12,16,10,3,3,46,9,6,16,7,4,4
N00000737,284,55,32,50,47,81,19,90,7,5,9,11,57,1,74,24,11,11,12,11,5,83,13,10,22,19,7,12,37,11,6,8,5,6,1
N00000738,300,79,39,35,46,80,21,82,7,4,4,9,54,4,91,20,15,13,18,15,10,88,36,16,12,9,8,7,39,16,4,6,10,3,0
N00000739,338,80,45,66,33,87,27,85,2,6,8,8,57,4,135,38,25,26,14,19,13,84,35,11,16,7,6,9,34,5,3,16,4,5,1
N00000740,386,85,44,59,58,107,33,113,3,4,14,10,80,2,114,35,17,15,20,14,13,104,27,15,19,18,8,17,55,20,8,11,10,5,1
N00000741,258,47,22,41,27,105,16,118,7,0,11,11,83,6,78,18,15,17,8,14,6,49,18,6,10,6,5,4,13,4,1,3,2,3,0
N00000742,194,46,19,31,27,52,19,56,3,4,9,6,32,2,53,12,4,10,9,12,6,67,23,9,9,10,5,11,18,8,2,3,2,3,0
N00000743,192,66,31,37,14,27,17,31,2,4,5,2,17,1,26,7,3,7,3,2,4,99,44,19,16,5,4,11,36,13,5,9,4,4,1
N00000744,190,48,24,29,18,51,20,46,2,4,5,3,29,3,48,9,6,5,8,13,7,80,30,11,16,5,8,10,16,7,3,3,2,1,0
N00000745,343,46,47,61,58,99,32,127,2,11,20,14,74,6,75,9,6,13,18,19,10,104,24,22,19,18,6,15,37,11,8,9,8,0,1
N00000746,358,129,72,48,34,41,34,60,2,6,6,14,28,4,72,17,18,15,7,9,6,167,80,31,22,9,3,22,59,30,17,5,4,1,2
N00000747,300,62,37,49,45,87,20,100,4,6,13,13,59,5,80,15,9,17,16,17,6,89,34,14,13,11,8,9,31,9,8,6,5,3,0
N00000748,330,46,38,59,48,110,29,122,6,9,18,14,72,3,97,5,9,22,21,25,15,87,31,14,12,7,12,11,24,4,6,7,6,1,0
N00000749,246,74,22,47,40,40,23,54,5,6,8,11,20,4,54,12,4,14,9,9,6,111,44,10,18,17,10,12,27,13,2,7,3,1,1
N00000750,228,60,38,32,34,48,16,60,2,6,8,7,35,2,46,6,10,12,10,4,4,94,40,17,8,13,7,9,28,12,5,4,4,2,1
N00000751,333,68,34,44,50,110,27,105,5,5,8,10,74,3,82,11,7,16,20,21,7,117,40,15,15,19,12,16,29,12,7,5,1,3,1
N00000752,279,37,34,50,48,86,24,95,1,9,12,15,55,3,79,11,9,17,15,20,7,83,20,15,12,16,8,12,22,5,1,9,2,3,2
N00000753,312,50,31,57,47,97,30,108,3,6,13,7,78,1,91,17,11,22,14,12,15,82,24,13,10,16,5,14,31,6,1,12,10,2,0
N00000754,312,43,44,54,42,106,23,117,3,6,10,17,79,2,74,15,11,18,10,16,4,92,20,21,18,8,9,16,29,5,6,8,7,2,1
N00000755,263,36,19,48,41,95,24,107,8,4,12,14,66,3,55,6,9,12,9,14,5,62,15,6,5,10,13,13,39,7,0,19,8,2,3
N00000756,256,57,35,36,34,73,21,74,6,4,5,11,46,2,61,14,3,10,6,17,11,98,32,18,14,16,10,8,23,5,10,7,1,0,0
N00000757,296,28,45,56,49,89,29,114,5,10,10,19,62,8,76,6,11,22,14,18,5,77,13,18,13,11,8,14,29,4,6,11,5,1,2
N00000758,297,99,58,53,40,27,20,41,5,2,4,9,18,3,52,10,6,17,13,4,2,146,60,39,19,13,4,11,58,24,11,13,5,1,4
N00000759,213,36,23,39,35,61,19,67,2,3,6,8,45,3,37,8,2,8,11,4,4,75,20,14,13,7,10,11,34,6,4,12,9,2,1
N00000760,192,89,24,30,15,19,15,30,6,3,5,4,12,0,22,6,0,5,2,4,5,116,65,18,14,6,3,10,24,12,3,6,3,0,0
N00000761,321,88,60,59,32,47,35,48,6,2,5,8,23,4,66,12,11,21,8,8,6,159,53,31,27,13,12,23,48,17,16,6,3,4,2
N00000762,163,71,22,19,14,14,23,23,2,7,3,2,5,4,35,13,5,3,6,3,5,84,47,7,9,4,5,12,21,9,3,4,2,1,2
N00000763,298,88,58,63,28,40,21,55,6,7,7,6,28,1,54,10,6,15,10,5,8,133,49,34,29,8,3,10,56,23,11,12,4,4,2
N00000764,195,51,23,23,20,45,33,45,6,3,1,3,28,4,53,12,6,8,6,7,14,76,28,10,9,9,6,14,21,5,4,5,2,4,1
N00000765,274,103,39,43,29,38,22,32,4,2,2,2,19,3,54,15,8,9,10,7,5,138,63,17,24,13,8,13,50,21,12,8,4,4,1
N00000766,520,192,75,75,49,86,43,105,7,7,22,3,60,6,108,35,15,24,9,15,10,234,117,42,18,28,5,24,73,33,11,11,9,6,3
N00000767,240,59,40,35,44,48,14,60,2,6,9,8,33,2,46,7,10,7,15,3,4,88,38,16,9,10,7,8,46,12,8,10,11,5,0
N00000768,200,53,28,38,23,37,21,43,2,4,3,7,23,4,44,7,6,13,4,9,5,83,37,9,16,7,4,10,30,7,9,6,5,1,2
N00000769,307,41,46,69,41,92,18,112,5,10,15,13,66,3,80,14,11,21,11,14,9,71,21,18,10,10,6,6,44,1,7,23,7,6,0
N00000770,259,33,30,57,41,84,14,92,4,5,12,10,60,1,70,8,8,18,15,18,3,58,12,13,10,11,4,8,39,9,4,17,5,2,2
N00000771,171,71,25,15,23,18,19,30,6,2,2,5,11,4,31,6,7,3,9,4,2,89,48,13,9,7,0,12,21,11,3,1,2,3,1
N00000772,317,71,55,51,34,70,36,86,4,7,10,10,50,5,91,24,20,14,9,9,15,103,32,23,17,8,9,14,37,11,5,10,7,2,2
N00000773,292,70,44,54,33,73,18,80,5,6,6,11,51,1,55,11,11,11,7,10,5,113,42,22,21,12,5,11,44,12,5,16,3,7,1
N00000774,742,231,94,143,79,133,62,148,17,10,17,18,84,2,137,29,14,36,23,21,14,351,154,50,62,24,20,41,106,31,20,28,14,8,5
N00000775,217,68,31,28,25,40,25,47,6,4,3,3,27,4,51,12,8,8,9,8,6,98,41,14,13,11,5,14,21,9,5,4,2,0,1
N00000776,227,118,36,24,12,19,18,16,3,0,4,1,7,1,32,12,4,5,6,3,2,143,81,25,12,3,7,15,36,22,7,3,2,2,0
N00000777,646,165,75,113,81,165,47,177,8,5,17,18,121,8,180,50,21,44,28,21,16,209,81,42,31,18,15,22,80,26,7,21,17,8,1
N00000778,311,69,35,56,42,83,26,93,3,3,13,7,66,1,104,28,11,19,17,12,17,79,26,15,16,13,2,7,35,12,6,8,5,3,1
N00000779,409,80,55,69,52,102,51,107,1,6,11,11,74,4,125,18,17,28,21,21,20,130,40,28,20,11,5,26,47,21,4,10,9,2,1
N00000780,383,55,53,66,55,123,31,119,1,5,9,13,86,5,126,18,22,28,25,19,14,91,23,18,15,10,14,11,47,13,8,14,7,4,1
N00000781,377,39,42,69,71,129,27,130,0,7,15,18,83,7,118,10,19,25,25,31,8,92,20,9,17,22,13,11,37,9,7,12,6,2,1
N00000782,365,87,40,66,47,101,24,109,5,6,12,6,71,9,121,36,15,24,22,18,6,92,31,13,19,11,10,8,43,15,6,11,8,2,1
N00000783,411,119,48,69,51,84,40,93,8,3,12,7,61,2,117,24,15,22,17,16,23,145,68,17,18,24,4,14,56,19,13,17,3,3,1
N00000784,304,72,29,43,46,88,26,88,2,2,9,10,62,3,98,27,8,12,22,19,10,89,33,15,16,9,5,11,29,10,4,6,5,2,2
N00000785,260,71,23,40,39,67,20,66,5,3,3,8,46,1,69,21,10,11,9,13,5,90,34,5,16,16,6,13,35,11,5,10,6,2,1
N00000786,260,60,41,48,30,65,16,74,4,7,6,3,52,2,73,16,10,18,13,7,9,82,32,19,13,9,4,5,31,8,5,11,5,2,0
N00000787,306,66,32,59,46,76,27,78,5,8,6,6,51,2,98,24,10,25,21,7,11,100,30,11,21,11,14,13,30,7,3,7,8,4,1
N00000788,311,70,39,45,39,77,41,91,5,7,6,9,60,4,95,26,9,19,14,8,19,88,26,20,12,8,7,15,37,13,3,8,8,2,3
N00000789,762,224,99,108,94,187,50,172,6,9,12,21,124,0,159,36,17,28,32,32,14,322,136,56,45,29,23,33,109,46,17,23,12,8,3
N00000790,393,95,42,55,57,108,36,115,6,2,7,16,80,4,109,28,16,23,16,15,11,121,39,20,19,17,8,18,48,22,4,6,8,5,3
N00000791,274,99,24,38,29,68,16,79,6,3,3,12,51,4,60,22,4,8,9,8,9,104,63,13,15,4,6,3,31,8,4,12,4,3,0
N00000792,280,63,26,48,40,88,15,101,7,5,11,7,69,2,56,13,3,10,16,9,5,80,29,9,19,9,6,8,43,14,9,8,8,4,0
N00000793,337,75,47,47,42,91,35,97,2,5,6,13,68,3,94,24,18,12,10,14,16,106,40,17,21,10,5,13,40,9,7,8,9,4,3
N00000794,324,79,34,51,37,91,32,107,12,4,6,13,69,3,91,16,9,24,9,16,17,77,33,11,10,8,3,12,49,18,10,11,7,3,0
N00000795,361,62,54,66,42,105,32,105,4,9,14,8,67,3,122,20,19,26,18,16,23,99,29,19,17,13,15,6,35,9,7,9,3,7,0
N00000796,245,70,35,41,29,50,20,63,2,3,11,7,36,4,50,14,8,13,4,8,3,97,39,14,12,14,5,13,35,15,10,5,4,1,0
N00000797,271,79,31,39,30,68,24,71,3,2,5,4,52,5,67,19,6,13,15,6,8,107,45,20,14,9,8,11,26,12,3,7,2,2,0
N00000798,379,88,53,59,38,114,27,115,8,7,10,4,84,2,116,24,22,23,15,20,12,98,41,15,9,13,7,13,50,15,9,17,6,3,0
N00000799,355,92,52,64,45,84,18,87,4,9,9,11,53,1,98,21,13,20,21,16,7,122,54,19,23,8,8,10,48,13,11,12,5,7,0
N00000800,301,54,27,63,32,103,22,93,3,9,8,6,66,1,102,22,5,26,13,23,13,80,20,11,21,7,13,8,26,9,2,8,6,1,0
N00000801,373,67,36,57,44,140,29,153,8,7,13,9,114,2,105,20,11,17,23,18,16,67,28,9,11,8,4,7,48,11,9,16,4,4,4
N00000802,208,47,24,30,23,64,20,70,3,6,5,10,43,3,51,11,8,12,3,10,7,66,27,6,6,10,7,10,21,6,4,7,0,4,0
N00000803,295,72,38,44,30,90,21,86,5,6,9,10,55,1,80,23,6,11,11,18,11,98,39,18,14,5,14,8,31,5,8,10,4,3,1
N00000804,318,55,26,50,45,119,23,119,5,7,8,15,81,3,103,16,12,19,19,26,11,71,25,5,13,9,11,8,25,9,2,10,2,1,1
N00000805,259,58,27,40,21,92,21,89,7,3,9,9,59,2,81,19,8,18,4,22,10,65,21,14,10,5,6,9,24,11,2,3,3,5,0
N00000806,251,73,36,45,39,37,21,50,5,5,5,8,25,2,48,10,8,13,10,4,3,114,41,17,16,19,6,15,39,17,6,11,2,2,1
N00000807,357,57,56,75,56,61,52,80,2,7,13,12,42,4,85,11,15,16,19,10,14,137,31,24,31,14,8,29,55,13,10,15,11,1,5
N00000808,167,68,18,22,14,23,22,29,5,1,3,3,14,3,44,15,5,9,3,4,8,78,40,9,10,6,3,10,16,8,3,0,2,2,1
N00000809,373,126,40,55,55,63,34,70,6,2,7,10,43,2,87,18,8,19,24,8,10,159,67,24,21,17,10,20,57,35,6,8,4,2,2
N00000810,300,72,37,52,38,65,36,80,4,8,9,9,47,3,75,21,9,14,11,9,11,114,36,15,20,14,9,20,31,11,5,9,4,0,2
N00000811,235,90,31,39,26,27,22,36,4,3,4,6,15,4,31,4,1,12,8,2,4,125,60,20,14,10,8,13,43,22,7,9,2,2,1
N00000812,213,84,27,37,29,22,14,30,2,3,8,4,13,0,48,12,6,10,12,4,4,104,54,15,13,11,2,9,31,16,3,6,2,3,1
N00000813,344,65,50,62,49,89,29,83,2,2,11,9,57,2,87,9,16,18,16,18,10,140,49,25,21,18,11,16,34,5,7,12,6,3,1
N00000814,201,57,18,30,27,60,9,65,2,2,6,7,48,0,40,11,4,7,9,7,2,74,36,10,9,8,5,6,22,8,2,8,3,0,1
N00000815,358,48,42,80,45,124,19,130,3,5,17,12,91,2,98,16,11,30,15,17,9,82,22,12,15,11,14,8,48,7,14,18,7,2,0
N00000816,358,88,48,48,56,93,25,115,10,5,15,11,72,2,72,11,12,13,15,9,12,129,51,28,11,22,7,10,42,16,3,9,8,5,1
N00000817,209,27,21,36,33,79,13,104,4,10,11,13,62,4,44,8,7,12,4,8,5,40,9,2,8,11,6,4,21,6,2,5,5,3,0
N00000818,241,63,35,38,28,51,26,50,2,7,4,7,27,3,64,11,10,17,7,12,7,98,38,10,14,10,10,16,29,12,8,3,4,2,0
N00000819,192,70,34,31,16,24,17,30,2,4,5,3,13,3,25,6,6,5,4,2,2,112,48,22,18,6,7,11,25,14,2,3,3,2,1
N00000820,285,93,37,46,40,48,21,59,6,3,7,9,30,4,58,7,9,14,15,8,5,135,65,22,18,11,9,10,33,15,3,7,5,1,2
N00000821,202,78,35,29,25,19,16,29,4,6,2,10,6,1,41,8,6,11,4,6,6,104,51,19,12,10,4,8,28,15,4,4,1,3,1
N00000822,156,62,10,23,9,37,15,40,4,2,5,4,23,2,33,8,1,10,5,6,3,67,39,7,5,0,7,9,16,11,0,3,0,1,1
N00000823,269,76,41,40,32,65,15,74,5,10,6,5,47,1,63,13,7,15,13,10,5,95,43,16,13,9,5,9,37,15,8,6,5,3,0
N00000824,194,68,28,21,25,29,23,34,3,5,1,8,16,1,33,4,4,5,5,9,6,82,35,13,11,6,4,13,45,26,6,4,6,0,3
N00000825,282,68,24,55,41,64,30,70,5,5,9,7,40,4,79,12,8,18,17,14,10,95,40,9,14,9,7,16,38,11,2,14,8,3,0
N00000826,218,51,28,32,34,56,17,63,3,5,7,9,39,0,57,12,7,10,10,10,8,59,25,11,7,7,3,6,39,11,5,8,8,4,3
N00000827,228,56,26,41,29,55,21,59,5,3,4,6,36,5,51,10,7,13,7,9,5,82,33,9,15,9,6,10,36,8,7,9,7,4,1
N00000828,171,43,26,28,20,42,12,33,0,4,3,4,21,1,42,6,7,4,8,11,6,64,29,10,12,3,5,5,32,8,5,9,5,5,0
N00000829,220,62,30,30,30,50,18,63,8,9,5,6,30,5,50,15,9,7,10,8,1,76,32,9,9,7,8,11,31,7,3,9,7,4,1
N00000830,186,98,17,27,14,22,8,15,1,1,2,1,10,0,26,6,3,8,4,5,0,87,53,9,8,5,6,6,58,38,4,9,4,1,2
N00000831,243,79,38,32,31,40,23,36,3,2,5,4,21,1,67,10,12,11,17,7,10,84,40,13,9,5,8,9,56,26,11,7,5,4,3
N00000832,203,77,31,28,31,19,17,33,5,5,5,7,11,0,35,10,4,6,8,4,3,87,37,15,14,7,1,13,48,25,7,3,9,3,1
N00000833,181,60,30,26,18,31,16,34,2,4,4,5,17,2,39,6,6,9,4,9,5,78,38,13,7,6,5,9,30,14,7,6,3,0,0
N00000834,243,75,33,35,27,49,24,67,3,6,6,8,39,5,53,20,8,9,7,5,4,82,35,14,10,7,2,14,41,17,5,10,5,3,1
N00000835,217,85,34,31,27,31,9,40,7,3,2,7,20,1,27,6,7,7,6,0,1,102,52,16,12,8,9,5,48,20,8,10,6,2,2
N00000836,264,84,38,48,29,40,25,38,4,0,8,2,23,1,49,14,6,10,7,7,5,108,44,15,17,11,6,15,69,22,17,13,9,4,4
N00000837,253,82,52,36,25,43,15,45,4,6,4,4,26,1,42,10,11,10,6,3,2,103,44,22,10,12,7,8,63,24,13,12,3,7,4
N00000838,213,64,27,37,28,37,20,37,1,1,5,1,28,1,39,8,9,9,7,4,2,92,36,14,13,11,3,15,45,19,3,10,9,2,2
N00000839,254,58,30,43,34,76,13,74,4,2,8,8,48,4,53,9,13,8,10,10,3,76,28,10,15,6,12,5,51,17,5,12,10,6,1
N00000840,190,38,24,36,29,53,10,50,2,5,5,6,31,1,47,7,5,14,9,9,3,56,17,12,10,8,4,5,37,12,2,7,6,9,1
N00000841,184,87,40,17,17,15,8,23,3,3,2,5,9,1,12,5,3,0,2,2,0,83,40,18,9,6,3,7,66,39,16,6,4,1,0
N00000842,396,176,71,66,33,30,20,36,8,5,4,4,13,2,44,11,7,11,6,7,2,148,78,21,20,14,5,10,168,79,38,31,9,5,6
N00000843,175,77,26,28,15,21,8,24,3,4,2,3,12,0,19,1,7,5,2,4,0,88,43,10,17,7,3,8,44,30,5,4,3,2,0
N00000844,149,57,21,39,12,13,7,24,2,2,8,2,9,1,29,5,5,11,3,2,3,70,37,9,12,7,2,3,26,13,5,8,0,0,0
N00000845,161,71,31,20,14,12,13,17,1,5,4,1,4,2,26,3,6,5,5,5,2,81,48,12,8,6,1,6,37,19,8,3,2,2,3
N00000846,183,83,24,22,26,13,15,18,1,3,1,3,8,2,28,6,5,9,4,3,1,92,52,11,5,13,0,11,45,24,5,7,6,2,1
N00000847,610,278,92,118,57,31,34,52,14,4,12,6,13,3,89,20,15,22,18,4,10,265,140,38,44,20,7,16,204,104,35,40,13,7,5
N00000848,163,79,19,27,15,13,10,11,2,0,2,2,5,0,18,3,2,6,3,3,1,96,52,13,11,8,5,7,38,22,4,8,2,0,2
N00000849,236,96,45,32,24,25,14,21,2,2,1,0,15,1,42,8,7,12,8,4,3,114,56,23,13,11,6,5,59,30,13,6,5,0,5
N00000850,193,78,44,28,14,13,16,12,1,3,1,2,5,0,33,6,7,8,5,2,5,97,51,22,5,4,5,10,51,20,12,14,3,1,1
N00000851,174,78,27,30,19,7,13,12,2,2,2,4,2,0,15,2,2,3,5,1,2,101,53,15,15,7,4,7,46,21,8,10,3,0,4
N00000852,811,387,125,114,72,65,48,69,5,12,10,2,37,3,104,20,11,26,25,13,9,374,206,60,46,24,8,30,264,156,42,32,21,7,6
N00000853,209,105,33,27,18,17,9,11,1,1,0,3,6,0,23,3,6,6,3,5,0,89,48,15,8,6,4,8,86,53,11,13,6,2,1
N00000854,533,257,77,90,43,36,30,41,3,6,6,7,16,3,60,16,7,15,10,7,5,239,125,38,32,16,8,20,193,113,26,37,10,5,2
N00000855,135,21,12,11,15,67,9,57,1,1,4,2,47,2,30,7,6,4,2,9,2,34,10,3,3,8,5,5,14,3,2,0,3,6,0
N00000856,132,16,4,14,24,71,3,78,2,0,8,7,60,1,25,5,1,4,6,8,1,20,9,2,2,6,1,0,9,0,1,0,5,2,1
N00000857,275,39,18,37,33,139,9,136,2,7,8,8,109,2,60,13,6,11,10,19,1,44,14,4,8,5,7,6,35,10,1,10,10,4,0
N00000858,179,26,20,22,22,72,17,81,3,3,5,11,56,3,28,5,3,5,4,9,2,50,13,11,10,5,4,7,20,5,3,2,2,3,5
N00000859,213,33,19,29,31,87,14,86,1,5,8,6,61,5,59,2,9,13,16,16,3,59,25,5,6,9,8,6,9,5,0,2,0,2,0
N00000860,287,29,21,31,34,155,17,153,2,5,4,11,127,4,61,7,6,8,10,24,6,44,13,6,10,5,3,7,29,7,4,9,8,1,0
N00000861,210,24,12,22,28,110,14,118,3,3,5,13,90,4,44,10,3,9,5,12,5,26,8,5,4,2,4,3,22,3,1,4,8,4,2
N00000862,664,75,54,103,97,290,45,311,7,13,25,31,225,10,144,15,13,28,25,46,17,135,42,18,23,20,15,17,74,11,10,27,21,4,1
N00000863,210,29,24,31,25,79,22,96,2,6,11,13,57,7,55,10,6,8,8,16,7,42,12,10,8,1,4,7,17,5,2,4,3,2,1
N00000864,231,29,16,29,25,123,9,113,1,3,7,7,94,1,41,8,8,5,5,12,3,38,12,4,4,5,10,3,39,8,1,13,8,7,2
N00000865,259,33,23,36,34,122,11,119,2,7,8,6,93,3,46,7,5,12,7,11,4,58,10,8,12,11,13,4,36,14,3,4,10,5,0
N00000866,277,41,23,31,29,128,25,118,2,2,7,8,95,4,59,2,8,12,12,17,8,78,33,8,10,3,12,12,22,4,5,2,6,4,1
N00000867,218,30,25,20,28,95,20,87,3,3,1,8,71,1,44,6,6,6,7,15,4,72,18,15,10,9,8,12,15,3,1,3,4,1,3
N00000868,229,21,21,35,29,108,15,110,2,4,8,9,85,2,50,5,10,11,8,14,2,48,10,7,9,6,5,11,21,4,0,7,6,4,0
N00000869,143,45,20,25,10,29,14,37,2,5,6,2,18,4,21,6,4,5,1,3,2,50,24,8,7,2,3,6,35,13,3,7,5,5,2
