GeographyCode,LC6102NI0001,LC6102NI0002,LC6102NI0003,LC6102NI0004,LC6102NI0005,LC6102NI0006,LC6102NI0007,LC6102NI0008,LC6102NI0009,LC6102NI0010,LC6102NI0011,LC6102NI0012,LC6102NI0013,LC6102NI0014,LC6102NI0015,LC6102NI0016,LC6102NI0017,LC6102NI0018,LC6102NI0019,LC6102NI0020,LC6102NI0021,LC6102NI0022,LC6102NI0023,LC6102NI0024,LC6102NI0025,LC6102NI0026,LC6102NI0027
N00001172,140,1,8,12,33,17,15,47,7,75,0,3,4,24,7,12,22,3,65,1,5,8,9,10,3,25,4
N00001173,126,1,8,2,40,13,16,41,5,73,0,4,1,23,7,9,25,4,53,1,4,1,17,6,7,16,1
N00001174,154,2,6,8,23,6,37,68,4,66,1,4,4,13,5,20,17,2,88,1,2,4,10,1,17,51,2
N00001175,150,3,9,5,36,10,27,57,3,78,1,6,1,26,4,14,25,1,72,2,3,4,10,6,13,32,2
N00001176,118,2,10,5,37,8,17,31,8,59,1,6,2,19,5,6,18,2,59,1,4,3,18,3,11,13,6
N00001177,145,0,9,6,39,8,18,59,6,84,0,5,2,24,3,13,34,3,61,0,4,4,15,5,5,25,3
N00001178,181,1,4,9,37,14,30,81,5,103,1,2,4,32,6,17,37,4,78,0,2,5,5,8,13,44,1
N00001179,169,2,9,5,24,6,31,84,8,74,0,5,3,14,3,17,30,2,95,2,4,2,10,3,14,54,6
N00001180,57,1,2,4,12,8,9,18,3,34,1,2,1,10,2,6,10,2,23,0,0,3,2,6,3,8,1
N00001181,96,4,6,0,18,8,9,46,5,47,3,3,0,14,4,3,19,1,49,1,3,0,4,4,6,27,4
N00001182,185,2,7,7,29,14,24,91,11,94,1,4,5,21,6,14,39,4,91,1,3,2,8,8,10,52,7
N00001183,245,1,11,4,56,18,41,100,14,160,1,6,2,36,13,32,60,10,85,0,5,2,20,5,9,40,4
N00001184,140,1,11,2,41,9,17,57,2,78,0,7,0,26,7,8,28,2,62,1,4,2,15,2,9,29,0
N00001185,128,2,7,3,34,12,15,49,6,70,1,3,1,21,5,9,26,4,58,1,4,2,13,7,6,23,2
N00001186,122,6,11,2,30,7,16,46,4,83,3,8,2,20,4,13,30,3,39,3,3,0,10,3,3,16,1
N00001187,166,4,7,3,30,8,35,75,4,98,1,4,0,24,3,23,41,2,68,3,3,3,6,5,12,34,2
N00001188,268,5,9,15,49,20,40,110,20,131,1,6,6,29,13,21,41,14,137,4,3,9,20,7,19,69,6
N00001189,158,1,7,7,35,12,24,57,15,92,0,2,4,24,9,14,28,11,66,1,5,3,11,3,10,29,4
N00001190,140,3,15,6,39,15,19,39,4,96,3,9,3,32,9,11,27,2,44,0,6,3,7,6,8,12,2
N00001191,107,3,17,5,23,5,17,30,7,68,3,7,3,18,3,11,18,5,39,0,10,2,5,2,6,12,2
N00001192,119,3,8,5,26,12,11,48,6,73,2,4,2,16,6,7,33,3,46,1,4,3,10,6,4,15,3
N00001193,101,2,7,5,32,12,11,22,10,67,2,6,2,27,8,4,13,5,34,0,1,3,5,4,7,9,5
N00001194,129,2,9,10,46,11,14,31,6,77,1,3,6,32,5,8,19,3,52,1,6,4,14,6,6,12,3
N00001195,82,0,4,3,15,3,17,36,4,58,0,1,1,13,2,14,24,3,24,0,3,2,2,1,3,12,1
N00001196,163,4,17,22,48,13,21,31,7,88,3,6,11,29,8,11,15,5,75,1,11,11,19,5,10,16,2
N00001197,121,1,6,6,28,18,26,30,6,91,0,3,4,22,13,19,25,5,30,1,3,2,6,5,7,5,1
N00001198,211,2,9,7,39,11,41,87,15,127,0,2,4,28,6,28,49,10,84,2,7,3,11,5,13,38,5
N00001199,89,2,10,5,22,2,23,22,3,56,0,3,3,17,2,13,17,1,33,2,7,2,5,0,10,5,2
N00001200,181,1,7,12,28,11,40,76,6,106,1,2,6,23,5,27,39,3,75,0,5,6,5,6,13,37,3
N00001201,159,1,5,7,33,10,33,63,7,79,1,1,2,20,4,17,29,5,80,0,4,5,13,6,16,34,2
N00001202,84,1,3,5,14,4,15,35,7,59,0,2,4,11,4,11,24,3,25,1,1,1,3,0,4,11,4
N00001203,116,1,4,5,26,12,24,36,8,67,0,4,4,16,8,11,20,4,49,1,0,1,10,4,13,16,4
N00001204,387,2,25,23,78,25,72,141,21,229,1,13,9,60,15,52,64,15,158,1,12,14,18,10,20,77,6
N00001205,203,0,14,14,59,11,22,71,12,126,0,10,10,35,9,16,41,5,77,0,4,4,24,2,6,30,7
N00001206,84,0,6,5,22,9,8,30,4,60,0,4,4,18,6,7,19,2,24,0,2,1,4,3,1,11,2
N00001207,196,1,10,22,41,15,18,79,10,105,1,4,13,29,6,11,36,5,91,0,6,9,12,9,7,43,5
N00001208,136,2,5,4,40,10,17,53,5,77,1,3,2,30,3,14,22,2,59,1,2,2,10,7,3,31,3
N00001209,105,1,3,8,23,11,14,38,7,66,0,2,7,16,6,8,21,6,39,1,1,1,7,5,6,17,1
N00001210,142,3,7,7,45,8,11,55,6,77,1,2,1,31,3,8,28,3,65,2,5,6,14,5,3,27,3
N00001211,116,1,3,5,28,9,9,51,10,75,0,1,4,23,6,6,29,6,41,1,2,1,5,3,3,22,4
N00001212,130,0,4,10,37,13,13,48,5,82,0,2,6,27,9,7,29,2,48,0,2,4,10,4,6,19,3
N00001213,102,3,3,5,31,4,12,29,15,67,3,1,3,21,2,11,14,12,35,0,2,2,10,2,1,15,3
N00001214,98,1,1,3,41,5,12,34,1,73,0,1,2,32,3,9,25,1,25,1,0,1,9,2,3,9,0
N00001215,101,0,3,3,31,8,14,38,4,70,0,2,0,24,6,12,25,1,31,0,1,3,7,2,2,13,3
N00001216,202,3,8,12,56,17,32,63,11,135,1,3,6,37,11,28,40,9,67,2,5,6,19,6,4,23,2
N00001217,130,2,13,10,40,14,13,33,5,96,0,8,9,29,10,11,26,3,34,2,5,1,11,4,2,7,2
N00001218,128,0,15,6,29,8,27,39,4,80,0,7,5,21,6,18,21,2,48,0,8,1,8,2,9,18,2
N00001219,87,5,7,5,15,10,10,31,4,63,2,6,3,13,5,8,22,4,24,3,1,2,2,5,2,9,0
N00001220,69,3,5,3,17,4,13,22,2,51,2,3,3,15,1,11,15,1,18,1,2,0,2,3,2,7,1
N00001221,74,0,2,2,17,10,10,30,3,56,0,1,1,15,6,9,23,1,18,0,1,1,2,4,1,7,2
N00001222,83,2,5,8,15,6,13,30,4,57,1,4,7,13,4,8,17,3,26,1,1,1,2,2,5,13,1
N00001223,100,2,4,3,27,9,20,29,6,63,1,3,3,19,7,8,16,6,37,1,1,0,8,2,12,13,0
N00001224,106,1,12,2,30,12,18,24,7,67,1,8,2,19,8,11,14,4,39,0,4,0,11,4,7,10,3
N00001225,66,1,4,2,13,7,12,26,1,43,0,3,1,9,7,6,16,1,23,1,1,1,4,0,6,10,0
N00001226,110,1,17,6,24,14,11,34,3,66,0,10,3,21,8,8,16,0,44,1,7,3,3,6,3,18,3
N00001227,77,1,3,5,24,5,10,27,2,49,0,1,5,14,3,4,20,2,28,1,2,0,10,2,6,7,0
N00001228,47,1,7,0,12,3,12,9,3,33,1,6,0,8,2,8,6,2,14,0,1,0,4,1,4,3,1
N00001229,89,1,7,2,22,12,14,26,5,59,0,6,2,15,5,8,20,3,30,1,1,0,7,7,6,6,2
N00001230,126,1,7,7,31,17,22,38,3,76,1,5,4,22,7,13,24,0,50,0,2,3,9,10,9,14,3
N00001231,141,2,5,9,42,17,22,37,7,89,1,3,8,26,9,14,22,6,52,1,2,1,16,8,8,15,1
N00001232,184,2,10,17,51,22,19,56,7,110,2,6,7,39,12,14,25,5,74,0,4,10,12,10,5,31,2
N00001233,196,7,13,11,45,21,21,71,7,144,3,10,7,39,19,16,45,5,52,4,3,4,6,2,5,26,2
N00001234,168,4,10,8,32,9,20,80,5,139,3,10,7,27,8,17,63,4,29,1,0,1,5,1,3,17,1
N00001235,352,8,17,23,90,30,48,117,19,256,5,11,15,69,20,39,82,15,96,3,6,8,21,10,9,35,4
N00001236,138,0,6,9,32,15,15,56,5,95,0,3,8,26,8,13,34,3,43,0,3,1,6,7,2,22,2
N00001237,85,1,3,4,20,13,11,28,5,67,1,2,3,17,11,9,21,3,18,0,1,1,3,2,2,7,2
N00001238,109,1,7,5,31,7,8,44,6,71,0,5,4,22,4,8,24,4,38,1,2,1,9,3,0,20,2
N00001239,132,0,3,9,34,16,11,54,5,77,0,1,6,21,11,10,24,4,55,0,2,3,13,5,1,30,1
N00001240,414,7,28,24,97,37,55,136,30,307,4,21,18,84,26,44,91,19,107,3,7,6,13,11,11,45,11
N00001241,101,1,1,5,32,5,12,41,4,79,1,0,4,25,4,10,33,2,22,0,1,1,7,1,2,8,2
N00001242,101,0,6,10,29,9,15,27,5,81,0,2,7,25,6,14,23,4,20,0,4,3,4,3,1,4,1
N00001243,91,1,3,4,33,9,11,24,6,70,1,2,2,27,6,10,17,5,21,0,1,2,6,3,1,7,1
N00001244,100,0,2,6,27,11,19,29,6,65,0,1,4,19,6,12,18,5,35,0,1,2,8,5,7,11,1
N00001245,104,2,6,3,27,16,10,38,2,80,2,5,2,21,10,8,30,2,24,0,1,1,6,6,2,8,0
N00001246,311,7,41,26,73,23,45,87,9,246,4,32,21,61,19,35,66,8,65,3,9,5,12,4,10,21,1
N00001247,78,1,4,6,19,4,17,23,4,46,1,1,2,11,1,11,17,2,32,0,3,4,8,3,6,6,2
N00001248,223,1,25,16,57,18,27,68,11,140,0,12,7,42,10,22,41,6,83,1,13,9,15,8,5,27,5
N00001249,192,4,19,11,44,17,25,66,6,121,2,9,8,31,10,17,41,3,71,2,10,3,13,7,8,25,3
N00001250,232,3,23,21,64,13,33,58,17,158,1,13,14,44,9,24,42,11,74,2,10,7,20,4,9,16,6
N00001251,122,2,13,2,24,18,25,31,7,78,0,6,1,15,12,19,22,3,44,2,7,1,9,6,6,9,4
N00001252,140,5,11,3,29,12,21,53,6,101,4,4,2,25,7,16,39,4,39,1,7,1,4,5,5,14,2
N00001253,89,1,6,6,21,8,13,27,7,52,0,5,1,12,4,11,17,2,37,1,1,5,9,4,2,10,5
N00001254,139,3,15,10,34,5,23,42,7,86,2,8,6,22,3,14,27,4,53,1,7,4,12,2,9,15,3
N00001255,100,1,9,5,28,10,13,26,8,49,0,4,3,12,5,9,10,6,51,1,5,2,16,5,4,16,2
N00001256,108,3,19,5,17,13,13,33,5,56,0,7,3,10,7,8,21,0,52,3,12,2,7,6,5,12,5
N00001257,81,1,11,4,18,7,11,27,2,49,0,6,2,10,7,7,16,1,32,1,5,2,8,0,4,11,1
N00001258,98,5,9,4,27,4,14,32,3,53,1,7,2,19,1,8,14,1,45,4,2,2,8,3,6,18,2
N00001259,82,2,7,4,27,3,10,23,6,54,1,5,3,23,2,7,12,1,28,1,2,1,4,1,3,11,5
N00001260,119,3,6,8,26,8,22,35,11,93,2,6,7,21,7,16,26,8,26,1,0,1,5,1,6,9,3
N00001261,93,0,11,10,14,8,18,24,8,52,0,5,6,11,5,11,10,4,41,0,6,4,3,3,7,14,4
N00001262,162,3,22,5,39,10,26,49,8,115,2,15,4,26,9,19,34,6,47,1,7,1,13,1,7,15,2
N00001263,147,4,13,9,32,12,25,45,7,111,3,9,6,26,10,22,31,4,36,1,4,3,6,2,3,14,3
N00001264,82,1,10,5,13,6,19,24,4,67,1,6,5,10,6,16,21,2,15,0,4,0,3,0,3,3,2
N00001265,422,7,24,11,82,80,99,92,27,372,5,19,10,72,77,88,76,25,50,2,5,1,10,3,11,16,2
N00001266,46,2,4,4,15,6,1,12,2,32,2,3,1,11,4,1,9,1,14,0,1,3,4,2,0,3,1
N00001267,81,2,8,4,26,4,17,15,5,57,1,3,4,18,2,15,11,3,24,1,5,0,8,2,2,4,2
N00001268,76,2,5,2,24,6,14,20,3,54,2,3,1,18,4,10,14,2,22,0,2,1,6,2,4,6,1
N00001269,285,7,32,8,66,14,56,88,14,219,6,18,3,55,13,45,67,12,66,1,14,5,11,1,11,21,2
N00001270,127,4,8,1,30,6,22,51,5,97,2,6,0,21,3,16,44,5,30,2,2,1,9,3,6,7,0
N00001271,767,10,54,22,182,64,151,251,33,639,9,42,20,154,53,128,202,31,128,1,12,2,28,11,23,49,2
N00001272,105,1,6,1,22,8,19,38,10,77,0,4,0,18,6,15,27,7,28,1,2,1,4,2,4,11,3
N00001273,124,0,6,3,34,14,24,34,9,103,0,4,3,30,13,21,24,8,21,0,2,0,4,1,3,10,1
N00001274,88,2,7,8,33,3,19,14,2,58,1,3,3,25,1,16,8,1,30,1,4,5,8,2,3,6,1
N00001275,89,0,7,7,25,8,13,23,6,57,0,4,5,19,5,10,10,4,32,0,3,2,6,3,3,13,2
N00001276,78,0,4,1,24,4,14,24,7,54,0,1,1,17,2,9,20,4,24,0,3,0,7,2,5,4,3
N00001277,138,0,8,7,18,6,36,56,7,66,0,3,4,13,2,18,24,2,72,0,5,3,5,4,18,32,5
N00001278,148,0,10,7,35,13,21,51,11,103,0,6,7,29,9,17,27,8,45,0,4,0,6,4,4,24,3
N00001279,71,4,4,5,20,6,10,16,6,50,4,3,1,14,2,8,12,6,21,0,1,4,6,4,2,4,0
N00001280,74,0,4,9,20,1,13,24,3,49,0,2,8,11,0,10,17,1,25,0,2,1,9,1,3,7,2
N00001281,153,1,10,8,24,9,30,62,9,82,1,5,4,16,5,15,31,5,71,0,5,4,8,4,15,31,4
N00001282,153,1,13,4,25,8,33,60,9,79,1,7,3,17,4,18,25,4,74,0,6,1,8,4,15,35,5
N00001283,171,3,8,3,31,13,29,78,6,92,2,5,2,18,8,18,35,4,79,1,3,1,13,5,11,43,2
N00001284,197,6,10,8,39,17,38,69,10,102,3,4,5,24,7,27,29,3,95,3,6,3,15,10,11,40,7
N00001285,172,5,11,7,26,18,24,72,9,94,3,5,4,15,14,18,30,5,78,2,6,3,11,4,6,42,4
N00001286,170,3,19,10,44,11,19,59,5,108,1,8,8,32,8,10,37,4,62,2,11,2,12,3,9,22,1
N00001287,136,1,14,8,37,5,19,43,9,76,0,6,4,22,2,9,28,5,60,1,8,4,15,3,10,15,4
N00001288,148,3,17,8,29,9,23,52,7,86,2,5,4,24,5,13,29,4,62,1,12,4,5,4,10,23,3
N00001289,159,1,12,10,46,9,22,54,5,82,0,8,6,24,1,13,27,3,77,1,4,4,22,8,9,27,2
N00001290,156,1,22,10,32,11,20,54,6,84,1,7,6,22,4,14,25,5,72,0,15,4,10,7,6,29,1
N00001291,161,3,10,8,39,9,22,58,12,108,3,6,5,30,3,16,37,8,53,0,4,3,9,6,6,21,4
N00001292,457,4,15,25,106,49,55,183,20,355,4,13,18,89,31,42,141,17,102,0,2,7,17,18,13,42,3
N00001293,190,4,10,6,53,17,26,68,6,96,2,4,2,36,5,14,29,4,94,2,6,4,17,12,12,39,2
N00001294,125,0,5,6,27,11,10,54,12,65,0,2,3,20,4,4,26,6,60,0,3,3,7,7,6,28,6
N00001295,154,3,10,5,34,13,22,57,10,87,3,2,3,27,9,13,24,6,67,0,8,2,7,4,9,33,4
N00001296,93,1,9,4,32,2,8,34,3,61,1,7,2,21,2,6,20,2,32,0,2,2,11,0,2,14,1
N00001297,172,0,14,7,54,12,18,59,8,106,0,9,2,38,4,12,36,5,66,0,5,5,16,8,6,23,3
N00001298,130,3,5,7,31,8,21,44,11,94,1,5,5,23,6,11,34,9,36,2,0,2,8,2,10,10,2
N00001299,118,1,8,10,24,15,11,45,4,73,1,5,4,18,10,7,25,3,45,0,3,6,6,5,4,20,1
N00001300,126,1,2,12,31,11,15,46,8,66,1,1,6,17,5,7,23,6,60,0,1,6,14,6,8,23,2
N00001301,158,2,11,3,27,21,21,63,10,88,1,6,0,16,13,14,33,5,70,1,5,3,11,8,7,30,5
N00001302,181,1,7,7,62,14,28,56,6,139,0,3,6,53,9,20,43,5,42,1,4,1,9,5,8,13,1
N00001303,100,0,6,5,28,6,10,40,5,61,0,1,3,23,2,5,22,5,39,0,5,2,5,4,5,18,0
N00001304,114,0,4,7,27,15,12,44,5,72,0,2,4,18,9,8,26,5,42,0,2,3,9,6,4,18,0
N00001305,126,5,6,6,29,6,13,56,5,66,4,1,4,17,3,9,26,2,60,1,5,2,12,3,4,30,3
N00001306,69,2,5,3,19,3,10,23,4,43,0,2,2,13,3,7,13,3,26,2,3,1,6,0,3,10,1
N00001307,102,1,1,13,29,9,11,31,7,71,1,1,10,20,7,9,18,5,31,0,0,3,9,2,2,13,2
N00001308,197,4,9,7,35,17,38,75,12,116,3,2,4,26,7,23,44,7,81,1,7,3,9,10,15,31,5
N00001309,124,3,4,3,35,15,15,46,3,89,2,4,0,30,8,13,29,3,35,1,0,3,5,7,2,17,0
N00001310,408,5,15,23,103,54,47,146,15,290,3,8,11,77,33,40,106,12,118,2,7,12,26,21,7,40,3
N00001311,69,1,3,4,21,6,14,19,1,57,1,1,4,20,4,12,14,1,12,0,2,0,1,2,2,5,0
N00001312,208,2,15,8,54,18,36,68,7,165,1,11,6,49,11,31,52,4,43,1,4,2,5,7,5,16,3
N00001313,201,2,18,6,39,16,32,80,8,167,2,17,2,33,13,27,65,8,34,0,1,4,6,3,5,15,0
N00001314,145,2,6,3,35,18,17,55,9,102,1,4,1,22,13,15,40,6,43,1,2,2,13,5,2,15,3
N00001315,101,3,9,3,22,11,16,32,5,60,2,3,2,15,5,12,19,2,41,1,6,1,7,6,4,13,3
N00001316,79,0,7,4,21,5,17,22,3,57,0,3,3,15,4,13,17,2,22,0,4,1,6,1,4,5,1
N00001317,128,3,16,8,26,15,15,36,9,75,2,6,3,19,8,9,20,8,53,1,10,5,7,7,6,16,1
N00001318,137,3,13,11,28,12,21,42,7,86,1,9,7,22,8,14,21,4,51,2,4,4,6,4,7,21,3
N00001319,132,2,8,4,26,6,22,54,10,65,1,4,3,17,4,15,15,6,67,1,4,1,9,2,7,39,4
N00001320,122,1,6,10,31,12,16,38,8,65,1,3,3,22,9,8,15,4,57,0,3,7,9,3,8,23,4
N00001321,106,1,3,7,37,12,19,21,6,64,1,0,3,27,9,10,10,4,42,0,3,4,10,3,9,11,2
N00001322,95,1,6,2,19,3,19,36,9,63,1,4,2,14,2,12,22,6,32,0,2,0,5,1,7,14,3
N00001323,122,1,11,4,31,10,22,37,6,77,1,6,4,23,6,16,19,2,45,0,5,0,8,4,6,18,4
N00001324,100,1,4,6,26,7,14,38,4,55,0,1,4,17,4,4,22,3,45,1,3,2,9,3,10,16,1
N00001325,657,5,16,25,96,55,172,262,26,373,3,11,14,71,39,96,125,14,284,2,5,11,25,16,76,137,12
N00001326,160,2,3,10,25,8,42,64,6,57,0,2,3,15,4,13,17,3,103,2,1,7,10,4,29,47,3
N00001327,123,2,5,6,20,9,36,42,3,46,2,2,5,8,4,15,8,2,77,0,3,1,12,5,21,34,1
N00001328,457,3,19,18,69,34,125,171,18,224,3,13,9,50,22,60,57,10,233,0,6,9,19,12,65,114,8
N00001329,134,1,4,6,24,9,25,56,9,66,0,2,2,17,3,11,24,7,68,1,2,4,7,6,14,32,2
N00001330,153,3,5,4,23,16,38,57,7,64,1,2,2,12,6,19,18,4,89,2,3,2,11,10,19,39,3
N00001331,138,1,3,1,16,7,35,70,5,72,1,2,0,12,4,18,32,3,66,0,1,1,4,3,17,38,2
N00001332,129,1,8,6,32,7,28,42,5,111,1,6,5,30,6,26,33,4,18,0,2,1,2,1,2,9,1
N00001333,178,4,5,5,27,10,37,82,8,114,3,4,4,21,7,25,48,2,64,1,1,1,6,3,12,34,6
N00001334,156,0,4,3,28,13,40,56,12,86,0,2,3,23,8,21,23,6,70,0,2,0,5,5,19,33,6
N00001335,146,2,10,2,32,16,24,50,10,124,2,8,2,31,15,21,37,8,22,0,2,0,1,1,3,13,2
N00001336,143,3,1,2,12,7,40,77,1,53,1,0,2,7,3,11,29,0,90,2,1,0,5,4,29,48,1
N00001337,159,1,10,4,26,7,40,67,4,81,1,5,3,16,5,19,31,1,78,0,5,1,10,2,21,36,3
N00001338,127,1,7,6,29,11,18,47,8,78,0,4,2,23,8,12,24,5,49,1,3,4,6,3,6,23,3
N00001339,143,1,7,12,26,11,17,62,7,93,0,0,9,19,7,11,43,4,50,1,7,3,7,4,6,19,3
N00001340,315,5,22,9,64,23,48,128,16,184,2,9,5,45,16,30,70,7,131,3,13,4,19,7,18,58,9
N00001341,152,3,13,10,32,12,18,59,5,82,0,8,6,24,7,10,24,3,70,3,5,4,8,5,8,35,2
N00001342,176,3,4,4,39,14,29,80,3,95,0,3,0,31,7,13,39,2,81,3,1,4,8,7,16,41,1
N00001343,162,3,9,12,33,18,17,65,5,87,1,3,4,24,11,12,27,5,75,2,6,8,9,7,5,38,0
N00001344,178,1,8,9,35,16,28,74,7,94,0,2,6,29,7,17,29,4,84,1,6,3,6,9,11,45,3
N00001345,111,0,8,5,15,12,21,50,0,53,0,3,3,9,6,11,21,0,58,0,5,2,6,6,10,29,0
N00001346,447,4,24,15,72,37,91,183,21,244,3,14,8,43,26,58,80,12,203,1,10,7,29,11,33,103,9
N00001347,292,3,13,7,52,32,54,111,20,229,3,11,7,41,28,45,78,16,63,0,2,0,11,4,9,33,4
N00001348,157,0,2,6,35,12,26,67,9,94,0,2,2,22,10,18,36,4,63,0,0,4,13,2,8,31,5
N00001349,134,3,7,4,24,14,20,57,5,97,3,2,2,21,13,19,34,3,37,0,5,2,3,1,1,23,2
N00001350,224,3,8,14,69,28,28,65,9,145,2,5,9,58,19,16,31,5,79,1,3,5,11,9,12,34,4
N00001351,116,1,4,4,34,8,18,40,7,84,1,3,3,30,6,11,25,5,32,0,1,1,4,2,7,15,2
N00001352,137,2,2,5,39,19,18,39,13,111,2,2,2,36,15,18,29,7,26,0,0,3,3,4,0,10,6
N00001353,71,1,0,6,15,6,7,29,7,48,0,0,3,10,5,4,21,5,23,1,0,3,5,1,3,8,2
N00001354,183,1,6,7,48,14,33,55,19,128,1,4,3,38,12,21,35,14,55,0,2,4,10,2,12,20,5
N00001355,101,1,6,6,25,7,12,41,3,74,1,5,4,21,5,10,26,2,27,0,1,2,4,2,2,15,1
N00001356,81,1,9,2,24,6,12,21,6,51,0,5,1,19,0,11,12,3,30,1,4,1,5,6,1,9,3
N00001357,37,0,3,5,9,2,7,11,0,24,0,2,3,4,2,4,9,0,13,0,1,2,5,0,3,2,0
N00001358,106,1,4,3,37,5,13,38,5,78,1,1,1,30,4,12,26,3,28,0,3,2,7,1,1,12,2
N00001359,112,0,6,11,33,12,18,26,6,92,0,3,8,29,7,15,24,6,20,0,3,3,4,5,3,2,0
N00001360,89,2,5,4,27,7,14,25,5,67,2,4,3,25,6,10,13,4,22,0,1,1,2,1,4,12,1
N00001361,95,2,6,4,29,5,16,29,4,65,2,4,2,25,3,10,17,2,30,0,2,2,4,2,6,12,2
N00001362,88,0,4,0,28,14,13,28,1,62,0,2,0,23,10,8,18,1,26,0,2,0,5,4,5,10,0
N00001363,133,0,15,9,28,13,19,43,6,80,0,5,5,13,9,16,27,5,53,0,10,4,15,4,3,16,1
N00001364,308,4,30,13,73,40,40,91,17,233,1,20,12,52,33,32,71,12,75,3,10,1,21,7,8,20,5
N00001365,224,2,21,9,46,29,36,60,21,155,0,9,8,38,19,30,38,13,69,2,12,1,8,10,6,22,8
N00001366,140,1,11,11,24,13,29,46,5,95,1,6,8,16,11,22,28,3,45,0,5,3,8,2,7,18,2
N00001367,161,1,14,10,36,16,25,53,6,101,0,12,7,24,10,15,29,4,60,1,2,3,12,6,10,24,2
N00001368,139,2,7,6,17,13,22,61,11,81,1,3,2,11,7,16,34,7,58,1,4,4,6,6,6,27,4
N00001369,201,3,14,10,39,28,25,63,19,134,3,7,7,28,20,21,38,10,67,0,7,3,11,8,4,25,9
N00001370,166,2,12,11,30,9,27,60,15,86,1,8,7,23,5,17,20,5,80,1,4,4,7,4,10,40,10
N00001371,166,5,15,5,27,10,31,61,12,104,4,7,5,20,6,17,38,7,62,1,8,0,7,4,14,23,5
N00001372,296,4,22,14,60,27,46,104,19,181,1,12,8,40,16,30,60,14,115,3,10,6,20,11,16,44,5
N00001373,160,1,13,12,35,8,31,51,9,88,1,8,8,22,5,14,24,6,72,0,5,4,13,3,17,27,3
N00001374,151,1,9,17,32,5,22,56,9,80,0,6,12,19,2,16,19,6,71,1,3,5,13,3,6,37,3
N00001375,141,1,14,9,38,8,22,43,6,86,0,9,7,28,3,14,23,2,55,1,5,2,10,5,8,20,4
N00001376,107,4,9,6,28,12,14,28,6,73,1,7,5,18,7,10,21,4,34,3,2,1,10,5,4,7,2
N00001377,140,4,6,8,27,8,27,48,12,80,2,4,6,17,3,17,25,6,60,2,2,2,10,5,10,23,6
N00001378,146,2,15,5,32,12,27,43,10,98,1,11,3,19,8,21,27,8,48,1,4,2,13,4,6,16,2
N00001379,128,1,13,6,31,7,13,49,8,69,1,5,1,14,4,9,31,4,59,0,8,5,17,3,4,18,4
N00001380,202,3,3,2,27,16,41,99,11,111,2,3,0,22,10,22,45,7,91,1,0,2,5,6,19,54,4
N00001381,258,5,17,3,46,29,54,96,8,212,4,15,3,43,24,44,73,6,46,1,2,0,3,5,10,23,2
N00001382,166,4,10,3,22,11,28,81,7,92,2,7,1,17,9,14,40,2,74,2,3,2,5,2,14,41,5
N00001383,136,3,9,5,14,12,19,67,7,51,1,4,1,9,7,5,22,2,85,2,5,4,5,5,14,45,5
N00001384,154,2,13,5,19,15,28,58,14,85,1,8,2,13,8,19,28,6,69,1,5,3,6,7,9,30,8
N00001385,183,1,7,9,21,17,42,74,12,83,1,5,2,11,8,28,23,5,100,0,2,7,10,9,14,51,7
N00001386,306,2,13,3,72,33,67,102,14,256,2,12,3,58,29,60,83,9,50,0,1,0,14,4,7,19,5
N00001387,161,4,13,4,44,18,18,50,10,132,3,10,2,39,15,14,43,6,29,1,3,2,5,3,4,7,4
N00001388,103,4,8,3,21,7,13,40,7,55,2,5,2,14,4,6,20,2,48,2,3,1,7,3,7,20,5
N00001389,110,1,8,7,16,22,14,36,6,94,1,6,5,13,20,13,30,6,16,0,2,2,3,2,1,6,0
N00001390,155,1,11,6,22,7,26,72,10,88,1,7,4,13,6,16,35,6,67,0,4,2,9,1,10,37,4
N00001391,171,2,11,7,27,13,34,70,7,90,2,8,2,15,7,22,30,4,81,0,3,5,12,6,12,40,3
N00001392,152,3,14,6,33,15,33,44,4,120,3,9,4,24,13,27,37,3,32,0,5,2,9,2,6,7,1
N00001393,199,4,5,6,31,28,38,78,9,176,4,4,6,27,27,35,66,7,23,0,1,0,4,1,3,12,2
N00001394,155,1,7,8,23,13,35,63,5,106,0,5,3,17,9,24,45,3,49,1,2,5,6,4,11,18,2
N00001395,135,0,8,7,24,12,18,63,3,94,0,6,4,16,7,16,43,2,41,0,2,3,8,5,2,20,1
N00001396,477,5,28,11,99,65,110,143,16,438,4,26,9,98,59,103,123,16,39,1,2,2,1,6,7,20,0
N00001397,95,0,3,2,13,14,17,43,3,71,0,3,1,11,12,14,27,3,24,0,0,1,2,2,3,16,0
N00001398,140,1,12,4,27,15,34,42,5,112,1,8,3,22,9,28,37,4,28,0,4,1,5,6,6,5,1
N00001399,459,5,22,15,51,41,124,189,12,269,4,15,9,37,30,80,86,8,190,1,7,6,14,11,44,103,4
N00001400,161,2,9,4,21,13,37,69,6,87,2,5,4,16,6,25,25,4,74,0,4,0,5,7,12,44,2
N00001401,516,8,21,13,68,39,131,209,27,432,7,19,6,57,35,117,169,22,84,1,2,7,11,4,14,40,5
N00001402,427,6,20,11,49,36,90,195,20,325,3,14,7,40,28,78,141,14,102,3,6,4,9,8,12,54,6
N00001403,238,1,15,4,50,21,51,86,10,156,1,12,2,40,13,44,36,8,82,0,3,2,10,8,7,50,2
N00001404,335,2,10,13,46,39,83,129,13,220,1,8,10,33,27,57,74,10,115,1,2,3,13,12,26,55,3
