GeographyCode,LC4401NI0001,LC4401NI0002,LC4401NI0003,LC4401NI0004,LC4401NI0005,LC4401NI0006,LC4401NI0007,LC4401NI0008,LC4401NI0009,LC4401NI0010,LC4401NI0011,LC4401NI0012,LC4401NI0013,LC4401NI0014,LC4401NI0015,LC4401NI0016,LC4401NI0017,LC4401NI0018,LC4401NI0019,LC4401NI0020,LC4401NI0021,LC4401NI0022,LC4401NI0023,LC4401NI0024,LC4401NI0025,LC4401NI0026,LC4401NI0027,LC4401NI0028,LC4401NI0029,LC4401NI0030,LC4401NI0031,LC4401NI0032,LC4401NI0033,LC4401NI0034,LC4401NI0035,LC4401NI0036,LC4401NI0037,LC4401NI0038,LC4401NI0039,LC4401NI0040,LC4401NI0041,LC4401NI0042,LC4401NI0043,LC4401NI0044,LC4401NI0045,LC4401NI0046,LC4401NI0047,LC4401NI0048
N00000130,152,21,131,1,0,1,38,18,20,113,3,110,140,18,122,1,0,1,30,16,14,109,2,107,1,1,0,0,0,0,1,1,0,0,0,0,11,2,9,0,0,0,7,1,6,4,1,3
N00000131,136,26,110,2,2,0,39,20,19,95,4,91,126,19,107,1,1,0,33,15,18,92,3,89,2,2,0,1,1,0,1,1,0,0,0,0,8,5,3,0,0,0,5,4,1,3,1,2
N00000132,121,26,95,9,6,3,26,17,9,86,3,83,115,24,91,8,6,2,24,15,9,83,3,80,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,0,1,2,2,0,3,0,3
N00000133,139,52,87,33,27,6,52,23,29,54,2,52,103,30,73,16,13,3,33,15,18,54,2,52,22,12,10,11,8,3,11,4,7,0,0,0,14,10,4,6,6,0,8,4,4,0,0,0
N00000134,177,59,118,14,11,3,72,46,26,91,2,89,149,40,109,7,5,2,57,33,24,85,2,83,9,7,2,4,3,1,4,4,0,1,0,1,19,12,7,3,3,0,11,9,2,5,0,5
N00000135,119,43,76,22,17,5,55,26,29,42,0,42,80,22,58,10,8,2,35,14,21,35,0,35,33,16,17,8,5,3,18,11,7,7,0,7,6,5,1,4,4,0,2,1,1,0,0,0
N00000136,188,35,153,7,5,2,69,28,41,112,2,110,172,30,142,4,3,1,62,25,37,106,2,104,2,1,1,0,0,0,2,1,1,0,0,0,14,4,10,3,2,1,5,2,3,6,0,6
N00000137,120,31,89,7,5,2,50,24,26,63,2,61,112,28,84,6,4,2,45,22,23,61,2,59,1,0,1,0,0,0,1,0,1,0,0,0,7,3,4,1,1,0,4,2,2,2,0,2
N00000138,155,26,129,4,3,1,42,22,20,109,1,108,151,25,126,3,2,1,41,22,19,107,1,106,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,1,0,1,2,0,2
N00000139,133,42,91,27,18,9,67,22,45,39,2,37,94,21,73,8,5,3,49,14,35,37,2,35,27,17,10,14,11,3,12,6,6,1,0,1,12,4,8,5,2,3,6,2,4,1,0,1
N00000140,158,58,100,43,30,13,66,27,39,49,1,48,113,28,85,15,7,8,55,20,35,43,1,42,13,12,1,10,10,0,2,2,0,1,0,1,32,18,14,18,13,5,9,5,4,5,0,5
N00000141,220,112,108,106,78,28,95,33,62,19,1,18,81,20,61,16,8,8,50,12,38,15,0,15,97,62,35,60,45,15,34,17,17,3,0,3,42,30,12,30,25,5,11,4,7,1,1,0
N00000142,96,39,57,31,20,11,50,19,31,15,0,15,64,25,39,14,10,4,36,15,21,14,0,14,17,6,11,7,4,3,9,2,7,1,0,1,15,8,7,10,6,4,5,2,3,0,0,0
N00000143,123,79,44,59,47,12,52,30,22,12,2,10,49,28,21,16,14,2,26,13,13,7,1,6,57,41,16,38,30,8,15,11,4,4,0,4,17,10,7,5,3,2,11,6,5,1,1,0
N00000144,110,48,62,39,28,11,55,18,37,16,2,14,48,15,33,8,6,2,29,7,22,11,2,9,46,26,20,22,16,6,19,10,9,5,0,5,16,7,9,9,6,3,7,1,6,0,0,0
N00000145,75,50,25,41,34,7,26,15,11,8,1,7,12,7,5,3,3,0,6,4,2,3,0,3,54,37,17,34,27,7,16,10,6,4,0,4,9,6,3,4,4,0,4,1,3,1,1,0
N00000146,105,25,80,11,6,5,30,17,13,64,2,62,84,16,68,4,2,2,22,12,10,58,2,56,4,2,2,0,0,0,3,2,1,1,0,1,17,7,10,7,4,3,5,3,2,5,0,5
N00000147,106,52,54,41,30,11,49,22,27,16,0,16,55,19,36,9,6,3,33,13,20,13,0,13,30,22,8,19,14,5,10,8,2,1,0,1,21,11,10,13,10,3,6,1,5,2,0,2
N00000148,279,107,172,49,28,21,144,75,69,86,4,82,161,52,109,14,10,4,82,38,44,65,4,61,46,26,20,23,11,12,20,15,5,3,0,3,72,29,43,12,7,5,42,22,20,18,0,18
N00000149,187,67,120,33,26,7,89,36,53,65,5,60,127,34,93,9,7,2,63,22,41,55,5,50,30,20,10,17,15,2,10,5,5,3,0,3,30,13,17,7,4,3,16,9,7,7,0,7
N00000150,149,42,107,15,10,5,67,31,36,67,1,66,142,38,104,14,10,4,62,27,35,66,1,65,3,1,2,1,0,1,2,1,1,0,0,0,4,3,1,0,0,0,3,3,0,1,0,1
N00000151,131,49,82,34,23,11,60,23,37,37,3,34,83,23,60,11,8,3,39,12,27,33,3,30,20,11,9,10,5,5,8,6,2,2,0,2,28,15,13,13,10,3,13,5,8,2,0,2
N00000152,131,57,74,37,25,12,74,31,43,20,1,19,55,16,39,6,6,0,35,10,25,14,0,14,58,29,29,22,11,11,32,17,15,4,1,3,18,12,6,9,8,1,7,4,3,2,0,2
N00000153,111,41,70,31,21,10,57,16,41,23,4,19,65,20,45,12,7,5,37,10,27,16,3,13,27,13,14,12,9,3,14,4,10,1,0,1,19,8,11,7,5,2,6,2,4,6,1,5
N00000154,108,40,68,24,15,9,44,22,22,40,3,37,82,28,54,11,7,4,36,19,17,35,2,33,11,4,7,8,4,4,3,0,3,0,0,0,15,8,7,5,4,1,5,3,2,5,1,4
N00000155,128,32,96,16,11,5,54,19,35,58,2,56,98,18,80,8,6,2,35,10,25,55,2,53,14,6,8,6,3,3,7,3,4,1,0,1,16,8,8,2,2,0,12,6,6,2,0,2
N00000156,127,32,95,7,6,1,60,25,35,60,1,59,124,31,93,6,5,1,58,25,33,60,1,59,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0
N00000157,139,30,109,11,8,3,48,19,29,80,3,77,116,22,94,7,6,1,32,13,19,77,3,74,6,0,6,0,0,0,5,0,5,1,0,1,17,8,9,4,2,2,11,6,5,2,0,2
N00000158,286,81,205,21,16,5,135,60,75,130,5,125,229,47,182,11,7,4,102,38,64,116,2,114,5,1,4,1,1,0,3,0,3,1,0,1,52,33,19,9,8,1,30,22,8,13,3,10
N00000159,116,51,65,50,28,22,45,18,27,21,5,16,58,23,35,12,8,4,27,10,17,19,5,14,32,17,15,24,14,10,8,3,5,0,0,0,26,11,15,14,6,8,10,5,5,2,0,2
N00000160,124,44,80,23,14,9,57,29,28,44,1,43,80,23,57,5,4,1,36,18,18,39,1,38,19,9,10,9,6,3,8,3,5,2,0,2,25,12,13,9,4,5,13,8,5,3,0,3
N00000161,128,13,115,1,1,0,35,12,23,92,0,92,121,11,110,0,0,0,32,11,21,89,0,89,1,0,1,0,0,0,0,0,0,1,0,1,6,2,4,1,1,0,3,1,2,2,0,2
N00000162,115,41,74,17,14,3,52,23,29,46,4,42,96,28,68,6,5,1,44,19,25,46,4,42,2,1,1,1,0,1,1,1,0,0,0,0,17,12,5,10,9,1,7,3,4,0,0,0
N00000163,155,74,81,56,37,19,79,36,43,20,1,19,62,26,36,17,11,6,30,15,15,15,0,15,55,27,28,23,15,8,31,12,19,1,0,1,38,21,17,16,11,5,18,9,9,4,1,3
N00000164,118,22,96,6,6,0,34,15,19,78,1,77,110,17,93,4,4,0,31,13,18,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,2,2,0,3,2,1,3,1,2
N00000165,135,42,93,13,11,2,46,27,19,76,4,72,115,29,86,7,6,1,38,19,19,70,4,66,5,4,1,1,1,0,3,3,0,1,0,1,15,9,6,5,4,1,5,5,0,5,0,5
N00000166,122,34,88,12,9,3,58,24,34,52,1,51,112,31,81,9,8,1,52,22,30,51,1,50,1,0,1,0,0,0,1,0,1,0,0,0,9,3,6,3,1,2,5,2,3,1,0,1
N00000167,149,36,113,15,11,4,55,23,32,79,2,77,137,30,107,8,6,2,54,22,32,75,2,73,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,7,5,2,1,1,0,4,0,4
N00000168,145,38,107,6,5,1,69,31,38,70,2,68,136,34,102,5,4,1,63,28,35,68,2,66,2,1,1,0,0,0,2,1,1,0,0,0,7,3,4,1,1,0,4,2,2,2,0,2
N00000169,279,64,215,21,17,4,91,42,49,167,5,162,222,44,178,15,13,2,59,27,32,148,4,144,10,4,6,4,3,1,5,1,4,1,0,1,47,16,31,2,1,1,27,14,13,18,1,17
N00000170,139,33,106,15,12,3,46,17,29,78,4,74,111,22,89,9,7,2,32,11,21,70,4,66,14,6,8,3,2,1,11,4,7,0,0,0,14,5,9,3,3,0,3,2,1,8,0,8
N00000171,146,24,122,4,2,2,37,19,18,105,3,102,131,19,112,1,1,0,29,15,14,101,3,98,8,4,4,3,1,2,4,3,1,1,0,1,7,1,6,0,0,0,4,1,3,3,0,3
N00000172,307,75,232,21,18,3,97,45,52,189,12,177,273,59,214,12,11,1,84,38,46,177,10,167,5,3,2,2,0,2,2,2,0,1,1,0,29,13,16,7,7,0,11,5,6,11,1,10
N00000173,144,36,108,7,5,2,47,24,23,90,7,83,119,29,90,2,2,0,36,21,15,81,6,75,7,3,4,3,3,0,4,0,4,0,0,0,18,4,14,2,0,2,7,3,4,9,1,8
N00000174,163,63,100,47,33,14,69,28,41,47,2,45,75,19,56,8,5,3,32,13,19,35,1,34,59,30,29,32,22,10,20,7,13,7,1,6,29,14,15,7,6,1,17,8,9,5,0,5
N00000175,140,33,107,9,6,3,51,24,27,80,3,77,121,25,96,4,3,1,38,19,19,79,3,76,5,3,2,2,1,1,3,2,1,0,0,0,14,5,9,3,2,1,10,3,7,1,0,1
N00000176,205,74,131,78,46,32,84,28,56,43,0,43,127,34,93,26,17,9,61,17,44,40,0,40,32,16,16,26,14,12,4,2,2,2,0,2,46,24,22,26,15,11,19,9,10,1,0,1
N00000177,167,80,87,51,37,14,85,40,45,31,3,28,93,38,55,18,15,3,50,22,28,25,1,24,20,11,9,14,8,6,6,3,3,0,0,0,54,31,23,19,14,5,29,15,14,6,2,4
N00000178,355,197,158,156,116,40,161,80,81,38,1,37,158,62,96,41,24,17,83,38,45,34,0,34,110,79,31,68,55,13,40,23,17,2,1,1,87,56,31,47,37,10,38,19,19,2,0,2
N00000179,492,287,205,237,179,58,199,101,98,56,7,49,204,96,108,49,30,19,112,61,51,43,5,38,151,107,44,113,93,20,34,14,20,4,0,4,137,84,53,75,56,19,53,26,27,9,2,7
N00000180,131,60,71,55,33,22,65,26,39,11,1,10,62,26,36,14,8,6,43,17,26,5,1,4,56,30,26,32,21,11,18,9,9,6,0,6,13,4,9,9,4,5,4,0,4,0,0,0
N00000181,168,93,75,65,51,14,81,41,40,22,1,21,54,24,30,12,10,2,33,13,20,9,1,8,51,37,14,33,26,7,15,11,4,3,0,3,63,32,31,20,15,5,33,17,16,10,0,10
N00000182,105,35,70,22,16,6,56,16,40,27,3,24,70,18,52,9,6,3,38,9,29,23,3,20,21,10,11,6,4,2,14,6,8,1,0,1,14,7,7,7,6,1,4,1,3,3,0,3
N00000183,146,77,69,28,21,7,78,52,26,40,4,36,86,42,44,10,10,0,48,31,17,28,1,27,9,6,3,2,1,1,7,5,2,0,0,0,51,29,22,16,10,6,23,16,7,12,3,9
N00000184,184,111,73,44,40,4,104,69,35,36,2,34,88,47,41,13,13,0,50,33,17,25,1,24,26,25,1,15,15,0,11,10,1,0,0,0,70,39,31,16,12,4,43,26,17,11,1,10
N00000185,121,64,57,46,38,8,42,25,17,33,1,32,43,7,36,3,2,1,10,4,6,30,1,29,51,41,10,33,28,5,18,13,5,0,0,0,27,16,11,10,8,2,14,8,6,3,0,3
N00000186,137,69,68,32,28,4,71,37,34,34,4,30,54,21,33,6,4,2,30,15,15,18,2,16,57,37,20,21,20,1,30,16,14,6,1,5,26,11,15,5,4,1,11,6,5,10,1,9
N00000187,126,65,61,40,26,14,69,39,30,17,0,17,34,16,18,2,1,1,21,15,6,11,0,11,75,42,33,29,21,8,41,21,20,5,0,5,17,7,10,9,4,5,7,3,4,1,0,1
N00000188,128,41,87,27,15,12,63,24,39,38,2,36,86,22,64,6,5,1,45,15,30,35,2,33,32,14,18,18,8,10,13,6,7,1,0,1,10,5,5,3,2,1,5,3,2,2,0,2
N00000189,125,22,103,4,3,1,40,19,21,81,0,81,113,20,93,3,3,0,34,17,17,76,0,76,2,0,2,1,0,1,0,0,0,1,0,1,10,2,8,0,0,0,6,2,4,4,0,4
N00000190,119,20,99,4,4,0,47,15,32,68,1,67,111,18,93,3,3,0,42,14,28,66,1,65,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,1,1,0,5,1,4,2,0,2
N00000191,124,28,96,7,5,2,57,22,35,60,1,59,118,28,90,7,5,2,54,22,32,57,1,56,3,0,3,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,2,0,2,1,0,1
N00000192,120,29,91,14,8,6,55,21,34,51,0,51,95,20,75,7,5,2,41,15,26,47,0,47,11,4,7,4,2,2,6,2,4,1,0,1,14,5,9,3,1,2,8,4,4,3,0,3
N00000193,111,44,67,44,31,13,49,12,37,18,1,17,37,8,29,9,7,2,15,1,14,13,0,13,57,28,29,27,18,9,28,10,18,2,0,2,17,8,9,8,6,2,6,1,5,3,1,2
N00000194,119,47,72,30,22,8,53,24,29,36,1,35,71,19,52,6,5,1,34,13,21,31,1,30,32,21,11,21,16,5,9,5,4,2,0,2,16,7,9,3,1,2,10,6,4,3,0,3
N00000195,123,59,64,36,22,14,71,37,34,16,0,16,62,28,34,11,8,3,37,20,17,14,0,14,38,21,17,15,8,7,22,13,9,1,0,1,23,10,13,10,6,4,12,4,8,1,0,1
N00000196,116,54,62,50,33,17,52,20,32,14,1,13,29,10,19,3,2,1,15,7,8,11,1,10,67,34,33,38,26,12,26,8,18,3,0,3,20,10,10,9,5,4,11,5,6,0,0,0
N00000197,115,19,96,0,0,0,48,17,31,67,2,65,107,17,90,0,0,0,44,15,29,63,2,61,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,4,2,2,4,0,4
N00000198,110,27,83,4,3,1,42,22,20,64,2,62,100,23,77,3,3,0,35,18,17,62,2,60,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,1,0,1,7,4,3,2,0,2
N00000199,130,23,107,8,5,3,56,17,39,66,1,65,115,18,97,4,3,1,47,14,33,64,1,63,5,1,4,1,0,1,4,1,3,0,0,0,10,4,6,3,2,1,5,2,3,2,0,2
N00000200,124,28,96,10,9,1,49,19,30,65,0,65,111,21,90,6,6,0,43,15,28,62,0,62,1,1,0,1,1,0,0,0,0,0,0,0,12,6,6,3,2,1,6,4,2,3,0,3
N00000201,143,54,89,14,12,2,68,38,30,61,4,57,114,36,78,3,3,0,53,29,24,58,4,54,13,10,3,7,6,1,5,4,1,1,0,1,16,8,8,4,3,1,10,5,5,2,0,2
N00000202,132,30,102,6,5,1,49,25,24,77,0,77,123,24,99,5,5,0,43,19,24,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,1,0,1,6,6,0,2,0,2
N00000203,134,28,106,14,7,7,49,20,29,71,1,70,114,22,92,9,5,4,41,17,24,64,0,64,3,2,1,2,1,1,1,1,0,0,0,0,17,4,13,3,1,2,7,2,5,7,1,6
N00000204,152,47,105,15,14,1,68,29,39,69,4,65,120,34,86,9,9,0,49,21,28,62,4,58,1,0,1,0,0,0,1,0,1,0,0,0,31,13,18,6,5,1,18,8,10,7,0,7
N00000205,118,30,88,10,9,1,43,21,22,65,0,65,102,22,80,5,5,0,35,17,18,62,0,62,1,0,1,1,0,1,0,0,0,0,0,0,15,8,7,4,4,0,8,4,4,3,0,3
N00000206,212,106,106,32,22,10,125,81,44,55,3,52,121,60,61,8,6,2,76,53,23,37,1,36,15,9,6,6,4,2,9,5,4,0,0,0,76,37,39,18,12,6,40,23,17,18,2,16
N00000207,119,41,78,15,12,3,55,24,31,49,5,44,88,29,59,6,6,0,40,20,20,42,3,39,2,1,1,1,1,0,0,0,0,1,0,1,29,11,18,8,5,3,15,4,11,6,2,4
N00000208,121,22,99,4,4,0,44,18,26,73,0,73,117,19,98,3,3,0,41,16,25,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,3,2,1,0,0,0
N00000209,122,18,104,2,2,0,35,16,19,85,0,85,116,17,99,2,2,0,33,15,18,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,2,1,1,4,0,4
N00000210,219,136,83,78,67,11,104,64,40,37,5,32,123,69,54,24,21,3,68,43,25,31,5,26,30,24,6,22,21,1,7,3,4,1,0,1,66,43,23,32,25,7,29,18,11,5,0,5
N00000211,269,128,141,83,64,19,120,57,63,66,7,59,152,57,95,21,14,7,76,38,38,55,5,50,85,55,30,53,43,10,27,10,17,5,2,3,32,16,16,9,7,2,17,9,8,6,0,6
N00000212,85,48,37,25,19,6,47,29,18,13,0,13,41,18,23,7,4,3,25,14,11,9,0,9,6,3,3,3,2,1,3,1,2,0,0,0,38,27,11,15,13,2,19,14,5,4,0,4
N00000213,150,74,76,39,38,1,57,35,22,54,1,53,95,33,62,11,11,0,37,21,16,47,1,46,18,17,1,10,10,0,8,7,1,0,0,0,37,24,13,18,17,1,12,7,5,7,0,7
N00000214,151,64,87,30,27,3,63,32,31,58,5,53,114,37,77,13,12,1,44,20,24,57,5,52,11,6,5,5,3,2,6,3,3,0,0,0,26,21,5,12,12,0,13,9,4,1,0,1
N00000215,151,28,123,7,6,1,29,16,13,115,6,109,143,27,116,7,6,1,26,16,10,110,5,105,1,0,1,0,0,0,1,0,1,0,0,0,7,1,6,0,0,0,2,0,2,5,1,4
N00000216,161,38,123,17,8,9,50,25,25,94,5,89,131,26,105,4,4,0,36,17,19,91,5,86,20,9,11,11,3,8,9,6,3,0,0,0,10,3,7,2,1,1,5,2,3,3,0,3
N00000217,175,30,145,4,4,0,45,22,23,126,4,122,152,20,132,4,4,0,30,12,18,118,4,114,2,1,1,0,0,0,2,1,1,0,0,0,21,9,12,0,0,0,13,9,4,8,0,8
N00000218,148,33,115,6,5,1,52,25,27,90,3,87,136,29,107,5,5,0,45,21,24,86,3,83,1,0,1,0,0,0,1,0,1,0,0,0,11,4,7,1,0,1,6,4,2,4,0,4
N00000219,123,69,54,55,42,13,53,26,27,15,1,14,43,16,27,8,6,2,26,9,17,9,1,8,66,42,24,36,25,11,26,17,9,4,0,4,14,11,3,11,11,0,1,0,1,2,0,2
N00000220,125,66,59,55,36,19,51,30,21,19,0,19,44,18,26,8,3,5,22,15,7,14,0,14,66,40,26,41,29,12,21,11,10,4,0,4,15,8,7,6,4,2,8,4,4,1,0,1
N00000221,115,50,65,35,27,8,53,23,30,27,0,27,47,8,39,5,2,3,21,6,15,21,0,21,60,34,26,26,21,5,28,13,15,6,0,6,8,8,0,4,4,0,4,4,0,0,0,0
N00000222,130,44,86,14,12,2,75,28,47,41,4,37,119,41,78,11,11,0,70,26,44,38,4,34,4,1,3,1,0,1,2,1,1,1,0,1,7,2,5,2,1,1,3,1,2,2,0,2
N00000223,128,37,91,22,15,7,57,21,36,49,1,48,98,19,79,8,3,5,42,15,27,48,1,47,22,13,9,11,9,2,10,4,6,1,0,1,8,5,3,3,3,0,5,2,3,0,0,0
N00000224,118,52,66,30,18,12,58,32,26,30,2,28,95,40,55,19,11,8,50,27,23,26,2,24,1,0,1,0,0,0,0,0,0,1,0,1,22,12,10,11,7,4,8,5,3,3,0,3
N00000225,90,51,39,22,19,3,49,30,19,19,2,17,81,45,36,18,16,2,44,27,17,19,2,17,2,1,1,0,0,0,2,1,1,0,0,0,7,5,2,4,3,1,3,2,1,0,0,0
N00000226,111,31,80,14,10,4,52,20,32,45,1,44,102,29,73,14,10,4,47,18,29,41,1,40,1,0,1,0,0,0,1,0,1,0,0,0,8,2,6,0,0,0,4,2,2,4,0,4
N00000227,121,79,42,31,29,2,69,47,22,21,3,18,74,40,34,12,11,1,42,27,15,20,2,18,35,31,4,18,17,1,16,13,3,1,1,0,12,8,4,1,1,0,11,7,4,0,0,0
N00000228,127,31,96,13,11,2,55,19,36,59,1,58,117,27,90,10,9,1,50,17,33,57,1,56,2,1,1,1,1,0,0,0,0,1,0,1,8,3,5,2,1,1,5,2,3,1,0,1
N00000229,150,56,94,26,20,6,63,34,29,61,2,59,110,33,77,8,6,2,45,25,20,57,2,55,21,14,7,9,8,1,11,6,5,1,0,1,19,9,10,9,6,3,7,3,4,3,0,3
N00000230,116,45,71,47,30,17,44,14,30,25,1,24,56,10,46,10,5,5,27,5,22,19,0,19,51,29,22,31,20,11,16,8,8,4,1,3,9,6,3,6,5,1,1,1,0,2,0,2
N00000231,122,60,62,73,41,32,41,19,22,8,0,8,31,17,14,11,7,4,16,10,6,4,0,4,81,39,42,55,30,25,23,9,14,3,0,3,10,4,6,7,4,3,2,0,2,1,0,1
N00000232,136,57,79,48,29,19,60,28,32,28,0,28,85,34,51,20,12,8,43,22,21,22,0,22,23,13,10,12,8,4,8,5,3,3,0,3,28,10,18,16,9,7,9,1,8,3,0,3
N00000233,128,61,67,41,30,11,58,25,33,29,6,23,79,30,49,14,10,4,40,16,24,25,4,21,24,15,9,13,10,3,10,4,6,1,1,0,25,16,9,14,10,4,8,5,3,3,1,2
N00000234,124,54,70,49,30,19,58,22,36,17,2,15,52,16,36,12,3,9,29,11,18,11,2,9,19,13,6,10,10,0,8,3,5,1,0,1,53,25,28,27,17,10,21,8,13,5,0,5
N00000235,128,37,91,18,8,10,53,28,25,57,1,56,95,22,73,2,2,0,37,19,18,56,1,55,26,9,17,14,4,10,11,5,6,1,0,1,7,6,1,2,2,0,5,4,1,0,0,0
N00000236,108,39,69,29,21,8,44,15,29,35,3,32,61,15,46,7,4,3,22,8,14,32,3,29,39,19,20,20,15,5,18,4,14,1,0,1,8,5,3,2,2,0,4,3,1,2,0,2
N00000237,147,26,121,4,2,2,48,19,29,95,5,90,140,24,116,4,2,2,42,17,25,94,5,89,1,0,1,0,0,0,1,0,1,0,0,0,6,2,4,0,0,0,5,2,3,1,0,1
N00000238,121,19,102,2,1,1,30,17,13,89,1,88,116,19,97,1,1,0,29,17,12,86,1,85,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,1,1,0,1,3,0,3
N00000239,118,59,59,31,24,7,69,33,36,18,2,16,26,9,17,2,2,0,15,7,8,9,0,9,79,39,40,22,15,7,49,22,27,8,2,6,13,11,2,7,7,0,5,4,1,1,0,1
N00000240,132,63,69,40,30,10,64,30,34,28,3,25,38,5,33,3,1,2,19,4,15,16,0,16,85,54,31,32,26,6,43,25,18,10,3,7,9,4,5,5,3,2,2,1,1,2,0,2
N00000241,138,17,121,3,2,1,27,13,14,108,2,106,129,14,115,1,1,0,21,11,10,107,2,105,2,1,1,2,1,1,0,0,0,0,0,0,7,2,5,0,0,0,6,2,4,1,0,1
N00000242,120,11,109,2,2,0,24,8,16,94,1,93,112,6,106,1,1,0,20,5,15,91,0,91,4,2,2,1,1,0,1,0,1,2,1,1,4,3,1,0,0,0,3,3,0,1,0,1
N00000243,110,37,73,31,23,8,54,14,40,25,0,25,81,22,59,14,12,2,44,10,34,23,0,23,17,8,9,10,7,3,5,1,4,2,0,2,12,7,5,7,4,3,5,3,2,0,0,0
N00000244,118,51,67,50,36,14,51,15,36,17,0,17,60,19,41,17,12,5,29,7,22,14,0,14,44,22,22,23,15,8,18,7,11,3,0,3,14,10,4,10,9,1,4,1,3,0,0,0
N00000245,126,28,98,19,10,9,69,18,51,38,0,38,107,21,86,11,7,4,59,14,45,37,0,37,7,1,6,4,0,4,2,1,1,1,0,1,12,6,6,4,3,1,8,3,5,0,0,0
N00000246,127,56,71,39,28,11,60,23,37,28,5,23,72,23,49,11,6,5,41,15,26,20,2,18,37,18,19,18,12,6,12,4,8,7,2,5,18,15,3,10,10,0,7,4,3,1,1,0
N00000247,122,21,101,8,7,1,48,13,35,66,1,65,113,18,95,7,7,0,43,10,33,63,1,62,1,0,1,0,0,0,0,0,0,1,0,1,8,3,5,1,0,1,5,3,2,2,0,2
N00000248,124,18,106,5,3,2,42,13,29,77,2,75,119,16,103,4,3,1,39,11,28,76,2,74,1,0,1,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0,3,2,1,1,0,1
N00000249,131,25,106,3,0,3,58,24,34,70,1,69,122,23,99,2,0,2,52,22,30,68,1,67,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,1,0,1,6,2,4,2,0,2
N00000250,166,47,119,15,12,3,73,31,42,78,4,74,138,34,104,6,3,3,60,27,33,72,4,68,6,4,2,3,3,0,3,1,2,0,0,0,22,9,13,6,6,0,10,3,7,6,0,6
N00000251,155,36,119,9,6,3,59,26,33,87,4,83,140,30,110,5,3,2,51,23,28,84,4,80,1,1,0,1,1,0,0,0,0,0,0,0,14,5,9,3,2,1,8,3,5,3,0,3
N00000252,132,37,95,3,2,1,47,29,18,82,6,76,111,30,81,1,1,0,37,25,12,73,4,69,2,0,2,0,0,0,2,0,2,0,0,0,19,7,12,2,1,1,8,4,4,9,2,7
N00000253,175,32,143,6,3,3,47,26,21,122,3,119,163,25,138,5,3,2,38,20,18,120,2,118,3,0,3,1,0,1,2,0,2,0,0,0,9,7,2,0,0,0,7,6,1,2,1,1
N00000254,117,22,95,7,5,2,31,15,16,79,2,77,110,19,91,5,4,1,28,13,15,77,2,75,1,0,1,1,0,1,0,0,0,0,0,0,6,3,3,1,1,0,3,2,1,2,0,2
N00000255,127,17,110,5,4,1,22,10,12,100,3,97,117,16,101,3,3,0,21,10,11,93,3,90,1,1,0,1,1,0,0,0,0,0,0,0,9,0,9,1,0,1,1,0,1,7,0,7
N00000256,308,79,229,17,11,6,92,60,32,199,8,191,262,60,202,9,6,3,73,48,25,180,6,174,2,0,2,0,0,0,1,0,1,1,0,1,44,19,25,8,5,3,18,12,6,18,2,16
N00000257,173,74,99,18,16,2,81,53,28,74,5,69,137,52,85,9,8,1,60,40,20,68,4,64,20,12,8,5,4,1,12,8,4,3,0,3,16,10,6,4,4,0,9,5,4,3,1,2
N00000258,140,31,109,3,3,0,41,23,18,96,5,91,126,26,100,1,1,0,37,20,17,88,5,83,1,0,1,0,0,0,0,0,0,1,0,1,13,5,8,2,2,0,4,3,1,7,0,7
N00000259,161,31,130,9,5,4,49,22,27,103,4,99,138,22,116,6,2,4,39,17,22,93,3,90,6,3,3,2,2,0,2,1,1,2,0,2,17,6,11,1,1,0,8,4,4,8,1,7
N00000260,210,61,149,21,18,3,100,39,61,89,4,85,158,35,123,9,8,1,70,24,46,79,3,76,16,10,6,5,4,1,9,6,3,2,0,2,36,16,20,7,6,1,21,9,12,8,1,7
N00000261,179,27,152,8,5,3,49,16,33,122,6,116,164,22,142,6,4,2,39,12,27,119,6,113,2,1,1,0,0,0,2,1,1,0,0,0,13,4,9,2,1,1,8,3,5,3,0,3
N00000262,156,42,114,10,9,1,62,27,35,84,6,78,115,21,94,2,2,0,39,15,24,74,4,70,15,7,8,5,4,1,6,3,3,4,0,4,26,14,12,3,3,0,17,9,8,6,2,4
N00000263,110,51,59,25,17,8,58,31,27,27,3,24,68,28,40,11,7,4,35,19,16,22,2,20,7,4,3,4,2,2,2,2,0,1,0,1,35,19,16,10,8,2,21,10,11,4,1,3
