GeographyCode,LC2609NI0001,LC2609NI0002,LC2609NI0003,LC2609NI0004,LC2609NI0005,LC2609NI0006,LC2609NI0007,LC2609NI0008,LC2609NI0009,LC2609NI0010,LC2609NI0011,LC2609NI0012,LC2609NI0013,LC2609NI0014,LC2609NI0015,LC2609NI0016,LC2609NI0017,LC2609NI0018,LC2609NI0019,LC2609NI0020,LC2609NI0021,LC2609NI0022,LC2609NI0023,LC2609NI0024,LC2609NI0025,LC2609NI0026,LC2609NI0027,LC2609NI0028,LC2609NI0029,LC2609NI0030,LC2609NI0031,LC2609NI0032,LC2609NI0033,LC2609NI0034,LC2609NI0035
N00004008,204,157,23,8,11,4,24,35,24,4,2,2,0,7,57,46,5,3,1,1,6,86,68,11,1,8,2,7,26,19,3,2,0,1,4
N00004009,163,108,20,10,4,6,35,39,28,4,2,1,1,7,38,27,3,1,0,2,8,77,47,11,6,3,2,19,9,6,2,1,0,1,1
N00004010,203,171,12,4,2,6,20,43,33,5,1,0,4,5,31,27,1,1,0,0,3,97,85,3,1,1,1,9,32,26,3,1,1,1,3
N00004011,222,159,31,12,7,12,32,46,25,10,3,2,5,11,45,37,3,2,1,0,5,108,81,14,4,3,7,13,23,16,4,3,1,0,3
N00004012,134,70,39,21,5,13,25,24,9,11,3,3,5,4,29,15,11,7,1,3,3,63,33,15,10,1,4,15,18,13,2,1,0,1,3
N00004013,162,102,37,15,9,13,23,42,27,6,2,0,4,9,29,20,4,2,0,2,5,74,42,24,11,7,6,8,17,13,3,0,2,1,1
N00004014,193,87,84,45,14,25,22,50,26,20,9,5,6,4,40,16,18,10,2,6,6,90,39,41,24,5,12,10,13,6,5,2,2,1,2
N00004015,157,81,43,22,6,15,33,39,23,8,3,0,5,8,28,14,9,5,1,3,5,75,40,21,10,4,7,14,15,4,5,4,1,0,6
N00004016,195,82,71,39,14,18,42,50,29,15,7,3,5,6,40,13,18,10,2,6,9,84,29,31,18,7,6,24,21,11,7,4,2,1,3
N00004017,132,82,19,3,7,9,31,31,19,2,0,1,1,10,27,15,5,1,2,2,7,56,37,9,2,4,3,10,18,11,3,0,0,3,4
N00004018,136,71,42,15,14,13,23,34,18,12,6,4,2,4,33,20,7,2,2,3,6,54,27,16,4,6,6,11,15,6,7,3,2,2,2
N00004019,169,112,30,16,13,1,27,30,19,5,2,3,0,6,49,37,7,3,4,0,5,71,44,15,10,4,1,12,19,12,3,1,2,0,4
N00004020,205,163,13,6,4,3,29,30,25,1,1,0,0,4,38,31,1,1,0,0,6,110,81,10,4,4,2,19,27,26,1,0,0,1,0
N00004021,149,80,32,12,13,7,37,42,20,11,7,3,1,11,28,12,7,1,5,1,9,64,41,11,3,4,4,12,15,7,3,1,1,1,5
N00004022,114,10,62,25,19,18,42,19,3,7,2,4,1,9,26,2,15,5,5,5,9,49,4,26,10,8,8,19,20,1,14,8,2,4,5
N00004023,122,37,57,27,13,17,28,20,6,7,4,0,3,7,31,10,14,6,2,6,7,54,13,30,16,9,5,11,17,8,6,1,2,3,3
N00004024,146,11,88,47,23,18,47,16,2,9,3,4,2,5,14,2,7,5,1,1,5,79,2,46,25,9,12,31,37,5,26,14,9,3,6
N00004025,180,41,88,38,25,25,51,26,11,6,3,2,1,9,32,5,15,9,5,1,12,89,15,53,20,14,19,21,33,10,14,6,4,4,9
N00004026,160,25,102,50,27,25,33,33,6,19,8,5,6,8,35,4,24,10,6,8,7,77,13,48,24,15,9,16,15,2,11,8,1,2,2
N00004027,136,17,93,40,29,24,26,17,1,10,3,2,5,6,27,4,20,8,8,4,3,76,6,55,26,17,12,15,16,6,8,3,2,3,2
N00004028,137,3,102,44,32,26,32,17,0,12,5,4,3,5,28,0,22,8,3,11,6,75,3,55,23,20,12,17,17,0,13,8,5,0,4
N00004029,128,5,89,44,17,28,34,21,0,15,7,1,7,6,37,0,27,12,5,10,10,62,4,42,21,11,10,16,8,1,5,4,0,1,2
N00004030,139,12,92,52,10,30,35,29,1,21,12,3,6,7,36,3,21,12,2,7,12,66,8,43,25,4,14,15,8,0,7,3,1,3,1
N00004031,106,7,69,41,11,17,30,13,0,7,5,2,0,6,21,3,11,5,2,4,7,52,2,36,23,2,11,14,20,2,15,8,5,2,3
N00004032,94,10,57,30,12,15,27,13,2,5,2,1,2,6,21,2,12,5,1,6,7,41,2,29,19,3,7,10,19,4,11,4,7,0,4
N00004033,123,5,91,46,24,21,27,6,0,4,3,1,0,2,29,2,21,13,5,3,6,68,1,52,23,16,13,15,20,2,14,7,2,5,4
N00004034,110,35,46,23,9,14,29,11,7,4,2,0,2,0,28,9,11,8,1,2,8,54,14,25,9,6,10,15,17,5,6,4,2,0,6
N00004035,123,30,54,20,16,18,39,23,8,6,2,2,2,9,27,5,15,10,3,2,7,60,12,29,8,8,13,19,13,5,4,0,3,1,4
N00004036,121,13,73,32,21,20,35,19,2,10,3,2,5,7,46,3,31,15,10,6,12,39,3,24,10,9,5,12,17,5,8,4,0,4,4
N00004037,139,79,24,14,5,5,36,24,11,6,5,1,0,7,30,17,6,4,1,1,7,68,39,11,5,3,3,18,17,12,1,0,0,1,4
N00004038,97,19,48,19,21,8,30,14,6,5,2,2,1,3,21,5,12,3,5,4,4,49,7,24,10,12,2,18,13,1,7,4,2,1,5
N00004039,128,45,52,12,16,24,31,31,10,11,3,2,6,10,24,9,10,2,6,2,5,61,21,28,7,6,15,12,12,5,3,0,2,1,4
N00004040,132,53,58,29,13,16,21,27,13,9,4,3,2,5,40,16,17,9,2,6,7,53,19,27,12,8,7,7,12,5,5,4,0,1,2
N00004041,121,36,60,23,15,22,25,27,9,12,6,1,5,6,24,5,14,6,5,3,5,63,20,30,8,9,13,13,7,2,4,3,0,1,1
N00004042,281,13,220,97,50,73,48,60,4,48,13,12,23,8,78,1,68,34,16,18,9,123,8,88,44,16,28,27,20,0,16,6,6,4,4
N00004043,177,5,139,58,31,50,33,40,3,29,13,6,10,8,41,0,33,15,7,11,8,78,1,63,24,17,22,14,18,1,14,6,1,7,3
N00004044,124,1,99,40,29,30,24,27,0,23,7,5,11,4,28,1,18,6,3,9,9,58,0,48,26,15,7,10,11,0,10,1,6,3,1
N00004045,155,3,106,52,32,22,46,31,2,21,10,5,6,8,26,1,21,12,7,2,4,83,0,55,27,18,10,28,15,0,9,3,2,4,6
N00004046,131,3,96,42,27,27,32,10,1,5,1,2,2,4,28,0,19,13,5,1,9,75,0,59,22,16,21,16,18,2,13,6,4,3,3
N00004047,578,74,375,181,106,88,129,215,34,134,62,38,34,47,128,12,84,34,26,24,32,211,25,144,77,39,28,42,24,3,13,8,3,2,8
N00004048,262,55,143,61,51,31,64,100,22,53,26,17,10,25,64,12,39,19,15,5,13,89,18,47,14,19,14,24,9,3,4,2,0,2,2
N00004049,242,25,148,80,45,23,69,94,15,53,28,14,11,26,63,4,36,16,13,7,23,76,5,52,31,16,5,19,9,1,7,5,2,0,1
N00004050,491,101,276,104,106,66,114,210,51,115,38,44,33,44,100,16,56,19,20,17,28,160,31,92,40,37,15,37,21,3,13,7,5,1,5
N00004051,507,92,276,119,92,65,139,255,55,142,62,50,30,58,101,20,46,21,16,9,35,138,12,83,34,24,25,43,13,5,5,2,2,1,3
N00004052,174,26,107,41,44,22,41,71,10,42,16,18,8,19,39,4,28,12,11,5,7,59,12,33,13,15,5,14,5,0,4,0,0,4,1
N00004053,162,15,111,66,20,25,36,37,5,22,14,3,5,10,46,4,32,17,7,8,10,65,4,49,28,10,11,12,14,2,8,7,0,1,4
N00004054,254,39,156,76,38,42,59,50,2,38,20,4,14,10,77,16,45,23,16,6,16,106,18,59,28,12,19,29,21,3,14,5,6,3,4
N00004055,105,11,70,45,8,17,24,15,3,7,5,1,1,5,28,3,19,13,2,4,6,54,5,36,21,3,12,13,8,0,8,6,2,0,0
N00004056,233,48,129,71,20,38,56,57,11,31,14,5,12,15,62,13,40,25,5,10,9,90,19,44,24,9,11,27,24,5,14,8,1,5,5
N00004057,185,29,123,78,15,30,33,57,10,39,20,7,12,8,57,8,42,29,3,10,7,57,11,32,22,4,6,14,14,0,10,7,1,2,4
N00004058,695,227,318,159,69,90,150,185,72,87,43,15,29,26,187,58,85,50,17,18,44,275,78,125,57,31,37,72,48,19,21,9,6,6,8
N00004059,892,492,225,117,54,54,175,290,173,72,43,13,16,45,223,109,64,27,17,20,50,322,182,75,40,20,15,65,57,28,14,7,4,3,15
N00004060,720,523,71,31,21,19,126,204,139,21,11,4,6,44,159,115,19,10,3,6,25,307,231,27,8,12,7,49,50,38,4,2,2,0,8
N00004061,345,285,21,7,5,9,39,77,67,4,1,0,3,6,79,63,7,2,2,3,9,159,129,9,4,3,2,21,30,26,1,0,0,1,3
N00004062,270,92,113,46,31,36,65,90,36,34,15,13,6,20,65,20,28,9,9,10,17,92,34,36,16,5,15,22,23,2,15,6,4,5,6
N00004063,457,103,255,129,61,65,99,107,34,55,24,11,20,18,104,17,57,26,14,17,30,207,45,127,69,32,26,35,39,7,16,10,4,2,16
N00004064,343,106,171,70,43,58,66,120,48,52,25,14,13,20,65,12,37,11,8,18,16,140,41,74,30,18,26,25,18,5,8,4,3,1,5
N00004065,62,1,37,12,14,11,24,3,0,1,0,0,1,2,9,0,4,0,1,3,5,34,1,20,8,8,4,13,16,0,12,4,5,3,4
N00004066,109,2,87,40,33,14,20,15,0,12,8,4,0,3,27,1,17,8,6,3,9,50,1,43,16,21,6,6,17,0,15,8,2,5,2
N00004067,89,1,57,27,16,14,31,5,0,2,2,0,0,3,15,0,9,6,1,2,6,46,1,30,13,10,7,15,23,0,16,6,5,5,7
N00004068,118,6,82,38,23,21,30,5,0,1,0,0,1,4,20,1,14,5,4,5,5,65,5,41,20,13,8,19,28,0,26,13,6,7,2
N00004069,95,3,68,22,21,25,24,8,0,7,1,1,5,1,17,0,14,2,4,8,3,44,3,27,11,8,8,14,26,0,20,8,8,4,6
N00004070,91,2,65,28,17,20,24,4,0,4,1,2,1,0,19,2,7,3,2,2,10,49,0,39,18,10,11,10,19,0,15,6,3,6,4
N00004071,96,3,73,40,17,16,20,9,0,7,5,0,2,2,22,0,13,9,1,3,9,47,3,39,20,13,6,5,18,0,14,6,3,5,4
N00004072,132,10,81,26,26,29,41,12,0,7,2,1,4,5,32,4,18,6,6,6,10,55,3,31,11,11,9,21,33,3,25,7,8,10,5
N00004073,595,114,337,124,105,108,144,128,32,66,21,16,29,30,151,27,79,32,29,18,45,253,41,160,60,51,49,52,63,14,32,11,9,12,17
N00004074,161,19,92,33,23,36,50,28,6,15,2,5,8,7,35,3,21,7,5,9,11,83,7,47,19,12,16,29,15,3,9,5,1,3,3
N00004075,250,25,191,79,44,68,34,64,8,47,20,12,15,9,66,2,52,21,7,24,12,101,15,76,32,20,24,10,19,0,16,6,5,5,3
N00004076,175,9,134,73,36,25,32,26,1,20,10,7,3,5,33,3,23,11,7,5,7,94,3,74,45,17,12,17,22,2,17,7,5,5,3
N00004077,192,23,123,58,39,26,46,23,2,13,5,5,3,8,48,2,32,15,10,7,14,98,17,62,30,19,13,19,23,2,16,8,5,3,5
N00004078,138,12,78,41,14,23,48,21,4,8,4,1,3,9,31,1,18,10,3,5,12,69,5,42,21,8,13,22,17,2,10,6,2,2,5
N00004079,115,3,88,50,14,24,24,21,1,16,8,1,7,4,23,1,16,9,2,5,6,52,0,43,25,7,11,9,19,1,13,8,4,1,5
N00004080,99,4,73,44,13,16,22,8,1,4,3,1,0,3,22,1,16,9,5,2,5,43,2,30,17,3,10,11,26,0,23,15,4,4,3
N00004081,129,9,90,50,21,19,30,17,1,13,7,2,4,3,35,1,24,15,5,4,10,64,6,44,23,12,9,14,13,1,9,5,2,2,3
N00004082,162,9,105,59,20,26,48,19,2,11,5,1,5,6,33,3,22,15,2,5,8,88,4,56,31,15,10,28,22,0,16,8,2,6,6
N00004083,106,1,78,29,24,25,27,11,0,3,1,2,0,8,15,0,10,6,2,2,5,56,0,46,12,15,19,10,24,1,19,10,5,4,4
N00004084,134,20,79,38,20,21,35,59,14,26,13,5,8,19,21,1,16,8,5,3,4,49,5,33,16,8,9,11,5,0,4,1,2,1,1
N00004085,402,116,144,66,41,37,142,129,27,55,26,18,11,47,94,31,26,13,8,5,37,139,42,52,22,12,18,45,40,16,11,5,3,3,13
N00004086,94,48,10,3,5,2,36,10,1,2,2,0,0,7,21,11,2,1,1,0,8,38,21,3,0,2,1,14,25,15,3,0,2,1,7
N00004087,388,121,157,65,43,49,110,114,29,46,20,11,15,39,79,18,36,14,8,14,25,159,55,67,27,22,18,37,36,19,8,4,2,2,9
N00004088,181,43,101,41,37,23,37,83,28,40,18,14,8,15,38,5,23,8,9,6,10,49,7,33,14,11,8,9,11,3,5,1,3,1,3
N00004089,135,17,82,24,26,32,36,65,11,36,11,10,15,18,24,2,14,1,6,7,8,41,4,28,9,10,9,9,5,0,4,3,0,1,1
N00004090,442,152,172,84,52,36,118,109,35,45,19,13,13,29,64,18,24,8,10,6,22,219,79,86,47,24,15,54,50,20,17,10,5,2,13
N00004091,387,136,180,88,61,31,71,97,20,48,29,14,5,29,42,10,22,8,6,8,10,214,89,97,49,33,15,28,34,17,13,2,8,3,4
N00004092,123,20,55,28,17,10,48,24,3,7,3,3,1,14,23,2,12,6,4,2,9,69,14,33,18,9,6,22,7,1,3,1,1,1,3
N00004093,166,34,72,32,19,21,60,35,12,12,7,1,4,11,35,3,22,12,6,4,10,76,13,29,8,12,9,34,20,6,9,5,0,4,5
N00004094,249,207,15,9,2,4,27,41,30,3,2,0,1,8,55,46,3,3,0,0,6,112,95,8,3,2,3,9,41,36,1,1,0,0,4
N00004095,90,82,1,0,1,0,7,9,8,0,0,0,0,1,15,14,0,0,0,0,1,46,41,0,0,0,0,5,20,19,1,0,1,0,0
N00004096,89,1,63,30,20,13,25,8,0,4,2,2,0,4,11,0,8,1,4,3,3,54,1,40,22,10,8,13,16,0,11,5,4,2,5
N00004097,183,117,37,21,12,4,29,20,12,4,3,0,1,4,30,22,4,0,4,0,4,97,54,24,17,5,2,19,36,29,5,1,3,1,2
N00004098,101,1,68,31,17,20,32,7,0,5,2,1,2,2,22,0,14,7,4,3,8,48,1,32,12,9,11,15,24,0,17,10,3,4,7
N00004099,293,74,142,66,42,34,77,65,16,30,15,4,11,19,67,17,30,12,11,7,20,130,34,69,34,21,14,27,31,7,13,5,6,2,11
N00004100,112,92,4,3,1,0,16,13,11,0,0,0,0,2,20,17,0,0,0,0,3,55,45,1,1,0,0,9,24,19,3,2,1,0,2
N00004101,70,11,38,13,10,15,21,16,4,9,3,4,2,3,16,1,6,1,2,3,9,27,6,13,5,2,6,8,11,0,10,4,2,4,1
N00004102,127,5,91,18,34,39,31,14,1,11,1,5,5,2,35,3,25,5,7,13,7,63,1,43,11,16,16,19,15,0,12,1,6,5,3
N00004103,60,1,41,11,17,13,18,3,0,2,0,2,0,1,11,0,8,1,6,1,3,37,1,26,9,7,10,10,9,0,5,1,2,2,4
N00004104,85,4,54,20,12,22,27,15,1,11,1,0,10,3,16,0,10,3,2,5,6,42,3,24,12,7,5,15,12,0,9,4,3,2,3
N00004105,75,4,47,21,17,9,24,7,0,5,2,2,1,2,12,1,7,3,3,1,4,34,1,21,9,8,4,12,22,2,14,7,4,3,6
N00004106,87,3,52,20,14,18,32,11,0,4,2,0,2,7,15,0,10,5,3,2,5,44,2,28,10,8,10,14,17,1,10,3,3,4,6
N00004107,82,4,57,17,12,28,21,15,1,11,4,2,5,3,19,1,15,4,4,7,3,32,1,22,7,4,11,9,16,1,9,2,2,5,6
N00004108,101,2,72,19,13,40,27,9,0,5,0,0,5,4,21,0,14,3,2,9,7,52,1,39,11,9,19,12,19,1,14,5,2,7,4
N00004109,107,1,78,32,24,22,28,21,0,13,5,5,3,8,23,0,15,6,3,6,8,46,0,40,17,12,11,6,17,1,10,4,4,2,6
N00004110,164,15,99,69,13,17,50,28,3,15,9,2,4,10,46,6,25,18,3,4,15,74,5,50,37,6,7,19,16,1,9,5,2,2,6
N00004111,170,17,114,49,35,30,39,57,6,38,13,14,11,13,37,2,28,12,9,7,7,65,7,42,21,11,10,16,11,2,6,3,1,2,3
N00004112,234,10,165,91,44,30,59,76,4,54,26,14,14,18,49,3,34,18,8,8,12,102,3,73,43,22,8,26,7,0,4,4,0,0,3
N00004113,335,33,240,111,83,46,62,95,8,69,35,19,15,18,98,8,71,23,34,14,19,125,15,90,47,27,16,20,17,2,10,6,3,1,5
N00004114,168,19,112,62,23,27,37,37,4,24,13,6,5,9,41,3,27,14,7,6,11,81,12,55,31,9,15,14,9,0,6,4,1,1,3
N00004115,217,22,145,63,53,29,50,40,5,22,8,8,6,13,62,3,47,23,16,8,12,97,12,66,29,24,13,19,18,2,10,3,5,2,6
N00004116,390,22,270,163,56,51,98,104,6,77,48,18,11,21,86,3,56,34,10,12,27,179,13,124,73,25,26,42,21,0,13,8,3,2,8
N00004117,283,27,187,98,47,42,69,82,7,53,33,11,9,22,66,12,39,21,9,9,15,119,6,83,42,25,16,30,16,2,12,2,2,8,2
N00004118,160,9,105,48,26,31,46,33,4,23,11,4,8,6,26,2,15,9,3,3,9,90,2,60,24,17,19,28,11,1,7,4,2,1,3
N00004119,161,14,107,45,22,40,40,33,4,21,15,4,2,8,24,0,16,3,4,9,8,91,9,59,23,11,25,23,13,1,11,4,3,4,1
N00004120,123,8,68,46,18,4,47,23,1,13,7,6,0,9,32,2,22,17,3,2,8,58,5,28,19,8,1,25,10,0,5,3,1,1,5
N00004121,210,11,142,68,37,37,57,48,4,37,14,9,14,7,42,2,34,14,11,9,6,102,5,63,37,13,13,34,18,0,8,3,4,1,10
N00004122,224,22,136,69,27,40,66,57,4,30,15,4,11,23,49,3,35,16,8,11,11,110,12,67,34,15,18,31,8,3,4,4,0,0,1
N00004123,154,13,99,45,24,30,42,64,5,43,24,9,10,16,34,2,19,6,5,8,13,52,5,35,15,9,11,12,4,1,2,0,1,1,1
N00004124,142,20,68,31,22,15,54,40,5,22,11,6,5,13,36,4,16,5,5,6,16,61,9,27,13,11,3,25,5,2,3,2,0,1,0
N00004125,173,23,99,48,26,25,51,62,8,35,21,9,5,19,47,9,27,11,8,8,11,52,6,31,15,9,7,15,12,0,6,1,0,5,6
N00004126,149,14,82,26,39,17,53,48,3,30,9,17,4,15,34,1,19,7,9,3,14,53,8,26,7,11,8,19,14,2,7,3,2,2,5
N00004127,149,16,76,25,41,10,57,61,5,36,12,21,3,20,48,4,28,8,15,5,16,36,6,11,5,4,2,19,4,1,1,0,1,0,2
N00004128,177,18,106,56,36,14,53,89,10,58,33,17,8,21,41,3,23,7,11,5,15,44,5,24,16,8,0,15,3,0,1,0,0,1,2
N00004129,131,10,80,34,29,17,41,63,6,42,20,10,12,15,30,0,17,9,7,1,13,34,4,20,4,12,4,10,4,0,1,1,0,0,3
N00004130,147,16,83,30,32,21,48,60,9,39,11,16,12,12,46,1,24,10,9,5,21,37,6,20,9,7,4,11,4,0,0,0,0,0,4
N00004131,133,11,87,48,24,15,35,31,4,19,9,5,5,8,39,2,28,15,10,3,9,49,3,30,19,6,5,16,14,2,10,5,3,2,2
N00004132,147,10,94,43,24,27,43,43,5,28,8,9,11,10,36,0,19,8,7,4,17,59,3,42,24,6,12,14,9,2,5,3,2,0,2
N00004133,161,9,98,38,35,25,54,30,0,18,7,5,6,12,30,4,16,5,7,4,10,83,4,53,22,19,12,26,18,1,11,4,4,3,6
N00004134,134,12,86,49,19,18,36,21,2,14,10,2,2,5,40,5,21,9,6,6,14,62,5,45,24,11,10,12,11,0,6,6,0,0,5
N00004135,176,12,103,46,29,28,61,42,3,19,7,6,6,20,44,3,32,12,11,9,9,72,4,43,24,10,9,25,18,2,9,3,2,4,7
N00004136,198,16,142,74,25,43,40,63,1,49,28,6,15,13,48,5,34,18,6,10,9,77,8,54,26,11,17,15,10,2,5,2,2,1,3
N00004137,167,19,118,52,36,30,30,52,7,37,20,13,4,8,42,2,33,11,13,9,7,66,10,43,20,8,15,13,7,0,5,1,2,2,2
N00004138,194,22,119,50,40,29,53,34,7,18,8,2,8,9,49,6,30,15,11,4,13,91,8,61,24,22,15,22,20,1,10,3,5,2,9
N00004139,362,44,235,111,67,57,83,80,3,52,24,17,11,25,78,12,47,23,9,15,19,182,24,126,58,38,30,32,22,5,10,6,3,1,7
N00004140,235,35,135,63,30,42,65,74,10,43,22,8,13,21,59,10,28,11,9,8,21,94,15,58,28,13,17,21,8,0,6,2,0,4,2
N00004141,138,14,99,50,18,31,25,28,5,14,6,4,4,9,34,2,29,13,5,11,3,69,7,49,28,7,14,13,7,0,7,3,2,2,0
N00004142,149,11,114,50,35,29,24,36,5,23,11,6,6,8,41,1,35,14,13,8,5,61,3,49,22,14,13,9,11,2,7,3,2,2,2
N00004143,156,23,104,52,26,26,29,34,7,23,6,7,10,4,35,4,23,9,9,5,8,80,10,55,35,9,11,15,7,2,3,2,1,0,2
N00004144,302,29,193,85,56,52,80,55,10,35,14,6,15,10,68,7,44,16,12,16,17,145,10,96,47,32,17,39,34,2,18,8,6,4,14
N00004145,148,14,103,52,29,22,31,26,2,18,8,5,5,6,35,4,24,14,8,2,7,73,8,50,25,13,12,15,14,0,11,5,3,3,3
N00004146,205,22,125,65,35,25,58,40,2,22,8,6,8,16,46,6,28,14,7,7,12,103,14,66,38,18,10,23,16,0,9,5,4,0,7
N00004147,183,12,118,62,27,29,53,40,2,27,14,6,7,11,48,6,25,15,6,4,17,80,2,56,26,14,16,22,15,2,10,7,1,2,3
N00004148,50,5,32,12,16,4,13,6,0,2,1,0,1,4,9,2,4,0,3,1,3,20,3,12,4,6,2,5,15,0,14,7,7,0,1
N00004149,120,10,71,38,18,15,39,32,2,19,10,5,4,11,25,2,15,9,4,2,8,52,4,30,15,8,7,18,11,2,7,4,1,2,2
N00004150,222,22,106,55,28,23,94,51,4,27,16,6,5,20,56,7,25,14,6,5,24,103,11,48,22,15,11,44,12,0,6,3,1,2,6
N00004151,117,9,67,38,17,12,41,25,2,15,6,7,2,8,24,1,13,8,2,3,10,57,5,34,20,8,6,18,11,1,5,4,0,1,5
N00004152,105,13,57,31,11,15,35,19,2,11,6,3,2,6,26,5,13,6,3,4,8,45,5,24,13,3,8,16,15,1,9,6,2,1,5
N00004153,171,15,107,47,22,38,49,43,2,25,12,4,9,16,41,4,22,9,5,8,15,75,6,52,20,12,20,17,12,3,8,6,1,1,1
N00004154,134,16,80,44,22,14,38,24,2,14,5,4,5,8,37,5,25,12,9,4,7,63,7,35,22,9,4,21,10,2,6,5,0,1,2
N00004155,136,7,90,49,21,20,39,28,1,18,11,4,3,9,27,2,18,8,6,4,7,66,4,44,26,6,12,18,15,0,10,4,5,1,5
N00004156,84,12,52,29,14,9,20,8,2,5,4,1,0,1,20,6,11,4,4,3,3,42,4,26,14,7,5,12,14,0,10,7,2,1,4
N00004157,209,13,145,67,33,45,51,42,2,35,14,10,11,5,49,2,32,15,8,9,15,102,9,67,34,13,20,26,16,0,11,4,2,5,5
N00004158,214,26,130,69,39,22,58,52,12,28,16,9,3,12,52,7,33,18,8,7,12,95,6,59,28,20,11,30,15,1,10,7,2,1,4
N00004159,43,2,22,10,3,9,19,8,0,2,0,1,1,6,8,0,2,0,0,2,6,23,2,15,8,2,5,6,4,0,3,2,0,1,1
N00004160,87,2,58,28,21,9,27,7,0,4,3,0,1,3,10,1,6,2,3,1,3,56,1,42,20,16,6,13,14,0,6,3,2,1,8
N00004161,107,6,63,38,11,14,38,13,2,9,5,0,4,2,23,0,13,10,0,3,10,52,1,35,20,9,6,16,19,3,6,3,2,1,10
N00004162,70,5,42,27,7,8,23,5,1,4,2,1,1,0,15,1,6,4,0,2,8,30,2,16,11,2,3,12,20,1,16,10,4,2,3
N00004163,201,15,134,62,43,29,52,59,7,36,18,11,7,16,40,1,26,11,11,4,13,85,5,61,27,17,17,19,17,2,11,6,4,1,4
N00004164,236,18,147,69,38,40,71,48,5,31,13,9,9,12,53,2,34,19,5,10,17,111,7,67,33,18,16,37,24,4,15,4,6,5,5
N00004165,222,20,141,71,43,27,61,39,8,21,7,5,9,10,57,3,35,16,12,7,19,110,8,72,38,24,10,30,16,1,13,10,2,1,2
N00004166,140,9,87,38,31,18,44,28,4,17,4,8,5,7,36,2,17,9,5,3,17,63,2,45,20,15,10,16,13,1,8,5,3,0,4
N00004167,166,11,91,43,33,15,64,21,1,12,8,1,3,8,40,2,18,10,7,1,20,88,7,50,23,17,10,31,17,1,11,2,8,1,5
N00004168,59,3,39,15,12,12,17,10,1,3,1,1,1,6,12,1,7,1,1,5,4,34,1,27,11,10,6,6,3,0,2,2,0,0,1
N00004169,153,19,99,56,25,18,35,26,1,16,8,4,4,9,43,3,32,17,9,6,8,71,13,45,26,11,8,13,13,2,6,5,1,0,5
N00004170,162,16,86,36,32,18,60,46,5,23,12,7,4,18,38,4,21,7,10,4,13,69,6,39,16,14,9,24,9,1,3,1,1,1,5
N00004171,109,11,76,39,20,17,22,38,5,25,14,5,6,8,31,2,19,8,7,4,10,37,4,29,15,8,6,4,3,0,3,2,0,1,0
N00004172,103,3,69,28,21,20,31,23,0,17,7,5,5,6,23,0,16,5,3,8,7,49,3,32,14,11,7,14,8,0,4,2,2,0,4
N00004173,122,18,60,31,15,14,44,27,2,14,10,4,0,11,30,8,11,4,3,4,11,53,5,27,12,6,9,21,12,3,8,5,2,1,1
N00004174,113,16,67,25,20,22,30,39,3,26,10,7,9,10,35,4,21,7,9,5,10,31,7,17,7,3,7,7,8,2,3,1,1,1,3
N00004175,140,8,80,47,30,3,52,38,0,28,20,8,0,10,49,3,26,16,8,2,20,47,5,24,11,12,1,18,6,0,2,0,2,0,4
N00004176,111,10,74,38,22,14,27,43,2,30,21,5,4,11,24,4,15,5,7,3,5,38,1,27,11,9,7,10,6,3,2,1,1,0,1
N00004177,54,6,27,11,8,8,21,17,0,9,2,2,5,8,16,3,11,5,4,2,2,19,3,6,4,2,0,10,2,0,1,0,0,1,1
N00004178,141,20,75,49,12,14,46,32,3,14,9,2,3,15,31,6,15,7,3,5,10,70,10,44,31,7,6,16,8,1,2,2,0,0,5
N00004179,152,60,52,23,16,13,40,31,16,11,1,3,7,4,38,13,14,6,4,4,11,74,29,21,12,7,2,24,9,2,6,4,2,0,1
N00004180,132,47,55,29,15,11,30,43,16,16,6,5,5,11,27,11,7,7,0,0,9,55,18,27,12,10,5,10,7,2,5,4,0,1,0
N00004181,130,41,42,13,15,14,47,43,18,15,4,4,7,10,35,7,10,3,3,4,18,49,15,17,6,8,3,17,3,1,0,0,0,0,2
N00004182,164,60,61,24,20,17,43,52,21,15,8,3,4,16,29,11,13,2,7,4,5,65,24,24,11,7,6,17,18,4,9,3,3,3,5
N00004183,30,5,19,7,4,8,6,4,2,1,0,1,0,1,7,1,3,1,2,0,3,14,1,12,5,0,7,1,5,1,3,1,1,1,1
N00004184,111,37,51,25,15,11,23,26,11,10,4,4,2,5,27,8,16,10,3,3,3,50,17,20,10,5,5,13,8,1,5,1,3,1,2
N00004185,329,55,204,104,61,39,70,76,12,46,25,10,11,18,69,12,41,23,10,8,16,155,30,95,49,30,16,30,29,1,22,7,11,4,6
N00004186,127,16,70,34,15,21,41,34,7,14,5,2,7,13,25,2,17,9,4,4,6,60,5,37,19,9,9,18,8,2,2,1,0,1,4
N00004187,119,13,79,41,23,15,27,33,6,20,14,3,3,7,32,1,25,11,9,5,6,48,4,32,14,11,7,12,6,2,2,2,0,0,2
N00004188,148,15,86,50,16,20,47,42,4,25,15,4,6,13,35,3,20,13,5,2,12,62,8,37,19,7,11,17,9,0,4,3,0,1,5
N00004189,80,9,34,19,12,3,37,17,5,9,3,5,1,3,17,1,7,5,2,0,9,37,1,15,10,3,2,21,9,2,3,1,2,0,4
