GeographyCode,LC1103NI0001,LC1103NI0002,LC1103NI0003,LC1103NI0004,LC1103NI0005,LC1103NI0006,LC1103NI0007,LC1103NI0008,LC1103NI0009,LC1103NI0010,LC1103NI0011,LC1103NI0012,LC1103NI0013,LC1103NI0014,LC1103NI0015,LC1103NI0016,LC1103NI0017,LC1103NI0018,LC1103NI0019,LC1103NI0020,LC1103NI0021,LC1103NI0022,LC1103NI0023,LC1103NI0024,LC1103NI0025,LC1103NI0026,LC1103NI0027,LC1103NI0028,LC1103NI0029,LC1103NI0030,LC1103NI0031,LC1103NI0032,LC1103NI0033,LC1103NI0034,LC1103NI0035,LC1103NI0036
N00003301,111,44,67,48,28,20,63,16,47,26,3,23,8,1,7,18,2,16,62,31,31,31,22,9,31,9,22,23,10,13,9,5,4,14,5,9
N00003302,155,44,111,42,23,19,113,21,92,82,10,72,19,7,12,63,3,60,65,30,35,19,13,6,46,17,29,8,4,4,4,3,1,4,1,3
N00003303,122,29,93,42,21,21,80,8,72,74,8,66,23,6,17,51,2,49,43,17,26,16,12,4,27,5,22,5,4,1,3,3,0,2,1,1
N00003304,116,27,89,45,21,24,71,6,65,41,5,36,12,4,8,29,1,28,54,15,39,25,13,12,29,2,27,21,7,14,8,4,4,13,3,10
N00003305,160,28,132,40,19,21,120,9,111,88,7,81,19,5,14,69,2,67,61,17,44,16,11,5,45,6,39,11,4,7,5,3,2,6,1,5
N00003306,193,87,106,102,67,35,91,20,71,118,43,75,54,33,21,64,10,54,67,39,28,43,30,13,24,9,15,8,5,3,5,4,1,3,1,2
N00003307,211,97,114,120,72,48,91,25,66,102,43,59,56,33,23,46,10,36,80,43,37,48,31,17,32,12,20,29,11,18,16,8,8,13,3,10
N00003308,988,399,589,480,297,183,508,102,406,746,280,466,356,207,149,390,73,317,212,107,105,112,82,30,100,25,75,30,12,18,12,8,4,18,4,14
N00003309,114,47,67,53,29,24,61,18,43,52,17,35,26,13,13,26,4,22,45,23,22,23,13,10,22,10,12,17,7,10,4,3,1,13,4,9
N00003310,126,48,78,66,38,28,60,10,50,47,13,34,24,12,12,23,1,22,48,23,25,26,16,10,22,7,15,31,12,19,16,10,6,15,2,13
N00003311,393,211,182,224,166,58,169,45,124,265,131,134,145,105,40,120,26,94,116,71,45,73,55,18,43,16,27,12,9,3,6,6,0,6,3,3
N00003312,134,72,62,78,52,26,56,20,36,65,29,36,34,19,15,31,10,21,57,36,21,36,28,8,21,8,13,12,7,5,8,5,3,4,2,2
N00003313,709,190,519,389,146,243,320,44,276,316,83,233,182,65,117,134,18,116,194,54,140,127,41,86,67,13,54,199,53,146,80,40,40,119,13,106
N00003314,293,160,133,184,128,56,109,32,77,151,75,76,101,60,41,50,15,35,82,55,27,55,46,9,27,9,18,60,30,30,28,22,6,32,8,24
N00003315,90,48,42,56,37,19,34,11,23,20,12,8,14,11,3,6,1,5,33,20,13,21,16,5,12,4,8,37,16,21,21,10,11,16,6,10
N00003316,155,75,80,92,57,35,63,18,45,72,35,37,44,28,16,28,7,21,39,24,15,29,19,10,10,5,5,44,16,28,19,10,9,25,6,19
N00003317,133,86,47,88,72,16,45,14,31,23,15,8,14,10,4,9,5,4,66,49,17,51,43,8,15,6,9,44,22,22,23,19,4,21,3,18
N00003318,315,244,71,223,201,22,92,43,49,86,68,18,69,61,8,17,7,10,170,137,33,113,105,8,57,32,25,59,39,20,41,35,6,18,4,14
N00003319,122,91,31,84,74,10,38,17,21,25,19,6,18,15,3,7,4,3,64,51,13,43,39,4,21,12,9,33,21,12,23,20,3,10,1,9
N00003320,110,73,37,76,62,14,34,11,23,28,17,11,18,15,3,10,2,8,62,46,16,45,39,6,17,7,10,20,10,10,13,8,5,7,2,5
N00003321,143,106,37,97,83,14,46,23,23,32,27,5,21,20,1,11,7,4,65,51,14,48,40,8,17,11,6,46,28,18,28,23,5,18,5,13
N00003322,142,107,35,88,80,8,54,27,27,34,24,10,26,20,6,8,4,4,67,54,13,38,36,2,29,18,11,41,29,12,24,24,0,17,5,12
N00003323,151,103,48,98,79,19,53,24,29,40,33,7,25,24,1,15,9,6,75,49,26,51,36,15,24,13,11,36,21,15,22,19,3,14,2,12
N00003324,140,81,59,86,69,17,54,12,42,44,24,20,29,20,9,15,4,11,54,35,19,37,31,6,17,4,13,42,22,20,20,18,2,22,4,18
N00003325,153,105,48,105,80,25,48,25,23,37,26,11,26,20,6,11,6,5,77,54,23,51,37,14,26,17,9,39,25,14,28,23,5,11,2,9
N00003326,261,132,129,160,110,50,101,22,79,146,76,70,97,66,31,49,10,39,61,32,29,39,26,13,22,6,16,54,24,30,24,18,6,30,6,24
N00003327,154,90,64,107,75,32,47,15,32,40,20,20,29,14,15,11,6,5,62,43,19,49,40,9,13,3,10,52,27,25,29,21,8,23,6,17
N00003328,117,41,76,69,33,36,48,8,40,68,19,49,39,16,23,29,3,26,33,15,18,20,11,9,13,4,9,16,7,9,10,6,4,6,1,5
N00003329,139,80,59,81,55,26,58,25,33,45,24,21,25,14,11,20,10,10,51,37,14,30,25,5,21,12,9,43,19,24,26,16,10,17,3,14
N00003330,137,88,49,80,63,17,57,25,32,32,15,17,21,13,8,11,2,9,70,47,23,41,33,8,29,14,15,35,26,9,18,17,1,17,9,8
N00003331,167,113,54,106,89,17,61,24,37,47,28,19,26,20,6,21,8,13,74,56,18,47,43,4,27,13,14,46,29,17,33,26,7,13,3,10
N00003332,136,100,36,90,78,12,46,22,24,30,24,6,20,17,3,10,7,3,62,47,15,42,37,5,20,10,10,44,29,15,28,24,4,16,5,11
N00003333,125,66,59,75,54,21,50,12,38,23,12,11,13,10,3,10,2,8,54,34,20,30,26,4,24,8,16,48,20,28,32,18,14,16,2,14
N00003334,119,90,29,85,77,8,34,13,21,24,18,6,17,14,3,7,4,3,49,39,10,37,35,2,12,4,8,46,33,13,31,28,3,15,5,10
N00003335,107,58,49,60,41,19,47,17,30,33,12,21,17,8,9,16,4,12,52,30,22,26,17,9,26,13,13,22,16,6,17,16,1,5,0,5
N00003336,133,93,40,96,74,22,37,19,18,30,19,11,20,13,7,10,6,4,69,54,15,56,46,10,13,8,5,34,20,14,20,15,5,14,5,9
N00003337,144,39,105,65,27,38,79,12,67,93,22,71,40,15,25,53,7,46,37,11,26,18,6,12,19,5,14,14,6,8,7,6,1,7,0,7
N00003338,115,40,75,60,26,34,55,14,41,68,26,42,35,16,19,33,10,23,37,11,26,20,7,13,17,4,13,10,3,7,5,3,2,5,0,5
N00003339,186,78,108,98,57,41,88,21,67,93,32,61,49,20,29,44,12,32,51,27,24,28,22,6,23,5,18,42,19,23,21,15,6,21,4,17
N00003340,132,44,88,51,30,21,81,14,67,41,19,22,19,12,7,22,7,15,33,18,15,14,12,2,19,6,13,58,7,51,18,6,12,40,1,39
N00003341,113,58,55,67,46,21,46,12,34,35,15,20,15,11,4,20,4,16,45,26,19,31,20,11,14,6,8,33,17,16,21,15,6,12,2,10
N00003342,129,77,52,61,46,15,68,31,37,48,25,23,21,14,7,27,11,16,56,36,20,28,22,6,28,14,14,25,16,9,12,10,2,13,6,7
N00003343,126,41,85,59,33,26,67,8,59,65,17,48,31,15,16,34,2,32,40,14,26,17,10,7,23,4,19,21,10,11,11,8,3,10,2,8
N00003344,139,60,79,73,46,27,66,14,52,51,18,33,30,15,15,21,3,18,39,18,21,21,13,8,18,5,13,49,24,25,22,18,4,27,6,21
N00003345,99,79,20,68,64,4,31,15,16,34,23,11,21,19,2,13,4,9,59,51,8,42,40,2,17,11,6,6,5,1,5,5,0,1,0,1
N00003346,127,99,28,97,85,12,30,14,16,28,19,9,21,18,3,7,1,6,90,73,17,71,62,9,19,11,8,9,7,2,5,5,0,4,2,2
N00003347,137,97,40,92,78,14,45,19,26,34,21,13,25,19,6,9,2,7,92,70,22,63,56,7,29,14,15,11,6,5,4,3,1,7,3,4
N00003348,160,128,32,110,100,10,50,28,22,31,22,9,22,18,4,9,4,5,104,86,18,75,70,5,29,16,13,25,20,5,13,12,1,12,8,4
N00003349,341,201,140,204,153,51,137,48,89,193,102,91,112,75,37,81,27,54,99,72,27,67,56,11,32,16,16,49,27,22,25,22,3,24,5,19
N00003350,177,128,49,120,100,20,57,28,29,44,35,9,31,26,5,13,9,4,81,65,16,60,51,9,21,14,7,52,28,24,29,23,6,23,5,18
N00003351,143,73,70,82,53,29,61,20,41,41,20,21,23,16,7,18,4,14,63,40,23,39,26,13,24,14,10,39,13,26,20,11,9,19,2,17
N00003352,155,84,71,93,70,23,62,14,48,78,43,35,47,35,12,31,8,23,59,35,24,38,30,8,21,5,16,18,6,12,8,5,3,10,1,9
N00003353,131,74,57,81,58,23,50,16,34,59,31,28,36,27,9,23,4,19,53,34,19,34,23,11,19,11,8,19,9,10,11,8,3,8,1,7
N00003354,153,103,50,102,79,23,51,24,27,45,32,13,30,23,7,15,9,6,75,56,19,56,47,9,19,9,10,33,15,18,16,9,7,17,6,11
N00003355,145,107,38,100,79,21,45,28,17,35,26,9,25,21,4,10,5,5,71,60,11,48,41,7,23,19,4,39,21,18,27,17,10,12,4,8
N00003356,219,133,86,149,109,40,70,24,46,143,87,56,100,69,31,43,18,25,58,35,23,38,30,8,20,5,15,18,11,7,11,10,1,7,1,6
N00003357,120,84,36,83,69,14,37,15,22,25,17,8,17,15,2,8,2,6,71,53,18,55,44,11,16,9,7,24,14,10,11,10,1,13,4,9
N00003358,147,109,38,103,82,21,44,27,17,29,21,8,21,15,6,8,6,2,81,66,15,59,50,9,22,16,6,37,22,15,23,17,6,14,5,9
N00003359,132,81,51,92,63,29,40,18,22,30,20,10,21,15,6,9,5,4,64,47,17,47,36,11,17,11,6,38,14,24,24,12,12,14,2,12
N00003360,109,31,78,56,21,35,53,10,43,49,12,37,27,9,18,22,3,19,31,8,23,18,4,14,13,4,9,29,11,18,11,8,3,18,3,15
N00003361,140,65,75,73,51,22,67,14,53,41,14,27,21,11,10,20,3,17,34,21,13,19,16,3,15,5,10,65,30,35,33,24,9,32,6,26
N00003362,128,96,32,83,74,9,45,22,23,29,25,4,21,19,2,8,6,2,54,44,10,39,36,3,15,8,7,45,27,18,23,19,4,22,8,14
N00003363,297,158,139,166,123,43,131,35,96,74,35,39,42,28,14,32,7,25,118,70,48,68,52,16,50,18,32,105,53,52,56,43,13,49,10,39
N00003364,139,101,38,96,81,15,43,20,23,45,36,9,34,32,2,11,4,7,51,40,11,38,32,6,13,8,5,43,25,18,24,17,7,19,8,11
N00003365,176,133,43,115,102,13,61,31,30,23,15,8,13,11,2,10,4,6,92,79,13,63,59,4,29,20,9,61,39,22,39,32,7,22,7,15
N00003366,123,55,68,60,34,26,63,21,42,42,17,25,19,8,11,23,9,14,51,31,20,31,21,10,20,10,10,30,7,23,10,5,5,20,2,18
N00003367,139,73,66,80,55,25,59,18,41,35,11,24,21,8,13,14,3,11,66,41,25,37,29,8,29,12,17,38,21,17,22,18,4,16,3,13
N00003368,135,44,91,62,27,35,73,17,56,83,22,61,40,14,26,43,8,35,32,15,17,15,9,6,17,6,11,20,7,13,7,4,3,13,3,10
N00003369,149,40,109,81,31,50,68,9,59,53,15,38,31,11,20,22,4,18,61,19,42,37,16,21,24,3,21,35,6,29,13,4,9,22,2,20
N00003370,129,56,73,65,39,26,64,17,47,43,18,25,21,13,8,22,5,17,40,17,23,24,13,11,16,4,12,46,21,25,20,13,7,26,8,18
N00003371,159,48,111,94,38,56,65,10,55,72,15,57,47,12,35,25,3,22,44,19,25,26,15,11,18,4,14,43,14,29,21,11,10,22,3,19
N00003372,139,53,86,72,36,36,67,17,50,57,17,40,26,13,13,31,4,27,54,26,28,34,18,16,20,8,12,28,10,18,12,5,7,16,5,11
N00003373,129,49,80,75,41,34,54,8,46,51,16,35,29,14,15,22,2,20,42,23,19,29,19,10,13,4,9,36,10,26,17,8,9,19,2,17
N00003374,129,47,82,67,40,27,62,7,55,38,12,26,20,9,11,18,3,15,45,16,29,22,13,9,23,3,20,46,19,27,25,18,7,21,1,20
N00003375,127,43,84,63,28,35,64,15,49,55,19,36,25,12,13,30,7,23,41,17,24,27,12,15,14,5,9,31,7,24,11,4,7,20,3,17
N00003376,130,56,74,75,45,30,55,11,44,43,21,22,26,17,9,17,4,13,49,24,25,35,20,15,14,4,10,38,11,27,14,8,6,24,3,21
N00003377,110,39,71,63,29,34,47,10,37,52,12,40,30,8,22,22,4,18,34,19,15,20,14,6,14,5,9,24,8,16,13,7,6,11,1,10
N00003378,124,61,63,64,42,22,60,19,41,26,10,16,15,7,8,11,3,8,41,23,18,20,16,4,21,7,14,57,28,29,29,19,10,28,9,19
N00003379,124,60,64,65,43,22,59,17,42,31,12,19,23,12,11,8,0,8,54,31,23,23,18,5,31,13,18,39,17,22,19,13,6,20,4,16
N00003380,145,60,85,72,40,32,73,20,53,64,26,38,35,19,16,29,7,22,53,22,31,24,12,12,29,10,19,28,12,16,13,9,4,15,3,12
N00003381,138,37,101,62,27,35,76,10,66,64,14,50,26,9,17,38,5,33,44,15,29,24,12,12,20,3,17,30,8,22,12,6,6,18,2,16
N00003382,127,26,101,78,21,57,49,5,44,38,7,31,26,6,20,12,1,11,53,13,40,35,11,24,18,2,16,36,6,30,17,4,13,19,2,17
N00003383,125,37,88,55,24,31,70,13,57,44,11,33,24,9,15,20,2,18,30,13,17,15,7,8,15,6,9,51,13,38,16,8,8,35,5,30
N00003384,153,100,53,102,81,21,51,19,32,51,32,19,38,29,9,13,3,10,58,45,13,41,34,7,17,11,6,44,23,21,23,18,5,21,5,16
N00003385,164,124,40,121,102,19,43,22,21,47,37,10,35,29,6,12,8,4,64,53,11,49,44,5,15,9,6,53,34,19,37,29,8,16,5,11
N00003386,146,68,78,85,52,33,61,16,45,74,26,48,44,20,24,30,6,24,41,23,18,23,17,6,18,6,12,31,19,12,18,15,3,13,4,9
N00003387,128,102,26,94,85,9,34,17,17,22,18,4,19,17,2,3,1,2,62,52,10,44,40,4,18,12,6,44,32,12,31,28,3,13,4,9
N00003388,164,83,81,92,66,26,72,17,55,31,13,18,17,9,8,14,4,10,64,38,26,45,31,14,19,7,12,69,32,37,30,26,4,39,6,33
N00003389,140,103,37,102,90,12,38,13,25,25,17,8,20,15,5,5,2,3,83,64,19,57,54,3,26,10,16,32,22,10,25,21,4,7,1,6
N00003390,151,83,68,76,60,16,75,23,52,43,26,17,25,19,6,18,7,11,65,42,23,36,29,7,29,13,16,43,15,28,15,12,3,28,3,25
N00003391,176,87,89,96,61,35,80,26,54,62,35,27,38,25,13,24,10,14,59,26,33,34,17,17,25,9,16,55,26,29,24,19,5,31,7,24
N00003392,146,114,32,106,89,17,40,25,15,28,22,6,21,18,3,7,4,3,70,62,8,53,47,6,17,15,2,48,30,18,32,24,8,16,6,10
N00003393,146,103,43,99,81,18,47,22,25,36,26,10,26,20,6,10,6,4,72,55,17,51,42,9,21,13,8,38,22,16,22,19,3,16,3,13
N00003394,135,104,31,88,80,8,47,24,23,26,19,7,18,15,3,8,4,4,65,51,14,41,38,3,24,13,11,44,34,10,29,27,2,15,7,8
N00003395,167,62,105,87,50,37,80,12,68,37,12,25,21,10,11,16,2,14,47,22,25,29,16,13,18,6,12,83,28,55,37,24,13,46,4,42
N00003396,163,120,43,119,98,21,44,22,22,34,27,7,27,22,5,7,5,2,68,55,13,51,45,6,17,10,7,61,38,23,41,31,10,20,7,13
N00003397,109,35,74,63,29,34,46,6,40,40,14,26,23,12,11,17,2,15,60,20,40,36,17,19,24,3,21,9,1,8,4,0,4,5,1,4
N00003398,119,74,45,64,50,14,55,24,31,41,20,21,23,16,7,18,4,14,63,45,18,34,27,7,29,18,11,15,9,6,7,7,0,8,2,6
N00003399,129,73,56,75,51,24,54,22,32,44,14,30,23,8,15,21,6,15,70,51,19,41,35,6,29,16,13,15,8,7,11,8,3,4,0,4
N00003400,139,85,54,87,67,20,52,18,34,41,19,22,26,16,10,15,3,12,76,53,23,51,42,9,25,11,14,22,13,9,10,9,1,12,4,8
N00003401,121,92,29,77,70,7,44,22,22,27,21,6,18,16,2,9,5,4,64,50,14,40,35,5,24,15,9,30,21,9,19,19,0,11,2,9
N00003402,144,43,101,58,33,25,86,10,76,49,10,39,16,7,9,33,3,30,73,24,49,31,17,14,42,7,35,22,9,13,11,9,2,11,0,11
N00003403,114,21,93,56,15,41,58,6,52,54,5,49,19,3,16,35,2,33,46,14,32,28,10,18,18,4,14,14,2,12,9,2,7,5,0,5
N00003404,133,20,113,72,17,55,61,3,58,37,4,33,13,3,10,24,1,23,46,10,36,26,9,17,20,1,19,50,6,44,33,5,28,17,1,16
N00003405,144,36,108,72,31,41,72,5,67,67,11,56,28,11,17,39,0,39,54,18,36,34,16,18,20,2,18,23,7,16,10,4,6,13,3,10
N00003406,165,53,112,78,45,33,87,8,79,80,31,49,46,28,18,34,3,31,47,11,36,18,9,9,29,2,27,38,11,27,14,8,6,24,3,21
N00003407,242,144,98,156,110,46,86,34,52,116,60,56,80,44,36,36,16,20,66,46,20,39,33,6,27,13,14,60,38,22,37,33,4,23,5,18
N00003408,197,77,120,115,52,63,82,25,57,114,33,81,63,18,45,51,15,36,54,30,24,34,22,12,20,8,12,29,14,15,18,12,6,11,2,9
N00003409,155,71,84,93,53,40,62,18,44,83,30,53,47,22,25,36,8,28,34,19,15,22,15,7,12,4,8,38,22,16,24,16,8,14,6,8
N00003410,238,144,94,140,109,31,98,35,63,115,68,47,72,54,18,43,14,29,87,58,29,53,45,8,34,13,21,36,18,18,15,10,5,21,8,13
N00003411,107,59,48,58,47,11,49,12,37,56,30,26,33,25,8,23,5,18,38,24,14,20,18,2,18,6,12,13,5,8,5,4,1,8,1,7
N00003412,132,40,92,53,23,30,79,17,62,45,14,31,20,9,11,25,5,20,53,19,34,22,10,12,31,9,22,34,7,27,11,4,7,23,3,20
N00003413,132,39,93,68,31,37,64,8,56,59,15,44,33,12,21,26,3,23,43,12,31,23,11,12,20,1,19,30,12,18,12,8,4,18,4,14
N00003414,128,98,30,89,78,11,39,20,19,56,46,10,41,36,5,15,10,5,43,35,8,33,29,4,10,6,4,29,17,12,15,13,2,14,4,10
N00003415,132,51,81,69,41,28,63,10,53,51,17,34,30,15,15,21,2,19,51,22,29,22,15,7,29,7,22,30,12,18,17,11,6,13,1,12
N00003416,121,49,72,54,39,15,67,10,57,48,17,31,25,14,11,23,3,20,43,18,25,16,14,2,27,4,23,30,14,16,13,11,2,17,3,14
N00003417,119,34,85,61,25,36,58,9,49,39,11,28,22,9,13,17,2,15,41,12,29,17,7,10,24,5,19,39,11,28,22,9,13,17,2,15
N00003418,132,32,100,73,25,48,59,7,52,71,13,58,40,9,31,31,4,27,37,9,28,21,9,12,16,0,16,24,10,14,12,7,5,12,3,9
N00003419,124,69,55,76,56,20,48,13,35,37,25,12,25,21,4,12,4,8,43,26,17,32,22,10,11,4,7,44,18,26,19,13,6,25,5,20
N00003420,125,39,86,53,26,27,72,13,59,53,16,37,22,13,9,31,3,28,50,14,36,24,8,16,26,6,20,22,9,13,7,5,2,15,4,11
N00003421,113,38,75,50,30,20,63,8,55,55,19,36,26,14,12,29,5,24,29,10,19,13,8,5,16,2,14,29,9,20,11,8,3,18,1,17
N00003422,256,107,149,133,80,53,123,27,96,56,20,36,30,15,15,26,5,21,84,50,34,54,37,17,30,13,17,116,37,79,49,28,21,67,9,58
N00003423,249,73,176,119,56,63,130,17,113,89,25,64,49,20,29,40,5,35,55,22,33,33,18,15,22,4,18,105,26,79,37,18,19,68,8,60
N00003424,129,57,72,60,39,21,69,18,51,50,18,32,22,13,9,28,5,23,49,28,21,26,18,8,23,10,13,30,11,19,12,8,4,18,3,15
N00003425,95,34,61,52,26,26,43,8,35,42,12,30,23,10,13,19,2,17,29,12,17,13,6,7,16,6,10,24,10,14,16,10,6,8,0,8
N00003426,350,135,215,222,110,112,128,25,103,124,33,91,80,27,53,44,6,38,141,71,70,104,59,45,37,12,25,85,31,54,38,24,14,47,7,40
N00003427,140,65,75,77,49,28,63,16,47,50,21,29,25,14,11,25,7,18,54,28,26,30,24,6,24,4,20,36,16,20,22,11,11,14,5,9
N00003428,129,52,77,64,36,28,65,16,49,59,24,35,31,15,16,28,9,19,53,24,29,29,18,11,24,6,18,17,4,13,4,3,1,13,1,12
N00003429,127,41,86,69,28,41,58,13,45,59,17,42,35,13,22,24,4,20,38,11,27,17,5,12,21,6,15,30,13,17,17,10,7,13,3,10
N00003430,103,44,59,56,36,20,47,8,39,42,14,28,18,12,6,24,2,22,38,23,15,26,19,7,12,4,8,23,7,16,12,5,7,11,2,9
N00003431,132,56,76,69,44,25,63,12,51,48,16,32,20,12,8,28,4,24,36,18,18,17,12,5,19,6,13,48,22,26,32,20,12,16,2,14
N00003432,139,53,86,78,42,36,61,11,50,53,21,32,29,14,15,24,7,17,57,23,34,31,19,12,26,4,22,29,9,20,18,9,9,11,0,11
N00003433,116,41,75,59,31,28,57,10,47,58,17,41,28,11,17,30,6,24,30,12,18,17,10,7,13,2,11,28,12,16,14,10,4,14,2,12
N00003434,114,50,64,62,39,23,52,11,41,41,14,27,18,11,7,23,3,20,44,24,20,29,19,10,15,5,10,29,12,17,15,9,6,14,3,11
N00003435,101,51,50,53,39,14,48,12,36,12,6,6,6,3,3,6,3,3,30,16,14,20,14,6,10,2,8,59,29,30,27,22,5,32,7,25
N00003436,122,71,51,71,52,19,51,19,32,33,15,18,24,15,9,9,0,9,61,44,17,39,31,8,22,13,9,28,12,16,8,6,2,20,6,14
N00003437,131,90,41,90,72,18,41,18,23,22,15,7,17,14,3,5,1,4,48,35,13,36,28,8,12,7,5,61,40,21,37,30,7,24,10,14
N00003438,134,88,46,84,69,15,50,19,31,43,25,18,25,21,4,18,4,14,65,46,19,45,36,9,20,10,10,26,17,9,14,12,2,12,5,7
N00003439,124,85,39,73,57,16,51,28,23,10,6,4,7,4,3,3,2,1,45,35,10,31,24,7,14,11,3,69,44,25,35,29,6,34,15,19
N00003440,125,84,41,74,64,10,51,20,31,13,8,5,10,8,2,3,0,3,48,36,12,27,24,3,21,12,9,64,40,24,37,32,5,27,8,19
N00003441,131,80,51,80,62,18,51,18,33,40,29,11,29,24,5,11,5,6,57,37,20,39,30,9,18,7,11,34,14,20,12,8,4,22,6,16
N00003442,114,59,55,46,38,8,68,21,47,8,6,2,6,5,1,2,1,1,34,24,10,17,15,2,17,9,8,72,29,43,23,18,5,49,11,38
N00003443,252,161,91,181,128,53,71,33,38,147,86,61,103,68,35,44,18,26,76,54,22,57,44,13,19,10,9,29,21,8,21,16,5,8,5,3
N00003444,144,105,39,100,80,20,44,25,19,37,30,7,30,26,4,7,4,3,76,60,16,51,43,8,25,17,8,31,15,16,19,11,8,12,4,8
N00003445,165,119,46,110,87,23,55,32,23,97,69,28,73,56,17,24,13,11,60,43,17,31,26,5,29,17,12,8,7,1,6,5,1,2,2,0
N00003446,144,108,36,100,87,13,44,21,23,57,46,11,42,38,4,15,8,7,63,45,18,40,34,6,23,11,12,24,17,7,18,15,3,6,2,4
N00003447,123,61,62,73,45,28,50,16,34,33,20,13,22,13,9,11,7,4,59,33,26,38,26,12,21,7,14,31,8,23,13,6,7,18,2,16
N00003448,180,133,47,124,103,21,56,30,26,55,36,19,43,30,13,12,6,6,81,67,14,58,52,6,23,15,8,44,30,14,23,21,2,21,9,12
N00003449,144,109,35,99,85,14,45,24,21,40,31,9,30,25,5,10,6,4,60,50,10,42,37,5,18,13,5,44,28,16,27,23,4,17,5,12
N00003450,129,82,47,75,59,16,54,23,31,27,16,11,19,13,6,8,3,5,59,45,14,40,34,6,19,11,8,43,21,22,16,12,4,27,9,18
N00003451,222,139,83,144,113,31,78,26,52,113,66,47,76,54,22,37,12,25,79,52,27,49,42,7,30,10,20,30,21,9,19,17,2,11,4,7
N00003452,153,106,47,108,81,27,45,25,20,43,31,12,33,26,7,10,5,5,63,45,18,46,36,10,17,9,8,47,30,17,29,19,10,18,11,7
N00003453,123,105,18,97,92,5,26,13,13,100,89,11,86,81,5,14,8,6,14,11,3,7,7,0,7,4,3,9,5,4,4,4,0,5,1,4
N00003454,127,83,44,75,62,13,52,21,31,27,21,6,19,15,4,8,6,2,50,38,12,31,28,3,19,10,9,50,24,26,25,19,6,25,5,20
N00003455,122,72,50,74,56,18,48,16,32,34,25,9,25,22,3,9,3,6,40,23,17,25,16,9,15,7,8,48,24,24,24,18,6,24,6,18
N00003456,105,84,21,76,68,8,29,16,13,77,63,14,58,52,6,19,11,8,20,15,5,13,12,1,7,3,4,8,6,2,5,4,1,3,2,1
N00003457,123,56,67,71,45,26,52,11,41,54,22,32,31,17,14,23,5,18,32,17,15,23,17,6,9,0,9,37,17,20,17,11,6,20,6,14
N00003458,125,84,41,84,63,21,41,21,20,32,16,16,18,10,8,14,6,8,58,45,13,42,33,9,16,12,4,35,23,12,24,20,4,11,3,8
N00003459,114,56,58,59,42,17,55,14,41,31,15,16,20,13,7,11,2,9,33,18,15,14,12,2,19,6,13,50,23,27,25,17,8,25,6,19
N00003460,152,87,65,95,69,26,57,18,39,58,30,28,41,27,14,17,3,14,65,43,22,37,30,7,28,13,15,29,14,15,17,12,5,12,2,10
N00003461,130,75,55,68,52,16,62,23,39,13,7,6,7,3,4,6,4,2,50,36,14,31,26,5,19,10,9,67,32,35,30,23,7,37,9,28
N00003462,133,102,31,91,83,8,42,19,23,19,13,6,13,12,1,6,1,5,77,64,13,54,51,3,23,13,10,37,25,12,24,20,4,13,5,8
N00003463,168,120,48,127,99,28,41,21,20,56,39,17,44,32,12,12,7,5,65,54,11,53,46,7,12,8,4,47,27,20,30,21,9,17,6,11
N00003464,147,87,60,88,66,22,59,21,38,52,29,23,33,22,11,19,7,12,75,47,28,43,36,7,32,11,21,20,11,9,12,8,4,8,3,5
N00003465,117,59,58,58,40,18,59,19,40,28,8,20,10,5,5,18,3,15,40,23,17,26,17,9,14,6,8,49,28,21,22,18,4,27,10,17
N00003466,119,71,48,84,58,26,35,13,22,61,38,23,42,32,10,19,6,13,40,21,19,28,15,13,12,6,6,18,12,6,14,11,3,4,1,3
N00003467,220,141,79,141,108,33,79,33,46,59,34,25,46,29,17,13,5,8,62,44,18,37,30,7,25,14,11,99,63,36,58,49,9,41,14,27
N00003468,123,51,72,72,39,33,51,12,39,70,29,41,45,21,24,25,8,17,46,21,25,26,17,9,20,4,16,7,1,6,1,1,0,6,0,6
N00003469,136,76,60,93,62,31,43,14,29,71,40,31,49,33,16,22,7,15,47,27,20,29,20,9,18,7,11,18,9,9,15,9,6,3,0,3
N00003470,133,88,45,87,69,18,46,19,27,28,17,11,21,15,6,7,2,5,61,44,17,39,32,7,22,12,10,44,27,17,27,22,5,17,5,12
N00003471,112,56,56,62,42,20,50,14,36,39,20,19,19,14,5,20,6,14,40,22,18,25,17,8,15,5,10,33,14,19,18,11,7,15,3,12
N00003472,128,70,58,82,55,27,46,15,31,50,26,24,32,21,11,18,5,13,51,33,18,37,25,12,14,8,6,27,11,16,13,9,4,14,2,12
N00003473,129,73,56,88,62,26,41,11,30,48,23,25,32,21,11,16,2,14,64,41,23,42,32,10,22,9,13,17,9,8,14,9,5,3,0,3
N00003474,166,114,52,114,94,20,52,20,32,49,33,16,39,31,8,10,2,8,67,52,15,49,41,8,18,11,7,50,29,21,26,22,4,24,7,17
N00003475,376,261,115,268,208,60,108,53,55,171,112,59,119,85,34,52,27,25,159,119,40,116,96,20,43,23,20,46,30,16,33,27,6,13,3,10
N00003476,263,167,96,173,129,44,90,38,52,99,47,52,65,38,27,34,9,25,128,97,31,87,73,14,41,24,17,36,23,13,21,18,3,15,5,10
N00003477,220,90,130,121,68,53,99,22,77,75,29,46,45,21,24,30,8,22,76,41,35,49,31,18,27,10,17,69,20,49,27,16,11,42,4,38
