GeographyCode,LC6604NI0001,LC6604NI0002,LC6604NI0003,LC6604NI0004,LC6604NI0005,LC6604NI0006,LC6604NI0007,LC6604NI0008,LC6604NI0009,LC6604NI0010,LC6604NI0011,LC6604NI0012,LC6604NI0013,LC6604NI0014,LC6604NI0015,LC6604NI0016,LC6604NI0017,LC6604NI0018,LC6604NI0019,LC6604NI0020,LC6604NI0021,LC6604NI0022,LC6604NI0023,LC6604NI0024,LC6604NI0025,LC6604NI0026,LC6604NI0027,LC6604NI0028,LC6604NI0029,LC6604NI0030,LC6604NI0031,LC6604NI0032,LC6604NI0033,LC6604NI0034,LC6604NI0035,LC6604NI0036,LC6604NI0037,LC6604NI0038,LC6604NI0039,LC6604NI0040,LC6604NI0041,LC6604NI0042,LC6604NI0043,LC6604NI0044,LC6604NI0045
N00003305,110,48,62,8,0,8,15,2,13,73,36,37,14,10,4,46,10,36,3,0,3,9,1,8,30,7,23,4,2,2,64,38,26,5,0,5,6,1,5,43,29,14,10,8,2
N00003306,276,117,159,37,7,30,61,9,52,146,83,63,32,18,14,121,19,102,17,1,16,48,3,45,43,12,31,13,3,10,155,98,57,20,6,14,13,6,7,103,71,32,19,15,4
N00003307,292,73,219,69,7,62,68,9,59,119,41,78,36,16,20,147,15,132,33,1,32,52,3,49,42,6,36,20,5,15,145,58,87,36,6,30,16,6,10,77,35,42,16,11,5
N00003308,1307,461,846,251,29,222,301,74,227,668,308,360,87,50,37,590,95,495,112,2,110,202,28,174,235,54,181,41,11,30,717,366,351,139,27,112,99,46,53,433,254,179,46,39,7
N00003309,130,47,83,18,3,15,30,8,22,63,26,37,19,10,9,58,12,46,8,1,7,24,6,18,21,4,17,5,1,4,72,35,37,10,2,8,6,2,4,42,22,20,14,9,5
N00003310,123,49,74,10,3,7,23,2,21,60,30,30,30,14,16,60,10,50,6,1,5,18,2,16,22,4,18,14,3,11,63,39,24,4,2,2,5,0,5,38,26,12,16,11,5
N00003311,576,231,345,92,16,76,113,29,84,335,165,170,36,21,15,273,63,210,34,1,33,84,14,70,133,39,94,22,9,13,303,168,135,58,15,43,29,15,14,202,126,76,14,12,2
N00003312,201,73,128,28,5,23,51,8,43,101,51,50,21,9,12,96,17,79,9,0,9,36,4,32,38,9,29,13,4,9,105,56,49,19,5,14,15,4,11,63,42,21,8,5,3
N00003313,630,119,511,184,16,168,140,17,123,246,68,178,60,18,42,326,32,294,85,2,83,95,10,85,103,13,90,43,7,36,304,87,217,99,14,85,45,7,38,143,55,88,17,11,6
N00003314,412,111,301,156,21,135,83,15,68,156,65,91,17,10,7,198,27,171,80,2,78,52,6,46,55,15,40,11,4,7,214,84,130,76,19,57,31,9,22,101,50,51,6,6,0
N00003315,95,23,72,33,7,26,27,3,24,31,12,19,4,1,3,49,3,46,18,2,16,18,0,18,11,1,10,2,0,2,46,20,26,15,5,10,9,3,6,20,11,9,2,1,1
N00003316,180,55,125,38,3,35,43,4,39,72,36,36,27,12,15,96,16,80,21,1,20,33,2,31,26,9,17,16,4,12,84,39,45,17,2,15,10,2,8,46,27,19,11,8,3
N00003317,159,45,114,42,13,29,44,4,40,58,21,37,15,7,8,85,10,75,19,2,17,33,2,31,25,4,21,8,2,6,74,35,39,23,11,12,11,2,9,33,17,16,7,5,2
N00003318,501,149,352,161,37,124,152,12,140,159,80,79,29,20,9,255,34,221,80,5,75,103,6,97,57,14,43,15,9,6,246,115,131,81,32,49,49,6,43,102,66,36,14,11,3
N00003319,168,41,127,60,11,49,43,7,36,59,19,40,6,4,2,90,8,82,29,1,28,30,2,28,27,3,24,4,2,2,78,33,45,31,10,21,13,5,8,32,16,16,2,2,0
N00003320,141,38,103,41,10,31,37,6,31,51,17,34,12,5,7,79,8,71,18,0,18,25,0,25,24,3,21,12,5,7,62,30,32,23,10,13,12,6,6,27,14,13,0,0,0
N00003321,207,52,155,60,10,50,66,13,53,67,19,48,14,10,4,114,18,96,32,4,28,51,7,44,25,5,20,6,2,4,93,34,59,28,6,22,15,6,9,42,14,28,8,8,0
N00003322,190,48,142,55,12,43,59,10,49,61,20,41,15,6,9,101,15,86,22,1,21,45,4,41,20,4,16,14,6,8,89,33,56,33,11,22,14,6,8,41,16,25,1,0,1
N00003323,212,67,145,56,12,44,84,17,67,55,28,27,17,10,7,117,22,95,25,2,23,68,11,57,17,5,12,7,4,3,95,45,50,31,10,21,16,6,10,38,23,15,10,6,4
N00003324,171,38,133,39,7,32,48,6,42,75,22,53,9,3,6,85,5,80,18,1,17,39,4,35,23,0,23,5,0,5,86,33,53,21,6,15,9,2,7,52,22,30,4,3,1
N00003325,216,55,161,50,8,42,76,13,63,81,29,52,9,5,4,115,16,99,25,4,21,55,7,48,28,2,26,7,3,4,101,39,62,25,4,21,21,6,15,53,27,26,2,2,0
N00003326,308,82,226,50,12,38,86,6,80,155,55,100,17,9,8,158,14,144,28,1,27,65,1,64,55,7,48,10,5,5,150,68,82,22,11,11,21,5,16,100,48,52,7,4,3
N00003327,188,45,143,94,17,77,60,9,51,28,16,12,6,3,3,102,12,90,44,2,42,43,5,38,11,4,7,4,1,3,86,33,53,50,15,35,17,4,13,17,12,5,2,2,0
N00003328,138,24,114,61,8,53,44,6,38,30,8,22,3,2,1,69,8,61,33,2,31,30,4,26,3,0,3,3,2,1,69,16,53,28,6,22,14,2,12,27,8,19,0,0,0
N00003329,162,33,129,92,13,79,26,1,25,36,13,23,8,6,2,79,7,72,49,4,45,18,0,18,8,1,7,4,2,2,83,26,57,43,9,34,8,1,7,28,12,16,4,4,0
N00003330,159,49,110,72,15,57,36,11,25,46,21,25,5,2,3,82,13,69,38,3,35,25,6,19,15,3,12,4,1,3,77,36,41,34,12,22,11,5,6,31,18,13,1,1,0
N00003331,206,51,155,108,24,84,45,8,37,46,16,30,7,3,4,97,6,91,57,2,55,26,2,24,11,1,10,3,1,2,109,45,64,51,22,29,19,6,13,35,15,20,4,2,2
N00003332,190,57,133,64,11,53,55,7,48,55,27,28,16,12,4,104,16,88,36,1,35,47,5,42,15,7,8,6,3,3,86,41,45,28,10,18,8,2,6,40,20,20,10,9,1
N00003333,138,40,98,55,10,45,27,6,21,46,18,28,10,6,4,69,11,58,28,1,27,19,2,17,16,5,11,6,3,3,69,29,40,27,9,18,8,4,4,30,13,17,4,3,1
N00003334,158,46,112,65,11,54,37,7,30,45,22,23,11,6,5,81,9,72,36,2,34,25,2,23,14,3,11,6,2,4,77,37,40,29,9,20,12,5,7,31,19,12,5,4,1
N00003335,112,29,83,33,4,29,22,6,16,49,15,34,8,4,4,55,9,46,16,1,15,17,4,13,19,3,16,3,1,2,57,20,37,17,3,14,5,2,3,30,12,18,5,3,2
N00003336,224,65,159,64,12,52,71,8,63,76,42,34,13,3,10,119,9,110,33,1,32,56,4,52,22,3,19,8,1,7,105,56,49,31,11,20,15,4,11,54,39,15,5,2,3
N00003337,188,51,137,45,3,42,49,12,37,83,34,49,11,2,9,82,14,68,17,1,16,33,5,28,27,8,19,5,0,5,106,37,69,28,2,26,16,7,9,56,26,30,6,2,4
N00003338,138,30,108,45,6,39,28,6,22,55,14,41,10,4,6,64,8,56,22,2,20,14,2,12,21,2,19,7,2,5,74,22,52,23,4,19,14,4,10,34,12,22,3,2,1
N00003339,211,44,167,92,15,77,40,7,33,66,16,50,13,6,7,105,17,88,49,6,43,24,4,20,26,6,20,6,1,5,106,27,79,43,9,34,16,3,13,40,10,30,7,5,2
N00003340,101,24,77,47,6,41,25,4,21,21,9,12,8,5,3,42,5,37,19,0,19,15,3,12,6,1,5,2,1,1,59,19,40,28,6,22,10,1,9,15,8,7,6,4,2
N00003341,132,44,88,44,7,37,30,10,20,50,22,28,8,5,3,70,11,59,23,0,23,22,6,16,21,4,17,4,1,3,62,33,29,21,7,14,8,4,4,29,18,11,4,4,0
N00003342,188,56,132,74,12,62,35,3,32,63,31,32,16,10,6,87,17,70,30,1,29,22,2,20,25,9,16,10,5,5,101,39,62,44,11,33,13,1,12,38,22,16,6,5,1
N00003343,133,47,86,26,3,23,30,9,21,57,27,30,20,8,12,65,12,53,12,0,12,21,6,15,20,4,16,12,2,10,68,35,33,14,3,11,9,3,6,37,23,14,8,6,2
N00003344,141,25,116,49,1,48,28,4,24,53,14,39,11,6,5,68,5,63,24,0,24,20,2,18,20,3,17,4,0,4,73,20,53,25,1,24,8,2,6,33,11,22,7,6,1
N00003345,195,65,130,55,9,46,43,8,35,84,39,45,13,9,4,101,20,81,25,2,23,30,2,28,39,12,27,7,4,3,94,45,49,30,7,23,13,6,7,45,27,18,6,5,1
N00003346,275,94,181,66,13,53,54,8,46,145,69,76,10,4,6,142,30,112,36,4,32,41,4,37,57,20,37,8,2,6,133,64,69,30,9,21,13,4,9,88,49,39,2,2,0
N00003347,259,64,195,84,7,77,56,3,53,105,47,58,14,7,7,135,25,110,44,1,43,35,2,33,46,17,29,10,5,5,124,39,85,40,6,34,21,1,20,59,30,29,4,2,2
N00003348,298,88,210,112,11,101,47,10,37,126,57,69,13,10,3,164,37,127,63,2,61,37,6,31,55,22,33,9,7,2,134,51,83,49,9,40,10,4,6,71,35,36,4,3,1
N00003349,510,134,376,148,21,127,120,11,109,201,84,117,41,18,23,259,29,230,71,2,69,86,3,83,82,19,63,20,5,15,251,105,146,77,19,58,34,8,26,119,65,54,21,13,8
N00003350,293,82,211,88,15,73,81,12,69,100,40,60,24,15,9,161,23,138,43,3,40,61,6,55,44,9,35,13,5,8,132,59,73,45,12,33,20,6,14,56,31,25,11,10,1
N00003351,189,58,131,43,9,34,49,8,41,74,28,46,23,13,10,99,17,82,19,3,16,38,3,35,28,6,22,14,5,9,90,41,49,24,6,18,11,5,6,46,22,24,9,8,1
N00003352,215,62,153,59,10,49,55,7,48,95,44,51,6,1,5,102,13,89,27,2,25,40,3,37,32,8,24,3,0,3,113,49,64,32,8,24,15,4,11,63,36,27,3,1,2
N00003353,188,49,139,56,11,45,57,9,48,65,25,40,10,4,6,100,12,88,25,0,25,46,6,40,21,4,17,8,2,6,88,37,51,31,11,20,11,3,8,44,21,23,2,2,0
N00003354,245,86,159,57,6,51,71,15,56,101,55,46,16,10,6,131,23,108,28,0,28,55,8,47,43,13,30,5,2,3,114,63,51,29,6,23,16,7,9,58,42,16,11,8,3
N00003355,251,84,167,55,11,44,67,13,54,115,54,61,14,6,8,136,26,110,26,1,25,55,9,46,46,12,34,9,4,5,115,58,57,29,10,19,12,4,8,69,42,27,5,2,3
N00003356,334,72,262,67,6,61,80,14,66,161,43,118,26,9,17,171,10,161,28,0,28,64,5,59,63,2,61,16,3,13,163,62,101,39,6,33,16,9,7,98,41,57,10,6,4
N00003357,186,64,122,36,7,29,63,9,54,67,39,28,20,9,11,98,11,87,21,1,20,47,3,44,20,6,14,10,1,9,88,53,35,15,6,9,16,6,10,47,33,14,10,8,2
N00003358,242,59,183,55,6,49,62,8,54,108,38,70,17,7,10,132,16,116,27,0,27,47,5,42,47,8,39,11,3,8,110,43,67,28,6,22,15,3,12,61,30,31,6,4,2
N00003359,200,60,140,41,8,33,60,12,48,77,30,47,22,10,12,110,14,96,22,1,21,46,5,41,32,6,26,10,2,8,90,46,44,19,7,12,14,7,7,45,24,21,12,8,4
N00003360,97,24,73,13,3,10,24,2,22,50,14,36,10,5,5,51,6,45,6,0,6,19,0,19,18,3,15,8,3,5,46,18,28,7,3,4,5,2,3,32,11,21,2,2,0
N00003361,106,27,79,34,6,28,18,2,16,47,14,33,7,5,2,50,7,43,19,2,17,10,0,10,19,4,15,2,1,1,56,20,36,15,4,11,8,2,6,28,10,18,5,4,1
N00003362,159,47,112,55,10,45,43,8,35,57,27,30,4,2,2,82,9,73,32,0,32,29,3,26,20,6,14,1,0,1,77,38,39,23,10,13,14,5,9,37,21,16,3,2,1
N00003363,318,103,215,51,3,48,78,19,59,156,66,90,33,15,18,150,21,129,23,0,23,60,11,49,47,5,42,20,5,15,168,82,86,28,3,25,18,8,10,109,61,48,13,10,3
N00003364,161,48,113,41,9,32,41,4,37,67,30,37,12,5,7,89,11,78,21,1,20,33,1,32,29,7,22,6,2,4,72,37,35,20,8,12,8,3,5,38,23,15,6,3,3
N00003365,220,76,144,95,24,71,51,9,42,66,36,30,8,7,1,108,25,83,52,9,43,30,2,28,21,10,11,5,4,1,112,51,61,43,15,28,21,7,14,45,26,19,3,3,0
N00003366,158,37,121,40,8,32,45,2,43,59,20,39,14,7,7,78,9,69,17,2,15,28,0,28,25,5,20,8,2,6,80,28,52,23,6,17,17,2,15,34,15,19,6,5,1
N00003367,170,38,132,46,4,42,40,4,36,75,27,48,9,3,6,87,10,77,24,1,23,28,1,27,30,7,23,5,1,4,83,28,55,22,3,19,12,3,9,45,20,25,4,2,2
N00003368,148,38,110,20,2,18,37,2,35,61,23,38,30,11,19,78,12,66,11,0,11,26,2,24,21,5,16,20,5,15,70,26,44,9,2,7,11,0,11,40,18,22,10,6,4
N00003369,152,37,115,32,3,29,30,7,23,72,22,50,18,5,13,74,5,69,18,1,17,18,1,17,24,1,23,14,2,12,78,32,46,14,2,12,12,6,6,48,21,27,4,3,1
N00003370,116,35,81,13,2,11,34,6,28,55,19,36,14,8,6,63,10,53,5,0,5,27,4,23,23,3,20,8,3,5,53,25,28,8,2,6,7,2,5,32,16,16,6,5,1
N00003371,150,33,117,23,6,17,31,3,28,76,17,59,20,7,13,81,10,71,14,2,12,21,0,21,36,6,30,10,2,8,69,23,46,9,4,5,10,3,7,40,11,29,10,5,5
N00003372,151,43,108,19,0,19,24,1,23,75,28,47,33,14,19,73,9,64,8,0,8,17,0,17,29,5,24,19,4,15,78,34,44,11,0,11,7,1,6,46,23,23,14,10,4
N00003373,132,39,93,12,1,11,22,4,18,80,26,54,18,8,10,68,7,61,6,0,6,18,1,17,33,3,30,11,3,8,64,32,32,6,1,5,4,3,1,47,23,24,7,5,2
N00003374,103,27,76,13,2,11,25,4,21,51,13,38,14,8,6,53,5,48,7,0,7,17,1,16,23,2,21,6,2,4,50,22,28,6,2,4,8,3,5,28,11,17,8,6,2
N00003375,114,27,87,14,1,13,32,6,26,50,12,38,18,8,10,62,11,51,7,0,7,23,4,19,19,4,15,13,3,10,52,16,36,7,1,6,9,2,7,31,8,23,5,5,0
N00003376,143,46,97,18,2,16,29,2,27,67,29,38,29,13,16,73,8,65,9,0,9,22,1,21,26,3,23,16,4,12,70,38,32,9,2,7,7,1,6,41,26,15,13,9,4
N00003377,102,22,80,14,2,12,19,3,16,44,11,33,25,6,19,54,3,51,4,0,4,15,2,13,19,0,19,16,1,15,48,19,29,10,2,8,4,1,3,25,11,14,9,5,4
N00003378,106,33,73,16,3,13,27,5,22,47,18,29,16,7,9,53,8,45,9,2,7,16,2,14,19,3,16,9,1,8,53,25,28,7,1,6,11,3,8,28,15,13,7,6,1
N00003379,118,36,82,9,0,9,39,5,34,54,26,28,16,5,11,63,7,56,5,0,5,28,1,27,20,4,16,10,2,8,55,29,26,4,0,4,11,4,7,34,22,12,6,3,3
N00003380,117,39,78,7,1,6,19,3,16,64,24,40,27,11,16,57,9,48,4,0,4,14,2,12,23,4,19,16,3,13,60,30,30,3,1,2,5,1,4,41,20,21,11,8,3
N00003381,104,38,66,12,1,11,16,3,13,49,20,29,27,14,13,52,8,44,6,0,6,11,1,10,19,4,15,16,3,13,52,30,22,6,1,5,5,2,3,30,16,14,11,11,0
N00003382,97,22,75,9,0,9,25,4,21,47,11,36,16,7,9,55,6,49,5,0,5,20,3,17,23,3,20,7,0,7,42,16,26,4,0,4,5,1,4,24,8,16,9,7,2
N00003383,95,24,71,15,2,13,21,4,17,41,14,27,18,4,14,52,7,45,8,1,7,15,2,13,20,4,16,9,0,9,43,17,26,7,1,6,6,2,4,21,10,11,9,4,5
N00003384,214,64,150,69,13,56,46,7,39,80,32,48,19,12,7,110,13,97,36,1,35,37,5,32,29,4,25,8,3,5,104,51,53,33,12,21,9,2,7,51,28,23,11,9,2
N00003385,222,62,160,92,19,73,51,9,42,68,26,42,11,8,3,118,20,98,49,6,43,40,5,35,25,7,18,4,2,2,104,42,62,43,13,30,11,4,7,43,19,24,7,6,1
N00003386,157,34,123,40,3,37,32,2,30,69,25,44,16,4,12,78,5,73,18,0,18,25,2,23,26,3,23,9,0,9,79,29,50,22,3,19,7,0,7,43,22,21,7,4,3
N00003387,151,48,103,60,13,47,42,13,29,43,18,25,6,4,2,80,10,70,32,1,31,30,4,26,15,3,12,3,2,1,71,38,33,28,12,16,12,9,3,28,15,13,3,2,1
N00003388,150,42,108,60,11,49,26,4,22,56,23,33,8,4,4,80,8,72,33,2,31,18,1,17,25,4,21,4,1,3,70,34,36,27,9,18,8,3,5,31,19,12,4,3,1
N00003389,191,60,131,92,22,70,47,11,36,44,23,21,8,4,4,97,10,87,49,1,48,31,3,28,11,4,7,6,2,4,94,50,44,43,21,22,16,8,8,33,19,14,2,2,0
N00003390,168,42,126,58,10,48,28,6,22,72,23,49,10,3,7,82,8,74,30,0,30,21,2,19,21,3,18,10,3,7,86,34,52,28,10,18,7,4,3,51,20,31,0,0,0
N00003391,180,35,145,54,14,40,41,0,41,69,15,54,16,6,10,97,8,89,29,2,27,28,0,28,31,3,28,9,3,6,83,27,56,25,12,13,13,0,13,38,12,26,7,3,4
N00003392,205,60,145,69,15,54,64,11,53,60,26,34,12,8,4,108,11,97,33,1,32,53,5,48,17,2,15,5,3,2,97,49,48,36,14,22,11,6,5,43,24,19,7,5,2
N00003393,193,53,140,63,9,54,54,8,46,67,32,35,9,4,5,106,15,91,40,3,37,38,3,35,21,6,15,7,3,4,87,38,49,23,6,17,16,5,11,46,26,20,2,1,1
N00003394,192,54,138,75,15,60,51,10,41,56,25,31,10,4,6,98,11,87,40,2,38,37,2,35,13,3,10,8,4,4,94,43,51,35,13,22,14,8,6,43,22,21,2,0,2
N00003395,133,35,98,56,7,49,33,8,25,36,16,20,8,4,4,75,15,60,35,2,33,22,5,17,13,6,7,5,2,3,58,20,38,21,5,16,11,3,8,23,10,13,3,2,1
N00003396,211,65,146,97,18,79,51,13,38,54,30,24,9,4,5,114,16,98,54,0,54,33,5,28,21,9,12,6,2,4,97,49,48,43,18,25,18,8,10,33,21,12,3,2,1
N00003397,103,35,68,21,4,17,26,3,23,47,20,27,9,8,1,49,8,41,10,2,8,20,1,19,18,5,13,1,0,1,54,27,27,11,2,9,6,2,4,29,15,14,8,8,0
N00003398,198,58,140,46,5,41,37,7,30,97,40,57,18,6,12,106,20,86,25,2,23,28,4,24,42,11,31,11,3,8,92,38,54,21,3,18,9,3,6,55,29,26,7,3,4
N00003399,179,65,114,38,6,32,40,6,34,81,38,43,20,15,5,83,25,58,14,3,11,31,3,28,31,16,15,7,3,4,96,40,56,24,3,21,9,3,6,50,22,28,13,12,1
N00003400,209,50,159,60,5,55,52,8,44,89,35,54,8,2,6,107,12,95,29,0,29,34,4,30,39,7,32,5,1,4,102,38,64,31,5,26,18,4,14,50,28,22,3,1,2
N00003401,184,58,126,59,14,45,33,3,30,81,34,47,11,7,4,95,18,77,29,5,24,24,0,24,36,10,26,6,3,3,89,40,49,30,9,21,9,3,6,45,24,21,5,4,1
N00003402,107,50,57,7,2,5,23,5,18,59,32,27,18,11,7,53,13,40,5,1,4,20,4,16,19,6,13,9,2,7,54,37,17,2,1,1,3,1,2,40,26,14,9,9,0
N00003403,71,27,44,5,1,4,16,0,16,36,16,20,14,10,4,34,5,29,3,1,2,13,0,13,13,2,11,5,2,3,37,22,15,2,0,2,3,0,3,23,14,9,9,8,1
N00003404,73,28,45,7,1,6,15,3,12,43,19,24,8,5,3,34,9,25,5,1,4,13,2,11,15,5,10,1,1,0,39,19,20,2,0,2,2,1,1,28,14,14,7,4,3
N00003405,106,41,65,16,3,13,21,7,14,49,18,31,20,13,7,50,11,39,8,0,8,14,4,10,22,4,18,6,3,3,56,30,26,8,3,5,7,3,4,27,14,13,14,10,4
N00003406,140,37,103,17,1,16,27,5,22,75,22,53,21,9,12,64,6,58,7,0,7,16,2,14,29,1,28,12,3,9,76,31,45,10,1,9,11,3,8,46,21,25,9,6,3
N00003407,299,59,240,75,5,70,83,6,77,119,40,79,22,8,14,157,14,143,31,2,29,62,3,59,48,6,42,16,3,13,142,45,97,44,3,41,21,3,18,71,34,37,6,5,1
N00003408,243,38,205,47,4,43,66,8,58,105,19,86,25,7,18,127,7,120,22,0,22,46,2,44,42,2,40,17,3,14,116,31,85,25,4,21,20,6,14,63,17,46,8,4,4
N00003409,175,37,138,28,1,27,43,5,38,87,23,64,17,8,9,94,10,84,16,0,16,33,2,31,34,5,29,11,3,8,81,27,54,12,1,11,10,3,7,53,18,35,6,5,1
N00003410,352,112,240,67,11,56,80,13,67,170,70,100,35,18,17,174,20,154,36,2,34,56,7,49,64,7,57,18,4,14,178,92,86,31,9,22,24,6,18,106,63,43,17,14,3
N00003411,156,43,113,33,5,28,36,5,31,71,28,43,16,5,11,69,4,65,11,0,11,26,0,26,24,3,21,8,1,7,87,39,48,22,5,17,10,5,5,47,25,22,8,4,4
N00003412,121,42,79,15,1,14,18,4,14,60,26,34,28,11,17,60,9,51,6,1,5,16,2,14,23,5,18,15,1,14,61,33,28,9,0,9,2,2,0,37,21,16,13,10,3
N00003413,141,42,99,13,1,12,25,1,24,79,30,49,24,10,14,67,3,64,10,0,10,20,1,19,26,2,24,11,0,11,74,39,35,3,1,2,5,0,5,53,28,25,13,10,3
N00003414,172,37,135,33,6,27,40,4,36,82,21,61,17,6,11,102,10,92,21,1,20,31,2,29,40,5,35,10,2,8,70,27,43,12,5,7,9,2,7,42,16,26,7,4,3
N00003415,142,44,98,12,3,9,32,6,26,81,29,52,17,6,11,71,9,62,6,1,5,24,1,23,30,5,25,11,2,9,71,35,36,6,2,4,8,5,3,51,24,27,6,4,2
N00003416,128,47,81,12,1,11,28,8,20,69,27,42,19,11,8,48,1,47,6,0,6,17,1,16,18,0,18,7,0,7,80,46,34,6,1,5,11,7,4,51,27,24,12,11,1
N00003417,87,29,58,12,3,9,21,7,14,37,10,27,17,9,8,44,10,34,7,1,6,16,5,11,14,1,13,7,3,4,43,19,24,5,2,3,5,2,3,23,9,14,10,6,4
N00003418,102,30,72,12,3,9,21,3,18,52,16,36,17,8,9,56,7,49,5,0,5,17,3,14,23,1,22,11,3,8,46,23,23,7,3,4,4,0,4,29,15,14,6,5,1
N00003419,145,44,101,34,6,28,33,7,26,69,25,44,9,6,3,82,15,67,20,3,17,26,4,22,35,8,27,1,0,1,63,29,34,14,3,11,7,3,4,34,17,17,8,6,2
N00003420,121,50,71,16,2,14,24,7,17,59,32,27,22,9,13,52,11,41,8,0,8,12,2,10,20,7,13,12,2,10,69,39,30,8,2,6,12,5,7,39,25,14,10,7,3
N00003421,122,35,87,11,1,10,27,2,25,59,23,36,25,9,16,59,10,49,4,0,4,23,1,22,16,5,11,16,4,12,63,25,38,7,1,6,4,1,3,43,18,25,9,5,4
N00003422,209,55,154,60,11,49,35,3,32,92,33,59,22,8,14,107,15,92,27,2,25,26,2,24,38,8,30,16,3,13,102,40,62,33,9,24,9,1,8,54,25,29,6,5,1
N00003423,200,49,151,34,3,31,40,6,34,84,24,60,42,16,26,105,13,92,18,1,17,29,3,26,34,5,29,24,4,20,95,36,59,16,2,14,11,3,8,50,19,31,18,12,6
N00003424,140,43,97,19,5,14,35,7,28,57,19,38,29,12,17,71,12,59,6,0,6,27,5,22,24,4,20,14,3,11,69,31,38,13,5,8,8,2,6,33,15,18,15,9,6
N00003425,75,20,55,11,0,11,20,4,16,30,12,18,14,4,10,36,5,31,4,0,4,11,0,11,13,4,9,8,1,7,39,15,24,7,0,7,9,4,5,17,8,9,6,3,3
N00003426,360,101,259,90,13,77,94,20,74,138,50,88,38,18,20,198,23,175,50,0,50,69,13,56,56,4,52,23,6,17,162,78,84,40,13,27,25,7,18,82,46,36,15,12,3
N00003427,164,46,118,33,7,26,41,4,37,70,25,45,20,10,10,78,14,64,14,1,13,29,1,28,24,8,16,11,4,7,86,32,54,19,6,13,12,3,9,46,17,29,9,6,3
N00003428,166,39,127,30,5,25,43,3,40,75,25,50,18,6,12,78,10,68,10,1,9,32,3,29,26,6,20,10,0,10,88,29,59,20,4,16,11,0,11,49,19,30,8,6,2
N00003429,111,31,80,14,2,12,17,0,17,67,24,43,13,5,8,58,8,50,5,0,5,17,0,17,28,6,22,8,2,6,53,23,30,9,2,7,0,0,0,39,18,21,5,3,2
N00003430,116,37,79,9,0,9,21,3,18,63,24,39,23,10,13,55,10,45,5,0,5,17,2,15,24,6,18,9,2,7,61,27,34,4,0,4,4,1,3,39,18,21,14,8,6
N00003431,119,38,81,13,2,11,28,4,24,56,21,35,22,11,11,60,11,49,5,0,5,23,2,21,18,3,15,14,6,8,59,27,32,8,2,6,5,2,3,38,18,20,8,5,3
N00003432,163,34,129,40,4,36,50,6,44,60,20,40,13,4,9,79,9,70,15,0,15,32,5,27,23,2,21,9,2,7,84,25,59,25,4,21,18,1,17,37,18,19,4,2,2
N00003433,130,43,87,21,2,19,30,3,27,63,30,33,16,8,8,63,9,54,7,0,7,20,1,19,27,7,20,9,1,8,67,34,33,14,2,12,10,2,8,36,23,13,7,7,0
N00003434,127,32,95,26,3,23,34,4,30,55,21,34,12,4,8,71,9,62,16,1,15,27,2,25,23,5,18,5,1,4,56,23,33,10,2,8,7,2,5,32,16,16,7,3,4
N00003435,78,21,57,8,0,8,19,2,17,32,7,25,19,12,7,46,7,39,6,0,6,15,1,14,17,2,15,8,4,4,32,14,18,2,0,2,4,1,3,15,5,10,11,8,3
N00003436,174,56,118,35,8,27,40,6,34,84,35,49,15,7,8,90,15,75,16,2,14,32,4,28,35,6,29,7,3,4,84,41,43,19,6,13,8,2,6,49,29,20,8,4,4
N00003437,150,53,97,32,11,21,33,4,29,73,32,41,12,6,6,83,13,70,15,0,15,27,2,25,35,10,25,6,1,5,67,40,27,17,11,6,6,2,4,38,22,16,6,5,1
N00003438,190,61,129,43,9,34,37,6,31,89,36,53,21,10,11,98,14,84,20,2,18,29,2,27,37,5,32,12,5,7,92,47,45,23,7,16,8,4,4,52,31,21,9,5,4
N00003439,94,26,68,26,4,22,21,2,19,43,17,26,4,3,1,51,6,45,15,1,14,18,0,18,15,3,12,3,2,1,43,20,23,11,3,8,3,2,1,28,14,14,1,1,0
N00003440,117,36,81,27,5,22,27,6,21,54,22,32,9,3,6,56,8,48,13,0,13,18,1,17,18,4,14,7,3,4,61,28,33,14,5,9,9,5,4,36,18,18,2,0,2
N00003441,177,55,122,33,6,27,41,9,32,86,35,51,17,5,12,92,12,80,17,1,16,28,3,25,35,6,29,12,2,10,85,43,42,16,5,11,13,6,7,51,29,22,5,3,2
N00003442,84,31,53,12,2,10,20,6,14,39,15,24,13,8,5,42,8,34,7,0,7,15,3,12,13,3,10,7,2,5,42,23,19,5,2,3,5,3,2,26,12,14,6,6,0
N00003443,412,93,319,91,12,79,105,11,94,186,62,124,30,8,22,218,22,196,43,0,43,79,6,73,72,12,60,24,4,20,194,71,123,48,12,36,26,5,21,114,50,64,6,4,2
N00003444,227,68,159,66,17,49,61,8,53,92,39,53,8,4,4,117,12,105,36,2,34,46,4,42,31,5,26,4,1,3,110,56,54,30,15,15,15,4,11,61,34,27,4,3,1
N00003445,284,69,215,64,10,54,67,11,56,133,38,95,20,10,10,147,16,131,31,0,31,48,5,43,53,5,48,15,6,9,137,53,84,33,10,23,19,6,13,80,33,47,5,4,1
N00003446,228,74,154,61,9,52,49,8,41,98,47,51,20,10,10,116,16,100,31,0,31,38,4,34,36,8,28,11,4,7,112,58,54,30,9,21,11,4,7,62,39,23,9,6,3
N00003447,129,23,106,10,1,9,35,2,33,64,19,45,20,1,19,71,6,65,4,0,4,28,1,27,25,5,20,14,0,14,58,17,41,6,1,5,7,1,6,39,14,25,6,1,5
