GeographyCode,LC1105NI0001,LC1105NI0002,LC1105NI0003,LC1105NI0004,LC1105NI0005,LC1105NI0006,LC1105NI0007,LC1105NI0008,LC1105NI0009,LC1105NI0010,LC1105NI0011,LC1105NI0012,LC1105NI0013,LC1105NI0014,LC1105NI0015,LC1105NI0016,LC1105NI0017,LC1105NI0018,LC1105NI0019,LC1105NI0020,LC1105NI0021,LC1105NI0022,LC1105NI0023,LC1105NI0024,LC1105NI0025,LC1105NI0026,LC1105NI0027,LC1105NI0028,LC1105NI0029,LC1105NI0030,LC1105NI0031,LC1105NI0032,LC1105NI0033,LC1105NI0034,LC1105NI0035,LC1105NI0036
N00002368,141,111,30,101,86,15,40,25,15,52,43,9,38,33,5,14,10,4,66,57,9,49,44,5,17,13,4,23,11,12,14,9,5,9,2,7
N00002369,289,168,121,177,133,44,112,35,77,161,92,69,99,74,25,62,18,44,87,58,29,60,47,13,27,11,16,41,18,23,18,12,6,23,6,17
N00002370,128,95,33,94,79,15,34,16,18,37,28,9,30,25,5,7,3,4,61,49,12,46,39,7,15,10,5,30,18,12,18,15,3,12,3,9
N00002371,146,110,36,102,89,13,44,21,23,43,39,4,31,30,1,12,9,3,64,52,12,50,43,7,14,9,5,39,19,20,21,16,5,18,3,15
N00002372,211,147,64,141,119,22,70,28,42,103,75,28,66,60,6,37,15,22,68,48,20,47,37,10,21,11,10,40,24,16,28,22,6,12,2,10
N00002373,139,83,56,92,70,22,47,13,34,45,33,12,31,27,4,14,6,8,52,32,20,38,27,11,14,5,9,42,18,24,23,16,7,19,2,17
N00002374,126,55,71,73,45,28,53,10,43,37,11,26,17,8,9,20,3,17,47,26,21,35,23,12,12,3,9,42,18,24,21,14,7,21,4,17
N00002375,132,85,47,80,60,20,52,25,27,39,30,9,27,23,4,12,7,5,58,38,20,37,24,13,21,14,7,35,17,18,16,13,3,19,4,15
N00002376,148,114,34,105,94,11,43,20,23,33,25,8,27,22,5,6,3,3,75,65,10,55,51,4,20,14,6,40,24,16,23,21,2,17,3,14
N00002377,169,105,64,104,77,27,65,28,37,87,56,31,54,40,14,33,16,17,51,34,17,37,26,11,14,8,6,31,15,16,13,11,2,18,4,14
N00002378,306,188,118,192,142,50,114,46,68,196,130,66,128,97,31,68,33,35,62,38,24,37,29,8,25,9,16,48,20,28,27,16,11,21,4,17
N00002379,251,162,89,167,126,41,84,36,48,118,74,44,84,61,23,34,13,21,85,59,26,53,42,11,32,17,15,48,29,19,30,23,7,18,6,12
N00002380,133,72,61,82,56,26,51,16,35,23,18,5,21,16,5,2,2,0,42,24,18,30,20,10,12,4,8,68,30,38,31,20,11,37,10,27
N00002381,149,99,50,89,78,11,60,21,39,44,31,13,27,25,2,17,6,11,61,43,18,38,33,5,23,10,13,44,25,19,24,20,4,20,5,15
N00002382,181,118,63,117,92,25,64,26,38,82,46,36,48,37,11,34,9,25,73,56,17,53,43,10,20,13,7,26,16,10,16,12,4,10,4,6
N00002383,150,123,27,102,96,6,48,27,21,44,40,4,36,35,1,8,5,3,69,57,12,42,39,3,27,18,9,37,26,11,24,22,2,13,4,9
N00002384,144,100,44,82,68,14,62,32,30,53,37,16,33,24,9,20,13,7,63,47,16,39,35,4,24,12,12,28,16,12,10,9,1,18,7,11
N00002385,108,77,31,75,61,14,33,16,17,38,30,8,31,26,5,7,4,3,51,38,13,34,28,6,17,10,7,19,9,10,10,7,3,9,2,7
N00002386,127,51,76,76,39,37,51,12,39,59,20,39,37,15,22,22,5,17,49,20,29,28,15,13,21,5,16,19,11,8,11,9,2,8,2,6
N00002387,266,70,196,154,49,105,112,21,91,111,34,77,74,23,51,37,11,26,102,22,80,60,16,44,42,6,36,53,14,39,20,10,10,33,4,29
N00002388,92,33,59,58,24,34,34,9,25,47,20,27,33,17,16,14,3,11,38,12,26,22,6,16,16,6,10,7,1,6,3,1,2,4,0,4
N00002389,134,58,76,89,44,45,45,14,31,57,22,35,35,14,21,22,8,14,45,19,26,28,14,14,17,5,12,32,17,15,26,16,10,6,1,5
N00002390,142,59,83,77,38,39,65,21,44,84,34,50,43,22,21,41,12,29,43,18,25,24,11,13,19,7,12,15,7,8,10,5,5,5,2,3
N00002391,136,97,39,88,75,13,48,22,26,20,16,4,14,12,2,6,4,2,71,55,16,46,41,5,25,14,11,45,26,19,28,22,6,17,4,13
N00002392,116,87,29,77,68,9,39,19,20,20,14,6,16,12,4,4,2,2,65,57,8,44,42,2,21,15,6,31,16,15,17,14,3,14,2,12
N00002393,197,147,50,133,118,15,64,29,35,75,58,17,53,49,4,22,9,13,95,75,20,70,61,9,25,14,11,27,14,13,10,8,2,17,6,11
N00002394,154,62,92,79,46,33,75,16,59,82,28,54,39,21,18,43,7,36,49,28,21,30,20,10,19,8,11,23,6,17,10,5,5,13,1,12
N00002395,126,83,43,77,69,8,49,14,35,63,37,26,32,29,3,31,8,23,53,42,11,39,37,2,14,5,9,10,4,6,6,3,3,4,1,3
N00002396,132,46,86,60,33,27,72,13,59,49,13,36,17,7,10,32,6,26,51,21,30,25,16,9,26,5,21,32,12,20,18,10,8,14,2,12
N00002397,147,47,100,77,39,38,70,8,62,64,15,49,28,12,16,36,3,33,55,20,35,31,17,14,24,3,21,28,12,16,18,10,8,10,2,8
N00002398,137,54,83,71,43,28,66,11,55,64,19,45,28,16,12,36,3,33,49,29,20,29,21,8,20,8,12,24,6,18,14,6,8,10,0,10
N00002399,117,34,83,55,25,30,62,9,53,59,15,44,23,13,10,36,2,34,42,17,25,24,11,13,18,6,12,16,2,14,8,1,7,8,1,7
N00002400,70,43,27,41,32,9,29,11,18,15,9,6,11,8,3,4,1,3,28,18,10,17,14,3,11,4,7,27,16,11,13,10,3,14,6,8
N00002401,555,302,253,305,220,85,250,82,168,342,178,164,186,131,55,156,47,109,179,103,76,98,70,28,81,33,48,34,21,13,21,19,2,13,2,11
N00002402,96,67,29,61,49,12,35,18,17,18,13,5,9,5,4,9,8,1,38,31,7,28,25,3,10,6,4,40,23,17,24,19,5,16,4,12
N00002403,176,103,73,103,78,25,73,25,48,59,26,33,29,19,10,30,7,23,70,45,25,43,31,12,27,14,13,47,32,15,31,28,3,16,4,12
N00002404,339,209,130,207,152,55,132,57,75,156,91,65,91,71,20,65,20,45,132,95,37,86,63,23,46,32,14,51,23,28,30,18,12,21,5,16
N00002405,128,75,53,72,54,18,56,21,35,47,22,25,26,16,10,21,6,15,55,42,13,35,29,6,20,13,7,26,11,15,11,9,2,15,2,13
N00002406,109,78,31,67,58,9,42,20,22,14,11,3,10,10,0,4,1,3,55,43,12,38,32,6,17,11,6,40,24,16,19,16,3,21,8,13
N00002407,112,60,52,65,43,22,47,17,30,21,8,13,13,7,6,8,1,7,45,28,17,26,18,8,19,10,9,46,24,22,26,18,8,20,6,14
N00002408,129,83,46,88,73,15,41,10,31,20,15,5,17,15,2,3,0,3,61,42,19,47,36,11,14,6,8,48,26,22,24,22,2,24,4,20
N00002409,131,49,82,60,36,24,71,13,58,38,14,24,16,9,7,22,5,17,44,23,21,24,19,5,20,4,16,49,12,37,20,8,12,29,4,25
N00002410,117,48,69,63,37,26,54,11,43,27,11,16,15,9,6,12,2,10,46,20,26,27,13,14,19,7,12,44,17,27,21,15,6,23,2,21
N00002411,107,83,24,82,70,12,25,13,12,13,9,4,9,7,2,4,2,2,72,63,9,59,53,6,13,10,3,22,11,11,14,10,4,8,1,7
N00002412,110,90,20,79,74,5,31,16,15,26,21,5,21,20,1,5,1,4,70,60,10,50,47,3,20,13,7,14,9,5,8,7,1,6,2,4
N00002413,123,88,35,72,63,9,51,25,26,28,20,8,16,15,1,12,5,7,78,59,19,45,41,4,33,18,15,17,9,8,11,7,4,6,2,4
N00002414,103,72,31,58,50,8,45,22,23,13,8,5,11,8,3,2,0,2,65,49,16,34,29,5,31,20,11,25,15,10,13,13,0,12,2,10
N00002415,103,55,48,57,39,18,46,16,30,22,11,11,10,7,3,12,4,8,45,27,18,29,18,11,16,9,7,36,17,19,18,14,4,18,3,15
N00002416,180,104,76,115,79,36,65,25,40,81,51,30,53,41,12,28,10,18,63,41,22,44,31,13,19,10,9,36,12,24,18,7,11,18,5,13
N00002417,120,73,47,73,57,16,47,16,31,36,18,18,22,16,6,14,2,12,51,39,12,33,29,4,18,10,8,33,16,17,18,12,6,15,4,11
N00002418,169,116,53,125,101,24,44,15,29,62,47,15,45,41,4,17,6,11,71,50,21,56,43,13,15,7,8,36,19,17,24,17,7,12,2,10
N00002419,230,150,80,139,114,25,91,36,55,123,83,40,73,63,10,50,20,30,68,52,16,45,39,6,23,13,10,39,15,24,21,12,9,18,3,15
N00002420,163,111,52,107,87,20,56,24,32,62,49,13,44,37,7,18,12,6,59,43,16,42,34,8,17,9,8,42,19,23,21,16,5,21,3,18
N00002421,131,85,46,92,67,25,39,18,21,35,25,10,22,19,3,13,6,7,56,44,12,46,34,12,10,10,0,40,16,24,24,14,10,16,2,14
N00002422,162,116,46,109,93,16,53,23,30,39,36,3,34,33,1,5,3,2,75,57,18,52,43,9,23,14,9,48,23,25,23,17,6,25,6,19
N00002423,115,28,87,63,21,42,52,7,45,14,1,13,3,0,3,11,1,10,41,14,27,23,9,14,18,5,13,60,13,47,37,12,25,23,1,22
N00002424,129,67,62,78,57,21,51,10,41,41,15,26,23,13,10,18,2,16,46,32,14,30,26,4,16,6,10,42,20,22,25,18,7,17,2,15
N00002425,127,52,75,67,40,27,60,12,48,42,13,29,23,12,11,19,1,18,56,28,28,32,20,12,24,8,16,29,11,18,12,8,4,17,3,14
N00002426,132,58,74,69,42,27,63,16,47,23,9,14,10,5,5,13,4,9,70,40,30,43,30,13,27,10,17,39,9,30,16,7,9,23,2,21
N00002427,127,50,77,53,36,17,74,14,60,36,12,24,14,10,4,22,2,20,58,29,29,28,20,8,30,9,21,33,9,24,11,6,5,22,3,19
N00002428,125,48,77,57,34,23,68,14,54,36,12,24,11,8,3,25,4,21,58,24,34,28,15,13,30,9,21,31,12,19,18,11,7,13,1,12
N00002429,135,51,84,60,36,24,75,15,60,33,10,23,17,9,8,16,1,15,51,21,30,24,17,7,27,4,23,51,20,31,19,10,9,32,10,22
N00002430,131,35,96,57,23,34,74,12,62,44,6,38,15,4,11,29,2,27,67,26,41,34,17,17,33,9,24,20,3,17,8,2,6,12,1,11
N00002431,423,103,320,206,71,135,217,32,185,141,30,111,56,20,36,85,10,75,190,51,139,96,33,63,94,18,76,92,22,70,54,18,36,38,4,34
N00002432,119,20,99,51,11,40,68,9,59,43,7,36,19,5,14,24,2,22,44,9,35,21,4,17,23,5,18,32,4,28,11,2,9,21,2,19
N00002433,135,53,82,70,39,31,65,14,51,63,21,42,26,12,14,37,9,28,45,21,24,32,19,13,13,2,11,27,11,16,12,8,4,15,3,12
N00002434,102,18,84,27,13,14,75,5,70,52,9,43,9,5,4,43,4,39,37,6,31,15,6,9,22,0,22,13,3,10,3,2,1,10,1,9
N00002435,152,38,114,77,23,54,75,15,60,32,5,27,12,2,10,20,3,17,55,18,37,31,12,19,24,6,18,65,15,50,34,9,25,31,6,25
N00002436,154,52,102,65,37,28,89,15,74,77,20,57,29,13,16,48,7,41,41,17,24,19,13,6,22,4,18,36,15,21,17,11,6,19,4,15
N00002437,88,52,36,51,42,9,37,10,27,29,16,13,15,13,2,14,3,11,41,28,13,24,22,2,17,6,11,18,8,10,12,7,5,6,1,5
N00002438,127,51,76,70,44,26,57,7,50,41,10,31,19,9,10,22,1,21,54,27,27,33,24,9,21,3,18,32,14,18,18,11,7,14,3,11
N00002439,120,41,79,45,26,19,75,15,60,42,11,31,15,7,8,27,4,23,38,11,27,12,7,5,26,4,22,40,19,21,18,12,6,22,7,15
N00002440,110,46,64,44,32,12,66,14,52,40,8,32,9,3,6,31,5,26,46,25,21,22,18,4,24,7,17,24,13,11,13,11,2,11,2,9
N00002441,112,32,80,61,25,36,51,7,44,38,8,30,18,6,12,20,2,18,46,13,33,26,8,18,20,5,15,28,11,17,17,11,6,11,0,11
N00002442,110,37,73,45,27,18,65,10,55,49,16,33,17,10,7,32,6,26,45,13,32,19,10,9,26,3,23,16,8,8,9,7,2,7,1,6
N00002443,128,42,86,62,37,25,66,5,61,63,18,45,32,16,16,31,2,29,39,16,23,20,14,6,19,2,17,26,8,18,10,7,3,16,1,15
N00002444,372,146,226,200,117,83,172,29,143,124,54,70,67,43,24,57,11,46,146,60,86,86,48,38,60,12,48,102,32,70,47,26,21,55,6,49
N00002445,147,78,69,74,55,19,73,23,50,24,12,12,9,7,2,15,5,10,52,34,18,29,22,7,23,12,11,71,32,39,36,26,10,35,6,29
N00002446,133,35,98,64,25,39,69,10,59,57,12,45,29,9,20,28,3,25,45,15,30,22,9,13,23,6,17,31,8,23,13,7,6,18,1,17
N00002447,153,43,110,58,30,28,95,13,82,63,16,47,19,9,10,44,7,37,54,20,34,26,15,11,28,5,23,36,7,29,13,6,7,23,1,22
N00002448,131,41,90,58,27,31,73,14,59,46,14,32,14,9,5,32,5,27,55,23,32,30,16,14,25,7,18,30,4,26,14,2,12,16,2,14
N00002449,134,58,76,71,41,30,63,17,46,49,13,36,21,9,12,28,4,24,53,33,20,38,25,13,15,8,7,32,12,20,12,7,5,20,5,15
N00002450,131,58,73,67,43,24,64,15,49,32,14,18,16,9,7,16,5,11,50,27,23,27,20,7,23,7,16,49,17,32,24,14,10,25,3,22
N00002451,284,62,222,123,47,76,161,15,146,135,21,114,59,18,41,76,3,73,87,23,64,37,16,21,50,7,43,62,18,44,27,13,14,35,5,30
N00002452,121,56,65,63,44,19,58,12,46,34,9,25,20,8,12,14,1,13,49,30,19,25,24,1,24,6,18,38,17,21,18,12,6,20,5,15
N00002453,157,67,90,91,48,43,66,19,47,40,18,22,21,15,6,19,3,16,67,30,37,45,19,26,22,11,11,50,19,31,25,14,11,25,5,20
N00002454,200,62,138,101,42,59,99,20,79,25,9,16,13,4,9,12,5,7,60,26,34,30,17,13,30,9,21,115,27,88,58,21,37,57,6,51
N00002455,128,92,36,81,71,10,47,21,26,30,19,11,20,17,3,10,2,8,74,59,15,46,42,4,28,17,11,24,14,10,15,12,3,9,2,7
N00002456,146,96,50,92,68,24,54,28,26,37,18,19,26,14,12,11,4,7,72,53,19,44,35,9,28,18,10,37,25,12,22,19,3,15,6,9
N00002457,202,127,75,114,93,21,88,34,54,80,50,30,41,34,7,39,16,23,73,47,26,44,35,9,29,12,17,49,30,19,29,24,5,20,6,14
N00002458,134,45,89,66,35,31,68,10,58,42,12,30,19,9,10,23,3,20,56,21,35,29,15,14,27,6,21,36,12,24,18,11,7,18,1,17
N00002459,296,162,134,169,127,42,127,35,92,116,73,43,63,56,7,53,17,36,101,56,45,61,43,18,40,13,27,79,33,46,45,28,17,34,5,29
N00002460,154,98,56,93,79,14,61,19,42,83,49,34,50,41,9,33,8,25,53,39,14,32,29,3,21,10,11,18,10,8,11,9,2,7,1,6
N00002461,180,123,57,134,107,27,46,16,30,86,59,27,63,50,13,23,9,14,60,44,16,47,39,8,13,5,8,34,20,14,24,18,6,10,2,8
N00002462,178,110,68,127,92,35,51,18,33,56,44,12,43,39,4,13,5,8,80,51,29,58,41,17,22,10,12,42,15,27,26,12,14,16,3,13
N00002463,136,79,57,85,62,23,51,17,34,34,25,9,20,19,1,14,6,8,73,44,29,47,33,14,26,11,15,29,10,19,18,10,8,11,0,11
N00002464,142,88,54,88,70,18,54,18,36,44,25,19,24,18,6,20,7,13,57,42,15,41,36,5,16,6,10,41,21,20,23,16,7,18,5,13
N00002465,270,69,201,78,45,33,192,24,168,151,34,117,34,25,9,117,9,108,99,30,69,33,16,17,66,14,52,20,5,15,11,4,7,9,1,8
N00002466,110,27,83,40,17,23,70,10,60,34,10,24,9,6,3,25,4,21,58,15,43,25,10,15,33,5,28,18,2,16,6,1,5,12,1,11
N00002467,115,38,77,46,26,20,69,12,57,48,12,36,11,8,3,37,4,33,39,19,20,22,14,8,17,5,12,28,7,21,13,4,9,15,3,12
N00002468,116,46,70,72,33,39,44,13,31,51,12,39,28,8,20,23,4,19,57,28,29,37,19,18,20,9,11,8,6,2,7,6,1,1,0,1
N00002469,232,94,138,119,73,46,113,21,92,92,36,56,41,26,15,51,10,41,115,51,64,65,41,24,50,10,40,25,7,18,13,6,7,12,1,11
N00002470,144,43,101,63,30,33,81,13,68,50,15,35,15,10,5,35,5,30,55,16,39,26,11,15,29,5,24,39,12,27,22,9,13,17,3,14
N00002471,118,43,75,54,31,23,64,12,52,39,7,32,14,6,8,25,1,24,50,21,29,23,15,8,27,6,21,29,15,14,17,10,7,12,5,7
N00002472,167,42,125,59,31,28,108,11,97,80,20,60,25,16,9,55,4,51,60,13,47,24,10,14,36,3,33,27,9,18,10,5,5,17,4,13
N00002473,125,34,91,54,23,31,71,11,60,43,9,34,16,6,10,27,3,24,69,22,47,33,15,18,36,7,29,13,3,10,5,2,3,8,1,7
N00002474,135,35,100,54,26,28,81,9,72,55,7,48,13,4,9,42,3,39,54,21,33,29,16,13,25,5,20,26,7,19,12,6,6,14,1,13
N00002475,164,49,115,73,32,41,91,17,74,62,13,49,27,9,18,35,4,31,61,18,43,28,12,16,33,6,27,41,18,23,18,11,7,23,7,16
N00002476,146,50,96,65,34,31,81,16,65,59,14,45,23,7,16,36,7,29,44,19,25,22,12,10,22,7,15,43,17,26,20,15,5,23,2,21
N00002477,115,54,61,62,41,21,53,13,40,41,17,24,17,12,5,24,5,19,45,27,18,25,19,6,20,8,12,29,10,19,20,10,10,9,0,9
N00002478,191,46,145,75,37,38,116,9,107,118,24,94,42,22,20,76,2,74,62,18,44,28,14,14,34,4,30,11,4,7,5,1,4,6,3,3
N00002479,140,105,35,102,88,14,38,17,21,36,18,18,20,15,5,16,3,13,90,75,15,70,62,8,20,13,7,14,12,2,12,11,1,2,1,1
N00002480,216,139,77,127,98,29,89,41,48,67,41,26,27,25,2,40,16,24,107,76,31,72,57,15,35,19,16,42,22,20,28,16,12,14,6,8
N00002481,127,24,103,42,18,24,85,6,79,72,8,64,21,6,15,51,2,49,45,11,34,18,9,9,27,2,25,10,5,5,3,3,0,7,2,5
N00002482,118,37,81,56,28,28,62,9,53,56,19,37,26,15,11,30,4,26,56,15,41,24,10,14,32,5,27,6,3,3,6,3,3,0,0,0
N00002483,125,27,98,51,24,27,74,3,71,62,5,57,20,2,18,42,3,39,51,14,37,22,14,8,29,0,29,12,8,4,9,8,1,3,0,3
N00002484,129,31,98,48,19,29,81,12,69,62,13,49,23,10,13,39,3,36,54,17,37,23,9,14,31,8,23,13,1,12,2,0,2,11,1,10
N00002485,103,31,72,36,19,17,67,12,55,41,9,32,14,6,8,27,3,24,44,15,29,14,8,6,30,7,23,18,7,11,8,5,3,10,2,8
N00002486,153,50,103,53,35,18,100,15,85,69,17,52,17,11,6,52,6,46,66,26,40,27,18,9,39,8,31,18,7,11,9,6,3,9,1,8
N00002487,142,90,52,81,68,13,61,22,39,62,35,27,28,25,3,34,10,24,67,50,17,48,41,7,19,9,10,13,5,8,5,2,3,8,3,5
N00002488,417,186,231,204,139,65,213,47,166,265,96,169,114,70,44,151,26,125,144,87,57,88,68,20,56,19,37,8,3,5,2,1,1,6,2,4
N00002489,263,185,78,159,132,27,104,53,51,76,46,30,44,35,9,32,11,21,139,111,28,84,76,8,55,35,20,48,28,20,31,21,10,17,7,10
N00002490,138,87,51,81,65,16,57,22,35,50,26,24,26,21,5,24,5,19,62,46,16,37,31,6,25,15,10,26,15,11,18,13,5,8,2,6
N00002491,138,34,104,47,23,24,91,11,80,61,8,53,14,6,8,47,2,45,56,16,40,20,8,12,36,8,28,21,10,11,13,9,4,8,1,7
N00002492,114,34,80,51,28,23,63,6,57,64,15,49,24,14,10,40,1,39,44,18,26,23,13,10,21,5,16,6,1,5,4,1,3,2,0,2
N00002493,136,48,88,55,30,25,81,18,63,50,13,37,16,9,7,34,4,30,64,27,37,27,15,12,37,12,25,22,8,14,12,6,6,10,2,8
N00002494,105,20,85,36,12,24,69,8,61,45,5,40,12,4,8,33,1,32,45,15,30,20,8,12,25,7,18,15,0,15,4,0,4,11,0,11
N00002495,208,91,117,101,68,33,107,23,84,117,50,67,57,37,20,60,13,47,71,33,38,35,25,10,36,8,28,20,8,12,9,6,3,11,2,9
N00002496,121,49,72,54,35,19,67,14,53,44,17,27,18,12,6,26,5,21,60,22,38,27,16,11,33,6,27,17,10,7,9,7,2,8,3,5
N00002497,222,70,152,93,49,44,129,21,108,120,29,91,43,21,22,77,8,69,76,29,47,37,20,17,39,9,30,26,12,14,13,8,5,13,4,9
N00002498,431,174,257,197,131,66,234,43,191,232,85,147,94,62,32,138,23,115,142,65,77,74,50,24,68,15,53,57,24,33,29,19,10,28,5,23
N00002499,239,151,88,144,119,25,95,32,63,78,58,20,51,47,4,27,11,16,85,56,29,51,44,7,34,12,22,76,37,39,42,28,14,34,9,25
N00002500,179,109,70,105,83,22,74,26,48,109,64,45,60,47,13,49,17,32,58,36,22,36,29,7,22,7,15,12,9,3,9,7,2,3,2,1
N00002501,523,364,159,292,260,32,231,104,127,289,197,92,156,137,19,133,60,73,193,149,44,117,109,8,76,40,36,41,18,23,19,14,5,22,4,18
N00002502,173,118,55,108,88,20,65,30,35,63,47,16,40,36,4,23,11,12,80,52,28,53,40,13,27,12,15,30,19,11,15,12,3,15,7,8
N00002503,106,63,43,58,48,10,48,15,33,11,6,5,7,5,2,4,1,3,42,36,6,32,28,4,10,8,2,53,21,32,19,15,4,34,6,28
N00002504,136,39,97,68,36,32,68,3,65,37,11,26,21,10,11,16,1,15,33,13,20,19,12,7,14,1,13,66,15,51,28,14,14,38,1,37
N00002505,129,42,87,70,30,40,59,12,47,63,24,39,38,18,20,25,6,19,37,9,28,19,5,14,18,4,14,29,9,20,13,7,6,16,2,14
N00002506,128,48,80,68,30,38,60,18,42,57,22,35,35,18,17,22,4,18,42,15,27,21,8,13,21,7,14,29,11,18,12,4,8,17,7,10
N00002507,114,39,75,45,33,12,69,6,63,54,17,37,19,15,4,35,2,33,40,16,24,17,13,4,23,3,20,20,6,14,9,5,4,11,1,10
N00002508,102,20,82,57,16,41,45,4,41,47,9,38,25,6,19,22,3,19,38,8,30,24,7,17,14,1,13,17,3,14,8,3,5,9,0,9
N00002509,151,29,122,75,26,49,76,3,73,52,12,40,28,11,17,24,1,23,33,5,28,18,5,13,15,0,15,66,12,54,29,10,19,37,2,35
N00002510,216,82,134,105,50,55,111,32,79,129,61,68,63,37,26,66,24,42,44,10,34,23,6,17,21,4,17,43,11,32,19,7,12,24,4,20
N00002511,94,12,82,43,7,36,51,5,46,45,7,38,17,5,12,28,2,26,34,4,30,20,2,18,14,2,12,15,1,14,6,0,6,9,1,8
N00002512,311,140,171,187,109,78,124,31,93,79,33,46,46,25,21,33,8,25,138,76,62,89,59,30,49,17,32,94,31,63,52,25,27,42,6,36
N00002513,116,87,29,79,69,10,37,18,19,22,15,7,15,12,3,7,3,4,58,48,10,43,36,7,15,12,3,36,24,12,21,21,0,15,3,12
N00002514,122,101,21,85,69,16,37,32,5,31,29,2,17,16,1,14,13,1,75,62,13,57,47,10,18,15,3,16,10,6,11,6,5,5,4,1
N00002515,107,67,40,71,52,19,36,15,21,20,14,6,13,11,2,7,3,4,52,38,14,40,30,10,12,8,4,35,15,20,18,11,7,17,4,13
N00002516,125,93,32,81,69,12,44,24,20,21,16,5,12,10,2,9,6,3,76,60,16,51,44,7,25,16,9,28,17,11,18,15,3,10,2,8
N00002517,133,72,61,74,57,17,59,15,44,50,33,17,32,28,4,18,5,13,43,28,15,25,21,4,18,7,11,40,11,29,17,8,9,23,3,20
N00002518,251,142,109,130,100,30,121,42,79,135,82,53,70,56,14,65,26,39,78,42,36,42,30,12,36,12,24,38,18,20,18,14,4,20,4,16
N00002519,131,64,67,72,52,20,59,12,47,63,29,34,32,24,8,31,5,26,53,29,24,33,23,10,20,6,14,15,6,9,7,5,2,8,1,7
N00002520,274,183,91,159,136,23,115,47,68,117,81,36,65,58,7,52,23,29,125,86,39,79,67,12,46,19,27,32,16,16,15,11,4,17,5,12
N00002521,505,246,259,290,193,97,215,53,162,331,170,161,189,135,54,142,35,107,122,58,64,77,47,30,45,11,34,52,18,34,24,11,13,28,7,21
N00002522,122,40,82,67,31,36,55,9,46,59,18,41,33,15,18,26,3,23,41,18,23,25,13,12,16,5,11,22,4,18,9,3,6,13,1,12
N00002523,123,65,58,62,47,15,61,18,43,35,16,19,15,11,4,20,5,15,39,26,13,23,19,4,16,7,9,49,23,26,24,17,7,25,6,19
N00002524,163,69,94,79,49,30,84,20,64,97,41,56,48,29,19,49,12,37,52,21,31,26,17,9,26,4,22,14,7,7,5,3,2,9,4,5
N00002525,634,392,242,373,292,81,261,100,161,322,198,124,181,151,30,141,47,94,234,156,78,151,114,37,83,42,41,78,38,40,41,27,14,37,11,26
N00002526,381,242,139,248,196,52,133,46,87,183,110,73,116,92,24,67,18,49,149,99,50,96,74,22,53,25,28,49,33,16,36,30,6,13,3,10
N00002527,151,110,41,89,83,6,62,27,35,38,24,14,18,17,1,20,7,13,72,59,13,48,45,3,24,14,10,41,27,14,23,21,2,18,6,12
N00002528,95,65,30,59,51,8,36,14,22,36,23,13,22,18,4,14,5,9,52,40,12,33,31,2,19,9,10,7,2,5,4,2,2,3,0,3
N00002529,124,91,33,80,67,13,44,24,20,24,16,8,13,9,4,11,7,4,71,56,15,50,42,8,21,14,7,29,19,10,17,16,1,12,3,9
N00002530,120,77,43,73,59,14,47,18,29,59,34,25,39,30,9,20,4,16,53,39,14,31,26,5,22,13,9,8,4,4,3,3,0,5,1,4
N00002531,152,106,46,91,78,13,61,28,33,43,26,17,22,17,5,21,9,12,97,72,25,62,56,6,35,16,19,12,8,4,7,5,2,5,3,2
N00002532,119,82,37,71,59,12,48,23,25,30,19,11,14,13,1,16,6,10,56,41,15,35,29,6,21,12,9,33,22,11,22,17,5,11,5,6
N00002533,408,126,282,210,86,124,198,40,158,161,39,122,77,27,50,84,12,72,145,53,92,79,36,43,66,17,49,102,34,68,54,23,31,48,11,37
N00002534,191,61,130,81,41,40,110,20,90,67,15,52,28,11,17,39,4,35,78,27,51,30,16,14,48,11,37,46,19,27,23,14,9,23,5,18
N00002535,138,110,28,93,80,13,45,30,15,19,13,6,11,9,2,8,4,4,92,75,17,62,53,9,30,22,8,27,22,5,20,18,2,7,4,3
N00002536,209,137,72,146,106,40,63,31,32,100,69,31,68,54,14,32,15,17,77,51,26,56,39,17,21,12,9,32,17,15,22,13,9,10,4,6
N00002537,575,325,250,331,229,102,244,96,148,236,127,109,133,89,44,103,38,65,216,140,76,131,99,32,85,41,44,123,58,65,67,41,26,56,17,39
N00002538,238,163,75,148,123,25,90,40,50,117,75,42,65,53,12,52,22,30,88,66,22,60,49,11,28,17,11,33,22,11,23,21,2,10,1,9
N00002539,115,35,80,40,20,20,75,15,60,36,6,30,10,3,7,26,3,23,52,17,35,19,9,10,33,8,25,27,12,15,11,8,3,16,4,12
N00002540,629,388,241,364,291,73,265,97,168,373,215,158,205,153,52,168,62,106,199,142,57,127,113,14,72,29,43,57,31,26,32,25,7,25,6,19
N00002541,522,295,227,287,208,79,235,87,148,144,68,76,74,49,25,70,19,51,227,155,72,131,103,28,96,52,44,151,72,79,82,56,26,69,16,53
N00002542,112,73,39,73,54,19,39,19,20,32,19,13,16,12,4,16,7,9,59,42,17,42,33,9,17,9,8,21,12,9,15,9,6,6,3,3
N00002543,115,47,68,62,36,26,53,11,42,59,27,32,32,20,12,27,7,20,41,12,29,23,10,13,18,2,16,15,8,7,7,6,1,8,2,6
N00002544,279,141,138,170,107,63,109,34,75,154,77,77,92,59,33,62,18,44,93,49,44,61,35,26,32,14,18,32,15,17,17,13,4,15,2,13
