GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
N00000256,336,336,0,336,308,28,275,24,26,10,1,0,0,81.85,7.14,7.74,2.98,0.30,0,0
N00000257,178,178,0,178,173,5,41,53,84,0,0,0,0,23.03,29.78,47.19,0,0,0,0
N00000258,147,147,0,147,140,7,132,14,1,0,0,0,0,89.80,9.52,0.68,0,0,0,0
N00000259,171,171,0,171,161,10,152,15,4,0,0,0,0,88.89,8.77,2.34,0,0,0,0
N00000260,243,243,0,243,210,33,105,77,60,0,0,0,1,43.21,31.69,24.69,0,0,0,0.41
N00000261,201,201,0,201,179,22,179,9,11,0,1,0,1,89.05,4.48,5.47,0,0.50,0,0.50
N00000262,167,167,0,167,156,11,113,51,3,0,0,0,0,67.66,30.54,1.80,0,0,0,0
N00000263,128,128,0,128,110,18,32,21,68,6,0,1,0,25.00,16.41,53.13,4.69,0,0.78,0
N00000264,202,202,0,202,196,6,106,44,49,1,0,0,2,52.48,21.78,24.26,0.50,0,0,0.99
N00000265,161,161,0,161,149,12,20,42,98,0,0,1,0,12.42,26.09,60.87,0,0,0.62,0
N00000266,135,135,0,135,126,9,50,44,40,1,0,0,0,37.04,32.59,29.63,0.74,0,0,0
N00000267,155,155,0,155,152,3,125,9,20,1,0,0,0,80.65,5.81,12.90,0.65,0,0,0
N00000268,145,145,0,145,142,3,101,33,11,0,0,0,0,69.66,22.76,7.59,0,0,0,0
N00000269,151,151,0,151,135,16,132,13,5,0,1,0,0,87.42,8.61,3.31,0,0.66,0,0
N00000270,143,143,0,143,133,10,130,11,1,0,0,1,0,90.91,7.69,0.70,0,0,0.70,0
N00000271,147,147,0,147,142,5,120,23,3,0,1,0,0,81.63,15.65,2.04,0,0.68,0,0
N00000272,138,138,0,138,133,5,49,43,45,1,0,0,0,35.51,31.16,32.61,0.72,0,0,0
N00000273,170,170,0,170,163,7,144,12,9,3,2,0,0,84.71,7.06,5.29,1.76,1.18,0,0
N00000274,182,182,0,182,176,6,163,9,9,0,0,1,0,89.56,4.95,4.95,0,0,0.55,0
N00000275,130,130,0,130,126,4,30,87,13,0,0,0,0,23.08,66.92,10.00,0,0,0,0
N00000276,127,127,0,127,126,1,13,112,1,1,0,0,0,10.24,88.19,0.79,0.79,0,0,0
N00000277,119,119,0,119,117,2,25,88,6,0,0,0,0,21.01,73.95,5.04,0,0,0,0
N00000278,125,125,0,125,121,4,33,88,4,0,0,0,0,26.40,70.40,3.20,0,0,0,0
N00000279,86,86,0,86,83,3,4,40,33,5,4,0,0,4.65,46.51,38.37,5.81,4.65,0,0
N00000280,158,158,0,158,154,4,13,68,73,4,0,0,0,8.23,43.04,46.20,2.53,0,0,0
N00000281,129,129,0,129,117,12,116,9,3,1,0,0,0,89.92,6.98,2.33,0.78,0,0,0
N00000282,138,138,0,138,132,6,100,36,2,0,0,0,0,72.46,26.09,1.45,0,0,0,0
N00000283,148,148,0,148,142,6,75,57,14,0,1,1,0,50.68,38.51,9.46,0,0.68,0.68,0
N00000284,161,161,0,161,157,4,25,44,92,0,0,0,0,15.53,27.33,57.14,0,0,0,0
N00000285,126,126,0,126,124,2,12,33,81,0,0,0,0,9.52,26.19,64.29,0,0,0,0
N00000286,149,149,0,149,126,23,43,42,61,1,2,0,0,28.86,28.19,40.94,0.67,1.34,0,0
N00000287,149,149,0,149,137,12,16,37,88,3,2,3,0,10.74,24.83,59.06,2.01,1.34,2.01,0
N00000288,143,143,0,143,138,5,45,68,29,1,0,0,0,31.47,47.55,20.28,0.70,0,0,0
N00000289,215,215,0,215,197,18,43,135,26,8,1,2,0,20.00,62.79,12.09,3.72,0.47,0.93,0
N00000290,133,133,0,133,128,5,8,34,76,14,1,0,0,6.02,25.56,57.14,10.53,0.75,0,0
N00000291,217,217,0,217,204,13,55,125,35,0,1,0,1,25.35,57.60,16.13,0,0.46,0,0.46
N00000292,285,285,0,285,262,23,213,53,16,1,1,0,1,74.74,18.60,5.61,0.35,0.35,0,0.35
N00000293,162,162,0,162,162,0,126,34,2,0,0,0,0,77.78,20.99,1.23,0,0,0,0
N00000294,147,147,0,147,140,7,131,10,5,0,0,0,1,89.12,6.80,3.40,0,0,0,0.68
N00000295,159,159,0,159,144,15,66,87,4,0,2,0,0,41.51,54.72,2.52,0,1.26,0,0
N00000296,116,116,0,116,114,2,39,75,1,0,1,0,0,33.62,64.66,0.86,0,0.86,0,0
N00000297,132,132,0,132,128,4,63,61,5,3,0,0,0,47.73,46.21,3.79,2.27,0,0,0
N00000298,121,121,0,121,119,2,28,89,3,1,0,0,0,23.14,73.55,2.48,0.83,0,0,0
N00000299,168,168,0,168,147,21,53,55,50,7,3,0,0,31.55,32.74,29.76,4.17,1.79,0,0
N00000300,139,139,0,139,133,6,7,15,101,16,0,0,0,5.04,10.79,72.66,11.51,0,0,0
N00000301,125,125,0,125,124,1,28,97,0,0,0,0,0,22.40,77.60,0,0,0,0,0
N00000302,128,128,0,128,127,1,85,38,5,0,0,0,0,66.41,29.69,3.91,0,0,0,0
N00000303,111,111,0,111,110,1,78,27,6,0,0,0,0,70.27,24.32,5.41,0,0,0,0
N00000304,119,119,0,119,117,2,21,89,3,6,0,0,0,17.65,74.79,2.52,5.04,0,0,0
N00000305,122,122,0,122,121,1,117,2,3,0,0,0,0,95.90,1.64,2.46,0,0,0,0
N00000306,130,130,0,130,128,2,41,86,3,0,0,0,0,31.54,66.15,2.31,0,0,0,0
N00000307,123,123,0,123,122,1,52,69,2,0,0,0,0,42.28,56.10,1.63,0,0,0,0
N00000308,110,110,0,110,110,0,47,62,1,0,0,0,0,42.73,56.36,0.91,0,0,0,0
N00000309,127,127,0,127,124,3,47,68,6,6,0,0,0,37.01,53.54,4.72,4.72,0,0,0
N00000310,168,168,0,168,149,19,148,13,7,0,0,0,0,88.10,7.74,4.17,0,0,0,0
N00000311,176,176,0,176,160,16,25,28,113,2,0,8,0,14.20,15.91,64.20,1.14,0,4.55,0
N00000312,199,199,0,199,175,24,152,22,23,0,0,1,1,76.38,11.06,11.56,0,0,0.50,0.50
N00000313,202,202,0,202,193,9,92,99,8,3,0,0,0,45.54,49.01,3.96,1.49,0,0,0
N00000314,143,143,0,143,137,6,15,27,96,5,0,0,0,10.49,18.88,67.13,3.50,0,0,0
N00000315,140,140,0,140,133,7,8,18,109,1,1,3,0,5.71,12.86,77.86,0.71,0.71,2.14,0
N00000316,134,134,0,134,130,4,53,47,31,2,1,0,0,39.55,35.07,23.13,1.49,0.75,0,0
N00000317,279,279,0,279,213,66,18,57,140,62,2,0,0,6.45,20.43,50.18,22.22,0.72,0,0
N00000318,141,141,0,141,129,12,95,32,14,0,0,0,0,67.38,22.70,9.93,0,0,0,0
N00000319,350,350,0,350,310,40,160,130,59,1,0,0,0,45.71,37.14,16.86,0.29,0,0,0
N00000320,137,137,0,137,128,9,87,35,13,1,0,1,0,63.50,25.55,9.49,0.73,0,0.73,0
N00000321,226,226,0,226,211,15,72,74,70,8,2,0,0,31.86,32.74,30.97,3.54,0.88,0,0
N00000322,163,163,0,163,154,9,48,62,53,0,0,0,0,29.45,38.04,32.52,0,0,0,0
N00000323,173,173,0,173,163,10,163,8,1,1,0,0,0,94.22,4.62,0.58,0.58,0,0,0
N00000324,201,201,0,201,151,50,117,18,16,49,0,0,1,58.21,8.96,7.96,24.38,0,0,0.50
N00000325,239,239,0,239,198,41,139,70,29,1,0,0,0,58.16,29.29,12.13,0.42,0,0,0
N00000326,447,447,0,447,377,70,112,178,151,4,0,1,1,25.06,39.82,33.78,0.89,0,0.22,0.22
N00000327,136,136,0,136,130,6,10,28,72,26,0,0,0,7.35,20.59,52.94,19.12,0,0,0
N00000328,135,135,0,135,126,9,6,19,72,38,0,0,0,4.44,14.07,53.33,28.15,0,0,0
N00000329,140,140,0,140,137,3,9,55,64,12,0,0,0,6.43,39.29,45.71,8.57,0,0,0
N00000330,208,208,0,208,203,5,75,88,38,7,0,0,0,36.06,42.31,18.27,3.37,0,0,0
N00000331,240,240,0,240,233,7,33,123,56,28,0,0,0,13.75,51.25,23.33,11.67,0,0,0
N00000332,130,130,0,130,124,6,9,9,63,49,0,0,0,6.92,6.92,48.46,37.69,0,0,0
N00000333,130,130,0,130,125,5,12,22,70,26,0,0,0,9.23,16.92,53.85,20.00,0,0,0
N00000334,120,120,0,120,116,4,4,11,75,30,0,0,0,3.33,9.17,62.50,25.00,0,0,0
N00000335,137,137,0,137,136,1,21,102,4,10,0,0,0,15.33,74.45,2.92,7.30,0,0,0
N00000336,134,134,0,134,131,3,93,37,3,1,0,0,0,69.40,27.61,2.24,0.75,0,0,0
N00000337,126,126,0,126,120,6,90,26,8,1,1,0,0,71.43,20.63,6.35,0.79,0.79,0,0
N00000338,132,132,0,132,129,3,68,48,12,4,0,0,0,51.52,36.36,9.09,3.03,0,0,0
N00000339,125,125,0,125,122,3,78,29,17,1,0,0,0,62.40,23.20,13.60,0.80,0,0,0
N00000340,141,141,0,141,138,3,131,5,4,0,0,1,0,92.91,3.55,2.84,0,0,0.71,0
N00000341,132,132,0,132,130,2,127,4,1,0,0,0,0,96.21,3.03,0.76,0,0,0,0
N00000342,135,135,0,135,133,2,36,97,2,0,0,0,0,26.67,71.85,1.48,0,0,0,0
N00000343,123,123,0,123,122,1,60,61,2,0,0,0,0,48.78,49.59,1.63,0,0,0,0
N00000344,137,137,0,137,128,9,14,29,78,16,0,0,0,10.22,21.17,56.93,11.68,0,0,0
N00000345,169,169,0,169,163,6,14,26,112,14,2,1,0,8.28,15.38,66.27,8.28,1.18,0.59,0
N00000346,210,210,0,210,209,1,81,123,4,0,0,2,0,38.57,58.57,1.90,0,0,0.95,0
N00000347,152,152,0,152,130,22,14,43,67,20,4,4,0,9.21,28.29,44.08,13.16,2.63,2.63,0
N00000348,127,127,0,127,125,2,81,20,26,0,0,0,0,63.78,15.75,20.47,0,0,0,0
N00000349,161,161,0,161,149,12,67,41,24,27,1,1,0,41.61,25.47,14.91,16.77,0.62,0.62,0
N00000350,186,186,0,186,169,17,112,59,13,0,0,0,2,60.22,31.72,6.99,0,0,0,1.08
N00000351,149,149,0,149,137,12,130,13,6,0,0,0,0,87.25,8.72,4.03,0,0,0,0
N00000352,149,149,0,149,142,7,142,7,0,0,0,0,0,95.30,4.70,0,0,0,0,0
N00000353,144,144,0,144,140,4,122,21,1,0,0,0,0,84.72,14.58,0.69,0,0,0,0
N00000354,147,147,0,147,133,14,143,2,1,0,0,0,1,97.28,1.36,0.68,0,0,0,0.68
N00000355,156,156,0,156,154,2,134,19,3,0,0,0,0,85.90,12.18,1.92,0,0,0,0
N00000356,152,152,0,152,146,6,18,55,65,10,1,3,0,11.84,36.18,42.76,6.58,0.66,1.97,0
N00000357,465,465,0,465,452,13,105,208,140,11,1,0,0,22.58,44.73,30.11,2.37,0.22,0,0
N00000358,141,141,0,141,140,1,22,44,73,2,0,0,0,15.60,31.21,51.77,1.42,0,0,0
N00000359,442,442,0,442,389,53,27,22,199,159,25,10,0,6.11,4.98,45.02,35.97,5.66,2.26,0
N00000360,142,142,0,142,130,12,115,22,4,0,0,0,1,80.99,15.49,2.82,0,0,0,0.70
N00000361,166,166,0,166,148,18,74,66,25,1,0,0,0,44.58,39.76,15.06,0.60,0,0,0
N00000362,142,142,0,142,126,16,131,7,1,0,0,0,3,92.25,4.93,0.70,0,0,0,2.11
N00000363,160,160,0,160,150,10,151,4,3,0,0,0,2,94.38,2.50,1.88,0,0,0,1.25
N00000364,160,160,0,160,150,10,143,11,4,0,0,0,2,89.38,6.88,2.50,0,0,0,1.25
N00000365,121,121,0,121,86,35,38,3,80,0,0,0,0,31.40,2.48,66.12,0,0,0,0
N00000366,197,197,0,197,187,10,106,55,34,0,1,0,1,53.81,27.92,17.26,0,0.51,0,0.51
N00000367,155,155,0,155,143,12,31,55,55,10,4,0,0,20.00,35.48,35.48,6.45,2.58,0,0
N00000368,183,183,0,183,170,13,169,12,0,0,0,0,2,92.35,6.56,0,0,0,0,1.09
N00000369,155,155,0,155,141,14,134,14,3,1,3,0,0,86.45,9.03,1.94,0.65,1.94,0,0
N00000370,178,178,0,178,172,6,155,20,1,0,0,0,2,87.08,11.24,0.56,0,0,0,1.12
N00000371,153,153,0,153,141,12,120,24,8,0,0,0,1,78.43,15.69,5.23,0,0,0,0.65
N00000372,138,138,0,138,135,3,75,45,15,2,1,0,0,54.35,32.61,10.87,1.45,0.72,0,0
N00000373,181,181,0,181,178,3,107,67,7,0,0,0,0,59.12,37.02,3.87,0,0,0,0
N00000374,143,143,0,143,132,11,79,52,9,2,1,0,0,55.24,36.36,6.29,1.40,0.70,0,0
N00000375,149,149,0,149,134,15,112,10,18,8,1,0,0,75.17,6.71,12.08,5.37,0.67,0,0
N00000376,125,125,0,125,116,9,25,87,8,3,2,0,0,20.00,69.60,6.40,2.40,1.60,0,0
N00000377,124,124,0,124,119,5,94,25,4,1,0,0,0,75.81,20.16,3.23,0.81,0,0,0
N00000378,124,124,0,124,118,6,8,95,20,1,0,0,0,6.45,76.61,16.13,0.81,0,0,0
N00000379,166,166,0,166,164,2,75,90,1,0,0,0,0,45.18,54.22,0.60,0,0,0,0
N00000380,189,189,0,189,168,21,182,3,2,1,0,0,1,96.30,1.59,1.06,0.53,0,0,0.53
N00000381,356,356,0,356,333,23,126,177,31,20,2,0,0,35.39,49.72,8.71,5.62,0.56,0,0
N00000382,205,205,0,205,183,22,186,18,0,0,0,0,1,90.73,8.78,0,0,0,0,0.49
N00000383,164,164,0,164,144,20,141,13,6,1,0,0,3,85.98,7.93,3.66,0.61,0,0,1.83
N00000384,165,165,0,165,145,20,138,23,2,1,1,0,0,83.64,13.94,1.21,0.61,0.61,0,0
N00000385,155,155,0,155,135,20,144,9,0,0,0,0,2,92.90,5.81,0,0,0,0,1.29
N00000386,128,128,0,128,125,3,14,43,69,2,0,0,0,10.94,33.59,53.91,1.56,0,0,0
N00000387,134,134,0,134,106,28,12,15,85,15,0,7,0,8.96,11.19,63.43,11.19,0,5.22,0
N00000388,632,632,0,632,603,29,158,282,155,37,0,0,0,25.00,44.62,24.53,5.85,0,0,0
N00000389,162,162,0,162,156,6,71,37,54,0,0,0,0,43.83,22.84,33.33,0,0,0,0
N00000390,354,354,0,354,321,33,288,45,7,2,7,0,5,81.36,12.71,1.98,0.56,1.98,0,1.41
N00000391,185,185,0,185,173,12,176,2,3,1,0,0,3,95.14,1.08,1.62,0.54,0,0,1.62
N00000392,557,557,0,557,518,39,280,199,74,0,2,0,2,50.27,35.73,13.29,0,0.36,0,0.36
N00000393,194,194,0,194,178,16,148,28,18,0,0,0,0,76.29,14.43,9.28,0,0,0,0
N00000394,151,151,0,151,141,10,136,14,0,0,1,0,0,90.07,9.27,0,0,0.66,0,0
N00000395,153,153,0,153,142,11,137,8,6,0,0,0,2,89.54,5.23,3.92,0,0,0,1.31
N00000396,150,150,0,150,134,16,128,13,7,0,0,0,2,85.33,8.67,4.67,0,0,0,1.33
N00000397,203,203,0,203,189,14,165,35,3,0,0,0,0,81.28,17.24,1.48,0,0,0,0
N00000398,175,175,0,175,165,10,106,67,2,0,0,0,0,60.57,38.29,1.14,0,0,0,0
N00000399,142,142,0,142,130,12,50,22,69,0,1,0,0,35.21,15.49,48.59,0,0.70,0,0
N00000400,126,126,0,126,112,14,17,50,47,8,4,0,0,13.49,39.68,37.30,6.35,3.17,0,0
N00000401,123,123,0,123,117,6,27,42,49,5,0,0,0,21.95,34.15,39.84,4.07,0,0,0
N00000402,151,151,0,151,123,28,24,32,63,16,3,13,0,15.89,21.19,41.72,10.60,1.99,8.61,0
N00000403,244,244,0,244,208,36,57,95,75,10,2,5,0,23.36,38.93,30.74,4.10,0.82,2.05,0
N00000404,131,131,0,131,121,10,17,36,66,12,0,0,0,12.98,27.48,50.38,9.16,0,0,0
N00000405,121,121,0,121,105,16,11,50,44,9,7,0,0,9.09,41.32,36.36,7.44,5.79,0,0
N00000406,130,130,0,130,121,9,108,20,0,0,0,0,2,83.08,15.38,0,0,0,0,1.54
N00000407,372,372,0,372,344,28,306,33,23,0,1,1,8,82.26,8.87,6.18,0,0.27,0.27,2.15
N00000408,155,155,0,155,146,9,135,15,3,1,0,0,1,87.10,9.68,1.94,0.65,0,0,0.65
N00000409,158,158,0,158,143,15,72,53,31,1,1,0,0,45.57,33.54,19.62,0.63,0.63,0,0
N00000410,144,144,0,144,136,8,133,5,1,0,0,2,3,92.36,3.47,0.69,0,0,1.39,2.08
N00000411,140,140,0,140,128,12,60,54,26,0,0,0,0,42.86,38.57,18.57,0,0,0,0
N00000412,149,149,0,149,138,11,130,14,3,0,0,0,2,87.25,9.40,2.01,0,0,0,1.34
N00000413,138,138,0,138,131,7,116,15,6,1,0,0,0,84.06,10.87,4.35,0.72,0,0,0
N00000414,136,136,0,136,125,11,113,15,7,0,0,1,0,83.09,11.03,5.15,0,0,0.74,0
N00000415,169,169,0,169,162,7,70,61,34,0,2,1,1,41.42,36.09,20.12,0,1.18,0.59,0.59
N00000416,137,137,0,137,133,4,125,11,0,0,1,0,0,91.24,8.03,0,0,0.73,0,0
N00000417,195,195,0,195,187,8,103,87,5,0,0,0,0,52.82,44.62,2.56,0,0,0,0
N00000418,333,333,0,333,313,20,179,78,76,0,0,0,0,53.75,23.42,22.82,0,0,0,0
N00000419,148,148,0,148,139,9,129,11,8,0,0,0,0,87.16,7.43,5.41,0,0,0,0
N00000420,147,147,0,147,138,9,90,42,15,0,0,0,0,61.22,28.57,10.20,0,0,0,0
N00000421,186,186,0,186,185,1,118,65,3,0,0,0,0,63.44,34.95,1.61,0,0,0,0
N00000422,183,183,0,183,170,13,44,80,58,0,1,0,0,24.04,43.72,31.69,0,0.55,0,0
N00000423,165,165,0,165,152,13,155,4,4,0,1,0,1,93.94,2.42,2.42,0,0.61,0,0.61
N00000424,197,197,0,197,180,17,112,47,36,2,0,0,0,56.85,23.86,18.27,1.02,0,0,0
N00000425,136,136,0,136,121,15,118,17,1,0,0,0,0,86.76,12.50,0.74,0,0,0,0
N00000426,138,138,0,138,123,15,59,36,42,1,0,0,0,42.75,26.09,30.43,0.72,0,0,0
N00000427,145,145,0,145,133,12,97,29,17,0,1,0,1,66.90,20.00,11.72,0,0.69,0,0.69
N00000428,150,150,0,150,146,4,66,64,19,0,0,0,1,44.00,42.67,12.67,0,0,0,0.67
N00000429,161,161,0,161,152,9,150,6,2,0,2,0,1,93.17,3.73,1.24,0,1.24,0,0.62
N00000430,160,160,0,160,154,6,140,12,6,0,0,0,2,87.50,7.50,3.75,0,0,0,1.25
N00000431,145,145,0,145,137,8,64,42,37,1,0,0,1,44.14,28.97,25.52,0.69,0,0,0.69
N00000432,121,121,0,121,118,3,47,34,39,1,0,0,0,38.84,28.10,32.23,0.83,0,0,0
N00000433,151,151,0,151,141,10,22,21,80,21,1,6,0,14.57,13.91,52.98,13.91,0.66,3.97,0
N00000434,182,182,0,182,179,3,41,65,75,1,0,0,0,22.53,35.71,41.21,0.55,0,0,0
N00000435,180,180,0,180,173,7,50,65,56,9,0,0,0,27.78,36.11,31.11,5.00,0,0,0
N00000436,187,187,0,187,174,13,153,30,2,1,0,0,1,81.82,16.04,1.07,0.53,0,0,0.53
N00000437,208,208,0,208,195,13,165,35,6,0,0,0,2,79.33,16.83,2.88,0,0,0,0.96
N00000438,162,162,0,162,153,9,148,6,6,0,0,0,2,91.36,3.70,3.70,0,0,0,1.23
N00000439,142,142,0,142,134,8,127,8,5,0,0,0,2,89.44,5.63,3.52,0,0,0,1.41
N00000440,141,141,0,141,127,14,111,9,17,0,0,0,4,78.72,6.38,12.06,0,0,0,2.84
N00000441,130,130,0,130,121,9,78,19,31,1,1,0,0,60.00,14.62,23.85,0.77,0.77,0,0
N00000442,188,188,0,188,167,21,39,31,116,1,0,1,0,20.74,16.49,61.70,0.53,0,0.53,0
N00000443,173,173,0,173,164,9,158,3,4,8,0,0,0,91.33,1.73,2.31,4.62,0,0,0
N00000444,293,293,0,293,257,36,37,133,86,17,2,17,1,12.63,45.39,29.35,5.80,0.68,5.80,0.34
N00000445,143,143,0,143,141,2,126,6,3,7,1,0,0,88.11,4.20,2.10,4.90,0.70,0,0
N00000446,134,134,0,134,130,4,74,51,8,0,0,1,0,55.22,38.06,5.97,0,0,0.75,0
N00000447,123,123,0,123,117,6,99,20,3,1,0,0,0,80.49,16.26,2.44,0.81,0,0,0
N00000448,151,151,0,151,128,23,16,29,74,25,0,7,0,10.60,19.21,49.01,16.56,0,4.64,0
N00000449,156,156,0,156,146,10,138,12,5,0,0,0,1,88.46,7.69,3.21,0,0,0,0.64
N00000450,198,198,0,198,178,20,113,50,33,0,0,2,0,57.07,25.25,16.67,0,0,1.01,0
N00000451,200,200,0,200,189,11,79,80,39,0,1,0,1,39.50,40.00,19.50,0,0.50,0,0.50
N00000452,170,170,0,170,157,13,162,4,2,1,0,0,1,95.29,2.35,1.18,0.59,0,0,0.59
N00000453,161,161,0,161,149,12,49,36,69,5,0,1,1,30.43,22.36,42.86,3.11,0,0.62,0.62
N00000454,168,168,0,168,162,6,161,4,0,1,0,0,2,95.83,2.38,0,0.60,0,0,1.19
N00000455,113,113,0,113,111,2,29,38,44,1,1,0,0,25.66,33.63,38.94,0.88,0.88,0,0
N00000456,123,123,0,123,118,5,107,15,1,0,0,0,0,86.99,12.20,0.81,0,0,0,0
N00000457,128,128,0,128,126,2,20,106,1,1,0,0,0,15.63,82.81,0.78,0.78,0,0,0
N00000458,133,133,0,133,129,4,129,3,1,0,0,0,0,96.99,2.26,0.75,0,0,0,0
N00000459,258,258,0,258,247,11,99,121,16,21,1,0,0,38.37,46.90,6.20,8.14,0.39,0,0
N00000460,144,144,0,144,138,6,50,46,26,16,3,3,0,34.72,31.94,18.06,11.11,2.08,2.08,0
N00000461,162,162,0,162,157,5,97,53,12,0,0,0,0,59.88,32.72,7.41,0,0,0,0
N00000462,104,104,0,104,101,3,12,46,45,0,1,0,0,11.54,44.23,43.27,0,0.96,0,0
N00000463,384,384,0,384,343,41,86,90,148,44,6,10,0,22.40,23.44,38.54,11.46,1.56,2.60,0
N00000464,163,163,0,163,156,7,91,43,29,0,0,0,0,55.83,26.38,17.79,0,0,0,0
N00000465,137,137,0,137,129,8,17,60,52,8,0,0,0,12.41,43.80,37.96,5.84,0,0,0
N00000466,142,142,0,142,138,4,132,4,6,0,0,0,0,92.96,2.82,4.23,0,0,0,0
N00000467,134,134,0,134,131,3,60,39,32,3,0,0,0,44.78,29.10,23.88,2.24,0,0,0
N00000468,117,117,0,117,116,1,90,12,12,3,0,0,0,76.92,10.26,10.26,2.56,0,0,0
N00000469,160,160,0,160,154,6,65,69,19,6,1,0,0,40.63,43.13,11.88,3.75,0.63,0,0
N00000470,138,138,0,138,122,16,8,58,48,20,4,0,0,5.80,42.03,34.78,14.49,2.90,0,0
N00000471,127,127,0,127,126,1,13,34,78,1,0,1,0,10.24,26.77,61.42,0.79,0,0.79,0
N00000472,147,147,0,147,133,14,7,22,29,87,2,0,0,4.76,14.97,19.73,59.18,1.36,0,0
N00000473,114,114,0,114,108,6,13,41,58,2,0,0,0,11.40,35.96,50.88,1.75,0,0,0
N00000474,136,136,0,136,118,18,49,44,32,2,6,3,0,36.03,32.35,23.53,1.47,4.41,2.21,0
N00000475,125,125,0,125,116,9,12,25,63,23,2,0,0,9.60,20.00,50.40,18.40,1.60,0,0
N00000476,124,124,0,124,119,5,9,66,42,6,1,0,0,7.26,53.23,33.87,4.84,0.81,0,0
N00000477,294,294,0,294,283,11,211,76,4,2,1,0,0,71.77,25.85,1.36,0.68,0.34,0,0
N00000478,145,145,0,145,129,16,13,36,72,22,2,0,0,8.97,24.83,49.66,15.17,1.38,0,0
N00000479,123,123,0,123,117,6,113,7,0,3,0,0,0,91.87,5.69,0,2.44,0,0,0
N00000480,137,137,0,137,132,5,113,20,4,0,0,0,0,82.48,14.60,2.92,0,0,0,0
N00000481,182,182,0,182,175,7,96,59,7,19,1,0,0,52.75,32.42,3.85,10.44,0.55,0,0
N00000482,129,129,0,129,121,8,22,39,40,28,0,0,0,17.05,30.23,31.01,21.71,0,0,0
N00000483,117,117,0,117,115,2,65,49,3,0,0,0,0,55.56,41.88,2.56,0,0,0,0
N00000484,141,141,0,141,139,2,16,19,102,4,0,0,0,11.35,13.48,72.34,2.84,0,0,0
N00000485,111,111,0,111,108,3,33,42,19,17,0,0,0,29.73,37.84,17.12,15.32,0,0,0
N00000486,117,117,0,117,116,1,66,49,2,0,0,0,0,56.41,41.88,1.71,0,0,0,0
N00000487,115,115,0,115,113,2,71,43,1,0,0,0,0,61.74,37.39,0.87,0,0,0,0
N00000488,137,137,0,137,134,3,58,76,3,0,0,0,0,42.34,55.47,2.19,0,0,0,0
N00000489,108,108,0,108,107,1,56,51,1,0,0,0,0,51.85,47.22,0.93,0,0,0,0
N00000490,201,201,0,201,194,7,94,71,36,0,0,0,0,46.77,35.32,17.91,0,0,0,0
N00000491,171,171,0,171,166,5,74,70,24,0,3,0,0,43.27,40.94,14.04,0,1.75,0,0
N00000492,186,186,0,186,177,9,84,30,46,24,0,0,2,45.16,16.13,24.73,12.90,0,0,1.08
N00000493,141,141,0,141,140,1,102,32,2,2,2,1,0,72.34,22.70,1.42,1.42,1.42,0.71,0
N00000494,353,353,0,353,347,6,179,92,56,25,1,0,0,50.71,26.06,15.86,7.08,0.28,0,0
N00000495,139,139,0,139,136,3,77,58,2,2,0,0,0,55.40,41.73,1.44,1.44,0,0,0
N00000496,325,325,0,325,310,15,138,140,18,29,0,0,0,42.46,43.08,5.54,8.92,0,0,0
N00000497,340,340,0,340,328,12,138,140,59,2,1,0,0,40.59,41.18,17.35,0.59,0.29,0,0
N00000498,133,133,0,133,128,5,93,32,5,0,3,0,0,69.92,24.06,3.76,0,2.26,0,0
N00000499,130,130,0,130,129,1,12,11,107,0,0,0,0,9.23,8.46,82.31,0,0,0,0
N00000500,257,257,0,257,249,8,18,71,105,62,1,0,0,7.00,27.63,40.86,24.12,0.39,0,0
N00000501,156,156,0,156,151,5,14,34,68,39,1,0,0,8.97,21.79,43.59,25.00,0.64,0,0
N00000502,96,96,0,96,89,7,13,27,31,25,0,0,0,13.54,28.13,32.29,26.04,0,0,0
N00000503,136,136,0,136,133,3,20,33,81,2,0,0,0,14.71,24.26,59.56,1.47,0,0,0
N00000504,111,111,0,111,108,3,13,19,47,32,0,0,0,11.71,17.12,42.34,28.83,0,0,0
N00000505,94,94,0,94,94,0,5,18,66,5,0,0,0,5.32,19.15,70.21,5.32,0,0,0
N00000506,115,115,0,115,113,2,6,90,17,2,0,0,0,5.22,78.26,14.78,1.74,0,0,0
N00000507,116,116,0,116,114,2,20,17,72,7,0,0,0,17.24,14.66,62.07,6.03,0,0,0
N00000508,135,135,0,135,129,6,35,52,48,0,0,0,0,25.93,38.52,35.56,0,0,0,0
N00000509,133,133,0,133,127,6,20,18,88,7,0,0,0,15.04,13.53,66.17,5.26,0,0,0
N00000510,112,112,0,112,108,4,19,8,77,8,0,0,0,16.96,7.14,68.75,7.14,0,0,0
N00000511,163,163,0,163,157,6,123,24,8,8,0,0,0,75.46,14.72,4.91,4.91,0,0,0
N00000512,179,179,0,179,174,5,169,8,2,0,0,0,0,94.41,4.47,1.12,0,0,0,0
N00000513,135,135,0,135,131,4,87,45,3,0,0,0,0,64.44,33.33,2.22,0,0,0,0
N00000514,143,143,0,143,141,2,104,35,1,2,1,0,0,72.73,24.48,0.70,1.40,0.70,0,0
