GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
N00002202,13,6,2,5,1,0,1,0,12,6,1,5,46.15,15.38,38.46,0,100.00,0,50.00,8.33,41.67
N00002203,20,5,9,6,0,0,0,0,20,5,9,6,25.00,45.00,30.00,0,0,0,25.00,45.00,30.00
N00002204,5,3,0,2,0,0,0,0,5,3,0,2,60.00,0,40.00,0,0,0,60.00,0,40.00
N00002205,16,8,3,5,1,1,0,0,15,7,3,5,50.00,18.75,31.25,100.00,0,0,46.67,20.00,33.33
N00002206,9,2,3,4,2,0,1,1,7,2,2,3,22.22,33.33,44.44,0,50.00,50.00,28.57,28.57,42.86
N00002207,9,2,3,4,0,0,0,0,9,2,3,4,22.22,33.33,44.44,0,0,0,22.22,33.33,44.44
N00002208,8,4,0,4,0,0,0,0,8,4,0,4,50.00,0,50.00,0,0,0,50.00,0,50.00
N00002209,10,5,0,5,0,0,0,0,10,5,0,5,50.00,0,50.00,0,0,0,50.00,0,50.00
N00002210,5,0,4,1,1,0,1,0,4,0,3,1,0,80.00,20.00,0,100.00,0,0,75.00,25.00
N00002211,14,3,4,7,1,0,1,0,13,3,3,7,21.43,28.57,50.00,0,100.00,0,23.08,23.08,53.85
N00002212,13,3,6,4,1,0,1,0,12,3,5,4,23.08,46.15,30.77,0,100.00,0,25.00,41.67,33.33
N00002213,38,12,8,18,3,0,1,2,35,12,7,16,31.58,21.05,47.37,0,33.33,66.67,34.29,20.00,45.71
N00002214,7,2,5,0,2,1,1,0,5,1,4,0,28.57,71.43,0,50.00,50.00,0,20.00,80.00,0
N00002215,9,0,1,8,1,0,0,1,8,0,1,7,0,11.11,88.89,0,0,100.00,0,12.50,87.50
N00002216,13,4,5,4,1,1,0,0,12,3,5,4,30.77,38.46,30.77,100.00,0,0,25.00,41.67,33.33
N00002217,7,0,3,4,1,0,1,0,6,0,2,4,0,42.86,57.14,0,100.00,0,0,33.33,66.67
N00002218,8,2,4,2,1,1,0,0,7,1,4,2,25.00,50.00,25.00,100.00,0,0,14.29,57.14,28.57
N00002219,10,3,3,4,2,0,1,1,8,3,2,3,30.00,30.00,40.00,0,50.00,50.00,37.50,25.00,37.50
N00002220,25,8,9,8,3,0,2,1,22,8,7,7,32.00,36.00,32.00,0,66.67,33.33,36.36,31.82,31.82
N00002221,24,8,1,15,1,0,0,1,23,8,1,14,33.33,4.17,62.50,0,0,100.00,34.78,4.35,60.87
N00002222,19,8,0,11,1,0,0,1,18,8,0,10,42.11,0,57.89,0,0,100.00,44.44,0,55.56
N00002223,8,4,2,2,0,0,0,0,8,4,2,2,50.00,25.00,25.00,0,0,0,50.00,25.00,25.00
N00002224,13,1,3,9,0,0,0,0,13,1,3,9,7.69,23.08,69.23,0,0,0,7.69,23.08,69.23
N00002225,10,3,1,6,1,0,0,1,9,3,1,5,30.00,10.00,60.00,0,0,100.00,33.33,11.11,55.56
N00002226,16,2,2,12,2,0,0,2,14,2,2,10,12.50,12.50,75.00,0,0,100.00,14.29,14.29,71.43
N00002227,15,4,5,6,0,0,0,0,15,4,5,6,26.67,33.33,40.00,0,0,0,26.67,33.33,40.00
N00002228,20,4,4,12,3,1,1,1,17,3,3,11,20.00,20.00,60.00,33.33,33.33,33.33,17.65,17.65,64.71
N00002229,50,18,11,21,2,1,0,1,48,17,11,20,36.00,22.00,42.00,50.00,0,50.00,35.42,22.92,41.67
N00002230,17,3,3,11,1,0,1,0,16,3,2,11,17.65,17.65,64.71,0,100.00,0,18.75,12.50,68.75
N00002231,33,8,5,20,1,0,0,1,32,8,5,19,24.24,15.15,60.61,0,0,100.00,25.00,15.63,59.38
N00002232,54,15,16,23,6,1,2,3,48,14,14,20,27.78,29.63,42.59,16.67,33.33,50.00,29.17,29.17,41.67
N00002233,17,8,5,4,0,0,0,0,17,8,5,4,47.06,29.41,23.53,0,0,0,47.06,29.41,23.53
N00002234,13,2,3,8,0,0,0,0,13,2,3,8,15.38,23.08,61.54,0,0,0,15.38,23.08,61.54
N00002235,25,9,3,13,1,0,1,0,24,9,2,13,36.00,12.00,52.00,0,100.00,0,37.50,8.33,54.17
N00002236,30,8,6,16,4,1,2,1,26,7,4,15,26.67,20.00,53.33,25.00,50.00,25.00,26.92,15.38,57.69
N00002237,26,14,7,5,2,0,1,1,24,14,6,4,53.85,26.92,19.23,0,50.00,50.00,58.33,25.00,16.67
N00002238,32,14,5,13,1,0,0,1,31,14,5,12,43.75,15.63,40.63,0,0,100.00,45.16,16.13,38.71
N00002239,11,6,1,4,1,0,1,0,10,6,0,4,54.55,9.09,36.36,0,100.00,0,60.00,0,40.00
N00002240,33,8,6,19,3,0,2,1,30,8,4,18,24.24,18.18,57.58,0,66.67,33.33,26.67,13.33,60.00
N00002241,22,3,6,13,2,0,1,1,20,3,5,12,13.64,27.27,59.09,0,50.00,50.00,15.00,25.00,60.00
N00002242,9,4,2,3,0,0,0,0,9,4,2,3,44.44,22.22,33.33,0,0,0,44.44,22.22,33.33
N00002243,8,3,1,4,2,0,1,1,6,3,0,3,37.50,12.50,50.00,0,50.00,50.00,50.00,0,50.00
N00002244,5,1,1,3,0,0,0,0,5,1,1,3,20.00,20.00,60.00,0,0,0,20.00,20.00,60.00
N00002245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00002246,7,3,3,1,0,0,0,0,7,3,3,1,42.86,42.86,14.29,0,0,0,42.86,42.86,14.29
N00002247,8,3,1,4,0,0,0,0,8,3,1,4,37.50,12.50,50.00,0,0,0,37.50,12.50,50.00
N00002248,20,11,5,4,2,0,0,2,18,11,5,2,55.00,25.00,20.00,0,0,100.00,61.11,27.78,11.11
N00002249,17,5,9,3,2,0,2,0,15,5,7,3,29.41,52.94,17.65,0,100.00,0,33.33,46.67,20.00
N00002250,16,5,4,7,4,1,1,2,12,4,3,5,31.25,25.00,43.75,25.00,25.00,50.00,33.33,25.00,41.67
N00002251,15,8,2,5,0,0,0,0,15,8,2,5,53.33,13.33,33.33,0,0,0,53.33,13.33,33.33
N00002252,7,1,2,4,0,0,0,0,7,1,2,4,14.29,28.57,57.14,0,0,0,14.29,28.57,57.14
N00002253,8,3,1,4,2,0,1,1,6,3,0,3,37.50,12.50,50.00,0,50.00,50.00,50.00,0,50.00
N00002254,15,4,4,7,3,1,0,2,12,3,4,5,26.67,26.67,46.67,33.33,0,66.67,25.00,33.33,41.67
N00002255,12,4,2,6,1,0,0,1,11,4,2,5,33.33,16.67,50.00,0,0,100.00,36.36,18.18,45.45
N00002256,2,0,0,2,0,0,0,0,2,0,0,2,0,0,100.00,0,0,0,0,0,100.00
N00002257,12,3,5,4,1,0,1,0,11,3,4,4,25.00,41.67,33.33,0,100.00,0,27.27,36.36,36.36
N00002258,3,1,1,1,1,1,0,0,2,0,1,1,33.33,33.33,33.33,100.00,0,0,0,50.00,50.00
N00002259,19,5,8,6,1,0,0,1,18,5,8,5,26.32,42.11,31.58,0,0,100.00,27.78,44.44,27.78
N00002260,30,10,9,11,4,0,3,1,26,10,6,10,33.33,30.00,36.67,0,75.00,25.00,38.46,23.08,38.46
N00002261,21,3,13,5,2,0,1,1,19,3,12,4,14.29,61.90,23.81,0,50.00,50.00,15.79,63.16,21.05
N00002262,6,0,2,4,3,0,1,2,3,0,1,2,0,33.33,66.67,0,33.33,66.67,0,33.33,66.67
N00002263,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00002264,45,12,9,24,7,1,2,4,38,11,7,20,26.67,20.00,53.33,14.29,28.57,57.14,28.95,18.42,52.63
N00002265,45,20,6,19,0,0,0,0,45,20,6,19,44.44,13.33,42.22,0,0,0,44.44,13.33,42.22
N00002266,15,6,3,6,2,0,2,0,13,6,1,6,40.00,20.00,40.00,0,100.00,0,46.15,7.69,46.15
N00002267,32,5,3,24,4,0,1,3,28,5,2,21,15.63,9.38,75.00,0,25.00,75.00,17.86,7.14,75.00
N00002268,58,18,12,28,3,0,0,3,55,18,12,25,31.03,20.69,48.28,0,0,100.00,32.73,21.82,45.45
N00002269,17,3,3,11,1,0,1,0,16,3,2,11,17.65,17.65,64.71,0,100.00,0,18.75,12.50,68.75
N00002270,23,8,1,14,2,0,0,2,21,8,1,12,34.78,4.35,60.87,0,0,100.00,38.10,4.76,57.14
N00002271,25,6,2,17,2,0,0,2,23,6,2,15,24.00,8.00,68.00,0,0,100.00,26.09,8.70,65.22
N00002272,22,3,4,15,1,0,0,1,21,3,4,14,13.64,18.18,68.18,0,0,100.00,14.29,19.05,66.67
N00002273,18,9,5,4,0,0,0,0,18,9,5,4,50.00,27.78,22.22,0,0,0,50.00,27.78,22.22
N00002274,25,8,6,11,3,1,0,2,22,7,6,9,32.00,24.00,44.00,33.33,0,66.67,31.82,27.27,40.91
N00002275,19,4,3,12,3,0,0,3,16,4,3,9,21.05,15.79,63.16,0,0,100.00,25.00,18.75,56.25
N00002276,7,2,3,2,0,0,0,0,7,2,3,2,28.57,42.86,28.57,0,0,0,28.57,42.86,28.57
N00002277,27,6,5,16,2,1,1,0,25,5,4,16,22.22,18.52,59.26,50.00,50.00,0,20.00,16.00,64.00
N00002278,20,3,3,14,1,0,0,1,19,3,3,13,15.00,15.00,70.00,0,0,100.00,15.79,15.79,68.42
N00002279,12,4,1,7,2,0,0,2,10,4,1,5,33.33,8.33,58.33,0,0,100.00,40.00,10.00,50.00
N00002280,11,4,0,7,5,1,0,4,6,3,0,3,36.36,0,63.64,20.00,0,80.00,50.00,0,50.00
N00002281,27,7,2,18,2,0,1,1,25,7,1,17,25.93,7.41,66.67,0,50.00,50.00,28.00,4.00,68.00
N00002282,14,5,1,8,2,0,0,2,12,5,1,6,35.71,7.14,57.14,0,0,100.00,41.67,8.33,50.00
N00002283,13,3,2,8,0,0,0,0,13,3,2,8,23.08,15.38,61.54,0,0,0,23.08,15.38,61.54
N00002284,16,3,3,10,1,0,0,1,15,3,3,9,18.75,18.75,62.50,0,0,100.00,20.00,20.00,60.00
N00002285,13,3,6,4,3,0,2,1,10,3,4,3,23.08,46.15,30.77,0,66.67,33.33,30.00,40.00,30.00
N00002286,15,5,0,10,0,0,0,0,15,5,0,10,33.33,0,66.67,0,0,0,33.33,0,66.67
N00002287,11,1,1,9,3,0,0,3,8,1,1,6,9.09,9.09,81.82,0,0,100.00,12.50,12.50,75.00
N00002288,21,6,1,14,1,1,0,0,20,5,1,14,28.57,4.76,66.67,100.00,0,0,25.00,5.00,70.00
N00002289,14,5,2,7,2,1,0,1,12,4,2,6,35.71,14.29,50.00,50.00,0,50.00,33.33,16.67,50.00
N00002290,11,4,2,5,1,0,1,0,10,4,1,5,36.36,18.18,45.45,0,100.00,0,40.00,10.00,50.00
N00002291,17,2,8,7,2,0,1,1,15,2,7,6,11.76,47.06,41.18,0,50.00,50.00,13.33,46.67,40.00
N00002292,6,3,2,1,0,0,0,0,6,3,2,1,50.00,33.33,16.67,0,0,0,50.00,33.33,16.67
N00002293,8,3,1,4,0,0,0,0,8,3,1,4,37.50,12.50,50.00,0,0,0,37.50,12.50,50.00
N00002294,4,2,1,1,0,0,0,0,4,2,1,1,50.00,25.00,25.00,0,0,0,50.00,25.00,25.00
N00002295,8,3,2,3,1,0,1,0,7,3,1,3,37.50,25.00,37.50,0,100.00,0,42.86,14.29,42.86
N00002296,15,4,6,5,1,0,1,0,14,4,5,5,26.67,40.00,33.33,0,100.00,0,28.57,35.71,35.71
N00002297,4,1,3,0,0,0,0,0,4,1,3,0,25.00,75.00,0,0,0,0,25.00,75.00,0
N00002298,12,3,3,6,1,0,1,0,11,3,2,6,25.00,25.00,50.00,0,100.00,0,27.27,18.18,54.55
N00002299,7,2,1,4,1,0,1,0,6,2,0,4,28.57,14.29,57.14,0,100.00,0,33.33,0,66.67
N00002300,21,5,12,4,1,0,1,0,20,5,11,4,23.81,57.14,19.05,0,100.00,0,25.00,55.00,20.00
N00002301,19,8,7,4,1,0,1,0,18,8,6,4,42.11,36.84,21.05,0,100.00,0,44.44,33.33,22.22
N00002302,16,5,7,4,3,0,3,0,13,5,4,4,31.25,43.75,25.00,0,100.00,0,38.46,30.77,30.77
N00002303,15,4,6,5,2,0,0,2,13,4,6,3,26.67,40.00,33.33,0,0,100.00,30.77,46.15,23.08
N00002304,7,3,1,3,0,0,0,0,7,3,1,3,42.86,14.29,42.86,0,0,0,42.86,14.29,42.86
N00002305,21,7,9,5,3,0,3,0,18,7,6,5,33.33,42.86,23.81,0,100.00,0,38.89,33.33,27.78
N00002306,39,8,15,16,5,0,4,1,34,8,11,15,20.51,38.46,41.03,0,80.00,20.00,23.53,32.35,44.12
N00002307,8,4,2,2,1,0,1,0,7,4,1,2,50.00,25.00,25.00,0,100.00,0,57.14,14.29,28.57
N00002308,6,1,3,2,0,0,0,0,6,1,3,2,16.67,50.00,33.33,0,0,0,16.67,50.00,33.33
N00002309,8,4,1,3,1,1,0,0,7,3,1,3,50.00,12.50,37.50,100.00,0,0,42.86,14.29,42.86
N00002310,11,3,3,5,0,0,0,0,11,3,3,5,27.27,27.27,45.45,0,0,0,27.27,27.27,45.45
N00002311,10,5,2,3,0,0,0,0,10,5,2,3,50.00,20.00,30.00,0,0,0,50.00,20.00,30.00
N00002312,14,5,2,7,1,0,0,1,13,5,2,6,35.71,14.29,50.00,0,0,100.00,38.46,15.38,46.15
N00002313,7,2,3,2,0,0,0,0,7,2,3,2,28.57,42.86,28.57,0,0,0,28.57,42.86,28.57
N00002314,4,0,2,2,1,0,1,0,3,0,1,2,0,50.00,50.00,0,100.00,0,0,33.33,66.67
N00002315,12,5,2,5,0,0,0,0,12,5,2,5,41.67,16.67,41.67,0,0,0,41.67,16.67,41.67
N00002316,8,3,3,2,3,0,1,2,5,3,2,0,37.50,37.50,25.00,0,33.33,66.67,60.00,40.00,0
N00002317,8,3,1,4,1,0,0,1,7,3,1,3,37.50,12.50,50.00,0,0,100.00,42.86,14.29,42.86
N00002318,19,6,5,8,2,0,2,0,17,6,3,8,31.58,26.32,42.11,0,100.00,0,35.29,17.65,47.06
N00002319,14,3,6,5,0,0,0,0,14,3,6,5,21.43,42.86,35.71,0,0,0,21.43,42.86,35.71
N00002320,18,5,3,10,0,0,0,0,18,5,3,10,27.78,16.67,55.56,0,0,0,27.78,16.67,55.56
N00002321,7,0,2,5,0,0,0,0,7,0,2,5,0,28.57,71.43,0,0,0,0,28.57,71.43
N00002322,7,0,3,4,3,0,1,2,4,0,2,2,0,42.86,57.14,0,33.33,66.67,0,50.00,50.00
N00002323,7,2,3,2,0,0,0,0,7,2,3,2,28.57,42.86,28.57,0,0,0,28.57,42.86,28.57
N00002324,4,2,0,2,1,1,0,0,3,1,0,2,50.00,0,50.00,100.00,0,0,33.33,0,66.67
N00002325,7,0,2,5,1,0,0,1,6,0,2,4,0,28.57,71.43,0,0,100.00,0,33.33,66.67
N00002326,10,4,3,3,0,0,0,0,10,4,3,3,40.00,30.00,30.00,0,0,0,40.00,30.00,30.00
N00002327,25,8,8,9,0,0,0,0,25,8,8,9,32.00,32.00,36.00,0,0,0,32.00,32.00,36.00
N00002328,5,3,2,0,1,0,1,0,4,3,1,0,60.00,40.00,0,0,100.00,0,75.00,25.00,0
N00002329,7,1,2,4,0,0,0,0,7,1,2,4,14.29,28.57,57.14,0,0,0,14.29,28.57,57.14
N00002330,10,4,3,3,1,0,1,0,9,4,2,3,40.00,30.00,30.00,0,100.00,0,44.44,22.22,33.33
N00002331,20,5,3,12,2,0,1,1,18,5,2,11,25.00,15.00,60.00,0,50.00,50.00,27.78,11.11,61.11
N00002332,19,6,5,8,2,0,2,0,17,6,3,8,31.58,26.32,42.11,0,100.00,0,35.29,17.65,47.06
N00002333,5,1,2,2,2,0,1,1,3,1,1,1,20.00,40.00,40.00,0,50.00,50.00,33.33,33.33,33.33
N00002334,11,4,2,5,1,0,0,1,10,4,2,4,36.36,18.18,45.45,0,0,100.00,40.00,20.00,40.00
N00002335,7,0,4,3,2,0,0,2,5,0,4,1,0,57.14,42.86,0,0,100.00,0,80.00,20.00
N00002336,11,2,4,5,1,0,0,1,10,2,4,4,18.18,36.36,45.45,0,0,100.00,20.00,40.00,40.00
N00002337,24,8,2,14,1,0,0,1,23,8,2,13,33.33,8.33,58.33,0,0,100.00,34.78,8.70,56.52
N00002338,7,3,0,4,0,0,0,0,7,3,0,4,42.86,0,57.14,0,0,0,42.86,0,57.14
N00002339,6,3,2,1,2,0,2,0,4,3,0,1,50.00,33.33,16.67,0,100.00,0,75.00,0,25.00
N00002340,6,3,0,3,0,0,0,0,6,3,0,3,50.00,0,50.00,0,0,0,50.00,0,50.00
N00002341,8,1,1,6,1,0,0,1,7,1,1,5,12.50,12.50,75.00,0,0,100.00,14.29,14.29,71.43
N00002342,10,3,1,6,2,0,0,2,8,3,1,4,30.00,10.00,60.00,0,0,100.00,37.50,12.50,50.00
N00002343,19,6,4,9,0,0,0,0,19,6,4,9,31.58,21.05,47.37,0,0,0,31.58,21.05,47.37
N00002344,27,6,6,15,4,1,3,0,23,5,3,15,22.22,22.22,55.56,25.00,75.00,0,21.74,13.04,65.22
N00002345,10,2,4,4,2,0,1,1,8,2,3,3,20.00,40.00,40.00,0,50.00,50.00,25.00,37.50,37.50
N00002346,7,3,2,2,0,0,0,0,7,3,2,2,42.86,28.57,28.57,0,0,0,42.86,28.57,28.57
N00002347,30,8,10,12,3,1,2,0,27,7,8,12,26.67,33.33,40.00,33.33,66.67,0,25.93,29.63,44.44
N00002348,10,2,3,5,3,1,1,1,7,1,2,4,20.00,30.00,50.00,33.33,33.33,33.33,14.29,28.57,57.14
N00002349,12,4,2,6,2,0,1,1,10,4,1,5,33.33,16.67,50.00,0,50.00,50.00,40.00,10.00,50.00
N00002350,4,0,1,3,1,0,1,0,3,0,0,3,0,25.00,75.00,0,100.00,0,0,0,100.00
N00002351,51,15,16,20,4,1,1,2,47,14,15,18,29.41,31.37,39.22,25.00,25.00,50.00,29.79,31.91,38.30
N00002352,6,2,1,3,1,0,1,0,5,2,0,3,33.33,16.67,50.00,0,100.00,0,40.00,0,60.00
N00002353,115,41,15,59,5,0,1,4,110,41,14,55,35.65,13.04,51.30,0,20.00,80.00,37.27,12.73,50.00
N00002354,12,3,2,7,1,0,1,0,11,3,1,7,25.00,16.67,58.33,0,100.00,0,27.27,9.09,63.64
N00002355,17,8,5,4,1,0,1,0,16,8,4,4,47.06,29.41,23.53,0,100.00,0,50.00,25.00,25.00
N00002356,16,7,2,7,1,0,0,1,15,7,2,6,43.75,12.50,43.75,0,0,100.00,46.67,13.33,40.00
N00002357,11,3,4,4,1,0,1,0,10,3,3,4,27.27,36.36,36.36,0,100.00,0,30.00,30.00,40.00
N00002358,18,5,3,10,1,0,1,0,17,5,2,10,27.78,16.67,55.56,0,100.00,0,29.41,11.76,58.82
N00002359,14,3,3,8,0,0,0,0,14,3,3,8,21.43,21.43,57.14,0,0,0,21.43,21.43,57.14
N00002360,3,1,0,2,0,0,0,0,3,1,0,2,33.33,0,66.67,0,0,0,33.33,0,66.67
N00002361,21,2,4,15,2,0,2,0,19,2,2,15,9.52,19.05,71.43,0,100.00,0,10.53,10.53,78.95
N00002362,11,4,3,4,0,0,0,0,11,4,3,4,36.36,27.27,36.36,0,0,0,36.36,27.27,36.36
N00002363,10,6,1,3,0,0,0,0,10,6,1,3,60.00,10.00,30.00,0,0,0,60.00,10.00,30.00
N00002364,11,5,2,4,2,0,0,2,9,5,2,2,45.45,18.18,36.36,0,0,100.00,55.56,22.22,22.22
N00002365,20,6,4,10,1,1,0,0,19,5,4,10,30.00,20.00,50.00,100.00,0,0,26.32,21.05,52.63
N00002366,12,3,4,5,0,0,0,0,12,3,4,5,25.00,33.33,41.67,0,0,0,25.00,33.33,41.67
N00002367,7,2,3,2,2,0,2,0,5,2,1,2,28.57,42.86,28.57,0,100.00,0,40.00,20.00,40.00
N00002368,3,2,0,1,0,0,0,0,3,2,0,1,66.67,0,33.33,0,0,0,66.67,0,33.33
N00002369,25,8,9,8,3,0,1,2,22,8,8,6,32.00,36.00,32.00,0,33.33,66.67,36.36,36.36,27.27
N00002370,5,1,4,0,0,0,0,0,5,1,4,0,20.00,80.00,0,0,0,0,20.00,80.00,0
N00002371,4,2,0,2,1,0,0,1,3,2,0,1,50.00,0,50.00,0,0,100.00,66.67,0,33.33
N00002372,20,6,5,9,4,0,2,2,16,6,3,7,30.00,25.00,45.00,0,50.00,50.00,37.50,18.75,43.75
N00002373,10,4,2,4,1,0,1,0,9,4,1,4,40.00,20.00,40.00,0,100.00,0,44.44,11.11,44.44
N00002374,15,4,6,5,2,0,1,1,13,4,5,4,26.67,40.00,33.33,0,50.00,50.00,30.77,38.46,30.77
N00002375,4,0,1,3,0,0,0,0,4,0,1,3,0,25.00,75.00,0,0,0,0,25.00,75.00
N00002376,3,0,2,1,1,0,1,0,2,0,1,1,0,66.67,33.33,0,100.00,0,0,50.00,50.00
N00002377,14,4,1,9,4,0,1,3,10,4,0,6,28.57,7.14,64.29,0,25.00,75.00,40.00,0,60.00
N00002378,18,8,5,5,3,0,2,1,15,8,3,4,44.44,27.78,27.78,0,66.67,33.33,53.33,20.00,26.67
N00002379,21,5,7,9,2,0,1,1,19,5,6,8,23.81,33.33,42.86,0,50.00,50.00,26.32,31.58,42.11
N00002380,4,1,1,2,2,0,0,2,2,1,1,0,25.00,25.00,50.00,0,0,100.00,50.00,50.00,0
N00002381,11,5,4,2,0,0,0,0,11,5,4,2,45.45,36.36,18.18,0,0,0,45.45,36.36,18.18
N00002382,15,4,7,4,1,0,0,1,14,4,7,3,26.67,46.67,26.67,0,0,100.00,28.57,50.00,21.43
N00002383,4,2,1,1,0,0,0,0,4,2,1,1,50.00,25.00,25.00,0,0,0,50.00,25.00,25.00
N00002384,6,2,4,0,2,0,2,0,4,2,2,0,33.33,66.67,0,0,100.00,0,50.00,50.00,0
N00002385,4,2,2,0,0,0,0,0,4,2,2,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00002386,17,6,4,7,2,0,0,2,15,6,4,5,35.29,23.53,41.18,0,0,100.00,40.00,26.67,33.33
N00002387,17,6,3,8,2,0,0,2,15,6,3,6,35.29,17.65,47.06,0,0,100.00,40.00,20.00,40.00
N00002388,14,4,3,7,5,1,2,2,9,3,1,5,28.57,21.43,50.00,20.00,40.00,40.00,33.33,11.11,55.56
N00002389,8,0,2,6,1,0,0,1,7,0,2,5,0,25.00,75.00,0,0,100.00,0,28.57,71.43
N00002390,12,2,4,6,2,0,2,0,10,2,2,6,16.67,33.33,50.00,0,100.00,0,20.00,20.00,60.00
N00002391,2,0,1,1,1,0,1,0,1,0,0,1,0,50.00,50.00,0,100.00,0,0,0,100.00
N00002392,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00002393,13,6,5,2,1,1,0,0,12,5,5,2,46.15,38.46,15.38,100.00,0,0,41.67,41.67,16.67
N00002394,26,11,5,10,2,0,2,0,24,11,3,10,42.31,19.23,38.46,0,100.00,0,45.83,12.50,41.67
N00002395,21,8,6,7,0,0,0,0,21,8,6,7,38.10,28.57,33.33,0,0,0,38.10,28.57,33.33
N00002396,22,7,3,12,3,0,1,2,19,7,2,10,31.82,13.64,54.55,0,33.33,66.67,36.84,10.53,52.63
N00002397,28,6,1,21,1,0,0,1,27,6,1,20,21.43,3.57,75.00,0,0,100.00,22.22,3.70,74.07
N00002398,29,10,0,19,1,0,0,1,28,10,0,18,34.48,0,65.52,0,0,100.00,35.71,0,64.29
N00002399,26,5,4,17,1,0,0,1,25,5,4,16,19.23,15.38,65.38,0,0,100.00,20.00,16.00,64.00
N00002400,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
N00002401,94,27,21,46,9,2,5,2,85,25,16,44,28.72,22.34,48.94,22.22,55.56,22.22,29.41,18.82,51.76
N00002402,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00002403,11,4,2,5,0,0,0,0,11,4,2,5,36.36,18.18,45.45,0,0,0,36.36,18.18,45.45
N00002404,27,8,5,14,6,1,2,3,21,7,3,11,29.63,18.52,51.85,16.67,33.33,50.00,33.33,14.29,52.38
N00002405,11,3,3,5,0,0,0,0,11,3,3,5,27.27,27.27,45.45,0,0,0,27.27,27.27,45.45
N00002406,3,0,2,1,0,0,0,0,3,0,2,1,0,66.67,33.33,0,0,0,0,66.67,33.33
N00002407,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00002408,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00002409,11,5,0,6,0,0,0,0,11,5,0,6,45.45,0,54.55,0,0,0,45.45,0,54.55
N00002410,9,2,1,6,1,0,1,0,8,2,0,6,22.22,11.11,66.67,0,100.00,0,25.00,0,75.00
N00002411,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.00,0,0,0,0,0,100.00
N00002412,4,2,0,2,0,0,0,0,4,2,0,2,50.00,0,50.00,0,0,0,50.00,0,50.00
N00002413,7,2,1,4,0,0,0,0,7,2,1,4,28.57,14.29,57.14,0,0,0,28.57,14.29,57.14
N00002414,2,0,0,2,1,0,0,1,1,0,0,1,0,0,100.00,0,0,100.00,0,0,100.00
N00002415,4,3,1,0,1,0,1,0,3,3,0,0,75.00,25.00,0,0,100.00,0,100.00,0,0
N00002416,13,1,5,7,1,0,0,1,12,1,5,6,7.69,38.46,53.85,0,0,100.00,8.33,41.67,50.00
N00002417,10,3,1,6,0,0,0,0,10,3,1,6,30.00,10.00,60.00,0,0,0,30.00,10.00,60.00
N00002418,9,1,1,7,2,0,0,2,7,1,1,5,11.11,11.11,77.78,0,0,100.00,14.29,14.29,71.43
N00002419,20,8,2,10,0,0,0,0,20,8,2,10,40.00,10.00,50.00,0,0,0,40.00,10.00,50.00
N00002420,3,1,0,2,0,0,0,0,3,1,0,2,33.33,0,66.67,0,0,0,33.33,0,66.67
N00002421,6,3,1,2,1,0,1,0,5,3,0,2,50.00,16.67,33.33,0,100.00,0,60.00,0,40.00
N00002422,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
N00002423,9,4,1,4,0,0,0,0,9,4,1,4,44.44,11.11,44.44,0,0,0,44.44,11.11,44.44
N00002424,8,2,2,4,0,0,0,0,8,2,2,4,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00002425,13,2,2,9,1,0,1,0,12,2,1,9,15.38,15.38,69.23,0,100.00,0,16.67,8.33,75.00
N00002426,9,3,1,5,2,1,0,1,7,2,1,4,33.33,11.11,55.56,50.00,0,50.00,28.57,14.29,57.14
N00002427,15,3,0,12,0,0,0,0,15,3,0,12,20.00,0,80.00,0,0,0,20.00,0,80.00
N00002428,19,5,7,7,2,0,2,0,17,5,5,7,26.32,36.84,36.84,0,100.00,0,29.41,29.41,41.18
N00002429,11,4,2,5,2,0,0,2,9,4,2,3,36.36,18.18,45.45,0,0,100.00,44.44,22.22,33.33
N00002430,33,7,1,25,1,0,0,1,32,7,1,24,21.21,3.03,75.76,0,0,100.00,21.88,3.13,75.00
N00002431,76,22,5,49,10,3,2,5,66,19,3,44,28.95,6.58,64.47,30.00,20.00,50.00,28.79,4.55,66.67
N00002432,17,5,0,12,2,0,0,2,15,5,0,10,29.41,0,70.59,0,0,100.00,33.33,0,66.67
