GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
N00001512,294,63,162,4,65,21.43,55.10,1.36,22.11
N00001513,236,37,164,3,32,15.68,69.49,1.27,13.56
N00001514,249,55,162,3,29,22.09,65.06,1.20,11.65
N00001515,351,169,163,13,6,48.15,46.44,3.70,1.71
N00001516,275,86,167,3,19,31.27,60.73,1.09,6.91
N00001517,359,194,136,10,19,54.04,37.88,2.79,5.29
N00001518,436,252,134,36,14,57.80,30.73,8.26,3.21
N00001519,298,51,230,0,17,17.11,77.18,0,5.70
N00001520,265,10,228,2,25,3.77,86.04,0.75,9.43
N00001521,249,27,202,0,20,10.84,81.12,0,8.03
N00001522,278,32,218,0,28,11.51,78.42,0,10.07
N00001523,211,20,163,5,23,9.48,77.25,2.37,10.90
N00001524,253,17,208,6,22,6.72,82.21,2.37,8.70
N00001525,239,22,187,8,22,9.21,78.24,3.35,9.21
N00001526,219,16,176,1,26,7.31,80.37,0.46,11.87
N00001527,243,93,125,3,22,38.27,51.44,1.23,9.05
N00001528,244,120,90,7,27,49.18,36.89,2.87,11.07
N00001529,286,72,173,8,33,25.17,60.49,2.80,11.54
N00001530,386,186,145,17,38,48.19,37.56,4.40,9.84
N00001531,320,294,22,0,4,91.88,6.88,0,1.25
N00001532,435,414,14,1,6,95.17,3.22,0.23,1.38
N00001533,636,599,32,0,5,94.18,5.03,0,0.79
N00001534,321,303,15,0,3,94.39,4.67,0,0.93
N00001535,385,335,35,9,6,87.01,9.09,2.34,1.56
N00001536,401,355,24,1,21,88.53,5.99,0.25,5.24
N00001537,356,340,11,0,5,95.51,3.09,0,1.40
N00001538,386,375,11,0,0,97.15,2.85,0,0
N00001539,346,329,14,0,3,95.09,4.05,0,0.87
N00001540,408,367,27,2,12,89.95,6.62,0.49,2.94
N00001541,286,274,8,0,4,95.80,2.80,0,1.40
N00001542,324,315,5,1,3,97.22,1.54,0.31,0.93
N00001543,366,343,12,3,8,93.72,3.28,0.82,2.19
N00001544,280,266,11,0,3,95.00,3.93,0,1.07
N00001545,352,308,15,10,19,87.50,4.26,2.84,5.40
N00001546,352,305,31,7,9,86.65,8.81,1.99,2.56
N00001547,316,282,19,1,14,89.24,6.01,0.32,4.43
N00001548,317,278,24,2,13,87.70,7.57,0.63,4.10
N00001549,376,348,17,1,10,92.55,4.52,0.27,2.66
N00001550,213,179,25,1,8,84.04,11.74,0.47,3.76
N00001551,388,303,56,6,23,78.09,14.43,1.55,5.93
N00001552,376,347,21,1,7,92.29,5.59,0.27,1.86
N00001553,264,220,21,1,22,83.33,7.95,0.38,8.33
N00001554,326,296,16,4,10,90.80,4.91,1.23,3.07
N00001555,272,251,21,0,0,92.28,7.72,0,0
N00001556,211,197,11,0,3,93.36,5.21,0,1.42
N00001557,268,254,6,3,5,94.78,2.24,1.12,1.87
N00001558,247,201,23,0,23,81.38,9.31,0,9.31
N00001559,328,286,24,1,17,87.20,7.32,0.30,5.18
N00001560,266,224,20,4,18,84.21,7.52,1.50,6.77
N00001561,218,192,11,1,14,88.07,5.05,0.46,6.42
N00001562,215,169,30,0,16,78.60,13.95,0,7.44
N00001563,172,153,8,4,7,88.95,4.65,2.33,4.07
N00001564,352,315,14,5,18,89.49,3.98,1.42,5.11
N00001565,351,330,14,0,7,94.02,3.99,0,1.99
N00001566,387,363,17,0,7,93.80,4.39,0,1.81
N00001567,251,225,16,6,4,89.64,6.37,2.39,1.59
N00001568,297,279,12,2,4,93.94,4.04,0.67,1.35
N00001569,329,283,29,2,15,86.02,8.81,0.61,4.56
N00001570,1119,1065,31,2,21,95.17,2.77,0.18,1.88
N00001571,493,455,21,1,16,92.29,4.26,0.20,3.25
N00001572,355,344,11,0,0,96.90,3.10,0,0
N00001573,444,412,24,0,8,92.79,5.41,0,1.80
N00001574,310,293,15,0,2,94.52,4.84,0,0.65
N00001575,317,287,23,0,7,90.54,7.26,0,2.21
N00001576,365,333,19,4,9,91.23,5.21,1.10,2.47
N00001577,364,346,17,0,1,95.05,4.67,0,0.27
N00001578,312,287,21,0,4,91.99,6.73,0,1.28
N00001579,317,142,126,7,42,44.79,39.75,2.21,13.25
N00001580,328,178,100,23,27,54.27,30.49,7.01,8.23
N00001581,306,154,130,3,19,50.33,42.48,0.98,6.21
N00001582,293,172,105,4,12,58.70,35.84,1.37,4.10
N00001583,234,132,74,6,22,56.41,31.62,2.56,9.40
N00001584,184,89,69,4,22,48.37,37.50,2.17,11.96
N00001585,444,202,145,31,66,45.50,32.66,6.98,14.86
N00001586,254,107,84,31,32,42.13,33.07,12.20,12.60
N00001587,333,166,102,25,40,49.85,30.63,7.51,12.01
N00001588,290,123,121,7,39,42.41,41.72,2.41,13.45
N00001589,318,123,163,11,21,38.68,51.26,3.46,6.60
N00001590,356,160,140,17,39,44.94,39.33,4.78,10.96
N00001591,275,122,85,21,47,44.36,30.91,7.64,17.09
N00001592,305,91,148,21,45,29.84,48.52,6.89,14.75
N00001593,518,173,244,45,56,33.40,47.10,8.69,10.81
N00001594,364,104,177,47,36,28.57,48.63,12.91,9.89
N00001595,289,108,127,21,33,37.37,43.94,7.27,11.42
N00001596,395,138,191,18,48,34.94,48.35,4.56,12.15
N00001597,271,102,98,38,33,37.64,36.16,14.02,12.18
N00001598,381,154,160,15,52,40.42,41.99,3.94,13.65
N00001599,445,157,214,20,54,35.28,48.09,4.49,12.13
N00001600,317,121,129,24,43,38.17,40.69,7.57,13.56
N00001601,277,107,122,6,42,38.63,44.04,2.17,15.16
N00001602,342,129,145,14,54,37.72,42.40,4.09,15.79
N00001603,305,135,117,13,40,44.26,38.36,4.26,13.11
N00001604,276,49,171,5,51,17.75,61.96,1.81,18.48
N00001605,283,46,199,7,31,16.25,70.32,2.47,10.95
N00001606,197,44,118,2,33,22.34,59.90,1.02,16.75
N00001607,262,50,172,2,38,19.08,65.65,0.76,14.50
N00001608,238,59,153,6,20,24.79,64.29,2.52,8.40
N00001609,243,43,147,16,37,17.70,60.49,6.58,15.23
N00001610,220,56,119,15,30,25.45,54.09,6.82,13.64
N00001611,292,38,212,5,37,13.01,72.60,1.71,12.67
N00001612,295,39,220,3,33,13.22,74.58,1.02,11.19
N00001613,691,115,461,24,91,16.64,66.71,3.47,13.17
N00001614,245,43,146,6,50,17.55,59.59,2.45,20.41
N00001615,318,88,168,6,56,27.67,52.83,1.89,17.61
N00001616,299,46,193,10,50,15.38,64.55,3.34,16.72
N00001617,258,97,129,10,22,37.60,50.00,3.88,8.53
N00001618,236,51,141,3,41,21.61,59.75,1.27,17.37
N00001619,278,23,214,12,29,8.27,76.98,4.32,10.43
N00001620,333,77,178,13,65,23.12,53.45,3.90,19.52
N00001621,241,39,159,5,38,16.18,65.98,2.07,15.77
N00001622,240,52,147,3,38,21.67,61.25,1.25,15.83
N00001623,287,28,233,5,21,9.76,81.18,1.74,7.32
N00001624,150,5,134,2,9,3.33,89.33,1.33,6.00
N00001625,253,30,193,1,29,11.86,76.28,0.40,11.46
N00001626,236,25,199,0,12,10.59,84.32,0,5.08
N00001627,179,9,149,2,19,5.03,83.24,1.12,10.61
N00001628,248,19,210,3,16,7.66,84.68,1.21,6.45
N00001629,303,13,276,3,11,4.29,91.09,0.99,3.63
N00001630,214,15,186,0,13,7.01,86.92,0,6.07
N00001631,226,4,206,2,14,1.77,91.15,0.88,6.19
N00001632,244,6,225,1,12,2.46,92.21,0.41,4.92
N00001633,183,13,162,1,7,7.10,88.52,0.55,3.83
N00001634,229,21,190,1,17,9.17,82.97,0.44,7.42
N00001635,300,7,265,1,27,2.33,88.33,0.33,9.00
N00001636,170,5,154,1,10,2.94,90.59,0.59,5.88
N00001637,220,20,191,0,9,9.09,86.82,0,4.09
N00001638,252,16,221,1,14,6.35,87.70,0.40,5.56
N00001639,180,9,158,0,13,5.00,87.78,0,7.22
N00001640,214,1,203,0,10,0.47,94.86,0,4.67
N00001641,250,36,187,3,24,14.40,74.80,1.20,9.60
N00001642,299,22,258,1,18,7.36,86.29,0.33,6.02
N00001643,595,115,378,2,100,19.33,63.53,0.34,16.81
N00001644,329,45,234,5,45,13.68,71.12,1.52,13.68
N00001645,234,28,178,1,27,11.97,76.07,0.43,11.54
N00001646,352,60,243,3,46,17.05,69.03,0.85,13.07
N00001647,294,14,265,1,14,4.76,90.14,0.34,4.76
N00001648,316,30,252,2,32,9.49,79.75,0.63,10.13
N00001649,443,37,369,2,35,8.35,83.30,0.45,7.90
N00001650,305,19,224,5,57,6.23,73.44,1.64,18.69
N00001651,383,22,318,1,42,5.74,83.03,0.26,10.97
N00001652,396,17,350,3,26,4.29,88.38,0.76,6.57
N00001653,440,23,383,4,30,5.23,87.05,0.91,6.82
N00001654,385,34,298,1,52,8.83,77.40,0.26,13.51
N00001655,386,51,290,4,41,13.21,75.13,1.04,10.62
N00001656,234,29,199,1,5,12.39,85.04,0.43,2.14
N00001657,292,44,232,0,16,15.07,79.45,0,5.48
N00001658,209,30,158,1,20,14.35,75.60,0.48,9.57
N00001659,248,7,229,1,11,2.82,92.34,0.40,4.44
N00001660,294,23,250,0,21,7.82,85.03,0,7.14
N00001661,373,35,310,7,21,9.38,83.11,1.88,5.63
N00001662,325,30,267,0,28,9.23,82.15,0,8.62
N00001663,316,27,259,4,26,8.54,81.96,1.27,8.23
N00001664,325,30,250,8,37,9.23,76.92,2.46,11.38
N00001665,370,32,285,0,53,8.65,77.03,0,14.32
N00001666,340,17,305,0,18,5.00,89.71,0,5.29
N00001667,301,13,269,0,19,4.32,89.37,0,6.31
N00001668,391,16,347,2,26,4.09,88.75,0.51,6.65
N00001669,326,15,275,7,29,4.60,84.36,2.15,8.90
N00001670,263,7,212,3,41,2.66,80.61,1.14,15.59
N00001671,302,13,248,1,40,4.30,82.12,0.33,13.25
N00001672,368,29,279,0,60,7.88,75.82,0,16.30
N00001673,447,31,376,1,39,6.94,84.12,0.22,8.72
N00001674,248,18,200,2,28,7.26,80.65,0.81,11.29
N00001675,279,24,229,1,25,8.60,82.08,0.36,8.96
N00001676,264,5,228,0,31,1.89,86.36,0,11.74
N00001677,552,32,484,5,31,5.80,87.68,0.91,5.62
N00001678,435,15,370,7,43,3.45,85.06,1.61,9.89
N00001679,404,44,313,3,44,10.89,77.48,0.74,10.89
N00001680,540,33,441,1,65,6.11,81.67,0.19,12.04
N00001681,300,16,253,2,29,5.33,84.33,0.67,9.67
N00001682,324,43,245,1,35,13.27,75.62,0.31,10.80
N00001683,388,40,307,1,40,10.31,79.12,0.26,10.31
N00001684,930,62,765,17,86,6.67,82.26,1.83,9.25
N00001685,337,14,285,1,37,4.15,84.57,0.30,10.98
N00001686,279,26,213,6,34,9.32,76.34,2.15,12.19
N00001687,308,9,277,4,18,2.92,89.94,1.30,5.84
N00001688,361,19,311,3,28,5.26,86.15,0.83,7.76
N00001689,246,28,179,1,38,11.38,72.76,0.41,15.45
N00001690,352,35,285,3,29,9.94,80.97,0.85,8.24
N00001691,280,10,236,4,30,3.57,84.29,1.43,10.71
N00001692,254,10,203,4,37,3.94,79.92,1.57,14.57
N00001693,311,43,233,1,34,13.83,74.92,0.32,10.93
N00001694,293,28,244,0,21,9.56,83.28,0,7.17
N00001695,414,68,301,1,44,16.43,72.71,0.24,10.63
N00001696,379,46,289,3,41,12.14,76.25,0.79,10.82
N00001697,298,27,232,7,32,9.06,77.85,2.35,10.74
N00001698,269,48,183,1,37,17.84,68.03,0.37,13.75
N00001699,395,109,253,9,24,27.59,64.05,2.28,6.08
N00001700,260,27,205,0,28,10.38,78.85,0,10.77
N00001701,198,49,116,1,32,24.75,58.59,0.51,16.16
N00001702,338,60,238,7,33,17.75,70.41,2.07,9.76
N00001703,1033,145,742,22,124,14.04,71.83,2.13,12.00
N00001704,829,113,635,9,72,13.63,76.60,1.09,8.69
N00001705,222,36,160,5,21,16.22,72.07,2.25,9.46
N00001706,465,39,383,6,37,8.39,82.37,1.29,7.96
N00001707,395,35,312,7,41,8.86,78.99,1.77,10.38
N00001708,674,81,508,4,81,12.02,75.37,0.59,12.02
N00001709,252,30,193,3,26,11.90,76.59,1.19,10.32
N00001710,341,38,282,1,20,11.14,82.70,0.29,5.87
N00001711,362,38,276,3,45,10.50,76.24,0.83,12.43
N00001712,387,24,319,5,39,6.20,82.43,1.29,10.08
N00001713,207,28,165,2,12,13.53,79.71,0.97,5.80
N00001714,536,24,416,6,90,4.48,77.61,1.12,16.79
N00001715,287,10,241,0,36,3.48,83.97,0,12.54
N00001716,303,30,232,2,39,9.90,76.57,0.66,12.87
N00001717,352,14,314,5,19,3.98,89.20,1.42,5.40
N00001718,288,23,239,1,25,7.99,82.99,0.35,8.68
N00001719,320,7,224,2,87,2.19,70.00,0.63,27.19
N00001720,289,9,233,2,45,3.11,80.62,0.69,15.57
N00001721,279,9,235,1,34,3.23,84.23,0.36,12.19
N00001722,335,15,265,1,54,4.48,79.10,0.30,16.12
N00001723,289,22,240,0,27,7.61,83.04,0,9.34
N00001724,244,13,187,3,41,5.33,76.64,1.23,16.80
N00001725,260,12,223,0,25,4.62,85.77,0,9.62
N00001726,263,38,197,1,27,14.45,74.90,0.38,10.27
N00001727,222,20,185,0,17,9.01,83.33,0,7.66
N00001728,292,14,234,1,43,4.79,80.14,0.34,14.73
N00001729,312,29,253,0,30,9.29,81.09,0,9.62
N00001730,214,24,172,1,17,11.21,80.37,0.47,7.94
N00001731,227,22,174,8,23,9.69,76.65,3.52,10.13
N00001732,1089,105,882,13,89,9.64,80.99,1.19,8.17
N00001733,282,41,197,1,43,14.54,69.86,0.35,15.25
N00001734,287,17,242,3,25,5.92,84.32,1.05,8.71
N00001735,268,13,232,3,20,4.85,86.57,1.12,7.46
N00001736,352,39,293,5,15,11.08,83.24,1.42,4.26
N00001737,352,47,245,10,50,13.35,69.60,2.84,14.20
N00001738,317,71,196,10,40,22.40,61.83,3.15,12.62
N00001739,352,54,254,6,38,15.34,72.16,1.70,10.80
N00001740,694,124,511,5,54,17.87,73.63,0.72,7.78
N00001741,284,46,198,6,34,16.20,69.72,2.11,11.97
N00001742,229,57,125,5,42,24.89,54.59,2.18,18.34
N00001743,283,63,178,3,39,22.26,62.90,1.06,13.78
N00001744,325,20,282,4,19,6.15,86.77,1.23,5.85
N00001745,336,15,279,1,41,4.46,83.04,0.30,12.20
N00001746,295,20,256,5,14,6.78,86.78,1.69,4.75
N00001747,742,60,609,3,70,8.09,82.08,0.40,9.43
N00001748,456,23,396,3,34,5.04,86.84,0.66,7.46
N00001749,325,12,296,0,17,3.69,91.08,0,5.23
N00001750,256,9,217,3,27,3.52,84.77,1.17,10.55
N00001751,318,11,273,7,27,3.46,85.85,2.20,8.49
N00001752,299,12,260,2,25,4.01,86.96,0.67,8.36
N00001753,321,22,248,4,47,6.85,77.26,1.25,14.64
N00001754,356,33,296,0,27,9.27,83.15,0,7.58
N00001755,380,13,351,0,16,3.42,92.37,0,4.21
N00001756,326,6,289,5,26,1.84,88.65,1.53,7.98
N00001757,243,20,200,5,18,8.23,82.30,2.06,7.41
N00001758,272,11,242,4,15,4.04,88.97,1.47,5.51
N00001759,313,12,278,4,19,3.83,88.82,1.28,6.07
N00001760,1278,654,516,29,79,51.17,40.38,2.27,6.18
N00001761,503,255,212,9,27,50.70,42.15,1.79,5.37
N00001762,275,18,206,5,46,6.55,74.91,1.82,16.73
N00001763,1425,485,795,33,112,34.04,55.79,2.32,7.86
N00001764,234,10,206,0,18,4.27,88.03,0,7.69
N00001765,990,239,647,23,81,24.14,65.35,2.32,8.18
N00001766,256,14,211,4,27,5.47,82.42,1.56,10.55
N00001767,299,140,133,4,22,46.82,44.48,1.34,7.36
N00001768,296,165,109,9,13,55.74,36.82,3.04,4.39
N00001769,374,166,161,9,38,44.39,43.05,2.41,10.16
N00001770,333,193,115,5,20,57.96,34.53,1.50,6.01
N00001771,437,215,187,4,31,49.20,42.79,0.92,7.09
N00001772,278,98,151,8,21,35.25,54.32,2.88,7.55
N00001773,278,79,167,3,29,28.42,60.07,1.08,10.43
N00001774,281,126,123,14,18,44.84,43.77,4.98,6.41
N00001775,301,149,124,2,26,49.50,41.20,0.66,8.64
N00001776,294,143,114,2,35,48.64,38.78,0.68,11.90
N00001777,352,160,161,2,29,45.45,45.74,0.57,8.24
N00001778,307,9,263,2,33,2.93,85.67,0.65,10.75
N00001779,293,15,253,1,24,5.12,86.35,0.34,8.19
N00001780,621,33,505,8,75,5.31,81.32,1.29,12.08
N00001781,429,20,373,9,27,4.66,86.95,2.10,6.29
N00001782,354,10,316,0,28,2.82,89.27,0,7.91
N00001783,348,27,303,0,18,7.76,87.07,0,5.17
N00001784,257,11,209,6,31,4.28,81.32,2.33,12.06
N00001785,348,5,302,4,37,1.44,86.78,1.15,10.63
N00001786,319,15,281,3,20,4.70,88.09,0.94,6.27
N00001787,281,2,246,0,33,0.71,87.54,0,11.74
N00001788,335,16,265,4,50,4.78,79.10,1.19,14.93
N00001789,425,33,336,6,50,7.76,79.06,1.41,11.76
N00001790,359,181,153,0,25,50.42,42.62,0,6.96
N00001791,474,327,125,1,21,68.99,26.37,0.21,4.43
N00001792,345,233,85,13,14,67.54,24.64,3.77,4.06
N00001793,456,295,147,1,13,64.69,32.24,0.22,2.85
N00001794,915,233,608,11,63,25.46,66.45,1.20,6.89
N00001795,320,158,125,9,28,49.38,39.06,2.81,8.75
N00001796,336,151,158,10,17,44.94,47.02,2.98,5.06
N00001797,341,154,153,6,28,45.16,44.87,1.76,8.21
N00001798,423,225,144,3,51,53.19,34.04,0.71,12.06
N00001799,314,73,222,1,18,23.25,70.70,0.32,5.73
N00001800,343,149,167,12,15,43.44,48.69,3.50,4.37
N00001801,439,258,143,10,28,58.77,32.57,2.28,6.38
N00001802,331,214,90,2,25,64.65,27.19,0.60,7.55
N00001803,302,105,173,4,20,34.77,57.28,1.32,6.62
N00001804,353,157,170,5,21,44.48,48.16,1.42,5.95
N00001805,893,458,343,8,84,51.29,38.41,0.90,9.41
N00001806,324,23,250,2,49,7.10,77.16,0.62,15.12
N00001807,249,70,133,3,43,28.11,53.41,1.20,17.27
N00001808,249,17,204,1,27,6.83,81.93,0.40,10.84
N00001809,255,10,211,7,27,3.92,82.75,2.75,10.59
N00001810,231,12,190,4,25,5.19,82.25,1.73,10.82
N00001811,249,8,213,2,26,3.21,85.54,0.80,10.44
N00001812,340,21,282,2,35,6.18,82.94,0.59,10.29
N00001813,193,16,166,1,10,8.29,86.01,0.52,5.18
N00001814,644,77,505,6,56,11.96,78.42,0.93,8.70
N00001815,347,36,262,4,45,10.37,75.50,1.15,12.97
N00001816,486,38,412,1,35,7.82,84.77,0.21,7.20
N00001817,287,31,222,2,32,10.80,77.35,0.70,11.15
N00001818,274,31,221,0,22,11.31,80.66,0,8.03
N00001819,379,49,271,7,52,12.93,71.50,1.85,13.72
N00001820,314,32,268,2,12,10.19,85.35,0.64,3.82
N00001821,618,105,432,12,69,16.99,69.90,1.94,11.17
N00001822,270,21,212,5,32,7.78,78.52,1.85,11.85
N00001823,383,36,310,5,32,9.40,80.94,1.31,8.36
N00001824,365,20,311,7,27,5.48,85.21,1.92,7.40
N00001825,240,13,198,2,27,5.42,82.50,0.83,11.25
N00001826,344,9,300,4,31,2.62,87.21,1.16,9.01
N00001827,334,23,274,1,36,6.89,82.04,0.30,10.78
N00001828,257,24,205,2,26,9.34,79.77,0.78,10.12
N00001829,238,10,189,4,35,4.20,79.41,1.68,14.71
N00001830,393,13,323,2,55,3.31,82.19,0.51,13.99
N00001831,337,13,293,0,31,3.86,86.94,0,9.20
N00001832,251,5,223,0,23,1.99,88.84,0,9.16
N00001833,327,13,279,1,34,3.98,85.32,0.31,10.40
N00001834,235,1,202,6,26,0.43,85.96,2.55,11.06
N00001835,295,5,246,7,37,1.69,83.39,2.37,12.54
N00001836,284,22,230,4,28,7.75,80.99,1.41,9.86
N00001837,236,13,202,0,21,5.51,85.59,0,8.90
N00001838,234,3,202,3,26,1.28,86.32,1.28,11.11
N00001839,396,200,171,4,21,50.51,43.18,1.01,5.30
N00001840,374,192,161,4,17,51.34,43.05,1.07,4.55
N00001841,345,187,108,6,44,54.20,31.30,1.74,12.75
N00001842,258,111,129,6,12,43.02,50.00,2.33,4.65
N00001843,326,156,144,3,23,47.85,44.17,0.92,7.06
N00001844,297,130,142,1,24,43.77,47.81,0.34,8.08
N00001845,292,125,137,2,28,42.81,46.92,0.68,9.59
N00001846,279,102,154,4,19,36.56,55.20,1.43,6.81
N00001847,287,21,252,4,10,7.32,87.80,1.39,3.48
N00001848,298,20,252,2,24,6.71,84.56,0.67,8.05
N00001849,303,26,251,2,24,8.58,82.84,0.66,7.92
N00001850,636,50,503,6,77,7.86,79.09,0.94,12.11
N00001851,295,27,237,2,29,9.15,80.34,0.68,9.83
N00001852,349,40,288,0,21,11.46,82.52,0,6.02
N00001853,344,49,257,11,27,14.24,74.71,3.20,7.85
N00001854,232,2,204,4,22,0.86,87.93,1.72,9.48
N00001855,292,26,231,7,28,8.90,79.11,2.40,9.59
N00001856,272,33,213,8,18,12.13,78.31,2.94,6.62
N00001857,268,23,210,6,29,8.58,78.36,2.24,10.82
N00001858,232,8,201,0,23,3.45,86.64,0,9.91
N00001859,266,5,224,2,35,1.88,84.21,0.75,13.16
N00001860,210,2,185,1,22,0.95,88.10,0.48,10.48
N00001861,271,11,213,4,43,4.06,78.60,1.48,15.87
N00001862,387,47,288,12,40,12.14,74.42,3.10,10.34
N00001863,272,25,214,3,30,9.19,78.68,1.10,11.03
N00001864,364,154,184,4,22,42.31,50.55,1.10,6.04
N00001865,541,235,276,0,30,43.44,51.02,0,5.55
N00001866,252,33,193,7,19,13.10,76.59,2.78,7.54
N00001867,359,85,233,8,33,23.68,64.90,2.23,9.19
N00001868,372,25,327,0,20,6.72,87.90,0,5.38
N00001869,350,60,267,1,22,17.14,76.29,0.29,6.29
N00001870,323,140,156,1,26,43.34,48.30,0.31,8.05
N00001871,355,172,134,2,47,48.45,37.75,0.56,13.24
N00001872,256,138,71,8,39,53.91,27.73,3.13,15.23
N00001873,806,454,260,12,80,56.33,32.26,1.49,9.93
N00001874,376,183,165,11,17,48.67,43.88,2.93,4.52
N00001875,291,122,149,0,20,41.92,51.20,0,6.87
N00001876,332,166,142,1,23,50.00,42.77,0.30,6.93
N00001877,282,111,161,4,6,39.36,57.09,1.42,2.13
N00001878,307,95,189,4,19,30.94,61.56,1.30,6.19
N00001879,352,136,166,3,47,38.64,47.16,0.85,13.35
N00001880,313,14,269,4,26,4.47,85.94,1.28,8.31
N00001881,979,54,848,11,66,5.52,86.62,1.12,6.74
N00001882,281,28,230,1,22,9.96,81.85,0.36,7.83
N00001883,292,6,246,2,38,2.05,84.25,0.68,13.01
N00001884,261,11,231,1,18,4.21,88.51,0.38,6.90
N00001885,229,6,203,3,17,2.62,88.65,1.31,7.42
N00001886,232,7,198,2,25,3.02,85.34,0.86,10.78
N00001887,289,14,241,2,32,4.84,83.39,0.69,11.07
N00001888,287,12,239,9,27,4.18,83.28,3.14,9.41
N00001889,231,0,200,3,28,0,86.58,1.30,12.12
N00001890,555,38,444,16,57,6.85,80.00,2.88,10.27
N00001891,390,26,324,11,29,6.67,83.08,2.82,7.44
N00001892,280,16,246,1,17,5.71,87.86,0.36,6.07
N00001893,270,16,229,3,22,5.93,84.81,1.11,8.15
N00001894,320,18,274,2,26,5.63,85.63,0.63,8.13
N00001895,342,22,296,7,17,6.43,86.55,2.05,4.97
N00001896,546,73,428,8,37,13.37,78.39,1.47,6.78
N00001897,283,17,251,5,10,6.01,88.69,1.77,3.53
N00001898,279,19,228,7,25,6.81,81.72,2.51,8.96
N00001899,186,11,142,7,26,5.91,76.34,3.76,13.98
N00001900,346,59,263,6,18,17.05,76.01,1.73,5.20
N00001901,377,23,333,0,21,6.10,88.33,0,5.57
N00001902,411,31,347,5,28,7.54,84.43,1.22,6.81
N00001903,427,238,172,0,17,55.74,40.28,0,3.98
N00001904,265,48,197,1,19,18.11,74.34,0.38,7.17
N00001905,267,10,237,3,17,3.75,88.76,1.12,6.37
N00001906,308,14,276,2,16,4.55,89.61,0.65,5.19
N00001907,331,15,290,2,24,4.53,87.61,0.60,7.25
N00001908,321,8,288,4,21,2.49,89.72,1.25,6.54
N00001909,331,7,291,6,27,2.11,87.92,1.81,8.16
N00001910,386,5,362,4,15,1.30,93.78,1.04,3.89
N00001911,290,55,206,2,27,18.97,71.03,0.69,9.31
N00001912,428,173,201,5,49,40.42,46.96,1.17,11.45
N00001913,280,91,161,3,25,32.50,57.50,1.07,8.93
N00001914,303,129,146,7,21,42.57,48.18,2.31,6.93
N00001915,651,320,267,12,52,49.16,41.01,1.84,7.99
N00001916,267,92,143,6,26,34.46,53.56,2.25,9.74
N00001917,312,118,155,2,37,37.82,49.68,0.64,11.86
N00001918,249,119,105,4,21,47.79,42.17,1.61,8.43
N00001919,324,24,273,1,26,7.41,84.26,0.31,8.02
N00001920,327,6,286,5,30,1.83,87.46,1.53,9.17
N00001921,272,3,250,0,19,1.10,91.91,0,6.99
N00001922,300,14,265,0,21,4.67,88.33,0,7.00
N00001923,236,12,195,0,29,5.08,82.63,0,12.29
N00001924,367,24,297,2,44,6.54,80.93,0.54,11.99
N00001925,273,4,245,0,24,1.47,89.74,0,8.79
N00001926,320,0,264,1,55,0,82.50,0.31,17.19
N00001927,225,11,190,0,24,4.89,84.44,0,10.67
N00001928,232,16,186,0,30,6.90,80.17,0,12.93
N00001929,440,60,348,3,29,13.64,79.09,0.68,6.59
N00001930,249,8,218,1,22,3.21,87.55,0.40,8.84
N00001931,267,9,224,0,34,3.37,83.90,0,12.73
N00001932,278,10,250,1,17,3.60,89.93,0.36,6.12
N00001933,292,21,243,0,28,7.19,83.22,0,9.59
N00001934,265,8,225,1,31,3.02,84.91,0.38,11.70
N00001935,350,126,179,5,40,36.00,51.14,1.43,11.43
N00001936,304,197,94,1,12,64.80,30.92,0.33,3.95
N00001937,304,196,79,1,28,64.47,25.99,0.33,9.21
N00001938,311,10,246,12,43,3.22,79.10,3.86,13.83
N00001939,278,64,176,1,37,23.02,63.31,0.36,13.31
N00001940,359,240,90,8,21,66.85,25.07,2.23,5.85
N00001941,284,157,106,3,18,55.28,37.32,1.06,6.34
N00001942,451,48,364,1,38,10.64,80.71,0.22,8.43
N00001943,429,172,241,1,15,40.09,56.18,0.23,3.50
N00001944,365,44,307,2,12,12.05,84.11,0.55,3.29
N00001945,440,140,294,1,5,31.82,66.82,0.23,1.14
N00001946,352,130,214,0,8,36.93,60.80,0,2.27
N00001947,462,54,372,11,25,11.69,80.52,2.38,5.41
N00001948,216,65,131,0,20,30.09,60.65,0,9.26
N00001949,685,226,415,2,42,32.99,60.58,0.29,6.13
N00001950,230,73,145,2,10,31.74,63.04,0.87,4.35
N00001951,238,78,138,3,19,32.77,57.98,1.26,7.98
N00001952,266,105,141,1,19,39.47,53.01,0.38,7.14
N00001953,200,50,129,0,21,25.00,64.50,0,10.50
N00001954,254,64,178,3,9,25.20,70.08,1.18,3.54
N00001955,285,72,174,4,35,25.26,61.05,1.40,12.28
N00001956,207,19,159,3,26,9.18,76.81,1.45,12.56
N00001957,294,31,239,4,20,10.54,81.29,1.36,6.80
N00001958,326,38,261,2,25,11.66,80.06,0.61,7.67
N00001959,261,24,209,2,26,9.20,80.08,0.77,9.96
N00001960,318,34,235,3,46,10.69,73.90,0.94,14.47
N00001961,419,71,310,4,34,16.95,73.99,0.95,8.11
N00001962,209,52,138,3,16,24.88,66.03,1.44,7.66
N00001963,167,19,129,0,19,11.38,77.25,0,11.38
N00001964,269,34,208,1,26,12.64,77.32,0.37,9.67
