GeographyCode,KS208NI0001,KS208NI0002,KS208NI0003,KS208NI0004,KS208NI0005,KS208NI0006,KS208NI0007,KS208NI0008,KS208NI0009
N00002743,159,155,1,0,3,97.48,0.63,0,1.89
N00002744,121,120,0,0,1,99.17,0,0,0.83
N00002745,136,133,1,0,2,97.79,0.74,0,1.47
N00002746,115,112,0,0,3,97.39,0,0,2.61
N00002747,121,115,1,0,5,95.04,0.83,0,4.13
N00002748,128,126,1,1,0,98.44,0.78,0.78,0
N00002749,138,129,2,0,7,93.48,1.45,0,5.07
N00002750,119,117,0,1,1,98.32,0,0.84,0.84
N00002751,154,148,2,0,4,96.10,1.30,0,2.60
N00002752,123,120,3,0,0,97.56,2.44,0,0
N00002753,181,178,3,0,0,98.34,1.66,0,0
N00002754,140,138,1,0,1,98.57,0.71,0,0.71
N00002755,168,162,6,0,0,96.43,3.57,0,0
N00002756,131,130,0,0,1,99.24,0,0,0.76
N00002757,203,198,1,0,4,97.54,0.49,0,1.97
N00002758,115,112,1,0,2,97.39,0.87,0,1.74
N00002759,125,122,1,0,2,97.60,0.80,0,1.60
N00002760,112,112,0,0,0,100.00,0,0,0
N00002761,380,377,2,0,1,99.21,0.53,0,0.26
N00002762,132,131,1,0,0,99.24,0.76,0,0
N00002763,138,138,0,0,0,100.00,0,0,0
N00002764,160,159,1,0,0,99.38,0.63,0,0
N00002765,148,147,0,0,1,99.32,0,0,0.68
N00002766,162,161,0,0,1,99.38,0,0,0.62
N00002767,135,131,2,0,2,97.04,1.48,0,1.48
N00002768,146,145,0,0,1,99.32,0,0,0.68
N00002769,173,172,1,0,0,99.42,0.58,0,0
N00002770,149,147,1,0,1,98.66,0.67,0,0.67
N00002771,124,122,1,0,1,98.39,0.81,0,0.81
N00002772,140,136,1,1,2,97.14,0.71,0.71,1.43
N00002773,107,104,1,0,2,97.20,0.93,0,1.87
N00002774,220,209,5,0,6,95.00,2.27,0,2.73
N00002775,186,177,7,0,2,95.16,3.76,0,1.08
N00002776,124,120,3,0,1,96.77,2.42,0,0.81
N00002777,100,97,2,0,1,97.00,2.00,0,1.00
N00002778,150,144,4,0,2,96.00,2.67,0,1.33
N00002779,165,163,1,0,1,98.79,0.61,0,0.61
N00002780,165,162,2,1,0,98.18,1.21,0.61,0
N00002781,168,166,2,0,0,98.81,1.19,0,0
N00002782,174,172,1,0,1,98.85,0.57,0,0.57
N00002783,144,144,0,0,0,100.00,0,0,0
N00002784,187,186,1,0,0,99.47,0.53,0,0
N00002785,222,218,3,1,0,98.20,1.35,0.45,0
N00002786,154,152,2,0,0,98.70,1.30,0,0
N00002787,137,137,0,0,0,100.00,0,0,0
N00002788,132,130,2,0,0,98.48,1.52,0,0
N00002789,193,187,1,0,5,96.89,0.52,0,2.59
N00002790,163,161,1,0,1,98.77,0.61,0,0.61
N00002791,158,157,0,0,1,99.37,0,0,0.63
N00002792,147,144,0,0,3,97.96,0,0,2.04
N00002793,164,160,2,1,1,97.56,1.22,0.61,0.61
N00002794,165,160,3,0,2,96.97,1.82,0,1.21
N00002795,159,153,3,1,2,96.23,1.89,0.63,1.26
N00002796,174,171,1,0,2,98.28,0.57,0,1.15
N00002797,159,156,1,1,1,98.11,0.63,0.63,0.63
N00002798,133,129,2,0,2,96.99,1.50,0,1.50
N00002799,122,119,0,0,3,97.54,0,0,2.46
N00002800,134,132,0,0,2,98.51,0,0,1.49
N00002801,155,150,2,0,3,96.77,1.29,0,1.94
N00002802,143,142,1,0,0,99.30,0.70,0,0
N00002803,174,148,4,3,19,85.06,2.30,1.72,10.92
N00002804,153,130,1,1,21,84.97,0.65,0.65,13.73
N00002805,161,143,4,3,11,88.82,2.48,1.86,6.83
N00002806,157,156,1,0,0,99.36,0.64,0,0
N00002807,126,123,2,0,1,97.62,1.59,0,0.79
N00002808,166,162,2,0,2,97.59,1.20,0,1.20
N00002809,155,152,0,0,3,98.06,0,0,1.94
N00002810,129,123,2,0,4,95.35,1.55,0,3.10
N00002811,132,122,2,1,7,92.42,1.52,0.76,5.30
N00002812,135,129,5,0,1,95.56,3.70,0,0.74
N00002813,160,150,3,1,6,93.75,1.88,0.63,3.75
N00002814,168,128,7,1,32,76.19,4.17,0.60,19.05
N00002815,133,99,4,6,24,74.44,3.01,4.51,18.05
N00002816,151,126,4,1,20,83.44,2.65,0.66,13.25
N00002817,213,157,4,2,50,73.71,1.88,0.94,23.47
N00002818,190,131,4,6,49,68.95,2.11,3.16,25.79
N00002819,166,125,7,3,31,75.30,4.22,1.81,18.67
N00002820,187,177,0,0,10,94.65,0,0,5.35
N00002821,148,141,3,1,3,95.27,2.03,0.68,2.03
N00002822,136,124,3,0,9,91.18,2.21,0,6.62
N00002823,137,120,2,2,13,87.59,1.46,1.46,9.49
N00002824,129,118,1,1,9,91.47,0.78,0.78,6.98
N00002825,204,190,3,1,10,93.14,1.47,0.49,4.90
N00002826,141,138,2,0,1,97.87,1.42,0,0.71
N00002827,140,138,1,0,1,98.57,0.71,0,0.71
N00002828,144,136,2,2,4,94.44,1.39,1.39,2.78
N00002829,144,139,1,1,3,96.53,0.69,0.69,2.08
N00002830,136,132,1,0,3,97.06,0.74,0,2.21
N00002831,149,147,1,1,0,98.66,0.67,0.67,0
N00002832,132,126,2,1,3,95.45,1.52,0.76,2.27
N00002833,146,143,3,0,0,97.95,2.05,0,0
N00002834,170,168,1,0,1,98.82,0.59,0,0.59
N00002835,156,150,0,1,5,96.15,0,0.64,3.21
N00002836,149,145,0,0,4,97.32,0,0,2.68
N00002837,134,131,0,0,3,97.76,0,0,2.24
N00002838,149,148,0,0,1,99.33,0,0,0.67
N00002839,127,125,1,0,1,98.43,0.79,0,0.79
N00002840,468,449,5,2,12,95.94,1.07,0.43,2.56
N00002841,160,154,0,0,6,96.25,0,0,3.75
N00002842,206,181,7,2,16,87.86,3.40,0.97,7.77
N00002843,123,115,2,1,5,93.50,1.63,0.81,4.07
N00002844,126,122,1,0,3,96.83,0.79,0,2.38
N00002845,143,133,1,2,7,93.01,0.70,1.40,4.90
N00002846,197,175,7,1,14,88.83,3.55,0.51,7.11
N00002847,208,201,4,0,3,96.63,1.92,0,1.44
N00002848,444,413,3,1,27,93.02,0.68,0.23,6.08
N00002849,98,87,1,1,9,88.78,1.02,1.02,9.18
N00002850,130,118,1,1,10,90.77,0.77,0.77,7.69
N00002851,154,138,6,0,10,89.61,3.90,0,6.49
N00002852,130,114,1,2,13,87.69,0.77,1.54,10.00
N00002853,354,315,4,3,32,88.98,1.13,0.85,9.04
N00002854,160,145,2,0,13,90.63,1.25,0,8.13
N00002855,169,165,1,0,3,97.63,0.59,0,1.78
N00002856,132,130,0,0,2,98.48,0,0,1.52
N00002857,184,177,2,0,5,96.20,1.09,0,2.72
N00002858,145,87,9,0,49,60.00,6.21,0,33.79
N00002859,206,154,5,2,45,74.76,2.43,0.97,21.84
N00002860,138,115,1,3,19,83.33,0.72,2.17,13.77
N00002861,135,99,3,0,33,73.33,2.22,0,24.44
N00002862,109,94,3,0,12,86.24,2.75,0,11.01
N00002863,121,104,6,3,8,85.95,4.96,2.48,6.61
N00002864,122,99,9,0,14,81.15,7.38,0,11.48
N00002865,189,184,2,0,3,97.35,1.06,0,1.59
N00002866,166,166,0,0,0,100.00,0,0,0
N00002867,195,190,3,0,2,97.44,1.54,0,1.03
N00002868,172,164,2,1,5,95.35,1.16,0.58,2.91
N00002869,144,126,4,1,13,87.50,2.78,0.69,9.03
N00002870,205,176,5,1,23,85.85,2.44,0.49,11.22
N00002871,282,199,5,11,67,70.57,1.77,3.90,23.76
N00002872,133,108,4,1,20,81.20,3.01,0.75,15.04
N00002873,126,106,2,2,16,84.13,1.59,1.59,12.70
N00002874,124,105,4,1,14,84.68,3.23,0.81,11.29
N00002875,420,407,3,0,10,96.90,0.71,0,2.38
N00002876,197,191,2,1,3,96.95,1.02,0.51,1.52
N00002877,131,123,2,1,5,93.89,1.53,0.76,3.82
N00002878,105,98,0,1,6,93.33,0,0.95,5.71
N00002879,154,153,0,0,1,99.35,0,0,0.65
N00002880,151,150,1,0,0,99.34,0.66,0,0
N00002881,206,195,2,1,8,94.66,0.97,0.49,3.88
N00002882,134,132,1,1,0,98.51,0.75,0.75,0
N00002883,178,171,0,1,6,96.07,0,0.56,3.37
N00002884,155,150,1,1,3,96.77,0.65,0.65,1.94
N00002885,302,238,7,3,54,78.81,2.32,0.99,17.88
N00002886,268,160,13,6,89,59.70,4.85,2.24,33.21
N00002887,247,211,4,2,30,85.43,1.62,0.81,12.15
N00002888,140,127,4,0,9,90.71,2.86,0,6.43
N00002889,142,122,3,1,16,85.92,2.11,0.70,11.27
N00002890,137,136,1,0,0,99.27,0.73,0,0
N00002891,204,171,3,5,25,83.82,1.47,2.45,12.25
N00002892,154,144,0,2,8,93.51,0,1.30,5.19
N00002893,114,95,6,2,11,83.33,5.26,1.75,9.65
N00002894,147,126,2,1,18,85.71,1.36,0.68,12.24
N00002895,170,149,9,2,10,87.65,5.29,1.18,5.88
N00002896,120,116,2,0,2,96.67,1.67,0,1.67
N00002897,323,284,10,1,28,87.93,3.10,0.31,8.67
N00002898,134,113,4,0,17,84.33,2.99,0,12.69
N00002899,132,126,1,0,5,95.45,0.76,0,3.79
N00002900,139,127,2,1,9,91.37,1.44,0.72,6.47
N00002901,126,124,0,1,1,98.41,0,0.79,0.79
N00002902,149,125,4,2,18,83.89,2.68,1.34,12.08
N00002903,320,229,10,5,76,71.56,3.13,1.56,23.75
N00002904,138,124,3,0,11,89.86,2.17,0,7.97
N00002905,153,134,3,1,15,87.58,1.96,0.65,9.80
N00002906,144,129,5,1,9,89.58,3.47,0.69,6.25
N00002907,186,181,5,0,0,97.31,2.69,0,0
N00002908,164,153,1,2,8,93.29,0.61,1.22,4.88
N00002909,173,170,0,0,3,98.27,0,0,1.73
N00002910,211,205,3,1,2,97.16,1.42,0.47,0.95
N00002911,222,217,4,0,1,97.75,1.80,0,0.45
N00002912,134,133,1,0,0,99.25,0.75,0,0
N00002913,127,125,0,0,2,98.43,0,0,1.57
N00002914,441,434,2,0,5,98.41,0.45,0,1.13
N00002915,96,96,0,0,0,100.00,0,0,0
N00002916,152,147,1,1,3,96.71,0.66,0.66,1.97
N00002917,127,125,2,0,0,98.43,1.57,0,0
N00002918,127,126,0,0,1,99.21,0,0,0.79
N00002919,131,131,0,0,0,100.00,0,0,0
N00002920,151,147,2,0,2,97.35,1.32,0,1.32
N00002921,110,108,2,0,0,98.18,1.82,0,0
N00002922,149,147,1,0,1,98.66,0.67,0,0.67
N00002923,138,137,1,0,0,99.28,0.72,0,0
N00002924,158,154,2,1,1,97.47,1.27,0.63,0.63
N00002925,119,118,0,0,1,99.16,0,0,0.84
N00002926,156,154,0,0,2,98.72,0,0,1.28
N00002927,141,139,2,0,0,98.58,1.42,0,0
N00002928,123,120,2,0,1,97.56,1.63,0,0.81
N00002929,274,270,3,0,1,98.54,1.09,0,0.36
N00002930,143,143,0,0,0,100.00,0,0,0
N00002931,225,217,4,1,3,96.44,1.78,0.44,1.33
N00002932,127,126,1,0,0,99.21,0.79,0,0
N00002933,171,169,1,0,1,98.83,0.58,0,0.58
N00002934,132,131,1,0,0,99.24,0.76,0,0
N00002935,140,140,0,0,0,100.00,0,0,0
N00002936,143,141,1,0,1,98.60,0.70,0,0.70
N00002937,148,146,2,0,0,98.65,1.35,0,0
N00002938,137,137,0,0,0,100.00,0,0,0
N00002939,143,142,1,0,0,99.30,0.70,0,0
N00002940,140,140,0,0,0,100.00,0,0,0
N00002941,120,120,0,0,0,100.00,0,0,0
N00002942,134,134,0,0,0,100.00,0,0,0
N00002943,116,108,0,1,7,93.10,0,0.86,6.03
N00002944,216,188,5,3,20,87.04,2.31,1.39,9.26
N00002945,162,154,2,0,6,95.06,1.23,0,3.70
N00002946,130,122,1,1,6,93.85,0.77,0.77,4.62
N00002947,156,144,3,1,8,92.31,1.92,0.64,5.13
N00002948,124,122,1,0,1,98.39,0.81,0,0.81
N00002949,145,137,1,0,7,94.48,0.69,0,4.83
N00002950,148,133,0,0,15,89.86,0,0,10.14
N00002951,112,105,2,0,5,93.75,1.79,0,4.46
N00002952,129,121,2,1,5,93.80,1.55,0.78,3.88
N00002953,116,105,1,0,10,90.52,0.86,0,8.62
N00002954,196,186,1,1,8,94.90,0.51,0.51,4.08
N00002955,157,153,1,0,3,97.45,0.64,0,1.91
N00002956,131,126,0,0,5,96.18,0,0,3.82
N00002957,157,155,0,0,2,98.73,0,0,1.27
N00002958,156,156,0,0,0,100.00,0,0,0
N00002959,190,187,0,1,2,98.42,0,0.53,1.05
N00002960,126,119,1,0,6,94.44,0.79,0,4.76
N00002961,119,117,0,0,2,98.32,0,0,1.68
N00002962,156,139,2,0,15,89.10,1.28,0,9.62
N00002963,133,123,3,0,7,92.48,2.26,0,5.26
N00002964,120,117,1,1,1,97.50,0.83,0.83,0.83
N00002965,120,118,0,0,2,98.33,0,0,1.67
N00002966,186,178,3,0,5,95.70,1.61,0,2.69
N00002967,116,113,1,1,1,97.41,0.86,0.86,0.86
N00002968,121,111,1,1,8,91.74,0.83,0.83,6.61
N00002969,118,112,0,0,6,94.92,0,0,5.08
N00002970,151,144,2,0,5,95.36,1.32,0,3.31
N00002971,128,111,2,2,13,86.72,1.56,1.56,10.16
N00002972,123,121,0,0,2,98.37,0,0,1.63
N00002973,133,130,2,0,1,97.74,1.50,0,0.75
N00002974,103,103,0,0,0,100.00,0,0,0
N00002975,164,155,3,0,6,94.51,1.83,0,3.66
N00002976,110,107,2,0,1,97.27,1.82,0,0.91
N00002977,152,145,2,1,4,95.39,1.32,0.66,2.63
N00002978,136,134,0,0,2,98.53,0,0,1.47
N00002979,170,166,2,1,1,97.65,1.18,0.59,0.59
N00002980,139,130,4,0,5,93.53,2.88,0,3.60
N00002981,130,124,0,0,6,95.38,0,0,4.62
N00002982,194,176,3,1,14,90.72,1.55,0.52,7.22
N00002983,112,106,2,0,4,94.64,1.79,0,3.57
N00002984,79,73,3,0,3,92.41,3.80,0,3.80
N00002985,59,55,2,0,2,93.22,3.39,0,3.39
N00002986,157,149,1,0,7,94.90,0.64,0,4.46
N00002987,155,150,1,0,4,96.77,0.65,0,2.58
N00002988,158,154,4,0,0,97.47,2.53,0,0
N00002989,157,157,0,0,0,100.00,0,0,0
N00002990,133,131,0,0,2,98.50,0,0,1.50
N00002991,135,130,4,0,1,96.30,2.96,0,0.74
N00002992,153,153,0,0,0,100.00,0,0,0
N00002993,104,92,0,1,11,88.46,0,0.96,10.58
N00002994,222,214,3,1,4,96.40,1.35,0.45,1.80
N00002995,248,241,5,0,2,97.18,2.02,0,0.81
N00002996,137,133,2,0,2,97.08,1.46,0,1.46
N00002997,123,122,0,0,1,99.19,0,0,0.81
N00002998,110,107,3,0,0,97.27,2.73,0,0
N00002999,116,108,1,1,6,93.10,0.86,0.86,5.17
N00003000,154,152,1,0,1,98.70,0.65,0,0.65
N00003001,99,97,2,0,0,97.98,2.02,0,0
N00003002,303,298,4,0,1,98.35,1.32,0,0.33
N00003003,525,514,6,0,5,97.90,1.14,0,0.95
N00003004,111,108,2,0,1,97.30,1.80,0,0.90
N00003005,155,155,0,0,0,100.00,0,0,0
N00003006,133,132,1,0,0,99.25,0.75,0,0
N00003007,149,149,0,0,0,100.00,0,0,0
N00003008,235,233,1,0,1,99.15,0.43,0,0.43
N00003009,164,163,0,0,1,99.39,0,0,0.61
N00003010,161,156,1,1,3,96.89,0.62,0.62,1.86
N00003011,114,113,1,0,0,99.12,0.88,0,0
N00003012,133,130,1,0,2,97.74,0.75,0,1.50
N00003013,148,147,0,0,1,99.32,0,0,0.68
N00003014,142,140,1,0,1,98.59,0.70,0,0.70
N00003015,147,146,0,0,1,99.32,0,0,0.68
N00003016,113,112,0,1,0,99.12,0,0.88,0
N00003017,155,154,0,0,1,99.35,0,0,0.65
N00003018,108,99,1,0,8,91.67,0.93,0,7.41
N00003019,215,206,2,1,6,95.81,0.93,0.47,2.79
N00003020,148,138,5,0,5,93.24,3.38,0,3.38
N00003021,143,133,3,0,7,93.01,2.10,0,4.90
N00003022,119,112,4,0,3,94.12,3.36,0,2.52
N00003023,109,108,0,0,1,99.08,0,0,0.92
N00003024,186,177,4,0,5,95.16,2.15,0,2.69
N00003025,121,120,0,0,1,99.17,0,0,0.83
N00003026,180,173,4,0,3,96.11,2.22,0,1.67
N00003027,140,135,3,0,2,96.43,2.14,0,1.43
N00003028,153,151,2,0,0,98.69,1.31,0,0
N00003029,193,190,2,0,1,98.45,1.04,0,0.52
N00003030,150,148,0,0,2,98.67,0,0,1.33
N00003031,156,152,2,0,2,97.44,1.28,0,1.28
N00003032,117,114,3,0,0,97.44,2.56,0,0
N00003033,155,150,2,0,3,96.77,1.29,0,1.94
N00003034,108,106,0,0,2,98.15,0,0,1.85
N00003035,142,140,1,0,1,98.59,0.70,0,0.70
N00003036,137,133,2,0,2,97.08,1.46,0,1.46
N00003037,147,146,0,0,1,99.32,0,0,0.68
N00003038,127,126,1,0,0,99.21,0.79,0,0
N00003039,134,126,1,0,7,94.03,0.75,0,5.22
N00003040,256,220,5,2,29,85.94,1.95,0.78,11.33
N00003041,180,157,7,3,13,87.22,3.89,1.67,7.22
N00003042,129,120,0,1,8,93.02,0,0.78,6.20
N00003043,97,92,1,0,4,94.85,1.03,0,4.12
N00003044,158,150,2,1,5,94.94,1.27,0.63,3.16
N00003045,306,285,9,1,11,93.14,2.94,0.33,3.59
N00003046,119,115,1,0,3,96.64,0.84,0,2.52
N00003047,133,129,1,0,3,96.99,0.75,0,2.26
N00003048,147,144,2,0,1,97.96,1.36,0,0.68
N00003049,131,125,3,0,3,95.42,2.29,0,2.29
N00003050,123,123,0,0,0,100.00,0,0,0
N00003051,124,123,1,0,0,99.19,0.81,0,0
N00003052,125,122,2,0,1,97.60,1.60,0,0.80
N00003053,102,96,0,0,6,94.12,0,0,5.88
N00003054,137,131,2,0,4,95.62,1.46,0,2.92
N00003055,135,127,1,0,7,94.07,0.74,0,5.19
N00003056,133,131,1,1,0,98.50,0.75,0.75,0
N00003057,118,117,0,0,1,99.15,0,0,0.85
N00003058,116,113,1,0,2,97.41,0.86,0,1.72
N00003059,114,111,1,1,1,97.37,0.88,0.88,0.88
N00003060,155,150,0,0,5,96.77,0,0,3.23
N00003061,136,134,1,1,0,98.53,0.74,0.74,0
N00003062,147,145,1,0,1,98.64,0.68,0,0.68
N00003063,173,171,1,0,1,98.84,0.58,0,0.58
N00003064,157,156,1,0,0,99.36,0.64,0,0
N00003065,138,137,1,0,0,99.28,0.72,0,0
N00003066,147,144,2,0,1,97.96,1.36,0,0.68
N00003067,131,131,0,0,0,100.00,0,0,0
N00003068,113,112,1,0,0,99.12,0.88,0,0
N00003069,113,112,0,0,1,99.12,0,0,0.88
N00003070,123,123,0,0,0,100.00,0,0,0
N00003071,108,107,0,0,1,99.07,0,0,0.93
N00003072,119,117,0,0,2,98.32,0,0,1.68
N00003073,139,138,0,1,0,99.28,0,0.72,0
N00003074,193,192,1,0,0,99.48,0.52,0,0
N00003075,114,113,1,0,0,99.12,0.88,0,0
N00003076,202,201,1,0,0,99.50,0.50,0,0
N00003077,142,138,1,0,3,97.18,0.70,0,2.11
N00003078,206,205,1,0,0,99.51,0.49,0,0
N00003079,135,133,0,0,2,98.52,0,0,1.48
N00003080,105,105,0,0,0,100.00,0,0,0
N00003081,62,62,0,0,0,100.00,0,0,0
N00003082,105,105,0,0,0,100.00,0,0,0
N00003083,100,97,1,0,2,97.00,1.00,0,2.00
N00003084,130,127,3,0,0,97.69,2.31,0,0
N00003085,123,123,0,0,0,100.00,0,0,0
N00003086,120,120,0,0,0,100.00,0,0,0
N00003087,139,139,0,0,0,100.00,0,0,0
N00003088,65,64,1,0,0,98.46,1.54,0,0
N00003089,115,114,1,0,0,99.13,0.87,0,0
N00003090,139,139,0,0,0,100.00,0,0,0
N00003091,142,142,0,0,0,100.00,0,0,0
N00003092,98,97,1,0,0,98.98,1.02,0,0
N00003093,181,180,1,0,0,99.45,0.55,0,0
N00003094,114,113,0,0,1,99.12,0,0,0.88
N00003095,132,130,1,0,1,98.48,0.76,0,0.76
N00003096,122,121,1,0,0,99.18,0.82,0,0
N00003097,199,198,0,0,1,99.50,0,0,0.50
N00003098,265,262,1,1,1,98.87,0.38,0.38,0.38
N00003099,116,115,1,0,0,99.14,0.86,0,0
N00003100,140,135,1,0,4,96.43,0.71,0,2.86
N00003101,115,113,2,0,0,98.26,1.74,0,0
N00003102,118,116,1,0,1,98.31,0.85,0,0.85
N00003103,127,124,1,0,2,97.64,0.79,0,1.57
N00003104,89,86,2,0,1,96.63,2.25,0,1.12
N00003105,238,235,1,0,2,98.74,0.42,0,0.84
N00003106,106,105,1,0,0,99.06,0.94,0,0
N00003107,140,138,0,0,2,98.57,0,0,1.43
N00003108,99,99,0,0,0,100.00,0,0,0
N00003109,120,118,1,0,1,98.33,0.83,0,0.83
N00003110,115,115,0,0,0,100.00,0,0,0
N00003111,95,95,0,0,0,100.00,0,0,0
N00003112,107,107,0,0,0,100.00,0,0,0
N00003113,114,111,2,0,1,97.37,1.75,0,0.88
N00003114,158,157,0,0,1,99.37,0,0,0.63
N00003115,109,109,0,0,0,100.00,0,0,0
N00003116,114,114,0,0,0,100.00,0,0,0
N00003117,120,119,1,0,0,99.17,0.83,0,0
N00003118,116,116,0,0,0,100.00,0,0,0
N00003119,110,110,0,0,0,100.00,0,0,0
N00003120,128,126,1,0,1,98.44,0.78,0,0.78
N00003121,129,128,0,0,1,99.22,0,0,0.78
N00003122,121,120,0,1,0,99.17,0,0.83,0
N00003123,128,127,1,0,0,99.22,0.78,0,0
N00003124,141,141,0,0,0,100.00,0,0,0
N00003125,118,118,0,0,0,100.00,0,0,0
N00003126,154,154,0,0,0,100.00,0,0,0
N00003127,147,146,0,0,1,99.32,0,0,0.68
N00003128,134,134,0,0,0,100.00,0,0,0
N00003129,122,121,1,0,0,99.18,0.82,0,0
N00003130,118,118,0,0,0,100.00,0,0,0
N00003131,277,276,1,0,0,99.64,0.36,0,0
N00003132,125,124,0,0,1,99.20,0,0,0.80
N00003133,152,147,3,0,2,96.71,1.97,0,1.32
N00003134,134,133,0,1,0,99.25,0,0.75,0
N00003135,65,64,0,0,1,98.46,0,0,1.54
N00003136,168,162,2,0,4,96.43,1.19,0,2.38
N00003137,114,111,1,0,2,97.37,0.88,0,1.75
N00003138,125,124,0,0,1,99.20,0,0,0.80
N00003139,160,159,1,0,0,99.38,0.63,0,0
N00003140,134,133,1,0,0,99.25,0.75,0,0
N00003141,149,148,1,0,0,99.33,0.67,0,0
N00003142,337,331,6,0,0,98.22,1.78,0,0
N00003143,126,122,2,0,2,96.83,1.59,0,1.59
N00003144,125,123,1,1,0,98.40,0.80,0.80,0
N00003145,549,544,3,0,2,99.09,0.55,0,0.36
N00003146,155,151,0,0,4,97.42,0,0,2.58
N00003147,342,337,1,1,3,98.54,0.29,0.29,0.88
N00003148,116,114,0,0,2,98.28,0,0,1.72
N00003149,204,201,1,0,2,98.53,0.49,0,0.98
N00003150,130,130,0,0,0,100.00,0,0,0
N00003151,130,129,0,0,1,99.23,0,0,0.77
N00003152,157,155,1,0,1,98.73,0.64,0,0.64
N00003153,129,129,0,0,0,100.00,0,0,0
N00003154,133,133,0,0,0,100.00,0,0,0
N00003155,125,121,2,0,2,96.80,1.60,0,1.60
N00003156,115,106,4,1,4,92.17,3.48,0.87,3.48
N00003157,113,105,5,0,3,92.92,4.42,0,2.65
N00003158,124,122,0,0,2,98.39,0,0,1.61
N00003159,165,164,0,0,1,99.39,0,0,0.61
N00003160,119,118,0,0,1,99.16,0,0,0.84
N00003161,495,488,3,1,3,98.59,0.61,0.20,0.61
N00003162,358,356,0,1,1,99.44,0,0.28,0.28
N00003163,169,168,1,0,0,99.41,0.59,0,0
N00003164,181,180,0,0,1,99.45,0,0,0.55
N00003165,114,113,0,0,1,99.12,0,0,0.88
N00003166,185,182,3,0,0,98.38,1.62,0,0
N00003167,106,105,0,0,1,99.06,0,0,0.94
N00003168,138,138,0,0,0,100.00,0,0,0
N00003169,122,121,0,1,0,99.18,0,0.82,0
N00003170,281,277,2,0,2,98.58,0.71,0,0.71
N00003171,116,115,0,1,0,99.14,0,0.86,0
N00003172,117,116,0,0,1,99.15,0,0,0.85
N00003173,119,118,0,0,1,99.16,0,0,0.84
N00003174,120,120,0,0,0,100.00,0,0,0
N00003175,145,140,3,1,1,96.55,2.07,0.69,0.69
N00003176,156,154,1,0,1,98.72,0.64,0,0.64
N00003177,237,232,0,0,5,97.89,0,0,2.11
N00003178,117,114,1,0,2,97.44,0.85,0,1.71
N00003179,242,234,2,1,5,96.69,0.83,0.41,2.07
N00003180,107,105,2,0,0,98.13,1.87,0,0
N00003181,118,115,1,0,2,97.46,0.85,0,1.69
N00003182,103,103,0,0,0,100.00,0,0,0
N00003183,147,146,0,0,1,99.32,0,0,0.68
N00003184,123,120,1,1,1,97.56,0.81,0.81,0.81
N00003185,97,96,0,0,1,98.97,0,0,1.03
N00003186,125,125,0,0,0,100.00,0,0,0
N00003187,146,141,1,0,4,96.58,0.68,0,2.74
N00003188,192,192,0,0,0,100.00,0,0,0
N00003189,118,118,0,0,0,100.00,0,0,0
N00003190,123,123,0,0,0,100.00,0,0,0
N00003191,121,121,0,0,0,100.00,0,0,0
N00003192,154,154,0,0,0,100.00,0,0,0
N00003193,142,142,0,0,0,100.00,0,0,0
N00003194,148,148,0,0,0,100.00,0,0,0
N00003195,182,181,1,0,0,99.45,0.55,0,0
N00003196,149,148,1,0,0,99.33,0.67,0,0
N00003197,128,127,1,0,0,99.22,0.78,0,0
N00003198,110,110,0,0,0,100.00,0,0,0
N00003199,149,148,1,0,0,99.33,0.67,0,0
N00003200,138,138,0,0,0,100.00,0,0,0
N00003201,152,150,1,0,1,98.68,0.66,0,0.66
N00003202,145,144,1,0,0,99.31,0.69,0,0
N00003203,129,128,1,0,0,99.22,0.78,0,0
N00003204,193,193,0,0,0,100.00,0,0,0
N00003205,174,172,1,1,0,98.85,0.57,0.57,0
N00003206,119,117,2,0,0,98.32,1.68,0,0
N00003207,140,139,0,0,1,99.29,0,0,0.71
N00003208,138,138,0,0,0,100.00,0,0,0
N00003209,514,494,3,1,16,96.11,0.58,0.19,3.11
N00003210,103,100,0,0,3,97.09,0,0,2.91
N00003211,118,115,2,0,1,97.46,1.69,0,0.85
N00003212,141,139,0,0,2,98.58,0,0,1.42
N00003213,102,101,0,0,1,99.02,0,0,0.98
N00003214,103,100,1,1,1,97.09,0.97,0.97,0.97
N00003215,118,115,1,0,2,97.46,0.85,0,1.69
N00003216,135,132,2,0,1,97.78,1.48,0,0.74
N00003217,118,116,1,0,1,98.31,0.85,0,0.85
N00003218,144,143,0,0,1,99.31,0,0,0.69
N00003219,120,117,3,0,0,97.50,2.50,0,0
N00003220,135,134,1,0,0,99.26,0.74,0,0
N00003221,116,115,1,0,0,99.14,0.86,0,0
N00003222,131,131,0,0,0,100.00,0,0,0
N00003223,129,128,0,1,0,99.22,0,0.78,0
N00003224,108,106,0,1,1,98.15,0,0.93,0.93
N00003225,122,122,0,0,0,100.00,0,0,0
N00003226,110,108,0,0,2,98.18,0,0,1.82
N00003227,101,101,0,0,0,100.00,0,0,0
N00003228,138,125,1,0,12,90.58,0.72,0,8.70
N00003229,111,111,0,0,0,100.00,0,0,0
N00003230,126,124,0,0,2,98.41,0,0,1.59
N00003231,71,68,0,0,3,95.77,0,0,4.23
N00003232,154,152,1,1,0,98.70,0.65,0.65,0
N00003233,146,146,0,0,0,100.00,0,0,0
N00003234,179,179,0,0,0,100.00,0,0,0
N00003235,175,173,0,0,2,98.86,0,0,1.14
