GeographyCode,QS103NI0001,QS103NI0002,QS103NI0003,QS103NI0004,QS103NI0005,QS103NI0006,QS103NI0007,QS103NI0008,QS103NI0009,QS103NI0010,QS103NI0011,QS103NI0012,QS103NI0013,QS103NI0014,QS103NI0015,QS103NI0016,QS103NI0017,QS103NI0018,QS103NI0019,QS103NI0020,QS103NI0021,QS103NI0022,QS103NI0023,QS103NI0024,QS103NI0025,QS103NI0026,QS103NI0027,QS103NI0028,QS103NI0029,QS103NI0030,QS103NI0031,QS103NI0032,QS103NI0033,QS103NI0034,QS103NI0035,QS103NI0036,QS103NI0037,QS103NI0038,QS103NI0039,QS103NI0040,QS103NI0041,QS103NI0042,QS103NI0043,QS103NI0044,QS103NI0045,QS103NI0046,QS103NI0047,QS103NI0048,QS103NI0049,QS103NI0050,QS103NI0051,QS103NI0052,QS103NI0053,QS103NI0054,QS103NI0055,QS103NI0056,QS103NI0057,QS103NI0058,QS103NI0059,QS103NI0060,QS103NI0061,QS103NI0062,QS103NI0063,QS103NI0064,QS103NI0065,QS103NI0066,QS103NI0067,QS103NI0068,QS103NI0069,QS103NI0070,QS103NI0071,QS103NI0072,QS103NI0073,QS103NI0074,QS103NI0075,QS103NI0076,QS103NI0077,QS103NI0078,QS103NI0079,QS103NI0080,QS103NI0081,QS103NI0082,QS103NI0083,QS103NI0084,QS103NI0085,QS103NI0086,QS103NI0087,QS103NI0088,QS103NI0089,QS103NI0090,QS103NI0091,QS103NI0092,QS103NI0093,QS103NI0094,QS103NI0095,QS103NI0096,QS103NI0097,QS103NI0098,QS103NI0099,QS103NI0100,QS103NI0101,QS103NI0102
95TT01W1,2748,45,40,40,43,45,37,52,37,42,44,38,48,41,38,50,44,47,50,40,36,44,38,35,44,42,30,41,33,30,35,49,24,49,35,25,37,28,32,41,41,46,40,52,37,44,49,51,29,35,40,32,28,28,37,23,24,28,28,27,25,32,21,23,18,28,28,31,22,19,12,18,19,12,16,12,21,15,16,7,8,10,6,6,11,9,4,5,7,6,4,1,5,1,0,0,0,1,0,1,0,0
95TT02W1,2685,54,36,52,48,44,41,32,48,35,35,29,47,31,34,48,51,45,40,39,35,29,37,55,37,34,54,43,26,40,46,37,29,40,41,56,38,37,44,42,36,33,53,46,32,35,47,35,22,23,32,37,20,22,25,28,28,30,28,31,23,29,21,21,18,25,24,17,22,15,16,17,21,14,12,14,12,12,11,15,9,12,12,6,12,8,8,3,4,4,5,2,2,3,1,1,2,0,0,0,0,0
95TT03S1,1586,32,22,24,32,28,23,26,18,23,20,21,14,24,21,22,24,13,32,24,17,16,23,22,19,25,19,18,30,25,25,28,19,33,25,30,21,24,14,19,27,23,22,27,26,26,27,27,37,19,19,26,17,17,20,17,27,12,13,6,8,11,15,14,14,12,9,14,12,10,14,8,10,5,13,4,11,9,14,8,6,6,8,1,4,6,0,1,3,2,0,1,2,0,0,1,0,0,0,0,0,0
95TT03S2,1743,39,36,41,28,32,34,22,24,22,24,35,19,19,21,26,20,27,23,23,15,19,20,23,13,26,21,13,27,21,22,30,34,21,27,21,25,20,28,35,46,32,36,21,20,26,22,20,22,17,20,26,16,26,22,19,24,14,15,23,16,20,14,20,17,19,15,19,14,7,13,12,12,10,2,7,10,7,8,5,9,5,9,4,3,7,2,4,1,2,2,3,1,0,0,0,1,0,0,0,0,0
95TT04W1,2984,47,53,56,60,50,46,52,42,56,39,41,48,46,50,36,47,40,38,41,23,29,49,39,39,34,50,46,48,45,53,50,48,40,45,50,55,46,39,39,54,53,43,45,47,45,28,34,31,34,39,31,29,34,19,37,27,20,36,33,30,40,28,27,34,25,19,20,20,15,19,19,15,14,15,14,17,17,11,17,11,15,8,8,5,5,5,5,8,4,4,3,3,4,1,3,1,0,0,1,0,0
95TT05S1,1799,25,26,20,29,22,18,22,27,28,34,25,24,23,25,34,29,31,29,26,22,24,29,25,34,32,26,21,31,16,29,24,19,23,24,22,19,20,28,18,29,33,26,28,29,30,24,32,29,33,20,26,20,24,30,15,21,21,19,15,14,17,13,15,17,14,10,12,10,8,9,12,15,17,12,11,3,4,8,5,11,10,5,8,3,3,6,3,5,4,5,2,4,4,4,2,1,2,0,1,2,1
95TT05S2,1280,20,15,15,16,16,18,18,10,14,6,11,24,19,15,19,20,23,26,17,20,18,17,21,17,21,32,20,28,18,14,21,21,26,20,14,13,17,16,12,19,17,14,16,21,20,22,22,15,18,17,20,15,11,21,15,15,13,16,13,9,11,7,8,21,8,11,11,12,6,10,5,7,11,5,4,5,8,9,4,12,6,6,6,6,2,4,4,3,1,4,1,2,1,2,0,0,0,0,0,0,0
95TT06W1,2723,46,49,33,48,37,40,52,41,44,36,38,40,44,40,42,45,37,35,36,34,32,32,38,50,38,45,43,37,34,31,33,38,26,44,47,41,36,34,46,33,47,49,39,38,38,45,36,39,36,33,31,25,33,31,32,30,41,19,25,31,29,22,18,26,31,24,27,17,23,23,18,15,12,20,14,15,7,12,8,8,11,13,10,14,6,2,9,3,3,2,2,2,2,0,0,0,0,1,1,0,0
95TT07W1,2747,43,37,38,42,39,30,30,40,43,35,53,29,40,36,37,34,41,40,43,43,40,33,32,42,37,38,36,29,31,22,42,36,25,31,29,31,29,37,31,37,31,62,44,42,52,37,51,47,52,42,41,39,35,29,46,29,28,29,30,23,25,31,18,37,41,15,30,16,15,19,21,15,16,20,16,18,21,16,12,14,12,11,10,6,8,11,5,7,5,8,5,3,1,2,2,0,2,0,1,2,0
95TT08W1,2724,32,29,29,27,36,39,34,32,36,38,45,42,37,56,35,47,63,41,36,41,54,56,52,37,53,40,42,31,33,27,30,20,19,18,40,32,37,47,39,35,31,42,42,27,45,53,45,50,46,47,37,45,35,41,44,28,36,31,20,25,36,18,20,21,22,14,19,14,24,14,19,16,20,12,19,13,16,16,8,14,10,13,8,8,6,7,1,4,6,4,8,2,0,3,0,0,2,0,0,0,0
95TT09S1,1438,21,22,16,25,21,19,22,16,17,21,15,20,13,23,12,27,25,23,16,21,18,25,25,25,26,23,27,18,23,24,21,19,15,18,16,18,28,15,25,16,29,24,15,18,20,16,20,23,16,14,16,16,13,20,18,11,13,11,18,17,14,15,6,14,14,15,22,10,11,9,11,12,9,9,10,8,11,14,7,4,6,8,3,6,1,8,1,1,1,4,1,0,1,0,0,2,1,0,0,1,0
95TT09S2,1479,24,22,17,20,17,22,20,17,24,18,21,17,26,26,26,26,16,24,26,26,24,10,28,17,29,21,24,23,23,23,20,11,14,8,10,18,19,26,18,21,21,27,18,26,23,27,11,24,15,22,19,19,24,17,17,17,12,21,16,24,21,12,14,16,13,14,10,9,10,6,13,6,9,2,8,5,12,8,7,8,7,5,4,3,5,3,3,3,7,2,2,6,2,0,2,0,0,0,0,0,0
95TT10W1,2852,67,51,55,38,42,34,31,25,28,24,33,33,41,48,30,38,35,39,44,44,52,35,56,49,55,46,44,53,58,60,66,52,58,48,46,36,38,40,44,46,25,42,34,34,25,32,30,40,33,33,36,31,26,37,26,36,35,20,32,19,23,31,37,30,21,28,21,29,24,20,12,21,10,13,14,14,13,12,23,10,8,6,10,5,6,4,1,5,8,1,0,1,2,0,0,0,0,0,1,0,0
95TT11S1,1699,24,20,26,18,28,23,34,20,28,30,23,24,27,30,31,32,23,27,16,24,22,26,22,23,31,24,23,18,23,20,23,17,20,26,20,16,21,35,24,16,24,18,23,17,15,20,15,21,20,22,22,25,32,19,14,17,25,23,17,14,33,17,25,13,15,11,22,8,8,7,8,8,13,9,9,11,7,9,8,6,11,3,6,11,13,7,11,8,4,7,2,4,1,0,1,1,1,0,0,0,0
95TT11S2,1592,33,28,26,33,23,25,25,23,32,22,24,33,25,25,23,26,29,20,19,17,21,12,34,27,25,29,28,25,24,17,27,19,32,23,22,26,24,30,20,20,31,26,15,22,22,21,24,22,13,21,15,14,11,13,11,7,12,10,20,11,11,8,16,16,21,21,12,9,11,9,11,14,11,9,7,7,5,6,5,6,3,7,3,3,1,4,1,8,1,2,2,2,1,1,1,0,0,0,0,0,0
95TT12W1,2641,44,40,57,38,39,42,43,37,36,45,46,41,25,49,28,35,37,43,22,24,22,30,31,33,29,30,31,28,28,35,40,38,49,43,46,38,45,46,36,40,42,36,44,35,50,42,25,38,27,36,26,33,37,18,15,33,31,23,21,33,25,20,17,24,25,28,29,28,29,20,24,21,23,12,10,18,11,19,12,17,16,12,16,12,5,9,7,8,3,0,2,4,1,0,0,0,0,0,0,0,0
95TT13S1,1520,20,22,18,18,21,25,18,20,13,24,25,21,19,32,19,19,20,25,31,20,22,26,26,17,25,25,22,19,17,17,31,27,21,21,18,22,22,24,18,26,36,18,14,19,26,28,16,28,29,21,18,18,28,22,21,17,15,26,24,14,17,19,19,16,11,15,5,10,3,8,8,9,9,6,7,4,4,8,4,4,1,2,4,1,1,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0
95TT13S2,1398,16,32,18,23,20,16,10,28,6,18,16,20,22,19,24,27,27,22,22,12,18,20,27,21,25,22,23,25,18,8,18,19,28,18,21,23,29,25,30,16,22,24,15,18,22,23,28,19,12,23,11,16,9,15,11,13,12,12,8,8,9,13,11,8,10,10,17,8,12,16,6,12,6,15,9,5,17,9,10,3,5,6,5,6,2,3,1,2,2,0,1,2,1,1,0,0,1,0,1,0,0
95TT14W1,2211,41,38,37,31,28,30,27,20,30,27,24,16,29,26,23,24,34,24,28,24,29,32,34,32,30,29,29,36,28,32,36,39,36,39,24,23,32,44,41,27,27,27,35,24,24,25,31,24,40,35,38,26,28,28,31,15,23,25,35,19,29,21,22,22,23,23,29,21,26,14,20,12,15,19,9,11,8,14,16,6,4,11,10,13,6,8,6,3,1,3,3,5,1,2,1,0,0,1,0,0,0
95TT15W1,2498,40,43,53,34,48,32,35,37,46,38,38,34,40,48,32,42,38,40,33,14,32,26,26,28,34,16,23,29,32,32,36,39,27,25,37,24,34,29,42,43,37,38,61,39,35,35,40,25,36,30,30,28,49,31,24,26,23,24,19,21,27,15,14,18,23,23,29,22,30,14,16,15,20,21,18,12,13,11,12,18,9,7,8,11,11,12,7,4,1,8,6,6,0,3,1,0,1,2,0,0,0
95TT16W1,2691,34,35,41,35,47,45,35,41,20,33,38,37,31,38,45,46,48,46,48,38,35,57,41,44,54,41,27,30,38,30,42,40,29,37,35,32,41,33,50,34,39,21,35,39,28,37,44,34,38,30,37,34,24,34,41,29,37,32,33,33,17,34,19,19,27,30,23,21,24,28,27,17,23,14,9,14,10,13,8,11,1,6,9,7,8,7,11,6,2,4,1,1,1,4,3,1,0,0,0,1,0
95UU06W1,1452,14,13,12,15,16,19,14,17,17,17,15,13,20,25,27,18,33,32,22,19,21,11,16,28,26,22,18,11,12,13,20,16,15,9,12,17,16,16,10,18,7,23,23,14,14,23,19,30,25,17,19,18,26,23,24,22,18,20,29,17,28,19,14,12,9,19,24,20,23,20,11,14,12,8,17,12,8,4,6,5,7,8,5,7,3,2,4,1,4,3,4,0,0,1,0,1,1,0,0,0,0
95UU09W1,1690,16,20,28,24,26,28,24,25,14,22,34,23,30,32,38,24,24,22,25,22,23,21,21,18,20,10,15,20,21,15,13,15,25,17,26,23,31,31,23,35,32,29,26,29,23,29,29,35,19,18,23,16,18,15,21,19,14,20,21,35,16,22,16,14,19,9,13,21,8,15,9,11,11,12,8,10,15,4,10,9,10,5,7,3,3,1,1,1,3,4,2,2,0,1,0,0,0,0,0,0,0
95UU14W1,1732,22,29,14,20,22,27,23,24,21,32,22,27,17,26,25,24,28,20,24,25,21,28,20,21,27,22,22,25,11,27,18,28,16,19,24,29,24,28,23,23,25,24,27,35,30,24,28,26,26,21,20,26,17,17,22,16,22,19,24,22,14,12,22,19,25,18,30,17,21,7,24,15,14,13,10,9,9,4,8,8,5,7,1,2,6,5,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0
95UU99C1,2045,35,32,26,27,23,29,25,22,19,27,32,23,31,22,30,33,28,28,36,19,25,23,37,33,31,29,21,21,18,26,23,26,37,24,15,31,33,17,33,37,26,37,27,31,31,21,39,36,27,25,30,32,27,24,31,29,23,32,20,27,29,31,18,16,16,23,24,16,16,14,16,17,10,18,15,7,4,10,16,5,6,7,8,7,6,4,4,4,3,3,1,3,3,0,1,0,1,1,0,0,0
95UU99C2,1781,18,24,26,20,19,24,29,26,20,16,14,26,32,23,29,20,15,26,17,10,18,16,23,26,19,20,13,19,21,31,22,12,13,16,14,18,23,23,21,19,21,39,19,19,25,30,28,24,15,27,32,29,26,22,21,16,24,25,22,25,16,24,12,21,19,18,30,31,27,30,24,10,25,18,21,14,17,15,10,13,6,6,10,9,5,6,4,12,5,1,1,2,2,2,1,3,0,1,0,0,0
95UU99C3,1872,15,17,17,17,16,21,14,10,28,24,11,23,19,21,22,18,25,25,32,20,19,16,13,31,27,18,25,12,14,10,15,18,21,25,17,24,18,19,18,20,12,24,22,21,27,33,30,29,21,24,35,26,28,21,26,21,24,30,21,22,35,22,26,34,32,37,23,28,17,13,16,15,19,18,21,23,11,17,19,15,13,16,14,12,17,13,12,15,11,4,5,9,4,4,1,1,3,0,1,1,3
95UU99C4,1806,26,21,29,20,22,26,29,21,20,21,28,23,19,28,17,15,26,20,15,19,21,23,18,22,27,11,20,20,15,27,19,17,19,20,23,30,10,25,22,23,34,25,40,23,24,27,28,24,33,21,28,20,30,29,32,21,21,18,24,23,20,22,19,19,23,20,17,22,19,27,12,22,23,14,9,14,13,10,12,14,12,9,9,3,2,8,4,9,6,1,2,0,2,1,4,1,0,0,0,0,0
95UU99C5,2421,28,26,23,26,35,23,24,33,23,25,21,35,31,32,31,28,28,30,38,26,35,29,37,33,27,32,40,32,34,20,29,24,33,23,24,22,28,22,32,33,35,32,30,30,27,27,23,39,38,31,33,35,38,38,30,25,38,33,27,47,30,36,33,37,31,28,24,27,23,27,21,26,26,18,19,22,12,12,14,14,11,13,17,19,10,14,9,9,6,11,3,1,1,1,0,1,2,2,0,0,0
95UU99C6,2251,33,38,25,45,33,29,32,24,19,23,35,31,27,34,34,26,31,27,26,25,34,23,23,31,32,27,33,28,30,26,16,31,32,14,27,32,22,40,35,31,41,26,38,46,31,34,34,27,34,28,40,32,28,25,18,24,28,28,26,23,23,30,25,21,26,25,21,16,23,18,11,23,26,21,21,19,11,18,6,16,6,9,6,9,7,8,9,1,7,1,1,0,5,1,3,2,1,0,0,0,0
95VV01S1,1656,16,29,19,25,23,17,30,21,16,22,21,30,21,21,20,32,15,20,30,18,23,21,23,32,26,33,25,23,23,22,17,12,23,20,17,16,17,24,21,25,31,18,30,28,22,19,22,25,24,20,27,25,25,23,25,16,17,18,16,20,15,21,18,15,16,16,12,30,15,10,11,12,8,8,14,9,8,13,9,6,7,5,5,8,6,5,3,3,3,1,0,1,0,1,1,1,0,0,0,0,0
95VV01S2,1555,27,25,28,22,20,23,11,21,25,17,14,17,25,14,22,18,21,15,21,17,12,20,26,19,24,26,12,21,20,28,26,27,26,28,20,23,8,14,27,16,27,19,27,20,33,23,18,22,17,18,22,20,19,22,30,20,15,16,13,23,16,10,17,12,16,13,9,7,20,14,13,14,10,10,13,11,10,7,7,7,6,6,6,6,6,14,5,2,2,5,3,2,2,1,1,1,1,0,0,0,0
95VV02W1,2192,24,28,24,30,42,27,18,19,15,33,28,33,17,23,33,35,22,36,25,26,29,27,25,25,39,36,33,25,27,40,45,37,22,24,28,35,28,27,23,40,36,33,28,22,23,39,27,28,27,24,26,29,24,23,37,30,27,27,22,16,15,23,22,23,16,22,25,18,25,17,13,17,22,16,24,19,15,15,12,20,25,14,16,6,14,6,5,7,6,5,2,2,1,0,1,2,0,0,0,0,0
95VV03W1,2579,38,42,46,35,39,37,35,36,26,34,38,29,41,37,41,35,34,33,35,32,43,36,35,42,30,36,32,38,45,29,33,39,36,25,30,19,26,51,37,40,45,41,43,33,32,40,36,36,30,32,27,29,28,37,25,30,33,23,23,20,23,25,22,19,18,23,26,28,21,15,13,26,18,12,22,20,10,18,16,12,12,10,10,11,9,17,8,5,12,8,6,4,3,3,0,1,2,2,0,1,0
95VV04W1,3138,56,45,58,54,61,39,40,49,51,38,33,48,44,51,40,62,44,46,42,32,44,47,42,46,54,40,45,34,37,53,27,45,35,43,35,43,41,53,47,44,40,48,41,45,58,55,38,50,30,32,36,28,46,18,26,38,30,25,36,36,36,33,30,38,31,30,19,28,32,25,24,26,20,21,15,25,14,22,15,20,15,15,8,6,10,4,2,7,5,6,1,2,2,3,1,1,1,0,0,1,0
95VV05S1,1964,33,31,30,29,35,31,35,37,22,31,32,36,20,32,38,25,39,40,24,21,23,26,34,26,20,25,27,26,24,21,22,25,21,18,22,22,20,27,24,22,25,34,33,37,30,31,35,29,29,28,40,27,25,25,19,26,30,25,19,12,18,20,19,27,18,12,16,13,11,9,17,13,8,6,6,6,11,10,7,6,7,6,5,10,6,6,4,3,4,3,1,0,0,0,1,0,0,0,0,0,0
95VV05S2,2542,40,45,56,49,43,56,50,51,52,52,58,66,47,44,40,46,46,34,38,25,24,21,27,34,31,41,33,30,12,39,36,28,39,37,36,58,48,35,49,32,40,31,47,38,46,36,43,41,44,37,28,30,20,19,27,25,20,23,19,26,16,22,17,23,14,14,18,18,16,16,14,7,9,13,11,4,9,10,5,4,3,2,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV06W1,3482,61,65,46,61,65,53,53,56,44,79,49,58,57,50,52,68,62,50,55,40,38,39,57,50,46,53,59,43,49,61,45,59,39,50,42,37,49,35,50,46,45,54,53,55,64,46,55,64,41,36,45,28,43,46,48,43,32,39,42,31,29,36,32,27,24,30,29,24,23,11,22,16,19,16,20,15,14,16,12,11,16,7,10,10,3,5,8,4,3,5,0,2,0,1,1,0,0,0,0,0,0
95VV07S1,2052,36,25,20,21,29,32,22,22,27,26,28,28,36,22,24,25,32,16,25,19,25,21,25,41,28,29,31,36,48,32,37,26,35,32,26,30,23,27,36,31,35,27,28,22,17,31,20,35,19,34,37,25,26,17,24,21,34,27,22,18,22,32,28,17,18,13,15,19,16,13,18,16,14,18,9,22,10,5,13,11,7,9,13,8,7,6,4,2,4,3,2,3,0,0,1,1,0,0,0,0,0
95VV07S2,2341,28,34,30,31,31,28,34,25,44,36,46,38,50,52,44,57,41,59,34,49,35,29,35,28,27,31,32,17,24,26,21,23,19,19,26,27,22,40,27,26,50,43,43,38,32,43,36,47,54,39,50,31,36,42,35,33,21,16,23,14,16,16,19,19,13,20,18,12,15,8,18,10,11,15,10,10,5,8,8,4,5,7,4,4,3,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0
95VV08W1,3088,49,51,56,46,47,37,58,49,48,50,41,52,50,61,51,51,51,45,39,45,30,35,42,54,38,45,49,38,44,35,46,44,46,45,38,37,39,43,45,49,45,36,45,43,33,42,50,34,38,33,48,38,37,31,36,35,40,35,28,44,23,33,31,29,27,21,26,24,20,16,19,12,21,15,9,27,15,14,12,8,10,9,9,9,5,13,6,10,9,1,6,2,2,2,1,1,0,0,1,0,0
95VV09W1,2665,43,42,28,40,35,45,24,36,34,46,23,35,32,35,31,39,46,37,49,37,34,25,45,50,52,39,56,28,41,39,34,52,30,29,26,34,43,40,37,34,37,39,38,46,32,30,41,29,35,32,45,40,48,32,40,37,40,32,32,20,28,20,26,23,19,22,31,28,15,14,14,15,15,8,22,16,11,8,9,12,13,9,15,7,6,7,1,8,6,1,2,1,0,1,0,1,1,0,0,0,0
95VV10S1,1580,22,25,19,20,24,17,30,16,24,29,32,22,29,25,27,34,41,32,30,31,26,29,21,24,25,30,29,26,26,26,23,33,22,22,11,31,15,19,25,24,27,26,25,32,20,23,29,21,25,19,23,22,14,28,11,17,17,10,6,6,9,6,8,4,9,6,14,7,12,11,8,5,8,10,8,5,3,3,7,10,1,2,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
95VV10S2,1575,21,25,27,30,18,22,15,17,17,20,13,21,27,26,18,24,13,17,20,11,24,23,22,29,23,34,27,30,27,29,25,26,24,16,24,26,18,26,34,28,21,27,14,21,34,28,23,18,28,20,16,22,23,14,8,11,19,14,10,10,14,18,11,14,11,14,11,12,12,8,16,14,10,14,14,8,10,11,8,5,7,0,2,5,5,3,3,5,4,1,4,2,0,0,0,1,0,0,0,0,0
95VV11S1,2046,26,21,32,30,29,24,39,30,40,34,28,33,34,27,35,26,33,37,28,27,21,31,38,32,30,33,31,21,30,24,20,19,16,27,25,19,27,34,29,30,32,24,24,24,36,39,38,40,26,38,31,34,25,31,17,13,19,28,23,25,19,23,10,21,18,16,27,8,15,16,12,12,10,17,5,11,11,8,8,8,10,7,5,5,7,4,2,3,1,4,2,2,0,0,0,0,0,1,0,0,1
95VV11S2,2412,52,40,35,34,46,36,40,28,37,24,27,33,35,42,39,56,41,26,50,32,31,26,26,33,29,38,28,32,29,35,24,32,50,34,40,41,41,47,29,31,35,33,52,49,45,34,56,46,30,27,38,24,33,20,27,22,25,30,24,28,22,20,20,17,15,13,8,15,10,11,11,14,14,8,10,6,13,7,12,8,7,3,8,10,3,0,4,4,2,4,2,4,0,0,0,0,0,0,0,0,0
95VV12S1,1652,25,30,33,34,23,33,27,24,18,16,23,25,24,24,33,29,30,26,22,16,22,21,30,28,19,26,25,25,28,29,26,25,22,24,25,24,26,34,22,22,15,22,22,20,30,27,24,26,27,18,11,20,15,15,16,16,15,13,9,14,13,17,14,18,8,15,13,15,13,15,7,17,4,14,5,14,7,6,8,4,4,4,6,3,5,2,1,2,1,1,1,0,0,2,0,0,0,0,0,0,0
95VV12S2,1543,30,22,30,28,20,19,19,28,29,20,19,20,21,22,14,20,13,20,15,16,25,14,25,24,17,33,22,25,29,32,33,19,31,26,27,32,26,28,20,24,24,13,16,27,21,18,23,14,18,17,16,16,14,20,16,9,16,15,10,11,18,19,16,13,14,9,18,9,11,14,11,16,5,9,6,9,8,11,5,5,3,3,4,4,3,4,3,4,3,2,3,1,3,0,2,3,0,1,0,0,0
95VV13S1,2057,39,28,42,31,49,33,41,40,42,36,39,29,39,33,39,38,26,33,34,17,25,23,25,21,29,16,21,37,26,19,33,28,19,17,29,30,36,37,35,30,37,31,36,33,33,28,28,25,41,28,20,23,19,20,27,26,22,16,23,16,18,10,19,16,15,21,16,16,7,11,8,11,9,12,17,7,9,4,6,3,3,10,8,4,5,2,2,3,2,2,0,0,1,2,0,1,0,0,0,0,1
95VV13S2,1416,9,22,13,20,22,18,23,20,24,17,14,24,24,22,19,29,32,19,18,20,19,17,23,14,17,19,18,20,17,18,15,19,9,16,23,17,25,23,22,16,28,19,19,20,9,23,16,20,17,23,19,21,24,27,17,23,12,17,13,22,14,12,17,14,22,12,10,13,12,8,12,10,10,3,4,11,10,2,11,7,4,6,3,1,4,2,3,4,3,1,1,0,0,0,1,1,1,0,2,0,0
95VV14S1,1966,36,36,35,37,20,29,21,19,33,28,22,21,29,27,28,30,27,20,29,27,26,25,27,40,36,41,61,42,46,40,40,27,29,31,28,30,27,29,29,42,27,22,24,25,38,24,29,18,18,24,28,24,21,21,20,30,22,18,21,20,13,15,16,13,17,15,13,7,4,12,7,6,9,12,11,8,7,6,3,7,6,4,6,3,5,4,1,3,1,0,4,0,1,1,1,1,0,0,0,0,0
95VV14S2,1386,18,13,18,14,12,15,12,13,14,12,11,11,13,15,16,14,12,23,23,11,11,15,16,18,22,28,28,23,28,15,10,12,21,24,12,15,20,18,19,11,17,16,15,26,23,19,27,18,18,15,15,18,28,23,20,19,29,14,20,14,21,21,13,21,12,17,19,15,19,13,10,7,11,13,12,13,10,10,11,8,9,10,4,3,7,6,3,3,0,5,4,0,3,1,1,0,0,0,0,0,1
95VV15S1,1419,20,28,22,17,14,17,17,11,18,25,22,17,19,12,21,24,26,20,19,16,20,21,20,20,29,27,39,25,22,20,31,19,15,21,23,15,23,21,18,13,21,21,17,18,25,13,18,20,16,21,19,16,18,27,15,14,11,19,12,11,10,17,12,17,13,10,18,11,4,5,12,5,13,9,6,14,3,9,7,7,3,7,4,4,5,2,2,0,4,3,1,2,0,0,0,0,0,0,0,0,1
95VV15S2,1679,26,23,24,19,15,22,12,20,15,20,20,26,31,31,20,34,35,31,30,31,27,30,27,35,19,28,29,22,29,28,20,24,26,25,26,23,18,14,21,28,17,21,27,37,21,33,33,40,33,24,29,25,19,19,27,15,23,10,18,8,22,13,12,7,17,13,9,9,8,12,7,9,3,4,11,9,8,4,7,8,5,1,4,2,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0
95VV16W1,3110,38,40,32,36,25,44,37,39,51,37,35,47,57,49,59,53,71,67,44,38,42,42,38,57,48,41,46,40,38,40,36,36,27,42,33,29,28,36,48,41,44,52,63,59,48,48,62,52,63,43,45,31,40,49,32,31,30,45,35,33,29,28,31,31,27,19,20,27,24,24,18,22,21,21,19,28,17,21,17,10,6,9,2,14,3,2,7,4,4,5,2,4,1,0,0,1,0,0,0,0,0
95VV17S1,2205,46,34,41,36,37,26,47,35,38,27,36,29,44,45,37,34,32,36,30,29,29,27,39,33,38,23,28,31,26,29,30,31,22,28,28,32,25,29,37,37,36,34,27,46,37,25,30,27,28,17,20,30,30,22,26,23,23,24,24,20,22,14,23,17,11,21,16,14,21,15,13,12,9,11,12,11,7,8,12,12,11,13,7,3,2,3,1,1,6,2,2,1,1,0,0,0,1,0,0,0,0
95VV17S2,2151,37,35,35,46,46,39,42,35,30,31,41,39,36,42,35,29,42,32,29,25,35,35,34,29,31,23,40,33,27,27,23,25,33,21,33,25,31,31,28,42,51,32,38,37,28,21,20,40,33,37,23,22,19,23,23,19,25,22,20,20,13,17,21,10,21,10,13,13,16,11,16,9,6,6,7,5,10,11,10,7,6,6,2,4,3,1,3,1,4,0,2,0,1,0,0,1,0,0,0,0,0
95VV18S1,1862,31,15,32,32,25,17,18,26,16,25,25,20,17,24,35,20,38,30,32,27,23,32,23,33,25,24,23,29,24,29,30,34,24,18,18,29,27,34,24,22,29,32,18,31,21,31,32,28,34,25,27,15,19,31,15,16,16,19,19,10,16,15,16,16,17,19,9,27,8,10,14,17,13,14,16,8,11,13,11,11,7,10,9,9,10,7,5,6,6,4,4,0,2,1,2,1,0,0,0,0,0
95VV18S2,1825,27,32,28,28,25,33,16,24,20,22,14,13,16,29,24,22,21,24,29,22,28,25,31,30,22,34,27,29,30,26,21,29,17,29,26,18,30,15,21,29,19,26,25,24,29,17,28,31,18,22,17,24,22,20,22,20,28,20,18,33,20,20,14,20,17,18,21,9,18,13,11,12,7,12,13,9,10,9,7,13,7,12,7,8,14,7,11,3,6,2,6,4,4,3,5,2,0,0,1,0,1
95VV19S1,1302,17,14,15,15,10,20,16,16,12,13,13,15,20,18,12,17,18,14,19,18,21,16,15,20,14,16,20,15,14,13,18,24,9,11,14,10,23,12,16,20,18,16,16,18,15,21,17,16,21,16,14,17,8,16,13,12,12,14,17,12,14,13,15,11,18,12,10,18,7,10,21,17,14,13,17,12,13,8,10,13,7,14,9,9,8,8,6,7,7,5,6,3,1,0,1,2,0,1,0,0,0
95VV19S2,1681,41,38,27,37,28,26,21,28,23,17,26,13,23,25,28,24,19,26,26,15,23,28,21,27,24,38,30,34,25,35,45,30,36,22,19,30,18,19,27,25,19,18,15,27,17,22,20,15,17,8,15,22,14,17,19,23,22,14,23,18,13,15,26,11,19,14,14,17,13,12,4,7,11,7,8,11,4,10,3,0,5,3,3,5,2,0,1,1,4,1,0,3,0,0,1,0,1,0,0,0,0
95VV20W1,2990,53,39,35,36,50,42,43,30,52,43,50,39,38,61,59,43,51,44,43,34,34,42,40,41,46,38,33,46,33,41,51,31,22,40,26,48,43,52,48,44,38,49,53,53,46,41,40,39,37,48,30,37,31,30,23,43,32,42,29,24,34,27,37,21,41,24,27,26,20,15,16,19,28,16,18,13,21,17,19,15,8,11,14,6,11,8,6,5,6,3,3,1,1,1,0,1,2,0,0,0,0
