GeographyCode,QS208NI0001,QS208NI0002,QS208NI0003,QS208NI0004,QS208NI0005,QS208NI0006,QS208NI0007,QS208NI0008,QS208NI0009,QS208NI0010,QS208NI0011,QS208NI0012,QS208NI0013,QS208NI0014,QS208NI0015,QS208NI0016,QS208NI0017,QS208NI0018,QS208NI0019,QS208NI0020,QS208NI0021,QS208NI0022,QS208NI0023,QS208NI0024,QS208NI0025,QS208NI0026,QS208NI0027,QS208NI0028,QS208NI0029,QS208NI0030,QS208NI0031,QS208NI0032,QS208NI0033,QS208NI0034,QS208NI0035,QS208NI0036,QS208NI0037,QS208NI0038,QS208NI0039,QS208NI0040,QS208NI0041,QS208NI0042,QS208NI0043,QS208NI0044,QS208NI0045,QS208NI0046,QS208NI0047,QS208NI0048,QS208NI0049,QS208NI0050,QS208NI0051,QS208NI0052,QS208NI0053,QS208NI0054,QS208NI0055,QS208NI0056,QS208NI0057,QS208NI0058,QS208NI0059,QS208NI0060,QS208NI0061,QS208NI0062,QS208NI0063,QS208NI0064,QS208NI0065,QS208NI0066,QS208NI0067,QS208NI0068,QS208NI0069,QS208NI0070,QS208NI0071
95GG04S3,1636,1590,1462,37,26,1399,0,0,11,0,0,117,108,8,3,0,68,5,8,5,11,9,1,3,5,12,0,6,6,0,6,0,1,0,5,0,0,23,0,0,0,0,4,4,0,0,4,0,2,1,1,15,11,0,3,0,1,0,0,5,2,3,0,0,0,1,5,5,0,0,0
95GG05S1,1813,1677,1499,70,15,1409,5,0,83,0,0,95,87,3,2,3,62,0,0,2,15,8,2,2,4,15,2,4,2,2,9,0,3,1,0,5,0,77,4,0,2,2,6,2,3,1,27,6,20,0,1,40,35,0,2,1,1,1,0,35,8,25,2,0,0,3,6,6,0,0,0
95GG05S2,2009,1859,1583,102,20,1458,2,1,93,0,1,182,176,4,0,5,121,0,4,8,34,6,1,0,5,31,2,7,3,4,22,4,8,0,2,8,0,69,7,0,0,7,21,16,3,2,22,3,19,0,0,19,15,0,3,0,0,1,0,32,13,18,1,0,1,3,14,12,1,1,0
95GG05S3,2106,1892,1653,108,21,1521,3,0,82,0,0,157,152,10,5,2,68,0,2,20,45,5,2,0,3,28,4,10,7,3,14,1,5,1,3,4,0,141,2,2,0,0,99,85,13,1,26,15,10,1,0,14,9,0,5,0,0,0,0,28,7,17,3,1,1,6,10,9,1,0,0
95GG06S1,1925,1885,1853,46,21,1781,5,0,4,0,0,28,28,3,0,1,11,0,5,0,8,0,0,0,0,9,2,1,1,0,6,0,5,1,0,0,0,25,0,0,0,0,4,2,2,0,3,1,1,1,0,18,16,0,0,1,1,0,0,5,2,3,0,0,0,0,1,1,0,0,0
95GG06S2,1779,1742,1689,35,5,1648,1,0,16,0,0,37,34,8,0,5,17,0,1,0,3,3,1,2,0,5,1,1,1,0,3,0,2,1,0,0,0,22,3,0,0,3,3,0,2,1,4,0,1,3,0,11,10,0,0,0,1,0,1,4,4,0,0,0,0,0,6,6,0,0,0
95GG06S3,1922,1876,1839,48,16,1770,5,0,7,0,0,30,25,7,0,0,17,0,0,0,1,5,0,3,2,18,1,2,1,1,15,1,12,0,0,2,0,16,1,0,0,1,11,2,6,3,1,1,0,0,0,3,1,0,1,0,1,0,0,7,3,2,2,0,1,1,3,3,0,0,0
95GG07S1,1862,1696,1635,24,6,1605,0,0,38,0,0,23,20,0,5,2,10,0,0,1,2,3,0,1,2,12,3,3,3,0,6,0,2,0,2,2,0,141,3,1,0,2,4,4,0,0,11,0,11,0,0,123,121,0,2,0,0,0,0,10,2,6,1,1,0,0,3,3,0,0,0
95GG07S2,1922,1839,1776,26,3,1744,3,0,44,0,0,19,15,0,0,1,9,0,0,2,3,4,0,0,4,4,0,2,2,0,2,0,0,0,1,1,0,68,5,0,2,3,12,11,1,0,3,0,3,0,0,48,47,0,0,1,0,0,0,7,4,3,0,0,0,2,2,2,0,0,0
95GG07S3,1701,1685,1636,23,6,1607,0,0,23,0,0,26,26,5,0,3,13,2,0,1,2,0,0,0,0,5,4,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0
95GG08S1,1394,1375,1332,36,5,1291,0,0,28,0,2,13,10,1,0,2,5,0,0,0,2,3,0,3,0,3,2,0,0,0,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,4,0,0,9,4,0,1,4,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0
95GG08S2,1730,1700,1600,49,21,1527,3,0,26,0,2,72,72,2,1,11,49,0,1,4,4,0,0,0,0,9,2,3,3,0,4,0,3,0,1,0,0,9,0,0,0,0,2,2,0,0,3,0,2,1,0,4,3,0,0,0,1,0,0,9,3,6,0,0,0,1,2,2,0,0,0
95GG08S3,1786,1746,1639,64,16,1553,6,0,25,0,3,79,77,6,0,4,56,0,0,7,4,2,0,0,2,6,1,1,1,0,4,1,1,0,0,2,0,19,3,0,0,3,2,1,1,0,6,0,0,5,1,8,8,0,0,0,0,0,0,9,0,5,2,2,0,0,6,5,0,1,0
95GG09S1,2151,2101,2060,76,21,1958,5,0,25,0,0,16,15,4,0,0,3,0,0,0,8,1,0,1,0,11,1,2,1,1,8,0,5,0,2,1,0,13,3,1,0,2,5,0,5,0,2,0,1,1,0,3,0,0,1,0,1,1,0,15,6,9,0,0,1,1,9,5,4,0,0
95GG09S2,1896,1841,1783,55,18,1707,3,0,26,0,1,31,30,8,0,0,19,0,1,0,2,1,0,0,1,9,1,1,1,0,7,0,6,1,0,0,0,38,7,0,0,7,22,5,16,1,3,1,2,0,0,6,6,0,0,0,0,0,0,5,2,1,2,0,0,0,3,1,1,1,0
95GG09S3,2118,2078,2011,87,34,1887,2,1,9,0,1,57,55,8,0,0,35,0,0,0,12,2,0,2,0,12,2,4,3,1,6,0,3,0,2,1,0,18,1,0,0,1,4,2,2,0,13,0,13,0,0,0,0,0,0,0,0,0,0,7,4,1,2,0,0,1,2,0,2,0,0
95GG10S1,1826,1752,1545,67,22,1453,3,0,10,0,0,197,191,10,13,2,104,0,2,38,22,6,3,3,0,23,2,12,5,7,9,1,8,0,0,0,0,24,0,0,0,0,15,10,5,0,3,0,2,1,0,5,4,0,0,0,1,0,1,12,5,7,0,0,0,9,6,6,0,0,0
95GG10S2,2172,2086,1914,103,25,1781,5,0,16,0,1,155,148,7,10,12,74,2,1,18,24,7,1,3,3,23,6,6,3,3,11,6,4,0,0,1,0,41,4,2,1,1,18,13,5,0,8,0,6,2,0,10,5,0,1,3,1,0,1,9,4,5,0,0,0,10,3,2,1,0,0
95GG11S1,1895,1843,1641,66,19,1554,2,0,20,0,1,181,178,11,4,0,112,3,20,10,18,3,0,0,3,22,4,5,3,2,13,0,3,0,10,0,0,19,0,0,0,0,14,6,8,0,1,0,1,0,0,4,4,0,0,0,0,0,0,7,1,6,0,0,0,1,3,2,0,1,0
95GG11S2,1687,1658,1571,90,17,1460,4,0,25,0,0,62,58,7,0,0,23,0,10,3,15,4,1,0,3,6,0,3,3,0,3,2,0,0,0,1,0,11,1,0,0,1,6,3,2,1,2,1,1,0,0,2,0,0,2,0,0,0,0,8,5,2,1,0,1,2,1,0,1,0,0
95GG11S3,1871,1815,1619,62,24,1529,4,0,27,0,2,167,162,6,1,4,108,0,0,22,21,5,2,1,2,15,4,5,5,0,6,0,3,0,3,0,0,27,1,0,1,0,12,5,6,1,7,2,4,0,1,7,6,0,1,0,0,0,0,6,1,5,0,0,1,3,4,3,1,0,0
95GG12S1,1555,1365,1211,104,17,1088,2,0,81,0,0,73,70,4,1,1,21,2,10,6,25,3,2,1,0,34,15,1,1,0,18,0,4,1,1,12,0,121,13,3,2,8,64,55,6,3,23,7,15,1,0,21,9,0,9,0,0,3,0,23,2,21,0,0,1,5,6,3,2,1,0
95GG12S2,1958,1848,1671,118,17,1529,7,0,99,0,1,77,72,6,1,0,21,0,18,1,25,5,3,1,1,27,2,10,6,4,15,2,5,0,1,7,0,51,5,0,0,5,27,24,2,1,10,0,10,0,0,9,0,0,7,0,1,1,0,23,4,19,0,0,4,1,4,4,0,0,0
95GG12S3,1488,1352,1200,76,8,1112,4,0,64,0,0,88,85,5,2,2,26,1,12,3,34,3,0,1,2,27,4,9,4,5,14,0,5,1,7,1,0,85,5,3,1,1,40,37,2,1,22,1,11,9,1,18,6,0,0,12,0,0,0,18,3,14,1,0,0,4,2,2,0,0,0
95GG12S4,1703,1492,1256,102,17,1132,5,0,82,0,1,153,145,11,4,2,53,0,23,4,48,8,1,1,6,40,9,8,3,5,23,0,10,0,2,11,0,144,13,4,1,8,76,66,2,8,44,1,41,2,0,11,2,0,3,2,2,2,0,15,3,11,1,0,1,2,9,5,4,0,0
95GG12S5,2241,2131,1952,75,13,1861,3,0,56,0,0,123,120,8,1,4,46,1,1,17,42,3,0,1,2,38,12,18,8,10,7,0,0,0,1,6,1,51,5,0,1,4,11,10,1,0,20,0,5,14,1,15,10,0,2,3,0,0,0,15,5,8,1,1,0,3,3,1,2,0,0
95GG13S1,1333,1279,1219,39,17,1159,4,0,7,0,1,52,48,6,1,0,24,1,2,0,14,4,0,1,3,12,0,0,0,0,12,0,10,1,1,0,0,34,1,0,1,0,1,0,0,1,18,0,17,0,1,14,14,0,0,0,0,0,0,6,3,3,0,0,0,1,1,0,0,1,0
95GG13S2,1752,1724,1659,55,15,1587,2,0,49,0,0,16,16,3,0,1,6,0,0,1,5,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,4,0,0,6,2,0,2,0,1,1,0,10,3,7,0,0,0,0,6,5,1,0,0
95GG13S3,1637,1615,1561,45,6,1508,2,0,18,0,0,36,36,4,0,0,19,0,0,3,10,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,13,0,0,0,0,7,2,4,1,2,0,2,0,0,4,1,0,0,2,1,0,0,3,0,3,0,0,0,0,1,1,0,0,0
95GG14S1,1617,1600,1570,43,10,1516,1,0,20,1,3,6,6,1,0,0,0,0,0,0,5,0,0,0,0,4,0,1,0,1,3,0,2,0,1,0,0,4,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,6,1,4,1,0,0,1,2,1,1,0,0
95GG14S2,1597,1577,1502,46,10,1446,0,0,65,0,0,10,10,0,0,0,5,0,0,1,4,0,0,0,0,6,0,1,1,0,5,1,3,1,0,0,0,6,0,0,0,0,1,0,0,1,3,0,3,0,0,2,1,0,0,0,0,1,0,8,2,5,0,1,0,0,0,0,0,0,0
95GG14S3,1606,1579,1541,31,5,1505,0,0,15,0,0,23,23,0,0,0,8,0,0,8,7,0,0,0,0,7,4,0,0,0,3,1,2,0,0,0,0,9,1,0,0,1,4,3,0,1,2,0,1,1,0,2,0,0,0,0,2,0,0,7,1,6,0,0,1,2,1,1,0,0,0
95GG15S1,1959,1932,1873,63,18,1789,3,0,46,0,0,13,13,2,0,0,3,1,2,1,4,0,0,0,0,12,0,3,2,1,9,0,8,0,1,0,0,5,0,0,0,0,2,2,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,6,3,3,0,0,0,1,3,2,1,0,0
95GG15S2,2052,1978,1904,92,16,1791,5,0,38,0,1,35,35,2,0,2,17,0,0,9,5,0,0,0,0,6,1,1,0,1,4,0,1,0,1,2,0,41,2,2,0,0,14,8,5,1,5,0,5,0,0,20,12,0,0,6,1,1,0,20,11,9,0,0,1,1,5,1,3,1,0
95GG15S3,1909,1851,1779,78,14,1687,0,0,28,0,0,44,40,1,0,11,11,2,0,9,6,4,3,0,1,9,5,1,0,1,3,0,2,0,0,1,0,34,3,2,1,0,0,0,0,0,5,0,5,0,0,26,22,1,0,0,1,2,0,6,2,4,0,0,0,3,6,4,2,0,0
95GG16S1,1996,1919,1788,65,9,1712,2,0,56,0,3,72,66,1,0,2,41,5,1,2,14,6,1,2,3,9,2,1,1,0,6,0,1,0,4,1,0,46,4,0,2,2,5,4,0,1,24,0,23,1,0,13,7,0,1,1,1,3,0,17,6,10,0,1,0,0,5,5,0,0,0
95GG16S2,1970,1930,1820,61,12,1745,2,0,63,0,1,46,46,7,0,0,20,1,0,1,17,0,0,0,0,8,4,1,1,0,3,0,2,0,0,1,0,13,0,0,0,0,0,0,0,0,10,0,10,0,0,3,0,0,0,2,1,0,0,15,2,9,3,1,0,1,3,3,0,0,0
95GG16S3,1486,1431,1359,47,18,1294,0,0,36,0,0,36,33,8,0,0,18,0,0,0,7,3,0,1,2,10,0,5,2,3,5,0,0,1,0,4,0,22,1,1,0,0,0,0,0,0,17,0,12,5,0,4,0,0,0,4,0,0,0,10,4,6,0,0,0,7,6,3,3,0,0
95GG17S1,2031,2003,1929,46,7,1872,4,0,34,0,3,37,35,2,1,0,14,5,1,3,9,2,0,2,0,5,0,3,2,1,2,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,11,2,8,0,1,0,0,0,0,0,0,0,0,11,4,6,0,1,0,0,1,1,0,0,0
95GG17S2,1595,1575,1532,25,4,1501,2,0,29,0,1,13,11,3,0,2,2,0,0,0,4,2,1,0,1,2,0,0,0,0,2,0,1,1,0,0,0,7,3,0,1,2,1,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,10,3,4,0,3,0,0,1,1,0,0,0
95GG17S3,1704,1687,1636,38,14,1584,0,0,13,0,0,38,35,2,0,1,17,0,1,7,7,3,0,1,2,2,0,0,0,0,2,0,0,1,0,1,0,5,0,0,0,0,4,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,3,5,0,0,0,2,0,0,0,0,0
95GG18S1,2553,2510,2452,30,7,2415,0,0,33,0,0,25,23,3,1,3,9,0,0,4,3,2,1,0,1,5,0,4,2,2,1,0,0,0,0,1,0,31,7,1,0,6,6,5,1,0,12,0,12,0,0,6,6,0,0,0,0,0,0,5,2,2,0,1,0,0,2,2,0,0,0
95GG18S2,2422,2332,2194,31,1,2162,0,0,64,0,1,73,72,3,4,3,40,0,0,6,16,1,0,1,0,13,6,0,0,0,7,0,2,2,1,2,0,56,0,0,0,0,0,0,0,0,22,2,20,0,0,34,29,0,3,2,0,0,0,11,2,8,0,1,1,4,5,4,1,0,0
95GG19S1,2019,2008,1988,41,17,1925,5,0,2,0,0,18,15,3,1,0,7,0,0,0,4,3,1,0,2,4,0,2,1,1,2,0,0,0,2,0,0,4,0,0,0,0,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0
95GG19S2,2563,2526,2478,58,25,2395,0,0,8,0,2,38,37,7,0,2,20,3,0,1,4,1,0,0,1,14,1,1,1,0,12,0,9,0,2,1,0,12,0,0,0,0,9,4,4,1,3,0,2,0,1,0,0,0,0,0,0,0,0,6,2,3,1,0,0,1,4,3,1,0,0
95GG20S1,2807,2658,2427,101,55,2263,8,0,31,0,0,200,197,6,4,7,110,3,1,29,37,3,1,0,2,42,7,5,4,1,29,1,10,0,7,11,1,84,7,0,1,6,17,13,3,1,45,1,39,4,1,15,13,0,1,1,0,0,0,11,1,10,0,0,1,3,8,7,1,0,0
95GG20S2,2094,2029,1925,52,22,1849,2,0,12,0,1,91,86,4,0,1,59,2,0,7,13,5,5,0,0,13,4,5,4,1,4,0,2,1,0,1,0,28,2,0,2,0,9,0,9,0,13,0,13,0,0,4,0,0,1,1,2,0,0,20,12,8,0,0,1,0,3,3,0,0,0
95GG21S1,1497,1476,1439,21,3,1415,0,0,17,0,0,20,20,0,3,1,1,0,3,6,6,0,0,0,0,3,0,1,1,0,2,0,1,0,1,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0
95GG21S2,1752,1730,1715,22,3,1689,1,0,11,0,0,4,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,0,1,4,0,4,0,0,8,8,0,0,0,0,0,0,7,3,2,0,2,0,0,1,1,0,0,0
95GG21S3,1935,1783,1672,34,13,1622,3,0,36,0,0,75,70,4,1,7,27,4,0,5,22,5,2,1,2,10,4,3,2,1,2,0,1,0,0,1,1,132,3,0,1,2,11,11,0,0,99,0,99,0,0,19,16,0,3,0,0,0,0,9,3,6,0,0,0,0,1,1,0,0,0
95GG22S1,1687,1645,1574,24,8,1542,0,0,54,0,1,16,12,3,0,4,4,0,0,0,1,4,0,2,2,12,3,0,0,0,9,0,0,1,1,7,0,16,0,0,0,0,12,2,9,1,1,1,0,0,0,3,2,0,0,0,1,0,0,12,4,6,2,0,0,2,0,0,0,0,0
95GG22S2,1935,1906,1858,19,3,1836,0,0,35,0,1,12,11,0,0,0,2,1,0,1,7,1,0,0,1,6,0,0,0,0,6,0,4,1,0,1,0,10,0,0,0,0,4,4,0,0,1,0,0,1,0,5,4,0,0,1,0,0,0,12,6,5,1,0,0,1,0,0,0,0,0
95GG22S3,1721,1690,1647,22,5,1619,1,0,30,0,0,13,13,0,0,0,8,0,1,1,3,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,23,1,0,0,1,0,0,0,0,15,0,15,0,0,7,0,0,6,0,1,0,0,4,1,2,0,1,0,0,2,2,0,0,0
95GG23S1,1418,1330,1288,42,6,1239,1,0,18,0,0,24,18,8,0,0,1,0,1,2,6,6,0,1,5,5,1,3,3,0,1,0,0,1,0,0,0,74,4,0,3,1,20,6,13,1,43,0,34,9,0,7,7,0,0,0,0,0,0,5,1,4,0,0,0,0,4,2,2,0,0
95GG23S2,1552,1521,1468,40,7,1421,0,0,46,0,0,7,6,1,0,0,1,0,0,0,4,1,0,0,1,5,2,0,0,0,3,1,0,2,0,0,0,10,0,0,0,0,5,3,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,11,1,10,0,0,0,1,4,4,0,0,0
95GG23S3,1585,1495,1436,48,9,1377,1,1,36,0,0,23,21,3,0,0,4,0,0,6,8,2,0,1,1,6,3,0,0,0,3,1,0,2,0,0,0,75,3,2,0,1,20,5,13,2,36,0,36,0,0,15,7,0,6,0,0,2,1,7,2,5,0,0,0,0,2,2,0,0,0
95GG24S1,1388,1335,1268,48,6,1213,1,0,48,0,0,19,19,1,0,0,6,0,0,0,12,0,0,0,0,3,1,0,0,0,2,0,2,0,0,0,0,39,4,0,3,1,5,0,1,4,10,0,7,2,1,20,18,0,1,1,0,0,0,7,2,4,0,1,0,1,3,3,0,0,0
95GG24S2,1540,1478,1409,32,18,1359,0,0,5,0,0,64,59,2,0,9,29,0,0,13,6,5,1,0,4,5,2,2,2,0,1,0,1,0,0,0,0,49,1,0,1,0,1,1,0,0,4,2,2,0,0,43,42,0,0,0,0,1,0,8,4,4,0,0,0,0,0,0,0,0,0
95GG24S3,1633,1585,1494,58,22,1412,2,0,40,0,0,51,49,3,0,0,32,2,4,4,4,2,0,1,1,4,0,2,2,0,2,0,1,0,0,1,0,25,0,0,0,0,4,1,3,0,5,2,3,0,0,16,14,0,2,0,0,0,0,14,4,7,2,1,0,1,4,4,0,0,0
95GG25S1,2158,2105,2050,38,9,2000,3,0,43,0,0,12,11,0,0,5,3,0,0,0,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,42,1,0,1,0,1,0,0,1,25,2,23,0,0,15,15,0,0,0,0,0,0,7,1,5,0,1,0,0,3,3,0,0,0
95GG25S2,1839,1830,1782,30,5,1745,2,0,38,0,0,10,10,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,2,2,0,0,0
95GG25S3,1576,1565,1525,15,4,1506,0,0,29,1,1,9,7,1,0,2,4,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,4,2,2,0,0
95GG26S1,1995,1972,1934,35,20,1878,1,0,7,0,0,31,28,5,0,5,12,1,0,2,3,3,0,3,0,10,0,1,1,0,9,5,2,0,2,0,0,5,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,1,0,2,0,0,7,3,4,0,0,0,0,1,0,1,0,0
95GG26S2,1754,1745,1721,23,26,1670,2,0,9,0,0,15,15,2,2,0,5,0,0,0,6,0,0,0,0,6,3,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
95GG27S1,1548,1522,1494,27,8,1458,0,1,16,0,0,12,12,2,0,2,4,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,6,0,0,6,1,0,1,0,4,1,3,0,0,1,0,0,1,0,0,0,0,10,1,9,0,0,0,0,3,3,0,0,0
95GG27S2,1614,1608,1585,22,8,1553,2,0,15,0,0,8,8,1,0,0,3,1,0,0,3,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,2,0,0,0
95GG27S3,1705,1695,1652,29,4,1616,3,0,29,0,1,13,9,1,0,1,7,0,0,0,0,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,6,2,3,1,0,0,0,0,0,0,0,0
95GG27S4,1631,1621,1599,25,2,1572,0,0,10,0,0,12,9,2,0,0,2,0,1,0,4,3,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,3,3,0,0,0,0,1,1,0,0,0
95GG28S1,2149,2126,2070,51,8,2010,1,0,5,0,0,51,48,6,5,1,29,0,0,0,7,3,0,3,0,11,1,1,0,1,9,0,5,0,4,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,1,1,1,0,0,0
95GG28S2,1733,1694,1654,35,11,1605,3,0,18,0,0,22,18,6,0,0,7,0,0,0,5,4,0,3,1,4,0,4,2,2,0,0,0,0,0,0,0,30,0,0,0,0,2,0,1,1,1,0,1,0,0,27,27,0,0,0,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0
95GG28S3,1769,1749,1730,51,22,1656,1,0,2,0,0,17,13,4,1,1,3,0,0,0,4,4,3,0,1,7,0,1,1,0,5,0,1,0,3,1,1,12,1,0,1,0,2,0,2,0,1,0,0,1,0,8,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
95GG29S1,2257,2090,1990,78,39,1873,0,0,14,0,0,86,84,15,0,0,51,0,0,4,14,2,0,0,2,6,2,0,0,0,4,0,0,1,3,0,0,142,2,2,0,0,4,1,3,0,134,1,130,2,1,2,0,0,2,0,0,0,0,16,3,13,0,0,0,1,2,1,1,0,0
95GG29S2,2757,2609,2333,102,30,2194,6,1,26,0,2,248,245,10,2,1,161,7,12,18,34,3,1,0,2,40,6,16,15,1,18,1,6,3,7,1,0,83,4,3,0,1,7,2,5,0,54,2,52,0,0,17,12,0,1,3,1,0,1,13,5,8,0,0,0,5,7,5,1,1,0
95GG30S1,1604,1578,1545,51,11,1479,4,0,10,0,0,23,19,6,1,1,7,0,0,1,3,4,1,2,1,4,1,0,0,0,3,1,1,0,1,0,0,16,0,0,0,0,11,2,9,0,2,1,1,0,0,3,0,0,1,1,1,0,0,4,2,2,0,0,0,0,2,1,1,0,0
95GG30S2,1685,1647,1582,49,11,1518,4,0,46,0,0,19,14,3,0,0,8,0,1,0,2,5,0,4,1,4,0,1,1,0,3,0,2,0,0,1,0,16,4,0,0,4,8,0,7,1,2,0,2,0,0,2,0,0,1,0,1,0,0,14,2,11,1,0,0,2,2,2,0,0,0
95GG30S3,1538,1519,1485,42,9,1431,3,0,12,0,0,22,21,3,0,2,9,0,0,3,4,1,0,1,0,5,2,0,0,0,3,0,2,0,1,0,0,9,2,0,2,0,2,1,1,0,0,0,0,0,0,5,3,0,0,0,2,0,0,3,2,0,1,0,0,1,1,1,0,0,0
95GG31S1,2227,2208,2158,28,5,2124,1,0,37,0,0,13,13,0,0,3,6,0,0,0,4,0,0,0,0,6,1,4,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,1,0,1,0,0
95GG31S2,2032,2000,1926,48,10,1864,4,0,19,0,0,55,48,5,2,0,31,0,0,3,7,7,0,1,6,11,0,0,0,0,10,0,0,2,0,8,1,10,0,0,0,0,0,0,0,0,6,0,6,0,0,4,1,0,0,1,1,1,0,8,2,6,0,0,0,0,3,3,0,0,0
95GG31S3,2260,2230,2177,44,4,2129,0,0,36,0,1,16,10,1,0,0,3,1,0,0,5,6,2,4,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,3,0,0,4,2,0,1,1,0,0,0,16,2,8,2,4,0,0,4,4,0,0,0
95GG32S1,3232,3102,2944,79,20,2843,2,0,55,0,3,100,97,4,3,1,53,2,1,18,15,3,1,1,1,16,0,9,4,5,7,1,4,0,1,1,0,104,4,0,3,1,11,9,2,0,32,0,31,1,0,57,57,0,0,0,0,0,0,5,1,3,1,0,1,0,4,2,2,0,0
95GG32S2,1553,1486,1450,43,11,1395,1,0,7,0,0,29,28,5,0,0,9,0,3,2,9,1,0,1,0,17,1,5,3,2,11,0,3,5,3,0,0,44,0,0,0,0,0,0,0,0,2,0,0,2,0,42,39,0,2,1,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
95GG32S3,1624,1598,1537,48,16,1472,1,0,23,0,0,38,38,5,0,4,21,0,0,0,8,0,0,0,0,6,0,1,1,0,5,0,4,0,0,1,0,13,0,0,0,0,0,0,0,0,4,0,4,0,0,9,8,0,0,0,0,1,0,5,2,3,0,0,0,0,2,1,1,0,0
95GG33S1,1951,1899,1810,72,16,1718,3,1,64,0,0,25,23,1,0,0,15,0,0,0,7,2,0,1,1,13,7,1,0,1,5,3,0,1,0,1,0,18,2,0,0,2,4,3,0,1,8,0,8,0,0,4,3,0,0,1,0,0,0,15,5,9,1,0,1,2,3,3,0,0,0
95GG33S2,1639,1568,1476,50,19,1401,4,2,70,0,2,20,18,4,0,2,9,0,0,0,3,2,0,0,2,18,4,6,2,4,8,0,6,2,0,0,0,29,4,1,1,2,10,5,5,0,6,0,6,0,0,9,0,0,6,1,1,1,0,16,2,11,3,0,0,1,7,7,0,0,0
95GG33S3,1965,1848,1710,129,26,1549,6,0,96,0,0,42,39,9,1,0,10,0,0,1,18,3,0,0,3,17,2,1,1,0,14,1,4,5,2,2,0,72,12,3,1,8,30,8,16,6,17,1,11,3,2,13,5,0,3,2,1,2,0,18,7,10,1,0,2,1,7,5,2,0,0
95GG34S1,1452,1320,1279,34,13,1231,1,0,18,0,0,23,19,3,0,0,6,2,0,2,6,4,0,2,2,21,7,7,4,3,7,1,4,0,0,2,0,102,4,0,2,2,1,0,0,1,37,0,28,0,9,60,56,0,4,0,0,0,0,5,4,1,0,0,0,2,2,2,0,0,0
95GG34S2,1590,1573,1516,36,6,1473,1,0,41,0,0,16,15,1,2,0,4,1,0,2,5,1,0,0,1,5,0,1,1,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,3,7,0,0,0,0,1,1,0,0,0
