Geography,GeographyCode,PopulationDensity
Waterside_P1,N20001902,45.40944441432012
Waterside_P2,N20001903,24.68429021414747
Waterside_L4,N20001904,3.564288233109408
Waterside_P3,N20001905,70.29259574962231
Waterside_P4,N20001906,39.91729149407505
Waterside_P5,N20001907,5.200493873951076
Faughan_D1,N20001908,0.21401243075745124
Faughan_A1,N20001909,21.067076769631903
Faughan_A2,N20001910,17.111092581197596
Faughan_A3,N20001911,43.31805843665884
Faughan_A4,N20001912,56.35375532782247
Faughan_A5,N20001913,19.436908025577285
Faughan_B1,N20001914,20.30364504492839
Faughan_D2,N20001915,1.2809809618346897
Faughan_B2,N20001916,19.97814460911675
Faughan_C1,N20001917,28.571718932371002
Faughan_C2,N20001918,32.547483142045245
Faughan_C3,N20001919,35.266378298591995
Faughan_C4,N20001920,37.7866309474167
Faughan_D3,N20001921,1.5752531910392504
Faughan_D4,N20001922,0.21604864389152564
Faughan_E1,N20001923,0.6663729291235692
Faughan_D5,N20001924,8.976019829238917
Faughan_G1,N20001925,20.568367734519228
Faughan_G2,N20001926,2.976324494389382
Faughan_E2,N20001927,0.18039128111497982
Faughan_F1,N20001928,8.732938558549726
Faughan_E3,N20001929,0.4228445524757076
Faughan_F2,N20001930,40.52719405038239
Faughan_F3,N20001931,22.249565408520784
Faughan_F4,N20001932,14.865317362650018
Faughan_F5,N20001933,35.57717046036198
Faughan_F6,N20001934,46.62813499427273
Faughan_G3,N20001935,0.2411426900157197
Faughan_E4,N20001936,0.26133322116799274
Faughan_E5,N20001937,0.38375380977871476
Faughan_E6,N20001938,0.7616159271445168
Faughan_G4,N20001939,18.10105567893637
Faughan_G5,N20001940,0.35227411666106156
Faughan_G6,N20001941,0.27541792292452766
Faughan_H1,N20001942,33.23568786046724
Faughan_H2,N20001943,24.66623263874429
Faughan_H3,N20001944,6.522310962079187
Faughan_G7,N20001945,0.4616917400331623
Sperrin_A1,N20001946,0.7613459372977489
Sperrin_B1,N20001947,0.356764539115988
Sperrin_B2,N20001948,0.18217948438603493
Sperrin_A2,N20001949,0.3062701495067435
Sperrin_B3,N20001950,0.3319078589643468
Sperrin_B4,N20001951,0.5265276812158358
Sperrin_C1,N20001952,12.494736386200271
Sperrin_A3,N20001953,9.546355463637768
Sperrin_F1,N20001954,0.1736252713787186
Sperrin_B5,N20001955,9.103586128417161
Sperrin_F2,N20001956,0.2320046329883708
Sperrin_C2,N20001957,14.261778228242552
Sperrin_C3,N20001958,6.394761350264439
Sperrin_C4,N20001959,0.27769457048684065
Sperrin_D1,N20001960,18.610223946420316
Sperrin_C5,N20001961,0.5868106568552119
Sperrin_D2,N20001962,10.605639744452997
Sperrin_D3,N20001963,7.1304378075672945
Sperrin_D4,N20001964,37.97761556913241
Sperrin_E1,N20001965,25.345238058381955
Sperrin_D5,N20001966,22.275318323412105
Sperrin_D6,N20001967,25.67954915737521
Sperrin_C6,N20001968,0.250768118307922
Sperrin_E2,N20001969,27.015511058502025
Sperrin_E3,N20001970,16.66656539924004
Sperrin_F3,N20001971,0.2068904414979286
Sperrin_E4,N20001972,33.1131314708162
Sperrin_G1,N20001973,31.647051542382325
Sperrin_H1,N20001974,30.22038726534991
Sperrin_G2,N20001975,20.758449078284094
Sperrin_H2,N20001976,43.589543078528905
Sperrin_H3,N20001977,58.12015451280366
Sperrin_G3,N20001978,63.72653926885396
Sperrin_G4,N20001979,76.07045444439767
Sperrin_H4,N20001980,19.560813981988048
Sperrin_F4,N20001981,0.05206648967325781
Sperrin_G5,N20001982,9.49909529022773
Sperrin_G6,N20001983,32.92475057607225
Sperrin_H5,N20001984,15.24863595706462
Sperrin_H6,N20001985,69.10594038354775
Sperrin_J1,N20001986,9.056495240957252
Sperrin_J2,N20001987,16.30313480902969
Sperrin_K1,N20001988,0.33511705510922873
Sperrin_F5,N20001989,0.07488402122299335
Sperrin_K2,N20001990,0.13667132138102428
Sperrin_K3,N20001991,0.14495269855318396
Sperrin_K4,N20001992,0.41387205791700654
Sperrin_K5,N20001993,0.6036473971810433
Derg_A1,N20001994,24.620353570458406
Derg_A2,N20001995,47.273935999471796
Derg_A3,N20001996,22.248895827560144
Derg_A4,N20001997,19.84509320013948
Derg_C1,N20001998,0.7539062215962611
Derg_C2,N20001999,29.436088796887567
Derg_B1,N20002000,34.35564019577828
Derg_B2,N20002001,7.153064362321579
Derg_B3,N20002002,56.29480798490493
Derg_C3,N20002003,12.329604209333668
Derg_B4,N20002004,41.744747702173505
Derg_C4,N20002005,0.5192746292599718
Derg_C5,N20002006,0.6027659065754546
Derg_D1,N20002007,0.8547978562070396
Derg_D2,N20002008,0.20473406825404747
Derg_E1,N20002009,8.53823737314372
Derg_E2,N20002010,16.092177012715272
Derg_E3,N20002011,10.609307849374247
Derg_F1,N20002012,41.382547717646645
Derg_D3,N20002013,13.157868864126064
Derg_F2,N20002014,24.81884329122148
Derg_H1,N20002015,0.24133986183522227
Derg_F3,N20002016,13.985299424218143
Derg_G1,N20002017,0.16582564662836158
Derg_F4,N20002018,24.387104823593454
Derg_H2,N20002019,0.2764246318774267
Derg_F5,N20002020,11.959683261347344
Derg_F6,N20002021,27.57831762949761
Derg_F7,N20002022,5.927656735024849
Derg_H3,N20002023,0.1739729132118129
Derg_G2,N20002024,0.17026560389509018
Derg_G3,N20002025,0.26720867082278893
Derg_H4,N20002026,0.040437245596869446
Derg_H5,N20002027,0.4944876612443858
Derg_H6,N20002028,0.21640843116651806
Erne_East_A1,N20002029,0.2267185465294966
Erne_East_A2,N20002030,0.2525319948119536
Erne_East_B1,N20002031,0.127325881150895
Erne_East_A3,N20002032,0.35888518507822614
Erne_East_A4,N20002033,0.36577281546162793
Erne_East_C1,N20002034,0.6403790465878519
Erne_East_C2,N20002035,20.66078553868037
Erne_East_C3,N20002036,3.299949914724565
Erne_East_B2,N20002037,0.1810842953898725
Erne_East_B3,N20002038,0.225863950915982
Erne_East_A5,N20002039,0.22845023844531942
Erne_East_D1,N20002040,8.602887795622708
Erne_East_C4,N20002041,0.2768190113273015
Erne_East_D2,N20002042,43.3975695198197
Erne_East_D3,N20002043,7.591945620393203
Erne_East_E1,N20002044,0.336163702834375
Erne_East_D4,N20002045,23.563577751273506
Erne_East_D5,N20002046,5.429114788556191
Erne_East_D6,N20002047,9.986136678531173
Erne_East_E2,N20002048,0.1778193541716433
Erne_East_B4,N20002049,0.7574718000397572
Erne_East_E3,N20002050,0.23764508944673923
Erne_East_F1,N20002051,0.25181412225339
Erne_East_E4,N20002052,0.2145254744436956
Erne_East_E5,N20002053,0.3575388180924834
Erne_East_F2,N20002054,22.231549248953893
Erne_East_F3,N20002055,0.16992174375838695
Erne_East_F4,N20002056,0.27432795355442713
Erne_West_A1,N20002057,0.07044744260485102
Erne_West_A2,N20002058,0.15759401442922946
Erne_West_A3,N20002059,1.3281796345718662
Erne_West_B1,N20002060,1.0331534022217734
Erne_West_C1,N20002061,0.23011073454662762
Erne_West_D1,N20002062,0.5167840373195661
Erne_West_A4,N20002063,0.08345152050822523
Erne_West_D2,N20002064,0.23359099978895956
Erne_West_C2,N20002065,0.31271231364854346
Erne_West_B2,N20002066,0.10282009331478277
Erne_West_D3,N20002067,0.12852140188273495
Erne_West_C3,N20002068,0.41162682254888305
Erne_West_E1,N20002069,0.6082307408095028
Erne_West_E2,N20002070,0.4240527171268589
Erne_West_C4,N20002071,0.34014151686786487
Erne_West_D4,N20002072,0.0862882218902657
Erne_West_D5,N20002073,0.13518527084399823
Erne_West_F1,N20002074,0.3387165485852776
Erne_West_E3,N20002075,0.35783836893766235
Erne_West_F2,N20002076,0.2435684395348885
Erne_West_E4,N20002077,2.2713661970094545
Erne_West_F3,N20002078,0.22049335119426242
Erne_West_F4,N20002079,0.2147022114219115
Erne_West_F5,N20002080,0.19743534394103898
Enniskillen_A1,N20002081,0.27817010394113556
Enniskillen_A2,N20002082,0.3789498240109659
Enniskillen_A3,N20002083,0.3089243285850317
Enniskillen_A4,N20002084,0.48563016785230995
Enniskillen_D1,N20002085,2.997834967533162
Enniskillen_B1,N20002086,11.12470616768474
Enniskillen_D2,N20002087,7.6310053960682165
Enniskillen_F1,N20002088,4.446195475731302
Enniskillen_B2,N20002089,20.419944528560688
Enniskillen_C1,N20002090,7.678311046088069
Enniskillen_B3,N20002091,63.38668803886573
Enniskillen_C2,N20002092,42.23238290962492
Enniskillen_C3,N20002093,22.695335590763403
Enniskillen_D3,N20002094,6.460231658923
Enniskillen_B4,N20002095,61.49287951799115
Enniskillen_E1,N20002096,6.7716189163286495
Enniskillen_C4,N20002097,6.681112635561024
Enniskillen_B5,N20002098,7.127605652070196
Enniskillen_F2,N20002099,9.385404333110124
Enniskillen_G1,N20002100,0.32351163311194714
Enniskillen_E2,N20002101,14.647322821065911
Enniskillen_F3,N20002102,13.411591527134755
Enniskillen_E3,N20002103,51.13587324458441
Enniskillen_F4,N20002104,12.232220957565804
Enniskillen_E4,N20002105,30.72384534368589
Enniskillen_D4,N20002106,1.8227217303089316
Enniskillen_E5,N20002107,14.4645245024973
Enniskillen_D5,N20002108,30.658650772203764
Enniskillen_G2,N20002109,0.5533754405133733
Enniskillen_H1,N20002110,26.216144295898573
Enniskillen_H2,N20002111,2.9768823570550778
Enniskillen_H3,N20002112,10.760732280884895
Enniskillen_F5,N20002113,4.224156360651773
Enniskillen_H4,N20002114,7.494286409529495
Enniskillen_H5,N20002115,14.426061450077615
Enniskillen_H6,N20002116,5.353361072809672
Enniskillen_G3,N20002117,3.3329815797311553
Enniskillen_G4,N20002118,0.4882238132615826
Enniskillen_G5,N20002119,5.21296622049014
Enniskillen_G6,N20002120,0.2794678398427775
Erne_North_B1,N20002121,0.12240056837758949
Erne_North_A1,N20002122,0.18861759133881917
Erne_North_C1,N20002123,0.19354515358622187
Erne_North_A2,N20002124,7.917691820322193
Erne_North_B2,N20002125,0.11166818416913865
Erne_North_A3,N20002126,7.6685765229107075
Erne_North_A4,N20002127,17.606126357190963
Erne_North_B3,N20002128,0.18834750183164575
Erne_North_C2,N20002129,0.23160834267604846
Erne_North_C3,N20002130,0.28688147775816225
Erne_North_B4,N20002131,6.276455179013459
Erne_North_D1,N20002132,23.876603721519906
Erne_North_D2,N20002133,17.800039730633944
Erne_North_D3,N20002134,15.486247178338433
Erne_North_D4,N20002135,4.295940985141522
Erne_North_D5,N20002136,7.572562412758696
Erne_North_B5,N20002137,0.7677075067140937
Erne_North_D6,N20002138,9.63732894646686
Erne_North_F1,N20002139,0.23584734461222523
Erne_North_E1,N20002140,17.919346164888932
Erne_North_E2,N20002141,8.11450483404619
Erne_North_F2,N20002142,0.21567070006991407
Erne_North_E3,N20002143,8.239594446304688
Erne_North_F3,N20002144,0.34858482622080234
Erne_North_G1,N20002145,0.25161960802079986
Erne_North_G2,N20002146,5.116295264272874
Erne_North_F4,N20002147,0.37834590226616027
Erne_North_G3,N20002148,0.2632703232031477
Erne_North_G4,N20002149,28.511771460675867
West_Tyrone_A1,N20002150,0.21078066414725338
West_Tyrone_A2,N20002151,0.20020772132294343
West_Tyrone_B1,N20002152,0.3929537313164565
West_Tyrone_A3,N20002153,0.21893592147169344
West_Tyrone_B2,N20002154,1.070164005888513
West_Tyrone_B3,N20002155,0.08667974045742338
West_Tyrone_A4,N20002156,0.2940398471069492
West_Tyrone_C1,N20002157,0.22056055430847102
West_Tyrone_A5,N20002158,0.3373127588336289
West_Tyrone_C2,N20002159,0.9734313213656007
West_Tyrone_E1,N20002160,0.1823864263326868
West_Tyrone_C3,N20002161,0.32016188257236333
West_Tyrone_E2,N20002162,0.5731393674246508
West_Tyrone_E3,N20002163,0.3909231077033624
West_Tyrone_F1,N20002164,0.5888170701453173
West_Tyrone_C4,N20002165,0.2296836408646263
West_Tyrone_G1,N20002166,19.232947298049123
West_Tyrone_G2,N20002167,30.662497014239488
West_Tyrone_F2,N20002168,0.3013256057826712
West_Tyrone_G3,N20002169,1.6217800156855566
West_Tyrone_D1,N20002170,14.501373292072477
West_Tyrone_D2,N20002171,8.001272702914745
West_Tyrone_D3,N20002172,3.2739733448877013
West_Tyrone_F3,N20002173,0.3707167893567264
West_Tyrone_G4,N20002174,0.20648866592682935
West_Tyrone_E4,N20002175,0.2788089083329446
West_Tyrone_F4,N20002176,0.3124529537330552
West_Tyrone_C5,N20002177,0.21397177038143766
West_Tyrone_G5,N20002178,0.30230769103503496
West_Tyrone_G6,N20002179,0.36231218629073547
West_Tyrone_E5,N20002180,0.31795545249717844
Omagh_C1,N20002181,5.453113098528158
Omagh_A1,N20002182,17.563983295296538
Omagh_B1,N20002183,42.98158896508651
Omagh_B2,N20002184,6.791328905031536
Omagh_A2,N20002185,47.013863530655286
Omagh_A3,N20002186,19.02141704278837
Omagh_A4,N20002187,13.452103901569101
Omagh_C2,N20002188,9.733405620583165
Omagh_A5,N20002189,30.95055807418554
Omagh_A6,N20002190,25.575697846496514
Omagh_A7,N20002191,24.268694213094996
Omagh_D1,N20002192,20.450308299386993
Omagh_C3,N20002193,13.445322220690299
Omagh_C4,N20002194,4.621873961510269
Omagh_D2,N20002195,4.8071755444478566
Omagh_E1,N20002196,8.640878978866207
Omagh_E2,N20002197,15.554551580582814
Omagh_D3,N20002198,15.638717938842614
Omagh_D4,N20002199,12.899404268532894
Omagh_E3,N20002200,53.025679921352115
Omagh_G1,N20002201,15.088292927251818
Omagh_C5,N20002202,14.067223664166495
Omagh_F1,N20002203,38.76024467633996
Omagh_F2,N20002204,16.222421945210126
Omagh_H1,N20002205,39.565283954911095
Omagh_E4,N20002206,42.81599957468984
Omagh_E5,N20002207,4.5209913505829284
Omagh_H2,N20002208,36.03172149425449
Omagh_G2,N20002209,6.672434427031703
Omagh_F3,N20002210,29.056507130962263
Omagh_G3,N20002211,10.29381256663939
Omagh_H3,N20002212,43.46458812629571
Omagh_H4,N20002213,14.67629810816558
Omagh_C6,N20002214,18.165822930723863
Omagh_F4,N20002215,35.81801792652404
Omagh_H5,N20002216,46.83066476678897
Omagh_G4,N20002217,3.000157332337477
Omagh_G5,N20002218,31.268384956421578
Omagh_H6,N20002219,5.778267664166492
Omagh_G6,N20002220,3.6572698426643804
Mid_Tyrone_A1,N20002221,0.06649038768699941
Mid_Tyrone_B1,N20002222,0.35763833116326527
Mid_Tyrone_A2,N20002223,0.2638456557918688
Mid_Tyrone_A3,N20002224,0.1536266982037817
Mid_Tyrone_B2,N20002225,0.1426102594314487
Mid_Tyrone_B3,N20002226,0.14133644253916716
Mid_Tyrone_B4,N20002227,0.4370835633518817
Mid_Tyrone_A4,N20002228,0.21681245099815064
Mid_Tyrone_B5,N20002229,0.30321668180326167
Mid_Tyrone_B6,N20002230,0.5435349804997647
Mid_Tyrone_A5,N20002231,0.22952921883744862
Mid_Tyrone_D1,N20002232,0.3602705360891771
Mid_Tyrone_C1,N20002233,2.0200441053862375
Mid_Tyrone_D2,N20002234,0.41021494314920914
Mid_Tyrone_D3,N20002235,0.6518424831847663
Mid_Tyrone_C2,N20002236,7.104032644297235
Mid_Tyrone_E1,N20002237,1.307078314251834
Mid_Tyrone_C3,N20002238,35.49109795997416
Mid_Tyrone_D4,N20002239,0.40838138015859465
Mid_Tyrone_E2,N20002240,0.27190655772569516
Mid_Tyrone_E3,N20002241,5.55544102163326
Mid_Tyrone_D5,N20002242,0.45356829585602504
Mid_Tyrone_E4,N20002243,0.35180460034956534
Mid_Tyrone_G1,N20002244,0.4917063113936533
Mid_Tyrone_F1,N20002245,0.4259517473911098
Mid_Tyrone_F2,N20002246,0.27779948139456917
Mid_Tyrone_G2,N20002247,4.987849722169932
Mid_Tyrone_E5,N20002248,0.23361523077438173
Mid_Tyrone_F3,N20002249,0.39289646549707546
Mid_Tyrone_G3,N20002250,0.3120715986706725
Mid_Tyrone_G4,N20002251,0.2628324056613863
Downshire_West_A1,N20002252,63.967552006760826
Downshire_West_A2,N20002253,28.36792662303322
Downshire_West_A3,N20002254,35.14219778337977
Downshire_West_A4,N20002255,16.39244368043783
Downshire_West_A5,N20002256,9.562155024234677
Downshire_West_A6,N20002257,3.2838902850025136
Downshire_West_B1,N20002258,2.1276384658346084
Downshire_West_B2,N20002259,1.7017586141957994
Downshire_West_B3,N20002260,0.8120860195882907
Downshire_West_B4,N20002261,1.475463369288923
Downshire_West_C1,N20002262,16.413836049311964
Downshire_West_D1,N20002263,21.435718109339174
Downshire_West_C2,N20002264,37.841081228955574
Downshire_West_D2,N20002265,27.384922243114282
Downshire_West_C3,N20002266,23.28815464484216
Downshire_West_D3,N20002267,37.673183337548274
Downshire_West_G1,N20002268,0.4596882544207733
Downshire_West_E1,N20002269,46.391936801477044
Downshire_West_D4,N20002270,41.70014720756365
Downshire_West_D5,N20002271,27.36681798482644
Downshire_West_D6,N20002272,36.9673528725878
Downshire_West_C4,N20002273,23.684623543811163
Downshire_West_E2,N20002274,23.119052068024608
Downshire_West_C5,N20002275,42.676468972036176
Downshire_West_G2,N20002276,0.7877597683543747
Downshire_West_B5,N20002277,0.8292861972560636
Downshire_West_F1,N20002278,34.56730189512642
Downshire_West_F2,N20002279,13.955754717455765
Downshire_West_F3,N20002280,40.90641776664247
Downshire_West_E3,N20002281,7.815185630055429
Downshire_West_F4,N20002282,49.197820262151
Downshire_West_F5,N20002283,8.273740549027288
Downshire_West_G3,N20002284,0.48156467063239405
Downshire_West_G4,N20002285,0.4178122778689214
Downshire_West_G5,N20002286,0.4958297111813983
Killultagh_B1,N20002287,0.523179007845654
Killultagh_A1,N20002288,9.150124933236016
Killultagh_B2,N20002289,0.30123467707220664
Killultagh_A2,N20002290,15.39256993253926
Killultagh_A3,N20002291,21.886309795524305
Killultagh_A4,N20002292,47.337196239799894
Killultagh_C1,N20002293,0.7319394379553734
Killultagh_C2,N20002294,0.4871290376422388
Killultagh_C3,N20002295,0.5131787703186048
Killultagh_B3,N20002296,1.3654269958321796
Killultagh_B4,N20002297,0.3983731850824588
Killultagh_C4,N20002298,0.570466111209352
Killultagh_C5,N20002299,0.9315452648707024
Killultagh_F1,N20002300,40.377595459759426
Killultagh_G1,N20002301,0.6673537269185342
Killultagh_G2,N20002302,0.5945224835180845
Killultagh_F2,N20002303,2.114117170862542
Killultagh_F3,N20002304,0.9434411224316022
Killultagh_D1,N20002305,23.36986366322202
Killultagh_D2,N20002306,37.20579690487716
Killultagh_D3,N20002307,40.24423074376458
Killultagh_E1,N20002308,81.84667186789571
Killultagh_E2,N20002309,20.505037728747357
Killultagh_D4,N20002310,29.03358185138217
Killultagh_G3,N20002311,0.49095169553519247
Killultagh_E3,N20002312,51.61159137300706
Killultagh_E4,N20002313,68.66654291731446
Killultagh_E5,N20002314,86.19883703181831
Killultagh_E6,N20002315,71.05924814605444
Killultagh_E7,N20002316,62.182800034970995
Killultagh_C6,N20002317,5.771675495988138
Killultagh_G4,N20002318,0.9331561990416917
Killultagh_F4,N20002319,1.048362086490351
Killultagh_H1,N20002320,51.232189972192806
Killultagh_H2,N20002321,58.77106951244448
Killultagh_H3,N20002322,30.759669118149308
Killultagh_H4,N20002323,45.135162934248335
Killultagh_G5,N20002324,0.7552981939212772
Killultagh_H5,N20002325,16.355700626260415
Lisburn_South_A1,N20002326,54.11872703725459
Lisburn_South_A2,N20002327,28.72792647737002
Lisburn_South_A3,N20002328,42.21513792379629
Lisburn_South_B1,N20002329,39.238222247362586
Lisburn_South_C1,N20002330,32.34067790628171
Lisburn_South_C2,N20002331,80.99891916180634
Lisburn_South_B2,N20002332,46.58333640161501
Lisburn_South_C3,N20002333,38.54163980703814
Lisburn_South_B3,N20002334,81.00759588920795
Lisburn_South_B4,N20002335,69.0001984890426
Lisburn_South_E1,N20002336,55.93570706430804
Lisburn_South_C4,N20002337,18.27339534732098
Lisburn_South_C5,N20002338,31.307587325155467
Lisburn_South_C6,N20002339,56.627393502834586
Lisburn_South_D1,N20002340,39.867963189805415
Lisburn_South_D2,N20002341,33.36699166892131
Lisburn_South_G1,N20002342,6.952527749854135
Lisburn_South_C7,N20002343,56.25730495477143
Lisburn_South_E2,N20002344,40.58907016370239
Lisburn_South_D3,N20002345,46.2662035540016
Lisburn_South_F1,N20002346,52.1343323548539
Lisburn_South_D4,N20002347,45.295681399316294
Lisburn_South_D5,N20002348,40.29052815421547
Lisburn_South_E3,N20002349,65.03042798856826
Lisburn_South_F2,N20002350,46.762617803139804
Lisburn_South_G2,N20002351,65.61720661506384
Lisburn_South_F3,N20002352,24.507802292718836
Lisburn_South_E4,N20002353,20.532664680413482
Lisburn_South_H1,N20002354,41.49532409159268
Lisburn_South_H2,N20002355,61.00773281753755
Lisburn_South_J1,N20002356,45.180011836708644
Lisburn_South_H3,N20002357,56.171445263608675
Lisburn_South_E5,N20002358,24.331980309876432
Lisburn_South_H4,N20002359,62.801256546504725
Lisburn_South_E6,N20002360,34.314046701889076
Lisburn_South_G3,N20002361,102.71513129011217
Lisburn_South_H5,N20002362,30.05157893391795
Lisburn_South_H6,N20002363,61.99021246579483
Lisburn_South_G4,N20002364,1.7524852325970641
Lisburn_South_K1,N20002365,39.73413479679182
Lisburn_South_J2,N20002366,19.766149581113567
Lisburn_South_G5,N20002367,42.77694741883967
Lisburn_South_K2,N20002368,54.17891617635731
Lisburn_South_G6,N20002369,41.67513799120584
Lisburn_South_K3,N20002370,49.70600629639418
Lisburn_South_K4,N20002371,29.7053424540491
Lisburn_South_J3,N20002372,16.33382804652304
Lisburn_South_J4,N20002373,56.85960006852859
Lisburn_South_K5,N20002374,33.86793576873748
Lisburn_South_K6,N20002375,51.48981964821218
Lisburn_North_A1,N20002376,19.063754590705976
Lisburn_North_B1,N20002377,42.30396059349462
Lisburn_North_D1,N20002378,1.8429735283692372
Lisburn_North_A2,N20002379,48.901569222330835
Lisburn_North_C1,N20002380,61.66344780181882
Lisburn_North_B2,N20002381,38.25991533348656
Lisburn_North_C2,N20002382,59.538113136863295
Lisburn_North_A3,N20002383,60.40091837670076
Lisburn_North_B3,N20002384,66.77298740800003
Lisburn_North_D2,N20002385,39.00701638107825
Lisburn_North_C3,N20002386,5.620531126175754
Lisburn_North_C4,N20002387,71.16386763624777
Lisburn_North_C5,N20002388,51.50654718807592
Lisburn_North_D3,N20002389,9.45437908162328
Lisburn_North_E1,N20002390,45.905585539263726
Lisburn_North_E2,N20002391,62.74689192850677
Lisburn_North_E3,N20002392,17.700945138272598
Lisburn_North_F1,N20002393,35.488742968270444
Lisburn_North_F2,N20002394,59.086815825057705
Lisburn_North_E4,N20002395,68.75673220978796
Lisburn_North_F3,N20002396,28.725348527530734
Lisburn_North_F4,N20002397,32.04972413627302
Lisburn_North_F5,N20002398,56.712783782483925
Lisburn_North_G1,N20002399,34.80724757772789
Lisburn_North_F6,N20002400,61.012803392829866
Lisburn_North_H1,N20002401,32.385104110236746
Lisburn_North_F7,N20002402,64.84941938094875
Lisburn_North_D4,N20002403,1.6637467625298719
Lisburn_North_G2,N20002404,15.157741624554545
Lisburn_North_H2,N20002405,54.37623068518163
Lisburn_North_H3,N20002406,20.583831314447462
Lisburn_North_J1,N20002407,60.483615127918746
Lisburn_North_G3,N20002408,41.616807695016306
Lisburn_North_J2,N20002409,22.08532866953965
Lisburn_North_H4,N20002410,33.635000321164945
Lisburn_North_J3,N20002411,24.09562417388127
Lisburn_North_G4,N20002412,26.32594263598814
Lisburn_North_H5,N20002413,8.395479073367616
Lisburn_North_J4,N20002414,45.62571159067568
Lisburn_North_J5,N20002415,70.40445573425731
Lisburn_North_G5,N20002416,33.19259859218815
Lisburn_North_G6,N20002417,29.137469742974847
Lisburn_North_K1,N20002418,67.67756062543083
Lisburn_North_K2,N20002419,24.899037731127017
Lisburn_North_K3,N20002420,24.875294462367833
Lisburn_North_K4,N20002421,12.974282608402435
Lisburn_North_K5,N20002422,11.392959387850782
Lisburn_North_K6,N20002423,25.97570490908265
Downshire_East_A1,N20002424,3.5995212960668264
Downshire_East_A2,N20002425,1.1595051203057052
Downshire_East_A3,N20002426,1.4906765477677582
Downshire_East_A4,N20002427,1.622891843907705
Downshire_East_B1,N20002428,21.933854447736284
Downshire_East_B2,N20002429,113.89807888005616
Downshire_East_A5,N20002430,0.8238106527707554
Downshire_East_B3,N20002431,93.70974300043933
Downshire_East_B4,N20002432,47.95647990508872
Downshire_East_A6,N20002433,0.7215609234432354
Downshire_East_A7,N20002434,2.2673832513763847
Downshire_East_C1,N20002435,27.081224569836476
Downshire_East_C2,N20002436,41.57596635875132
Downshire_East_C3,N20002437,30.66562728499261
Downshire_East_D1,N20002438,0.5013066418939116
Downshire_East_D2,N20002439,0.5206781149353501
Downshire_East_E1,N20002440,1.1065529005284973
Downshire_East_E2,N20002441,2.3240152810319716
Downshire_East_D3,N20002442,0.523833270327783
Downshire_East_E3,N20002443,18.367592924762135
Downshire_East_E4,N20002444,0.6956701456859545
Downshire_East_D4,N20002445,0.48310721266746764
Downshire_East_E5,N20002446,0.5774447207158477
Downshire_East_F1,N20002447,0.7539158932372073
Downshire_East_E6,N20002448,3.5500111930082667
Downshire_East_F2,N20002449,0.7585157874296682
Downshire_East_F3,N20002450,1.470330199913941
Downshire_East_G1,N20002451,0.4777602308267934
Downshire_East_F4,N20002452,0.44752695017028504
Downshire_East_G2,N20002453,0.7633764668023404
Downshire_East_G3,N20002454,14.918657078887655
Downshire_East_G4,N20002455,11.42652960716973
Castlereagh_South_A1,N20002456,11.577233603596095
Castlereagh_South_A2,N20002457,54.334844442484176
Castlereagh_South_B1,N20002458,40.64316890615471
Castlereagh_South_A3,N20002459,54.91889402408651
Castlereagh_South_B2,N20002460,47.36055715585901
Castlereagh_South_C1,N20002461,23.851989532640655
Castlereagh_South_C2,N20002462,53.198239979010545
Castlereagh_South_A4,N20002463,35.680017793378994
Castlereagh_South_B3,N20002464,56.95906222182867
Castlereagh_South_B4,N20002465,49.27162454084079
Castlereagh_South_C3,N20002466,82.38351423167177
Castlereagh_South_B5,N20002467,50.5007768479851
Castlereagh_South_A5,N20002468,35.34203212559704
Castlereagh_South_B6,N20002469,60.42280523558039
Castlereagh_South_C4,N20002470,54.32884204811909
Castlereagh_South_B7,N20002471,69.3910110232146
Castlereagh_South_E1,N20002472,37.04911952835803
Castlereagh_South_D1,N20002473,32.29311309369962
Castlereagh_South_D2,N20002474,27.554862209550368
Castlereagh_South_D3,N20002475,28.933900341611263
Castlereagh_South_E2,N20002476,55.295029147009636
Castlereagh_South_D4,N20002477,19.76568149599197
Castlereagh_South_D5,N20002478,24.29583482550984
Castlereagh_South_E3,N20002479,49.85907409055012
Castlereagh_South_E4,N20002480,62.68223926136124
Castlereagh_South_F1,N20002481,60.576006024798204
Castlereagh_South_E5,N20002482,18.12973422429664
Castlereagh_South_E6,N20002483,3.3794242562534773
Castlereagh_South_F2,N20002484,1.535818707299046
Castlereagh_South_J1,N20002485,25.50149291637538
Castlereagh_South_J2,N20002486,37.965977067345094
Castlereagh_South_J3,N20002487,47.146947143078464
Castlereagh_South_J4,N20002488,12.867921811207047
Castlereagh_South_G1,N20002489,52.48621100425036
Castlereagh_South_G2,N20002490,27.835765915781632
Castlereagh_South_G3,N20002491,36.59912679997943
Castlereagh_South_H1,N20002492,60.55661170377457
Castlereagh_South_H2,N20002493,45.65048055329363
Castlereagh_South_H3,N20002494,54.154398715514105
Castlereagh_South_G4,N20002495,39.10660588290085
Castlereagh_South_H4,N20002496,53.52952738610963
Castlereagh_South_H5,N20002497,75.15990108765915
Castlereagh_South_J5,N20002498,0.708840873375738
Castlereagh_South_J6,N20002499,1.0889077082846075
Castlereagh_East_A1,N20002500,2.979348477129659
Castlereagh_East_A2,N20002501,2.063148307807148
Castlereagh_East_C1,N20002502,62.51617343710441
Castlereagh_East_C2,N20002503,58.04473302650852
Castlereagh_East_C3,N20002504,62.7824971888562
