GeographyCode,DC2419NI0001,DC2419NI0002,DC2419NI0003,DC2419NI0004,DC2419NI0005,DC2419NI0006,DC2419NI0007,DC2419NI0008,DC2419NI0009,DC2419NI0010,DC2419NI0011,DC2419NI0012,DC2419NI0013,DC2419NI0014,DC2419NI0015,DC2419NI0016,DC2419NI0017,DC2419NI0018,DC2419NI0019,DC2419NI0020,DC2419NI0021,DC2419NI0022,DC2419NI0023,DC2419NI0024,DC2419NI0025,DC2419NI0026,DC2419NI0027,DC2419NI0028,DC2419NI0029,DC2419NI0030,DC2419NI0031,DC2419NI0032,DC2419NI0033,DC2419NI0034,DC2419NI0035,DC2419NI0036,DC2419NI0037,DC2419NI0038,DC2419NI0039,DC2419NI0040,DC2419NI0041,DC2419NI0042,DC2419NI0043,DC2419NI0044,DC2419NI0045,DC2419NI0046,DC2419NI0047,DC2419NI0048,DC2419NI0049,DC2419NI0050,DC2419NI0051,DC2419NI0052,DC2419NI0053,DC2419NI0054,DC2419NI0055,DC2419NI0056,DC2419NI0057,DC2419NI0058,DC2419NI0059,DC2419NI0060,DC2419NI0061,DC2419NI0062,DC2419NI0063,DC2419NI0064,DC2419NI0065,DC2419NI0066,DC2419NI0067,DC2419NI0068,DC2419NI0069,DC2419NI0070
95UU01,384,170,203,0,11,254,126,122,0,6,133,68,62,0,3,121,58,60,0,3,1,0,1,0,0,63,17,45,0,1,57,16,40,0,1,6,1,5,0,0,56,23,29,0,4,48,19,25,0,4,0,0,0,0,0,7,4,3,0,0,1,0,1,0,0,10,4,6,0,0
95UU02,439,18,409,1,11,293,14,274,0,5,177,5,169,0,3,116,9,105,0,2,2,0,2,0,0,74,0,71,0,3,72,0,70,0,2,2,0,1,0,1,59,4,51,1,3,52,3,45,1,3,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,11,0,11,0,0
95UU03,381,241,123,4,13,264,168,87,1,8,195,119,72,0,4,69,49,15,1,4,1,1,0,0,0,31,22,8,1,0,11,6,4,1,0,20,16,4,0,0,76,45,25,2,4,69,42,21,2,4,1,0,1,0,0,6,3,3,0,0,0,0,0,0,0,9,5,3,0,1
95UU04,350,15,325,2,8,146,6,138,1,1,107,3,103,1,0,39,3,35,0,1,2,1,1,0,0,146,3,138,1,4,133,3,127,0,3,13,0,11,1,1,42,3,36,0,3,34,2,30,0,2,1,1,0,0,0,7,0,6,0,1,0,0,0,0,0,14,2,12,0,0
95UU05,373,26,336,1,10,285,20,258,0,7,174,9,162,0,3,111,11,96,0,4,1,0,1,0,0,44,2,41,0,1,44,2,41,0,1,0,0,0,0,0,30,3,24,1,2,25,3,19,1,2,0,0,0,0,0,4,0,4,0,0,1,0,1,0,0,13,1,12,0,0
95UU06,569,436,114,2,17,407,319,80,1,7,228,170,56,1,1,179,149,24,0,6,2,2,0,0,0,51,38,11,0,2,49,36,11,0,2,2,2,0,0,0,93,67,17,1,8,86,62,15,1,8,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,16,10,6,0,0
95UU07,307,34,261,7,5,248,20,219,5,4,163,11,146,5,1,85,9,73,0,3,3,1,2,0,0,15,1,13,0,1,15,1,13,0,1,0,0,0,0,0,32,9,21,2,0,31,9,20,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,3,6,0,0
95UU08,461,419,33,1,8,330,306,19,1,4,219,201,14,1,3,111,105,5,0,1,0,0,0,0,0,63,54,8,0,1,43,38,5,0,0,20,16,3,0,1,52,43,6,0,3,43,37,4,0,2,0,0,0,0,0,8,5,2,0,1,1,1,0,0,0,16,16,0,0,0
95UU09,594,535,49,2,8,444,404,36,1,3,245,222,22,0,1,199,182,14,1,2,4,4,0,0,0,34,32,1,0,1,32,30,1,0,1,2,2,0,0,0,94,80,10,1,3,83,70,10,1,2,1,0,0,0,1,10,10,0,0,0,0,0,0,0,0,18,15,2,0,1
95UU10,420,384,29,1,6,316,289,23,0,4,220,202,18,0,0,96,87,5,0,4,1,1,0,0,0,19,17,1,0,1,14,13,0,0,1,5,4,1,0,0,68,64,3,1,0,51,47,3,1,0,2,2,0,0,0,14,14,0,0,0,1,1,0,0,0,16,13,2,0,1
95UU11,355,311,36,1,7,272,247,21,1,3,181,166,12,1,2,91,81,9,0,1,0,0,0,0,0,16,16,0,0,0,16,16,0,0,0,0,0,0,0,0,50,33,13,0,4,46,31,12,0,3,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,17,15,2,0,0
95UU12,564,437,112,2,13,292,234,53,1,4,154,111,39,1,3,138,123,14,0,1,4,2,2,0,0,94,73,18,0,3,81,66,13,0,2,13,7,5,0,1,156,116,33,1,6,143,107,30,1,5,0,0,0,0,0,13,9,3,0,1,0,0,0,0,0,18,12,6,0,0
95UU13,333,140,186,0,7,247,98,144,0,5,160,57,101,0,2,87,41,43,0,3,0,0,0,0,0,32,14,18,0,0,30,12,18,0,0,2,2,0,0,0,45,23,20,0,2,36,19,16,0,1,0,0,0,0,0,9,4,4,0,1,0,0,0,0,0,9,5,4,0,0
95UU14,718,532,172,3,11,413,311,96,1,5,184,126,56,1,1,229,185,40,0,4,1,0,1,0,0,150,107,40,0,3,107,77,29,0,1,43,30,11,0,2,144,107,32,2,3,132,95,32,2,3,0,0,0,0,0,11,11,0,0,0,1,1,0,0,0,10,7,3,0,0
95UU15,360,63,289,0,8,242,42,193,0,7,139,28,109,0,2,103,14,84,0,5,2,1,1,0,0,58,10,48,0,0,58,10,48,0,0,0,0,0,0,0,45,9,35,0,1,36,9,27,0,0,2,0,2,0,0,6,0,6,0,0,1,0,0,0,1,13,1,12,0,0
95VV01,1171,485,657,4,25,835,317,501,3,14,452,157,286,1,8,383,160,215,2,6,13,1,11,0,1,99,67,26,0,6,87,58,24,0,5,12,9,2,0,1,179,75,99,1,4,160,70,85,1,4,1,0,1,0,0,18,5,13,0,0,0,0,0,0,0,45,25,20,0,0
95VV02,985,879,63,15,28,460,419,31,3,7,253,225,21,2,5,207,194,10,1,2,4,4,0,0,0,274,253,14,2,5,225,208,13,0,4,49,45,1,2,1,213,169,18,10,16,198,156,16,10,16,2,1,1,0,0,9,8,1,0,0,4,4,0,0,0,34,34,0,0,0
95VV03,996,635,336,4,21,599,373,213,2,11,296,151,139,1,5,303,222,74,1,6,1,1,0,0,0,170,119,47,0,4,166,117,45,0,4,4,2,2,0,0,196,122,67,2,5,179,114,59,2,4,0,0,0,0,0,14,6,7,0,1,3,2,1,0,0,30,20,9,0,1
95VV04,1052,497,535,4,16,861,386,464,4,7,497,199,293,2,3,364,187,171,2,4,1,1,0,0,0,25,22,3,0,0,25,22,3,0,0,0,0,0,0,0,137,78,50,0,9,120,71,41,0,8,1,0,0,0,1,16,7,9,0,0,0,0,0,0,0,28,10,18,0,0
95VV05,1364,1242,100,7,15,1114,1029,72,4,9,506,462,37,2,5,608,567,35,2,4,2,2,0,0,0,33,28,3,0,2,32,27,3,0,2,1,1,0,0,0,189,161,21,3,4,164,138,20,2,4,3,3,0,0,0,21,20,1,0,0,1,0,0,1,0,26,22,4,0,0
95VV06,1153,1099,40,1,13,856,827,23,0,6,408,395,10,0,3,448,432,13,0,3,0,0,0,0,0,82,80,2,0,0,72,70,2,0,0,10,10,0,0,0,178,159,13,1,5,155,141,9,1,4,1,1,0,0,0,21,16,4,0,1,1,1,0,0,0,37,33,2,0,2
95VV07,1657,1439,183,6,29,1080,951,113,2,14,473,401,66,0,6,607,550,47,2,8,9,8,1,0,0,193,177,12,2,2,124,114,8,1,1,69,63,4,1,1,342,277,50,2,13,307,247,46,2,12,1,1,0,0,0,27,24,3,0,0,7,5,1,0,1,33,26,7,0,0
95VV08,1006,941,57,1,7,784,740,42,0,2,447,425,22,0,0,337,315,20,0,2,1,1,0,0,0,82,78,4,0,0,51,49,2,0,0,31,29,2,0,0,115,98,11,1,5,91,74,11,1,5,0,0,0,0,0,19,19,0,0,0,5,5,0,0,0,24,24,0,0,0
95VV09,967,928,34,1,4,649,624,22,0,3,396,378,15,0,3,253,246,7,0,0,3,3,0,0,0,159,157,2,0,0,106,104,2,0,0,53,53,0,0,0,120,110,8,1,1,107,98,7,1,1,0,0,0,0,0,10,9,1,0,0,3,3,0,0,0,36,34,2,0,0
95VV10,1186,1099,48,13,26,590,561,16,2,11,256,250,5,0,1,334,311,11,2,10,7,7,0,0,0,284,265,13,1,5,248,232,12,0,4,36,33,1,1,1,266,229,19,8,10,242,208,17,8,9,0,0,0,0,0,18,16,2,0,0,6,5,0,0,1,39,37,0,2,0
95VV11,1484,1264,191,10,19,1193,1024,150,9,10,492,408,77,0,7,701,616,73,9,3,4,4,0,0,0,33,24,8,0,1,32,23,8,0,1,1,1,0,0,0,226,189,28,1,8,201,170,23,0,8,0,0,0,0,0,21,16,5,0,0,4,3,0,1,0,28,23,5,0,0
95VV12,1164,1035,108,6,15,708,635,63,4,6,299,259,37,1,2,409,376,26,3,4,3,3,0,0,0,244,216,23,2,3,202,179,19,1,3,42,37,4,1,0,184,162,16,0,6,175,155,14,0,6,2,2,0,0,0,5,4,1,0,0,2,1,1,0,0,25,19,6,0,0
95VV13,1054,634,396,7,17,914,551,347,7,9,456,237,212,5,2,458,314,135,2,7,1,1,0,0,0,22,12,10,0,0,20,11,9,0,0,2,1,1,0,0,92,58,26,0,8,77,48,22,0,7,1,1,0,0,0,14,9,4,0,1,0,0,0,0,0,25,12,13,0,0
95VV14,1287,1194,64,9,20,783,756,19,2,6,385,373,10,1,1,398,383,9,1,5,9,8,1,0,0,123,111,8,2,2,120,108,8,2,2,3,3,0,0,0,340,289,34,5,12,319,270,33,4,12,2,2,0,0,0,15,14,1,0,0,4,3,0,1,0,32,30,2,0,0
95VV15,1140,978,127,7,28,653,577,66,1,9,282,237,41,0,4,371,340,25,1,5,5,4,1,0,0,231,200,26,1,4,167,143,21,1,2,64,57,5,0,2,214,165,30,4,15,201,154,30,3,14,1,1,0,0,0,8,7,0,1,0,4,3,0,0,1,37,32,4,1,0
95VV16,1043,995,37,3,8,820,791,25,2,2,414,403,8,1,2,406,388,17,1,0,6,5,0,1,0,51,47,4,0,0,32,31,1,0,0,19,16,3,0,0,142,128,8,0,6,129,116,7,0,6,0,0,0,0,0,11,10,1,0,0,2,2,0,0,0,24,24,0,0,0
95VV17,1410,1334,57,4,15,1068,1020,40,3,5,498,476,20,1,1,570,544,20,2,4,10,8,2,0,0,102,95,6,0,1,75,70,4,0,1,27,25,2,0,0,197,179,9,1,8,179,163,9,1,6,0,0,0,0,0,14,14,0,0,0,4,2,0,0,2,33,32,0,0,1
95VV18,1402,393,947,9,53,862,172,674,2,14,459,82,369,1,7,403,90,305,1,7,12,4,7,0,1,168,82,80,0,6,139,69,66,0,4,29,13,14,0,2,323,125,161,7,30,295,117,146,6,26,2,1,1,0,0,17,3,11,0,3,9,4,3,1,1,37,10,25,0,2
95VV19,1172,668,472,7,25,733,392,330,3,8,389,183,203,1,2,344,209,127,2,6,6,3,3,0,0,140,105,34,0,1,131,97,33,0,1,9,8,1,0,0,268,156,93,3,16,244,145,80,3,16,0,0,0,0,0,21,10,11,0,0,3,1,2,0,0,25,12,12,1,0
95VV20,925,593,317,1,14,771,496,267,1,7,450,265,180,1,4,321,231,87,0,3,1,0,1,0,0,29,20,8,0,1,18,18,0,0,0,11,2,8,0,1,96,63,27,0,6,81,55,20,0,6,1,1,0,0,0,13,7,6,0,0,1,0,1,0,0,28,14,14,0,0
95VV21,1253,1048,183,4,18,1075,897,162,3,13,481,381,93,2,5,594,516,69,1,8,0,0,0,0,0,32,29,2,0,1,25,22,2,0,1,7,7,0,0,0,117,103,10,1,3,97,84,9,1,3,2,2,0,0,0,18,17,1,0,0,0,0,0,0,0,29,19,9,0,1
95VV22,956,613,326,6,11,673,418,247,3,5,371,207,159,3,2,302,211,88,0,3,1,0,1,0,0,106,76,25,3,2,95,67,24,3,1,11,9,1,0,1,135,96,35,0,4,119,85,30,0,4,3,3,0,0,0,12,7,5,0,0,1,1,0,0,0,41,23,18,0,0
95VV23,1123,971,119,10,23,744,643,81,4,16,462,385,65,4,8,282,258,16,0,8,5,5,0,0,0,117,106,11,0,0,55,48,7,0,0,62,58,4,0,0,227,190,25,5,7,206,169,25,5,7,2,2,0,0,0,17,17,0,0,0,2,2,0,0,0,30,27,2,1,0
95VV24,1258,1071,156,5,26,780,666,101,1,12,405,338,61,0,6,375,328,40,1,6,9,8,1,0,0,170,143,22,0,5,125,105,17,0,3,45,38,5,0,2,266,223,30,4,9,237,196,30,2,9,1,1,0,0,0,24,23,0,1,0,4,3,0,1,0,33,31,2,0,0
95VV25,1227,1163,41,2,21,997,947,36,1,13,515,499,10,0,6,482,448,26,1,7,2,2,0,0,0,75,72,1,1,1,60,59,1,0,0,15,13,0,1,1,125,114,4,0,7,105,94,4,0,7,0,0,0,0,0,16,16,0,0,0,4,4,0,0,0,28,28,0,0,0
95VV26,1172,986,173,1,12,885,739,140,1,5,451,357,91,1,2,434,382,49,0,3,3,3,0,0,0,58,53,5,0,0,43,40,3,0,0,15,13,2,0,0,199,169,23,0,7,171,146,20,0,5,0,0,0,0,0,25,20,3,0,2,3,3,0,0,0,27,22,5,0,0
95VV27,912,832,57,7,16,496,460,31,2,3,273,250,20,1,2,223,210,11,1,1,3,2,1,0,0,156,141,12,1,2,117,105,10,1,1,39,36,2,0,1,227,200,12,4,11,208,183,11,3,11,2,2,0,0,0,15,14,0,1,0,2,1,1,0,0,30,29,1,0,0
95VV28,1343,1183,132,5,23,787,715,61,3,8,330,296,30,0,4,457,419,31,3,4,5,3,0,0,2,191,165,23,0,3,159,145,13,0,1,32,20,10,0,2,333,278,44,2,9,296,243,42,2,9,2,2,0,0,0,24,23,1,0,0,11,10,1,0,0,27,22,4,0,1
95VV29,1071,633,427,4,7,905,525,370,4,6,429,201,223,3,2,476,324,147,1,4,3,1,2,0,0,47,28,19,0,0,46,27,19,0,0,1,1,0,0,0,90,67,22,0,1,79,60,18,0,1,0,0,0,0,0,9,6,3,0,0,2,1,1,0,0,26,12,14,0,0
95VV30,1098,785,277,13,23,761,540,202,8,11,394,264,120,5,5,367,276,82,3,6,6,3,2,0,1,94,58,34,1,1,53,31,22,0,0,41,27,12,1,1,219,175,30,4,10,200,163,23,4,10,1,1,0,0,0,17,11,6,0,0,1,0,1,0,0,18,9,9,0,0
95WW01,1257,247,891,25,94,814,139,619,10,46,416,60,338,3,15,398,79,281,7,31,13,3,7,1,2,147,42,94,5,6,94,33,52,3,6,53,9,42,2,0,261,57,158,8,38,242,51,151,8,32,1,1,0,0,0,13,4,6,0,3,5,1,1,0,3,22,6,13,1,2
95WW02,1533,66,1381,9,77,1019,41,937,5,36,438,14,412,2,10,581,27,525,3,26,12,0,10,0,2,354,10,313,2,29,336,10,296,2,28,18,0,17,0,1,112,14,89,1,8,100,12,80,1,7,2,0,2,0,0,7,1,5,0,1,3,1,2,0,0,36,1,32,1,2
95WW03,1583,102,1373,10,98,1074,53,954,7,60,429,20,397,2,10,645,33,557,5,50,18,6,9,0,3,165,10,145,2,8,127,9,108,2,8,38,1,37,0,0,291,28,236,1,26,270,27,217,1,25,1,0,1,0,0,15,1,13,0,1,5,0,5,0,0,35,5,29,0,1
95WW04,1098,114,898,7,79,898,95,749,5,49,344,25,305,2,12,554,70,444,3,37,12,2,7,1,2,69,4,57,0,8,67,4,55,0,8,2,0,2,0,0,106,13,73,1,19,94,13,62,1,18,0,0,0,0,0,11,0,10,0,1,1,0,1,0,0,13,0,12,0,1
95WW05,1157,322,759,21,55,907,258,596,16,37,415,95,305,5,10,492,163,291,11,27,8,3,4,0,1,98,16,77,0,5,65,9,52,0,4,33,7,25,0,1,123,42,65,5,11,111,37,60,4,10,1,0,0,0,1,8,4,3,1,0,3,1,2,0,0,21,3,17,0,1
95WW06,1198,49,1090,7,52,1044,38,958,7,41,527,15,501,1,10,517,23,457,6,31,9,1,6,0,2,17,0,17,0,0,16,0,16,0,0,1,0,1,0,0,97,9,81,0,7,82,9,66,0,7,0,0,0,0,0,13,0,13,0,0,2,0,2,0,0,31,1,28,0,2
95WW07,1602,86,1440,7,69,1420,67,1297,7,49,618,15,583,3,17,802,52,714,4,32,18,2,14,0,2,4,0,3,0,1,4,0,3,0,1,0,0,0,0,0,140,15,109,0,16,123,15,93,0,15,1,0,1,0,0,15,0,14,0,1,1,0,1,0,0,20,2,17,0,1
95WW08,1037,194,785,8,50,914,163,705,7,39,454,55,392,3,4,460,108,313,4,35,14,5,9,0,0,27,2,25,0,0,4,0,4,0,0,23,2,21,0,0,72,23,37,1,11,66,22,34,1,9,0,0,0,0,0,5,1,2,0,2,1,0,1,0,0,10,1,9,0,0
95WW09,1111,122,924,14,51,823,102,680,10,31,468,44,400,8,16,355,58,280,2,15,7,1,6,0,0,204,7,182,2,13,177,6,158,2,11,27,1,24,0,2,56,11,38,2,5,54,10,38,2,4,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,21,1,18,0,2
95WW10,1176,82,1019,13,62,907,67,791,10,39,353,14,327,5,7,554,53,464,5,32,13,1,10,0,2,95,3,88,0,4,87,2,81,0,4,8,1,7,0,0,131,10,103,2,16,121,9,94,2,16,0,0,0,0,0,10,1,9,0,0,0,0,0,0,0,30,1,27,1,1
95WW11,1106,789,276,12,29,1004,723,248,10,23,424,250,158,7,9,580,473,90,3,14,11,6,4,1,0,5,3,2,0,0,4,2,2,0,0,1,1,0,0,0,80,54,19,1,6,67,45,18,0,4,0,0,0,0,0,11,7,1,1,2,2,2,0,0,0,6,3,3,0,0
95WW12,1100,37,969,14,80,527,14,466,9,38,245,5,225,4,11,282,9,241,5,27,13,0,12,0,1,397,9,363,0,25,393,9,360,0,24,4,0,3,0,1,124,14,94,3,13,111,14,82,2,13,0,0,0,0,0,10,0,10,0,0,3,0,2,1,0,39,0,34,2,3
95WW13,1433,43,1316,5,69,1188,26,1110,4,48,500,8,484,2,6,688,18,626,2,42,8,2,5,0,1,81,0,74,0,7,78,0,71,0,7,3,0,3,0,0,127,10,105,1,11,114,10,94,1,9,0,0,0,0,0,12,0,11,0,1,1,0,0,0,1,29,5,22,0,2
95WW14,1043,30,928,7,78,424,8,386,4,26,174,4,160,3,7,250,4,226,1,19,10,0,10,0,0,454,12,403,3,36,415,11,367,3,34,39,1,36,0,2,120,9,96,0,15,108,9,85,0,14,0,0,0,0,0,8,0,7,0,1,4,0,4,0,0,35,1,33,0,1
95WW15,1229,751,406,20,52,1078,663,357,18,40,453,225,205,8,15,625,438,152,10,25,10,7,1,2,0,7,4,2,0,1,5,3,2,0,0,2,1,0,0,1,120,71,39,0,10,111,66,35,0,10,1,0,1,0,0,8,5,3,0,0,0,0,0,0,0,14,6,7,0,1
95WW16,1260,478,711,10,61,845,377,433,2,33,353,124,221,1,7,492,253,212,1,26,19,8,10,0,1,208,15,176,3,14,147,9,123,3,12,61,6,53,0,2,171,75,78,5,13,160,72,73,3,12,1,0,1,0,0,8,3,2,2,1,2,0,2,0,0,17,3,14,0,0
95WW17,991,85,848,6,52,719,63,622,3,31,361,27,331,1,2,358,36,291,2,29,11,2,9,0,0,175,12,146,3,14,142,9,117,2,14,33,3,29,1,0,72,8,58,0,6,65,6,53,0,6,0,0,0,0,0,5,0,5,0,0,2,2,0,0,0,14,0,13,0,1
95WW18,1000,289,642,15,54,805,231,529,10,35,426,85,322,7,12,379,146,207,3,23,13,7,5,0,1,33,6,22,0,5,11,3,5,0,3,22,3,17,0,2,137,42,78,4,13,127,38,74,3,12,2,1,0,1,0,7,3,3,0,1,1,0,1,0,0,12,3,8,1,0
95WW19,2204,269,1773,33,129,1995,247,1616,28,104,815,63,710,9,33,1180,184,906,19,71,7,2,5,0,0,54,2,49,2,1,36,2,33,0,1,18,0,16,2,0,120,18,78,3,21,104,17,65,3,19,2,0,2,0,0,13,1,11,0,1,1,0,0,0,1,28,0,25,0,3
95WW20,2974,1261,1540,39,134,2620,1112,1370,34,104,679,131,521,11,16,1941,981,849,23,88,23,15,7,0,1,42,2,36,1,3,34,1,30,1,2,8,1,6,0,1,262,128,104,4,26,237,116,94,2,25,2,0,2,0,0,18,11,6,0,1,5,1,2,2,0,27,4,23,0,0
95WW21,1481,130,1217,21,113,837,89,666,13,69,254,14,224,2,14,583,75,442,11,55,9,0,5,1,3,444,15,401,4,24,438,15,396,3,24,6,0,5,1,0,155,26,112,2,15,139,25,99,1,14,0,0,0,0,0,14,0,13,1,0,2,1,0,0,1,36,0,33,1,2
95WW22,1228,82,1060,12,74,780,51,690,7,32,275,12,256,3,4,505,39,434,4,28,11,1,8,0,2,283,10,246,2,25,277,10,241,2,24,6,0,5,0,1,121,17,89,0,15,110,14,81,0,15,0,0,0,0,0,10,3,7,0,0,1,0,1,0,0,33,3,27,3,0
95WW23,1455,391,920,42,102,1041,252,708,21,60,538,89,418,8,23,503,163,290,13,37,6,4,2,0,0,171,81,81,1,8,133,69,56,1,7,38,12,25,0,1,215,48,114,20,33,197,43,104,20,30,1,0,0,0,1,17,5,10,0,2,0,0,0,0,0,22,6,15,0,1
95WW24,1578,741,754,11,72,773,370,365,6,32,308,141,155,3,9,465,229,210,3,23,15,7,7,1,0,446,224,205,0,17,290,120,157,0,13,156,104,48,0,4,315,124,166,3,22,300,117,159,3,21,0,0,0,0,0,10,5,4,0,1,5,2,3,0,0,29,16,11,1,1
95WW25,1137,63,990,14,70,498,28,437,6,27,245,15,220,4,6,253,13,217,2,21,8,1,6,0,1,501,22,438,6,35,435,16,383,6,30,66,6,55,0,5,88,11,69,1,7,78,11,59,1,7,0,0,0,0,0,9,0,9,0,0,1,0,1,0,0,42,1,40,1,0
95XX01,1849,170,1539,19,121,1671,151,1411,15,94,505,32,454,7,12,1166,119,957,8,82,28,3,20,2,3,19,2,15,0,2,10,1,8,0,1,9,1,7,0,1,118,13,81,2,22,109,13,74,1,21,0,0,0,0,0,5,0,4,0,1,4,0,3,1,0,13,1,12,0,0
95XX02,1066,102,899,9,56,917,83,783,9,42,490,30,446,5,9,427,53,337,4,33,0,0,0,0,0,13,2,11,0,0,5,1,4,0,0,8,1,7,0,0,118,16,91,0,11,110,15,84,0,11,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,18,1,14,0,3
95XX03,1057,108,868,15,66,983,95,819,12,57,471,38,412,7,14,512,57,407,5,43,5,1,3,1,0,3,1,1,1,0,3,1,1,1,0,0,0,0,0,0,61,11,41,1,8,53,11,35,1,6,0,0,0,0,0,8,0,6,0,2,0,0,0,0,0,5,0,4,0,1
95XX04,1402,140,1159,13,90,1245,123,1035,13,74,455,27,399,6,23,790,96,636,7,51,29,1,27,0,1,5,0,3,0,2,5,0,3,0,2,0,0,0,0,0,114,15,86,0,13,108,14,81,0,13,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,9,1,8,0,0
95XX05,1238,135,998,11,94,831,84,694,9,44,492,36,428,6,22,339,48,266,3,22,15,3,8,1,3,132,10,113,1,8,93,9,76,1,7,39,1,37,0,1,241,37,166,0,38,221,37,149,0,35,0,0,0,0,0,18,0,15,0,3,2,0,2,0,0,19,1,17,0,1
95XX06,1598,141,1275,11,171,1013,83,840,6,84,345,26,297,2,20,668,57,543,4,64,21,4,14,0,3,322,20,259,2,41,249,17,201,1,30,73,3,58,1,11,202,30,129,3,40,185,27,118,2,38,1,0,1,0,0,13,1,9,1,2,3,2,1,0,0,40,4,33,0,3
95XX07,1278,131,1063,7,77,1005,102,839,6,58,569,44,502,4,19,436,58,337,2,39,6,2,4,0,0,131,12,114,0,5,15,1,13,0,1,116,11,101,0,4,112,13,84,1,14,99,13,72,1,13,1,0,1,0,0,10,0,10,0,0,2,0,1,0,1,24,2,22,0,0
95XX08,1173,290,825,13,45,963,240,681,8,34,580,126,439,1,14,383,114,242,7,20,6,3,3,0,0,27,3,24,0,0,9,2,7,0,0,18,1,17,0,0,161,38,108,5,10,150,34,101,5,10,0,0,0,0,0,9,3,6,0,0,2,1,1,0,0,16,6,9,0,1
95XX09,1255,127,1057,8,63,960,98,814,6,42,525,45,460,3,17,435,53,354,3,25,4,1,1,0,2,149,6,139,2,2,40,0,40,0,0,109,6,99,2,2,125,21,88,0,16,105,19,73,0,13,0,0,0,0,0,16,1,13,0,2,4,1,2,0,1,17,1,15,0,1
95XX10,1842,164,1487,18,173,1299,120,1065,13,101,355,24,304,2,25,944,96,761,11,76,50,5,40,0,5,263,14,211,1,37,260,14,208,1,37,3,0,3,0,0,195,22,141,4,28,182,21,131,3,27,1,0,1,0,0,12,1,9,1,1,0,0,0,0,0,35,3,30,0,2
95XX11,2621,208,2090,32,291,1670,130,1347,15,178,379,23,332,3,21,1291,107,1015,12,157,55,6,43,0,6,580,36,479,12,53,464,25,386,10,43,116,11,93,2,10,266,35,178,4,49,234,33,154,3,44,3,0,2,0,1,26,2,19,1,4,3,0,3,0,0,50,1,43,1,5
95XX12,1002,138,792,7,65,855,113,689,6,47,516,44,445,2,25,339,69,244,4,22,3,1,2,0,0,31,4,25,0,2,26,4,20,0,2,5,0,5,0,0,91,19,58,1,13,86,19,54,1,12,0,0,0,0,0,4,0,4,0,0,1,0,0,0,1,22,1,18,0,3
95XX13,1176,128,953,14,81,1057,101,883,9,64,651,40,579,6,26,406,61,304,3,38,0,0,0,0,0,19,4,14,0,1,15,4,11,0,0,4,0,3,0,1,83,21,42,5,15,77,19,39,5,14,1,1,0,0,0,3,1,2,0,0,2,0,1,0,1,17,2,14,0,1
95XX14,955,171,714,15,55,869,156,653,14,46,529,73,429,8,19,340,83,224,6,27,2,1,1,0,0,4,0,2,0,2,3,0,2,0,1,1,0,0,0,1,70,14,48,1,7,65,13,44,1,7,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,10,0,10,0,0
95XX15,1192,89,995,12,96,652,57,556,5,34,277,23,241,4,9,375,34,315,1,25,23,1,20,0,2,363,22,300,6,35,359,22,296,6,35,4,0,4,0,0,123,8,92,0,23,115,7,86,0,22,0,0,0,0,0,8,1,6,0,1,0,0,0,0,0,31,1,27,1,2
95XX16,1392,100,1210,11,71,1171,70,1035,11,55,757,40,679,10,28,414,30,356,1,27,7,1,6,0,0,68,7,61,0,0,50,6,44,0,0,18,1,17,0,0,119,18,86,0,15,102,16,73,0,13,1,0,1,0,0,16,2,12,0,2,0,0,0,0,0,27,4,22,0,1
95XX17,1425,299,930,32,164,821,140,597,13,71,392,68,297,7,20,429,72,300,6,51,7,0,5,0,2,41,11,24,0,6,16,6,8,0,2,25,5,16,0,4,537,144,292,19,82,502,133,274,19,76,4,3,1,0,0,27,6,15,0,6,4,2,2,0,0,19,4,12,0,3
95XX18,1348,383,839,16,110,838,232,542,7,57,428,113,294,3,18,410,119,248,4,39,6,2,1,0,3,200,57,131,2,10,115,34,72,0,9,85,23,59,2,1,275,84,148,6,37,248,80,126,6,36,1,1,0,0,0,20,2,17,0,1,6,1,5,0,0,29,8,17,1,3
95XX19,1106,223,792,12,79,878,180,639,7,52,493,73,394,2,24,385,107,245,5,28,3,2,1,0,0,108,24,72,2,10,77,15,55,1,6,31,9,17,1,4,99,17,67,1,14,88,14,63,0,11,1,1,0,0,0,7,2,3,0,2,3,0,1,1,1,18,0,13,2,3
95XX20,1363,286,932,21,124,692,161,489,10,32,300,71,213,6,10,392,90,276,4,22,25,6,16,0,3,290,55,207,2,26,251,49,176,2,24,39,6,31,0,2,327,60,195,9,63,118,33,69,2,14,115,12,72,2,29,16,5,10,1,0,78,10,44,4,20,29,4,25,0,0
95XX21,1176,163,922,16,75,954,140,747,13,54,574,74,471,6,23,380,66,276,7,31,1,0,1,0,0,81,7,71,1,2,3,1,1,0,1,78,6,70,1,1,129,16,94,2,17,116,15,85,2,14,0,0,0,0,0,8,0,6,0,2,5,1,3,0,1,11,0,9,0,2
