GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95MM10,987,856,10,3,3,2,2,0,23,98,374,318,3,1,1,1,0,0,9,44,116,95,1,0,1,0,0,0,6,14,258,223,2,1,0,1,0,0,3,30,3,2,0,0,0,0,0,0,1,0,479,424,5,2,1,0,2,0,7,43,347,310,4,2,1,0,1,0,5,28,132,114,1,0,0,0,1,0,2,15,98,83,2,0,1,1,0,0,6,7,82,69,2,0,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,33,29,0,0,0,0,0,0,0,4
95MM11,855,756,10,3,2,0,5,0,14,75,347,309,7,2,1,0,4,0,3,28,123,107,1,0,1,0,0,0,1,14,224,202,6,2,0,0,4,0,2,14,1,1,0,0,0,0,0,0,0,0,419,370,0,0,0,0,0,0,8,41,369,322,0,0,0,0,0,0,8,39,50,48,0,0,0,0,0,0,0,2,55,46,3,1,1,0,1,0,3,3,49,41,3,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,33,30,0,0,0,0,0,0,0,3
95MM12,1976,1620,125,75,32,2,16,9,58,164,909,739,85,57,18,2,8,6,25,54,232,148,55,41,12,0,2,2,7,20,677,591,30,16,6,2,6,4,18,34,9,8,1,1,0,0,0,0,0,0,739,615,20,11,6,0,3,1,20,83,461,389,16,11,4,0,1,0,10,46,278,226,4,0,2,0,2,1,10,37,265,222,12,1,6,0,5,2,11,18,214,179,10,1,4,0,5,1,10,14,0,0,0,0,0,0,0,0,0,0,26,23,2,0,2,0,0,0,1,0,25,20,0,0,0,0,0,1,0,4,54,36,7,5,2,0,0,0,2,9
95MM13,2990,2496,147,54,52,4,37,8,109,230,1654,1390,97,43,34,4,16,4,67,96,414,306,57,32,19,2,4,1,15,35,1240,1084,40,11,15,2,12,3,52,61,19,18,0,0,0,0,0,0,0,1,784,663,19,4,6,0,9,1,16,85,539,462,9,3,5,0,1,1,11,56,245,201,10,1,1,0,8,0,5,29,485,390,26,4,11,0,11,3,24,42,440,362,23,2,10,0,11,2,16,37,1,1,0,0,0,0,0,0,0,0,37,23,3,2,1,0,0,0,7,4,7,4,0,0,0,0,0,1,1,1,48,35,5,3,1,0,1,0,2,6
95MM14,1176,415,545,256,214,33,42,19,94,103,482,168,239,114,88,15,22,2,38,35,260,89,140,69,56,10,5,0,16,15,222,79,99,45,32,5,17,2,22,20,5,2,3,0,2,0,1,0,0,0,299,100,152,74,62,11,5,3,17,27,222,77,105,51,43,8,3,3,15,22,77,23,47,23,19,3,2,0,2,5,360,133,139,59,59,7,14,14,36,38,331,122,124,51,54,7,12,13,35,37,1,0,0,0,0,0,0,1,0,0,25,11,12,5,5,0,2,0,1,1,3,0,3,3,0,0,0,0,0,0,30,12,12,9,3,0,0,0,3,3
95MM15,1570,703,647,314,273,15,45,7,110,103,1159,498,512,252,210,14,36,5,77,67,514,175,264,141,102,7,14,1,33,41,645,323,248,111,108,7,22,4,44,26,5,2,3,2,1,0,0,0,0,0,142,73,51,25,24,1,1,0,5,13,75,42,24,10,14,0,0,0,3,6,67,31,27,15,10,1,1,0,2,7,240,121,70,27,35,0,8,2,27,20,220,111,61,25,28,0,8,2,27,19,2,1,1,1,0,0,0,0,0,0,15,7,8,1,7,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,24,9,11,8,3,0,0,0,1,3
95MM16,2079,1217,522,291,172,15,44,31,170,139,1300,726,381,224,116,12,29,19,95,79,456,201,194,122,57,6,9,6,26,29,844,525,187,102,59,6,20,13,69,50,15,10,1,0,1,0,0,1,2,1,272,192,43,25,12,1,5,2,13,22,263,185,43,25,12,1,5,2,12,21,9,7,0,0,0,0,0,0,1,1,462,277,84,35,38,1,10,9,58,34,435,263,77,31,36,1,9,9,55,31,3,1,1,1,0,0,0,0,0,1,19,11,6,3,2,0,1,0,2,0,5,2,0,0,0,0,0,0,1,2,30,12,13,7,5,1,0,0,2,3
95MM17,1347,1112,77,37,27,2,11,5,66,87,923,797,39,14,15,0,10,2,44,41,358,300,16,6,8,0,2,1,19,22,565,497,23,8,7,0,8,1,25,19,8,8,0,0,0,0,0,0,0,0,183,130,24,17,7,0,0,1,7,21,144,101,22,17,5,0,0,0,7,14,39,29,2,0,2,0,0,1,0,7,205,157,8,4,2,1,1,2,15,23,189,143,7,4,2,1,0,2,15,22,2,1,1,0,0,0,1,0,0,0,11,10,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,28,20,6,2,3,1,0,0,0,2
95MM18,1766,1050,519,282,182,19,36,11,89,97,1355,777,437,252,145,13,27,7,61,73,481,242,181,113,53,6,9,5,17,36,874,535,256,139,92,7,18,2,44,37,4,2,2,0,2,0,0,0,0,0,118,98,6,2,4,0,0,3,4,7,112,95,6,2,4,0,0,3,3,5,6,3,0,0,0,0,0,0,1,2,257,149,71,26,30,6,9,1,24,12,229,132,64,24,27,6,7,0,22,11,1,0,1,0,0,0,1,0,0,0,24,15,6,2,3,0,1,1,1,1,3,2,0,0,0,0,0,0,1,0,32,24,3,2,1,0,0,0,0,5
95MM19,1269,381,696,355,256,34,51,12,95,85,893,246,529,282,182,30,35,7,61,50,424,85,287,155,99,16,17,4,19,29,469,161,242,127,83,14,18,3,42,21,41,13,20,12,5,3,0,0,4,4,17,4,8,3,5,0,0,0,4,1,7,4,3,1,2,0,0,0,0,0,10,0,5,2,3,0,0,0,4,1,312,117,134,57,60,1,16,5,26,30,290,108,124,50,57,1,16,5,24,29,0,0,0,0,0,0,0,0,0,0,21,8,10,7,3,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,6,1,5,1,4,0,0,0,0,0
95MM20,1469,238,1011,510,386,54,61,10,105,105,926,152,655,353,242,31,29,4,59,56,506,71,376,206,137,16,17,2,20,37,420,81,279,147,105,15,12,2,39,19,6,3,1,0,1,0,0,0,2,0,269,29,197,74,92,16,15,1,17,25,242,22,179,66,85,15,13,1,17,23,27,7,18,8,7,1,2,0,0,2,221,50,126,69,38,5,14,4,26,15,200,46,111,60,34,5,12,4,26,13,1,0,1,0,0,0,1,0,0,0,18,3,13,8,4,0,1,0,0,2,2,1,1,1,0,0,0,0,0,0,47,4,32,14,13,2,3,1,1,9
95MM21,1254,392,710,298,325,56,31,6,68,78,995,341,534,231,242,41,20,5,55,60,444,137,255,128,102,15,10,2,21,29,551,204,279,103,140,26,10,3,34,31,8,2,4,1,2,1,0,0,2,0,120,13,94,40,43,7,4,1,5,7,117,11,93,40,42,7,4,1,5,7,3,2,1,0,1,0,0,0,0,0,111,30,67,22,33,6,6,0,5,9,95,24,57,20,29,4,4,0,5,9,0,0,0,0,0,0,0,0,0,0,16,6,10,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,11,4,5,1,1,0,1,2
95MM22,973,828,25,10,9,0,6,3,50,67,749,651,17,7,6,0,4,2,31,48,464,406,13,7,5,0,1,2,14,29,285,245,4,0,1,0,3,0,17,19,3,3,0,0,0,0,0,0,0,0,57,55,0,0,0,0,0,0,0,2,10,9,0,0,0,0,0,0,0,1,47,46,0,0,0,0,0,0,0,1,138,102,7,3,3,0,1,1,17,11,123,91,7,3,3,0,1,1,13,11,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,26,17,1,0,0,0,1,0,2,6
95MM23,1074,772,45,11,18,1,15,11,94,152,475,358,22,6,10,0,6,1,31,63,243,182,15,4,7,0,4,0,13,33,232,176,7,2,3,0,2,1,18,30,4,4,0,0,0,0,0,0,0,0,171,133,6,2,3,0,1,1,8,23,117,94,6,2,3,0,1,1,3,13,54,39,0,0,0,0,0,0,5,10,399,257,15,2,4,1,8,9,54,64,373,236,14,2,4,1,7,9,54,60,2,2,0,0,0,0,0,0,0,0,19,14,1,0,0,0,1,0,0,4,5,5,0,0,0,0,0,0,0,0,25,20,2,1,1,0,0,0,1,2
95MM24,892,803,18,12,4,0,2,3,23,45,427,393,8,6,2,0,0,0,9,17,203,187,5,4,1,0,0,0,5,6,224,206,3,2,1,0,0,0,4,11,2,2,0,0,0,0,0,0,0,0,352,312,8,5,2,0,1,0,10,22,274,242,8,5,2,0,1,0,6,18,78,70,0,0,0,0,0,0,4,4,74,63,2,1,0,0,1,3,3,3,64,54,2,1,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,37,33,0,0,0,0,0,0,1,3
95MM25,2188,1871,36,9,9,0,18,10,49,222,884,749,21,8,5,0,8,3,20,91,169,142,7,5,2,0,0,0,4,16,715,607,14,3,3,0,8,3,16,75,9,8,0,0,0,0,0,0,0,1,1021,880,12,1,3,0,8,4,19,106,645,552,8,1,3,0,4,2,11,72,376,328,4,0,0,0,4,2,8,34,234,198,3,0,1,0,2,3,10,20,211,179,3,0,1,0,2,3,10,16,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,4,40,36,0,0,0,0,0,0,0,4
95MM26,1056,942,13,6,4,0,3,3,40,58,707,643,7,4,1,0,2,3,24,30,250,223,5,3,1,0,1,1,7,14,457,420,2,1,0,0,1,2,17,16,22,21,0,0,0,0,0,0,1,0,190,165,0,0,0,0,0,0,7,18,166,147,0,0,0,0,0,0,6,13,24,18,0,0,0,0,0,0,1,5,116,96,6,2,3,0,1,0,8,6,100,80,6,2,3,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,4
95MM27,1614,1110,79,21,27,7,24,30,144,251,532,395,30,7,13,3,7,4,35,68,309,234,22,6,9,2,5,2,14,37,223,161,8,1,4,1,2,2,21,31,5,3,0,0,0,0,0,2,0,0,455,325,11,1,3,2,5,7,35,77,231,177,3,0,0,1,2,3,7,41,224,148,8,1,3,1,3,4,28,36,599,367,37,13,11,2,11,17,74,104,557,344,35,13,9,2,11,16,68,94,2,1,0,0,0,0,0,0,1,0,19,11,2,0,2,0,0,0,3,3,21,11,0,0,0,0,0,1,2,7,23,20,1,0,0,0,1,0,0,2
95MM28,1095,691,144,57,65,6,16,2,70,188,406,292,26,10,10,1,5,0,13,75,212,142,17,7,8,1,1,0,5,48,194,150,9,3,2,0,4,0,8,27,1,1,0,0,0,0,0,0,0,0,325,179,79,32,39,3,5,1,17,49,216,104,66,30,32,1,3,1,8,37,109,75,13,2,7,2,2,0,9,12,331,202,29,13,9,1,6,1,40,59,313,189,27,11,9,1,6,1,40,56,1,1,0,0,0,0,0,0,0,0,10,7,2,2,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,2,32,17,10,2,7,1,0,0,0,5
95MM29,1490,864,351,168,137,14,32,17,105,153,740,431,189,92,77,7,13,12,43,65,282,133,106,56,37,6,7,2,10,31,458,298,83,36,40,1,6,10,33,34,10,7,3,1,2,0,0,0,0,0,222,109,82,46,24,6,6,1,12,18,188,86,79,44,24,5,6,1,9,13,34,23,3,2,0,1,0,0,3,5,493,304,70,27,30,1,12,3,49,67,476,292,67,25,30,1,11,3,48,66,1,0,0,0,0,0,0,0,0,1,10,7,3,2,0,0,1,0,0,0,6,5,0,0,0,0,0,0,1,0,25,13,7,2,4,0,1,1,1,3
95MM30,903,774,7,3,3,0,1,3,36,83,472,399,3,2,0,0,1,2,22,46,239,205,0,0,0,0,0,1,7,26,233,194,3,2,0,0,1,1,15,20,5,5,0,0,0,0,0,0,0,0,248,223,1,0,1,0,0,0,5,19,172,155,0,0,0,0,0,0,5,12,76,68,1,0,1,0,0,0,0,7,139,111,3,1,2,0,0,1,9,15,127,101,3,1,2,0,0,1,8,14,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,39,36,0,0,0,0,0,0,0,3
95NN01,1201,933,114,39,57,2,16,6,58,90,805,618,86,28,45,0,13,3,39,59,430,300,66,20,36,0,10,3,26,35,375,318,20,8,9,0,3,0,13,24,7,6,0,0,0,0,0,0,0,1,143,118,10,5,4,0,1,1,6,8,112,89,9,5,3,0,1,1,5,8,31,29,1,0,1,0,0,0,1,0,219,171,16,6,6,2,2,2,13,17,190,146,14,6,5,1,2,2,11,17,1,1,0,0,0,0,0,0,0,0,26,22,2,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,27,20,2,0,2,0,0,0,0,5
95NN02,836,697,61,23,29,0,9,1,33,44,673,574,46,16,23,0,7,0,24,29,335,290,18,5,10,0,3,0,12,15,338,284,28,11,13,0,4,0,12,14,2,1,0,0,0,0,0,0,1,0,81,66,6,2,4,0,0,1,0,8,58,47,5,2,3,0,0,1,0,5,23,19,1,0,1,0,0,0,0,3,70,49,8,4,2,0,2,0,8,5,58,43,5,2,1,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0,8,5,1,0,1,0,0,0,0,2,4,1,2,2,0,0,0,0,1,0,10,7,1,1,0,0,0,0,0,2
95NN03,1133,159,781,350,212,50,169,4,118,71,742,97,535,244,139,39,113,4,77,29,314,38,241,117,56,19,49,2,18,15,428,59,294,127,83,20,64,2,59,14,7,3,4,2,0,2,0,0,0,0,175,14,130,59,43,6,22,0,15,16,133,13,95,42,35,5,13,0,12,13,42,1,35,17,8,1,9,0,3,3,173,42,83,35,22,2,24,0,26,22,155,37,76,33,21,2,20,0,23,19,0,0,0,0,0,0,0,0,0,0,16,4,6,1,1,0,4,0,3,3,2,1,1,1,0,0,0,0,0,0,36,3,29,10,8,1,10,0,0,4
95NN04,1175,909,60,25,18,2,15,8,59,139,549,430,29,10,14,0,5,3,27,60,209,168,13,5,8,0,0,1,4,23,340,262,16,5,6,0,5,2,23,37,11,9,0,0,0,0,0,0,1,1,277,219,12,4,3,0,5,2,10,34,273,216,12,4,3,0,5,2,9,34,4,3,0,0,0,0,0,0,1,0,292,213,17,9,1,2,5,3,20,39,262,188,16,9,1,1,5,3,18,37,1,1,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,2,0,6,3,1,0,0,1,0,0,0,2,46,38,2,2,0,0,0,0,1,5
95NN05,1075,488,399,196,120,10,73,9,99,80,658,268,288,144,84,9,51,4,52,46,302,111,151,76,39,5,31,2,15,23,356,157,137,68,45,4,20,2,37,23,7,3,4,1,3,0,0,0,0,0,198,120,49,22,18,1,8,2,16,11,173,102,43,19,15,1,8,2,15,11,25,18,6,3,3,0,0,0,1,0,180,85,44,20,12,0,12,2,30,19,156,77,40,18,12,0,10,1,25,13,2,1,0,0,0,0,0,0,1,0,22,7,4,2,0,0,2,1,4,6,0,0,0,0,0,0,0,0,0,0,32,12,14,9,3,0,2,1,1,4
95NN06,1237,999,95,34,43,0,18,10,59,74,821,672,73,28,31,0,14,5,27,44,374,281,54,24,22,0,8,4,11,24,447,391,19,4,9,0,6,1,16,20,4,4,0,0,0,0,0,0,0,0,133,112,3,1,2,0,0,0,11,7,79,68,3,1,2,0,0,0,4,4,54,44,0,0,0,0,0,0,7,3,246,183,16,3,9,0,4,5,21,21,225,167,13,1,8,0,4,5,21,19,1,0,1,1,0,0,0,0,0,0,19,15,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,33,28,3,2,1,0,0,0,0,2
95NN07,1246,1009,98,23,50,6,19,4,56,79,716,599,46,12,27,2,5,2,30,39,233,191,18,5,11,1,1,0,4,20,483,408,28,7,16,1,4,2,26,19,21,20,0,0,0,0,0,0,0,1,218,158,32,7,13,2,10,0,7,21,138,116,5,2,1,0,2,0,5,12,80,42,27,5,12,2,8,0,2,9,262,209,17,4,7,2,4,2,18,16,231,183,16,4,7,1,4,2,16,14,0,0,0,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,1,1,7,4,1,0,0,1,0,0,1,1,29,23,3,0,3,0,0,0,1,2
95NN08,1196,548,452,229,151,11,61,12,115,69,931,405,371,186,128,8,49,8,93,54,494,174,239,122,85,5,27,6,42,33,437,231,132,64,43,3,22,2,51,21,4,2,1,1,0,0,0,0,0,1,69,31,24,15,7,1,1,0,7,7,66,30,22,14,7,0,1,0,7,7,3,1,2,1,0,1,0,0,0,0,159,98,37,20,8,2,7,4,14,6,138,85,32,18,7,2,5,3,13,5,4,3,0,0,0,0,0,0,0,1,16,10,5,2,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,33,12,19,7,8,0,4,0,1,1
95NN09,1092,295,610,407,124,9,70,7,124,56,878,214,511,343,101,7,60,5,103,45,449,68,305,207,57,5,36,3,46,27,429,146,206,136,44,2,24,2,57,18,3,2,1,1,0,0,0,0,0,0,74,29,34,21,11,0,2,1,6,4,74,29,34,21,11,0,2,1,6,4,0,0,0,0,0,0,0,0,0,0,114,46,46,29,10,2,5,1,15,6,101,40,41,26,9,2,4,1,13,6,1,0,1,1,0,0,0,0,0,0,11,6,3,1,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,23,4,18,13,2,0,3,0,0,1
95NN10,1290,707,363,146,122,28,67,9,125,86,927,493,275,113,92,24,46,6,92,61,493,237,179,67,63,18,31,2,34,41,434,256,96,46,29,6,15,4,58,20,1,1,0,0,0,0,0,0,0,0,105,63,30,8,13,2,7,1,1,10,16,13,2,0,1,0,1,0,1,0,89,50,28,8,12,2,6,1,0,10,231,141,45,19,12,1,13,2,29,14,204,123,38,17,9,1,11,2,29,12,3,3,0,0,0,0,0,0,0,0,22,13,7,2,3,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,26,9,13,6,5,1,1,0,3,1
95NN11,1297,968,171,78,53,7,33,4,91,63,1030,768,144,67,45,4,28,3,69,46,442,328,67,31,19,2,15,2,23,22,588,440,77,36,26,2,13,1,46,24,8,5,3,2,0,0,1,0,0,0,66,57,3,1,1,0,1,0,4,2,65,57,2,1,1,0,0,0,4,2,1,0,1,0,0,0,1,0,0,0,151,109,15,4,5,3,3,0,17,10,142,103,15,4,5,3,3,0,16,8,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,42,29,6,4,2,0,0,1,1,5
95NN12,1128,612,336,136,145,11,44,6,115,59,726,367,258,115,104,10,29,2,70,29,366,159,160,68,72,5,15,2,31,14,360,208,98,47,32,5,14,0,39,15,5,2,1,1,0,0,0,0,2,0,133,86,24,6,15,0,3,2,7,14,133,86,24,6,15,0,3,2,7,14,0,0,0,0,0,0,0,0,0,0,227,137,44,12,20,0,12,2,29,15,208,128,36,11,14,0,11,2,27,15,2,1,1,0,0,0,1,0,0,0,14,7,5,1,4,0,0,0,2,0,3,1,2,0,2,0,0,0,0,0,37,20,9,2,6,1,0,0,7,1
95NN13,1064,361,519,266,134,22,97,12,129,43,937,309,472,242,123,22,85,8,116,32,495,131,286,150,76,16,44,7,53,18,442,178,186,92,47,6,41,1,63,14,3,0,2,1,1,0,0,0,0,1,22,10,8,2,3,0,3,0,1,3,22,10,8,2,3,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,84,36,26,16,3,0,7,4,11,7,69,32,19,11,1,0,7,2,9,7,1,0,0,0,0,0,0,1,0,0,14,4,7,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18,6,11,5,4,0,2,0,1,0
95NN14,1205,758,222,55,86,6,75,10,108,107,833,558,139,42,74,3,20,4,65,67,407,244,92,26,56,1,9,4,24,43,426,314,47,16,18,2,11,0,41,24,4,2,1,0,0,0,1,0,0,1,72,52,5,0,2,0,3,0,3,12,69,51,4,0,1,0,3,0,3,11,3,1,1,0,1,0,0,0,0,1,273,132,69,11,7,3,48,6,40,26,173,112,26,10,5,1,10,3,19,13,42,2,22,0,1,0,21,2,9,7,17,10,3,1,1,0,1,0,2,2,41,8,18,0,0,2,16,1,10,4,23,14,8,2,3,0,3,0,0,1
95NN15,1230,341,646,368,228,10,40,5,163,75,718,184,392,227,133,7,25,3,103,36,323,66,194,114,66,3,11,0,45,18,395,118,198,113,67,4,14,3,58,18,5,3,2,1,0,0,1,0,0,0,223,82,110,61,45,1,3,2,16,13,211,78,103,57,42,1,3,2,15,13,12,4,7,4,3,0,0,0,1,0,257,69,120,70,39,1,10,0,42,26,236,64,109,63,35,1,10,0,38,25,0,0,0,0,0,0,0,0,0,0,19,4,10,7,3,0,0,0,4,1,2,1,1,0,1,0,0,0,0,0,27,3,22,9,11,1,1,0,2,0
95NN16,1128,230,697,377,175,17,128,7,144,50,970,188,616,332,153,15,116,6,119,41,531,87,372,205,91,9,67,2,50,20,439,101,244,127,62,6,49,4,69,21,4,0,2,0,2,0,0,0,1,1,19,7,9,7,1,0,1,0,3,0,17,7,9,7,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,110,31,53,26,17,1,9,1,18,7,94,28,45,24,14,1,6,0,15,6,1,0,1,0,0,0,1,0,0,0,12,3,5,1,3,0,1,1,2,1,3,0,2,1,0,0,1,0,1,0,25,4,17,12,2,1,2,0,3,1
95NN17,928,614,173,78,71,6,18,1,69,71,548,354,126,63,49,5,9,0,35,33,293,180,82,43,29,4,6,0,17,14,255,174,44,20,20,1,3,0,18,19,5,3,1,1,0,0,0,0,1,0,139,108,11,4,4,1,2,0,10,10,125,99,9,3,4,0,2,0,9,8,14,9,2,1,0,1,0,0,1,2,207,129,28,9,12,0,7,1,23,26,181,112,24,8,9,0,7,1,21,23,1,0,0,0,0,0,0,0,0,1,22,16,3,1,2,0,0,0,2,1,3,1,1,0,1,0,0,0,0,1,29,20,7,1,6,0,0,0,0,2
95NN18,1023,647,220,74,113,5,28,7,84,65,720,461,157,56,80,2,19,2,57,43,346,182,113,40,59,2,12,1,25,25,374,279,44,16,21,0,7,1,32,18,4,4,0,0,0,0,0,0,0,0,84,58,16,4,11,0,1,0,2,8,64,43,12,4,7,0,1,0,1,8,20,15,4,0,4,0,0,0,1,0,198,119,36,13,13,3,7,5,25,13,180,109,28,12,9,1,6,5,25,13,1,0,1,0,0,1,0,0,0,0,14,9,5,0,4,0,1,0,0,0,3,1,2,1,0,1,0,0,0,0,17,5,11,1,9,0,1,0,0,1
95NN19,1336,278,785,446,250,12,77,8,198,67,1047,206,630,366,196,6,62,5,157,49,514,70,341,208,108,1,24,4,69,30,533,136,289,158,88,5,38,1,88,19,8,3,2,2,0,0,0,0,3,0,74,20,46,27,17,0,2,0,4,4,67,17,43,26,15,0,2,0,3,4,7,3,3,1,2,0,0,0,1,0,166,41,81,35,30,5,11,3,33,8,145,39,67,29,23,5,10,3,30,6,0,0,0,0,0,0,0,0,0,0,20,2,13,5,7,0,1,0,3,2,1,0,1,1,0,0,0,0,0,0,41,8,26,16,7,1,2,0,1,6
95NN20,1073,527,397,198,135,11,53,8,80,61,865,438,323,164,106,9,44,5,59,40,453,224,178,90,68,3,17,2,20,29,412,214,145,74,38,6,27,3,39,11,3,1,1,0,1,0,0,0,1,0,50,18,24,11,7,2,4,1,2,5,33,13,16,8,5,2,1,1,0,3,17,5,8,3,2,0,3,0,2,2,117,52,36,14,19,0,3,1,15,13,105,46,33,12,18,0,3,1,13,12,0,0,0,0,0,0,0,0,0,0,11,6,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,38,18,13,9,2,0,2,1,3,3
95NN21,1151,698,281,147,86,10,38,6,86,80,792,466,216,119,66,9,22,2,57,51,453,225,159,86,49,8,16,2,29,38,339,241,57,33,17,1,6,0,28,13,7,6,1,0,1,0,0,0,0,0,109,81,11,4,6,0,1,0,7,10,108,81,10,3,6,0,1,0,7,10,1,0,1,1,0,0,0,0,0,0,207,126,39,17,8,0,14,4,22,16,186,113,35,15,7,0,13,4,19,15,2,2,0,0,0,0,0,0,0,0,18,10,4,2,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,36,19,14,7,5,1,1,0,0,3
95NN22,1003,728,105,21,68,1,15,7,98,65,799,592,74,15,50,1,8,6,79,48,438,315,46,6,33,1,6,0,45,32,361,277,28,9,17,0,2,6,34,16,1,1,0,0,0,0,0,0,0,0,47,43,1,0,1,0,0,0,2,1,40,37,1,0,1,0,0,0,1,1,7,6,0,0,0,0,0,0,1,0,127,73,24,2,15,0,7,1,14,15,106,64,18,1,11,0,6,0,10,14,2,0,1,0,1,0,0,0,1,0,15,9,3,1,2,0,0,0,3,0,4,0,2,0,1,0,1,1,0,1,29,19,6,4,2,0,0,0,3,1
95NN23,1159,857,142,75,50,2,15,6,75,79,890,662,117,69,36,2,10,4,50,57,472,320,94,55,30,1,8,2,22,34,418,342,23,14,6,1,2,2,28,23,7,4,1,0,1,0,0,0,1,1,64,48,4,1,2,0,1,1,4,7,58,42,4,1,2,0,1,1,4,7,6,6,0,0,0,0,0,0,0,0,182,133,16,4,9,0,3,1,19,13,164,121,12,3,7,0,2,1,18,12,1,1,0,0,0,0,0,0,0,0,17,11,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,10,4,1,2,0,1,0,1,1
