GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95CC03,2791,2397,227,27,140,883,775,76,1,31,721,611,66,1,43,657,556,56,15,30,530,455,29,10,36,1246,1132,70,13,31,548,494,39,1,14,248,226,16,0,6,227,206,8,6,7,223,206,7,6,4,580,504,64,3,9,131,115,13,0,3,173,151,20,0,2,200,168,25,3,4,76,70,6,0,0,74,43,28,1,2,4,4,0,0,0,16,9,7,0,0,32,16,13,1,2,22,14,8,0,0,891,718,65,10,98,200,162,24,0,14,284,225,23,1,35,198,166,10,5,17,209,165,8,4,32
95CC04,2384,1680,668,5,31,1413,1009,389,4,11,490,331,150,1,8,285,195,84,0,6,196,145,45,0,6,2051,1474,561,5,11,1293,926,358,4,5,399,279,115,1,4,205,150,55,0,0,154,119,33,0,2,96,58,36,0,2,14,8,4,0,2,30,17,13,0,0,28,17,11,0,0,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,148,71,0,18,106,75,27,0,4,61,35,22,0,4,52,28,18,0,6,18,10,4,0,4
95CC05,2749,1801,869,16,63,1694,1083,570,3,38,573,370,187,7,9,267,203,55,2,7,215,145,57,4,9,2306,1503,753,15,35,1544,998,517,3,26,423,256,158,6,3,200,158,38,2,2,139,91,40,4,4,52,36,16,0,0,6,2,4,0,0,20,15,5,0,0,12,9,3,0,0,14,10,4,0,0,28,16,10,1,1,0,0,0,0,0,9,4,3,1,1,5,5,0,0,0,14,7,7,0,0,363,246,90,0,27,144,83,49,0,12,121,95,21,0,5,50,31,14,0,5,48,37,6,0,5
95CC06,2750,1527,1110,26,87,1651,853,735,16,47,571,335,199,4,33,366,236,119,5,6,162,103,57,1,1,2216,1214,925,18,59,1473,755,662,12,44,401,238,151,1,11,249,149,91,5,4,93,72,21,0,0,97,60,37,0,0,14,9,5,0,0,37,24,13,0,0,29,24,5,0,0,17,3,14,0,0,11,10,1,0,0,2,2,0,0,0,3,2,1,0,0,6,6,0,0,0,0,0,0,0,0,426,243,147,8,28,162,87,68,4,3,130,71,34,3,22,82,57,23,0,2,52,28,22,1,1
95CC07,3475,2819,611,10,35,2186,1758,396,9,23,619,511,100,1,7,410,348,59,0,3,260,202,56,0,2,2837,2300,508,8,21,1938,1551,363,8,16,452,372,77,0,3,263,233,29,0,1,184,144,39,0,1,74,52,21,0,1,10,10,0,0,0,17,9,8,0,0,31,25,5,0,1,16,8,8,0,0,147,107,35,1,4,28,13,12,1,2,34,34,0,0,0,62,47,14,0,1,23,13,9,0,1,417,360,47,1,9,210,184,21,0,5,116,96,15,1,4,54,43,11,0,0,37,37,0,0,0
95CC08,2511,2287,172,8,44,1022,944,54,5,19,712,638,59,2,13,487,449,35,1,2,290,256,24,0,10,1577,1457,101,5,14,802,751,41,4,6,379,341,32,0,6,263,240,20,1,2,133,125,8,0,0,288,274,11,0,3,48,43,3,0,2,100,94,5,0,1,101,98,3,0,0,39,39,0,0,0,72,65,7,0,0,8,8,0,0,0,22,22,0,0,0,25,18,7,0,0,17,17,0,0,0,574,491,53,3,27,164,142,10,1,11,211,181,22,2,6,98,93,5,0,0,101,75,16,0,10
95CC09,3323,292,2876,32,123,2401,163,2162,22,54,517,60,413,6,38,292,59,206,4,23,113,10,95,0,8,2858,196,2542,28,92,2192,124,2005,19,44,371,32,306,6,27,214,38,159,3,14,81,2,72,0,7,65,5,52,0,8,12,1,11,0,0,17,1,15,0,1,30,3,20,0,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,91,282,4,23,197,38,146,3,10,129,27,92,0,10,48,18,27,1,2,26,8,17,0,1
95CC10,2495,486,1909,17,83,1789,325,1406,10,48,429,78,324,5,22,180,30,138,2,10,97,53,41,0,3,2180,429,1678,13,60,1644,296,1296,10,42,307,57,238,3,9,147,23,117,0,7,82,53,27,0,2,51,3,46,1,1,6,0,6,0,0,26,3,22,1,0,7,0,6,0,1,12,0,12,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,261,51,185,3,22,139,29,104,0,6,93,15,64,1,13,26,7,15,2,2,3,0,2,0,1
95CC11,1787,1623,134,0,30,758,682,62,0,14,521,474,36,0,11,284,273,7,0,4,224,194,29,0,1,1141,1058,71,0,12,564,520,35,0,9,282,259,21,0,2,187,185,2,0,0,108,94,13,0,1,197,185,12,0,0,24,22,2,0,0,100,93,7,0,0,40,38,2,0,0,33,32,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,445,376,51,0,18,170,140,25,0,5,139,122,8,0,9,54,47,3,0,4,82,67,15,0,0
95CC12,2751,1312,1374,11,54,1819,810,965,9,35,451,246,192,2,11,310,151,154,0,5,171,105,63,0,3,2480,1184,1251,10,35,1690,756,901,9,24,372,200,165,1,6,264,132,130,0,2,154,96,55,0,3,71,31,37,0,3,15,9,4,0,2,25,9,15,0,1,21,4,17,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,97,86,1,16,114,45,60,0,9,54,37,12,1,4,25,15,7,0,3,7,0,7,0,0
95CC13,2474,1288,1130,15,41,1545,764,747,12,22,447,274,167,0,6,266,139,118,0,9,216,111,98,3,4,2164,1146,977,14,27,1431,722,683,12,14,345,224,115,0,6,209,105,99,0,5,179,95,80,2,2,69,27,42,0,0,5,0,5,0,0,49,18,31,0,0,10,4,6,0,0,5,5,0,0,0,21,16,5,0,0,4,4,0,0,0,3,3,0,0,0,14,9,5,0,0,0,0,0,0,0,220,99,106,1,14,105,38,59,0,8,50,29,21,0,0,33,21,8,0,4,32,11,18,1,2
95CC14,3017,313,2520,34,150,1910,232,1577,22,79,676,51,577,7,41,305,19,253,5,28,126,11,113,0,2,2541,255,2142,34,110,1716,206,1426,22,62,506,24,449,7,26,236,14,196,5,21,83,11,71,0,1,92,6,82,0,4,19,0,19,0,0,28,6,19,0,3,21,0,21,0,0,24,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,52,296,0,36,175,26,132,0,17,142,21,109,0,12,48,5,36,0,7,19,0,19,0,0
95CC15,2893,1127,1665,17,84,1862,642,1161,11,48,513,217,265,5,26,293,130,158,0,5,225,138,81,1,5,2406,911,1432,16,47,1666,576,1040,11,39,386,159,215,4,8,215,100,115,0,0,139,76,62,1,0,117,48,68,0,1,33,10,22,0,1,29,13,16,0,0,39,17,22,0,0,16,8,8,0,0,25,22,0,0,3,3,3,0,0,0,7,7,0,0,0,6,3,0,0,3,9,9,0,0,0,345,146,165,1,33,160,53,99,0,8,91,38,34,1,18,33,10,21,0,2,61,45,11,0,5
95CC16,2801,420,2246,14,121,1637,207,1364,8,58,658,106,518,1,33,317,63,230,4,20,189,44,134,1,10,2041,288,1681,11,61,1367,164,1159,8,36,398,63,319,0,16,166,32,128,2,4,110,29,75,1,5,213,38,170,2,3,40,6,34,0,0,86,12,71,0,3,58,14,42,2,0,29,6,23,0,0,13,0,13,0,0,6,0,6,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,534,94,382,1,57,224,37,165,0,22,167,31,121,1,14,93,17,60,0,16,50,9,36,0,5
95CC17,2724,1857,805,20,42,1821,1210,580,7,24,461,317,135,4,5,295,210,73,4,8,147,120,17,5,5,2421,1638,748,9,26,1693,1113,550,7,23,384,259,120,2,3,241,177,64,0,0,103,89,14,0,0,21,19,2,0,0,0,0,0,0,0,4,2,2,0,0,2,2,0,0,0,15,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,279,197,55,11,16,128,97,30,0,1,73,56,13,2,2,49,28,9,4,8,29,16,3,5,5
95CC18,2309,1203,994,28,84,1487,732,697,15,43,436,223,183,10,20,220,135,66,1,18,166,113,48,2,3,1627,824,753,12,38,1266,622,609,6,29,213,110,94,5,4,75,31,39,1,4,73,61,11,0,1,213,103,95,4,11,28,6,18,3,1,92,32,54,1,5,50,36,10,0,4,43,29,13,0,1,51,27,18,1,5,18,10,4,1,3,20,10,8,0,2,5,5,0,0,0,8,2,6,0,0,418,249,128,11,30,175,94,66,5,10,111,71,27,4,9,90,63,17,0,10,42,21,18,2,1
95CC19,2720,950,1669,7,94,1713,538,1125,4,46,514,203,290,0,21,334,135,176,2,21,159,74,78,1,6,2248,749,1440,6,53,1525,455,1031,3,36,359,134,220,0,5,245,108,124,2,11,119,52,65,1,1,137,48,76,0,13,31,6,23,0,2,42,17,20,0,5,50,17,27,0,6,14,8,6,0,0,38,13,20,0,5,5,0,5,0,0,15,4,7,0,4,12,3,8,0,1,6,6,0,0,0,297,140,133,1,23,152,77,66,1,8,98,48,43,0,7,27,7,17,0,3,20,8,7,0,5
95CC20,2966,182,2625,19,140,1756,66,1604,9,77,663,49,568,3,43,357,27,311,4,15,190,40,142,3,5,2382,71,2207,14,90,1579,41,1470,8,60,495,22,452,1,20,211,3,197,2,9,97,5,88,3,1,122,8,104,2,8,18,3,13,0,2,38,0,35,0,3,42,5,33,2,2,24,0,23,0,1,41,6,32,0,3,2,0,2,0,0,9,0,7,0,2,7,0,6,0,1,23,6,17,0,0,421,97,282,3,39,157,22,119,1,15,121,27,74,2,18,97,19,75,0,3,46,29,14,0,3
95CC21,2925,380,2368,11,166,1783,211,1493,3,76,600,79,475,2,44,379,56,292,6,25,163,34,108,0,21,2214,291,1823,4,96,1578,197,1324,3,54,379,48,312,1,18,188,31,139,0,18,69,15,48,0,6,259,38,206,1,14,31,2,27,0,2,107,16,87,1,3,101,15,81,0,5,20,5,11,0,4,6,0,6,0,0,2,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,446,51,333,6,56,172,12,140,0,20,114,15,76,0,23,86,10,68,6,2,74,14,49,0,11
95CC22,1724,398,1225,16,85,693,156,505,6,26,524,118,362,7,37,355,81,257,3,14,152,43,101,0,8,961,206,715,3,37,523,122,384,2,15,253,61,173,0,19,129,7,118,1,3,56,16,40,0,0,338,56,263,3,16,47,1,43,0,3,135,20,104,2,9,111,24,83,1,3,45,11,33,0,1,69,5,63,0,1,11,0,11,0,0,22,1,20,0,1,27,4,23,0,0,9,0,9,0,0,356,131,184,10,31,112,33,67,4,8,114,36,65,5,8,88,46,33,1,8,42,16,19,0,7
95DD01,2031,324,1592,20,95,1484,202,1222,10,50,342,57,254,7,24,141,42,84,0,15,64,23,32,3,6,1687,215,1402,14,56,1363,176,1140,10,37,218,22,178,4,14,71,6,60,0,5,35,11,24,0,0,36,11,24,0,1,7,2,5,0,0,23,5,18,0,0,5,3,1,0,1,1,1,0,0,0,17,5,8,0,4,2,0,2,0,0,6,3,2,0,1,0,0,0,0,0,9,2,4,0,3,291,93,158,6,34,112,24,75,0,13,95,27,56,3,9,65,33,23,0,9,19,9,4,3,3
95DD02,3872,229,3449,27,167,2474,141,2246,19,68,869,59,731,7,72,392,14,358,1,19,137,15,114,0,8,3175,178,2858,25,114,2204,118,2013,18,55,644,38,561,7,38,237,11,213,0,13,90,11,71,0,8,204,7,183,1,13,22,3,18,1,0,91,3,76,0,12,69,0,68,0,1,22,1,21,0,0,27,0,27,0,0,2,0,2,0,0,1,0,1,0,0,22,0,22,0,0,2,0,2,0,0,466,44,381,1,40,246,20,213,0,13,133,18,93,0,22,64,3,55,1,5,23,3,20,0,0
95DD03,3474,585,2578,46,265,2576,396,1985,28,167,503,83,369,11,40,283,70,170,6,37,112,36,54,1,21,2754,410,2146,35,163,2250,330,1767,20,133,316,34,259,10,13,153,33,98,5,17,35,13,22,0,0,38,0,38,0,0,9,0,9,0,0,9,0,9,0,0,8,0,8,0,0,12,0,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,681,175,393,11,102,317,66,209,8,34,177,49,100,1,27,122,37,64,1,20,65,23,20,1,21
95DD04,1926,128,1635,22,141,641,56,543,7,35,564,27,486,1,50,483,26,413,10,34,238,19,193,4,22,845,58,734,7,46,393,39,329,3,22,215,11,187,1,16,159,6,150,0,3,78,2,68,3,5,819,54,682,13,70,173,12,150,3,8,279,11,240,0,28,260,16,210,10,24,107,15,82,0,10,44,2,39,0,3,0,0,0,0,0,5,0,5,0,0,28,2,23,0,3,11,0,11,0,0,218,14,180,2,22,75,5,64,1,5,65,5,54,0,6,36,2,30,0,4,42,2,32,1,7
95DD05,1739,100,1479,30,130,541,29,487,8,17,476,22,389,6,59,449,33,367,12,37,273,16,236,4,17,917,52,811,15,39,371,22,341,2,6,207,13,176,2,16,192,13,164,7,8,147,4,130,4,9,647,45,531,14,57,115,5,96,5,9,207,8,169,4,26,229,20,187,5,17,96,12,79,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,174,3,136,1,34,55,2,50,1,2,62,1,44,0,17,28,0,16,0,12,29,0,26,0,3
95DD06,2427,505,1762,21,139,1816,346,1395,13,62,364,88,218,4,54,180,52,106,4,18,67,19,43,0,5,2111,388,1599,20,104,1678,300,1315,12,51,299,63,189,4,43,109,23,73,4,9,25,2,22,0,1,16,6,6,0,4,0,0,0,0,0,8,0,4,0,4,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,111,157,1,31,138,46,80,1,11,57,25,25,0,7,63,23,31,0,9,42,17,21,0,4
95DD07,3363,183,2974,12,194,2119,112,1895,6,106,695,44,592,3,56,409,21,365,3,20,140,6,122,0,12,2543,120,2292,7,124,1850,90,1673,4,83,415,22,363,2,28,204,8,184,1,11,74,0,72,0,2,211,13,184,2,12,31,3,27,1,0,86,5,78,1,2,61,1,60,0,0,33,4,19,0,10,60,1,59,0,0,14,1,13,0,0,14,0,14,0,0,31,0,31,0,0,1,0,1,0,0,549,49,439,3,58,224,18,182,1,23,180,17,137,0,26,113,12,90,2,9,32,2,30,0,0
95DD08,2083,813,1093,29,148,744,277,415,7,45,554,206,286,8,54,431,180,210,10,31,354,150,182,4,18,895,313,536,7,39,436,163,253,3,17,238,82,140,3,13,129,50,71,1,7,92,18,72,0,2,198,76,116,0,6,42,11,29,0,2,50,28,21,0,1,72,24,45,0,3,34,13,21,0,0,87,17,61,4,5,4,3,1,0,0,8,0,5,2,1,38,9,28,0,1,37,5,27,2,3,903,407,380,18,98,262,100,132,4,26,258,96,120,3,39,192,97,66,9,20,191,114,62,2,13
95DD09,2572,168,2278,18,108,2074,128,1859,11,76,264,29,212,7,16,176,8,155,0,13,58,3,52,0,3,2274,138,2038,12,86,1918,116,1726,11,65,183,17,153,1,12,129,5,118,0,6,44,0,41,0,3,40,2,38,0,0,9,0,9,0,0,15,2,13,0,0,14,0,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,28,202,6,22,147,12,124,0,11,66,10,46,6,4,33,3,23,0,7,12,3,9,0,0
95DD10,2805,107,2494,37,167,1409,29,1289,14,77,697,31,606,15,45,451,27,390,6,28,248,20,209,2,17,1983,51,1815,21,96,1220,25,1125,13,57,446,11,406,7,22,206,6,187,1,12,111,9,97,0,5,354,11,313,4,26,48,0,42,1,5,133,9,111,3,10,106,1,99,0,6,67,1,61,0,5,96,5,79,4,8,9,1,4,0,4,11,0,11,0,0,52,4,43,2,3,24,0,21,2,1,372,40,287,8,37,132,3,118,0,11,107,11,78,5,13,87,16,61,3,7,46,10,30,0,6
95DD11,2363,1336,826,11,190,804,439,316,8,41,609,322,220,1,66,581,348,177,2,54,369,227,113,0,29,1033,545,416,9,63,557,304,222,7,24,220,111,90,1,18,170,89,61,1,19,86,41,43,0,2,603,359,180,0,64,92,50,33,0,9,199,108,71,0,20,188,133,43,0,12,124,68,33,0,23,73,15,55,0,3,3,1,2,0,0,17,2,14,0,1,36,8,28,0,0,17,4,11,0,2,654,417,175,2,60,152,84,59,1,8,173,101,45,0,27,187,118,45,1,23,142,114,26,0,2
95DD12,2582,405,2056,13,108,1934,299,1553,11,71,316,37,256,1,22,222,56,157,0,9,110,13,90,1,6,2322,388,1844,11,79,1815,283,1460,11,61,242,36,199,0,7,192,56,129,0,7,73,13,56,0,4,44,3,34,0,7,12,3,8,0,1,9,0,4,0,5,10,0,9,0,1,13,0,13,0,0,7,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,209,14,171,2,22,107,13,85,0,9,62,1,50,1,10,20,0,19,0,1,20,0,17,1,2
95DD13,1743,984,630,15,114,803,486,280,5,32,449,219,186,4,40,284,157,108,0,19,207,122,56,6,23,1106,641,405,3,57,604,378,205,3,18,254,127,106,0,21,152,76,64,0,12,96,60,30,0,6,211,100,93,1,17,51,29,20,0,2,79,34,39,0,6,53,27,23,0,3,28,10,11,1,6,28,12,7,4,5,1,1,0,0,0,0,0,0,0,0,11,7,4,0,0,16,4,3,4,5,398,231,125,7,35,147,78,55,2,12,116,58,41,4,13,68,47,17,0,4,67,48,12,1,6
95DD14,3268,238,2813,40,177,2378,185,2065,25,103,501,22,429,11,39,257,16,219,0,22,132,15,100,4,13,2835,188,2475,31,141,2188,162,1917,20,89,385,14,334,11,26,183,6,163,0,14,79,6,61,0,12,77,1,74,0,2,18,1,17,0,0,30,0,28,0,2,28,0,28,0,0,1,0,1,0,0,9,0,9,0,0,2,0,2,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,347,49,255,9,34,170,22,129,5,14,83,8,64,0,11,46,10,28,0,8,48,9,34,4,1
95DD15,3451,2087,1265,23,76,2319,1354,903,16,46,611,393,192,7,19,333,208,115,0,10,188,132,55,0,1,2927,1752,1102,14,59,2077,1203,829,8,37,478,316,142,6,14,227,138,82,0,7,145,95,49,0,1,96,70,23,0,3,16,8,8,0,0,24,18,6,0,0,42,30,9,0,3,14,14,0,0,0,10,7,2,1,0,1,0,0,1,0,2,0,2,0,0,5,5,0,0,0,2,2,0,0,0,418,258,138,8,14,225,143,66,7,9,107,59,42,1,5,59,35,24,0,0,27,21,6,0,0
95DD16,2943,371,2423,32,117,2272,281,1888,18,85,387,52,305,9,21,189,18,162,2,7,95,20,68,3,4,2636,331,2189,29,87,2116,264,1765,18,69,310,42,245,9,14,156,9,141,2,4,54,16,38,0,0,44,4,40,0,0,13,0,13,0,0,11,0,11,0,0,10,0,10,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,36,194,3,30,143,17,110,0,16,66,10,49,0,7,23,9,11,0,3,31,0,24,3,4
95DD17,3461,1380,1953,17,111,2569,1008,1467,13,81,511,181,312,1,17,218,88,117,3,10,163,103,57,0,3,3104,1280,1707,16,101,2414,965,1360,13,76,412,156,241,1,14,150,69,71,2,8,128,90,35,0,3,60,19,41,0,0,8,0,8,0,0,21,7,14,0,0,16,6,10,0,0,15,6,9,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,292,76,205,1,10,147,43,99,0,5,77,17,57,0,3,48,9,36,1,2,20,7,13,0,0
95DD18,1813,152,1514,27,120,885,32,792,9,52,440,45,364,8,23,284,29,226,1,28,204,46,132,9,17,1206,56,1067,15,68,719,22,650,8,39,242,16,217,2,7,147,2,129,0,16,98,16,71,5,6,157,10,139,4,4,31,0,31,0,0,37,2,34,1,0,61,7,50,0,4,28,1,24,3,0,3,0,2,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,86,306,8,47,132,10,109,1,12,161,27,113,5,16,76,20,47,1,8,78,29,37,1,11
95DD19,3315,176,2941,21,177,2021,95,1815,15,96,726,38,642,3,43,427,28,370,1,28,141,15,114,2,10,2664,122,2398,16,128,1804,86,1616,12,90,528,12,485,3,28,278,17,252,0,9,54,7,45,1,1,240,7,212,1,20,30,0,29,1,0,88,6,79,0,3,79,0,66,0,13,43,1,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,47,331,4,29,187,9,170,2,6,110,20,78,0,12,70,11,52,1,6,44,7,31,1,5
95DD20,1742,122,1485,11,124,546,33,480,5,28,525,35,458,5,27,440,39,368,1,32,231,15,179,0,37,862,61,758,4,39,372,16,345,1,10,237,18,208,2,9,162,19,133,1,9,91,8,72,0,11,532,37,453,5,37,98,10,80,3,5,185,15,160,2,8,186,12,157,0,17,63,0,56,0,7,33,4,26,1,2,2,0,2,0,0,22,2,17,1,2,5,0,5,0,0,4,2,2,0,0,315,20,248,1,46,74,7,53,1,13,81,0,73,0,8,87,8,73,0,6,73,5,49,0,19
95DD21,2130,744,1207,29,150,1117,372,669,16,60,499,166,295,3,35,297,106,152,8,31,217,100,91,2,24,1407,471,853,18,65,917,297,576,13,31,291,97,178,1,15,144,46,78,4,16,55,31,21,0,3,38,4,30,1,3,8,2,4,1,1,18,2,16,0,0,3,0,3,0,0,9,0,7,0,2,7,2,5,0,0,2,0,2,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,678,267,319,10,82,190,73,87,2,28,190,67,101,2,20,145,58,68,4,15,153,69,63,2,19
95DD22,3118,1084,1957,14,63,1982,629,1308,9,36,554,195,339,5,15,358,156,195,0,7,224,104,115,0,5,2542,822,1666,10,44,1772,544,1190,7,31,407,134,261,3,9,217,76,138,0,3,146,68,77,0,1,147,73,70,2,2,28,16,12,0,0,51,22,25,2,2,48,27,21,0,0,20,8,12,0,0,61,29,31,0,1,9,2,7,0,0,14,5,9,0,0,34,20,13,0,1,4,2,2,0,0,368,160,190,2,16,173,67,99,2,5,82,34,44,0,4,59,33,23,0,3,54,26,24,0,4
95DD23,2490,305,2034,15,136,1930,215,1610,10,95,293,40,238,4,11,187,38,121,1,27,80,12,65,0,3,2159,255,1797,14,93,1735,185,1469,10,71,227,35,185,4,3,141,32,90,0,19,56,3,53,0,0,18,1,15,0,2,2,0,2,0,0,6,1,3,0,2,8,0,8,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,312,49,221,1,41,193,30,139,0,24,60,4,50,0,6,37,6,22,1,8,22,9,10,0,3
95DD24,2692,1801,751,9,131,1460,1009,403,6,42,672,432,197,1,42,356,195,126,1,34,204,165,25,1,13,2088,1417,590,6,75,1283,900,345,6,32,455,291,143,0,21,240,134,84,0,22,110,92,18,0,0,122,92,27,0,3,39,31,8,0,0,50,39,10,0,1,23,12,9,0,2,10,10,0,0,0,35,13,22,0,0,0,0,0,0,0,6,1,5,0,0,17,4,13,0,0,12,8,4,0,0,447,279,112,3,53,138,78,50,0,10,161,101,39,1,20,76,45,20,1,10,72,55,3,1,13
95EE01,1895,1732,141,0,22,1079,979,85,0,15,405,360,41,0,4,233,223,8,0,2,178,170,7,0,1,1579,1444,120,0,15,962,876,75,0,11,318,278,36,0,4,164,159,5,0,0,135,131,4,0,0,158,151,7,0,0,38,38,0,0,0,54,50,4,0,0,28,25,3,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,137,14,0,7,79,65,10,0,4,33,32,1,0,0,41,39,0,0,2,5,1,3,0,1
95EE02,2095,126,1839,10,120,1313,77,1153,7,76,381,20,347,0,14,235,16,199,3,17,166,13,140,0,13,1521,101,1339,10,71,1084,66,949,7,62,227,11,210,0,6,127,11,111,3,2,83,13,69,0,1,289,5,264,0,20,45,0,45,0,0,92,3,86,0,3,81,2,70,0,9,71,0,63,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,283,20,234,0,29,184,11,159,0,14,62,6,51,0,5,25,3,16,0,6,12,0,8,0,4
95EE03,1983,329,1523,11,120,1082,174,862,6,40,482,69,370,4,39,297,63,205,1,28,122,23,86,0,13,1277,226,992,4,55,866,149,693,3,21,217,33,170,0,14,154,44,96,1,13,40,0,33,0,7,437,61,330,1,45,92,13,68,1,10,187,23,145,0,19,101,15,72,0,14,57,10,45,0,2,9,2,7,0,0,6,2,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,260,40,194,6,20,118,10,97,2,9,75,13,52,4,6,42,4,37,0,1,25,13,8,0,4
95EE04,1990,767,1140,6,77,1111,446,629,4,32,418,172,223,0,23,303,90,189,2,22,158,59,99,0,0,1592,651,883,6,52,962,403,531,4,24,318,137,168,0,13,191,65,109,2,15,121,46,75,0,0,126,30,92,0,4,14,0,13,0,1,39,11,26,0,2,51,10,40,0,1,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,86,165,0,21,135,43,85,0,7,61,24,29,0,8,61,15,40,0,6,15,4,11,0,0
95EE05,1497,156,1253,12,76,961,101,808,3,49,249,18,216,3,12,192,16,160,5,11,95,21,69,1,4,1215,123,1036,10,46,858,91,728,3,36,153,7,140,2,4,136,11,115,4,6,68,14,53,1,0,76,4,64,1,7,11,0,11,0,0,35,2,32,1,0,20,1,14,0,5,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,29,153,1,23,92,10,69,0,13,61,9,44,0,8,36,4,31,1,0,17,6,9,0,2
