GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95PP02,933,777,126,8,22,274,231,32,3,8,139,116,19,2,2,135,115,13,1,6,581,479,83,5,14,69,55,11,1,2,418,355,50,3,10,99,78,18,0,3,210,177,24,3,6,109,100,8,0,1,27,16,11,0,0,15,6,9,0,0,12,10,2,0,0,0,0,0,0,0,67,53,11,1,2,33,27,3,1,2,34,26,8,0,0,78,67,11,0,0,30,28,2,0,0,0,0,0,0,0,13,12,1,0,0,35,27,8,0,0
95PP03,971,697,250,2,22,303,220,71,2,10,130,88,38,1,3,173,132,33,1,7,600,429,160,0,11,54,30,22,0,2,402,278,117,0,7,89,54,31,0,4,215,156,58,0,1,98,68,28,0,2,35,28,6,0,1,19,13,5,0,1,16,15,1,0,0,0,0,0,0,0,109,93,15,0,1,58,51,6,0,1,51,42,9,0,0,68,48,19,0,1,25,16,9,0,0,0,0,0,0,0,3,1,2,0,0,40,31,8,0,1
95PP04,1081,577,480,7,17,230,124,97,3,6,110,51,56,2,1,120,73,41,1,5,767,409,345,3,10,59,25,34,0,0,541,281,250,3,7,115,50,62,0,3,303,169,127,3,4,123,62,61,0,0,62,35,24,0,3,25,16,9,0,0,35,19,13,0,3,2,0,2,0,0,105,68,37,0,0,46,30,16,0,0,59,38,21,0,0,84,44,38,1,1,30,16,13,0,1,0,0,0,0,0,4,2,1,1,0,50,26,24,0,0
95PP05,822,328,477,4,13,192,89,98,2,3,100,47,52,1,0,92,42,46,1,3,567,220,337,1,9,55,23,32,0,0,402,159,237,1,5,89,28,57,1,3,213,90,122,0,1,100,41,58,0,1,26,10,15,0,1,14,5,9,0,0,10,3,6,0,1,2,2,0,0,0,84,28,53,0,3,32,14,17,0,1,52,14,36,0,2,63,19,42,1,1,18,5,12,1,0,0,0,0,0,0,7,1,5,0,1,38,13,25,0,0
95PP06,1554,753,741,10,50,463,209,244,4,6,152,46,105,0,1,311,163,139,4,5,982,485,457,4,36,67,20,47,0,0,572,298,257,1,16,161,79,78,0,4,297,157,130,0,10,114,62,49,1,2,111,62,39,0,10,59,29,25,0,5,48,30,13,0,5,4,3,1,0,0,232,105,114,3,10,162,86,69,2,5,70,19,45,1,5,109,59,40,2,8,41,23,15,1,2,1,0,1,0,0,7,3,3,0,1,60,33,21,1,5
95PP07,987,593,360,7,27,250,144,101,2,3,111,63,46,1,1,139,81,55,1,2,675,409,242,3,21,48,26,19,2,1,494,291,183,1,19,120,71,44,0,5,261,150,98,0,13,113,70,41,1,1,41,35,6,0,0,25,22,3,0,0,16,13,3,0,0,0,0,0,0,0,92,57,34,0,1,48,33,15,0,0,44,24,19,0,1,62,40,17,2,3,21,13,8,0,0,0,0,0,0,0,7,6,1,0,0,34,21,8,2,3
95PP08,960,783,159,6,12,244,206,34,1,3,123,103,20,0,0,121,103,14,1,3,619,502,104,5,8,39,28,10,1,0,447,366,75,2,4,94,71,21,0,2,237,196,37,2,2,116,99,17,0,0,46,34,9,0,3,27,21,3,0,3,18,12,6,0,0,1,1,0,0,0,87,74,10,2,1,36,29,4,2,1,51,45,6,0,0,97,75,21,0,1,31,24,7,0,0,0,0,0,0,0,9,8,1,0,0,57,43,13,0,1
95PP09,757,620,117,6,14,303,253,47,0,3,118,94,24,0,0,185,159,23,0,3,383,309,60,6,8,36,30,6,0,0,149,108,33,4,4,42,30,10,1,1,63,47,11,3,2,44,31,12,0,1,47,38,7,0,2,22,20,2,0,0,24,17,5,0,2,1,1,0,0,0,151,133,14,2,2,81,71,6,2,2,70,62,8,0,0,71,58,10,0,3,22,19,2,0,1,1,1,0,0,0,1,1,0,0,0,47,37,8,0,2
95PP10,798,607,177,4,10,150,110,38,0,2,74,51,23,0,0,76,59,15,0,2,576,448,118,3,7,64,37,26,1,0,408,323,79,1,5,88,61,25,0,2,224,187,34,1,2,96,75,20,0,1,30,26,2,0,2,12,10,0,0,2,17,15,2,0,0,1,1,0,0,0,74,62,11,1,0,25,23,2,0,0,49,39,9,1,0,72,49,21,1,1,24,17,6,0,1,0,0,0,0,0,6,5,1,0,0,42,27,14,1,0
95PP11,1040,733,275,8,24,305,210,86,4,5,115,68,42,3,2,190,142,44,1,3,643,458,166,4,15,73,46,27,0,0,314,224,81,3,6,107,70,34,1,2,139,99,36,1,3,68,55,11,1,1,70,47,18,1,4,31,17,9,1,4,34,27,7,0,0,5,3,2,0,0,186,141,40,0,5,126,93,28,0,5,60,48,12,0,0,92,65,23,0,4,35,24,9,0,2,3,2,1,0,0,4,1,3,0,0,50,38,10,0,2
95PP12,891,582,295,1,13,199,121,73,0,5,93,54,39,0,0,106,67,34,0,5,619,415,195,1,8,46,28,18,0,0,468,318,142,1,7,113,65,43,0,5,243,169,71,1,2,112,84,28,0,0,31,23,7,0,1,10,7,3,0,0,20,15,4,0,1,1,1,0,0,0,74,46,28,0,0,30,13,17,0,0,44,33,11,0,0,73,46,27,0,0,28,20,8,0,0,0,0,0,0,0,14,9,5,0,0,31,17,14,0,0
95PP13,1060,740,294,10,16,364,226,131,3,4,163,91,70,2,0,201,135,61,1,4,644,473,153,6,12,58,34,23,0,1,368,275,84,3,6,83,55,25,0,3,200,148,46,3,3,85,72,13,0,0,74,55,18,0,1,39,26,13,0,0,33,27,5,0,1,2,2,0,0,0,144,109,28,3,4,92,71,17,1,3,52,38,11,2,1,52,41,10,1,0,20,15,5,0,0,0,0,0,0,0,7,5,2,0,0,25,21,3,1,0
95PP14,1347,483,836,7,21,373,134,232,1,6,168,54,111,1,2,205,80,121,0,4,889,308,562,6,13,85,18,64,3,0,605,204,391,2,8,164,49,113,1,1,322,123,193,0,6,119,32,85,1,1,65,24,40,0,1,38,12,25,0,1,24,11,13,0,0,3,1,2,0,0,134,62,67,1,4,73,34,35,0,4,61,28,32,1,0,85,41,42,0,2,39,13,25,0,1,0,0,0,0,0,11,7,4,0,0,35,21,13,0,1
95PP15,1089,320,736,6,27,236,57,170,2,7,97,21,72,0,4,139,36,98,2,3,772,236,516,3,17,66,11,52,1,2,540,171,355,2,12,127,29,96,1,1,321,107,204,1,9,92,35,55,0,2,54,18,34,0,2,24,10,14,0,0,27,8,17,0,2,3,0,3,0,0,112,36,75,0,1,68,22,45,0,1,44,14,30,0,0,81,27,50,1,3,32,10,19,1,2,1,0,1,0,0,6,2,4,0,0,42,15,26,0,1
95PP16,705,202,485,4,14,167,45,115,1,6,80,20,57,0,3,87,25,58,1,3,489,138,343,3,5,71,17,54,0,0,338,96,236,2,4,109,30,77,1,1,157,45,109,0,3,72,21,50,1,0,28,6,22,0,0,19,5,14,0,0,9,1,8,0,0,0,0,0,0,0,52,19,31,1,1,25,13,11,1,0,27,6,20,0,1,49,19,27,0,3,23,12,9,0,2,3,1,2,0,0,3,1,2,0,0,20,5,14,0,1
95PP17,1028,733,276,3,16,338,222,111,0,5,142,81,58,0,3,196,141,53,0,2,620,464,146,2,8,59,31,28,0,0,340,258,75,1,6,97,68,26,0,3,170,135,33,1,1,73,55,16,0,2,66,52,13,0,1,35,29,5,0,1,28,20,8,0,0,3,3,0,0,0,155,123,30,1,1,92,76,16,0,0,63,47,14,1,1,70,47,19,1,3,27,19,7,1,0,0,0,0,0,0,3,2,1,0,0,40,26,11,0,3
95PP18,1093,428,632,6,27,232,99,126,2,5,108,35,71,1,1,124,64,55,1,4,777,289,467,1,20,61,16,44,0,1,529,191,326,1,11,127,36,89,0,2,286,108,169,1,8,116,47,68,0,1,69,25,42,0,2,39,16,21,0,2,24,8,16,0,0,6,1,5,0,0,118,57,55,0,6,52,27,22,0,3,66,30,33,0,3,84,40,39,3,2,43,22,18,1,2,0,0,0,0,0,11,4,7,0,0,30,14,14,2,0
95PP19,933,719,199,2,13,256,190,58,1,7,86,52,33,1,0,170,138,25,0,7,610,475,129,1,5,53,35,18,0,0,383,289,92,1,1,73,49,23,1,0,221,172,49,0,0,89,68,20,0,1,42,39,3,0,0,18,16,2,0,0,22,21,1,0,0,2,2,0,0,0,132,112,16,0,4,73,65,4,0,4,59,47,12,0,0,67,54,12,0,1,27,22,4,0,1,0,0,0,0,0,4,3,1,0,0,36,29,7,0,0
95PP20,1379,758,562,13,46,526,287,222,5,12,188,85,102,0,1,338,202,120,5,11,755,410,310,6,29,54,15,39,0,0,411,230,163,6,12,123,62,56,1,4,195,122,61,4,8,93,46,46,1,0,107,70,27,0,10,73,50,16,0,7,31,18,10,0,3,3,2,1,0,0,183,95,81,0,7,123,64,52,0,7,60,31,29,0,0,98,61,30,2,5,25,13,11,1,0,1,0,1,0,0,7,3,4,0,0,65,45,14,1,5
95PP21,783,642,133,2,6,200,163,36,0,1,95,72,22,0,1,105,91,14,0,0,518,424,88,2,4,36,27,9,0,0,357,292,60,2,3,69,57,11,0,1,189,151,35,1,2,99,84,14,1,0,29,21,8,0,0,19,14,5,0,0,9,6,3,0,0,1,1,0,0,0,96,84,11,0,1,49,44,5,0,0,47,40,6,0,1,65,55,9,0,1,13,12,1,0,0,0,0,0,0,0,8,6,2,0,0,44,37,6,0,1
95PP22,1010,535,441,8,26,309,154,148,2,5,132,56,74,1,1,177,98,74,1,4,639,350,265,6,18,77,41,33,1,2,378,211,152,4,11,117,55,57,1,4,176,106,61,2,7,85,50,34,1,0,56,30,24,1,1,31,14,15,1,1,20,11,9,0,0,5,5,0,0,0,128,68,56,0,4,73,40,29,0,4,55,28,27,0,0,62,31,28,0,3,16,11,3,0,2,1,1,0,0,0,8,4,4,0,0,37,15,21,0,1
95PP23,898,443,437,6,12,199,111,84,1,3,90,47,42,0,1,109,64,42,1,2,627,301,314,3,9,49,15,34,0,0,444,213,225,1,5,108,44,61,1,2,236,113,121,0,2,100,56,43,0,1,30,19,9,1,1,16,9,6,1,0,12,9,2,0,1,2,1,1,0,0,104,54,46,1,3,49,25,21,1,2,55,29,25,0,1,72,31,39,2,0,24,11,13,0,0,1,0,1,0,0,7,5,2,0,0,40,15,23,2,0
95QQ01,707,165,507,4,31,263,69,182,4,8,106,30,74,1,1,157,39,108,3,7,401,86,297,0,18,60,8,51,0,1,165,32,123,0,10,67,12,54,0,1,61,12,42,0,7,37,8,27,0,2,47,14,27,0,6,24,7,14,0,3,21,6,12,0,3,2,1,1,0,0,129,32,96,0,1,74,16,57,0,1,55,16,39,0,0,43,10,28,0,5,14,6,8,0,0,0,0,0,0,0,3,1,2,0,0,26,3,18,0,5
95QQ02,996,37,892,14,53,223,6,201,3,13,77,1,75,0,1,146,5,126,3,12,715,28,645,10,32,76,0,70,2,4,464,18,426,5,15,169,6,152,4,7,216,11,196,1,8,79,1,78,0,0,78,7,61,1,9,43,4,34,0,5,35,3,27,1,4,0,0,0,0,0,97,3,88,2,4,61,2,55,1,3,36,1,33,1,1,58,3,46,1,8,29,3,22,0,4,1,0,0,1,0,1,0,1,0,0,27,0,23,0,4
95QQ03,507,113,371,3,20,168,38,125,2,3,65,15,50,0,0,103,23,75,2,3,316,68,231,1,16,41,7,34,0,0,111,23,86,0,2,45,10,34,0,1,41,7,33,0,1,25,6,19,0,0,39,9,26,1,3,16,4,10,0,2,20,5,13,1,1,3,0,3,0,0,125,29,85,0,11,86,20,58,0,8,39,9,27,0,3,23,7,15,0,1,10,3,7,0,0,0,0,0,0,0,3,0,3,0,0,10,4,5,0,1
95QQ04,692,194,473,4,21,190,62,123,0,5,68,15,51,0,2,122,47,72,0,3,457,118,321,3,15,53,11,42,0,0,222,40,170,3,9,90,15,67,2,6,87,16,68,0,3,45,9,35,1,0,39,16,23,0,0,17,8,9,0,0,16,5,11,0,0,6,3,3,0,0,143,51,86,0,6,99,39,54,0,6,44,12,32,0,0,45,14,29,1,1,23,8,14,0,1,0,0,0,0,0,1,0,1,0,0,21,6,14,1,0
95QQ05,1127,291,798,4,34,250,61,181,1,7,121,16,102,1,2,129,45,79,0,5,838,217,594,3,24,133,26,103,1,3,579,149,412,0,18,182,35,142,0,5,275,82,182,0,11,122,32,88,0,2,44,10,30,2,2,20,5,15,0,0,21,5,12,2,2,3,0,3,0,0,82,32,49,0,1,48,16,31,0,1,34,16,18,0,0,39,13,23,0,3,17,4,10,0,3,0,0,0,0,0,2,1,1,0,0,20,8,12,0,0
95QQ06,754,573,165,2,14,195,144,43,1,7,86,59,24,0,3,109,85,19,1,4,506,385,113,1,7,48,29,19,0,0,288,220,63,1,4,71,53,16,0,2,150,123,24,1,2,67,44,23,0,0,32,22,10,0,0,15,10,5,0,0,15,11,4,0,0,2,1,1,0,0,138,114,21,0,3,83,74,7,0,2,55,40,14,0,1,53,44,9,0,0,26,21,5,0,0,0,0,0,0,0,3,2,1,0,0,24,21,3,0,0
95QQ07,919,253,618,11,37,433,107,303,5,18,188,50,133,1,4,245,57,170,4,14,435,129,287,5,14,67,20,47,0,0,216,59,144,4,9,87,26,55,1,5,74,19,49,3,3,55,14,40,0,1,44,17,26,0,1,28,13,15,0,0,15,4,10,0,1,1,0,1,0,0,108,33,70,1,4,68,19,45,1,3,40,14,25,0,1,51,17,28,1,5,15,9,5,0,1,0,0,0,0,0,6,0,6,0,0,30,8,17,1,4
95QQ08,698,184,484,3,27,280,69,202,1,8,123,32,89,1,1,157,37,113,0,7,391,108,267,1,15,61,20,40,0,1,165,47,111,1,6,49,14,34,0,1,64,17,43,0,4,52,16,34,1,1,43,9,30,0,4,25,5,19,0,1,16,3,10,0,3,2,1,1,0,0,122,32,86,0,4,66,16,46,0,4,56,16,40,0,0,27,7,15,1,4,8,3,3,0,2,0,0,0,0,0,1,0,1,0,0,18,4,11,1,2
95QQ09,838,281,527,0,30,285,92,185,0,8,170,49,118,0,3,115,43,67,0,5,508,175,313,0,20,103,26,76,0,1,286,101,174,0,11,93,28,63,0,2,110,38,66,0,6,83,35,45,0,3,27,12,12,0,3,16,6,7,0,3,10,6,4,0,0,1,0,1,0,0,92,36,51,0,5,51,25,23,0,3,41,11,28,0,2,45,14,29,0,2,15,5,9,0,1,0,0,0,0,0,8,2,6,0,0,22,7,14,0,1
95QQ10,688,270,393,8,17,171,63,99,5,4,80,31,48,1,0,91,32,51,4,4,466,184,266,3,13,43,13,29,0,1,330,121,200,3,6,100,30,68,2,0,171,68,98,0,5,59,23,34,1,1,23,10,10,0,3,11,5,5,0,1,11,5,4,0,2,1,0,1,0,0,70,40,27,0,3,39,22,15,0,2,31,18,12,0,1,51,23,28,0,0,19,8,11,0,0,0,0,0,0,0,6,2,4,0,0,26,13,13,0,0
95QQ11,776,54,687,5,30,186,11,166,1,8,92,3,87,1,1,94,8,79,0,7,548,40,484,4,20,59,2,55,1,1,375,26,339,2,8,107,8,94,0,5,181,12,166,1,2,87,6,79,1,1,33,5,26,0,2,18,3,14,0,1,15,2,12,0,1,0,0,0,0,0,81,7,64,1,9,40,6,26,0,8,41,1,38,1,1,42,3,37,0,2,21,3,18,0,0,0,0,0,0,0,5,0,5,0,0,16,0,14,0,2
95QQ12,758,143,581,2,32,258,48,197,1,12,97,9,87,0,1,161,39,110,1,11,467,87,359,1,20,63,10,53,0,0,245,47,187,1,10,83,12,70,0,1,108,21,79,1,7,54,14,38,0,2,50,11,32,0,7,25,5,17,0,3,19,4,11,0,4,6,2,4,0,0,109,19,87,0,3,66,14,50,0,2,43,5,37,0,1,33,8,25,0,0,15,5,10,0,0,0,0,0,0,0,3,2,1,0,0,15,1,14,0,0
95QQ13,1031,48,900,9,74,234,11,207,3,13,110,2,106,0,2,124,9,101,3,11,736,32,647,5,52,90,1,89,0,0,464,19,414,4,27,170,6,152,1,11,196,12,170,3,11,98,1,92,0,5,64,7,45,1,11,38,5,27,1,5,25,2,18,0,5,1,0,0,0,1,118,5,99,0,14,80,3,68,0,9,38,2,31,0,5,61,5,46,1,9,28,4,19,1,4,0,0,0,0,0,2,0,2,0,0,31,1,25,0,5
95QQ14,2045,337,1594,16,98,412,75,311,1,25,92,8,84,0,0,320,67,227,1,25,1551,245,1221,14,71,103,5,96,1,1,961,134,781,8,38,265,34,215,2,14,531,77,429,5,20,165,23,137,1,4,188,41,131,1,15,103,20,71,0,12,77,19,54,1,3,8,2,6,0,0,299,65,213,4,17,218,49,151,3,15,81,16,62,1,2,82,17,62,1,2,38,6,29,1,2,0,0,0,0,0,6,0,6,0,0,38,11,27,0,0
95QQ15,761,248,477,4,32,294,96,183,2,13,128,43,84,1,0,166,53,99,1,13,434,138,278,2,16,55,17,38,0,0,221,67,145,1,8,74,26,47,0,1,83,18,58,0,7,64,23,40,1,0,41,11,26,0,4,23,3,18,0,2,16,8,6,0,2,2,0,2,0,0,117,43,69,1,4,73,30,39,1,3,44,13,30,0,1,33,14,16,0,3,6,1,4,0,1,0,0,0,0,0,3,1,2,0,0,24,12,10,0,2
95RR01,1502,572,887,7,36,242,92,141,0,9,83,26,56,0,1,159,66,85,0,8,1181,439,710,6,26,87,21,63,1,2,778,283,483,3,9,179,54,123,1,1,465,184,271,2,8,134,45,89,0,0,97,39,53,0,5,38,15,21,0,2,54,22,29,0,3,5,2,3,0,0,219,96,111,2,10,166,72,83,1,10,53,24,28,1,0,79,41,36,1,1,39,23,15,1,0,0,0,0,0,0,3,1,2,0,0,37,17,19,0,1
95RR02,647,305,329,3,10,141,66,71,0,4,54,21,31,0,2,87,45,40,0,2,454,214,232,2,6,50,17,32,0,1,273,125,144,0,4,66,25,40,0,1,136,71,63,0,2,71,29,41,0,1,41,19,21,1,0,14,8,6,0,0,23,8,14,1,0,4,3,1,0,0,90,53,35,1,1,56,35,21,0,0,34,18,14,1,1,52,25,26,1,0,22,9,13,0,0,0,0,0,0,0,1,0,1,0,0,29,16,12,1,0
95RR03,617,379,222,3,13,227,141,75,3,8,62,31,28,1,2,165,110,47,2,6,340,211,129,0,0,25,16,9,0,0,145,94,51,0,0,40,22,18,0,0,61,44,17,0,0,44,28,16,0,0,35,20,15,0,0,12,6,6,0,0,21,12,9,0,0,2,2,0,0,0,135,81,54,0,0,80,50,30,0,0,55,31,24,0,0,50,27,18,0,5,25,14,11,0,0,0,0,0,0,0,1,1,0,0,0,24,12,7,0,5
95RR04,752,703,40,1,8,192,174,15,1,2,78,68,9,0,1,114,106,6,1,1,519,492,22,0,5,36,35,1,0,0,305,293,10,0,2,54,51,3,0,0,158,150,6,0,2,93,92,1,0,0,35,29,3,0,3,17,14,2,0,1,17,14,1,0,2,1,1,0,0,0,143,135,8,0,0,92,88,4,0,0,51,47,4,0,0,41,37,3,0,1,14,13,0,0,1,0,0,0,0,0,2,2,0,0,0,25,22,3,0,0
95RR05,966,352,575,6,33,225,68,151,0,6,91,27,61,0,3,134,41,90,0,3,694,259,402,6,27,51,12,38,0,1,378,152,217,0,9,111,40,68,0,3,180,78,99,0,3,87,34,50,0,3,78,23,41,4,10,32,10,17,3,2,41,12,20,1,8,5,1,4,0,0,187,72,106,2,7,129,52,70,2,5,58,20,36,0,2,47,25,22,0,0,16,8,8,0,0,0,0,0,0,0,1,0,1,0,0,30,17,13,0,0
95RR06,708,604,96,1,7,138,111,27,0,0,66,55,11,0,0,72,56,16,0,0,510,446,58,1,5,40,32,8,0,0,361,320,35,1,5,60,54,5,0,1,208,183,20,1,4,93,83,10,0,0,18,13,5,0,0,7,5,2,0,0,10,8,2,0,0,1,0,1,0,0,91,81,10,0,0,42,38,4,0,0,49,43,6,0,0,60,47,11,0,2,30,24,5,0,1,0,0,0,0,0,2,1,1,0,0,28,22,5,0,1
95RR07,859,427,413,1,18,150,80,67,0,3,54,26,28,0,0,96,54,39,0,3,652,313,323,1,15,60,22,37,0,1,446,210,225,1,10,114,42,67,1,4,224,114,106,0,4,108,54,52,0,2,48,26,20,0,2,23,13,9,0,1,23,12,10,0,1,2,1,1,0,0,98,55,41,0,2,60,35,23,0,2,38,20,18,0,0,57,34,23,0,0,31,17,14,0,0,0,0,0,0,0,4,3,1,0,0,22,14,8,0,0
95RR08,713,434,264,1,14,119,77,40,0,2,48,26,21,0,1,71,51,19,0,1,537,328,197,1,11,49,26,23,0,0,382,232,140,1,9,77,37,37,0,3,210,135,68,1,6,95,60,35,0,0,28,14,13,0,1,16,6,10,0,0,11,8,2,0,1,1,0,1,0,0,78,56,21,0,1,36,25,10,0,1,42,31,11,0,0,57,29,27,0,1,16,8,8,0,0,0,0,0,0,0,4,2,2,0,0,37,19,17,0,1
95RR09,1381,1002,337,8,34,344,240,96,0,8,79,66,12,0,1,265,174,84,0,7,925,680,214,8,23,34,25,9,0,0,519,390,114,3,12,113,75,34,1,3,292,220,62,2,8,114,95,18,0,1,145,94,40,4,7,99,59,34,0,6,44,33,6,4,1,2,2,0,0,0,227,171,51,1,4,165,123,38,1,3,62,48,13,0,1,112,82,27,0,3,55,40,15,0,0,0,0,0,0,0,3,3,0,0,0,54,39,12,0,3
95RR10,582,297,272,2,11,188,100,87,0,1,71,38,33,0,0,117,62,54,0,1,359,175,172,2,10,36,15,19,1,1,155,79,73,0,3,47,21,26,0,0,67,35,29,0,3,41,23,18,0,0,35,20,13,0,2,17,9,7,0,1,17,11,5,0,1,1,0,1,0,0,133,61,67,1,4,92,42,46,1,3,41,19,21,0,1,35,22,13,0,0,12,6,6,0,0,0,0,0,0,0,4,3,1,0,0,19,13,6,0,0
95RR11,652,363,277,7,5,141,76,62,2,1,62,25,35,1,1,79,51,27,1,0,457,253,197,4,3,36,9,26,1,0,329,175,149,3,2,68,37,30,0,1,164,84,76,3,1,97,54,43,0,0,22,12,9,0,1,8,5,3,0,0,11,6,4,0,1,3,1,2,0,0,70,57,13,0,0,33,29,4,0,0,37,28,9,0,0,54,34,18,1,1,17,8,8,0,1,0,0,0,0,0,8,5,2,1,0,29,21,8,0,0
95RR12,606,214,382,2,8,153,52,99,0,2,76,18,57,0,1,77,34,42,0,1,416,145,263,2,6,68,20,48,0,0,259,88,165,2,4,110,32,76,1,1,78,34,41,0,3,71,22,48,1,0,26,12,13,0,1,15,8,6,0,1,10,4,6,0,0,1,0,1,0,0,63,25,37,0,1,35,17,17,0,1,28,8,20,0,0,37,17,20,0,0,18,7,11,0,0,0,0,0,0,0,2,1,1,0,0,17,9,8,0,0
95RR13,657,245,393,6,13,281,105,166,4,6,137,46,89,0,2,144,59,77,4,4,337,124,206,2,5,62,11,48,1,2,177,73,102,0,2,58,21,37,0,0,71,32,37,0,2,48,20,28,0,0,28,12,16,0,0,12,3,9,0,0,14,9,5,0,0,2,0,2,0,0,70,28,40,1,1,29,16,12,1,0,41,12,28,0,1,39,16,21,0,2,9,5,4,0,0,0,0,0,0,0,5,2,3,0,0,25,9,14,0,2
95RR14,654,302,343,2,7,119,51,66,1,1,53,22,30,0,1,66,29,36,1,0,468,225,236,1,6,31,9,21,0,1,331,168,160,0,3,77,36,38,0,3,175,97,78,0,0,79,35,44,0,0,30,10,20,0,0,11,7,4,0,0,18,3,15,0,0,1,0,1,0,0,76,38,35,1,2,45,28,15,0,2,31,10,20,1,0,67,26,41,0,0,33,16,17,0,0,0,0,0,0,0,7,2,5,0,0,27,8,19,0,0
95RR15,802,679,119,2,2,151,126,23,2,0,72,56,16,0,0,79,70,7,2,0,594,507,85,0,2,28,23,5,0,0,402,342,58,0,2,67,47,20,0,0,245,220,24,0,1,90,75,14,0,1,37,30,7,0,0,17,14,3,0,0,18,15,3,0,0,2,1,1,0,0,127,112,15,0,0,81,76,5,0,0,46,36,10,0,0,57,46,11,0,0,24,22,2,0,0,0,0,0,0,0,3,1,2,0,0,30,23,7,0,0
95SS01,1681,338,1270,7,66,293,59,227,0,7,120,23,97,0,0,173,36,130,0,7,1294,252,980,7,55,121,10,108,1,2,933,197,701,5,30,251,48,191,2,10,501,122,360,1,18,181,27,150,2,2,99,18,68,0,13,59,7,45,0,7,37,11,20,0,6,3,0,3,0,0,141,27,103,1,10,77,16,53,0,8,64,11,50,1,2,94,27,63,0,4,49,16,31,0,2,0,0,0,0,0,4,1,3,0,0,41,10,29,0,2
95SS02,1530,289,1168,17,56,276,31,233,4,8,150,7,140,1,2,126,24,93,3,6,1198,244,897,12,45,155,8,145,2,0,797,177,583,8,29,215,34,174,1,6,414,117,273,6,18,168,26,136,1,5,77,19,50,0,8,32,9,18,0,5,39,9,29,0,1,6,1,3,0,2,169,40,119,2,8,126,29,88,1,8,43,11,31,1,0,56,14,38,1,3,34,10,22,0,2,0,0,0,0,0,5,0,5,0,0,17,4,11,1,1
95SS03,1189,83,1063,12,31,182,5,173,2,2,91,1,90,0,0,91,4,83,2,2,937,68,834,10,25,166,0,163,3,0,681,58,597,6,20,186,13,162,3,8,336,37,291,2,6,159,8,144,1,6,33,5,23,1,4,21,2,17,0,2,11,3,5,1,2,1,0,1,0,0,57,5,51,0,1,24,5,19,0,0,33,0,32,0,1,70,10,56,0,4,34,7,24,0,3,0,0,0,0,0,6,0,6,0,0,30,3,26,0,1
95SS04,2935,544,2159,22,210,751,115,595,8,33,197,11,183,0,3,554,104,412,8,30,2012,378,1467,12,155,110,8,100,1,1,1248,213,940,8,87,340,64,250,2,24,713,136,518,5,54,195,13,172,1,9,274,74,167,2,31,156,48,90,2,16,108,26,68,0,14,10,0,9,0,1,380,83,260,1,36,273,65,181,0,27,107,18,79,1,9,172,51,97,2,22,70,18,45,1,6,7,3,2,0,2,2,0,2,0,0,93,30,48,1,14
95SS05,1441,212,1134,21,74,394,45,324,9,16,164,8,152,3,1,230,37,172,6,15,972,149,768,7,48,149,13,134,1,1,577,86,460,4,27,217,30,175,0,12,241,43,181,4,13,119,13,104,0,2,94,20,63,1,10,60,15,38,1,6,31,5,22,0,4,3,0,3,0,0,152,30,111,1,10,84,20,54,1,9,68,10,57,0,1,75,18,42,5,10,27,7,15,2,3,0,0,0,0,0,7,1,5,0,1,41,10,22,3,6
