GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95RR02,647,138,267,184,48,10,141,56,80,4,1,0,54,28,24,1,1,0,87,28,56,3,0,0,454,73,172,161,40,8,50,6,30,12,2,0,80,11,33,33,3,0,159,7,57,77,13,5,75,7,24,19,22,3,56,33,19,4,0,0,34,9,9,16,0,0,52,9,15,19,7,2,22,1,5,12,2,2,0,0,0,0,0,0,1,1,0,0,0,0,29,7,10,7,5,0
95RR03,617,261,266,70,13,7,227,143,83,1,0,0,62,43,19,0,0,0,165,100,64,1,0,0,340,104,167,56,8,5,25,7,17,1,0,0,52,12,32,7,1,0,82,12,48,20,2,0,46,2,18,19,4,3,80,48,29,2,0,1,55,23,23,7,1,1,50,14,16,13,5,2,25,6,8,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,24,8,7,7,1,1
95RR04,752,203,327,168,33,21,192,106,84,2,0,0,78,51,27,0,0,0,114,55,57,2,0,0,519,84,227,158,31,19,36,4,27,4,0,1,71,8,38,22,2,1,175,8,76,73,11,7,94,7,26,36,16,9,92,41,44,6,1,0,51,16,16,17,1,1,41,13,16,8,2,2,14,4,4,5,1,0,0,0,0,0,0,0,2,1,1,0,0,0,25,8,11,3,1,2
95RR05,966,226,459,223,44,14,225,104,114,7,0,0,91,48,41,2,0,0,134,56,73,5,0,0,694,113,323,205,39,14,51,3,43,5,0,0,143,12,80,50,1,0,221,11,91,99,14,6,92,4,24,34,22,8,129,65,58,6,0,0,58,18,27,11,2,0,47,9,22,11,5,0,16,3,8,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,30,6,13,9,2,0
95RR06,708,103,259,231,81,34,138,64,71,3,0,0,66,31,35,0,0,0,72,33,36,3,0,0,510,31,171,214,65,29,40,3,23,14,0,0,67,2,30,34,1,0,218,4,55,120,28,11,94,2,13,33,29,17,42,10,27,3,2,0,49,10,23,10,5,1,60,8,17,14,16,5,30,1,4,9,12,4,0,0,0,0,0,0,2,2,0,0,0,0,28,5,13,5,4,1
95RR07,859,76,363,300,94,26,150,42,98,8,1,1,54,16,36,2,0,0,96,26,62,6,1,1,652,26,255,266,80,25,60,3,40,14,2,1,137,6,54,68,9,0,247,4,82,120,29,12,110,0,21,41,36,12,60,9,44,5,2,0,38,4,14,18,2,0,57,8,10,26,13,0,31,3,4,14,10,0,0,0,0,0,0,0,4,1,3,0,0,0,22,4,3,12,3,0
95RR08,713,73,262,253,92,33,119,35,75,8,1,0,48,20,26,2,0,0,71,15,49,6,1,0,537,34,163,229,79,32,49,5,37,7,0,0,93,3,25,54,8,3,221,4,50,124,29,14,96,3,18,32,29,14,36,11,21,1,3,0,42,8,12,11,10,1,57,4,24,16,12,1,16,1,5,4,6,0,0,0,0,0,0,0,4,0,3,1,0,0,37,3,16,11,6,1
95RR09,1381,223,636,418,77,27,344,111,218,12,2,1,79,42,36,1,0,0,265,69,182,11,2,1,925,97,372,367,65,24,34,5,22,7,0,0,212,15,76,109,12,0,336,11,121,174,18,12,116,2,29,44,30,11,165,49,96,16,3,1,62,15,28,17,2,0,112,15,46,39,10,2,55,4,22,21,6,2,0,0,0,0,0,0,3,1,1,1,0,0,54,10,23,17,4,0
95RR10,582,273,247,54,7,1,188,116,70,2,0,0,71,49,22,0,0,0,117,67,48,2,0,0,359,140,165,47,6,1,36,10,26,0,0,0,64,20,31,12,1,0,84,19,47,16,1,1,42,12,16,10,4,0,92,58,33,1,0,0,41,21,12,8,0,0,35,17,12,5,1,0,12,5,5,2,0,0,0,0,0,0,0,0,4,3,1,0,0,0,19,9,6,3,1,0
95RR11,652,75,256,210,75,36,141,50,85,4,1,1,62,24,35,2,1,0,79,26,50,2,0,1,457,19,155,189,61,33,36,1,20,13,2,0,76,1,37,31,5,2,175,2,44,101,19,9,100,3,15,31,32,19,33,8,20,3,1,1,37,4,19,10,2,2,54,6,16,17,13,2,17,0,5,6,6,0,0,0,0,0,0,0,8,2,3,3,0,0,29,4,8,8,7,2
95RR12,606,111,268,182,33,12,153,65,86,2,0,0,76,39,37,0,0,0,77,26,49,2,0,0,416,39,170,168,30,9,68,4,52,12,0,0,125,8,49,63,4,1,88,6,21,53,6,2,72,2,18,27,19,6,35,12,19,3,1,0,28,7,11,10,0,0,37,7,12,12,3,3,18,3,4,6,3,2,0,0,0,0,0,0,2,0,1,1,0,0,17,4,7,5,0,1
95RR13,657,253,261,109,22,12,281,172,101,6,1,1,137,85,48,3,1,0,144,87,53,3,0,1,337,65,144,98,21,9,62,7,40,15,0,0,70,10,32,24,3,1,85,15,25,35,6,4,50,2,14,19,11,4,29,20,9,0,0,0,41,11,24,5,1,0,39,16,16,5,0,2,9,1,5,1,0,2,0,0,0,0,0,0,5,4,1,0,0,0,25,11,10,4,0,0
95RR14,654,73,249,231,66,35,119,40,73,5,1,0,53,22,29,2,0,0,66,18,44,3,1,0,468,28,150,207,53,30,31,2,20,9,0,0,88,5,33,46,4,0,193,3,48,104,23,15,80,0,14,28,23,15,45,11,22,9,3,0,31,7,13,11,0,0,67,5,26,19,12,5,33,1,9,10,8,5,0,0,0,0,0,0,7,1,4,2,0,0,27,3,13,7,4,0
95RR15,802,114,305,277,66,40,151,63,77,9,0,2,72,39,31,2,0,0,79,24,46,7,0,2,594,43,210,246,59,36,28,1,23,4,0,0,84,8,31,40,1,4,263,3,78,145,28,9,92,0,22,25,24,21,81,25,42,13,1,0,46,6,14,19,5,2,57,8,18,22,7,2,24,4,7,7,5,1,0,0,0,0,0,0,3,0,2,1,0,0,30,4,9,14,2,1
95SS01,1681,77,522,756,223,103,293,47,209,22,10,5,120,36,75,4,4,1,173,11,134,18,6,4,1294,25,293,699,190,87,121,9,67,39,6,0,310,0,66,203,32,9,538,8,62,364,72,32,184,0,9,58,71,46,77,7,60,10,0,0,64,1,29,25,9,0,94,5,20,35,23,11,49,1,8,21,11,8,0,0,0,0,0,0,4,0,2,2,0,0,41,4,10,12,12,3
95SS02,1530,140,592,619,138,41,276,70,198,8,0,0,150,49,98,3,0,0,126,21,100,5,0,0,1198,57,382,592,128,39,155,5,94,52,3,1,247,2,80,152,11,2,453,9,93,291,48,12,174,0,22,66,62,24,126,37,73,13,3,0,43,4,20,18,1,0,56,13,12,19,10,2,34,9,4,12,9,0,0,0,0,0,0,0,5,1,2,2,0,0,17,3,6,5,1,2
95SS03,1189,37,290,554,190,118,182,27,128,21,4,2,91,20,64,4,3,0,91,7,64,17,1,2,937,7,149,505,174,102,166,3,59,83,13,8,207,0,33,142,23,9,347,3,23,208,75,38,160,1,9,50,56,44,24,0,12,8,3,1,33,0,13,14,4,2,70,3,13,28,12,14,34,0,3,15,8,8,0,0,0,0,0,0,6,2,3,1,0,0,30,1,7,12,4,6
95SS04,2935,392,1341,994,163,45,751,218,511,21,1,0,197,100,96,1,0,0,554,118,415,20,1,0,2012,144,772,914,144,38,110,13,73,19,5,0,496,19,190,271,13,3,821,21,228,496,55,21,205,6,56,73,57,13,273,65,174,28,6,0,107,20,51,27,8,1,172,30,58,59,18,7,70,10,26,23,8,3,7,6,0,0,0,1,2,1,1,0,0,0,93,13,31,36,10,3
95SS05,1441,248,629,447,80,37,394,141,242,10,0,1,164,71,89,3,0,1,230,70,153,7,0,0,972,90,361,420,73,28,149,16,88,43,2,0,277,19,101,145,10,2,272,10,67,158,28,9,122,6,27,46,28,15,84,24,45,13,1,1,68,15,33,15,4,1,75,17,26,17,7,8,27,1,9,6,6,5,0,0,0,0,0,0,7,4,2,1,0,0,41,12,15,10,1,3
95SS06,1935,933,765,187,41,9,299,182,112,4,1,0,58,31,26,0,1,0,241,151,86,4,0,0,1432,668,564,159,36,5,20,3,17,0,0,0,112,31,65,13,3,0,304,78,139,70,15,2,136,22,61,39,13,1,718,455,235,24,3,1,142,79,47,13,2,1,204,83,89,24,4,4,137,55,60,16,3,3,0,0,0,0,0,0,5,3,2,0,0,0,62,25,27,8,1,1
95SS07,3406,653,1705,901,110,37,812,280,508,23,0,1,239,112,123,4,0,0,573,168,385,19,0,1,2328,319,1091,793,95,30,117,16,80,21,0,0,414,35,203,161,12,3,923,51,344,467,50,11,164,5,53,65,27,14,575,170,355,48,2,0,135,42,56,31,4,2,266,54,106,85,15,6,138,30,53,40,10,5,1,1,0,0,0,0,8,6,2,0,0,0,119,17,51,45,5,1
95SS08,1670,105,541,720,198,106,282,69,185,20,5,3,133,52,74,5,2,0,149,17,111,15,3,3,1319,35,337,673,179,95,161,9,93,53,5,1,297,6,70,181,32,8,515,7,73,338,62,35,186,0,15,57,71,43,92,10,62,16,2,2,68,3,24,28,7,6,69,1,19,27,14,8,27,0,6,10,6,5,0,0,0,0,0,0,8,1,3,3,1,0,34,0,10,14,7,3
95SS09,1334,82,469,566,168,49,336,66,247,19,4,0,133,34,93,5,1,0,203,32,154,14,3,0,923,12,209,518,144,40,145,1,63,76,4,1,252,3,56,166,24,3,310,3,35,204,52,16,126,1,14,34,58,19,45,2,25,16,2,0,45,2,16,22,4,1,75,4,13,29,20,9,28,0,2,11,10,5,0,0,0,0,0,0,7,1,2,4,0,0,40,3,9,14,10,4
95SS10,1607,296,731,458,98,24,424,168,250,4,2,0,141,95,45,0,1,0,283,73,205,4,1,0,1092,111,453,421,87,20,84,10,45,27,2,0,209,16,112,75,6,0,432,13,145,226,40,8,163,3,42,69,37,12,137,50,75,11,1,0,67,19,34,13,1,0,91,17,28,33,9,4,40,8,10,14,6,2,2,1,0,0,0,1,4,1,0,2,1,0,45,7,18,17,2,1
95SS11,1863,117,614,806,221,105,315,58,228,27,1,1,133,39,87,7,0,0,182,19,141,20,1,1,1403,50,352,729,181,91,103,9,65,27,2,0,266,2,62,172,24,6,626,7,84,407,86,42,190,2,19,69,58,42,149,22,97,26,3,1,69,8,25,28,8,0,145,9,34,50,39,13,77,4,11,24,28,10,0,0,0,0,0,0,6,1,4,1,0,0,62,4,19,25,11,3
95SS12,1251,186,578,372,80,35,352,128,211,11,1,1,191,91,94,5,1,0,161,37,117,6,0,1,837,48,345,345,71,28,155,12,93,47,3,0,186,10,75,92,9,0,265,4,83,144,24,10,124,4,20,50,33,17,72,12,53,6,0,1,35,6,21,6,2,0,62,10,22,16,8,6,20,3,8,3,3,3,0,0,0,0,0,0,5,2,2,1,0,0,37,5,12,12,5,3
95SS13,1336,532,599,163,36,6,520,318,196,6,0,0,196,140,56,0,0,0,324,178,140,6,0,0,734,194,369,136,31,4,79,21,55,3,0,0,181,49,99,29,4,0,211,25,109,68,9,0,89,15,36,21,13,4,115,56,52,5,2,0,59,28,18,10,3,0,82,20,34,21,5,2,25,7,9,7,2,0,0,0,0,0,0,0,4,0,3,1,0,0,53,13,22,13,3,2
95SS14,1246,374,506,278,64,24,405,212,185,6,1,1,178,102,73,3,0,0,227,110,112,3,1,1,777,145,300,255,55,22,109,12,72,24,0,1,187,22,68,83,13,1,242,41,76,94,24,7,82,5,20,28,17,12,103,54,40,9,0,0,54,11,24,17,1,1,64,17,21,17,8,1,31,9,12,6,3,1,1,0,0,0,1,0,3,1,1,1,0,0,29,7,8,10,4,0
95SS15,1516,143,527,606,181,59,400,111,256,26,6,1,208,87,117,4,0,0,192,24,139,22,6,1,1059,28,251,565,161,54,182,9,83,77,12,1,267,4,73,166,19,5,363,5,31,246,62,19,157,1,16,57,54,29,44,6,30,6,2,0,46,3,18,13,12,0,57,4,20,15,14,4,20,0,3,8,8,1,0,0,0,0,0,0,10,4,5,1,0,0,27,0,12,6,6,3
95SS16,1152,383,485,221,50,13,300,179,118,3,0,0,83,55,28,0,0,0,217,124,90,3,0,0,757,166,332,205,43,11,36,8,21,7,0,0,111,20,65,25,1,0,213,10,91,96,14,2,148,9,52,55,25,7,163,84,67,10,1,1,86,35,36,12,2,1,95,38,35,13,7,2,56,23,21,6,4,2,0,0,0,0,0,0,2,2,0,0,0,0,37,13,14,7,3,0
95SS17,1749,298,893,481,60,17,495,171,311,10,2,1,161,85,74,1,1,0,334,86,237,9,1,1,1152,113,536,437,53,13,97,8,69,18,2,0,302,15,139,140,6,2,386,15,152,195,20,4,123,0,37,59,22,5,154,50,95,8,0,1,90,25,44,17,3,1,102,14,46,34,5,3,42,8,13,16,2,3,0,0,0,0,0,0,6,2,3,1,0,0,54,4,30,17,3,0
95SS18,1342,487,618,198,30,9,517,289,220,6,1,1,247,166,80,1,0,0,270,123,140,5,1,1,750,177,364,178,25,6,97,27,60,10,0,0,146,24,75,47,0,0,211,22,100,73,14,2,77,8,27,29,9,4,149,74,68,6,1,0,70,22,34,13,1,0,75,21,34,14,4,2,27,9,7,8,2,1,0,0,0,0,0,0,9,3,5,1,0,0,39,9,22,5,2,1
95SS19,1236,319,603,263,40,11,436,174,253,8,0,1,153,86,66,1,0,0,283,88,187,7,0,1,733,129,316,240,39,9,84,21,53,9,1,0,173,14,80,71,5,3,206,14,76,98,16,2,76,4,28,28,12,4,122,50,59,11,2,0,72,26,20,23,3,0,67,16,34,15,1,1,25,6,12,5,1,1,2,0,1,1,0,0,1,1,0,0,0,0,39,9,21,9,0,0
95SS20,1096,138,559,319,68,12,284,101,173,7,2,1,176,74,99,3,0,0,108,27,74,4,2,1,768,29,372,294,62,11,169,7,127,33,2,0,181,2,94,78,6,1,179,5,60,98,13,3,131,2,29,59,34,7,44,3,32,6,3,0,64,10,30,20,4,0,44,8,14,18,4,0,15,1,4,9,1,0,0,0,0,0,0,0,10,5,4,1,0,0,19,2,6,8,3,0
95SS21,1656,68,526,771,204,87,253,37,192,18,4,2,89,21,65,3,0,0,164,16,127,15,4,2,1315,25,314,714,186,76,132,5,70,49,4,4,332,2,84,206,35,5,577,7,76,381,79,34,148,1,12,45,58,32,56,5,41,7,2,1,70,5,31,26,8,0,88,6,20,39,14,9,32,1,8,13,6,4,1,1,0,0,0,0,5,1,4,0,0,0,50,3,8,26,8,5
95SS22,1254,142,623,399,69,21,255,82,165,5,2,1,147,62,83,1,1,0,108,20,82,4,1,1,951,50,444,378,61,18,139,10,92,34,3,0,235,8,114,105,6,2,361,14,145,175,18,9,101,2,23,39,30,7,66,9,49,7,1,0,49,7,21,18,3,0,48,10,14,16,6,2,23,5,5,6,5,2,1,0,1,0,0,0,3,2,0,1,0,0,21,3,8,9,1,0
95SS23,1532,123,586,626,145,52,394,80,288,22,1,3,141,39,96,6,0,0,253,41,192,16,1,3,1066,37,287,567,129,46,139,8,69,58,3,1,291,7,77,186,17,4,380,2,57,256,51,14,131,3,14,39,49,26,76,13,50,10,3,0,49,4,20,18,6,1,72,6,11,37,15,3,31,3,4,14,8,2,0,0,0,0,0,0,2,0,1,1,0,0,39,3,6,22,7,1
95SS24,1914,157,746,784,166,61,431,104,306,17,4,0,151,64,85,2,0,0,280,40,221,15,4,0,1405,44,426,734,148,53,151,9,106,34,2,0,322,4,91,206,18,3,593,8,111,400,53,21,172,0,23,53,69,27,94,14,66,12,2,0,73,9,29,29,4,2,78,9,14,33,14,8,28,2,2,13,6,5,0,0,0,0,0,0,6,1,3,2,0,0,44,6,9,18,8,3
95SS25,1117,500,487,120,5,5,374,226,144,3,0,1,143,99,43,1,0,0,231,127,101,2,0,1,679,244,325,103,3,4,50,16,29,5,0,0,92,23,52,17,0,0,167,30,89,45,2,1,55,9,26,18,0,2,243,132,100,9,1,1,72,34,29,9,0,0,64,30,18,14,2,0,25,13,6,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,38,16,12,9,1,0
95SS26,1314,430,619,209,48,8,224,107,111,5,1,0,61,31,29,1,0,0,163,76,82,4,1,0,972,284,458,185,39,6,40,4,25,11,0,0,135,18,86,31,0,0,216,20,105,74,13,4,134,14,52,47,19,2,352,197,148,4,3,0,95,31,42,18,4,0,118,39,50,19,8,2,74,22,28,14,8,2,1,0,1,0,0,0,0,0,0,0,0,0,43,17,21,5,0,0
95SS27,1194,388,591,183,22,10,509,257,239,11,1,1,218,142,75,1,0,0,291,115,164,10,1,1,613,107,323,154,20,9,88,19,62,7,0,0,147,13,80,51,3,0,173,15,87,63,5,3,70,5,21,27,11,6,85,40,42,3,0,0,50,15,31,3,1,0,72,24,29,18,1,0,21,4,12,5,0,0,0,0,0,0,0,0,9,6,3,0,0,0,42,14,14,13,1,0
95SS28,1071,405,471,156,33,6,341,213,122,4,1,1,149,115,33,0,0,1,192,98,89,4,1,0,647,164,307,140,31,5,60,18,39,3,0,0,111,14,67,27,2,1,197,26,86,66,16,3,83,12,30,29,11,1,121,63,53,3,2,0,75,31,32,12,0,0,83,28,42,12,1,0,32,11,13,7,1,0,0,0,0,0,0,0,7,3,4,0,0,0,44,14,25,5,0,0
95SS29,1031,506,421,90,11,3,277,188,87,1,0,1,84,66,18,0,0,0,193,122,69,1,0,1,625,257,279,78,9,2,50,16,34,0,0,0,66,17,38,11,0,0,121,29,60,30,1,1,59,12,25,16,5,1,245,142,96,7,0,0,84,41,26,14,3,0,129,61,55,11,2,0,59,27,28,3,1,0,0,0,0,0,0,0,5,4,1,0,0,0,65,30,26,8,1,0
95SS30,1125,93,533,399,83,17,253,65,176,10,1,1,145,43,97,5,0,0,108,22,79,5,1,1,830,25,344,371,75,15,166,8,102,50,5,1,194,2,68,107,16,1,294,5,99,155,31,4,96,5,26,36,20,9,41,3,31,5,2,0,39,2,18,18,1,0,42,3,13,18,7,1,21,2,6,6,6,1,0,0,0,0,0,0,8,1,4,3,0,0,13,0,3,9,1,0
95TT01,838,61,269,313,132,63,157,43,106,7,1,0,84,27,54,3,0,0,73,16,52,4,1,0,605,15,143,286,107,54,48,1,32,12,2,1,75,4,16,50,3,2,292,2,45,176,47,22,113,0,15,28,47,23,28,6,17,2,1,2,49,2,18,18,7,4,76,3,20,20,24,9,38,1,5,11,18,3,0,0,0,0,0,0,8,1,7,0,0,0,30,1,8,9,6,6
95TT02,857,123,310,264,110,50,153,69,74,8,2,0,73,42,29,1,1,0,80,27,45,7,1,0,624,47,208,240,87,42,46,3,33,9,1,0,79,6,24,39,10,0,288,6,80,148,41,13,103,2,16,26,33,26,63,23,32,5,1,2,45,7,23,13,1,1,80,7,28,16,21,8,32,2,9,7,10,4,0,0,0,0,0,0,8,1,5,0,2,0,40,4,14,9,9,4
95TT03,1175,155,492,403,82,43,265,87,160,16,1,1,110,47,58,4,0,1,155,40,102,12,1,0,828,60,301,362,72,33,60,9,42,9,0,0,177,6,60,104,7,0,331,10,99,183,30,9,111,3,16,42,28,22,87,20,55,9,3,0,62,12,29,15,4,2,82,8,31,25,9,9,30,2,6,12,5,5,0,0,0,0,0,0,4,1,3,0,0,0,48,5,22,13,4,4
95TT04,1018,140,411,324,83,60,256,86,155,11,3,1,101,48,52,0,1,0,155,38,103,11,2,1,705,48,236,291,74,56,39,4,22,12,1,0,127,10,49,60,4,4,313,8,79,173,25,28,105,1,13,33,38,20,61,13,38,6,3,1,60,12,35,7,3,3,57,6,20,22,6,3,24,3,2,12,6,1,0,0,0,0,0,0,10,2,7,1,0,0,23,1,11,9,0,2
95TT05,1129,272,464,298,67,28,302,159,137,5,0,1,114,63,50,0,0,1,188,96,87,5,0,0,739,90,299,266,60,24,55,3,37,15,0,0,138,14,62,58,3,1,296,22,97,133,32,12,81,3,20,29,19,10,105,34,56,12,2,1,64,14,27,19,4,0,88,23,28,27,7,3,34,5,11,14,2,2,0,0,0,0,0,0,8,4,3,0,1,0,46,14,14,13,4,1
95TT06,886,110,285,340,93,58,185,73,96,13,1,2,98,48,46,3,1,0,87,25,50,10,0,2,641,31,171,308,84,47,48,2,29,15,2,0,96,3,30,59,3,1,274,5,49,168,43,9,129,6,18,41,30,34,44,8,27,5,2,2,50,7,18,20,4,1,60,6,18,19,8,9,27,1,6,11,4,5,0,0,0,0,0,0,3,1,1,1,0,0,30,4,11,7,4,4
95TT07,874,72,288,335,119,60,152,52,88,8,4,0,82,37,42,1,2,0,70,15,46,7,2,0,665,17,178,315,104,51,56,5,37,12,2,0,109,3,39,48,16,3,289,3,49,174,46,17,135,1,17,55,34,28,26,2,18,6,0,0,50,3,18,20,6,3,57,3,22,12,11,9,24,0,6,5,7,6,0,0,0,0,0,0,5,1,3,1,0,0,28,2,13,6,4,3
95TT08,851,73,260,316,113,89,138,46,84,5,1,2,71,33,35,2,1,0,67,13,49,3,0,2,658,21,164,287,104,82,48,2,24,19,1,2,95,0,31,55,9,0,304,9,50,162,49,34,136,3,17,36,38,42,29,2,23,3,0,1,46,5,19,12,7,3,55,6,12,24,8,5,25,1,3,13,5,3,0,0,0,0,0,0,8,3,2,3,0,0,22,2,7,8,3,2
95TT09,874,70,267,347,98,92,141,46,81,13,1,0,80,35,42,2,1,0,61,11,39,11,0,0,661,19,173,309,79,81,52,3,33,16,0,0,78,3,20,51,3,1,304,2,66,170,33,33,144,2,15,46,39,42,21,3,15,2,1,0,62,6,24,24,3,5,72,5,13,25,18,11,33,0,7,11,8,7,0,0,0,0,0,0,5,2,2,1,0,0,34,3,4,13,10,4
95TT10,1056,271,439,273,50,23,235,142,84,8,1,0,103,69,34,0,0,0,132,73,50,8,1,0,715,105,311,236,42,21,50,8,35,7,0,0,137,11,70,52,3,1,241,16,97,107,14,7,108,6,26,43,21,12,124,50,60,12,2,0,55,14,23,15,2,1,106,24,44,29,7,2,41,9,19,10,2,1,0,0,0,0,0,0,3,2,1,0,0,0,62,13,24,19,5,1
95TT11,945,75,299,369,118,84,144,47,82,13,2,0,78,31,44,3,0,0,66,16,38,10,2,0,718,18,198,330,105,67,55,2,34,19,0,0,105,1,37,64,3,0,347,3,72,186,53,33,136,3,16,40,43,34,37,5,26,4,2,0,38,4,13,17,4,0,83,10,19,26,11,17,32,3,1,13,4,11,0,0,0,0,0,0,9,3,4,2,0,0,42,4,14,11,7,6
95TT12,898,87,333,335,96,47,198,63,117,11,5,2,91,35,50,5,0,1,107,28,67,6,5,1,650,17,208,302,81,42,69,7,40,19,3,0,97,1,39,52,4,1,294,0,65,181,31,17,103,2,17,34,31,19,39,4,25,6,3,1,48,3,22,10,9,4,50,7,8,22,10,3,24,0,3,13,5,3,0,0,0,0,0,0,6,3,0,3,0,0,20,4,5,6,5,0
95TT13,1107,262,475,282,65,23,291,144,136,9,0,2,110,69,38,3,0,0,181,75,98,6,0,2,713,85,306,254,50,18,45,2,36,7,0,0,133,7,59,63,4,0,254,15,95,119,16,9,90,0,21,37,24,8,120,41,65,10,3,1,71,20,30,18,3,0,103,33,33,19,15,3,42,9,10,9,11,3,0,0,0,0,0,0,6,3,2,1,0,0,55,21,21,9,4,0
95TT14,830,166,338,237,67,22,210,100,106,3,1,0,85,53,32,0,0,0,125,47,74,3,1,0,550,57,208,208,58,19,65,5,45,15,0,0,100,6,40,50,3,1,184,9,56,91,22,6,82,4,15,29,24,10,63,24,34,2,3,0,56,9,18,21,6,2,70,9,24,26,8,3,29,1,9,12,5,2,0,0,0,0,0,0,2,1,1,0,0,0,39,7,14,14,3,1
95TT15,833,107,296,300,78,52,178,70,100,7,0,1,87,41,45,1,0,0,91,29,55,6,0,1,585,31,174,270,65,45,60,4,43,13,0,0,88,1,29,49,7,2,267,3,51,159,32,22,90,4,15,33,19,19,41,10,24,6,0,1,39,9,12,10,7,1,70,6,22,23,13,6,29,1,6,10,8,4,1,1,0,0,0,0,8,2,4,2,0,0,32,2,12,11,5,2
95TT16,866,108,285,319,87,67,169,61,96,11,0,1,78,39,35,3,0,1,91,22,61,8,0,0,637,40,173,287,78,59,59,10,31,18,0,0,90,4,29,51,5,1,286,5,57,159,40,25,105,3,14,30,28,30,48,12,25,8,1,2,49,6,17,21,4,1,60,7,16,21,9,7,28,2,4,11,6,5,0,0,0,0,0,0,5,1,3,1,0,0,27,4,9,9,3,2
95UU01,384,77,128,119,42,18,83,46,34,3,0,0,35,21,13,1,0,0,48,25,21,2,0,0,267,26,89,100,36,16,18,4,10,3,1,0,45,1,23,18,2,1,104,6,25,54,13,6,53,1,9,17,17,9,33,12,17,2,2,0,14,2,5,6,1,0,34,5,5,16,6,2,11,2,0,5,3,1,0,0,0,0,0,0,4,0,3,1,0,0,19,3,2,10,3,1
95UU02,439,81,219,106,28,5,124,53,64,7,0,0,61,29,31,1,0,0,63,24,33,6,0,0,304,28,150,95,27,4,56,3,42,11,0,0,65,1,32,28,4,0,76,0,22,44,9,1,35,2,13,6,11,3,47,16,29,2,0,0,25,6,12,4,3,0,11,0,5,4,1,1,3,0,1,1,0,1,0,0,0,0,0,0,3,0,1,1,1,0,5,0,3,2,0,0
95UU03,381,84,168,91,30,8,162,66,90,4,2,0,83,38,43,1,1,0,79,28,47,3,1,0,191,11,70,81,23,6,40,1,24,14,1,0,51,5,14,28,4,0,48,3,8,25,9,3,28,0,7,12,6,3,11,2,7,0,2,0,13,0,10,2,1,0,28,7,8,6,5,2,7,0,2,2,1,2,0,0,0,0,0,0,5,1,3,0,1,0,16,6,3,4,3,0
95UU04,350,125,143,66,13,3,145,77,63,5,0,0,57,28,28,1,0,0,88,49,35,4,0,0,188,44,74,56,12,2,30,6,18,6,0,0,34,3,15,15,1,0,38,3,13,18,4,0,23,1,4,10,6,2,44,20,22,2,0,0,19,11,2,5,1,0,17,4,6,5,1,1,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,2,1,1
95UU05,373,44,152,132,28,17,91,32,54,4,1,0,51,22,27,1,1,0,40,10,27,3,0,0,259,11,89,120,25,14,26,1,15,10,0,0,54,2,20,29,2,1,101,1,19,64,11,6,35,0,13,6,10,6,20,6,11,3,0,0,23,1,11,8,2,1,23,1,9,8,2,3,12,0,4,6,0,2,0,0,0,0,0,0,4,1,3,0,0,0,7,0,2,2,2,1
95UU06,569,98,263,156,32,20,159,51,100,8,0,0,66,29,36,1,0,0,93,22,64,7,0,0,379,44,152,136,27,20,60,3,38,18,0,1,66,6,26,30,2,2,122,4,39,57,14,8,53,2,11,22,10,8,49,19,25,4,0,1,29,10,13,5,1,0,31,3,11,12,5,0,9,1,2,4,2,0,0,0,0,0,0,0,6,0,2,4,0,0,16,2,7,4,3,0
