GeographyCode,DC2506NI0001,DC2506NI0002,DC2506NI0003,DC2506NI0004,DC2506NI0005,DC2506NI0006,DC2506NI0007,DC2506NI0008,DC2506NI0009,DC2506NI0010,DC2506NI0011,DC2506NI0012,DC2506NI0013,DC2506NI0014,DC2506NI0015,DC2506NI0016,DC2506NI0017,DC2506NI0018,DC2506NI0019,DC2506NI0020,DC2506NI0021,DC2506NI0022,DC2506NI0023,DC2506NI0024,DC2506NI0025,DC2506NI0026,DC2506NI0027,DC2506NI0028,DC2506NI0029,DC2506NI0030,DC2506NI0031,DC2506NI0032,DC2506NI0033,DC2506NI0034,DC2506NI0035,DC2506NI0036,DC2506NI0037,DC2506NI0038,DC2506NI0039,DC2506NI0040,DC2506NI0041,DC2506NI0042,DC2506NI0043,DC2506NI0044,DC2506NI0045,DC2506NI0046,DC2506NI0047,DC2506NI0048,DC2506NI0049,DC2506NI0050,DC2506NI0051,DC2506NI0052,DC2506NI0053,DC2506NI0054,DC2506NI0055,DC2506NI0056,DC2506NI0057,DC2506NI0058,DC2506NI0059,DC2506NI0060,DC2506NI0061,DC2506NI0062,DC2506NI0063,DC2506NI0064,DC2506NI0065,DC2506NI0066,DC2506NI0067,DC2506NI0068,DC2506NI0069,DC2506NI0070,DC2506NI0071,DC2506NI0072,DC2506NI0073,DC2506NI0074,DC2506NI0075,DC2506NI0076,DC2506NI0077,DC2506NI0078,DC2506NI0079,DC2506NI0080,DC2506NI0081,DC2506NI0082,DC2506NI0083,DC2506NI0084,DC2506NI0085,DC2506NI0086,DC2506NI0087,DC2506NI0088,DC2506NI0089,DC2506NI0090,DC2506NI0091,DC2506NI0092,DC2506NI0093,DC2506NI0094,DC2506NI0095,DC2506NI0096,DC2506NI0097,DC2506NI0098,DC2506NI0099,DC2506NI0100,DC2506NI0101,DC2506NI0102,DC2506NI0103,DC2506NI0104,DC2506NI0105,DC2506NI0106,DC2506NI0107,DC2506NI0108,DC2506NI0109,DC2506NI0110,DC2506NI0111,DC2506NI0112
95GG42,7120,6748,31,5,24,2,7,99,6,0,2,5,3,188,424,397,2,1,0,0,4,9,0,0,0,0,0,11,241,223,2,0,1,0,0,8,0,0,0,0,1,6,633,607,2,0,2,0,0,8,1,0,0,0,0,13,60,55,0,0,0,0,0,0,0,0,0,0,0,5,2378,2329,4,3,5,0,0,10,0,0,0,1,0,26,3148,2968,17,0,14,2,3,37,3,0,2,4,2,96,236,169,4,1,2,0,0,27,2,0,0,0,0,31
95GG43,4087,3887,91,11,0,3,4,5,10,2,1,6,6,61,1314,1295,3,3,0,0,0,2,1,0,0,0,0,10,479,468,5,1,0,0,0,0,2,0,0,0,1,2,497,489,3,0,0,0,0,0,0,0,0,0,0,5,193,191,0,0,0,0,0,1,0,0,0,0,0,1,451,440,3,0,0,0,0,0,0,2,0,0,1,5,944,874,31,0,0,1,1,1,5,0,1,4,1,25,209,130,46,7,0,2,3,1,2,0,0,2,3,13
95GG44,4484,4004,279,13,2,1,63,9,15,2,9,2,16,69,1737,1664,36,3,2,0,8,5,4,1,2,0,3,9,516,496,14,0,0,0,1,2,0,0,1,0,0,2,515,485,19,1,0,1,5,0,0,0,0,0,1,3,188,183,1,0,0,0,1,0,0,0,0,0,0,3,447,423,15,1,0,0,3,0,0,0,0,0,0,5,775,632,71,5,0,0,16,1,9,0,5,2,4,30,306,121,123,3,0,0,29,1,2,1,1,0,8,17
95GG45,3956,3828,25,2,3,2,5,11,10,0,4,3,0,63,1016,1004,0,0,0,0,0,6,0,0,0,0,0,6,378,371,1,0,1,0,1,1,0,0,0,0,0,3,437,427,4,0,1,0,1,0,1,0,0,0,0,3,119,117,2,0,0,0,0,0,0,0,0,0,0,0,374,363,3,0,0,0,0,0,0,0,0,0,0,8,1486,1431,8,2,1,1,0,3,7,0,1,0,0,32,146,115,7,0,0,1,3,1,2,0,3,3,0,11
95GG46,4092,4002,6,0,55,0,0,0,7,0,0,4,0,18,1999,1985,1,0,6,0,0,0,2,0,0,0,0,5,577,564,1,0,12,0,0,0,0,0,0,0,0,0,566,552,3,0,9,0,0,0,0,0,0,1,0,1,107,106,0,0,1,0,0,0,0,0,0,0,0,0,398,389,0,0,9,0,0,0,0,0,0,0,0,0,322,295,0,0,15,0,0,0,3,0,0,3,0,6,123,111,1,0,3,0,0,0,2,0,0,0,0,6
95GG47,4629,4385,87,4,40,6,9,7,11,3,0,12,2,63,1796,1769,10,0,7,0,1,1,0,1,0,0,0,7,667,642,9,0,5,0,0,0,3,0,0,2,0,6,639,603,15,0,7,2,3,0,2,0,0,0,0,7,145,138,2,0,3,0,0,0,0,0,0,0,1,1,468,446,7,0,9,0,1,1,1,0,0,1,0,2,747,678,14,2,9,3,1,3,4,1,0,9,0,23,167,109,30,2,0,1,3,2,1,1,0,0,1,17
95GG48,4142,4031,5,0,74,0,0,0,5,0,1,0,0,26,2107,2077,0,0,23,0,0,0,1,0,0,0,0,6,598,588,0,0,10,0,0,0,0,0,0,0,0,0,536,515,1,0,17,0,0,0,0,0,0,0,0,3,83,80,0,0,1,0,0,0,1,0,0,0,0,1,387,370,0,0,14,0,0,0,2,0,0,0,0,1,327,310,2,0,9,0,0,0,1,0,1,0,0,4,104,91,2,0,0,0,0,0,0,0,0,0,0,11
95GG49,7475,6589,141,22,20,16,36,116,23,5,14,18,33,442,653,576,10,1,1,1,3,16,0,0,0,0,1,44,307,261,8,2,1,0,7,0,2,0,1,3,1,21,571,526,7,1,2,0,1,2,2,0,0,0,5,25,82,77,1,1,0,0,0,0,1,0,0,0,0,2,2487,2392,11,1,2,1,8,10,0,0,0,5,18,39,3037,2614,59,6,13,11,13,56,12,0,11,9,3,230,338,143,45,10,1,3,4,32,6,5,2,1,5,81
95GG50,4477,3932,257,16,7,6,29,17,7,3,5,1,26,171,1514,1406,55,5,2,1,2,8,0,0,0,0,0,35,601,561,17,0,1,0,2,2,0,0,0,0,2,16,519,481,15,1,0,1,4,0,1,0,1,0,0,15,122,120,0,0,0,0,1,0,0,0,0,0,0,1,429,389,22,0,0,0,7,1,0,0,0,0,1,9,1015,859,50,7,4,2,3,5,4,3,4,0,10,64,277,116,98,3,0,2,10,1,2,0,0,1,13,31
95GG51,3319,3275,22,2,2,1,0,0,0,4,0,0,0,13,1697,1690,2,0,1,0,0,0,0,2,0,0,0,2,489,483,3,0,0,1,0,0,0,0,0,0,0,2,365,365,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0,259,256,0,0,0,0,0,0,0,1,0,0,0,2,238,219,12,0,1,0,0,0,0,1,0,0,0,5,134,125,5,2,0,0,0,0,0,0,0,0,0,2
95HH01,1711,1693,9,0,0,1,0,0,0,0,1,0,0,7,435,428,3,0,0,0,0,0,0,0,0,0,0,4,174,174,0,0,0,0,0,0,0,0,0,0,0,0,268,267,0,0,0,1,0,0,0,0,0,0,0,0,82,81,0,0,0,0,0,0,0,0,0,0,0,1,188,186,2,0,0,0,0,0,0,0,0,0,0,0,487,480,4,0,0,0,0,0,0,0,1,0,0,2,77,77,0,0,0,0,0,0,0,0,0,0,0,0
95HH02,2293,2267,2,0,0,0,0,6,0,0,0,2,0,16,382,377,0,0,0,0,0,1,0,0,0,0,0,4,327,326,0,0,0,0,0,0,0,0,0,0,0,1,421,419,0,0,0,0,0,2,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,380,379,0,0,0,0,0,0,0,0,0,0,0,1,587,579,0,0,0,0,0,2,0,0,0,1,0,5,72,63,2,0,0,0,0,1,0,0,0,1,0,5
95HH03,1404,1386,0,0,0,1,0,0,0,0,0,0,0,17,362,358,0,0,0,0,0,0,0,0,0,0,0,4,148,147,0,0,0,0,0,0,0,0,0,0,0,1,191,190,0,0,0,0,0,0,0,0,0,0,0,1,102,100,0,0,0,0,0,0,0,0,0,0,0,2,154,152,0,0,0,0,0,0,0,0,0,0,0,2,397,390,0,0,0,1,0,0,0,0,0,0,0,6,50,49,0,0,0,0,0,0,0,0,0,0,0,1
95HH04,2531,2513,7,0,0,0,0,1,0,0,1,0,0,9,535,534,1,0,0,0,0,0,0,0,0,0,0,0,316,314,2,0,0,0,0,0,0,0,0,0,0,0,438,437,1,0,0,0,0,0,0,0,0,0,0,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,374,372,0,0,0,0,0,0,0,0,0,0,0,2,596,591,1,0,0,0,0,0,0,0,1,0,0,3,86,79,2,0,0,0,0,1,0,0,0,0,0,4
95HH05,1630,1596,20,4,1,1,0,1,1,0,0,2,0,4,575,570,2,2,0,0,0,0,0,0,0,0,0,1,264,263,1,0,0,0,0,0,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,91,90,0,0,0,0,0,0,0,0,0,0,0,1,212,210,0,2,0,0,0,0,0,0,0,0,0,0,180,165,8,0,1,0,0,1,1,0,0,2,0,2,62,52,9,0,0,1,0,0,0,0,0,0,0,0
95HH06,3611,3575,4,0,0,2,3,4,0,0,0,0,1,22,660,651,0,0,0,1,0,3,0,0,0,0,0,5,555,555,0,0,0,0,0,0,0,0,0,0,0,0,662,659,0,0,0,1,1,0,0,0,0,0,0,1,233,233,0,0,0,0,0,0,0,0,0,0,0,0,555,551,0,0,0,0,0,0,0,0,0,0,0,4,840,830,2,0,0,0,1,1,0,0,0,0,0,6,106,96,2,0,0,0,1,0,0,0,0,0,1,6
95HH07,1234,1209,9,0,0,0,3,0,0,0,1,0,0,12,439,438,0,0,0,0,0,0,0,0,0,0,0,1,186,185,1,0,0,0,0,0,0,0,0,0,0,0,205,204,0,0,0,0,0,0,0,0,0,0,0,1,62,62,0,0,0,0,0,0,0,0,0,0,0,0,129,128,0,0,0,0,0,0,0,0,1,0,0,0,164,157,1,0,0,0,1,0,0,0,0,0,0,5,49,35,7,0,0,0,2,0,0,0,0,0,0,5
95HH08,2169,2115,16,7,2,0,3,6,0,1,3,0,0,16,453,445,4,0,0,0,0,2,0,0,0,0,0,2,211,208,0,1,0,0,0,0,0,0,0,0,0,2,325,320,2,1,0,0,1,0,0,0,0,0,0,1,100,99,1,0,0,0,0,0,0,0,0,0,0,0,284,277,2,0,2,0,0,1,0,0,0,0,0,2,706,694,3,0,0,0,0,0,0,0,2,0,0,7,90,72,4,5,0,0,2,3,0,1,1,0,0,2
95HH09,2301,2205,33,3,2,3,6,8,2,0,3,4,1,31,732,723,4,0,0,0,1,3,0,0,0,0,0,1,268,261,2,0,0,0,2,0,0,0,0,0,0,3,320,314,1,0,0,0,1,0,0,0,0,1,1,2,104,102,1,0,0,0,0,0,0,0,0,0,0,1,250,243,3,0,0,0,0,0,0,0,0,0,0,4,506,468,9,0,2,1,2,4,2,0,3,2,0,13,121,94,13,3,0,2,0,1,0,0,0,1,0,7
95HH10,1923,1906,2,0,0,0,1,0,0,0,0,0,0,14,291,289,0,0,0,0,0,0,0,0,0,0,0,2,172,171,0,0,0,0,0,0,0,0,0,0,0,1,325,323,0,0,0,0,1,0,0,0,0,0,0,1,71,71,0,0,0,0,0,0,0,0,0,0,0,0,263,261,0,0,0,0,0,0,0,0,0,0,0,2,757,749,1,0,0,0,0,0,0,0,0,0,0,7,44,42,1,0,0,0,0,0,0,0,0,0,0,1
95HH11,1143,1136,1,0,0,0,0,0,0,0,0,0,0,6,457,457,0,0,0,0,0,0,0,0,0,0,0,0,176,175,0,0,0,0,0,0,0,0,0,0,0,1,165,163,0,0,0,0,0,0,0,0,0,0,0,2,68,68,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,117,113,1,0,0,0,0,0,0,0,0,0,0,3,45,45,0,0,0,0,0,0,0,0,0,0,0,0
95HH12,1252,1237,5,0,0,0,0,1,0,0,0,2,0,7,360,358,1,0,0,0,0,0,0,0,0,0,0,1,183,180,1,0,0,0,0,0,0,0,0,0,0,2,216,214,0,0,0,0,0,0,0,0,0,0,0,2,79,79,0,0,0,0,0,0,0,0,0,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,204,200,0,0,0,0,0,1,0,0,0,2,0,1,47,43,3,0,0,0,0,0,0,0,0,0,0,1
95HH13,1052,1048,1,0,0,1,0,0,0,2,0,0,0,0,410,410,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,0,0,0,0,0,0,0,0,155,154,0,0,0,0,0,0,0,1,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,128,126,1,0,0,0,0,0,0,1,0,0,0,0,80,79,0,0,0,1,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
95HH14,1281,1261,9,0,0,2,2,0,2,0,0,0,0,5,529,525,1,0,0,1,0,0,0,0,0,0,0,2,169,168,0,0,0,0,0,0,0,0,0,0,0,1,182,181,1,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,146,143,2,0,0,0,0,0,0,0,0,0,0,1,58,47,5,0,0,1,2,0,2,0,0,0,0,1
95HH15,2154,2135,0,0,0,1,1,0,0,0,0,4,1,12,573,570,0,0,0,0,0,0,0,0,0,0,0,3,259,257,0,0,0,0,0,0,0,0,0,1,0,1,350,345,0,0,0,1,0,0,0,0,0,0,0,4,115,115,0,0,0,0,0,0,0,0,0,0,0,0,324,323,0,0,0,0,1,0,0,0,0,0,0,0,468,463,0,0,0,0,0,0,0,0,0,2,0,3,65,62,0,0,0,0,0,0,0,0,0,1,1,1
95HH16,1767,1743,6,0,0,2,0,2,2,0,0,6,0,6,356,356,0,0,0,0,0,0,0,0,0,0,0,0,179,178,0,0,0,0,0,0,0,0,0,0,0,1,270,269,0,0,0,0,0,1,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,197,194,0,0,0,0,0,0,1,0,0,0,0,2,618,610,1,0,0,0,0,1,1,0,0,4,0,1,67,56,5,0,0,2,0,0,0,0,0,2,0,2
95HH17,1953,1935,6,3,0,0,0,0,0,0,1,0,0,8,443,443,0,0,0,0,0,0,0,0,0,0,0,0,256,254,0,1,0,0,0,0,0,0,0,0,0,1,335,335,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,258,258,0,0,0,0,0,0,0,0,0,0,0,0,472,461,5,1,0,0,0,0,0,0,0,0,0,5,70,65,1,1,0,0,0,0,0,0,1,0,0,2
95II01,2595,2559,8,0,0,0,0,1,12,0,0,0,0,15,512,505,0,0,0,0,0,1,2,0,0,0,0,4,251,248,0,0,0,0,0,0,1,0,0,0,0,2,412,404,3,0,0,0,0,0,2,0,0,0,0,3,155,155,0,0,0,0,0,0,0,0,0,0,0,0,348,346,0,0,0,0,0,0,0,0,0,0,0,2,829,818,2,0,0,0,0,0,7,0,0,0,0,2,88,83,3,0,0,0,0,0,0,0,0,0,0,2
95II02,3977,3866,23,1,3,1,1,15,5,0,3,3,0,56,932,914,2,0,1,0,0,7,0,0,0,1,0,7,382,371,2,0,0,0,0,0,0,0,0,0,0,9,520,516,1,0,0,1,0,0,0,0,0,0,0,2,133,132,0,0,1,0,0,0,0,0,0,0,0,0,453,446,1,0,0,0,0,1,0,0,1,0,0,4,1444,1398,10,0,1,0,0,5,2,0,2,1,0,25,113,89,7,1,0,0,1,2,3,0,0,1,0,9
95II03,2752,2672,10,5,3,0,0,22,0,0,0,2,0,38,381,362,0,0,0,0,0,12,0,0,0,0,0,7,239,234,1,0,0,0,0,1,0,0,0,0,0,3,407,405,0,0,0,0,0,2,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,384,374,3,0,0,0,0,2,0,0,0,1,0,4,1147,1123,4,1,3,0,0,0,0,0,0,1,0,15,100,80,2,4,0,0,0,5,0,0,0,0,0,9
95II04,3366,3295,7,2,2,2,0,9,24,0,0,2,0,23,879,870,0,1,0,0,0,4,0,0,0,0,0,4,446,438,0,0,0,0,0,3,0,0,0,1,0,4,548,541,1,0,0,0,0,0,4,0,0,0,0,2,160,160,0,0,0,0,0,0,0,0,0,0,0,0,454,450,0,0,1,0,0,1,1,0,0,0,0,1,775,749,4,0,1,1,0,1,13,0,0,1,0,5,104,87,2,1,0,1,0,0,6,0,0,0,0,7
95II05,2854,2777,8,2,12,0,0,7,14,1,5,0,0,28,583,571,0,1,1,0,0,5,0,0,0,0,0,5,267,260,1,0,0,0,0,0,2,0,0,0,0,4,393,391,0,0,1,0,0,1,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,383,377,0,0,6,0,0,0,0,0,0,0,0,0,1014,983,1,0,4,0,0,1,10,0,2,0,0,13,93,74,6,1,0,0,0,0,2,1,3,0,0,6
95II06,2648,2595,8,3,3,1,2,4,0,0,1,2,0,29,395,391,0,0,0,0,0,2,0,0,0,0,0,2,247,241,0,3,0,0,0,1,0,0,0,0,0,2,436,433,0,0,1,0,0,0,0,0,0,1,0,1,91,91,0,0,0,0,0,0,0,0,0,0,0,0,368,365,1,0,1,0,0,0,0,0,0,0,0,1,1030,1012,4,0,1,0,0,1,0,0,1,1,0,10,81,62,3,0,0,1,2,0,0,0,0,0,0,13
95II07,1687,1655,14,0,0,0,1,0,2,1,0,0,0,14,672,670,0,0,0,0,0,0,0,0,0,0,0,2,255,251,2,0,0,0,0,0,0,0,0,0,0,2,230,227,1,0,0,0,0,0,0,0,0,0,0,2,75,74,1,0,0,0,0,0,0,0,0,0,0,0,173,169,2,0,0,0,0,0,0,0,0,0,0,2,220,210,4,0,0,0,0,0,2,1,0,0,0,3,62,54,4,0,0,0,1,0,0,0,0,0,0,3
95II08,1983,1937,32,0,0,3,0,0,0,0,0,0,0,11,537,530,6,0,0,1,0,0,0,0,0,0,0,0,249,244,3,0,0,1,0,0,0,0,0,0,0,1,285,283,0,0,0,1,0,0,0,0,0,0,0,1,114,112,1,0,0,0,0,0,0,0,0,0,0,1,263,259,3,0,0,0,0,0,0,0,0,0,0,1,448,437,4,0,0,0,0,0,0,0,0,0,0,7,87,72,15,0,0,0,0,0,0,0,0,0,0,0
95II09,2712,2601,11,1,1,0,2,2,44,0,2,14,2,32,552,541,2,0,0,0,0,2,1,0,2,0,0,4,334,331,0,0,0,0,0,0,0,0,0,1,0,2,442,440,0,1,0,0,0,0,0,0,0,0,0,1,171,171,0,0,0,0,0,0,0,0,0,0,0,0,327,325,0,0,0,0,0,0,1,0,0,0,0,1,764,699,5,0,1,0,0,0,32,0,0,11,1,15,122,94,4,0,0,0,2,0,10,0,0,2,1,9
95II10,2118,2086,7,0,2,1,0,0,3,0,0,0,0,19,761,755,0,0,1,0,0,0,0,0,0,0,0,5,359,354,0,0,1,0,0,0,0,0,0,0,0,4,330,330,0,0,0,0,0,0,0,0,0,0,0,0,104,103,0,0,0,0,0,0,0,0,0,0,0,1,229,227,0,0,0,0,0,0,0,0,0,0,0,2,259,251,1,0,0,1,0,0,3,0,0,0,0,3,76,66,6,0,0,0,0,0,0,0,0,0,0,4
95II11,2105,2042,10,0,2,0,5,3,5,0,0,4,2,32,323,315,2,0,0,0,0,1,0,0,0,0,0,5,178,173,1,0,1,0,0,0,0,0,0,0,0,3,270,263,4,0,0,0,1,0,0,0,0,1,0,1,84,83,0,0,0,0,0,0,0,0,0,0,0,1,248,246,0,0,0,0,0,0,0,0,0,0,0,2,929,902,3,0,1,0,0,2,4,0,0,1,1,15,73,60,0,0,0,0,4,0,1,0,0,2,1,5
95II12,2036,2003,8,4,2,0,5,1,0,0,2,0,0,11,334,325,0,4,1,0,2,1,0,0,0,0,0,1,181,180,0,0,0,0,0,0,0,0,0,0,0,1,329,327,0,0,1,0,0,0,0,0,0,0,0,1,74,74,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,785,775,3,0,0,0,0,0,0,0,2,0,0,5,64,53,5,0,0,0,3,0,0,0,0,0,0,3
95II13,2198,2115,7,5,0,0,2,2,45,0,0,6,0,16,710,704,0,0,0,0,0,2,1,0,0,0,0,3,336,330,0,0,0,0,0,0,2,0,0,1,0,3,332,323,2,0,0,0,0,0,6,0,0,0,0,1,135,135,0,0,0,0,0,0,0,0,0,0,0,0,232,227,3,0,0,0,0,0,1,0,0,0,0,1,362,322,0,0,0,0,0,0,31,0,0,5,0,4,91,74,2,5,0,0,2,0,4,0,0,0,0,4
95II14,2123,2087,12,0,0,0,0,2,0,1,0,0,3,18,377,372,2,0,0,0,0,2,0,0,0,0,0,1,186,184,1,0,0,0,0,0,0,0,0,0,0,1,289,288,0,0,0,0,0,0,0,0,0,0,1,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,259,257,1,0,0,0,0,0,0,0,0,0,0,1,845,827,5,0,0,0,0,0,0,0,0,0,1,12,81,73,3,0,0,0,0,0,0,1,0,0,1,3
95II15,2669,2568,20,1,1,1,0,30,1,1,3,2,0,41,393,362,4,1,0,0,0,15,0,0,0,0,0,11,198,192,0,0,0,0,0,4,0,0,0,0,0,2,358,349,1,0,0,0,0,4,0,0,0,0,0,4,78,77,0,0,0,0,0,0,0,0,1,0,0,0,304,297,1,0,0,0,0,1,0,0,0,0,0,5,1254,1228,2,0,1,0,0,4,0,0,0,2,0,17,84,63,12,0,0,1,0,2,1,1,2,0,0,2
95II16,1748,1728,9,0,0,0,2,2,0,0,0,0,0,7,583,579,2,0,0,0,0,0,0,0,0,0,0,2,258,256,0,0,0,0,0,2,0,0,0,0,0,0,259,257,1,0,0,0,0,0,0,0,0,0,0,1,107,107,0,0,0,0,0,0,0,0,0,0,0,0,187,184,3,0,0,0,0,0,0,0,0,0,0,0,289,281,3,0,0,0,2,0,0,0,0,0,0,3,65,64,0,0,0,0,0,0,0,0,0,0,0,1
95II17,2085,2053,9,0,0,0,0,1,1,0,0,0,0,21,644,635,2,0,0,0,0,1,0,0,0,0,0,6,245,240,0,0,0,0,0,0,0,0,0,0,0,5,293,292,1,0,0,0,0,0,0,0,0,0,0,0,118,116,2,0,0,0,0,0,0,0,0,0,0,0,241,234,0,0,0,0,0,0,0,0,0,0,0,7,471,464,4,0,0,0,0,0,0,0,0,0,0,3,73,72,0,0,0,0,0,0,1,0,0,0,0,0
95II18,1861,1806,18,0,0,0,3,6,7,0,2,4,0,15,684,682,1,0,0,0,0,0,1,0,0,0,0,0,246,244,2,0,0,0,0,0,0,0,0,0,0,0,257,255,1,0,0,0,0,0,0,0,0,0,0,1,93,92,1,0,0,0,0,0,0,0,0,0,0,0,183,177,2,0,0,0,0,0,0,0,1,0,0,3,331,311,4,0,0,0,0,0,4,0,1,4,0,7,67,45,7,0,0,0,3,6,2,0,0,0,0,4
95II19,3065,3036,5,0,1,1,0,0,3,0,6,0,0,13,633,632,1,0,0,0,0,0,0,0,0,0,0,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,498,495,1,0,0,0,0,0,1,0,0,0,0,1,199,199,0,0,0,0,0,0,0,0,0,0,0,0,430,428,0,0,0,1,0,0,0,0,0,0,0,1,869,861,0,0,1,0,0,0,2,0,2,0,0,3,112,97,3,0,0,0,0,0,0,0,4,0,0,8
95II20,2284,2182,35,0,6,1,2,7,7,0,3,8,0,33,420,408,5,0,1,0,1,1,0,0,0,0,0,4,203,200,1,0,1,0,0,0,0,0,0,0,0,1,291,280,2,0,1,1,0,0,2,0,0,0,0,5,85,85,0,0,0,0,0,0,0,0,0,0,0,0,253,248,0,0,0,0,0,1,0,0,1,0,0,3,939,890,17,0,3,0,0,4,4,0,2,7,0,12,93,71,10,0,0,0,1,1,1,0,0,1,0,8
95II21,1879,1864,4,1,0,0,1,0,2,0,0,0,0,7,716,714,0,0,0,0,0,0,0,0,0,0,0,2,277,275,0,1,0,0,0,0,0,0,0,0,0,1,306,305,1,0,0,0,0,0,0,0,0,0,0,0,110,109,0,0,0,0,0,0,0,0,0,0,0,1,182,182,0,0,0,0,0,0,0,0,0,0,0,0,222,218,1,0,0,0,0,0,2,0,0,0,0,1,66,61,2,0,0,0,1,0,0,0,0,0,0,2
95II22,1854,1815,19,7,1,0,0,3,1,0,0,0,0,8,519,511,4,0,1,0,0,1,0,0,0,0,0,2,266,263,1,0,0,0,0,1,0,0,0,0,0,1,259,257,0,1,0,0,0,0,0,0,0,0,0,1,108,108,0,0,0,0,0,0,0,0,0,0,0,0,214,212,0,1,0,0,0,0,0,0,0,0,0,1,407,397,3,2,0,0,0,1,1,0,0,0,0,3,81,67,11,3,0,0,0,0,0,0,0,0,0,0
95II23,1801,1742,11,5,2,1,1,2,6,0,0,0,4,27,378,365,2,1,0,0,1,1,0,0,0,0,0,8,159,157,1,0,0,0,0,1,0,0,0,0,0,0,247,238,0,2,0,0,0,0,3,0,0,0,0,4,58,56,0,0,0,0,0,0,0,0,0,0,0,2,214,211,3,0,0,0,0,0,0,0,0,0,0,0,671,652,3,1,2,1,0,0,3,0,0,0,1,8,74,63,2,1,0,0,0,0,0,0,0,0,3,5
95JJ01,1993,1976,6,0,1,0,0,0,6,0,0,0,0,4,602,598,2,0,1,0,0,0,0,0,0,0,0,1,224,224,0,0,0,0,0,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,234,233,0,0,0,0,0,0,0,0,0,0,0,1,505,499,1,0,0,0,0,0,3,0,0,0,0,2,69,63,3,0,0,0,0,0,3,0,0,0,0,0
95JJ02,1960,1911,29,0,3,1,0,0,0,0,0,0,0,16,464,461,0,0,0,0,0,0,0,0,0,0,0,3,188,184,2,0,0,0,0,0,0,0,0,0,0,2,280,275,1,0,0,1,0,0,0,0,0,0,0,3,61,61,0,0,0,0,0,0,0,0,0,0,0,0,210,204,4,0,2,0,0,0,0,0,0,0,0,0,690,676,5,0,1,0,0,0,0,0,0,0,0,8,67,50,17,0,0,0,0,0,0,0,0,0,0,0
95JJ03,1812,1794,3,0,0,0,0,2,0,0,0,0,0,13,717,713,1,0,0,0,0,0,0,0,0,0,0,3,308,308,0,0,0,0,0,0,0,0,0,0,0,0,318,315,2,0,0,0,0,0,0,0,0,0,0,1,51,51,0,0,0,0,0,0,0,0,0,0,0,0,178,177,0,0,0,0,0,0,0,0,0,0,0,1,199,190,0,0,0,0,0,1,0,0,0,0,0,8,41,40,0,0,0,0,0,1,0,0,0,0,0,0
95JJ04,2501,2472,5,3,0,0,0,4,1,0,3,0,0,13,740,737,0,0,0,0,0,2,0,0,0,0,0,1,283,280,0,0,0,0,0,1,1,0,1,0,0,0,366,364,0,1,0,0,0,0,0,0,0,0,0,1,119,119,0,0,0,0,0,0,0,0,0,0,0,0,269,267,0,2,0,0,0,0,0,0,0,0,0,0,636,618,4,0,0,0,0,1,0,0,2,0,0,11,88,87,1,0,0,0,0,0,0,0,0,0,0,0
95JJ05,1597,1462,101,0,1,1,0,13,1,1,0,0,0,17,694,653,29,0,0,0,0,3,0,1,0,0,0,8,186,183,3,0,0,0,0,0,0,0,0,0,0,0,237,232,3,0,0,0,0,2,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,140,129,6,0,0,1,0,2,0,0,0,0,0,2,190,178,7,0,1,0,0,2,0,0,0,0,0,2,102,39,53,0,0,0,0,4,1,0,0,0,0,5
95JJ06,1914,1804,92,0,0,0,0,5,0,0,1,1,0,11,739,719,18,0,0,0,0,0,0,0,1,0,0,1,305,299,4,0,0,0,0,0,0,0,0,0,0,2,291,288,3,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,193,190,2,0,0,0,0,0,0,0,0,0,0,1,222,210,10,0,0,0,0,0,0,0,0,1,0,1,112,46,55,0,0,0,0,5,0,0,0,0,0,6
