GeographyCode,DC2122NI0001,DC2122NI0002,DC2122NI0003,DC2122NI0004,DC2122NI0005,DC2122NI0006,DC2122NI0007,DC2122NI0008,DC2122NI0009,DC2122NI0010,DC2122NI0011,DC2122NI0012,DC2122NI0013,DC2122NI0014,DC2122NI0015,DC2122NI0016,DC2122NI0017,DC2122NI0018,DC2122NI0019,DC2122NI0020,DC2122NI0021,DC2122NI0022,DC2122NI0023,DC2122NI0024,DC2122NI0025,DC2122NI0026,DC2122NI0027,DC2122NI0028,DC2122NI0029,DC2122NI0030,DC2122NI0031,DC2122NI0032,DC2122NI0033,DC2122NI0034,DC2122NI0035,DC2122NI0036,DC2122NI0037,DC2122NI0038,DC2122NI0039,DC2122NI0040,DC2122NI0041,DC2122NI0042,DC2122NI0043,DC2122NI0044,DC2122NI0045,DC2122NI0046,DC2122NI0047,DC2122NI0048,DC2122NI0049,DC2122NI0050,DC2122NI0051,DC2122NI0052,DC2122NI0053,DC2122NI0054,DC2122NI0055,DC2122NI0056,DC2122NI0057,DC2122NI0058,DC2122NI0059,DC2122NI0060,DC2122NI0061,DC2122NI0062,DC2122NI0063,DC2122NI0064,DC2122NI0065,DC2122NI0066,DC2122NI0067,DC2122NI0068,DC2122NI0069,DC2122NI0070,DC2122NI0071,DC2122NI0072,DC2122NI0073,DC2122NI0074,DC2122NI0075,DC2122NI0076,DC2122NI0077,DC2122NI0078,DC2122NI0079,DC2122NI0080,DC2122NI0081,DC2122NI0082,DC2122NI0083,DC2122NI0084,DC2122NI0085,DC2122NI0086,DC2122NI0087,DC2122NI0088,DC2122NI0089,DC2122NI0090,DC2122NI0091,DC2122NI0092,DC2122NI0093,DC2122NI0094,DC2122NI0095,DC2122NI0096,DC2122NI0097,DC2122NI0098,DC2122NI0099,DC2122NI0100,DC2122NI0101,DC2122NI0102,DC2122NI0103,DC2122NI0104,DC2122NI0105,DC2122NI0106,DC2122NI0107,DC2122NI0108,DC2122NI0109,DC2122NI0110,DC2122NI0111,DC2122NI0112,DC2122NI0113,DC2122NI0114,DC2122NI0115,DC2122NI0116,DC2122NI0117,DC2122NI0118,DC2122NI0119,DC2122NI0120,DC2122NI0121,DC2122NI0122,DC2122NI0123,DC2122NI0124,DC2122NI0125,DC2122NI0126,DC2122NI0127,DC2122NI0128,DC2122NI0129,DC2122NI0130,DC2122NI0131,DC2122NI0132,DC2122NI0133,DC2122NI0134,DC2122NI0135,DC2122NI0136,DC2122NI0137,DC2122NI0138,DC2122NI0139,DC2122NI0140,DC2122NI0141,DC2122NI0142,DC2122NI0143,DC2122NI0144,DC2122NI0145,DC2122NI0146,DC2122NI0147,DC2122NI0148,DC2122NI0149,DC2122NI0150
95XX04,2871,319,2299,29,224,1375,153,1080,13,129,1496,166,1219,16,95,1850,224,1516,16,94,922,105,760,4,53,928,119,756,12,41,1670,197,1385,14,74,835,88,701,4,42,835,109,684,10,32,180,27,131,2,20,87,17,59,0,11,93,10,72,2,9,1021,95,783,13,130,453,48,320,9,76,568,47,463,4,54,672,70,489,6,107,361,36,255,5,65,311,34,234,1,42,12,0,10,1,1,7,0,5,1,1,5,0,5,0,0,66,7,50,2,7,27,3,18,2,4,39,4,32,0,3,134,12,110,2,10,39,6,27,1,5,95,6,83,1,5,137,6,124,2,5,19,3,15,0,1,118,3,109,2,4
95XX05,2238,232,1768,22,216,1054,116,814,13,111,1184,116,954,9,105,1240,139,986,15,100,620,74,483,10,53,620,65,503,5,47,1088,117,896,14,61,543,61,442,9,31,545,56,454,5,30,152,22,90,1,39,77,13,41,1,22,75,9,49,0,17,998,93,782,7,116,434,42,331,3,58,564,51,451,4,58,547,56,395,4,92,282,27,205,2,48,265,29,190,2,44,23,1,21,0,1,11,0,10,0,1,12,1,11,0,0,85,8,69,0,8,43,5,35,0,3,42,3,34,0,5,144,17,115,2,10,54,6,44,0,4,90,11,71,2,6,199,11,182,1,5,44,4,37,1,2,155,7,145,0,3
95XX06,2916,262,2303,22,329,1322,104,1045,12,161,1594,158,1258,10,168,1588,143,1275,13,157,791,64,633,8,86,797,79,642,5,71,1344,115,1118,13,98,672,56,552,8,56,672,59,566,5,42,244,28,157,0,59,119,8,81,0,30,125,20,76,0,29,1328,119,1028,9,172,531,40,412,4,75,797,79,616,5,97,777,63,567,5,142,368,23,276,4,65,409,40,291,1,77,18,2,14,0,2,7,0,6,0,1,11,2,8,0,1,116,12,96,0,8,38,4,32,0,2,78,8,64,0,6,224,24,181,3,16,75,7,63,0,5,149,17,118,3,11,193,18,170,1,4,43,6,35,0,2,150,12,135,1,2
95XX07,2409,263,1935,16,195,1123,114,897,8,104,1286,149,1038,8,91,1484,165,1210,11,98,743,73,609,7,54,741,92,601,4,44,1352,137,1130,8,77,676,61,565,5,45,676,76,565,3,32,132,28,80,3,21,67,12,44,2,9,65,16,36,1,12,925,98,725,5,97,380,41,288,1,50,545,57,437,4,47,500,68,350,3,79,264,34,184,0,46,236,34,166,3,33,18,4,14,0,0,3,0,3,0,0,15,4,11,0,0,61,6,50,1,4,27,2,23,1,1,34,4,27,0,3,97,7,83,0,7,33,2,29,0,2,64,5,54,0,5,249,13,228,1,7,53,3,49,0,1,196,10,179,1,6
95XX08,2221,636,1449,21,115,1040,284,681,10,65,1181,352,768,11,50,1342,397,883,13,49,669,186,451,7,25,673,211,432,6,24,1244,358,841,12,33,622,171,427,7,17,622,187,414,5,16,98,39,42,1,16,47,15,24,0,8,51,24,18,1,8,879,239,566,8,66,371,98,230,3,40,508,141,336,5,26,493,157,276,4,56,259,75,145,2,37,234,82,131,2,19,15,5,8,1,1,6,2,3,0,1,9,3,5,1,0,47,12,31,0,4,23,8,15,0,0,24,4,16,0,4,108,21,81,2,4,50,6,41,1,2,58,15,40,1,2,216,44,170,1,1,33,7,26,0,0,183,37,144,1,1
95XX09,2270,247,1870,13,140,1032,110,840,3,79,1238,137,1030,10,61,1318,155,1090,8,65,659,69,547,3,40,659,86,543,5,25,1182,133,995,7,47,590,59,499,3,29,592,74,496,4,18,136,22,95,1,18,69,10,48,0,11,67,12,47,1,7,952,92,780,5,75,373,41,293,0,39,579,51,487,5,36,483,52,368,1,62,255,31,190,0,34,228,21,178,1,28,27,2,23,0,2,9,0,8,0,1,18,2,15,0,1,62,12,47,0,3,29,6,22,0,1,33,6,25,0,2,115,10,98,1,6,31,2,27,0,2,84,8,71,1,4,265,16,244,3,2,49,2,46,0,1,216,14,198,3,1
95XX10,3532,328,2810,34,360,1664,132,1324,20,188,1868,196,1486,14,172,2092,189,1703,17,183,1043,79,849,11,104,1049,110,854,6,79,1754,153,1460,16,125,877,69,723,11,74,877,84,737,5,51,338,36,243,1,58,166,10,126,0,30,172,26,117,1,28,1440,139,1107,17,177,621,53,475,9,84,819,86,632,8,93,932,85,693,10,144,469,42,347,6,74,463,43,346,4,70,14,2,12,0,0,9,1,8,0,0,5,1,4,0,0,135,15,105,2,13,37,3,32,1,1,98,12,73,1,12,224,25,176,5,18,76,6,60,2,8,148,19,116,3,10,135,12,121,0,2,30,1,28,0,1,105,11,93,0,1
95XX11,4781,383,3766,51,581,2221,159,1723,27,312,2560,224,2043,24,269,2804,228,2246,30,300,1398,97,1111,18,172,1406,131,1135,12,128,2188,161,1827,26,174,1093,68,908,14,103,1095,93,919,12,71,616,67,419,4,126,305,29,203,4,69,311,38,216,0,57,1977,155,1520,21,281,823,62,612,9,140,1154,93,908,12,141,1293,112,940,9,232,605,47,435,6,117,688,65,505,3,115,27,1,21,2,3,18,1,15,1,1,9,0,6,1,2,179,9,152,2,16,61,2,47,0,12,118,7,105,2,4,294,26,238,7,23,96,10,76,2,8,198,16,162,5,15,184,7,169,1,7,43,2,39,0,2,141,5,130,1,5
95XX12,2064,279,1601,18,166,1038,130,788,10,110,1026,149,813,8,56,1386,193,1087,12,94,693,91,542,5,55,693,102,545,7,39,1270,168,1017,9,76,638,80,505,4,49,632,88,512,5,27,116,25,70,3,18,55,11,37,1,6,61,14,33,2,12,678,86,514,6,72,345,39,246,5,55,333,47,268,1,17,439,56,314,6,63,266,30,183,5,48,173,26,131,1,15,18,1,17,0,0,9,0,9,0,0,9,1,8,0,0,42,10,29,0,3,17,3,11,0,3,25,7,18,0,0,57,8,43,0,6,24,3,17,0,4,33,5,26,0,2,122,11,111,0,0,29,3,26,0,0,93,8,85,0,0
95XX13,2277,250,1820,29,178,1072,118,847,15,92,1205,132,973,14,86,1592,176,1299,20,97,797,89,646,11,51,795,87,653,9,46,1500,158,1242,19,81,750,81,616,11,42,750,77,626,8,39,92,18,57,1,16,47,8,30,0,9,45,10,27,1,7,685,74,521,9,81,275,29,201,4,41,410,45,320,5,40,358,40,252,5,61,190,20,131,3,36,168,20,121,2,25,22,7,14,0,1,7,3,4,0,0,15,4,10,0,1,34,4,21,3,6,11,1,9,1,0,23,3,12,2,6,83,14,62,0,7,29,3,24,0,2,54,11,38,0,5,188,9,172,1,6,38,2,33,0,3,150,7,139,1,3
95XX14,1987,427,1401,37,122,953,184,681,17,71,1034,243,720,20,51,1332,284,951,29,68,669,118,492,17,42,663,166,459,12,26,1240,259,903,27,51,621,107,467,15,32,619,152,436,12,19,92,25,48,2,17,48,11,25,2,10,44,14,23,0,7,655,143,450,8,54,284,66,189,0,29,371,77,261,8,25,407,100,260,4,43,214,52,139,0,23,193,48,121,4,20,18,3,13,2,0,7,1,6,0,0,11,2,7,2,0,30,6,20,0,4,14,2,10,0,2,16,4,10,0,2,72,17,49,1,5,29,8,18,0,3,43,9,31,1,2,128,17,108,1,2,20,3,16,0,1,108,14,92,1,1
95XX15,2032,161,1664,19,188,940,68,757,8,107,1092,93,907,11,81,988,88,819,9,72,497,41,408,5,43,491,47,411,4,29,826,69,705,8,44,413,31,353,4,25,413,38,352,4,19,162,19,114,1,28,84,10,55,1,18,78,9,59,0,10,1044,73,845,10,116,443,27,349,3,64,601,46,496,7,52,613,46,477,3,87,302,21,231,1,49,311,25,246,2,38,14,0,12,1,1,6,0,5,0,1,8,0,7,1,0,102,5,86,2,9,35,0,31,0,4,67,5,55,2,5,173,14,139,4,16,75,5,59,2,9,98,9,80,2,7,142,8,131,0,3,25,1,23,0,1,117,7,108,0,2
95XX16,2636,193,2252,29,162,1266,83,1083,11,89,1370,110,1169,18,73,1723,107,1504,18,94,864,46,760,6,52,859,61,744,12,42,1594,95,1410,18,71,797,43,711,6,37,797,52,699,12,34,129,12,94,0,23,67,3,49,0,15,62,9,45,0,8,913,86,748,11,68,402,37,323,5,37,511,49,425,6,31,474,48,371,3,52,243,20,191,3,29,231,28,180,0,23,32,4,27,0,1,15,2,12,0,1,17,2,15,0,0,49,8,39,0,2,27,4,21,0,2,22,4,18,0,0,138,16,110,4,8,61,8,49,1,3,77,8,61,3,5,220,10,201,4,5,56,3,50,1,2,164,7,151,3,3
95XX17,2522,545,1570,57,350,1303,260,777,30,236,1219,285,793,27,114,1194,275,750,30,139,603,125,374,15,89,591,150,376,15,50,916,190,614,25,87,458,81,308,11,58,458,109,306,14,29,278,85,136,5,52,145,44,66,4,31,133,41,70,1,21,1328,270,820,27,211,700,135,403,15,147,628,135,417,12,64,802,167,453,17,165,462,88,245,9,120,340,79,208,8,45,41,15,21,1,4,24,7,13,1,3,17,8,8,0,1,110,17,75,3,15,63,9,42,2,10,47,8,33,1,5,220,49,147,5,19,109,23,70,3,13,111,26,77,2,6,155,22,124,1,8,42,8,33,0,1,113,14,91,1,7
95XX18,2374,701,1411,25,237,1093,333,618,12,130,1281,368,793,13,107,1198,367,716,9,106,599,177,358,4,60,599,190,358,5,46,996,306,615,9,66,500,152,307,4,37,496,154,308,5,29,202,61,101,0,40,99,25,51,0,23,103,36,50,0,17,1176,334,695,16,131,494,156,260,8,70,682,178,435,8,61,675,212,351,7,105,342,111,167,3,61,333,101,184,4,44,24,5,13,0,6,9,2,5,0,2,15,3,8,0,4,75,20,47,3,5,30,9,17,2,2,45,11,30,1,3,163,35,112,4,12,65,17,41,3,4,98,18,71,1,8,239,62,172,2,3,48,17,30,0,1,191,45,142,2,2
95XX19,2134,453,1509,16,156,1041,193,752,10,86,1093,260,757,6,70,1356,292,978,3,83,677,125,506,2,44,679,167,472,1,39,1266,278,915,3,70,634,119,473,2,40,632,159,442,1,30,90,14,63,0,13,43,6,33,0,4,47,8,30,0,9,778,161,531,13,73,364,68,246,8,42,414,93,285,5,31,464,108,304,8,44,257,51,173,4,29,207,57,131,4,15,21,5,11,1,4,14,4,6,1,3,7,1,5,0,1,38,8,28,0,2,16,5,11,0,0,22,3,17,0,2,118,15,83,3,17,44,4,30,2,8,74,11,53,1,9,137,25,105,1,6,33,4,26,1,2,104,21,79,0,4
95XX20,2393,490,1593,52,258,1072,228,697,27,120,1321,262,896,25,138,1284,251,834,30,169,637,124,417,15,81,647,127,417,15,88,1132,213,749,29,141,562,105,375,15,67,570,108,374,14,74,152,38,85,1,28,75,19,42,0,14,77,19,43,1,14,1109,239,759,22,89,435,104,280,12,39,674,135,479,10,50,632,146,404,13,69,291,70,179,9,33,341,76,225,4,36,22,3,12,4,3,12,2,7,2,1,10,1,5,2,2,91,15,67,2,7,27,4,21,1,1,64,11,46,1,6,190,40,140,3,7,70,22,44,0,4,120,18,96,3,3,174,35,136,0,3,35,6,29,0,0,139,29,107,0,3
95XX21,2277,385,1692,35,165,1076,165,795,21,95,1201,220,897,14,70,1468,247,1109,18,94,734,102,565,10,57,734,145,544,8,37,1364,229,1042,17,76,682,96,530,10,46,682,133,512,7,30,104,18,67,1,18,52,6,35,0,11,52,12,32,1,7,809,138,583,17,71,342,63,230,11,38,467,75,353,6,33,460,102,295,8,55,238,50,149,6,33,222,52,146,2,22,23,2,17,0,4,9,1,6,0,2,14,1,11,0,2,44,7,28,5,4,17,3,11,3,0,27,4,17,2,4,100,7,85,1,7,43,3,36,1,3,57,4,49,0,4,182,20,158,3,1,35,6,28,1,0,147,14,130,2,1
95XX22,1887,227,1484,19,157,903,103,699,9,92,984,124,785,10,65,1112,136,890,11,75,557,60,449,4,44,555,76,441,7,31,972,104,802,9,57,487,46,403,3,35,485,58,399,6,22,140,32,88,2,18,70,14,46,1,9,70,18,42,1,9,775,91,594,8,82,346,43,250,5,48,429,48,344,3,34,495,63,357,6,69,255,33,178,4,40,240,30,179,2,29,9,1,8,0,0,6,1,5,0,0,3,0,3,0,0,44,8,32,0,4,18,3,12,0,3,26,5,20,0,1,107,11,85,2,9,44,6,32,1,5,63,5,53,1,4,120,8,112,0,0,23,0,23,0,0,97,8,89,0,0
95XX23,2543,407,1846,34,256,1215,193,864,17,141,1328,214,982,17,115,1348,227,972,21,128,680,108,487,11,74,668,119,485,10,54,1052,165,799,16,72,526,80,395,8,43,526,85,404,8,29,296,62,173,5,56,154,28,92,3,31,142,34,81,2,25,1195,180,874,13,128,535,85,377,6,67,660,95,497,7,61,781,118,542,7,114,392,61,268,2,61,389,57,274,5,53,14,7,7,0,0,8,4,4,0,0,6,3,3,0,0,85,15,63,3,4,40,7,28,1,4,45,8,35,2,0,166,22,134,2,8,67,13,50,2,2,99,9,84,0,6,149,18,128,1,2,28,0,27,1,0,121,18,101,0,2
95XX24,2270,280,1805,27,158,1054,125,828,18,83,1216,155,977,9,75,1450,168,1179,16,87,722,72,593,11,46,728,96,586,5,41,1342,152,1109,14,67,671,66,558,9,38,671,86,551,5,29,108,16,70,2,20,51,6,35,2,8,57,10,35,0,12,820,112,626,11,71,332,53,235,7,37,488,59,391,4,34,474,71,336,7,60,244,39,166,6,33,230,32,170,1,27,6,0,6,0,0,0,0,0,0,0,6,0,6,0,0,51,8,38,1,4,18,2,12,1,3,33,6,26,0,1,112,20,86,0,6,34,9,24,0,1,78,11,62,0,5,177,13,160,3,1,36,3,33,0,0,141,10,127,3,1
95XX25,1957,240,1475,22,220,926,103,690,13,120,1031,137,785,9,100,928,118,701,10,99,458,49,348,6,55,470,69,353,4,44,734,92,574,10,58,367,35,294,6,32,367,57,280,4,26,194,26,127,0,41,91,14,54,0,23,103,12,73,0,18,1029,122,774,12,121,468,54,342,7,65,561,68,432,5,56,585,76,409,7,93,311,40,212,7,52,274,36,197,0,41,18,1,11,1,5,10,1,5,0,4,8,0,6,1,1,69,7,56,1,5,25,3,20,0,2,44,4,36,1,3,187,17,154,2,14,78,7,66,0,5,109,10,88,2,9,170,21,144,1,4,44,3,39,0,2,126,18,105,1,2
95YY01,1874,830,997,15,32,949,402,521,9,17,925,428,476,6,15,1106,460,620,10,16,551,228,309,6,8,555,232,311,4,8,1016,423,574,10,9,508,211,286,6,5,508,212,288,4,4,90,37,46,0,7,43,17,23,0,3,47,20,23,0,4,768,370,377,5,16,398,174,212,3,9,370,196,165,2,7,520,264,246,0,10,305,137,161,0,7,215,127,85,0,3,34,23,9,1,1,16,9,6,0,1,18,14,3,1,0,48,24,21,2,1,26,12,12,2,0,22,12,9,0,1,52,19,32,1,0,24,7,16,1,0,28,12,16,0,0,114,40,69,1,4,27,9,17,0,1,87,31,52,1,3
95YY02,1741,946,723,24,48,820,445,337,12,26,921,501,386,12,22,852,467,350,14,21,426,234,174,7,11,426,233,176,7,10,782,447,308,13,14,391,224,153,7,7,391,223,155,6,7,70,20,42,1,7,35,10,21,0,4,35,10,21,1,3,889,479,373,10,27,394,211,163,5,15,495,268,210,5,12,584,341,212,7,24,318,184,116,4,14,266,157,96,3,10,12,7,4,1,0,7,3,3,1,0,5,4,1,0,0,64,33,30,0,1,21,8,13,0,0,43,25,17,0,1,97,38,58,0,1,28,9,18,0,1,69,29,40,0,0,132,60,69,2,1,20,7,13,0,0,112,53,56,2,1
95YY03,2279,1472,767,13,27,1177,763,392,7,15,1102,709,375,6,12,1406,917,469,7,13,703,453,238,4,8,703,464,231,3,5,1338,878,442,7,11,669,431,227,4,7,669,447,215,3,4,68,39,27,0,2,34,22,11,0,1,34,17,16,0,1,873,555,298,6,14,474,310,154,3,7,399,245,144,3,7,647,427,203,4,13,381,254,118,2,7,266,173,85,2,6,24,11,12,0,1,12,8,4,0,0,12,3,8,0,1,55,41,14,0,0,28,19,9,0,0,27,22,5,0,0,49,27,21,1,0,29,15,13,1,0,20,12,8,0,0,98,49,48,1,0,24,14,10,0,0,74,35,38,1,0
95YY04,2598,2200,331,13,54,1253,1059,152,9,33,1345,1141,179,4,21,1446,1213,188,10,35,720,598,96,7,19,726,615,92,3,16,1286,1094,163,9,20,644,540,86,6,12,642,554,77,3,8,160,119,25,1,15,76,58,10,1,7,84,61,15,0,8,1152,987,143,3,19,533,461,56,2,14,619,526,87,1,5,817,702,98,3,14,428,369,48,2,9,389,333,50,1,5,34,25,4,0,5,20,14,1,0,5,14,11,3,0,0,89,75,14,0,0,33,30,3,0,0,56,45,11,0,0,97,79,18,0,0,30,27,3,0,0,67,52,15,0,0,115,106,9,0,0,22,21,1,0,0,93,85,8,0,0
95YY05,1376,856,463,15,42,684,426,227,8,23,692,430,236,7,19,694,408,252,6,28,348,198,133,3,14,346,210,119,3,14,598,355,216,6,21,299,171,114,3,11,299,184,102,3,10,96,53,36,0,7,49,27,19,0,3,47,26,17,0,4,682,448,211,9,14,336,228,94,5,9,346,220,117,4,5,434,304,114,7,9,238,171,57,4,6,196,133,57,3,3,18,10,6,0,2,13,7,4,0,2,5,3,2,0,0,38,31,7,0,0,14,10,4,0,0,24,21,3,0,0,75,46,24,2,3,36,22,12,1,1,39,24,12,1,2,117,57,60,0,0,35,18,17,0,0,82,39,43,0,0
95YY06,1836,1477,321,12,26,911,732,155,6,18,925,745,166,6,8,936,750,166,6,14,469,375,82,3,9,467,375,84,3,5,858,693,153,4,8,429,344,78,2,5,429,349,75,2,3,78,57,13,2,6,40,31,4,1,4,38,26,9,1,2,900,727,155,6,12,442,357,73,3,9,458,370,82,3,3,631,527,96,2,6,354,296,51,2,5,277,231,45,0,1,31,22,7,1,1,17,11,5,1,0,14,11,2,0,1,64,50,12,0,2,25,15,8,0,2,39,35,4,0,0,53,38,10,3,2,25,18,5,0,2,28,20,5,3,0,121,90,30,0,1,21,17,4,0,0,100,73,26,0,1
95YY07,2174,1750,406,2,16,1090,862,219,2,7,1084,888,187,0,9,1238,984,242,2,10,620,486,127,2,5,618,498,115,0,5,1190,942,236,2,10,597,466,124,2,5,593,476,112,0,5,48,42,6,0,0,23,20,3,0,0,25,22,3,0,0,936,766,164,0,6,470,376,92,0,2,466,390,72,0,4,711,583,124,0,4,396,318,76,0,2,315,265,48,0,2,23,21,2,0,0,14,12,2,0,0,9,9,0,0,0,42,35,7,0,0,21,18,3,0,0,21,17,4,0,0,44,34,8,0,2,16,11,5,0,0,28,23,3,0,2,116,93,23,0,0,23,17,6,0,0,93,76,17,0,0
95YY08,1712,1174,513,5,20,890,587,285,3,15,822,587,228,2,5,920,624,281,4,11,463,303,150,2,8,457,321,131,2,3,874,587,275,2,10,438,284,146,1,7,436,303,129,1,3,46,37,6,2,1,25,19,4,1,1,21,18,2,1,0,792,550,232,1,9,427,284,135,1,7,365,266,97,0,2,586,413,167,1,5,350,236,110,1,3,236,177,57,0,2,17,13,3,0,1,9,6,2,0,1,8,7,1,0,0,46,34,10,0,2,20,13,5,0,2,26,21,5,0,0,41,22,19,0,0,25,13,12,0,0,16,9,7,0,0,102,68,33,0,1,23,16,6,0,1,79,52,27,0,0
95YY09,1917,431,1398,30,58,973,245,676,15,37,944,186,722,15,21,981,180,762,15,24,491,90,378,8,15,490,90,384,7,9,878,121,723,15,19,439,59,360,8,12,439,62,363,7,7,103,59,39,0,5,52,31,18,0,3,51,28,21,0,2,936,251,636,15,34,482,155,298,7,22,454,96,338,8,12,619,177,407,8,27,377,121,235,3,18,242,56,172,5,9,23,13,9,0,1,16,11,5,0,0,7,2,4,0,1,61,18,40,1,2,30,8,21,0,1,31,10,19,1,1,91,17,68,3,3,30,8,17,3,2,61,9,51,0,1,142,26,112,3,1,29,7,20,1,1,113,19,92,2,0
95YY10,1717,774,923,1,19,883,394,476,0,13,834,380,447,1,6,1034,402,617,1,14,518,194,315,0,9,516,208,302,1,5,1008,396,597,1,14,504,190,305,0,9,504,206,292,1,5,26,6,20,0,0,14,4,10,0,0,12,2,10,0,0,683,372,306,0,5,365,200,161,0,4,318,172,145,0,1,530,289,237,0,4,314,167,144,0,3,216,122,93,0,1,11,5,6,0,0,5,3,2,0,0,6,2,4,0,0,28,20,8,0,0,11,10,1,0,0,17,10,7,0,0,30,15,14,0,1,14,6,7,0,1,16,9,7,0,0,84,43,41,0,0,21,14,7,0,0,63,29,34,0,0
95YY11,1637,1147,466,7,17,808,561,234,4,9,829,586,232,3,8,811,563,241,1,6,406,275,127,0,4,405,288,114,1,2,718,498,215,1,4,359,246,111,0,2,359,252,104,1,2,93,65,26,0,2,47,29,16,0,2,46,36,10,0,0,826,584,225,6,11,402,286,107,4,5,424,298,118,2,6,558,406,140,4,8,311,224,81,3,3,247,182,59,1,5,27,22,3,2,0,14,11,2,1,0,13,11,1,1,0,50,37,13,0,0,26,20,6,0,0,24,17,7,0,0,58,37,18,0,3,25,12,11,0,2,33,25,7,0,1,133,82,51,0,0,26,19,7,0,0,107,63,44,0,0
95YY12,2037,1111,891,10,25,1002,542,444,5,11,1035,569,447,5,14,1242,658,565,8,11,621,327,282,4,8,621,331,283,4,3,1136,589,531,8,8,568,292,267,4,5,568,297,264,4,3,106,69,34,0,3,53,35,15,0,3,53,34,19,0,0,795,453,326,2,14,381,215,162,1,3,414,238,164,1,11,569,325,234,2,8,303,166,135,1,1,266,159,99,1,7,32,20,11,0,1,14,10,4,0,0,18,10,7,0,1,33,26,7,0,0,9,8,1,0,0,24,18,6,0,0,57,37,17,0,3,31,20,10,0,1,26,17,7,0,2,104,45,57,0,2,24,11,12,0,1,80,34,45,0,1
95YY13,2197,1986,180,2,29,1038,929,88,1,20,1159,1057,92,1,9,1114,975,118,2,19,559,483,62,1,13,555,492,56,1,6,970,857,102,2,9,485,424,54,1,6,485,433,48,1,3,144,118,16,0,10,74,59,8,0,7,70,59,8,0,3,1083,1011,62,0,10,479,446,26,0,7,604,565,36,0,3,741,692,41,0,8,389,362,21,0,6,352,330,20,0,2,12,10,1,0,1,8,7,0,0,1,4,3,1,0,0,88,84,4,0,0,29,28,1,0,0,59,56,3,0,0,115,104,10,0,1,27,27,0,0,0,88,77,10,0,1,127,121,6,0,0,26,22,4,0,0,101,99,2,0,0
95YY14,2336,2062,227,17,30,1068,946,95,10,17,1268,1116,132,7,13,1196,1037,132,10,17,598,515,68,6,9,598,522,64,4,8,1048,923,105,10,10,524,457,54,6,7,524,466,51,4,3,148,114,27,0,7,74,58,14,0,2,74,56,13,0,5,1140,1025,95,7,13,470,431,27,4,8,670,594,68,3,5,828,747,63,5,13,391,359,20,4,8,437,388,43,1,5,19,19,0,0,0,9,9,0,0,0,10,10,0,0,0,85,75,10,0,0,28,25,3,0,0,57,50,7,0,0,95,85,8,2,0,24,22,2,0,0,71,63,6,2,0,113,99,14,0,0,18,16,2,0,0,95,83,12,0,0
95YY15,1530,1139,350,3,38,712,516,179,1,16,818,623,171,2,22,638,452,164,3,19,321,215,95,1,10,317,237,69,2,9,514,366,133,3,12,258,174,76,1,7,256,192,57,2,5,124,86,31,0,7,63,41,19,0,3,61,45,12,0,4,892,687,186,0,19,391,301,84,0,6,501,386,102,0,13,563,449,101,0,13,279,220,54,0,5,284,229,47,0,8,21,11,10,0,0,10,6,4,0,0,11,5,6,0,0,101,86,15,0,0,37,31,6,0,0,64,55,9,0,0,100,70,24,0,6,42,31,10,0,1,58,39,14,0,5,107,71,36,0,0,23,13,10,0,0,84,58,26,0,0
95YY16,1836,1171,648,5,12,939,585,345,2,7,897,586,303,3,5,1046,641,396,4,5,523,314,204,2,3,523,327,192,2,2,1010,622,379,4,5,505,305,195,2,3,505,317,184,2,2,36,19,17,0,0,18,9,9,0,0,18,10,8,0,0,790,530,252,1,7,416,271,141,0,4,374,259,111,1,3,604,414,187,0,3,358,237,118,0,3,246,177,69,0,0,16,11,5,0,0,9,7,2,0,0,7,4,3,0,0,23,18,4,1,0,11,8,3,0,0,12,10,1,1,0,43,28,14,0,1,21,12,9,0,0,22,16,5,0,1,104,59,42,0,3,17,7,9,0,1,87,52,33,0,2
95YY17,1770,1601,149,2,18,910,818,80,0,12,860,783,69,2,6,952,860,81,0,11,476,426,40,0,10,476,434,41,0,1,898,816,73,0,9,449,406,35,0,8,449,410,38,0,1,54,44,8,0,2,27,20,5,0,2,27,24,3,0,0,818,741,68,2,7,434,392,40,0,2,384,349,28,2,5,630,576,50,1,3,373,343,29,0,1,257,233,21,1,2,25,24,0,0,1,10,10,0,0,0,15,14,0,0,1,43,38,3,0,2,20,16,3,0,1,23,22,0,0,1,33,27,5,0,1,13,9,4,0,0,20,18,1,0,1,87,76,10,1,0,18,14,4,0,0,69,62,6,1,0
95YY18,1755,1344,397,2,12,895,678,211,1,5,860,666,186,1,7,966,738,226,1,1,484,364,119,0,1,482,374,107,1,0,904,690,212,1,1,452,340,111,0,1,452,350,101,1,0,62,48,14,0,0,32,24,8,0,0,30,24,6,0,0,789,606,171,1,11,411,314,92,1,4,378,292,79,0,7,612,476,125,1,10,352,269,78,1,4,260,207,47,0,6,24,16,8,0,0,13,9,4,0,0,11,7,4,0,0,23,17,6,0,0,10,9,1,0,0,13,8,5,0,0,36,26,9,0,1,16,11,5,0,0,20,15,4,0,1,94,71,23,0,0,20,16,4,0,0,74,55,19,0,0
