GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
N00004256,860,122,7.07
N00004257,226,22,10.30
N00004258,308,6,54.24
N00004259,199,100,1.99
N00004260,314,29,10.89
N00004261,233,5,46.76
N00004262,281,3,92.41
N00004263,226,3,85.94
N00004264,533,23,22.91
N00004265,222,3,71.85
N00004266,324,10,32.06
N00004267,562,9,60.26
N00004268,324,10,32.72
N00004269,317,5,64.87
N00004270,461,49,9.35
N00004271,291,4,74.20
N00004272,252,2,154.68
N00004273,397,27,14.87
N00004274,296,3,98.70
N00004275,277,5,55.37
N00004276,458,20,22.96
N00004277,309,59,5.22
N00004278,271,7,36.43
N00004279,325,22,14.71
N00004280,318,12,26.39
N00004281,424,25,16.69
N00004282,229,9,25.56
N00004283,340,10,35.70
N00004284,364,11,31.94
N00004285,358,16,22.31
N00004286,317,339,0.94
N00004287,615,12,51.44
N00004288,220,3,73.12
N00004289,220,3,66.14
N00004290,583,183,3.18
N00004291,343,61,5.65
N00004292,204,3,74.79
N00004293,236,20,11.92
N00004294,1013,55,18.55
N00004295,271,31,8.84
N00004296,348,15,22.61
N00004297,329,9,36.02
N00004298,391,13,30.10
N00004299,540,17,31.60
N00004300,175,29,6.14
N00004301,362,18,19.68
N00004302,430,30,14.20
N00004303,270,6,46.28
N00004304,308,8,37.68
N00004305,253,5,46.28
N00004306,390,7,53.90
N00004307,254,4,63.12
N00004308,262,7,38.24
N00004309,235,6,37.18
N00004310,243,5,53.58
N00004311,215,3,66.15
N00004312,304,4,74.28
N00004313,323,4,72.08
N00004314,616,13,48.31
N00004315,240,4,54.90
N00004316,285,5,60.06
N00004317,269,4,69.14
N00004318,256,3,78.39
N00004319,285,8,34.87
N00004320,362,7,54.44
N00004321,650,50,13.05
N00004322,324,6,57.20
N00004323,362,12,30.11
N00004324,247,6,38.25
N00004325,271,7,39.35
N00004326,287,8,34.26
N00004327,274,7,36.72
N00004328,290,6,50.36
N00004329,274,3,79.47
N00004330,290,7,44.39
N00004331,299,5,58.04
N00004332,331,6,58.45
N00004333,257,9,29.48
N00004334,231,4,55.94
N00004335,220,4,61.86
N00004336,318,3,92.93
N00004337,249,7,34.31
N00004338,369,688,0.54
N00004339,539,1496,0.36
N00004340,440,1788,0.25
N00004341,433,1449,0.30
N00004342,727,679,1.07
N00004343,269,9,28.57
N00004344,273,18,14.95
N00004345,438,29,15.14
N00004346,378,54,6.99
N00004347,459,45,10.29
N00004348,214,13,16.43
N00004349,252,4,56.58
N00004350,1152,2462,0.47
N00004351,539,1351,0.40
N00004352,607,1258,0.48
N00004353,492,1663,0.30
N00004354,387,2031,0.19
N00004355,353,12,29.14
N00004356,286,22,13.01
N00004357,1457,62,23.34
N00004358,298,9,34.76
N00004359,1095,114,9.58
N00004360,494,42,11.77
N00004361,505,37,13.58
N00004362,676,63,10.68
N00004363,472,1613,0.29
N00004364,418,1228,0.34
N00004365,548,214,2.56
N00004366,268,25,10.64
N00004367,688,945,0.73
N00004368,494,2200,0.22
N00004369,403,670,0.60
N00004370,601,746,0.81
N00004371,442,1080,0.41
N00004372,486,1228,0.40
N00004373,490,1354,0.36
N00004374,469,7087,0.07
N00004375,849,713,1.19
N00004376,448,2323,0.19
N00004377,465,3192,0.15
N00004378,211,8,25.17
N00004379,267,6,41.42
N00004380,310,29,10.57
N00004381,292,18,16.22
N00004382,438,147,2.98
N00004383,275,9,30.61
N00004384,251,14,17.88
N00004385,271,172,1.57
N00004386,438,1952,0.22
N00004387,348,1171,0.30
N00004388,427,1343,0.32
N00004389,490,2240,0.22
N00004390,439,2723,0.16
N00004391,497,2158,0.23
N00004392,352,167,2.11
N00004393,314,113,2.79
N00004394,205,10,21.07
N00004395,232,60,3.84
N00004396,446,1369,0.33
N00004397,342,416,0.82
N00004398,539,3398,0.16
N00004399,672,2773,0.24
N00004400,531,1511,0.35
N00004401,752,947,0.79
N00004402,1134,40,28.33
N00004403,354,13,26.86
N00004404,709,166,4.28
N00004405,636,23,28.05
N00004406,421,12,34.00
N00004407,344,21,16.58
N00004408,317,23,13.99
N00004409,450,34,13.34
N00004410,656,92,7.16
N00004411,476,21,22.83
N00004412,432,15,29.14
N00004413,210,26,8.12
N00004414,154,55,2.80
N00004415,1041,68,15.37
N00004416,628,36,17.63
N00004417,506,1232,0.41
N00004418,517,1897,0.27
N00004419,468,1286,0.36
N00004420,527,1744,0.30
N00004421,374,986,0.38
N00004422,493,2288,0.22
N00004423,466,2999,0.16
N00004424,400,2710,0.15
N00004425,513,1286,0.40
N00004426,478,8198,0.06
N00004427,397,602,0.66
N00004428,394,1377,0.29
N00004429,539,1816,0.30
N00004430,539,2123,0.25
N00004431,505,1944,0.26
N00004432,130,12,10.81
N00004433,610,39,15.67
N00004434,412,33,12.40
N00004435,344,86,3.98
N00004436,377,341,1.11
N00004437,317,724,0.44
N00004438,548,2839,0.19
N00004439,561,3292,0.17
N00004440,527,1239,0.43
N00004441,550,1829,0.30
N00004442,545,2613,0.21
N00004443,612,2229,0.27
N00004444,328,266,1.23
N00004445,405,1464,0.28
N00004446,448,34,13.05
N00004447,359,89,4.05
N00004448,489,699,0.70
N00004449,439,352,1.25
N00004450,388,924,0.42
N00004451,637,2561,0.25
N00004452,298,6,52.61
N00004453,322,16,20.17
N00004454,300,11,26.20
N00004455,309,4,71.36
N00004456,298,5,59.75
N00004457,300,14,20.91
N00004458,311,147,2.12
N00004459,861,302,2.86
N00004460,243,7,36.51
N00004461,395,77,5.15
N00004462,299,8,37.12
N00004463,461,1749,0.26
N00004464,374,543,0.69
N00004465,490,801,0.61
N00004466,413,1783,0.23
N00004467,426,1992,0.21
N00004468,506,2091,0.24
N00004469,378,280,1.35
N00004470,299,72,4.16
N00004471,394,1239,0.32
N00004472,751,6288,0.12
N00004473,365,1534,0.24
N00004474,865,26,32.75
N00004475,267,9,29.22
N00004476,266,33,7.98
N00004477,316,20,15.82
N00004478,562,2119,0.27
N00004479,536,302,1.77
N00004480,471,318,1.48
N00004481,565,977,0.58
N00004482,300,54,5.53
N00004483,373,38,9.89
N00004484,611,1016,0.60
N00004485,409,10126,0.04
N00004486,333,32,10.36
N00004487,447,2018,0.22
N00004488,446,1815,0.25
N00004489,347,2076,0.17
N00004490,511,1387,0.37
N00004491,376,35,10.77
N00004492,332,487,0.68
N00004493,411,2791,0.15
N00004494,300,13,23.94
N00004495,339,6,60.47
N00004496,906,239,3.80
N00004497,380,61,6.28
N00004498,1524,141,10.81
N00004499,197,9,21.87
N00004500,172,14,12.04
N00004501,444,3691,0.12
N00004502,328,8372,0.04
N00004503,411,3633,0.11
N00004504,265,691,0.38
N00004505,413,2003,0.21
N00004506,362,2122,0.17
N00004507,285,9,30.63
N00004508,671,202,3.32
N00004509,275,43,6.43
N00004510,322,32,10.19
N00004511,225,3,76.82
N00004512,412,408,1.01
N00004513,434,531,0.82
N00004514,617,1162,0.53
N00004515,395,1401,0.28
N00004516,391,1081,0.36
N00004517,410,2137,0.19
N00004518,286,44,6.45
N00004519,340,5,61.96
N00004520,1202,47,25.40
N00004521,334,22,14.92
N00004522,337,24,13.79
N00004523,378,29,13.05
N00004524,253,16,15.81
N00004525,388,26,15.05
N00004526,420,1977,0.21
N00004527,338,673,0.50
N00004528,478,3031,0.16
N00004529,292,1421,0.21
N00004530,357,706,0.51
N00004531,403,340,1.19
N00004532,399,28,14.42
N00004533,304,5,59.77
N00004534,1208,24,49.32
N00004535,839,53,15.74
N00004536,290,7,39.82
N00004537,222,7,31.81
