GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
N00000356,146,36,8,6,22,73,11,11,51,16,7,6,3,21,7,13,1
N00000357,452,147,17,25,105,163,33,37,93,50,20,26,4,92,46,43,3
N00000358,140,30,4,3,23,54,11,15,28,30,7,20,3,26,9,16,1
N00000359,389,84,22,22,40,129,54,30,45,54,28,22,4,122,83,36,3
N00000360,130,13,1,2,10,54,0,10,44,27,5,16,6,36,18,16,2
N00000361,148,39,9,10,20,42,4,10,28,22,8,12,2,45,24,20,1
N00000362,126,12,1,1,10,51,5,8,38,27,8,15,4,36,21,15,0
N00000363,150,14,2,6,6,65,8,12,45,32,4,22,6,39,12,27,0
N00000364,150,10,0,4,6,64,8,13,43,33,5,25,3,43,12,31,0
N00000365,86,13,2,4,7,42,10,8,24,11,3,6,2,20,7,12,1
N00000366,187,46,4,11,31,70,10,15,45,27,9,14,4,44,20,24,0
N00000367,143,26,5,8,13,52,15,9,28,21,10,10,1,44,20,22,2
N00000368,170,20,5,4,11,69,9,10,50,32,4,23,5,49,18,30,1
N00000369,141,12,1,4,7,58,8,11,39,29,4,24,1,42,18,22,2
N00000370,172,22,2,11,9,72,9,12,51,24,2,20,2,54,25,28,1
N00000371,141,11,2,1,8,66,6,14,46,24,8,11,5,40,13,26,1
N00000372,135,28,6,5,17,66,11,19,36,29,11,15,3,12,4,8,0
N00000373,178,45,12,10,23,64,11,17,36,27,10,15,2,42,16,25,1
N00000374,132,22,6,7,9,54,3,14,37,30,9,21,0,26,11,15,0
N00000375,134,16,6,5,5,33,4,11,18,25,3,19,3,60,27,33,0
N00000376,116,15,3,3,9,36,5,12,19,23,10,13,0,42,21,21,0
N00000377,119,16,5,2,9,29,2,9,18,20,8,11,1,54,25,28,1
N00000378,118,28,9,2,17,50,14,11,25,18,7,8,3,22,11,11,0
N00000379,164,22,4,5,13,90,14,17,59,30,5,19,6,22,8,14,0
N00000380,168,20,3,9,8,75,4,16,55,31,6,18,7,42,21,20,1
N00000381,333,77,10,15,52,165,22,33,110,41,15,21,5,50,26,23,1
N00000382,183,28,7,4,17,75,13,17,45,41,10,22,9,39,13,24,2
N00000383,144,16,2,0,14,72,7,15,50,23,3,15,5,33,14,18,1
N00000384,145,17,2,2,13,70,7,12,51,27,4,22,1,31,18,10,3
N00000385,135,16,3,5,8,65,8,13,44,19,2,12,5,35,7,28,0
N00000386,125,30,5,5,20,41,9,11,21,24,11,12,1,30,14,16,0
N00000387,106,16,2,4,10,48,15,12,21,11,5,5,1,31,22,9,0
N00000388,603,148,26,21,101,254,68,48,138,78,15,54,9,123,57,64,2
N00000389,156,15,2,2,11,63,3,18,42,26,5,17,4,52,27,25,0
N00000390,321,37,3,10,24,140,11,36,93,55,12,31,12,89,30,59,0
N00000391,173,15,1,6,8,82,4,24,54,27,3,21,3,49,14,35,0
N00000392,518,125,33,46,46,230,38,65,127,74,13,55,6,89,34,52,3
N00000393,178,23,9,8,6,69,7,16,46,36,6,29,1,50,17,33,0
N00000394,141,9,2,3,4,57,5,15,37,26,3,15,8,49,11,37,1
N00000395,142,10,3,4,3,61,8,14,39,31,5,21,5,40,14,24,2
N00000396,134,7,1,2,4,53,4,14,35,30,7,20,3,44,10,34,0
N00000397,189,26,7,10,9,88,15,23,50,30,4,22,4,45,14,31,0
N00000398,165,16,2,5,9,64,11,18,35,29,2,22,5,56,16,38,2
N00000399,130,21,5,9,7,50,12,13,25,27,10,15,2,32,15,17,0
N00000400,112,19,6,6,7,39,12,9,18,21,6,13,2,33,17,16,0
N00000401,117,19,3,4,12,45,15,13,17,21,7,13,1,32,13,19,0
N00000402,123,26,11,6,9,36,17,11,8,22,9,10,3,39,15,23,1
N00000403,208,44,13,8,23,78,15,15,48,34,12,20,2,52,32,19,1
N00000404,121,21,9,6,6,30,8,4,18,26,10,14,2,44,16,27,1
N00000405,105,24,5,8,11,33,10,9,14,16,10,6,0,32,19,12,1
N00000406,121,7,0,2,5,60,5,11,44,23,3,15,5,31,7,24,0
N00000407,344,38,4,8,26,163,19,22,122,69,18,41,10,74,28,42,4
N00000408,146,9,0,2,7,69,7,9,53,26,8,16,2,42,11,29,2
N00000409,143,28,8,5,15,52,11,11,30,23,5,16,2,40,16,23,1
N00000410,136,9,2,4,3,54,4,14,36,25,5,16,4,48,14,33,1
N00000411,128,25,10,4,11,51,8,10,33,30,9,17,4,22,11,11,0
N00000412,138,13,4,4,5,52,2,14,36,40,8,26,6,33,11,22,0
N00000413,131,16,1,4,11,62,6,16,40,24,3,18,3,29,10,18,1
N00000414,125,10,2,4,4,52,7,10,35,31,7,19,5,32,9,23,0
N00000415,162,38,7,11,20,58,12,10,36,29,8,19,2,37,14,23,0
N00000416,133,15,1,4,10,56,4,16,36,21,4,12,5,41,10,30,1
N00000417,187,48,6,10,32,93,17,21,55,24,3,20,1,22,6,16,0
N00000418,313,60,11,13,36,132,15,34,83,52,7,40,5,69,28,41,0
N00000419,139,16,5,3,8,43,6,13,24,32,3,26,3,48,22,26,0
N00000420,138,13,3,5,5,41,5,16,20,28,6,21,1,56,27,29,0
N00000421,185,25,3,6,16,100,7,28,65,30,5,24,1,30,14,16,0
N00000422,170,32,6,7,19,56,14,10,32,29,8,19,2,53,22,31,0
N00000423,152,14,1,3,10,75,4,19,52,21,4,16,1,42,13,29,0
N00000424,180,44,10,11,23,74,7,23,44,28,5,19,4,34,10,23,1
N00000425,121,9,3,0,6,50,5,7,38,24,3,18,3,38,12,25,1
N00000426,123,17,6,5,6,49,6,16,27,23,6,13,4,34,18,16,0
N00000427,133,22,3,7,12,53,10,9,34,23,9,13,1,35,15,17,3
N00000428,146,27,3,4,20,59,9,11,39,25,12,12,1,35,11,24,0
N00000429,152,8,1,0,7,79,6,10,63,17,2,14,1,48,19,27,2
N00000430,154,14,2,4,8,68,2,10,56,39,3,31,5,33,10,21,2
N00000431,137,23,3,7,13,51,5,7,39,23,7,12,4,40,25,15,0
N00000432,118,14,6,4,4,47,4,16,27,11,7,4,0,46,23,23,0
N00000433,141,32,9,8,15,41,19,5,17,20,8,10,2,48,33,15,0
N00000434,179,37,7,8,22,65,10,14,41,24,7,16,1,53,29,24,0
N00000435,173,38,6,6,26,75,18,20,37,18,7,10,1,42,21,18,3
N00000436,174,26,5,5,16,76,4,21,51,28,5,17,6,44,17,27,0
N00000437,195,22,2,6,14,109,8,22,79,27,3,20,4,37,14,23,0
N00000438,153,17,4,2,11,57,5,16,36,36,5,26,5,43,15,28,0
N00000439,134,14,4,2,8,53,1,8,44,23,3,17,3,44,15,29,0
N00000440,127,24,3,4,17,48,5,11,32,24,4,17,3,31,8,22,1
N00000441,121,19,6,6,7,47,11,8,28,23,6,17,0,32,13,19,0
N00000442,167,49,11,8,30,66,12,10,44,22,7,14,1,30,13,17,0
N00000443,164,19,4,9,6,88,5,22,61,18,3,13,2,39,15,24,0
N00000444,257,53,14,9,30,89,24,26,39,43,19,20,4,72,47,24,1
N00000445,141,12,3,3,6,62,2,19,41,23,3,16,4,44,11,33,0
N00000446,130,16,4,5,7,49,6,10,33,26,6,17,3,39,17,21,1
N00000447,117,11,5,2,4,42,6,16,20,14,5,7,2,50,19,31,0
N00000448,128,26,13,5,8,37,14,12,11,21,10,9,2,44,29,14,1
N00000449,146,16,2,7,7,60,3,13,44,19,3,14,2,51,23,27,1
N00000450,178,25,3,5,17,71,11,16,44,33,6,24,3,49,24,25,0
N00000451,189,36,5,12,19,93,17,27,49,23,8,11,4,37,16,19,2
N00000452,157,15,4,0,11,66,6,13,47,29,4,22,3,47,24,22,1
N00000453,149,14,7,2,5,62,16,9,37,24,13,11,0,49,23,26,0
N00000454,162,16,2,3,11,79,5,19,55,32,3,27,2,35,14,20,1
N00000455,111,25,1,6,18,43,13,10,20,15,8,6,1,28,15,13,0
N00000456,118,11,1,3,7,52,3,10,39,30,11,17,2,25,12,13,0
N00000457,126,18,0,5,13,68,11,15,42,27,5,20,2,13,7,6,0
N00000458,129,3,0,0,3,58,4,21,33,28,2,20,6,40,19,20,1
N00000459,247,35,8,8,19,122,18,38,66,50,10,36,4,40,20,20,0
N00000460,138,28,3,10,15,60,14,16,30,18,7,11,0,32,11,21,0
N00000461,157,23,8,3,12,67,10,11,46,33,8,23,2,34,14,20,0
N00000462,101,18,2,7,9,33,8,6,19,22,6,14,2,28,16,11,1
N00000463,343,87,27,28,32,133,40,30,63,48,16,30,2,75,29,45,1
N00000464,156,24,4,7,13,73,10,18,45,21,5,14,2,38,19,19,0
N00000465,129,27,3,3,21,55,13,21,21,22,11,8,3,25,11,13,1
N00000466,138,11,0,4,7,53,7,15,31,26,4,21,1,48,14,34,0
N00000467,131,10,1,4,5,53,15,14,24,25,7,16,2,43,23,20,0
N00000468,116,9,2,1,6,47,5,13,29,23,5,15,3,37,15,22,0
N00000469,154,24,3,5,16,69,6,16,47,31,4,25,2,30,8,22,0
N00000470,122,24,7,3,14,51,19,6,26,21,6,15,0,26,15,11,0
N00000471,126,20,3,5,12,49,12,17,20,25,7,17,1,32,14,18,0
N00000472,133,18,7,4,7,49,25,14,10,28,18,9,1,38,27,10,1
N00000473,108,16,5,8,3,37,19,6,12,19,8,11,0,36,20,16,0
N00000474,118,6,4,1,1,22,4,7,11,24,11,13,0,66,37,28,1
N00000475,116,21,5,4,12,48,18,8,22,15,6,9,0,32,26,6,0
N00000476,119,16,4,3,9,44,11,14,19,14,5,9,0,45,27,18,0
N00000477,283,15,3,4,8,117,14,29,74,62,11,45,6,89,29,60,0
N00000478,129,25,7,8,10,40,12,10,18,19,4,11,4,45,27,18,0
N00000479,117,1,1,0,0,28,1,7,20,26,2,23,1,62,16,46,0
N00000480,132,6,2,3,1,37,1,9,27,28,2,24,2,61,13,48,0
N00000481,175,18,9,6,3,54,9,13,32,40,7,31,2,63,26,36,1
N00000482,121,14,5,0,9,35,12,9,14,18,11,7,0,54,36,18,0
N00000483,115,7,0,0,7,32,2,11,19,35,4,30,1,41,16,25,0
N00000484,139,28,3,8,17,60,16,19,25,17,4,11,2,34,9,24,1
N00000485,108,21,5,4,12,25,6,7,12,27,9,15,3,35,17,18,0
N00000486,116,11,2,1,8,82,6,19,57,12,1,9,2,11,3,8,0
N00000487,113,15,4,3,8,49,7,15,27,22,10,12,0,27,8,19,0
N00000488,134,18,1,7,10,70,2,15,53,26,5,20,1,20,7,13,0
N00000489,107,11,2,4,5,59,10,12,37,16,2,14,0,21,7,14,0
N00000490,194,55,4,13,38,84,16,25,43,26,4,20,2,29,12,17,0
N00000491,166,33,3,7,23,92,10,13,69,19,1,16,2,22,9,13,0
N00000492,177,49,10,20,19,51,13,12,26,34,8,24,2,43,23,20,0
N00000493,140,9,2,1,6,34,5,7,22,31,9,17,5,66,23,43,0
N00000494,347,46,12,16,18,138,20,37,81,57,10,43,4,106,49,57,0
N00000495,136,12,1,4,7,40,4,17,19,29,5,24,0,55,17,38,0
N00000496,310,70,14,21,35,177,29,44,104,29,4,20,5,34,11,23,0
N00000497,328,96,9,36,51,140,23,40,77,28,4,22,2,64,24,38,2
N00000498,128,9,1,5,3,46,5,16,25,25,6,17,2,48,18,30,0
N00000499,129,24,3,8,13,36,6,17,13,27,5,22,0,42,15,27,0
N00000500,249,32,5,3,24,70,21,20,29,42,17,19,6,105,66,37,2
N00000501,151,26,6,4,16,56,17,19,20,31,17,12,2,38,22,16,0
N00000502,89,27,7,1,19,32,8,9,15,15,7,7,1,15,11,3,1
N00000503,133,31,3,3,25,67,12,11,44,18,6,8,4,17,6,10,1
N00000504,108,31,13,3,15,45,17,10,18,17,6,9,2,15,7,7,1
N00000505,94,17,2,3,12,40,10,13,17,19,10,9,0,18,9,9,0
N00000506,113,16,4,4,8,58,11,21,26,27,4,22,1,12,5,7,0
N00000507,114,21,5,2,14,46,13,6,27,15,6,8,1,32,15,16,1
N00000508,129,13,2,4,7,48,6,12,30,27,6,19,2,41,16,24,1
N00000509,127,37,4,7,26,56,13,17,26,22,3,16,3,12,4,8,0
N00000510,108,36,4,1,31,44,10,11,23,22,10,10,2,6,2,3,1
N00000511,157,21,5,9,7,48,4,12,32,36,3,26,7,52,14,38,0
N00000512,174,9,2,3,4,55,3,20,32,41,8,30,3,69,27,42,0
N00000513,131,7,1,1,5,53,8,10,35,26,5,20,1,45,18,26,1
N00000514,141,19,4,4,11,45,4,14,27,27,4,23,0,50,12,38,0
N00000515,124,15,2,3,10,43,1,15,27,29,6,19,4,37,15,22,0
N00000516,92,4,0,4,0,31,4,9,18,23,5,17,1,34,12,22,0
N00000517,125,9,1,3,5,48,3,23,22,32,5,22,5,36,11,25,0
N00000518,119,7,1,4,2,49,5,16,28,23,5,14,4,40,12,28,0
N00000519,118,9,3,3,3,42,10,11,21,24,6,16,2,43,13,30,0
N00000520,269,37,6,5,26,71,17,9,45,55,12,38,5,106,40,66,0
N00000521,183,44,7,9,28,51,13,15,23,22,2,17,3,66,34,32,0
N00000522,181,30,5,5,20,63,8,17,38,26,11,12,3,62,20,41,1
N00000523,154,14,5,3,6,73,12,21,40,29,5,18,6,38,20,18,0
N00000524,177,14,0,3,11,86,9,19,58,35,6,26,3,42,14,28,0
N00000525,211,36,12,10,14,67,23,11,33,22,6,15,1,86,55,31,0
N00000526,117,27,3,11,13,44,18,14,12,20,7,13,0,26,15,11,0
N00000527,133,41,6,13,22,63,18,22,23,17,6,11,0,12,4,8,0
N00000528,111,22,7,9,6,53,19,23,11,13,9,3,1,23,16,6,1
N00000529,135,13,2,5,6,47,20,19,8,29,16,11,2,46,36,9,1
N00000530,130,16,2,4,10,43,9,18,16,19,12,6,1,52,21,30,1
N00000531,151,36,12,10,14,56,20,16,20,21,15,6,0,38,27,11,0
N00000532,105,22,4,7,11,38,19,7,12,21,13,8,0,24,12,11,1
N00000533,159,10,3,4,3,14,8,3,3,23,19,4,0,112,87,25,0
N00000534,169,12,2,5,5,80,8,18,54,27,3,19,5,50,15,33,2
N00000535,183,13,1,8,4,90,17,22,51,35,2,27,6,45,10,33,2
N00000536,148,14,4,7,3,66,9,21,36,28,6,21,1,40,8,32,0
N00000537,142,7,0,1,6,65,4,19,42,29,7,19,3,41,14,27,0
N00000538,148,14,2,3,9,60,6,22,32,26,5,15,6,48,18,29,1
N00000539,139,7,0,3,4,58,8,14,36,24,2,19,3,50,13,37,0
N00000540,123,5,1,3,1,40,4,18,18,26,3,21,2,52,19,33,0
N00000541,158,12,0,0,12,69,11,19,39,34,8,25,1,43,18,24,1
N00000542,130,9,0,3,6,30,3,11,16,23,6,15,2,68,46,22,0
N00000543,138,18,1,4,13,76,15,19,42,14,2,11,1,30,12,18,0
N00000544,128,25,5,5,15,46,13,17,16,14,6,7,1,43,27,14,2
N00000545,126,18,1,4,13,44,8,14,22,25,8,17,0,39,21,18,0
N00000546,120,26,4,4,18,37,10,13,14,18,6,10,2,39,13,26,0
N00000547,143,31,5,9,17,57,13,14,30,21,12,7,2,34,25,9,0
N00000548,114,18,3,11,4,54,15,13,26,15,3,11,1,27,14,13,0
N00000549,115,12,3,3,6,31,9,7,15,23,14,9,0,49,38,11,0
N00000550,180,36,7,13,16,83,18,20,45,18,7,10,1,43,26,17,0
N00000551,100,39,14,6,19,36,4,6,26,11,6,4,1,14,7,7,0
N00000552,101,18,2,2,14,42,10,10,22,17,2,12,3,24,12,12,0
N00000553,131,35,8,7,20,57,8,10,39,21,5,16,0,18,9,9,0
N00000554,103,42,13,5,24,40,10,11,19,14,8,6,0,7,3,4,0
N00000555,110,26,6,4,16,50,13,13,24,24,12,12,0,10,2,8,0
N00000556,115,35,6,2,27,51,9,16,26,19,5,11,3,10,5,3,2
N00000557,167,18,2,2,14,83,4,20,59,25,5,17,3,41,11,30,0
N00000558,148,11,1,1,9,65,7,16,42,24,6,14,4,48,17,31,0
N00000559,124,12,2,4,6,48,6,23,19,24,0,20,4,40,11,29,0
N00000560,146,9,0,3,6,58,5,11,42,42,7,28,7,37,13,24,0
N00000561,162,20,1,5,14,67,4,15,48,24,5,18,1,51,15,35,1
N00000562,143,17,5,3,9,57,16,7,34,34,5,22,7,35,15,20,0
N00000563,356,71,13,13,45,132,31,23,78,60,14,39,7,93,47,46,0
N00000564,138,25,9,8,8,40,12,13,15,20,7,6,7,53,22,29,2
N00000565,124,19,10,3,6,39,22,7,10,28,14,13,1,38,29,9,0
N00000566,123,22,4,6,12,43,14,6,23,24,8,16,0,34,16,18,0
N00000567,200,21,4,6,11,95,16,24,55,30,6,22,2,54,19,35,0
N00000568,130,22,2,6,14,64,6,14,44,27,5,21,1,17,7,10,0
N00000569,167,27,6,6,15,62,16,9,37,12,3,9,0,66,35,29,2
N00000570,129,11,2,4,5,67,11,13,43,24,4,18,2,27,12,15,0
N00000571,120,7,2,1,4,42,5,13,24,31,6,20,5,40,15,25,0
N00000572,200,13,0,5,8,108,16,31,61,41,3,33,5,38,12,26,0
N00000573,138,8,2,2,4,62,10,14,38,24,4,20,0,44,8,36,0
N00000574,149,15,2,3,10,78,6,22,50,21,6,14,1,35,8,27,0
N00000575,160,21,4,6,11,64,8,18,38,31,4,23,4,44,11,33,0
N00000576,131,25,8,7,10,61,13,12,36,27,12,13,2,18,7,11,0
N00000577,154,14,5,2,7,76,12,22,42,27,5,19,3,37,18,19,0
N00000578,243,41,5,7,29,106,18,17,71,42,3,34,5,54,18,36,0
N00000579,149,18,4,5,9,83,10,13,60,23,5,16,2,25,10,15,0
N00000580,177,26,2,13,11,72,10,22,40,29,5,19,5,50,19,31,0
N00000581,160,12,1,2,9,88,8,17,63,30,4,20,6,30,10,18,2
N00000582,142,11,2,2,7,54,2,15,37,39,8,29,2,38,13,24,1
N00000583,118,8,1,2,5,46,7,17,22,26,5,19,2,38,17,20,1
N00000584,157,15,2,3,10,64,5,20,39,36,8,24,4,42,13,28,1
N00000585,155,12,2,3,7,68,8,12,48,27,4,19,4,48,17,30,1
N00000586,154,19,5,4,10,73,9,21,43,27,2,23,2,35,10,25,0
N00000587,154,9,2,3,4,76,7,21,48,38,4,32,2,31,17,14,0
N00000588,139,28,3,10,15,65,9,18,38,25,9,14,2,21,6,15,0
N00000589,182,22,2,9,11,78,1,12,65,35,3,27,5,47,14,32,1
N00000590,137,10,2,3,5,59,8,12,39,29,5,20,4,39,12,26,1
N00000591,155,12,0,5,7,66,7,18,41,26,3,19,4,51,16,34,1
N00000592,188,52,9,18,25,74,8,19,47,26,9,14,3,36,14,20,2
N00000593,171,23,4,1,18,75,6,13,56,33,4,22,7,40,13,26,1
N00000594,130,12,3,4,5,60,3,15,42,24,3,18,3,34,11,23,0
N00000595,185,29,6,10,13,78,7,19,52,33,6,25,2,45,13,31,1
N00000596,120,7,0,3,4,31,6,14,11,36,7,25,4,46,15,31,0
N00000597,121,18,7,7,4,47,17,7,23,31,19,10,2,25,15,10,0
N00000598,152,53,16,17,20,57,32,15,10,15,8,7,0,27,14,12,1
N00000599,114,19,6,4,9,41,18,13,10,28,9,15,4,26,18,8,0
N00000600,122,11,1,1,9,49,7,20,22,18,6,11,1,44,18,26,0
N00000601,133,27,3,11,13,44,13,15,16,21,5,15,1,41,16,25,0
N00000602,111,9,0,4,5,16,7,5,4,26,6,20,0,60,22,38,0
N00000603,151,25,3,12,10,63,14,14,35,23,4,19,0,40,16,24,0
N00000604,132,16,0,3,13,63,8,20,35,28,9,18,1,25,18,7,0
N00000605,196,44,9,10,25,89,18,25,46,19,7,10,2,44,22,22,0
N00000606,124,33,5,9,19,69,8,16,45,15,3,12,0,7,2,5,0
N00000607,129,21,4,1,16,51,11,9,31,31,16,14,1,26,16,10,0
N00000608,138,6,0,3,3,57,10,16,31,26,2,24,0,49,17,31,1
N00000609,136,6,1,3,2,63,8,14,41,29,5,22,2,38,11,27,0
N00000610,147,20,3,6,11,82,10,23,49,20,3,16,1,25,8,17,0
N00000611,122,8,1,2,5,39,3,15,21,31,9,19,3,44,13,31,0
N00000612,246,41,10,7,24,95,29,29,37,48,19,28,1,62,25,37,0
N00000613,112,25,8,2,15,40,16,9,15,20,10,8,2,27,13,14,0
N00000614,119,17,10,3,4,41,24,9,8,26,14,12,0,35,14,20,1
N00000615,87,16,10,1,5,32,19,6,7,16,12,4,0,23,12,11,0
N00000616,129,22,3,6,13,44,8,13,23,14,4,7,3,49,22,27,0
N00000617,133,22,9,3,10,59,15,18,26,19,9,10,0,33,15,18,0
N00000618,271,76,14,23,39,96,25,23,48,35,18,13,4,64,35,28,1
N00000619,141,4,0,1,3,44,3,13,28,36,2,27,7,57,15,40,2
N00000620,139,14,1,1,12,57,5,19,33,29,3,22,4,39,10,28,1
N00000621,176,47,6,16,25,51,16,15,20,29,10,15,4,49,27,22,0
N00000622,164,32,10,12,10,66,16,19,31,22,5,16,1,44,21,23,0
N00000623,125,11,1,0,10,42,10,10,22,24,7,12,5,48,23,25,0
N00000624,160,23,3,8,12,68,5,19,44,23,2,19,2,46,11,35,0
N00000625,118,27,8,10,9,54,20,8,26,18,12,5,1,19,9,10,0
N00000626,156,12,2,5,5,61,3,16,42,38,4,31,3,45,19,26,0
N00000627,159,24,2,6,16,60,15,11,34,33,8,18,7,42,12,29,1
N00000628,141,13,3,4,6,49,3,10,36,36,6,24,6,43,19,24,0
N00000629,171,31,5,10,16,67,9,13,45,26,5,18,3,47,30,17,0
N00000630,126,15,7,1,7,51,14,8,29,21,9,12,0,39,23,15,1
N00000631,137,14,1,6,7,71,10,14,47,21,4,14,3,31,6,25,0
N00000632,156,18,4,4,10,63,3,18,42,25,0,21,4,50,10,39,1
N00000633,126,11,2,4,5,41,5,8,28,31,2,25,4,43,15,27,1
N00000634,166,14,1,7,6,78,6,16,56,27,3,17,7,47,15,32,0
N00000635,153,11,2,6,3,60,10,14,36,37,9,24,4,45,15,29,1
N00000636,143,10,1,4,5,56,5,9,42,26,5,19,2,51,20,31,0
N00000637,305,44,5,7,32,117,16,29,72,62,14,44,4,82,35,45,2
N00000638,136,20,4,6,10,67,5,13,49,27,5,19,3,22,6,16,0
N00000639,143,10,1,2,7,47,3,16,28,43,3,33,7,43,12,31,0
N00000640,132,21,3,7,11,58,11,19,28,28,7,19,2,25,13,12,0
N00000641,129,6,0,2,4,50,4,13,33,28,3,24,1,45,16,29,0
N00000642,145,35,8,7,20,74,10,17,47,21,3,16,2,15,11,4,0
N00000643,148,15,1,1,13,69,8,14,47,20,3,15,2,44,11,33,0
N00000644,184,57,5,16,36,74,16,16,42,23,5,16,2,30,8,22,0
N00000645,136,18,4,5,9,57,2,12,43,27,5,19,3,34,7,26,1
N00000646,124,22,5,3,14,61,4,12,45,13,0,10,3,28,9,19,0
N00000647,300,66,12,15,39,116,26,45,45,55,18,33,4,63,27,35,1
N00000648,129,15,2,3,10,64,5,20,39,24,5,17,2,26,14,12,0
N00000649,132,7,1,1,5,56,9,16,31,37,3,31,3,32,10,21,1
N00000650,229,51,12,14,25,101,11,32,58,27,11,14,2,50,20,29,1
N00000651,122,27,8,3,16,60,21,14,25,20,8,11,1,15,11,4,0
N00000652,200,36,5,9,22,98,14,27,57,30,7,23,0,36,7,28,1
N00000653,116,5,2,1,2,58,7,13,38,20,6,10,4,33,16,16,1
N00000654,114,30,12,2,16,32,6,13,13,22,6,15,1,30,11,19,0
N00000655,141,28,6,8,14,51,9,16,26,23,7,15,1,39,19,20,0
N00000656,115,15,6,2,7,37,10,9,18,20,6,13,1,43,21,22,0
N00000657,318,56,12,19,25,143,16,42,85,41,10,27,4,78,32,46,0
N00000658,123,6,0,2,4,52,8,17,27,25,4,18,3,40,9,29,2
N00000659,142,18,2,4,12,59,13,14,32,26,6,16,4,39,10,29,0
N00000660,153,21,1,11,9,70,15,20,35,16,6,10,0,46,24,22,0
N00000661,141,7,0,2,5,63,5,25,33,31,7,21,3,40,20,19,1
N00000662,140,12,1,4,7,57,7,20,30,27,6,20,1,44,19,24,1
N00000663,148,15,3,8,4,60,9,17,34,32,6,23,3,41,14,27,0
N00000664,148,18,3,5,10,69,16,20,33,21,8,10,3,40,11,29,0
N00000665,145,21,1,5,15,66,3,15,48,17,0,14,3,41,15,25,1
N00000666,132,12,1,4,7,67,2,13,52,17,2,11,4,36,15,21,0
N00000667,137,16,1,0,15,88,5,9,74,14,1,10,3,19,7,12,0
N00000668,127,19,4,1,14,44,11,11,22,21,6,13,2,43,22,21,0
N00000669,151,36,6,8,22,69,6,13,50,12,2,8,2,34,13,20,1
N00000670,126,16,2,3,11,43,10,13,20,22,8,12,2,45,21,24,0
N00000671,130,11,1,3,7,33,14,10,9,13,5,5,3,73,43,30,0
N00000672,131,14,1,2,11,45,5,11,29,16,5,11,0,56,15,40,1
N00000673,353,86,9,20,57,165,24,44,97,42,16,23,3,60,28,30,2
N00000674,130,8,2,3,3,43,6,13,24,21,2,18,1,58,25,32,1
N00000675,144,5,2,1,2,59,4,15,40,36,3,29,4,44,14,30,0
N00000676,294,37,13,10,14,120,33,35,52,51,15,31,5,86,42,44,0
N00000677,143,38,18,10,10,56,22,19,15,20,10,10,0,29,13,16,0
N00000678,161,21,3,3,15,69,7,18,44,31,3,17,11,40,5,32,3
N00000679,167,13,1,6,6,85,4,16,65,35,6,26,3,34,5,28,1
N00000680,139,24,3,11,10,59,6,15,38,17,6,11,0,39,20,19,0
N00000681,138,9,2,1,6,61,8,18,35,21,6,13,2,47,10,37,0
N00000682,143,16,1,8,7,69,5,18,46,24,2,17,5,34,10,24,0
N00000683,132,13,0,2,11,50,5,18,27,25,5,18,2,44,11,32,1
N00000684,202,50,11,9,30,78,8,18,52,33,8,23,2,41,14,27,0
N00000685,121,33,9,7,17,53,9,16,28,14,5,8,1,21,13,8,0
N00000686,148,14,1,6,7,66,2,14,50,28,4,19,5,40,6,32,2
N00000687,135,16,3,4,9,51,4,15,32,31,2,27,2,37,9,28,0
N00000688,132,16,0,6,10,44,2,18,24,30,5,22,3,42,13,28,1
N00000689,136,13,3,5,5,53,5,10,38,33,5,24,4,37,18,19,0
N00000690,119,21,1,8,12,48,12,15,21,22,10,11,1,28,10,18,0
N00000691,129,36,8,6,22,63,18,18,27,22,12,10,0,8,5,3,0
N00000692,129,26,3,5,18,55,26,12,17,20,12,7,1,28,13,14,1
N00000693,125,19,5,3,11,44,11,15,18,23,8,14,1,39,22,17,0
N00000694,356,103,17,34,52,162,32,40,90,30,14,15,1,61,32,26,3
N00000695,201,46,5,14,27,99,21,33,45,25,7,16,2,31,6,24,1
N00000696,114,14,7,4,3,42,22,11,9,14,8,5,1,44,38,6,0
N00000697,149,12,4,1,7,57,9,11,37,23,3,18,2,57,19,38,0
N00000698,187,25,5,9,11,61,9,20,32,35,8,24,3,66,27,39,0
N00000699,148,18,5,0,13,19,12,0,7,29,14,15,0,82,56,26,0
N00000700,120,19,9,2,8,36,12,8,16,35,15,18,2,30,15,15,0
N00000701,94,13,2,1,10,30,5,5,20,16,2,12,2,35,15,20,0
N00000702,311,87,20,33,34,133,23,35,75,29,6,21,2,62,29,32,1
N00000703,131,13,2,2,9,49,8,15,26,27,3,19,5,42,14,27,1
N00000704,238,24,4,2,18,109,12,34,63,39,7,29,3,66,19,45,2
N00000705,242,49,2,14,33,114,10,28,76,31,8,20,3,48,22,26,0
N00000706,154,21,5,5,11,64,11,10,43,27,10,15,2,42,18,22,2
N00000707,132,20,2,4,14,55,6,17,32,25,9,15,1,32,14,14,4
N00000708,155,25,2,6,17,55,5,16,34,33,5,24,4,42,11,31,0
N00000709,165,13,4,5,4,71,4,21,46,35,5,27,3,46,18,28,0
N00000710,117,14,0,6,8,53,5,14,34,19,4,11,4,31,9,22,0
