GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
N00003898,117,106,8,84,0,3,2,7,1,1,11,10,0,1,0,0
N00003899,125,95,11,72,0,6,0,3,2,1,30,24,0,3,3,0
N00003900,119,74,21,39,1,0,1,6,5,1,45,23,0,7,13,2
N00003901,107,71,25,33,0,2,0,2,7,2,36,13,1,5,9,8
N00003902,107,74,8,54,0,5,1,5,1,0,33,28,0,3,1,1
N00003903,203,190,24,149,0,5,0,11,1,0,13,7,0,2,4,0
N00003904,182,146,13,112,0,5,3,10,3,0,36,28,0,1,5,2
N00003905,109,65,14,43,1,1,1,1,3,1,44,29,0,2,9,4
N00003906,96,69,4,50,0,1,3,4,7,0,27,12,0,3,12,0
N00003907,118,98,8,74,1,3,2,7,3,0,20,12,1,0,6,1
N00003908,73,42,5,31,0,1,0,2,3,0,31,21,0,0,9,1
N00003909,128,102,17,71,0,1,1,5,7,0,26,10,0,4,9,3
N00003910,88,59,10,38,0,2,1,4,2,2,29,20,2,3,3,1
N00003911,475,417,39,325,0,17,5,23,7,1,58,36,0,10,8,4
N00003912,168,133,14,105,0,1,2,8,3,0,35,27,1,3,3,1
N00003913,92,67,13,45,1,1,0,4,3,0,25,14,0,5,5,1
N00003914,123,100,11,78,0,3,2,3,3,0,23,18,1,2,2,0
N00003915,112,76,17,47,1,1,0,3,6,1,36,16,0,9,10,1
N00003916,123,104,10,87,0,3,1,2,1,0,19,11,0,2,5,1
N00003917,101,60,7,47,0,1,0,4,1,0,41,26,1,3,9,2
N00003918,111,73,11,55,0,0,0,2,5,0,38,26,0,5,4,3
N00003919,104,72,10,51,0,0,4,6,1,0,32,30,1,1,0,0
N00003920,114,87,8,68,1,0,1,6,3,0,27,20,0,1,6,0
N00003921,114,91,12,73,0,0,1,4,1,0,23,19,0,2,2,0
N00003922,112,87,12,67,0,0,3,3,0,2,25,22,0,0,2,1
N00003923,110,93,18,62,0,5,1,5,2,0,17,14,1,0,0,2
N00003924,116,82,11,63,0,2,0,3,3,0,34,22,0,4,5,3
N00003925,108,91,10,74,0,1,1,4,1,0,17,10,0,2,4,1
N00003926,100,87,9,52,0,7,4,13,2,0,13,11,0,1,0,1
N00003927,98,80,9,62,0,3,2,4,0,0,18,14,0,2,1,1
N00003928,152,103,16,70,0,3,5,7,1,1,49,28,1,4,11,5
N00003929,90,64,6,51,0,0,2,3,2,0,26,20,0,0,4,2
N00003930,105,74,17,47,0,3,0,5,2,0,31,25,0,1,4,1
N00003931,92,51,14,30,0,2,0,3,1,1,41,26,1,3,8,3
N00003932,132,100,8,67,0,13,2,9,1,0,32,24,0,1,5,2
N00003933,286,245,23,155,0,19,8,36,2,2,41,32,1,1,6,1
N00003934,100,81,6,42,1,9,4,19,0,0,19,12,0,3,2,2
N00003935,113,89,3,53,1,11,4,17,0,0,24,22,0,1,1,0
N00003936,331,279,16,215,1,17,3,19,8,0,52,40,1,3,4,4
N00003937,103,79,1,53,2,6,3,14,0,0,24,23,0,1,0,0
N00003938,99,73,8,52,1,5,2,5,0,0,26,20,0,1,3,2
N00003939,118,96,7,59,1,8,5,15,1,0,22,18,0,2,2,0
N00003940,105,74,7,48,0,9,0,8,1,1,31,28,0,2,1,0
N00003941,113,92,7,50,0,18,1,14,2,0,21,20,0,1,0,0
N00003942,142,121,10,92,1,9,4,5,0,0,21,18,0,0,1,2
N00003943,240,192,26,142,1,7,2,7,6,1,48,31,1,5,9,2
N00003944,123,100,11,76,0,3,3,4,3,0,23,19,1,1,1,1
N00003945,99,78,6,57,0,4,3,8,0,0,21,17,0,2,2,0
N00003946,151,131,11,108,0,5,1,6,0,0,20,14,0,2,2,2
N00003947,208,182,17,137,1,7,4,13,2,1,26,19,0,1,4,2
N00003948,108,89,10,67,0,3,0,7,2,0,19,16,0,0,3,0
N00003949,111,90,13,66,2,1,1,5,2,0,21,15,0,0,6,0
N00003950,107,77,17,51,0,3,0,3,2,1,30,20,0,2,5,3
N00003951,90,62,7,44,0,2,3,3,3,0,28,20,0,2,4,2
N00003952,91,61,10,33,0,5,1,10,2,0,30,26,0,1,2,1
N00003953,89,61,12,44,0,2,0,2,1,0,28,25,0,1,1,1
N00003954,79,48,4,40,0,0,2,2,0,0,31,29,0,0,2,0
N00003955,93,66,9,46,0,0,0,10,1,0,27,19,0,2,4,2
N00003956,109,81,12,63,0,1,1,4,0,0,28,17,0,4,2,5
N00003957,94,53,9,28,0,0,0,4,12,0,41,8,0,7,16,10
N00003958,206,116,21,78,0,2,3,2,8,2,90,31,1,18,32,8
N00003959,96,48,5,34,1,0,0,5,3,0,48,34,0,4,6,4
N00003960,106,71,11,48,1,0,2,4,5,0,35,30,0,0,4,1
N00003961,101,64,10,45,0,3,2,3,0,1,37,34,0,0,1,2
N00003962,226,161,15,110,2,6,8,15,5,0,65,57,0,2,4,2
N00003963,99,67,9,50,0,2,1,2,2,1,32,31,0,1,0,0
N00003964,120,80,10,57,0,0,1,5,6,1,40,20,1,6,9,4
N00003965,144,130,13,97,1,1,4,10,2,2,14,11,0,0,2,1
N00003966,118,68,13,50,0,0,0,2,2,1,50,20,1,8,18,3
N00003967,109,104,5,81,0,6,0,9,1,2,5,3,0,1,1,0
N00003968,100,63,8,47,1,1,0,4,1,1,37,20,1,2,10,4
N00003969,88,56,8,42,0,0,1,4,1,0,32,26,0,0,5,1
N00003970,111,75,11,57,0,0,1,4,2,0,36,24,2,3,7,0
N00003971,100,71,10,53,0,0,2,5,0,1,29,19,1,3,5,1
N00003972,122,73,12,54,0,0,0,4,3,0,49,27,1,6,10,5
N00003973,98,76,7,52,0,4,6,4,3,0,22,19,0,1,1,1
N00003974,192,173,16,124,0,10,0,18,2,3,19,11,0,3,5,0
N00003975,119,95,13,67,0,4,3,7,1,0,24,21,0,2,1,0
N00003976,119,101,13,76,0,2,1,7,2,0,18,11,0,2,3,2
N00003977,99,76,16,44,1,2,3,10,0,0,23,16,1,1,4,1
N00003978,119,96,7,66,0,9,0,9,3,2,23,17,2,0,4,0
N00003979,110,83,18,49,0,5,6,4,1,0,27,16,1,4,4,2
N00003980,113,74,5,54,0,5,1,8,1,0,39,37,1,1,0,0
N00003981,88,54,15,35,1,0,0,2,1,0,34,19,0,2,11,2
N00003982,104,80,10,59,0,1,1,4,3,2,24,15,0,4,3,2
N00003983,103,68,14,36,1,2,1,7,6,1,35,9,0,6,17,3
N00003984,116,79,19,52,0,0,0,4,4,0,37,14,0,7,12,4
N00003985,107,64,13,41,0,1,0,2,7,0,43,16,1,9,17,0
N00003986,94,50,15,26,0,1,0,2,6,0,44,18,0,6,15,5
N00003987,105,65,22,36,0,0,0,1,6,0,40,18,0,6,12,4
N00003988,112,59,11,35,0,3,0,4,5,1,53,29,2,4,16,2
N00003989,103,60,9,36,0,0,1,3,10,1,43,14,0,1,22,6
N00003990,157,129,11,98,0,3,1,15,0,1,28,22,0,1,4,1
N00003991,118,89,23,51,2,1,1,4,6,1,29,18,1,2,6,2
N00003992,137,107,12,80,1,2,2,9,1,0,30,24,1,2,3,0
N00003993,138,115,15,75,0,6,2,15,2,0,23,16,0,2,3,2
N00003994,120,105,11,72,1,10,2,8,1,0,15,14,0,0,1,0
N00003995,120,100,5,53,0,12,3,26,1,0,20,16,0,2,2,0
N00003996,127,98,6,75,0,3,0,9,4,1,29,18,0,2,6,3
N00003997,114,94,4,72,0,8,2,6,2,0,20,17,0,0,2,1
N00003998,121,108,13,81,0,5,0,9,0,0,13,10,0,0,3,0
N00003999,135,123,11,84,0,4,6,14,3,1,12,6,0,1,2,3
N00004000,118,73,20,42,0,1,0,3,7,0,45,14,0,11,15,5
N00004001,115,76,15,45,0,1,2,4,7,2,39,10,0,8,16,5
N00004002,113,66,17,41,0,0,2,1,5,0,47,22,0,4,16,5
N00004003,164,110,18,72,1,1,2,6,10,0,54,21,1,13,13,6
N00004004,105,60,11,34,0,2,2,2,9,0,45,16,1,5,22,1
N00004005,82,45,12,31,0,0,0,0,2,0,37,17,0,3,16,1
N00004006,93,54,9,38,0,0,0,3,3,1,39,10,0,3,21,5
N00004007,95,54,9,32,1,0,2,2,7,1,41,9,3,15,9,5
N00004008,131,106,16,65,0,8,2,11,3,1,25,18,0,1,5,1
N00004009,110,92,14,64,0,3,3,7,1,0,18,13,0,4,1,0
N00004010,134,106,23,69,0,0,3,7,2,2,28,24,0,0,3,1
N00004011,162,131,27,94,0,0,1,5,4,0,31,15,0,8,7,1
N00004012,106,77,18,48,0,2,1,5,3,0,29,25,0,0,1,3
N00004013,106,88,9,65,0,6,2,4,2,0,18,13,1,1,2,1
N00004014,114,94,10,69,0,4,1,6,4,0,20,15,0,1,4,0
N00004015,103,84,12,62,0,0,0,8,2,0,19,12,1,1,4,1
N00004016,138,105,17,71,0,1,1,9,6,0,33,28,1,1,3,0
N00004017,88,68,12,49,0,2,1,2,2,0,20,18,0,0,2,0
N00004018,106,77,10,55,0,4,0,8,0,0,29,21,0,3,5,0
N00004019,100,83,9,65,0,0,0,6,2,1,17,12,0,1,4,0
N00004020,131,112,17,85,0,0,3,3,3,1,19,12,0,2,4,1
N00004021,103,79,10,61,0,0,1,3,4,0,24,17,1,3,3,0
N00004022,128,87,15,55,0,1,0,1,15,0,41,15,1,6,16,3
N00004023,108,84,15,57,0,1,3,3,5,0,24,13,0,4,5,2
N00004024,121,88,24,51,2,1,0,6,4,0,33,9,0,3,20,1
N00004025,171,114,25,76,0,0,2,6,2,3,57,34,0,5,14,4
N00004026,113,80,11,58,0,6,0,3,2,0,33,28,0,2,3,0
N00004027,116,74,16,45,1,4,0,5,2,1,42,39,0,0,1,2
N00004028,102,72,13,48,0,1,2,3,4,1,30,21,0,3,5,1
N00004029,103,68,13,39,1,4,2,8,1,0,35,32,0,1,1,1
N00004030,111,84,13,61,0,2,2,6,0,0,27,16,0,3,7,1
N00004031,116,65,7,48,0,0,0,6,4,0,51,21,0,7,15,8
N00004032,80,55,10,38,0,0,1,4,2,0,25,13,0,3,8,1
N00004033,107,77,16,48,0,0,2,2,7,2,30,16,0,4,7,3
N00004034,94,68,12,46,1,4,1,1,3,0,26,17,0,2,6,1
N00004035,93,60,5,44,1,2,1,7,0,0,33,26,0,0,6,1
N00004036,102,82,11,62,0,1,1,4,3,0,20,10,0,3,5,2
N00004037,115,90,16,59,1,3,1,5,5,0,25,15,0,3,4,3
N00004038,98,64,13,39,0,0,1,6,4,1,34,24,0,2,5,3
N00004039,91,66,7,55,0,1,1,2,0,0,25,22,0,3,0,0
N00004040,90,66,5,47,0,2,3,9,0,0,24,20,0,0,4,0
N00004041,105,74,12,52,0,1,0,6,3,0,31,28,0,1,1,1
N00004042,192,141,17,108,0,4,2,7,2,1,51,43,0,3,5,0
N00004043,112,96,14,66,0,6,0,7,3,0,16,14,0,1,0,1
N00004044,95,69,7,43,1,3,1,11,3,0,26,20,0,2,3,1
N00004045,124,91,15,67,0,2,4,1,2,0,33,25,1,0,5,2
N00004046,103,70,11,45,0,2,2,6,2,2,33,22,0,1,8,2
N00004047,327,294,19,228,1,14,2,25,3,2,33,25,0,1,5,2
N00004048,151,137,9,98,3,8,5,9,3,2,14,10,1,0,2,1
N00004049,159,134,12,102,1,6,3,6,4,0,25,23,0,0,2,0
N00004050,311,263,21,205,1,14,6,12,0,4,48,38,0,3,6,1
N00004051,286,252,16,186,1,23,5,16,3,2,34,30,0,1,3,0
N00004052,111,89,9,59,0,6,2,12,1,0,22,20,0,0,1,1
N00004053,102,83,6,56,0,5,3,10,2,1,19,16,0,0,2,1
N00004054,171,146,21,97,1,8,5,9,3,2,25,22,0,0,2,1
N00004055,86,60,8,37,2,3,3,7,0,0,26,17,0,2,7,0
N00004056,130,115,9,82,0,8,2,12,1,1,15,11,0,1,3,0
N00004057,121,95,10,59,1,10,2,12,1,0,26,24,1,0,0,1
N00004058,424,380,35,280,2,19,7,32,4,1,44,27,1,2,9,5
N00004059,535,502,42,387,0,23,9,34,4,3,33,15,1,4,8,5
N00004060,456,419,39,334,1,12,6,17,9,1,37,14,0,4,13,6
N00004061,192,177,20,122,0,10,5,18,2,0,15,4,1,2,7,1
N00004062,139,123,7,96,0,9,2,8,1,0,16,10,0,1,4,1
N00004063,287,240,31,173,2,13,4,14,3,0,47,32,1,3,7,4
N00004064,192,174,20,132,0,7,2,8,4,1,18,15,0,1,2,0
N00004065,106,53,17,23,0,0,0,1,12,0,53,21,0,7,18,7
N00004066,111,72,13,47,0,1,1,3,6,1,39,25,0,1,10,3
N00004067,103,65,17,32,1,0,1,3,11,0,38,11,0,7,14,6
N00004068,116,77,16,52,0,0,0,2,7,0,39,17,0,7,11,4
N00004069,100,60,17,29,0,0,0,2,9,3,40,20,0,3,13,4
N00004070,97,62,12,41,0,0,2,1,5,1,35,22,0,4,8,1
N00004071,123,74,19,38,0,1,3,3,10,0,49,20,1,6,15,7
N00004072,110,83,21,53,0,0,0,6,3,0,27,13,1,8,4,1
N00004073,368,338,32,258,1,11,3,23,7,3,30,10,1,7,7,5
N00004074,129,106,16,77,0,1,1,6,4,1,23,16,1,1,4,1
N00004075,137,111,13,82,0,4,2,9,0,1,26,23,0,1,1,1
N00004076,113,94,11,75,0,1,1,3,3,0,19,9,0,2,5,3
N00004077,123,107,17,78,0,3,2,6,1,0,16,12,0,2,2,0
N00004078,114,83,16,56,0,1,2,4,3,1,31,20,0,4,5,2
N00004079,121,78,13,45,1,2,1,7,8,1,43,26,1,8,8,0
N00004080,118,70,19,36,0,0,0,1,11,3,48,20,2,2,22,2
N00004081,122,78,16,53,0,0,3,3,3,0,44,26,0,5,10,3
N00004082,151,104,19,69,0,4,3,5,4,0,47,18,0,11,14,4
N00004083,123,70,19,39,0,0,2,1,8,1,53,24,0,8,15,6
N00004084,99,72,6,56,0,4,1,2,2,1,27,24,0,1,2,0
N00004085,336,244,36,171,0,7,2,11,9,8,92,53,7,6,21,5
N00004086,115,71,16,40,0,1,3,0,11,0,44,11,1,7,18,7
N00004087,226,189,19,149,0,5,1,9,3,3,37,18,1,7,8,3
N00004088,122,96,15,65,0,8,2,4,2,0,26,22,2,1,1,0
N00004089,96,76,6,55,0,4,2,7,2,0,20,18,0,1,0,1
N00004090,129,113,10,78,0,10,2,9,1,3,16,14,0,1,1,0
N00004091,110,85,5,63,2,4,3,7,1,0,25,20,0,3,1,1
N00004092,107,82,11,61,0,1,2,3,3,1,25,17,1,1,3,3
N00004093,171,127,14,94,1,3,4,1,10,0,44,29,2,5,7,1
N00004094,195,136,28,88,0,2,1,8,6,3,59,31,0,6,16,6
N00004095,112,53,15,26,0,2,1,2,6,1,59,18,1,13,24,3
N00004096,105,63,10,35,0,1,0,2,14,1,42,17,0,5,15,5
N00004097,180,116,34,59,0,1,1,2,18,1,64,22,0,22,16,4
N00004098,122,73,21,36,0,1,1,3,10,1,49,16,0,4,21,8
N00004099,245,195,22,145,0,5,4,7,11,1,50,27,2,3,13,5
N00004100,133,68,17,35,0,0,0,4,11,1,65,21,0,8,25,11
N00004101,95,54,6,34,0,2,3,2,6,1,41,28,1,3,8,1
N00004102,142,95,15,59,0,1,2,2,15,1,47,17,1,15,12,2
N00004103,90,44,11,27,0,1,0,0,5,0,46,29,0,4,8,5
N00004104,66,46,5,35,0,0,2,3,1,0,20,11,2,1,6,0
N00004105,136,72,9,49,0,4,2,0,8,0,64,25,1,3,28,7
N00004106,121,70,12,48,1,0,0,0,9,0,51,18,0,2,28,3
N00004107,85,49,6,37,0,2,2,0,2,0,36,25,0,3,7,1
N00004108,103,65,12,44,0,0,1,1,7,0,38,13,0,12,11,2
N00004109,91,69,11,40,1,1,2,8,5,1,22,15,0,3,3,1
N00004110,121,99,15,72,0,0,4,6,2,0,22,19,0,2,1,0
N00004111,124,80,8,51,0,7,4,9,1,0,44,39,0,2,3,0
N00004112,136,117,9,86,2,5,2,12,1,0,19,18,0,0,0,1
N00004113,214,170,11,128,0,10,3,18,0,0,44,39,1,2,2,0
N00004114,112,91,12,69,2,2,2,4,0,0,21,15,0,3,3,0
N00004115,126,113,11,82,0,5,3,10,1,1,13,6,0,5,2,0
N00004116,213,193,16,146,2,7,3,15,4,0,20,11,2,3,3,1
N00004117,147,138,9,99,0,11,2,14,2,1,9,5,1,1,2,0
N00004118,110,83,9,61,0,1,3,8,1,0,27,25,0,1,1,0
N00004119,119,92,15,68,0,2,3,4,0,0,27,22,0,1,4,0
N00004120,92,78,11,52,0,2,1,8,4,0,14,7,0,1,6,0
N00004121,122,108,20,78,0,2,2,5,1,0,14,12,1,1,0,0
N00004122,125,114,16,86,0,1,3,8,0,0,11,10,0,1,0,0
N00004123,118,92,8,53,0,11,5,11,3,1,26,25,0,0,1,0
N00004124,112,88,14,51,0,2,3,14,4,0,24,17,0,2,3,2
N00004125,129,99,7,58,2,10,8,11,3,0,30,26,0,1,0,3
N00004126,98,83,14,45,1,8,6,6,2,1,15,12,0,1,2,0
N00004127,106,84,9,53,0,5,3,13,1,0,22,17,0,1,4,0
N00004128,125,106,6,65,0,16,1,18,0,0,19,17,0,0,2,0
N00004129,96,71,6,44,0,9,2,10,0,0,25,23,0,1,0,1
N00004130,103,82,10,46,1,5,3,14,3,0,21,18,0,0,3,0
N00004131,102,73,9,42,0,2,5,13,0,2,29,24,0,2,3,0
N00004132,109,83,12,56,0,4,3,6,2,0,26,21,0,2,3,0
N00004133,105,83,8,61,0,3,2,7,2,0,22,19,1,0,2,0
N00004134,108,67,12,41,0,2,4,7,1,0,41,40,0,0,1,0
N00004135,116,94,19,58,0,5,3,6,3,0,22,20,0,0,2,0
N00004136,133,103,16,63,0,8,4,9,3,0,30,29,0,1,0,0
N00004137,130,90,9,67,0,7,2,2,3,0,40,39,0,1,0,0
N00004138,137,120,18,87,1,1,2,10,0,1,17,9,2,3,1,2
N00004139,242,192,26,133,0,7,5,16,5,0,50,46,0,3,0,1
N00004140,141,118,7,99,0,6,1,4,1,0,23,18,0,2,1,2
N00004141,109,84,13,60,0,0,4,6,1,0,25,20,1,0,3,1
N00004142,115,90,10,63,0,3,2,8,4,0,25,21,0,3,0,1
N00004143,114,79,12,59,0,1,1,5,0,1,35,25,0,1,7,2
N00004144,208,174,28,122,1,3,0,12,6,2,34,27,0,3,1,3
N00004145,109,86,10,58,1,1,5,9,2,0,23,18,0,0,4,1
N00004146,127,111,13,83,0,1,1,7,5,1,16,10,0,2,3,1
N00004147,124,105,10,87,0,0,1,6,1,0,19,10,1,4,2,2
N00004148,70,35,2,25,0,2,1,1,4,0,35,26,1,1,6,1
N00004149,92,61,17,36,0,2,3,2,1,0,31,28,0,2,1,0
N00004150,193,140,21,88,0,9,6,12,4,0,53,37,0,2,10,4
N00004151,105,63,15,41,0,0,2,2,3,0,42,33,1,1,5,2
N00004152,87,64,13,41,0,0,3,4,2,1,23,20,0,0,2,1
N00004153,125,94,10,61,0,4,5,10,4,0,31,28,0,0,1,2
N00004154,93,68,9,42,1,4,4,7,1,0,25,23,0,0,2,0
N00004155,125,90,13,60,0,0,3,5,9,0,35,20,0,1,13,1
N00004156,96,61,7,35,0,3,0,4,11,1,35,21,0,8,6,0
N00004157,170,115,25,71,0,1,4,8,6,0,55,43,1,5,5,1
N00004158,165,124,25,78,0,6,5,5,4,1,41,37,2,0,2,0
N00004159,48,29,5,17,0,3,0,0,4,0,19,14,0,1,2,2
N00004160,83,54,13,33,0,1,0,2,5,0,29,18,1,2,5,3
N00004161,110,76,22,38,0,2,3,3,7,1,34,15,1,4,13,1
N00004162,94,59,20,25,0,0,0,4,8,2,35,8,1,5,15,6
N00004163,128,105,6,88,0,4,1,3,3,0,23,21,0,0,2,0
N00004164,135,129,17,96,1,3,4,5,3,0,6,6,0,0,0,0
N00004165,141,125,13,90,0,5,2,9,6,0,16,8,0,4,1,3
N00004166,112,89,17,53,0,0,4,11,2,2,23,13,0,0,8,2
N00004167,168,117,27,75,0,0,1,6,7,1,51,20,4,9,14,4
N00004168,95,49,8,25,0,0,2,4,10,0,46,27,3,5,8,3
N00004169,113,88,14,62,0,2,0,6,4,0,25,18,0,1,6,0
N00004170,108,93,8,64,0,3,3,13,2,0,15,13,0,1,0,1
N00004171,100,63,9,39,0,4,4,5,2,0,37,37,0,0,0,0
N00004172,84,54,6,41,0,0,3,2,2,0,30,26,0,1,2,1
N00004173,105,75,13,47,0,3,1,8,3,0,30,27,0,0,2,1
N00004174,89,60,7,40,1,4,3,4,1,0,29,27,1,0,1,0
N00004175,90,71,9,39,0,4,9,8,2,0,19,15,0,3,1,0
N00004176,110,64,5,44,0,5,5,5,0,0,46,41,0,0,3,2
N00004177,53,34,6,26,0,0,0,1,1,0,19,14,0,0,3,2
N00004178,103,83,9,59,0,1,5,5,2,2,20,14,2,2,2,0
N00004179,114,87,15,60,0,4,1,7,0,0,27,23,0,2,1,1
N00004180,95,67,5,48,0,6,1,6,1,0,28,27,0,0,1,0
N00004181,87,68,11,44,0,3,3,5,2,0,19,15,0,1,3,0
N00004182,108,83,16,50,0,8,1,6,1,1,25,21,1,0,2,1
N00004183,58,28,4,19,0,0,1,0,4,0,30,24,0,0,6,0
N00004184,82,63,13,40,0,1,3,3,3,0,19,19,0,0,0,0
N00004185,247,178,24,130,0,4,4,15,1,0,69,61,0,1,4,3
N00004186,102,69,11,45,1,4,3,3,2,0,33,26,2,1,1,3
N00004187,120,72,8,50,1,3,3,6,1,0,48,41,0,1,4,2
N00004188,109,88,9,66,0,1,2,6,3,1,21,13,1,1,6,0
N00004189,76,48,6,34,0,2,1,4,0,1,28,24,0,0,2,2
N00004190,143,88,15,62,1,0,0,8,1,1,55,44,1,1,8,1
N00004191,216,165,19,104,1,11,4,20,6,0,51,38,0,4,4,5
N00004192,110,81,13,52,0,3,5,2,5,1,29,21,1,0,3,4
N00004193,92,75,8,51,0,5,1,10,0,0,17,16,0,1,0,0
N00004194,85,54,4,40,1,3,1,3,2,0,31,26,1,0,2,2
N00004195,108,77,21,48,2,0,3,0,3,0,31,10,1,10,9,1
N00004196,328,279,21,207,0,13,5,28,4,1,49,31,0,1,9,8
N00004197,109,61,16,26,1,0,3,3,11,1,48,13,0,12,23,0
N00004198,100,65,16,31,0,2,2,3,11,0,35,16,2,3,11,3
N00004199,280,240,30,175,1,8,4,17,5,0,40,21,1,8,4,6
N00004200,117,98,7,77,2,6,2,4,0,0,19,16,0,1,2,0
N00004201,117,101,8,78,0,3,2,7,1,2,16,10,0,2,2,2
N00004202,133,109,13,81,0,3,1,10,1,0,24,17,1,1,4,1
N00004203,116,103,17,67,0,1,4,8,6,0,13,7,0,3,2,1
N00004204,122,95,15,68,0,3,1,7,1,0,27,19,0,1,6,1
N00004205,110,93,18,57,0,2,2,12,2,0,17,6,1,4,4,2
N00004206,108,77,21,38,1,0,0,2,14,1,31,12,1,5,11,2
N00004207,118,89,13,60,0,4,3,5,4,0,29,19,1,1,5,3
N00004208,189,152,25,97,0,3,0,14,13,0,37,10,0,12,12,3
N00004209,214,178,11,132,0,12,4,15,3,1,36,20,1,0,15,0
N00004210,128,96,15,62,0,4,2,7,6,0,32,15,0,1,12,4
N00004211,290,262,18,210,0,8,3,17,4,2,28,15,0,5,5,3
N00004212,737,663,58,486,1,26,21,55,14,2,74,37,2,6,21,8
N00004213,131,74,14,38,0,1,1,8,11,1,57,29,0,4,18,6
N00004214,134,84,18,51,0,2,2,2,9,0,50,10,2,9,23,6
N00004215,113,95,9,70,0,4,3,4,5,0,18,11,1,3,3,0
N00004216,190,136,32,79,0,2,2,6,12,3,54,26,0,7,18,3
N00004217,109,67,24,34,0,0,0,6,2,1,42,16,1,3,19,3
N00004218,108,71,22,45,0,2,0,0,2,0,37,17,2,9,8,1
N00004219,111,80,6,32,0,25,2,13,1,1,31,27,0,0,3,1
N00004220,100,67,3,42,0,14,1,4,1,2,33,29,0,0,2,2
N00004221,114,81,11,37,1,12,3,16,1,0,33,30,0,0,1,2
N00004222,110,81,4,57,0,12,0,7,0,1,29,26,0,0,2,1
N00004223,93,68,7,26,1,7,3,20,4,0,25,13,1,3,6,2
N00004224,100,73,8,40,0,7,4,11,3,0,27,24,1,1,1,0
N00004225,94,65,8,44,0,8,2,2,1,0,29,29,0,0,0,0
N00004226,118,86,5,60,0,6,3,8,2,2,32,28,0,0,1,3
N00004227,102,73,8,45,1,7,5,5,2,0,29,28,0,0,0,1
N00004228,256,191,16,120,1,18,8,26,2,0,65,52,0,4,6,3
N00004229,110,81,7,49,0,11,3,10,1,0,29,23,1,2,2,1
N00004230,98,69,10,39,0,5,7,8,0,0,29,27,0,0,2,0
N00004231,99,70,7,43,0,7,4,9,0,0,29,27,0,0,0,2
N00004232,85,45,5,30,0,2,3,5,0,0,40,35,0,3,2,0
N00004233,110,81,10,54,1,7,0,9,0,0,29,28,0,1,0,0
N00004234,86,55,3,31,2,6,0,9,3,1,31,30,0,0,1,0
N00004235,99,79,7,42,1,10,3,15,1,0,20,20,0,0,0,0
N00004236,93,71,9,38,1,14,2,6,1,0,22,18,0,1,1,2
N00004237,96,69,7,38,1,12,2,8,1,0,27,24,0,0,0,3
N00004238,110,89,3,54,2,16,4,7,2,1,21,16,0,2,1,2
N00004239,100,69,7,46,0,8,4,4,0,0,31,31,0,0,0,0
N00004240,95,72,7,50,0,9,3,3,0,0,23,19,1,1,2,0
N00004241,100,74,5,55,1,7,3,2,0,1,26,23,0,2,0,1
N00004242,111,74,6,33,1,15,4,13,2,0,37,35,0,0,1,1
N00004243,112,71,17,39,0,2,0,1,10,2,41,23,0,3,11,4
N00004244,85,41,12,17,0,0,0,3,9,0,44,18,0,5,18,3
N00004245,154,110,12,77,0,3,3,9,6,0,44,33,0,1,8,2
N00004246,113,84,6,64,0,2,1,8,3,0,29,23,0,1,5,0
N00004247,117,88,15,62,1,0,1,8,1,0,29,23,0,0,4,2
N00004248,115,60,15,24,0,0,3,4,12,2,55,22,0,8,18,7
N00004249,110,72,16,41,0,1,3,7,4,0,38,26,0,1,9,2
N00004250,112,69,18,37,0,1,4,2,6,1,43,15,0,4,20,4
N00004251,135,83,7,56,0,1,0,3,15,1,52,19,2,7,20,4
N00004252,107,76,17,44,0,3,2,9,1,0,31,28,1,1,0,1
N00004253,101,66,10,42,1,3,4,5,1,0,35,33,0,0,0,2
N00004254,102,79,9,46,0,9,1,13,1,0,23,18,0,1,3,1
N00004255,82,53,9,38,0,2,1,2,1,0,29,25,0,0,2,2
N00004256,342,235,28,149,1,16,6,29,5,1,107,95,0,1,6,5
N00004257,77,43,7,25,0,0,4,6,1,0,34,32,0,0,1,1
N00004258,122,72,3,49,1,1,3,8,6,1,50,36,0,0,14,0
N00004259,85,50,2,29,0,7,3,5,3,1,35,25,0,0,8,2
N00004260,115,70,10,46,0,4,3,6,1,0,45,41,0,2,2,0
N00004261,108,71,6,53,0,2,3,3,4,0,37,27,1,2,5,2
N00004262,116,93,5,72,2,2,0,1,8,3,23,12,2,2,6,1
N00004263,111,83,4,50,0,1,2,4,21,1,28,15,0,1,9,3
N00004264,282,201,19,136,0,7,7,10,20,2,81,37,2,5,29,8
N00004265,87,58,3,41,0,0,0,4,9,1,29,12,0,4,9,4
N00004266,111,83,6,51,0,7,3,14,2,0,28,25,0,0,0,3
N00004267,230,188,22,115,0,8,7,22,9,5,42,26,2,0,10,4
N00004268,121,89,7,58,0,4,5,12,3,0,32,22,0,4,6,0
N00004269,128,95,10,70,0,1,1,5,6,2,33,15,2,4,9,3
N00004270,130,107,9,73,0,6,3,13,3,0,23,16,0,4,2,1
N00004271,122,91,14,58,1,1,2,7,6,2,31,20,0,3,7,1
