GeographyCode,QS606NI0001,QS606NI0002,QS606NI0003,QS606NI0004,QS606NI0005,QS606NI0006,QS606NI0007,QS606NI0008,QS606NI0009,QS606NI0010,QS606NI0011,QS606NI0012,QS606NI0013,QS606NI0014,QS606NI0015,QS606NI0016,QS606NI0017,QS606NI0018,QS606NI0019,QS606NI0020,QS606NI0021,QS606NI0022,QS606NI0023,QS606NI0024,QS606NI0025,QS606NI0026,QS606NI0027,QS606NI0028,QS606NI0029,QS606NI0030,QS606NI0031,QS606NI0032,QS606NI0033,QS606NI0034,QS606NI0035,QS606NI0036,QS606NI0037,QS606NI0038,QS606NI0039,QS606NI0040,QS606NI0041,QS606NI0042,QS606NI0043,QS606NI0044,QS606NI0045,QS606NI0046,QS606NI0047,QS606NI0048,QS606NI0049,QS606NI0050,QS606NI0051
N00000700,218,3,1,2,0,1,1,0,21,13,11,1,1,0,6,2,26,21,2,2,1,9,1,1,0,8,8,0,18,9,9,9,0,56,23,17,0,11,2,2,1,43,2,10,13,18,0,25,15,10,17
N00000701,150,4,1,3,2,1,0,0,10,6,5,0,1,0,2,2,17,8,5,4,0,12,4,4,0,8,8,0,13,7,6,6,0,36,11,15,2,7,1,0,0,32,2,5,9,16,0,13,9,4,13
N00000702,541,36,11,25,19,3,2,1,114,74,63,4,5,2,22,18,64,43,14,6,1,54,16,15,1,38,24,14,44,21,23,21,2,89,32,31,4,10,4,7,1,81,6,11,41,23,0,26,15,11,33
N00000703,269,7,4,3,1,0,2,0,44,29,19,3,6,1,9,6,33,23,5,4,1,30,5,5,0,25,16,9,18,8,10,6,4,49,19,13,3,7,4,3,0,47,4,9,14,20,0,19,17,2,22
N00000704,487,35,13,22,16,2,4,0,80,54,43,1,8,2,15,11,67,41,18,4,4,65,24,23,1,41,36,5,30,13,17,15,2,84,22,31,8,10,5,8,0,60,8,7,17,28,0,19,14,5,47
N00000705,475,38,7,31,21,8,1,1,112,72,60,7,5,0,21,19,52,43,6,2,1,57,13,13,0,44,42,2,30,16,14,12,2,77,29,24,3,13,1,5,2,46,4,4,17,21,0,20,12,8,43
N00000706,304,2,0,2,1,1,0,0,29,19,16,0,3,0,7,3,33,23,6,1,3,48,18,16,2,30,20,10,27,20,7,6,1,50,11,21,3,6,4,1,4,68,6,12,24,26,0,24,19,5,23
N00000707,270,14,3,11,4,5,2,0,43,24,20,2,2,0,9,10,28,15,6,6,1,38,13,13,0,25,21,4,19,8,11,8,3,48,12,13,2,11,5,3,2,33,3,4,15,11,0,22,12,10,25
N00000708,337,12,5,7,7,0,0,0,53,41,32,2,6,1,9,3,41,31,5,3,2,72,17,9,8,55,38,17,18,8,10,8,2,54,20,13,4,6,4,4,3,46,5,6,27,5,3,13,10,3,28
N00000709,345,22,7,15,8,4,2,1,60,44,37,5,1,1,9,7,37,27,9,1,0,72,17,14,3,55,34,21,16,8,8,8,0,52,6,27,3,9,2,4,1,39,5,8,18,8,0,16,8,8,31
N00000710,240,11,2,9,5,2,2,0,35,15,14,0,1,0,12,8,27,18,6,2,1,51,16,9,7,35,27,8,18,8,10,9,1,45,9,21,2,7,2,3,1,21,1,2,9,9,0,8,2,6,24
N00000711,372,27,6,21,11,6,4,0,58,36,32,2,1,1,16,6,58,36,15,6,1,29,7,7,0,22,21,1,32,19,13,12,1,63,20,22,4,11,3,2,1,60,7,4,24,24,1,21,15,6,24
N00000712,260,22,6,16,7,6,3,0,40,28,24,3,1,0,10,2,36,28,7,1,0,54,13,10,3,41,22,19,18,8,10,8,2,29,8,11,0,5,2,3,0,29,1,3,13,11,1,10,8,2,22
N00000713,314,11,2,9,4,4,1,0,55,42,38,3,1,0,5,8,31,26,4,1,0,54,15,14,1,39,30,9,29,10,19,18,1,48,12,18,3,10,3,2,0,39,2,2,16,19,0,21,15,6,26
N00000714,296,17,4,13,9,2,2,0,49,35,28,2,5,0,8,6,25,19,4,2,0,65,23,14,9,42,24,18,21,10,11,10,1,40,14,12,1,8,0,3,2,29,0,8,9,12,0,17,15,2,33
N00000715,480,26,7,19,12,6,1,0,105,62,45,10,5,2,22,21,85,54,26,3,2,30,7,7,0,23,21,2,41,23,18,16,2,87,32,33,4,13,0,5,0,52,6,10,17,17,2,13,5,8,41
N00000716,685,51,13,38,24,9,2,3,192,114,92,9,10,3,39,39,114,80,29,5,0,55,24,23,1,31,29,2,38,28,10,10,0,94,36,33,1,16,0,8,0,56,9,3,27,16,1,17,11,6,68
N00000717,386,36,7,29,21,7,0,1,107,69,51,11,5,2,27,11,59,44,11,3,1,40,18,16,2,22,21,1,23,13,10,8,2,60,28,17,1,10,0,3,1,25,2,2,14,7,0,8,7,1,28
N00000718,1354,161,21,140,90,26,20,4,333,206,173,16,16,1,77,50,224,156,45,16,7,114,42,38,4,72,63,9,78,46,32,27,5,166,63,60,5,19,1,14,4,122,11,13,47,49,2,47,25,22,109
N00000719,183,22,4,18,9,3,6,0,56,34,28,2,4,0,16,6,34,25,7,0,2,13,4,4,0,9,8,1,13,5,8,8,0,19,8,6,1,1,0,1,2,7,2,1,3,1,0,4,1,3,15
N00000720,344,48,6,42,26,12,3,1,107,62,52,6,4,0,25,20,54,42,10,1,1,27,8,7,1,19,17,2,9,6,3,3,0,37,18,10,1,2,1,5,0,17,3,1,6,7,0,11,6,5,34
N00000721,335,23,2,21,12,3,4,2,58,38,31,5,2,0,14,6,44,34,8,0,2,76,16,16,0,60,33,27,17,9,8,8,0,38,9,16,2,5,0,6,0,35,5,4,17,9,0,15,7,8,29
N00000722,331,10,3,7,3,2,0,2,63,40,35,2,3,0,16,7,43,31,7,3,2,53,8,7,1,45,27,18,21,9,12,10,2,53,14,16,2,8,3,8,2,53,2,8,28,15,0,13,8,5,22
N00000723,325,24,3,21,16,1,4,0,46,32,31,1,0,0,9,5,27,17,8,2,0,78,14,14,0,64,52,12,17,9,8,7,1,34,9,19,2,0,1,2,1,46,8,4,20,12,2,21,13,8,32
N00000724,335,29,8,21,9,4,8,0,45,29,26,2,1,0,6,10,50,36,9,4,1,76,10,8,2,66,43,23,18,10,8,6,2,29,15,7,1,3,0,2,1,43,4,5,21,12,1,14,9,5,31
N00000725,326,20,4,16,13,2,1,0,57,40,34,4,2,0,10,7,33,25,3,2,3,73,17,16,1,56,32,24,25,17,8,8,0,31,6,14,2,2,1,4,2,34,2,5,20,7,0,19,11,8,34
N00000726,305,11,1,10,7,2,1,0,43,31,28,1,2,0,7,5,32,22,7,2,1,74,17,15,2,57,34,23,14,6,8,8,0,35,10,12,2,7,2,0,2,49,6,2,28,12,1,24,22,2,23
N00000727,199,5,0,5,5,0,0,0,26,17,13,2,1,1,6,3,21,9,11,1,0,12,4,4,0,8,8,0,19,9,10,7,3,41,16,22,1,2,0,0,0,52,5,7,20,20,0,17,11,6,6
N00000728,346,25,3,22,12,5,4,1,77,44,32,8,4,0,19,14,65,39,18,4,4,42,12,11,1,30,28,2,16,9,7,5,2,53,20,15,2,7,0,9,0,30,6,6,6,12,0,21,15,6,17
N00000729,263,10,3,7,5,2,0,0,48,27,23,3,0,1,11,10,47,32,12,2,1,22,0,0,0,22,18,4,19,15,4,3,1,46,18,14,1,4,1,8,0,25,4,5,10,6,0,10,5,5,36
N00000730,244,10,3,7,6,1,0,0,42,21,18,1,2,0,15,6,34,26,5,1,2,18,1,1,0,17,17,0,23,15,8,5,3,47,15,18,3,7,0,2,2,39,6,5,17,11,0,7,5,2,24
N00000731,176,3,1,2,1,1,0,0,25,12,11,1,0,0,9,4,15,8,6,1,0,11,1,1,0,10,10,0,17,9,8,5,3,43,11,20,5,4,0,2,1,44,5,7,14,18,0,10,10,0,8
N00000732,425,27,5,22,10,9,1,2,96,54,48,4,2,0,20,22,68,47,17,2,2,24,6,6,0,18,18,0,34,21,13,11,2,81,37,22,2,9,0,7,4,54,8,2,23,17,4,18,4,14,23
N00000733,245,15,5,10,6,3,1,0,39,24,20,0,3,1,9,6,40,28,9,0,3,14,4,4,0,10,10,0,22,15,7,6,1,57,31,14,2,6,1,3,0,25,1,5,13,6,0,8,4,4,25
N00000734,284,3,0,3,2,0,0,1,50,20,16,3,1,0,19,11,34,22,9,3,0,25,6,6,0,19,18,1,17,10,7,5,2,69,27,26,4,6,0,5,1,40,8,4,16,12,0,16,9,7,30
N00000735,293,25,7,18,9,4,3,2,53,33,30,2,0,1,10,10,35,25,6,4,0,58,23,19,4,35,22,13,15,10,5,4,1,39,10,18,3,4,0,3,1,25,3,4,12,6,0,12,4,8,31
N00000736,265,9,1,8,4,1,2,1,51,35,31,1,3,0,10,6,27,13,12,1,1,47,16,13,3,31,20,11,12,7,5,4,1,36,9,15,1,8,0,2,1,37,5,8,14,10,0,18,12,6,28
N00000737,284,26,11,15,7,3,4,1,64,38,32,4,2,0,16,10,25,19,4,2,0,49,9,5,4,40,21,19,16,3,13,11,2,44,15,19,2,2,1,5,0,23,3,5,11,4,0,11,10,1,26
N00000738,300,24,2,22,17,3,2,0,58,37,30,2,5,0,10,11,30,21,8,1,0,61,17,16,1,44,29,15,15,5,10,9,1,37,8,17,1,5,2,3,1,36,3,2,16,14,1,15,10,5,24
N00000739,338,27,4,23,15,5,3,0,58,33,28,2,3,0,15,10,42,33,5,2,2,93,22,17,5,71,31,40,18,9,9,9,0,37,16,11,1,2,2,4,1,29,5,2,13,7,2,7,3,4,27
N00000740,386,39,4,35,16,9,10,0,74,45,38,1,4,2,20,9,43,36,5,0,2,71,15,11,4,56,31,25,29,19,10,10,0,55,11,25,4,4,3,6,2,20,0,1,14,5,0,16,9,7,39
N00000741,258,40,6,34,18,11,5,0,78,47,43,3,1,0,23,8,43,31,7,4,1,35,15,15,0,20,15,5,15,5,10,9,1,16,8,5,0,0,0,3,0,18,0,4,6,8,0,5,4,1,8
N00000742,194,16,3,13,10,1,1,1,40,29,19,5,3,2,6,5,33,21,7,3,2,20,4,4,0,16,15,1,16,11,5,5,0,22,3,11,0,3,0,5,0,29,4,6,9,10,0,8,4,4,10
N00000743,192,6,2,4,2,2,0,0,25,16,15,1,0,0,5,4,18,10,5,2,1,8,0,0,0,8,8,0,12,7,5,4,1,38,12,11,8,4,0,3,0,49,3,7,18,21,0,21,13,8,15
N00000744,190,15,3,12,7,4,1,0,31,18,16,2,0,0,7,6,28,22,4,0,2,20,7,7,0,13,13,0,18,10,8,7,1,36,7,15,2,6,1,5,0,26,2,2,6,15,1,5,1,4,11
N00000745,343,36,14,22,12,6,4,0,91,46,39,4,3,0,33,12,55,36,14,4,1,20,2,2,0,18,16,2,32,16,16,15,1,40,10,21,1,6,0,2,0,32,3,1,8,19,1,8,6,2,29
N00000746,358,14,6,8,6,1,1,0,46,31,26,2,2,1,11,4,46,34,8,4,0,26,6,6,0,20,20,0,29,16,13,10,3,60,12,28,4,9,0,7,0,78,6,23,15,34,0,36,21,15,23
N00000747,300,23,5,18,13,3,2,0,77,43,38,1,4,0,18,16,49,28,14,5,2,31,10,9,1,21,21,0,12,2,10,10,0,40,15,17,1,6,0,1,0,37,3,1,16,17,0,12,5,7,19
N00000748,330,41,10,31,21,9,1,0,81,53,42,7,2,2,11,17,63,41,18,3,1,34,12,11,1,22,21,1,16,6,10,10,0,51,22,13,0,13,0,3,0,20,2,3,8,7,0,2,2,0,22
N00000749,246,9,3,6,4,2,0,0,45,23,18,3,2,0,17,5,33,24,7,1,1,21,1,1,0,20,19,1,20,11,9,6,3,54,22,23,2,5,1,1,0,37,5,5,12,15,0,16,14,2,11
N00000750,228,16,2,14,8,4,2,0,44,25,21,3,1,0,9,10,28,21,5,2,0,18,7,7,0,11,11,0,23,13,10,7,3,34,8,15,1,8,0,2,0,37,5,2,12,18,0,16,10,6,12
N00000751,333,36,4,32,22,7,1,2,69,37,32,4,1,0,20,12,61,43,12,3,3,21,7,4,3,14,13,1,21,13,8,7,1,54,14,20,4,13,0,3,0,42,9,3,18,11,1,17,9,8,12
N00000752,279,24,6,18,10,7,1,0,71,46,38,6,1,1,16,9,51,36,10,3,2,28,14,12,2,14,14,0,9,3,6,5,1,45,13,17,3,5,0,5,2,29,6,1,13,9,0,5,1,4,17
N00000753,312,37,7,30,19,5,6,0,71,50,39,3,8,0,16,5,44,29,12,3,0,47,9,9,0,38,29,9,19,14,5,4,1,31,9,9,1,2,3,6,1,32,4,4,14,4,6,4,4,0,27
N00000754,312,34,7,27,19,6,2,0,83,56,47,5,4,0,15,12,46,33,10,2,1,28,6,6,0,22,20,2,25,17,8,8,0,39,18,14,3,2,0,2,0,28,5,1,12,10,0,6,2,4,23
N00000755,263,30,11,19,8,7,4,0,77,48,43,1,3,1,17,12,41,29,10,2,0,14,4,4,0,10,10,0,19,7,12,12,0,22,7,5,2,1,0,3,4,21,5,1,9,6,0,7,5,2,32
N00000756,256,19,8,11,5,2,3,1,55,35,26,4,5,0,13,7,36,25,9,1,1,25,4,4,0,21,18,3,22,14,8,8,0,39,17,12,2,4,0,3,1,37,6,4,17,10,0,8,4,4,15
N00000757,296,22,10,12,6,4,1,1,92,44,36,5,2,1,24,24,49,33,11,3,2,27,9,9,0,18,17,1,33,18,15,12,3,30,13,7,2,5,0,3,0,14,3,2,3,6,0,4,1,3,25
N00000758,297,11,3,8,6,2,0,0,30,15,8,2,3,2,7,8,34,18,13,3,0,18,4,4,0,14,14,0,23,15,8,7,1,66,26,28,1,9,0,1,1,57,7,12,19,19,0,37,17,20,21
N00000759,213,21,8,13,6,4,3,0,46,32,26,4,2,0,7,7,23,18,4,0,1,14,5,5,0,9,9,0,19,11,8,7,1,34,11,15,2,3,1,2,0,22,3,3,12,4,0,5,1,4,29
N00000760,192,5,1,4,3,0,0,1,25,7,6,1,0,0,9,9,12,7,3,1,1,10,1,1,0,9,7,2,16,9,7,4,3,49,12,21,3,7,0,6,0,51,8,7,20,16,0,15,9,6,9
N00000761,321,15,6,9,9,0,0,0,33,14,10,0,4,0,7,12,39,27,11,1,0,27,5,5,0,22,20,2,23,11,12,10,2,74,34,27,1,11,0,1,0,62,10,15,12,23,2,21,13,8,27
N00000762,163,2,0,2,1,1,0,0,21,8,7,0,1,0,7,6,22,14,5,2,1,13,4,4,0,9,9,0,14,10,4,2,2,33,10,13,2,3,0,2,3,37,3,5,12,16,1,17,6,11,4
N00000763,298,14,3,11,7,4,0,0,41,21,19,1,1,0,12,8,38,19,11,6,2,16,0,0,0,16,15,1,22,16,6,3,3,67,27,22,0,13,0,4,1,44,5,8,14,17,0,37,18,19,19
N00000764,195,10,1,9,9,0,0,0,35,17,13,2,0,2,12,6,28,20,6,1,1,25,10,10,0,15,14,1,15,6,9,7,2,36,16,12,2,5,0,1,0,25,2,5,14,4,0,11,4,7,10
N00000765,274,6,0,6,4,2,0,0,26,16,13,2,1,0,3,7,35,15,19,0,1,19,2,2,0,17,17,0,22,13,9,7,2,61,17,25,1,18,0,0,0,55,6,5,22,21,1,28,19,9,22
N00000766,520,27,6,21,14,3,4,0,78,52,45,5,2,0,10,16,71,55,8,6,2,37,5,5,0,32,30,2,52,28,24,21,3,96,42,30,8,8,0,7,1,86,5,10,27,43,1,37,23,14,36
N00000767,240,12,1,11,5,4,2,0,48,29,24,3,2,0,10,9,34,20,11,2,1,12,5,5,0,7,5,2,13,4,9,7,2,39,13,15,0,5,1,1,4,36,6,4,13,12,1,14,10,4,32
N00000768,200,9,4,5,5,0,0,0,34,12,11,1,0,0,15,7,29,19,8,2,0,15,2,2,0,13,12,1,15,7,8,7,1,36,11,14,1,6,0,3,1,32,6,6,6,13,1,13,10,3,17
N00000769,307,33,7,26,13,10,3,0,79,42,28,8,4,2,15,22,46,35,8,3,0,34,13,13,0,21,21,0,17,10,7,5,2,37,11,18,1,4,0,2,1,17,3,1,7,6,0,6,1,5,38
N00000770,259,32,3,29,20,4,5,0,60,39,32,4,3,0,12,9,42,29,9,4,0,28,11,11,0,17,15,2,15,9,6,5,1,25,8,10,1,6,0,0,0,18,3,3,9,3,0,8,6,2,31
N00000771,171,5,0,5,2,2,1,0,25,15,13,1,0,1,6,4,20,12,6,0,2,11,2,2,0,9,9,0,17,11,6,4,2,43,12,17,3,9,0,2,0,29,2,3,12,12,0,18,12,6,3
N00000772,317,20,5,15,9,1,5,0,66,44,36,5,3,0,11,11,42,31,9,2,0,49,17,16,1,32,26,6,23,13,10,8,2,49,14,18,3,11,0,3,0,31,4,4,13,7,3,12,8,4,25
N00000773,292,25,9,16,12,4,0,0,55,34,26,2,5,1,9,12,27,18,4,4,1,28,7,7,0,21,20,1,25,14,11,7,4,43,8,22,1,8,1,3,0,45,5,8,12,18,2,15,8,7,29
N00000774,742,38,7,31,17,7,7,0,110,71,54,7,10,0,22,17,76,52,17,2,5,61,20,18,2,41,37,4,87,47,40,27,13,144,31,62,6,36,0,8,1,120,8,25,38,49,0,48,32,16,58
N00000775,217,17,4,13,8,3,1,1,30,16,11,1,3,1,7,7,20,12,7,1,0,31,9,8,1,22,17,5,25,10,15,10,5,41,15,18,0,7,0,1,0,32,4,6,6,14,2,9,6,3,12
N00000776,227,3,2,1,1,0,0,0,13,7,7,0,0,0,5,1,17,10,5,2,0,15,3,3,0,12,12,0,24,14,10,6,4,44,9,12,3,17,0,3,0,75,6,11,22,31,5,21,11,10,15
N00000777,646,50,13,37,20,8,7,2,127,82,70,6,5,1,21,24,81,58,17,5,1,99,23,18,5,76,46,30,36,11,25,24,1,89,33,34,3,7,3,4,5,84,11,11,37,25,0,34,17,17,46
N00000778,311,21,4,17,12,3,1,1,72,48,38,4,3,3,13,11,37,22,11,2,2,67,17,14,3,50,29,21,12,9,3,3,0,39,11,18,3,5,1,0,1,28,2,1,13,10,2,6,3,3,29
N00000779,409,31,8,23,15,4,4,0,76,51,43,4,1,3,15,10,67,48,16,2,1,58,17,14,3,41,33,8,26,14,12,11,1,51,18,23,2,3,0,4,1,53,4,7,25,17,0,23,18,5,24
N00000780,383,37,7,30,18,9,3,0,82,57,41,7,8,1,14,11,65,48,11,3,3,61,10,8,2,51,42,9,17,11,6,6,0,43,15,14,1,8,0,3,2,31,1,4,16,8,2,14,8,6,33
N00000781,377,30,5,25,10,12,1,2,100,65,53,5,6,1,19,16,78,49,26,2,1,40,7,7,0,33,29,4,28,16,12,11,1,43,15,18,3,1,1,1,4,21,2,3,12,3,1,9,6,3,28
N00000782,365,36,8,28,20,4,3,1,73,42,36,2,1,3,19,12,42,32,8,1,1,79,14,13,1,65,40,25,18,10,8,6,2,44,5,24,2,6,2,5,0,30,4,4,14,8,0,8,8,0,35
N00000783,411,25,2,23,17,4,2,0,68,39,35,3,1,0,16,13,51,34,12,4,1,66,15,14,1,51,34,17,27,15,12,9,3,52,16,21,2,4,5,4,0,66,2,6,34,24,0,22,13,9,34
N00000784,304,25,6,19,12,5,2,0,63,46,38,3,5,0,10,7,35,26,8,1,0,63,13,8,5,50,22,28,20,10,10,7,3,34,10,15,1,4,2,2,0,35,4,1,21,9,0,11,7,4,18
N00000785,260,14,3,11,10,1,0,0,52,40,35,0,5,0,7,5,20,13,3,1,3,49,12,7,5,37,24,13,21,13,8,7,1,32,11,13,1,2,3,2,0,37,2,3,17,15,0,12,6,6,23
N00000786,260,23,2,21,14,3,3,1,51,32,26,3,3,0,11,8,34,26,7,1,0,39,4,1,3,35,19,16,13,6,7,6,1,38,10,15,0,6,1,6,0,31,1,4,17,9,0,10,6,4,21
N00000787,306,23,1,22,9,6,4,3,55,37,29,3,5,0,7,11,42,30,11,1,0,56,12,9,3,44,21,23,21,10,11,11,0,37,11,15,0,7,2,2,0,42,6,4,25,6,1,7,7,0,23
N00000788,311,26,2,24,16,4,4,0,65,46,34,9,3,0,6,13,38,27,7,3,1,57,7,7,0,50,34,16,19,11,8,8,0,31,9,11,0,7,2,1,1,38,4,4,21,9,0,12,4,8,25
N00000789,762,54,11,43,29,9,4,1,118,71,58,9,3,1,23,24,91,62,22,5,2,68,30,29,1,38,28,10,86,51,35,29,6,111,32,40,7,22,1,7,2,125,16,17,44,48,0,45,32,13,64
N00000790,393,21,1,20,7,10,3,0,94,66,57,2,5,2,14,14,52,38,10,2,2,57,29,27,2,28,25,3,31,12,19,17,2,48,18,17,5,7,0,1,0,42,6,7,14,15,0,19,16,3,29
N00000791,274,32,7,25,15,7,2,1,47,34,27,5,2,0,7,6,30,21,6,2,1,30,7,7,0,23,19,4,18,10,8,8,0,46,14,13,1,13,2,3,0,40,2,4,13,19,2,8,2,6,23
N00000792,280,30,7,23,8,6,8,1,71,40,34,3,3,0,21,10,31,21,5,5,0,25,6,6,0,19,13,6,24,12,12,10,2,31,14,11,0,3,1,1,1,25,4,0,12,8,1,13,7,6,30
N00000793,337,25,8,17,11,2,2,2,72,43,37,1,2,3,11,18,37,20,12,5,0,57,18,15,3,39,26,13,22,14,8,8,0,49,14,23,2,3,3,4,0,35,4,6,15,9,1,9,7,2,31
N00000794,324,30,3,27,16,8,3,0,77,48,34,8,5,1,19,10,33,24,6,2,1,58,27,23,4,31,20,11,13,7,6,3,3,19,8,8,0,2,0,1,0,45,2,9,22,12,0,23,16,7,26
N00000795,361,28,6,22,14,6,1,1,77,51,44,6,1,0,15,11,49,33,13,2,1,73,26,18,8,47,33,14,23,11,12,9,3,44,18,16,0,6,2,2,0,32,5,2,16,8,1,6,6,0,29
N00000796,245,18,6,12,7,2,3,0,45,24,21,1,1,1,9,12,29,19,7,2,1,21,4,4,0,17,15,2,11,6,5,5,0,41,14,15,3,5,1,3,0,45,6,5,24,10,0,12,8,4,23
N00000797,271,15,4,11,5,2,4,0,56,46,38,4,2,2,5,5,33,21,9,2,1,34,11,10,1,23,21,2,20,10,10,8,2,43,15,16,1,10,0,1,0,44,4,3,21,15,1,16,13,3,10
N00000798,379,39,7,32,17,8,7,0,76,52,43,4,2,3,14,10,40,32,6,2,0,76,25,23,2,51,28,23,17,8,9,6,3,48,12,20,2,8,1,3,2,33,5,3,18,7,0,13,11,2,37
N00000799,355,29,8,21,9,10,1,1,58,34,20,2,7,5,15,9,50,38,7,4,1,48,7,7,0,41,38,3,23,11,12,10,2,54,15,25,2,8,1,3,0,45,4,5,28,8,0,17,7,10,31
N00000800,301,39,9,30,20,6,4,0,54,34,28,1,4,1,13,7,44,32,11,0,1,58,16,16,0,42,29,13,15,5,10,10,0,41,18,14,1,3,1,4,0,24,4,2,12,5,1,5,4,1,21
N00000801,373,39,8,31,17,7,7,0,114,67,53,10,3,1,33,14,40,26,10,3,1,65,20,19,1,45,30,15,12,7,5,4,1,31,8,14,1,1,1,5,1,24,5,4,11,4,0,12,5,7,36
N00000802,208,21,7,14,9,4,1,0,49,32,27,1,4,0,12,5,26,15,8,1,2,25,9,6,3,16,13,3,12,3,9,8,1,30,6,14,1,5,0,3,1,24,2,5,7,10,0,6,5,1,15
N00000803,295,25,4,21,10,8,3,0,61,34,29,1,4,0,20,7,37,29,6,1,1,43,15,15,0,28,17,11,35,17,18,16,2,26,9,7,2,3,1,4,0,37,7,6,13,10,1,13,6,7,18
N00000804,318,41,14,27,15,8,4,0,78,47,39,5,3,0,18,13,36,22,10,1,3,67,25,21,4,42,22,20,17,9,8,7,1,27,6,13,1,3,1,3,0,27,1,2,15,9,0,7,3,4,18
N00000805,259,29,6,23,16,4,2,1,60,37,33,1,2,1,14,9,32,23,6,1,2,49,17,16,1,32,18,14,13,5,8,6,2,24,5,12,0,3,0,3,1,28,1,6,11,9,1,10,6,4,14
N00000806,251,9,1,8,3,2,1,2,41,23,17,2,3,1,11,7,21,17,3,1,0,27,9,8,1,18,12,6,14,9,5,4,1,57,17,28,2,6,1,3,0,43,6,5,17,12,3,18,15,3,21
N00000807,357,17,2,15,9,4,2,0,63,32,24,6,2,0,14,17,45,30,13,2,0,40,8,7,1,32,28,4,23,15,8,7,1,54,20,23,3,3,3,1,1,60,7,6,30,16,1,13,10,3,42
N00000808,167,4,1,3,2,0,1,0,25,18,14,2,1,1,7,0,19,11,7,1,0,25,8,8,0,17,16,1,13,8,5,3,2,32,5,19,3,1,2,1,1,33,5,3,11,14,0,8,6,2,8
N00000809,373,19,5,14,9,2,3,0,51,28,23,3,2,0,17,6,46,30,15,1,0,41,10,10,0,31,30,1,31,13,18,12,6,66,27,30,1,4,0,3,1,62,9,9,24,19,1,37,25,12,20
N00000810,300,18,3,15,9,4,2,0,62,41,35,5,1,0,14,7,36,23,9,3,1,39,10,10,0,29,24,5,28,13,15,14,1,48,17,24,3,1,0,2,1,38,5,6,17,10,0,9,6,3,22
N00000811,235,8,6,2,1,1,0,0,28,16,12,4,0,0,6,6,16,10,4,2,0,15,1,1,0,14,12,2,22,12,10,7,3,44,14,23,1,4,1,1,0,59,6,9,28,15,1,23,19,4,20
N00000812,213,11,1,10,5,3,2,0,19,8,5,2,0,1,5,6,23,15,6,2,0,25,5,5,0,20,18,2,16,9,7,6,1,40,15,16,2,5,1,0,1,48,3,9,18,18,0,20,12,8,11
N00000813,344,26,2,24,15,7,2,0,57,39,31,2,6,0,12,6,53,36,11,6,0,34,11,11,0,23,23,0,35,17,18,13,5,51,18,19,2,6,0,5,1,54,2,6,26,20,0,10,7,3,24
N00000814,201,21,6,15,9,3,3,0,44,28,23,4,1,0,8,8,21,18,3,0,0,19,6,6,0,13,13,0,11,4,7,7,0,27,9,11,0,4,1,1,1,36,5,6,12,12,1,9,7,2,13
N00000815,358,48,10,38,18,14,5,1,82,50,39,4,7,0,20,12,65,48,11,2,4,33,10,10,0,23,19,4,16,12,4,4,0,45,14,17,1,8,1,2,2,21,3,3,10,5,0,6,3,3,42
N00000816,358,33,4,29,18,6,5,0,82,44,34,7,2,1,21,17,37,29,5,3,0,35,10,10,0,25,23,2,24,12,12,8,4,47,22,13,3,6,0,2,1,58,1,8,27,22,0,20,14,6,22
N00000817,209,30,9,21,14,3,3,1,74,49,38,4,4,3,13,12,35,28,5,1,1,9,5,5,0,4,4,0,8,4,4,4,0,18,7,5,3,0,0,3,0,14,1,0,4,9,0,5,4,1,16
N00000818,241,12,3,9,7,2,0,0,38,25,21,3,1,0,8,5,40,24,14,2,0,24,3,3,0,21,20,1,19,10,9,7,2,49,25,16,0,5,0,1,2,30,2,5,8,14,1,16,13,3,13
N00000819,192,7,2,5,1,4,0,0,23,9,8,0,1,0,9,5,17,13,3,0,1,8,1,1,0,7,7,0,22,10,12,6,6,47,14,19,6,6,0,2,0,43,8,5,12,17,1,10,8,2,15
N00000820,285,9,1,8,6,2,0,0,50,25,22,2,1,0,14,11,43,29,12,2,0,15,8,8,0,7,7,0,25,16,9,6,3,50,11,21,3,12,0,3,0,60,8,4,23,24,1,18,12,6,15
N00000821,202,4,1,3,2,1,0,0,25,12,8,3,1,0,7,6,23,13,5,3,2,18,3,3,0,15,15,0,11,8,3,3,0,47,17,17,0,11,1,0,1,46,4,6,16,20,0,15,12,3,13
N00000822,156,10,2,8,7,1,0,0,30,20,16,4,0,0,9,1,19,11,5,3,0,14,3,3,0,11,10,1,13,8,5,4,1,25,9,7,0,6,0,2,1,29,0,8,9,12,0,12,8,4,4
N00000823,269,15,3,12,9,1,2,0,59,36,25,6,3,2,10,13,40,26,11,3,0,23,1,0,1,22,19,3,21,12,9,7,2,43,17,16,0,7,0,3,0,31,6,3,12,10,0,19,12,7,18
N00000824,194,5,2,3,1,1,1,0,29,15,11,3,1,0,7,7,23,14,5,4,0,10,4,4,0,6,5,1,22,15,7,5,2,28,14,7,1,5,0,1,0,32,10,3,14,5,0,35,23,12,10
N00000825,282,13,1,12,6,4,2,0,57,41,34,2,5,0,8,8,56,36,13,5,2,23,6,6,0,17,17,0,18,9,9,9,0,40,13,17,3,3,0,4,0,37,8,4,9,16,0,12,8,4,26
