GeographyCode,QS404NI0001,QS404NI0002,QS404NI0003,QS404NI0004,QS404NI0005,QS404NI0006,QS404NI0007
N00002930,41,39,0,0,0,2,0
N00002931,37,28,0,1,0,5,3
N00002932,37,29,0,0,0,2,6
N00002933,47,44,0,0,0,2,1
N00002934,36,32,0,0,0,3,1
N00002935,38,35,0,0,0,1,2
N00002936,48,40,0,2,0,2,4
N00002937,35,27,0,6,0,1,1
N00002938,36,32,0,1,0,1,2
N00002939,49,41,0,1,0,0,7
N00002940,47,40,0,1,0,5,1
N00002941,39,31,0,2,0,5,1
N00002942,39,33,0,1,0,4,1
N00002943,11,10,1,0,0,0,0
N00002944,15,11,0,1,0,3,0
N00002945,40,28,1,6,1,2,2
N00002946,15,9,0,5,0,1,0
N00002947,13,7,0,1,5,0,0
N00002948,24,22,0,2,0,0,0
N00002949,36,17,0,0,14,1,4
N00002950,30,26,0,0,1,2,1
N00002951,40,24,0,11,0,4,1
N00002952,39,38,0,0,0,0,1
N00002953,33,25,0,2,0,5,1
N00002954,43,38,0,0,0,4,1
N00002955,44,40,0,1,0,1,2
N00002956,31,23,0,1,0,5,2
N00002957,46,21,1,16,0,5,3
N00002958,49,45,0,0,0,3,1
N00002959,37,33,0,0,0,2,2
N00002960,35,35,0,0,0,0,0
N00002961,33,29,0,0,0,1,3
N00002962,40,12,0,11,6,3,8
N00002963,35,27,0,0,1,4,3
N00002964,39,31,0,0,0,4,4
N00002965,36,34,0,0,0,1,1
N00002966,39,38,0,0,0,0,1
N00002967,36,27,0,6,0,1,2
N00002968,44,33,0,6,0,3,2
N00002969,47,34,1,4,0,2,6
N00002970,56,40,0,7,0,3,6
N00002971,28,20,1,5,0,0,2
N00002972,22,10,0,9,0,1,2
N00002973,37,31,0,0,0,1,5
N00002974,27,24,0,0,0,1,2
N00002975,47,41,0,1,0,1,4
N00002976,39,30,0,4,0,1,4
N00002977,47,37,0,4,0,3,3
N00002978,29,27,0,0,2,0,0
N00002979,45,32,0,10,0,1,2
N00002980,37,33,0,1,0,0,3
N00002981,55,47,0,5,0,2,1
N00002982,34,24,0,7,0,2,1
N00002983,35,30,1,0,1,2,1
N00002984,8,3,0,3,1,1,0
N00002985,10,3,0,5,0,0,2
N00002986,48,37,0,6,0,2,3
N00002987,34,29,0,2,0,3,0
N00002988,44,42,0,0,0,1,1
N00002989,38,35,0,0,0,1,2
N00002990,40,37,0,0,0,2,1
N00002991,34,28,0,1,2,0,3
N00002992,47,45,0,0,0,2,0
N00002993,15,8,0,5,0,2,0
N00002994,37,31,0,1,0,2,3
N00002995,55,46,0,0,1,4,4
N00002996,62,10,0,8,34,3,7
N00002997,46,31,1,5,0,2,7
N00002998,38,28,1,2,0,3,4
N00002999,29,18,0,7,1,1,2
N00003000,32,28,1,0,1,1,1
N00003001,27,19,0,1,0,4,3
N00003002,93,56,0,13,6,8,10
N00003003,135,106,0,12,0,11,6
N00003004,31,21,1,4,0,3,2
N00003005,48,39,1,0,0,6,2
N00003006,24,23,0,0,0,0,1
N00003007,32,23,0,0,0,2,7
N00003008,56,50,0,4,0,0,2
N00003009,35,31,0,0,0,3,1
N00003010,38,30,0,6,0,1,1
N00003011,25,21,0,2,0,0,2
N00003012,25,19,0,1,0,3,2
N00003013,49,42,0,0,0,6,1
N00003014,43,39,0,0,0,4,0
N00003015,38,34,0,0,0,2,2
N00003016,38,34,0,0,0,2,2
N00003017,50,48,0,1,0,0,1
N00003018,30,20,0,0,0,4,6
N00003019,50,27,0,16,0,4,3
N00003020,29,16,0,6,0,4,3
N00003021,22,16,0,0,0,5,1
N00003022,46,37,0,1,0,4,4
N00003023,23,9,0,7,0,2,5
N00003024,62,51,0,2,0,6,3
N00003025,19,14,0,1,0,1,3
N00003026,38,37,0,1,0,0,0
N00003027,42,39,0,0,0,2,1
N00003028,51,47,0,0,0,1,3
N00003029,39,31,0,0,0,5,3
N00003030,44,27,0,6,0,5,6
N00003031,44,42,0,1,0,0,1
N00003032,35,33,1,0,0,1,0
N00003033,37,30,0,0,2,2,3
N00003034,12,3,0,8,0,0,1
N00003035,27,11,0,6,2,2,6
N00003036,42,32,0,1,0,4,5
N00003037,41,30,0,5,0,2,4
N00003038,34,29,0,0,0,1,4
N00003039,43,21,0,1,12,4,5
N00003040,80,22,0,6,37,10,5
N00003041,25,17,0,3,0,2,3
N00003042,26,16,0,3,0,3,4
N00003043,30,14,0,7,2,2,5
N00003044,59,51,0,1,1,4,2
N00003045,51,43,1,0,0,4,3
N00003046,18,15,0,1,0,1,1
N00003047,34,34,0,0,0,0,0
N00003048,49,42,0,1,0,1,5
N00003049,44,26,0,12,0,2,4
N00003050,40,36,0,1,0,0,3
N00003051,37,35,0,0,0,1,1
N00003052,34,9,0,12,9,3,1
N00003053,30,29,0,0,0,0,1
N00003054,48,45,0,0,0,0,3
N00003055,28,26,0,0,0,2,0
N00003056,39,34,1,0,0,4,0
N00003057,34,18,0,11,0,2,3
N00003058,22,22,0,0,0,0,0
N00003059,20,17,0,0,0,1,2
N00003060,66,24,0,11,25,3,3
N00003061,36,35,0,0,0,1,0
N00003062,40,39,0,0,0,0,1
N00003063,48,41,0,0,0,4,3
N00003064,35,27,0,0,0,2,6
N00003065,34,17,0,9,0,3,5
N00003066,41,33,0,1,0,7,0
N00003067,57,54,0,2,0,1,0
N00003068,39,14,0,6,10,6,3
N00003069,34,22,1,6,0,3,2
N00003070,33,16,0,12,0,0,5
N00003071,25,14,0,10,0,0,1
N00003072,41,25,0,0,6,10,0
N00003073,25,20,0,0,0,5,0
N00003074,43,37,0,1,0,2,3
N00003075,36,31,0,0,0,4,1
N00003076,38,29,0,2,0,6,1
N00003077,29,19,0,7,0,1,2
N00003078,40,39,0,0,0,0,1
N00003079,33,29,0,3,0,0,1
N00003080,29,17,0,6,0,2,4
N00003081,15,6,1,6,0,1,1
N00003082,41,26,1,13,0,1,0
N00003083,25,17,0,4,0,0,4
N00003084,28,20,2,4,0,1,1
N00003085,32,16,0,9,0,2,5
N00003086,31,12,0,13,0,1,5
N00003087,36,28,0,6,0,2,0
N00003088,18,7,0,8,0,2,1
N00003089,23,22,0,1,0,0,0
N00003090,32,28,0,0,0,4,0
N00003091,21,17,0,0,0,2,2
N00003092,29,25,0,4,0,0,0
N00003093,50,45,0,0,0,5,0
N00003094,51,45,1,1,0,2,2
N00003095,49,45,0,1,0,0,3
N00003096,45,38,0,0,0,5,2
N00003097,54,50,0,0,1,2,1
N00003098,45,27,0,7,0,9,2
N00003099,50,41,0,1,0,6,2
N00003100,40,30,0,0,0,9,1
N00003101,36,27,0,8,0,0,1
N00003102,31,25,0,0,0,2,4
N00003103,48,42,0,0,0,5,1
N00003104,28,21,0,1,0,6,0
N00003105,115,29,0,15,55,10,6
N00003106,42,20,0,12,1,8,1
N00003107,31,8,0,14,1,3,5
N00003108,26,15,0,2,2,5,2
N00003109,26,23,0,0,0,3,0
N00003110,45,25,0,13,0,3,4
N00003111,39,17,0,15,1,3,3
N00003112,35,25,0,9,0,1,0
N00003113,50,38,0,9,0,0,3
N00003114,56,32,0,18,0,3,3
N00003115,35,26,0,5,1,0,3
N00003116,54,38,0,3,10,1,2
N00003117,56,45,0,1,4,6,0
N00003118,52,13,0,7,23,7,2
N00003119,37,13,0,7,10,3,4
N00003120,42,40,0,0,0,2,0
N00003121,45,41,1,0,0,0,3
N00003122,67,65,0,0,0,1,1
N00003123,36,33,1,1,0,1,0
N00003124,34,19,0,0,9,4,2
N00003125,41,31,0,3,0,5,2
N00003126,42,30,0,2,0,3,7
N00003127,32,28,0,0,1,2,1
N00003128,54,32,0,13,1,1,7
N00003129,35,31,0,0,0,2,2
N00003130,31,26,1,2,0,0,2
N00003131,64,59,0,0,0,0,5
N00003132,33,29,1,0,0,3,0
N00003133,55,46,0,1,0,5,3
N00003134,26,17,0,0,0,8,1
N00003135,16,7,0,6,0,2,1
N00003136,45,32,0,3,0,8,2
N00003137,33,29,0,0,0,1,3
N00003138,43,36,0,3,0,2,2
N00003139,40,37,0,0,0,2,1
N00003140,35,29,0,3,0,1,2
N00003141,40,35,0,0,0,2,3
N00003142,69,64,0,0,0,5,0
N00003143,35,21,0,11,0,2,1
N00003144,44,38,0,3,0,1,2
N00003145,32,27,1,0,0,4,0
N00003146,21,16,0,0,0,3,2
N00003147,17,15,0,1,0,1,0
N00003148,17,15,0,0,1,1,0
N00003149,24,19,0,0,0,5,0
N00003150,28,24,0,0,0,4,0
N00003151,35,23,0,6,0,3,3
N00003152,43,35,0,0,0,4,4
N00003153,35,33,0,0,0,0,2
N00003154,51,48,0,0,0,0,3
N00003155,40,27,0,3,0,7,3
N00003156,28,23,2,0,2,1,0
N00003157,38,34,0,0,0,4,0
N00003158,53,38,0,0,0,13,2
N00003159,36,30,0,0,1,4,1
N00003160,39,29,0,6,0,3,1
N00003161,67,58,0,1,1,4,3
N00003162,40,24,0,2,5,7,2
N00003163,44,36,0,3,0,1,4
N00003164,44,35,0,1,0,3,5
N00003165,27,19,0,5,0,2,1
N00003166,32,30,0,0,0,2,0
N00003167,40,37,0,0,0,3,0
N00003168,27,20,0,3,0,2,2
N00003169,35,22,0,9,0,2,2
N00003170,65,37,0,20,6,0,2
N00003171,28,12,1,10,0,2,3
N00003172,19,7,0,7,0,2,3
N00003173,21,12,0,5,1,2,1
N00003174,26,14,0,10,0,1,1
N00003175,35,23,0,9,0,2,1
N00003176,28,23,0,1,0,3,1
N00003177,30,17,1,9,0,1,2
N00003178,42,37,0,1,0,3,1
N00003179,88,59,0,4,13,9,3
N00003180,37,31,0,0,0,4,2
N00003181,27,26,0,0,0,1,0
N00003182,16,13,0,0,0,1,2
N00003183,28,26,1,0,0,1,0
N00003184,12,3,0,4,5,0,0
N00003185,22,13,0,8,0,0,1
N00003186,15,2,0,13,0,0,0
N00003187,44,20,0,19,0,2,3
N00003188,37,27,0,2,0,5,3
N00003189,31,28,0,0,0,2,1
N00003190,34,24,0,1,0,4,5
N00003191,30,18,0,3,0,6,3
N00003192,35,25,0,5,0,1,4
N00003193,48,36,1,3,0,1,7
N00003194,38,27,0,4,0,5,2
N00003195,37,29,0,3,0,1,4
N00003196,16,10,1,1,0,3,1
N00003197,29,27,0,0,0,2,0
N00003198,22,17,0,0,0,5,0
N00003199,31,28,0,0,0,2,1
N00003200,41,34,0,0,0,1,6
N00003201,31,24,0,6,0,0,1
N00003202,36,33,1,1,0,1,0
N00003203,36,33,0,1,0,1,1
N00003204,24,13,0,11,0,0,0
N00003205,39,27,0,5,0,5,2
N00003206,26,22,0,2,0,1,1
N00003207,38,31,0,0,0,3,4
N00003208,31,22,0,4,0,1,4
N00003209,18,16,0,0,0,2,0
N00003210,12,7,0,2,0,2,1
N00003211,18,11,0,4,0,0,3
N00003212,31,19,1,4,0,5,2
N00003213,40,26,0,9,0,1,4
N00003214,20,12,0,7,0,1,0
N00003215,42,23,0,12,0,3,4
N00003216,41,36,1,1,0,1,2
N00003217,38,30,0,3,0,4,1
N00003218,35,29,0,2,0,3,1
N00003219,34,24,1,2,1,5,1
N00003220,30,18,1,9,0,2,0
N00003221,41,35,0,0,0,1,5
N00003222,41,30,1,6,0,4,0
N00003223,38,22,0,13,0,0,3
N00003224,28,25,0,0,0,3,0
N00003225,50,48,0,0,0,1,1
N00003226,56,50,0,0,0,5,1
N00003227,38,24,0,9,0,1,4
N00003228,45,34,0,1,1,5,4
N00003229,42,19,1,10,10,2,0
N00003230,45,16,0,8,10,10,1
N00003231,26,7,0,4,14,0,1
N00003232,40,36,0,0,0,2,2
N00003233,34,25,0,5,0,1,3
N00003234,41,32,0,5,0,0,4
N00003235,35,33,0,0,0,1,1
N00003236,26,16,0,5,0,4,1
N00003237,74,59,0,5,0,7,3
N00003238,36,34,0,1,0,1,0
N00003239,36,34,0,0,0,2,0
N00003240,37,33,0,1,0,3,0
N00003241,39,36,0,1,0,2,0
N00003242,40,36,0,1,0,3,0
N00003243,42,39,0,1,0,1,1
N00003244,38,34,0,1,0,1,2
N00003245,40,38,0,0,0,2,0
N00003246,43,36,1,3,0,1,2
N00003247,35,31,0,1,1,1,1
N00003248,31,23,0,5,0,1,2
N00003249,15,9,0,2,0,1,3
N00003250,49,49,0,0,0,0,0
N00003251,36,36,0,0,0,0,0
N00003252,16,9,0,3,1,0,3
N00003253,44,34,0,4,0,2,4
N00003254,53,48,0,0,0,1,4
N00003255,22,21,0,1,0,0,0
N00003256,43,42,0,0,0,0,1
N00003257,22,21,0,0,0,1,0
N00003258,16,14,0,0,0,0,2
N00003259,41,39,0,0,0,0,2
N00003260,35,34,0,0,0,0,1
N00003261,12,11,0,0,0,0,1
N00003262,51,48,0,0,0,1,2
N00003263,38,27,0,1,0,7,3
N00003264,41,37,0,0,0,2,2
N00003265,45,41,0,0,0,0,4
N00003266,47,44,0,0,0,2,1
N00003267,40,39,0,0,0,0,1
N00003268,39,35,0,0,0,2,2
N00003269,40,35,0,1,0,3,1
N00003270,39,38,0,0,0,0,1
N00003271,32,9,0,11,10,0,2
N00003272,60,10,0,14,30,3,3
N00003273,12,10,0,1,0,0,1
N00003274,33,8,0,14,8,0,3
N00003275,19,8,0,10,0,0,1
N00003276,23,12,0,8,0,1,2
N00003277,23,21,0,1,0,0,1
N00003278,32,16,0,14,0,1,1
N00003279,8,3,0,4,0,0,1
N00003280,48,43,0,1,0,3,1
N00003281,41,38,0,1,0,1,1
N00003282,78,42,2,8,11,10,5
N00003283,42,18,0,14,0,7,3
N00003284,28,18,0,5,0,1,4
N00003285,19,16,0,1,0,2,0
N00003286,32,28,1,0,0,1,2
N00003287,62,59,0,1,0,2,0
N00003288,35,31,0,1,0,1,2
N00003289,56,50,0,0,0,3,3
N00003290,46,35,0,5,0,1,5
N00003291,76,70,0,0,0,5,1
N00003292,32,32,0,0,0,0,0
N00003293,26,21,1,1,1,0,2
N00003294,16,6,0,5,3,1,1
N00003295,21,6,0,9,5,0,1
N00003296,6,3,0,3,0,0,0
N00003297,9,1,0,6,0,0,2
N00003298,10,2,0,8,0,0,0
N00003299,11,3,0,2,3,1,2
N00003300,5,1,0,3,1,0,0
N00003301,23,12,0,10,0,0,1
N00003302,8,3,0,4,1,0,0
N00003303,5,1,0,2,0,0,2
N00003304,21,8,0,10,1,0,2
N00003305,11,3,0,4,1,2,1
N00003306,8,8,0,0,0,0,0
N00003307,29,25,0,2,0,1,1
N00003308,30,19,0,3,7,1,0
N00003309,17,12,0,5,0,0,0
N00003310,31,19,0,12,0,0,0
N00003311,12,11,0,1,0,0,0
N00003312,12,11,0,1,0,0,0
N00003313,199,102,1,74,3,6,13
N00003314,60,54,1,0,0,5,0
N00003315,37,36,0,0,0,0,1
N00003316,44,27,0,13,0,2,2
N00003317,44,40,0,0,0,2,2
N00003318,59,54,0,1,1,1,2
N00003319,33,27,1,3,0,0,2
N00003320,20,15,0,4,0,1,0
N00003321,46,39,0,2,0,0,5
N00003322,41,41,0,0,0,0,0
N00003323,36,33,0,0,0,0,3
N00003324,42,35,0,1,0,3,3
N00003325,39,36,0,0,0,3,0
N00003326,54,36,0,5,0,6,7
N00003327,52,49,0,0,1,2,0
N00003328,16,10,0,0,0,5,1
N00003329,43,39,0,0,1,0,3
N00003330,35,35,0,0,0,0,0
N00003331,46,41,0,1,0,0,4
N00003332,44,40,0,0,0,1,3
N00003333,48,37,0,7,0,4,0
N00003334,46,45,0,0,0,0,1
N00003335,22,18,0,4,0,0,0
N00003336,34,32,0,1,0,0,1
N00003337,14,11,0,0,0,1,2
N00003338,10,6,0,1,2,1,0
N00003339,42,27,0,3,10,2,0
N00003340,58,5,0,8,40,1,4
N00003341,33,22,0,9,0,0,2
N00003342,25,23,0,2,0,0,0
N00003343,21,15,0,3,0,1,2
N00003344,49,46,0,0,0,2,1
N00003345,6,6,0,0,0,0,0
N00003346,9,9,0,0,0,0,0
N00003347,11,11,0,0,0,0,0
N00003348,25,23,0,0,0,0,2
N00003349,49,43,1,1,0,1,3
N00003350,52,47,0,1,0,0,4
N00003351,39,23,0,10,0,3,3
N00003352,18,12,0,2,0,2,2
N00003353,19,17,1,0,0,1,0
N00003354,33,29,0,1,0,1,2
N00003355,39,34,0,1,0,1,3
N00003356,18,16,0,1,0,0,1
N00003357,24,23,0,1,0,0,0
N00003358,37,36,0,0,0,0,1
N00003359,38,34,0,0,0,2,2
N00003360,29,17,1,5,0,1,5
N00003361,65,51,1,11,0,1,1
N00003362,45,42,0,0,0,3,0
N00003363,105,72,0,8,22,2,1
N00003364,43,42,0,1,0,0,0
N00003365,61,58,0,0,0,3,0
N00003366,30,21,0,0,0,4,5
N00003367,38,36,0,0,0,2,0
N00003368,20,16,0,3,0,0,1
N00003369,35,16,0,4,10,4,1
N00003370,46,35,0,7,0,0,4
N00003371,43,21,1,14,0,3,4
N00003372,28,17,0,10,0,0,1
N00003373,36,23,0,10,0,1,2
N00003374,46,28,1,13,0,0,4
N00003375,31,16,1,9,0,2,3
N00003376,38,24,0,11,0,0,3
N00003377,24,12,0,10,0,0,2
N00003378,57,32,0,18,0,1,6
N00003379,39,22,0,12,0,3,2
N00003380,28,10,0,16,0,1,1
N00003381,30,20,0,8,1,1,0
N00003382,36,13,0,18,0,0,5
N00003383,51,44,0,4,2,0,1
N00003384,44,40,0,1,0,1,2
N00003385,53,40,0,7,0,4,2
N00003386,31,23,0,6,0,2,0
N00003387,44,42,0,0,0,0,2
N00003388,69,59,0,3,0,4,3
N00003389,32,31,0,0,0,1,0
N00003390,43,15,0,23,0,1,4
N00003391,55,46,0,8,0,0,1
N00003392,48,40,0,0,0,2,6
N00003393,38,32,0,2,0,1,3
N00003394,44,39,0,0,0,3,2
N00003395,83,42,0,4,24,10,3
N00003396,61,58,0,0,0,1,2
N00003397,9,5,0,0,4,0,0
N00003398,15,15,0,0,0,0,0
N00003399,15,14,0,0,1,0,0
N00003400,22,20,0,0,0,0,2
N00003401,30,28,0,1,0,0,1
N00003402,22,13,0,6,1,0,2
N00003403,14,3,0,8,0,0,3
N00003404,50,16,0,13,16,0,5
N00003405,23,15,0,7,0,0,1
N00003406,38,13,0,18,3,2,2
N00003407,60,55,2,0,0,2,1
N00003408,29,25,0,0,1,2,1
N00003409,38,32,1,0,0,3,2
N00003410,36,30,0,3,0,1,2
N00003411,13,4,0,7,0,1,1
N00003412,34,3,0,22,0,2,7
N00003413,30,11,0,14,0,2,3
N00003414,29,27,0,0,0,0,2
N00003415,30,14,1,14,1,0,0
N00003416,30,10,0,17,0,1,2
N00003417,39,28,0,6,1,0,4
N00003418,24,12,0,8,3,0,1
N00003419,44,43,0,0,0,1,0
N00003420,22,7,0,11,0,0,4
N00003421,29,16,0,11,0,1,1
N00003422,116,50,0,17,41,4,4
N00003423,105,31,0,12,55,3,4
N00003424,30,25,0,4,0,1,0
N00003425,24,17,0,7,0,0,0
N00003426,85,38,0,27,3,8,9
N00003427,36,34,0,1,0,1,0
N00003428,17,16,0,0,0,0,1
N00003429,30,20,0,8,2,0,0
N00003430,23,12,0,9,0,0,2
N00003431,48,27,0,19,0,0,2
N00003432,29,27,0,2,0,0,0
N00003433,28,19,0,8,0,0,1
N00003434,29,22,0,0,0,5,2
N00003435,59,51,0,0,0,4,4
N00003436,28,27,0,0,0,1,0
N00003437,61,59,0,0,0,2,0
N00003438,26,26,0,0,0,0,0
N00003439,69,67,0,0,0,1,1
N00003440,64,61,0,0,0,1,2
N00003441,34,29,0,0,1,0,4
N00003442,72,50,0,2,10,6,4
N00003443,29,27,0,0,0,1,1
N00003444,31,28,0,0,0,1,2
N00003445,8,7,1,0,0,0,0
N00003446,24,23,0,1,0,0,0
N00003447,31,19,0,6,0,1,5
N00003448,44,42,0,0,0,0,2
N00003449,44,41,0,0,0,2,1
N00003450,43,41,0,0,0,1,1
N00003451,30,26,1,2,0,1,0
N00003452,47,41,0,1,0,2,3
N00003453,9,7,0,0,1,1,0
N00003454,50,49,0,0,0,1,0
N00003455,48,47,0,0,0,1,0
N00003456,8,7,0,0,0,1,0
N00003457,37,27,0,8,0,0,2
N00003458,35,34,1,0,0,0,0
N00003459,50,49,0,0,0,1,0
N00003460,29,29,0,0,0,0,0
N00003461,67,46,0,3,13,2,3
N00003462,37,35,0,0,1,0,1
N00003463,47,46,0,0,0,0,1
N00003464,20,18,0,1,0,1,0
N00003465,49,26,0,17,0,2,4
N00003466,18,17,0,0,0,0,1
N00003467,99,95,0,0,0,1,3
N00003468,7,7,0,0,0,0,0
N00003469,18,12,1,4,0,0,1
N00003470,44,42,0,0,1,1,0
N00003471,33,23,1,6,1,0,2
N00003472,27,22,0,4,0,0,1
N00003473,17,12,0,5,0,0,0
N00003474,50,41,0,0,1,6,2
N00003475,46,42,1,1,0,1,1
N00003476,36,35,0,0,0,0,1
N00003477,69,33,0,0,29,7,0
N00003478,84,78,0,0,2,2,2
N00003479,38,37,0,1,0,0,0
N00003480,34,14,0,10,0,4,6
N00003481,14,14,0,0,0,0,0
N00003482,38,19,0,11,1,4,3
N00003483,56,14,0,22,15,4,1
N00003484,23,14,0,6,0,0,3
N00003485,38,28,0,9,0,0,1
N00003486,30,15,0,10,3,2,0
N00003487,34,9,0,16,3,1,5
N00003488,16,2,0,11,1,0,2
N00003489,63,16,0,31,7,1,8
N00003490,19,6,0,1,12,0,0
N00003491,31,10,0,10,11,0,0
N00003492,13,9,0,2,2,0,0
N00003493,23,11,0,8,0,1,3
N00003494,54,50,1,0,0,2,1
N00003495,36,33,0,2,0,1,0
N00003496,10,7,1,1,0,0,1
N00003497,81,29,1,34,9,1,7
N00003498,32,19,0,10,0,0,3
N00003499,37,22,1,9,0,1,4
N00003500,43,39,0,0,0,4,0
N00003501,32,24,0,5,0,1,2
N00003502,44,8,0,29,1,1,5
N00003503,40,18,0,19,0,0,3
N00003504,40,39,0,0,0,1,0
N00003505,31,12,0,16,0,1,2
N00003506,38,19,0,11,4,3,1
N00003507,36,9,0,23,0,1,3
N00003508,26,16,0,6,0,3,1
N00003509,52,45,0,1,0,1,5
N00003510,34,26,0,4,0,3,1
N00003511,34,14,0,3,0,13,4
N00003512,38,25,0,10,0,2,1
N00003513,48,34,0,9,0,0,5
N00003514,46,23,0,19,1,0,3
N00003515,29,23,0,5,0,0,1
N00003516,8,3,0,2,1,0,2
N00003517,71,36,1,28,0,0,6
N00003518,22,16,1,4,0,0,1
N00003519,25,15,0,7,0,2,1
N00003520,23,12,0,10,0,1,0
N00003521,50,48,1,0,0,1,0
N00003522,55,39,0,1,6,6,3
N00003523,54,52,0,0,0,2,0
N00003524,148,142,0,0,1,2,3
N00003525,39,38,0,0,1,0,0
N00003526,48,44,0,0,0,2,2
N00003527,37,35,0,0,0,1,1
N00003528,75,65,0,0,0,4,6
N00003529,29,25,0,0,0,1,3
N00003530,41,38,0,0,0,1,2
N00003531,30,26,0,0,0,1,3
N00003532,37,32,0,0,0,0,5
N00003533,35,30,0,0,0,4,1
N00003534,28,24,0,1,0,2,1
N00003535,39,35,0,0,0,3,1
N00003536,34,30,0,1,0,0,3
N00003537,27,17,0,6,0,0,4
N00003538,39,35,0,1,0,2,1
N00003539,7,6,0,0,0,1,0
N00003540,27,15,0,3,2,4,3
N00003541,38,31,0,5,0,1,1
N00003542,18,6,0,6,0,4,2
N00003543,30,23,0,1,0,6,0
N00003544,25,19,0,0,0,5,1
N00003545,34,31,0,2,0,1,0
N00003546,29,19,1,4,0,2,3
N00003547,45,40,0,0,0,2,3
N00003548,141,97,0,19,11,9,5
N00003549,50,49,0,0,0,0,1
N00003550,31,29,0,0,0,0,2
N00003551,40,31,0,0,0,7,2
N00003552,40,29,1,0,0,7,3
N00003553,8,7,0,0,0,1,0
N00003554,12,4,0,5,2,0,1
N00003555,49,23,0,4,15,4,3
N00003556,63,34,0,13,2,8,6
N00003557,46,10,0,8,18,2,8
N00003558,45,36,0,2,0,1,6
N00003559,36,24,0,7,0,1,4
N00003560,41,36,0,1,0,2,2
N00003561,32,30,0,1,0,1,0
N00003562,26,24,0,0,0,1,1
N00003563,30,21,0,6,0,1,2
N00003564,19,17,0,0,0,1,1
N00003565,43,39,0,0,0,2,2
N00003566,45,41,0,0,0,2,2
N00003567,38,33,0,0,0,1,4
N00003568,40,34,0,2,0,1,3
N00003569,36,33,0,0,0,2,1
N00003570,34,33,1,0,0,0,0
N00003571,31,24,0,5,0,2,0
N00003572,36,34,0,0,0,2,0
N00003573,32,29,0,0,0,2,1
N00003574,42,31,0,2,0,8,1
N00003575,40,37,0,0,0,1,2
N00003576,51,48,0,0,0,1,2
N00003577,44,32,0,6,0,1,5
N00003578,47,41,0,0,0,3,3
N00003579,43,40,0,1,0,0,2
N00003580,22,22,0,0,0,0,0
N00003581,16,12,0,2,0,1,1
N00003582,43,20,0,11,0,6,6
N00003583,81,51,0,12,5,5,8
N00003584,31,18,0,12,0,0,1
N00003585,23,16,0,6,0,1,0
N00003586,38,18,0,6,3,7,4
N00003587,34,31,0,0,0,2,1
N00003588,34,31,0,0,0,0,3
N00003589,44,36,0,1,0,2,5
N00003590,32,29,0,0,0,0,3
N00003591,42,35,0,1,0,2,4
N00003592,39,35,1,1,0,0,2
N00003593,53,49,0,0,0,2,2
N00003594,87,64,0,19,0,1,3
N00003595,28,24,0,1,0,2,1
N00003596,47,38,1,3,1,2,2
N00003597,48,44,0,0,0,2,2
N00003598,9,7,0,0,0,2,0
N00003599,34,28,0,3,0,0,3
N00003600,19,6,1,10,0,2,0
N00003601,21,15,0,1,0,2,3
N00003602,18,4,1,4,0,4,5
N00003603,31,24,0,1,1,5,0
N00003604,64,41,0,6,0,14,3
N00003605,31,8,0,13,0,6,4
N00003606,16,16,0,0,0,0,0
N00003607,39,37,0,0,1,1,0
N00003608,31,25,0,1,0,3,2
N00003609,45,28,0,12,0,2,3
N00003610,40,27,0,6,0,1,6
N00003611,43,17,0,4,16,3,3
N00003612,35,33,0,1,0,1,0
N00003613,52,38,0,6,0,1,7
N00003614,38,35,0,1,0,2,0
N00003615,35,24,1,3,0,5,2
N00003616,37,26,1,4,0,1,5
N00003617,33,17,1,6,0,5,4
N00003618,36,33,0,2,0,0,1
N00003619,41,31,0,3,0,1,6
N00003620,47,43,0,1,0,1,2
N00003621,29,24,0,0,0,2,3
N00003622,39,39,0,0,0,0,0
N00003623,32,19,0,9,0,1,3
N00003624,52,37,0,6,0,6,3
N00003625,35,19,0,11,0,4,1
N00003626,46,38,1,1,0,4,2
N00003627,43,25,1,11,0,2,4
N00003628,63,50,0,2,0,8,3
N00003629,43,36,0,0,0,4,3
N00003630,107,81,1,4,11,8,2
N00003631,40,15,0,7,11,3,4
N00003632,47,36,0,7,0,2,2
N00003633,22,8,0,10,0,0,4
N00003634,48,33,0,9,0,3,3
N00003635,36,27,0,6,0,1,2
N00003636,36,32,0,1,0,0,3
N00003637,54,50,0,0,0,2,2
N00003638,40,36,0,0,0,3,1
N00003639,43,39,0,0,0,0,4
N00003640,29,13,0,11,0,3,2
N00003641,55,52,0,0,0,1,2
N00003642,44,30,0,7,0,4,3
N00003643,33,27,0,2,0,1,3
N00003644,45,37,0,3,0,2,3
N00003645,72,45,0,4,9,8,6
N00003646,32,28,0,1,0,3,0
N00003647,56,44,0,6,0,3,3
N00003648,51,40,1,1,0,3,6
N00003649,37,32,0,0,0,2,3
N00003650,49,41,0,1,0,6,1
N00003651,43,26,0,5,1,8,3
N00003652,74,64,0,1,0,3,6
N00003653,46,32,0,7,0,5,2
N00003654,32,20,0,6,0,3,3
N00003655,38,19,0,8,1,7,3
N00003656,29,22,0,0,0,7,0
N00003657,49,30,0,1,9,5,4
N00003658,54,42,0,3,0,5,4
N00003659,49,37,0,6,0,4,2
N00003660,38,28,0,7,0,3,0
N00003661,49,26,0,5,10,6,2
N00003662,35,21,0,10,1,1,2
