GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
N00003402,144,144,0,0,0,0,0,0,0,0,0,0,0
N00003403,114,114,0,0,0,0,0,0,0,0,0,0,0
N00003404,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003405,144,144,0,0,0,0,0,0,0,0,0,0,0
N00003406,165,161,0,0,2,0,0,1,0,0,1,0,0
N00003407,242,237,3,0,2,0,0,0,0,0,0,0,0
N00003408,197,194,0,0,1,0,0,2,0,0,0,0,0
N00003409,155,154,1,0,0,0,0,0,0,0,0,0,0
N00003410,238,232,1,1,2,0,0,1,0,0,0,0,1
N00003411,107,106,0,0,1,0,0,0,0,0,0,0,0
N00003412,132,131,0,0,0,0,0,0,0,1,0,0,0
N00003413,132,132,0,0,0,0,0,0,0,0,0,0,0
N00003414,128,126,0,0,0,1,0,0,0,0,0,0,1
N00003415,132,132,0,0,0,0,0,0,0,0,0,0,0
N00003416,121,120,1,0,0,0,0,0,0,0,0,0,0
N00003417,119,119,0,0,0,0,0,0,0,0,0,0,0
N00003418,132,130,0,0,0,0,0,1,0,0,0,1,0
N00003419,124,120,0,0,3,0,0,1,0,0,0,0,0
N00003420,125,122,0,0,0,0,0,3,0,0,0,0,0
N00003421,113,110,0,0,0,0,0,1,0,1,0,1,0
N00003422,256,249,0,0,4,0,0,0,0,2,0,1,0
N00003423,249,235,1,0,2,0,0,7,0,0,0,2,2
N00003424,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003425,95,91,0,0,3,0,0,1,0,0,0,0,0
N00003426,350,348,0,0,0,0,0,0,0,1,1,0,0
N00003427,140,138,1,0,0,0,0,1,0,0,0,0,0
N00003428,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003429,127,127,0,0,0,0,0,0,0,0,0,0,0
N00003430,103,100,1,0,1,0,0,0,0,0,0,0,1
N00003431,132,131,0,0,0,0,0,0,0,0,0,1,0
N00003432,139,138,1,0,0,0,0,0,0,0,0,0,0
N00003433,116,113,0,0,1,1,0,0,0,0,0,1,0
N00003434,114,114,0,0,0,0,0,0,0,0,0,0,0
N00003435,101,100,0,0,0,0,0,1,0,0,0,0,0
N00003436,122,121,0,0,0,0,0,1,0,0,0,0,0
N00003437,131,130,0,0,1,0,0,0,0,0,0,0,0
N00003438,134,131,1,0,0,0,0,0,0,0,0,2,0
N00003439,124,122,1,0,1,0,0,0,0,0,0,0,0
N00003440,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003441,131,130,1,0,0,0,0,0,0,0,0,0,0
N00003442,114,112,1,0,0,0,0,0,0,0,0,1,0
N00003443,252,252,0,0,0,0,0,0,0,0,0,0,0
N00003444,144,143,0,0,0,1,0,0,0,0,0,0,0
N00003445,165,165,0,0,0,0,0,0,0,0,0,0,0
N00003446,144,144,0,0,0,0,0,0,0,0,0,0,0
N00003447,123,122,0,0,0,0,0,0,0,0,0,0,1
N00003448,180,180,0,0,0,0,0,0,0,0,0,0,0
N00003449,144,143,0,0,0,0,0,1,0,0,0,0,0
N00003450,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003451,222,222,0,0,0,0,0,0,0,0,0,0,0
N00003452,153,153,0,0,0,0,0,0,0,0,0,0,0
N00003453,123,115,4,0,0,0,0,0,0,2,1,0,1
N00003454,127,125,0,0,0,0,0,0,0,0,1,1,0
N00003455,122,115,2,0,0,0,0,0,1,1,1,2,0
N00003456,105,99,0,0,0,1,0,0,0,1,2,0,2
N00003457,123,121,1,0,0,0,0,0,0,1,0,0,0
N00003458,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003459,114,112,0,0,0,0,0,0,0,1,0,0,1
N00003460,152,150,0,0,0,0,0,1,0,1,0,0,0
N00003461,130,127,1,0,0,0,0,0,0,1,1,0,0
N00003462,133,132,0,0,0,0,0,0,0,1,0,0,0
N00003463,168,168,0,0,0,0,0,0,0,0,0,0,0
N00003464,147,145,0,0,2,0,0,0,0,0,0,0,0
N00003465,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003466,119,119,0,0,0,0,0,0,0,0,0,0,0
N00003467,220,217,0,0,0,1,0,1,0,0,0,0,1
N00003468,123,122,0,0,0,0,0,0,0,0,0,1,0
N00003469,136,135,0,0,0,0,0,0,1,0,0,0,0
N00003470,133,131,0,0,1,0,0,1,0,0,0,0,0
N00003471,112,112,0,0,0,0,0,0,0,0,0,0,0
N00003472,128,127,0,0,1,0,0,0,0,0,0,0,0
N00003473,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003474,166,161,1,0,1,0,0,0,0,0,0,0,3
N00003475,376,374,0,0,0,0,0,0,0,2,0,0,0
N00003476,263,260,0,1,0,0,0,1,0,0,0,0,1
N00003477,220,217,0,0,1,0,0,0,1,1,0,0,0
N00003478,294,290,0,0,1,0,0,1,0,0,1,1,0
N00003479,286,284,0,0,1,0,0,0,0,0,0,1,0
N00003480,117,116,0,0,1,0,0,0,0,0,0,0,0
N00003481,70,64,1,0,4,0,0,0,0,1,0,0,0
N00003482,122,118,0,0,1,2,0,0,0,1,0,0,0
N00003483,161,161,0,0,0,0,0,0,0,0,0,0,0
N00003484,123,120,0,1,2,0,0,0,0,0,0,0,0
N00003485,114,113,0,0,0,0,0,1,0,0,0,0,0
N00003486,143,139,1,1,2,0,0,0,0,0,0,0,0
N00003487,153,152,0,0,0,0,0,0,0,0,0,0,1
N00003488,121,119,1,0,0,0,0,1,0,0,0,0,0
N00003489,302,300,0,0,0,0,0,0,0,1,0,1,0
N00003490,97,96,0,0,0,0,0,0,0,0,0,1,0
N00003491,249,246,3,0,0,0,0,0,0,0,0,0,0
N00003492,117,116,0,0,0,1,0,0,0,0,0,0,0
N00003493,245,244,0,0,0,0,0,1,0,0,0,0,0
N00003494,261,259,0,0,0,0,0,0,0,0,0,0,2
N00003495,138,138,0,0,0,0,0,0,0,0,0,0,0
N00003496,207,204,0,2,0,0,0,1,0,0,0,0,0
N00003497,216,216,0,0,0,0,0,0,0,0,0,0,0
N00003498,119,116,0,0,2,0,0,0,0,0,0,1,0
N00003499,104,102,0,0,1,0,0,0,0,0,0,0,1
N00003500,130,125,0,0,3,2,0,0,0,0,0,0,0
N00003501,122,120,0,0,0,0,0,1,0,0,0,1,0
N00003502,131,129,0,0,0,0,0,0,0,0,0,2,0
N00003503,143,132,0,0,8,1,0,0,0,1,0,0,1
N00003504,128,124,0,0,1,0,0,0,1,0,0,2,0
N00003505,101,100,0,0,1,0,0,0,0,0,0,0,0
N00003506,169,165,0,0,1,0,0,2,0,0,0,0,1
N00003507,107,105,0,0,1,0,0,1,0,0,0,0,0
N00003508,119,115,0,0,3,0,0,1,0,0,0,0,0
N00003509,119,115,0,0,2,0,0,2,0,0,0,0,0
N00003510,120,117,1,0,1,0,0,0,1,0,0,0,0
N00003511,99,96,1,0,1,0,0,0,0,0,1,0,0
N00003512,120,115,1,0,2,0,0,1,0,0,0,0,1
N00003513,218,215,1,0,2,0,0,0,0,0,0,0,0
N00003514,241,240,0,0,0,0,0,1,0,0,0,0,0
N00003515,92,92,0,0,0,0,0,0,0,0,0,0,0
N00003516,126,126,0,0,0,0,0,0,0,0,0,0,0
N00003517,246,244,0,0,0,0,0,1,0,0,0,1,0
N00003518,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003519,87,85,1,0,0,0,0,0,0,0,1,0,0
N00003520,123,122,0,0,0,0,0,0,0,0,0,0,1
N00003521,120,119,0,0,0,0,0,0,0,0,0,0,1
N00003522,146,145,0,0,0,0,0,0,0,1,0,0,0
N00003523,146,146,0,0,0,0,0,0,0,0,0,0,0
N00003524,449,437,0,0,1,0,0,5,0,1,0,3,2
N00003525,134,133,0,0,1,0,0,0,0,0,0,0,0
N00003526,130,128,0,0,0,0,0,1,0,0,1,0,0
N00003527,159,159,0,0,0,0,0,0,0,0,0,0,0
N00003528,280,279,0,0,0,0,0,0,0,0,0,1,0
N00003529,136,135,1,0,0,0,0,0,0,0,0,0,0
N00003530,138,135,0,2,0,0,0,0,0,0,0,1,0
N00003531,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003532,143,142,0,0,0,0,0,0,0,0,0,1,0
N00003533,196,195,0,1,0,0,0,0,0,0,0,0,0
N00003534,109,108,0,1,0,0,0,0,0,0,0,0,0
N00003535,141,141,0,0,0,0,0,0,0,0,0,0,0
N00003536,149,149,0,0,0,0,0,0,0,0,0,0,0
N00003537,119,119,0,0,0,0,0,0,0,0,0,0,0
N00003538,156,155,0,0,0,0,0,0,0,0,0,0,1
N00003539,113,112,0,0,1,0,0,0,0,0,0,0,0
N00003540,109,109,0,0,0,0,0,0,0,0,0,0,0
N00003541,115,113,0,0,1,1,0,0,0,0,0,0,0
N00003542,108,108,0,0,0,0,0,0,0,0,0,0,0
N00003543,192,187,2,0,1,0,0,2,0,0,0,0,0
N00003544,121,120,0,0,0,0,0,0,0,0,0,0,1
N00003545,138,137,1,0,0,0,0,0,0,0,0,0,0
N00003546,123,122,0,0,0,0,0,1,0,0,0,0,0
N00003547,230,227,1,0,1,0,0,0,1,0,0,0,0
N00003548,631,625,0,1,1,0,0,1,0,0,1,1,1
N00003549,157,157,0,0,0,0,0,0,0,0,0,0,0
N00003550,145,140,1,0,3,0,0,1,0,0,0,0,0
N00003551,169,160,0,1,5,0,0,2,0,0,0,1,0
N00003552,178,175,0,0,1,0,0,1,0,0,0,1,0
N00003553,119,117,1,0,1,0,0,0,0,0,0,0,0
N00003554,91,91,0,0,0,0,0,0,0,0,0,0,0
N00003555,157,156,1,0,0,0,0,0,0,0,0,0,0
N00003556,270,270,0,0,0,0,0,0,0,0,0,0,0
N00003557,122,121,0,0,1,0,0,0,0,0,0,0,0
N00003558,154,154,0,0,0,0,0,0,0,0,0,0,0
N00003559,184,183,0,0,0,0,0,0,0,0,0,0,1
N00003560,157,156,0,0,0,0,0,0,0,0,0,1,0
N00003561,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003562,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003563,150,148,0,0,0,0,0,1,0,0,0,0,1
N00003564,127,126,1,0,0,0,0,0,0,0,0,0,0
N00003565,143,143,0,0,0,0,0,0,0,0,0,0,0
N00003566,165,165,0,0,0,0,0,0,0,0,0,0,0
N00003567,155,155,0,0,0,0,0,0,0,0,0,0,0
N00003568,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003569,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003570,153,152,1,0,0,0,0,0,0,0,0,0,0
N00003571,111,110,0,0,0,0,0,0,0,0,0,1,0
N00003572,154,154,0,0,0,0,0,0,0,0,0,0,0
N00003573,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003574,152,151,1,0,0,0,0,0,0,0,0,0,0
N00003575,147,146,0,0,1,0,0,0,0,0,0,0,0
N00003576,153,152,0,0,0,0,0,1,0,0,0,0,0
N00003577,139,139,0,0,0,0,0,0,0,0,0,0,0
N00003578,157,156,1,0,0,0,0,0,0,0,0,0,0
N00003579,150,149,1,0,0,0,0,0,0,0,0,0,0
N00003580,128,128,0,0,0,0,0,0,0,0,0,0,0
N00003581,232,231,0,0,0,0,0,0,0,0,0,0,1
N00003582,199,195,0,0,4,0,0,0,0,0,0,0,0
N00003583,252,252,0,0,0,0,0,0,0,0,0,0,0
N00003584,117,116,0,1,0,0,0,0,0,0,0,0,0
N00003585,123,123,0,0,0,0,0,0,0,0,0,0,0
N00003586,133,132,0,0,0,0,0,0,0,0,0,1,0
N00003587,141,141,0,0,0,0,0,0,0,0,0,0,0
N00003588,170,170,0,0,0,0,0,0,0,0,0,0,0
N00003589,177,177,0,0,0,0,0,0,0,0,0,0,0
N00003590,171,171,0,0,0,0,0,0,0,0,0,0,0
N00003591,163,162,0,0,1,0,0,0,0,0,0,0,0
N00003592,123,122,0,0,0,0,0,0,1,0,0,0,0
N00003593,171,170,0,0,0,0,0,0,0,0,0,0,1
N00003594,323,321,1,0,0,0,1,0,0,0,0,0,0
N00003595,130,128,1,0,1,0,0,0,0,0,0,0,0
N00003596,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003597,156,155,0,0,0,0,0,0,0,0,0,0,1
N00003598,129,128,0,0,1,0,0,0,0,0,0,0,0
N00003599,152,151,0,0,1,0,0,0,0,0,0,0,0
N00003600,137,135,2,0,0,0,0,0,0,0,0,0,0
N00003601,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003602,144,141,1,0,1,0,0,0,0,0,0,0,1
N00003603,124,123,0,0,0,0,0,0,0,1,0,0,0
N00003604,154,153,0,0,0,0,0,0,0,1,0,0,0
N00003605,133,132,1,0,0,0,0,0,0,0,0,0,0
N00003606,118,115,1,0,2,0,0,0,0,0,0,0,0
N00003607,174,171,1,0,1,0,0,0,0,0,0,1,0
N00003608,170,169,0,0,0,0,0,0,0,0,0,0,1
N00003609,127,126,0,0,1,0,0,0,0,0,0,0,0
N00003610,122,120,1,0,1,0,0,0,0,0,0,0,0
N00003611,119,117,1,0,1,0,0,0,0,0,0,0,0
N00003612,142,142,0,0,0,0,0,0,0,0,0,0,0
N00003613,161,161,0,0,0,0,0,0,0,0,0,0,0
N00003614,152,152,0,0,0,0,0,0,0,0,0,0,0
N00003615,128,126,1,0,0,0,0,1,0,0,0,0,0
N00003616,125,124,1,0,0,0,0,0,0,0,0,0,0
N00003617,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003618,138,136,1,0,0,0,0,1,0,0,0,0,0
N00003619,136,136,0,0,0,0,0,0,0,0,0,0,0
N00003620,168,168,0,0,0,0,0,0,0,0,0,0,0
N00003621,146,146,0,0,0,0,0,0,0,0,0,0,0
N00003622,166,165,0,0,0,0,0,0,0,0,0,1,0
N00003623,112,112,0,0,0,0,0,0,0,0,0,0,0
N00003624,228,226,0,0,2,0,0,0,0,0,0,0,0
N00003625,156,155,0,0,0,0,0,0,1,0,0,0,0
N00003626,141,141,0,0,0,0,0,0,0,0,0,0,0
N00003627,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003628,151,150,0,0,0,0,0,0,0,0,0,0,1
N00003629,105,104,0,0,1,0,0,0,0,0,0,0,0
N00003630,276,275,1,0,0,0,0,0,0,0,0,0,0
N00003631,99,99,0,0,0,0,0,0,0,0,0,0,0
N00003632,134,133,0,0,0,0,0,0,0,0,0,0,1
N00003633,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003634,136,136,0,0,0,0,0,0,0,0,0,0,0
N00003635,113,112,1,0,0,0,0,0,0,0,0,0,0
N00003636,124,123,0,0,0,0,0,1,0,0,0,0,0
N00003637,140,139,0,0,1,0,0,0,0,0,0,0,0
N00003638,166,163,1,0,1,0,0,0,0,0,0,1,0
N00003639,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003640,133,132,0,0,1,0,0,0,0,0,0,0,0
N00003641,168,168,0,0,0,0,0,0,0,0,0,0,0
N00003642,139,139,0,0,0,0,0,0,0,0,0,0,0
N00003643,132,131,1,0,0,0,0,0,0,0,0,0,0
N00003644,126,126,0,0,0,0,0,0,0,0,0,0,0
N00003645,203,201,1,0,0,0,0,0,0,0,0,1,0
N00003646,179,178,1,0,0,0,0,0,0,0,0,0,0
N00003647,258,254,3,0,1,0,0,0,0,0,0,0,0
N00003648,157,157,0,0,0,0,0,0,0,0,0,0,0
N00003649,143,143,0,0,0,0,0,0,0,0,0,0,0
N00003650,154,153,1,0,0,0,0,0,0,0,0,0,0
N00003651,123,122,0,0,0,0,0,0,0,0,0,0,1
N00003652,218,215,1,0,2,0,0,0,0,0,0,0,0
N00003653,137,135,0,0,1,0,0,0,0,0,0,1,0
N00003654,101,101,0,0,0,0,0,0,0,0,0,0,0
N00003655,113,113,0,0,0,0,0,0,0,0,0,0,0
N00003656,185,185,0,0,0,0,0,0,0,0,0,0,0
N00003657,165,165,0,0,0,0,0,0,0,0,0,0,0
N00003658,188,187,0,0,1,0,0,0,0,0,0,0,0
N00003659,145,144,0,0,1,0,0,0,0,0,0,0,0
N00003660,147,146,0,0,1,0,0,0,0,0,0,0,0
N00003661,161,160,0,0,1,0,0,0,0,0,0,0,0
N00003662,110,110,0,0,0,0,0,0,0,0,0,0,0
N00003663,106,106,0,0,0,0,0,0,0,0,0,0,0
N00003664,194,193,0,0,0,0,0,1,0,0,0,0,0
N00003665,177,176,0,0,1,0,0,0,0,0,0,0,0
N00003666,183,180,1,0,0,0,0,0,0,1,0,0,1
N00003667,138,138,0,0,0,0,0,0,0,0,0,0,0
N00003668,146,145,0,0,0,0,0,0,0,0,0,0,1
N00003669,144,143,0,0,0,0,0,0,0,0,0,0,1
N00003670,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003671,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003672,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003673,107,107,0,0,0,0,0,0,0,0,0,0,0
N00003674,141,140,0,0,1,0,0,0,0,0,0,0,0
N00003675,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003676,132,126,1,2,3,0,0,0,0,0,0,0,0
N00003677,125,124,0,0,1,0,0,0,0,0,0,0,0
N00003678,144,143,0,0,1,0,0,0,0,0,0,0,0
N00003679,132,130,0,0,2,0,0,0,0,0,0,0,0
N00003680,123,121,1,0,0,1,0,0,0,0,0,0,0
N00003681,185,172,1,1,7,0,0,1,0,2,0,1,0
N00003682,144,143,0,1,0,0,0,0,0,0,0,0,0
N00003683,156,154,0,0,0,0,0,2,0,0,0,0,0
N00003684,124,122,0,0,0,1,0,0,0,0,1,0,0
N00003685,131,130,0,1,0,0,0,0,0,0,0,0,0
N00003686,137,137,0,0,0,0,0,0,0,0,0,0,0
N00003687,161,160,0,0,0,0,0,0,0,0,0,0,1
N00003688,149,148,0,0,0,0,0,1,0,0,0,0,0
N00003689,138,137,0,1,0,0,0,0,0,0,0,0,0
N00003690,172,172,0,0,0,0,0,0,0,0,0,0,0
N00003691,141,140,0,0,0,0,0,1,0,0,0,0,0
N00003692,143,143,0,0,0,0,0,0,0,0,0,0,0
N00003693,149,148,0,1,0,0,0,0,0,0,0,0,0
N00003694,156,156,0,0,0,0,0,0,0,0,0,0,0
N00003695,147,146,0,0,0,0,0,0,0,0,0,0,1
N00003696,144,144,0,0,0,0,0,0,0,0,0,0,0
N00003697,135,131,0,1,0,0,1,0,1,0,0,1,0
N00003698,208,208,0,0,0,0,0,0,0,0,0,0,0
N00003699,134,133,0,0,0,0,0,0,0,1,0,0,0
N00003700,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003701,177,176,0,0,1,0,0,0,0,0,0,0,0
N00003702,239,237,0,1,0,0,0,1,0,0,0,0,0
N00003703,185,185,0,0,0,0,0,0,0,0,0,0,0
N00003704,152,152,0,0,0,0,0,0,0,0,0,0,0
N00003705,170,168,0,0,0,0,0,0,0,0,0,1,1
N00003706,193,191,0,0,0,0,0,0,0,0,0,0,2
N00003707,157,156,0,0,0,0,0,0,0,0,0,1,0
N00003708,164,163,0,0,0,0,0,0,0,1,0,0,0
N00003709,143,143,0,0,0,0,0,0,0,0,0,0,0
N00003710,161,160,0,0,0,0,0,0,0,0,0,1,0
N00003711,165,164,1,0,0,0,0,0,0,0,0,0,0
N00003712,147,146,0,0,0,0,0,0,0,1,0,0,0
N00003713,157,156,1,0,0,0,0,0,0,0,0,0,0
N00003714,157,156,0,1,0,0,0,0,0,0,0,0,0
N00003715,122,121,0,1,0,0,0,0,0,0,0,0,0
N00003716,150,148,1,0,1,0,0,0,0,0,0,0,0
N00003717,144,144,0,0,0,0,0,0,0,0,0,0,0
N00003718,487,484,0,1,0,0,0,1,0,0,0,0,1
N00003719,150,148,1,1,0,0,0,0,0,0,0,0,0
N00003720,143,141,0,1,0,0,0,0,0,0,0,1,0
N00003721,170,169,1,0,0,0,0,0,0,0,0,0,0
N00003722,152,152,0,0,0,0,0,0,0,0,0,0,0
N00003723,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003724,136,135,0,1,0,0,0,0,0,0,0,0,0
N00003725,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003726,148,147,0,0,0,0,0,1,0,0,0,0,0
N00003727,147,143,0,4,0,0,0,0,0,0,0,0,0
N00003728,120,118,0,2,0,0,0,0,0,0,0,0,0
N00003729,150,149,1,0,0,0,0,0,0,0,0,0,0
N00003730,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003731,126,126,0,0,0,0,0,0,0,0,0,0,0
N00003732,299,295,0,4,0,0,0,0,0,0,0,0,0
N00003733,139,138,0,1,0,0,0,0,0,0,0,0,0
N00003734,134,131,0,1,1,0,0,0,0,0,0,0,1
N00003735,124,122,1,1,0,0,0,0,0,0,0,0,0
N00003736,128,123,0,4,0,0,0,0,0,0,0,1,0
N00003737,174,171,0,2,1,0,0,0,0,0,0,0,0
N00003738,120,119,1,0,0,0,0,0,0,0,0,0,0
N00003739,153,146,2,1,2,1,0,0,0,0,0,0,1
N00003740,106,104,0,0,1,0,0,0,0,0,0,1,0
N00003741,114,109,2,1,2,0,0,0,0,0,0,0,0
N00003742,133,132,1,0,0,0,0,0,0,0,0,0,0
N00003743,165,165,0,0,0,0,0,0,0,0,0,0,0
N00003744,128,128,0,0,0,0,0,0,0,0,0,0,0
N00003745,152,151,0,0,0,0,0,0,0,0,0,0,1
N00003746,111,111,0,0,0,0,0,0,0,0,0,0,0
N00003747,122,120,0,0,0,0,0,0,0,0,0,0,2
N00003748,137,136,1,0,0,0,0,0,0,0,0,0,0
N00003749,179,177,1,0,1,0,0,0,0,0,0,0,0
N00003750,158,155,0,0,1,1,0,0,0,0,0,0,1
N00003751,187,184,2,0,1,0,0,0,0,0,0,0,0
N00003752,145,144,1,0,0,0,0,0,0,0,0,0,0
N00003753,181,181,0,0,0,0,0,0,0,0,0,0,0
N00003754,128,126,0,1,0,0,0,0,0,1,0,0,0
N00003755,162,159,0,1,0,1,0,0,0,1,0,0,0
N00003756,113,111,1,1,0,0,0,0,0,0,0,0,0
N00003757,112,111,0,0,0,0,0,0,0,0,0,0,1
N00003758,207,205,0,2,0,0,0,0,0,0,0,0,0
N00003759,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003760,121,120,0,1,0,0,0,0,0,0,0,0,0
N00003761,136,135,0,0,0,0,0,0,0,0,0,1,0
N00003762,160,159,1,0,0,0,0,0,0,0,0,0,0
N00003763,156,156,0,0,0,0,0,0,0,0,0,0,0
N00003764,178,176,1,0,1,0,0,0,0,0,0,0,0
N00003765,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003766,145,145,0,0,0,0,0,0,0,0,0,0,0
N00003767,145,145,0,0,0,0,0,0,0,0,0,0,0
N00003768,216,214,2,0,0,0,0,0,0,0,0,0,0
N00003769,132,132,0,0,0,0,0,0,0,0,0,0,0
N00003770,182,178,0,2,0,0,0,0,0,1,0,0,1
N00003771,188,185,0,0,0,1,0,0,0,2,0,0,0
N00003772,113,113,0,0,0,0,0,0,0,0,0,0,0
N00003773,142,139,0,1,1,1,0,0,0,0,0,0,0
N00003774,122,121,0,0,1,0,0,0,0,0,0,0,0
N00003775,192,192,0,0,0,0,0,0,0,0,0,0,0
N00003776,140,138,2,0,0,0,0,0,0,0,0,0,0
N00003777,111,109,2,0,0,0,0,0,0,0,0,0,0
N00003778,167,164,1,1,0,0,0,0,0,0,0,1,0
N00003779,137,136,0,0,0,0,0,1,0,0,0,0,0
N00003780,117,116,0,0,1,0,0,0,0,0,0,0,0
N00003781,135,133,0,0,2,0,0,0,0,0,0,0,0
N00003782,193,190,0,0,2,0,0,1,0,0,0,0,0
N00003783,140,136,0,0,3,0,0,1,0,0,0,0,0
N00003784,152,151,0,0,0,0,0,0,0,0,0,0,1
N00003785,163,162,0,0,0,0,0,0,0,0,1,0,0
N00003786,159,158,0,0,0,0,0,0,1,0,0,0,0
N00003787,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003788,155,152,0,0,0,0,0,0,0,0,0,0,3
N00003789,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003790,139,138,0,1,0,0,0,0,0,0,0,0,0
N00003791,251,249,0,1,0,0,0,0,0,0,0,1,0
N00003792,122,119,0,1,1,0,0,0,0,0,0,0,1
N00003793,202,198,0,2,0,0,1,1,0,0,0,0,0
N00003794,144,143,0,0,0,0,0,0,0,1,0,0,0
N00003795,146,145,0,0,0,0,0,0,0,1,0,0,0
N00003796,199,197,0,1,1,0,0,0,0,0,0,0,0
N00003797,177,176,0,1,0,0,0,0,0,0,0,0,0
N00003798,169,168,0,0,0,0,0,0,0,0,1,0,0
N00003799,126,125,1,0,0,0,0,0,0,0,0,0,0
N00003800,153,152,0,0,0,0,0,0,0,0,0,1,0
N00003801,174,169,3,0,0,0,1,0,0,0,0,1,0
N00003802,107,106,1,0,0,0,0,0,0,0,0,0,0
N00003803,145,145,0,0,0,0,0,0,0,0,0,0,0
N00003804,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003805,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003806,169,167,0,0,0,1,0,0,0,0,0,1,0
N00003807,128,128,0,0,0,0,0,0,0,0,0,0,0
N00003808,143,140,3,0,0,0,0,0,0,0,0,0,0
N00003809,147,146,0,0,0,0,0,0,0,0,0,0,1
N00003810,109,109,0,0,0,0,0,0,0,0,0,0,0
N00003811,141,139,0,0,1,0,0,1,0,0,0,0,0
N00003812,127,126,0,0,0,0,0,0,0,0,1,0,0
N00003813,127,127,0,0,0,0,0,0,0,0,0,0,0
N00003814,151,151,0,0,0,0,0,0,0,0,0,0,0
N00003815,227,224,1,1,0,0,0,0,0,0,0,1,0
N00003816,143,143,0,0,0,0,0,0,0,0,0,0,0
N00003817,149,148,1,0,0,0,0,0,0,0,0,0,0
N00003818,156,154,2,0,0,0,0,0,0,0,0,0,0
N00003819,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003820,179,178,0,1,0,0,0,0,0,0,0,0,0
N00003821,139,138,0,0,0,0,0,0,0,0,0,1,0
N00003822,167,165,0,0,0,0,0,0,0,0,0,1,1
N00003823,190,190,0,0,0,0,0,0,0,0,0,0,0
N00003824,226,224,1,0,0,0,0,0,0,0,1,0,0
N00003825,325,323,0,1,0,1,0,0,0,0,0,0,0
N00003826,201,199,0,0,1,0,0,0,0,0,0,0,1
N00003827,311,310,0,0,0,0,0,0,0,0,0,0,1
N00003828,139,137,0,1,0,0,0,0,0,0,0,0,1
N00003829,150,147,1,0,1,0,0,0,0,0,0,1,0
N00003830,166,164,0,0,0,0,0,0,0,0,2,0,0
N00003831,125,124,0,1,0,0,0,0,0,0,0,0,0
N00003832,183,183,0,0,0,0,0,0,0,0,0,0,0
N00003833,193,193,0,0,0,0,0,0,0,0,0,0,0
N00003834,157,157,0,0,0,0,0,0,0,0,0,0,0
N00003835,243,238,0,0,0,0,1,0,0,0,0,0,4
N00003836,147,146,0,0,1,0,0,0,0,0,0,0,0
N00003837,113,113,0,0,0,0,0,0,0,0,0,0,0
N00003838,179,177,0,1,0,0,1,0,0,0,0,0,0
N00003839,132,130,0,0,0,1,0,1,0,0,0,0,0
N00003840,152,152,0,0,0,0,0,0,0,0,0,0,0
N00003841,114,113,1,0,0,0,0,0,0,0,0,0,0
N00003842,165,164,0,0,0,0,0,0,0,0,0,0,1
N00003843,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003844,182,182,0,0,0,0,0,0,0,0,0,0,0
N00003845,121,119,2,0,0,0,0,0,0,0,0,0,0
N00003846,294,291,1,0,1,0,0,0,0,0,0,0,1
N00003847,114,113,0,0,1,0,0,0,0,0,0,0,0
N00003848,138,136,2,0,0,0,0,0,0,0,0,0,0
N00003849,181,181,0,0,0,0,0,0,0,0,0,0,0
