GeographyCode,QS611NI0001,QS611NI0002,QS611NI0003,QS611NI0004,QS611NI0005
N00003718,387,98,104,78,107
N00003719,133,26,36,43,28
N00003720,119,25,33,33,28
N00003721,128,21,34,39,34
N00003722,112,20,27,37,28
N00003723,106,12,22,41,31
N00003724,103,14,20,35,34
N00003725,88,7,20,23,38
N00003726,109,11,25,47,26
N00003727,127,7,18,31,71
N00003728,86,6,15,34,31
N00003729,111,7,29,33,42
N00003730,107,15,27,35,30
N00003731,99,11,26,28,34
N00003732,221,12,34,48,127
N00003733,123,4,22,23,74
N00003734,108,5,22,22,59
N00003735,92,5,14,15,58
N00003736,104,5,27,28,44
N00003737,164,11,31,35,87
N00003738,78,3,15,19,41
N00003739,127,22,26,34,45
N00003740,96,11,22,20,43
N00003741,82,9,14,23,36
N00003742,97,8,20,20,49
N00003743,139,23,33,44,39
N00003744,99,6,26,29,38
N00003745,100,30,22,30,18
N00003746,96,19,25,26,26
N00003747,80,19,19,15,27
N00003748,112,13,25,43,31
N00003749,165,45,44,24,52
N00003750,135,41,42,26,26
N00003751,152,50,45,25,32
N00003752,127,33,36,24,34
N00003753,150,22,30,31,67
N00003754,93,22,22,23,26
N00003755,122,21,28,35,38
N00003756,101,3,15,16,67
N00003757,86,15,12,21,38
N00003758,183,34,45,39,65
N00003759,96,14,22,22,38
N00003760,91,11,11,20,49
N00003761,117,20,25,33,39
N00003762,125,21,24,59,21
N00003763,116,20,31,46,19
N00003764,140,20,40,53,27
N00003765,91,17,16,36,22
N00003766,117,29,27,38,23
N00003767,111,24,30,31,26
N00003768,189,53,57,32,47
N00003769,94,21,29,17,27
N00003770,156,15,29,39,73
N00003771,160,20,42,36,62
N00003772,69,7,12,14,36
N00003773,85,13,21,14,37
N00003774,89,23,27,19,20
N00003775,145,53,40,28,24
N00003776,92,13,19,22,38
N00003777,83,2,16,20,45
N00003778,141,8,34,23,76
N00003779,105,4,20,23,58
N00003780,106,14,35,22,35
N00003781,107,16,32,25,34
N00003782,164,34,48,37,45
N00003783,109,10,24,29,46
N00003784,118,22,27,34,35
N00003785,126,20,41,42,23
N00003786,142,33,43,34,32
N00003787,93,17,22,35,19
N00003788,116,9,33,26,48
N00003789,101,13,24,29,35
N00003790,97,11,26,26,34
N00003791,196,40,54,55,47
N00003792,86,8,26,14,38
N00003793,158,26,40,57,35
N00003794,120,10,34,30,46
N00003795,113,20,33,34,26
N00003796,162,29,36,65,32
N00003797,144,17,34,46,47
N00003798,140,19,40,36,45
N00003799,105,13,18,35,39
N00003800,113,12,25,44,32
N00003801,114,7,18,37,52
N00003802,85,14,11,34,26
N00003803,92,6,24,31,31
N00003804,103,12,25,44,22
N00003805,88,3,13,32,40
N00003806,111,8,18,29,56
N00003807,101,6,11,24,60
N00003808,113,8,16,32,57
N00003809,91,9,23,36,23
N00003810,59,3,12,16,28
N00003811,89,12,22,33,22
N00003812,92,9,11,30,42
N00003813,85,7,16,28,34
N00003814,117,11,21,41,44
N00003815,218,12,42,58,106
N00003816,110,2,19,34,55
N00003817,120,16,19,49,36
N00003818,116,7,15,56,38
N00003819,90,18,12,31,29
N00003820,139,15,28,62,34
N00003821,97,9,22,42,24
N00003822,123,18,19,64,22
N00003823,149,30,41,53,25
N00003824,184,30,38,79,37
N00003825,271,31,62,96,82
N00003826,159,49,35,53,22
N00003827,242,49,45,102,46
N00003828,105,9,16,55,25
N00003829,107,12,18,41,36
N00003830,131,29,27,50,25
N00003831,85,8,15,27,35
N00003832,144,20,18,56,50
N00003833,150,11,24,44,71
N00003834,132,11,32,33,56
N00003835,138,39,34,33,32
N00003836,99,28,22,23,26
N00003837,93,20,18,27,28
N00003838,132,38,30,32,32
N00003839,90,31,26,21,12
N00003840,104,27,26,28,23
N00003841,74,11,24,16,23
N00003842,118,38,49,10,21
N00003843,93,24,14,24,31
N00003844,132,60,35,22,15
N00003845,81,10,15,27,29
N00003846,200,21,42,50,87
N00003847,67,10,12,17,28
N00003848,103,8,19,17,59
N00003849,141,19,25,49,48
N00003850,110,11,26,34,39
N00003851,114,14,27,38,35
N00003852,101,15,26,15,45
N00003853,128,26,31,38,33
N00003854,110,22,36,32,20
N00003855,119,28,18,44,29
N00003856,122,29,36,32,25
N00003857,147,25,34,55,33
N00003858,118,17,16,57,28
N00003859,137,15,33,41,48
N00003860,310,56,67,103,84
N00003861,123,8,19,70,26
N00003862,96,8,18,53,17
N00003863,84,7,17,22,38
N00003864,98,9,26,25,38
N00003865,82,4,15,18,45
N00003866,100,9,18,19,54
N00003867,211,20,55,46,90
N00003868,94,10,14,29,41
N00003869,353,54,78,72,149
N00003870,90,9,16,21,44
N00003871,201,80,43,32,46
N00003872,97,8,28,19,42
N00003873,306,23,56,79,148
N00003874,132,26,37,44,25
N00003875,114,18,25,37,34
N00003876,134,24,29,56,25
N00003877,87,14,20,35,18
N00003878,114,6,21,52,35
N00003879,115,19,30,48,18
N00003880,131,25,29,43,34
N00003881,124,49,46,14,15
N00003882,89,22,25,26,16
N00003883,213,80,54,38,41
N00003884,214,39,54,45,76
N00003885,91,2,25,33,31
N00003886,92,9,30,25,28
N00003887,156,29,50,26,51
N00003888,72,22,23,11,16
N00003889,118,36,40,16,26
N00003890,75,5,23,14,33
N00003891,102,9,33,26,34
N00003892,92,7,39,18,28
N00003893,82,10,29,14,29
N00003894,94,10,27,19,38
N00003895,84,10,24,18,32
N00003896,219,17,41,50,111
N00003897,90,8,19,16,47
N00003898,112,34,40,21,17
N00003899,99,27,32,20,20
N00003900,101,2,19,29,51
N00003901,95,4,20,18,53
N00003902,80,25,31,15,9
N00003903,193,46,85,34,28
N00003904,150,32,65,25,28
N00003905,86,4,31,20,31
N00003906,93,12,25,22,34
N00003907,104,14,33,34,23
N00003908,57,4,15,20,18
N00003909,119,12,48,25,34
N00003910,64,5,21,16,22
N00003911,440,103,151,96,90
N00003912,149,38,53,27,31
N00003913,79,7,14,23,35
N00003914,102,11,34,28,29
N00003915,98,12,22,20,44
N00003916,111,21,43,33,14
N00003917,77,6,26,18,27
N00003918,81,4,23,19,35
N00003919,75,11,27,17,20
N00003920,98,11,26,31,30
N00003921,98,12,38,28,20
N00003922,93,13,34,33,13
N00003923,92,15,45,19,13
N00003924,101,7,37,22,35
N00003925,95,21,24,25,25
N00003926,87,25,40,14,8
N00003927,87,23,37,11,16
N00003928,129,14,46,27,42
N00003929,69,16,29,9,15
N00003930,84,10,28,19,27
N00003931,66,6,23,12,25
N00003932,106,28,38,23,17
N00003933,242,61,86,61,34
N00003934,76,16,20,26,14
N00003935,92,21,31,30,10
N00003936,289,93,95,56,45
N00003937,81,26,24,22,9
N00003938,82,16,31,22,13
N00003939,96,25,28,30,13
N00003940,76,19,25,22,10
N00003941,95,22,31,32,10
N00003942,126,45,47,18,16
N00003943,210,42,75,44,49
N00003944,107,19,37,28,23
N00003945,82,12,28,29,13
N00003946,138,29,65,26,18
N00003947,190,41,83,41,25
N00003948,83,10,25,34,14
N00003949,102,17,33,29,23
N00003950,89,16,35,16,22
N00003951,68,9,17,22,20
N00003952,62,7,26,17,12
N00003953,67,16,24,15,12
N00003954,53,14,22,6,11
N00003955,72,19,21,17,15
N00003956,88,17,33,23,15
N00003957,85,2,15,16,52
N00003958,174,8,41,44,81
N00003959,64,12,10,17,25
N00003960,78,11,30,19,18
N00003961,62,10,21,15,16
N00003962,166,33,60,44,29
N00003963,64,13,33,12,6
N00003964,101,10,33,25,33
N00003965,135,25,59,28,23
N00003966,99,3,29,16,51
N00003967,107,39,47,16,5
N00003968,82,8,32,17,25
N00003969,65,7,22,20,16
N00003970,88,8,27,26,27
N00003971,82,8,25,17,32
N00003972,91,6,27,25,33
N00003973,75,18,34,13,10
N00003974,180,49,78,26,27
N00003975,104,22,42,21,19
N00003976,107,20,38,27,22
N00003977,80,14,33,21,12
N00003978,106,28,40,26,12
N00003979,92,18,34,19,21
N00003980,82,17,34,17,14
N00003981,72,3,21,14,34
N00003982,96,7,46,22,21
N00003983,95,6,18,25,46
N00003984,102,8,33,17,44
N00003985,97,4,18,26,49
N00003986,79,6,11,23,39
N00003987,91,4,13,20,54
N00003988,86,3,27,20,36
N00003989,90,4,21,28,37
N00003990,136,39,50,27,20
N00003991,101,13,19,26,43
N00003992,111,30,32,34,15
N00003993,118,32,40,24,22
N00003994,106,30,41,21,14
N00003995,104,20,34,36,14
N00003996,105,12,27,34,32
N00003997,94,38,25,21,10
N00003998,113,20,43,27,23
N00003999,127,23,44,34,26
N00004000,102,8,21,15,58
N00004001,104,3,21,30,50
N00004002,92,2,23,20,47
N00004003,138,11,32,29,66
N00004004,92,6,10,21,55
N00004005,68,4,16,21,27
N00004006,84,3,13,22,46
N00004007,85,2,19,15,49
N00004008,119,21,44,28,26
N00004009,98,23,37,19,19
N00004010,108,23,35,23,27
N00004011,145,20,63,24,38
N00004012,77,13,26,16,22
N00004013,94,19,33,22,20
N00004014,99,30,43,16,10
N00004015,90,17,36,20,17
N00004016,108,21,47,23,17
N00004017,72,15,21,14,22
N00004018,86,19,36,12,19
N00004019,87,19,32,14,22
N00004020,122,13,46,28,35
N00004021,84,14,30,20,20
N00004022,111,10,33,16,52
N00004023,93,11,31,22,29
N00004024,113,11,22,36,44
N00004025,134,14,38,33,49
N00004026,80,19,24,17,20
N00004027,76,10,30,14,22
N00004028,80,10,22,22,26
N00004029,68,11,29,20,8
N00004030,93,19,33,15,26
N00004031,101,7,30,19,45
N00004032,73,8,23,14,28
N00004033,91,2,23,24,42
N00004034,78,8,26,12,32
N00004035,59,10,22,13,14
N00004036,93,14,25,28,26
N00004037,101,16,35,21,29
N00004038,75,10,26,23,16
N00004039,73,21,29,14,9
N00004040,73,13,22,22,16
N00004041,69,17,20,22,10
N00004042,152,28,68,36,20
N00004043,97,26,32,22,17
N00004044,73,13,25,18,17
N00004045,99,19,35,17,28
N00004046,80,4,20,24,32
N00004047,312,113,130,48,21
N00004048,138,60,48,19,11
N00004049,135,52,51,19,13
N00004050,275,127,94,31,23
N00004051,256,145,69,26,16
N00004052,86,37,35,8,6
N00004053,84,17,27,27,13
N00004054,149,31,60,34,24
N00004055,68,6,28,17,17
N00004056,117,28,43,28,18
N00004057,98,34,38,15,11
N00004058,398,104,138,90,66
N00004059,521,169,200,81,71
N00004060,448,122,165,87,74
N00004061,187,38,76,44,29
N00004062,127,46,55,15,11
N00004063,256,64,98,48,46
N00004064,181,63,74,31,13
N00004065,92,2,20,13,57
N00004066,83,5,30,19,29
N00004067,92,5,15,18,54
N00004068,98,3,24,22,49
N00004069,82,4,23,18,37
N00004070,75,3,19,19,34
N00004071,109,3,27,20,59
N00004072,99,5,24,21,49
N00004073,354,76,122,70,86
N00004074,116,13,47,23,33
N00004075,119,25,58,22,14
N00004076,101,19,25,26,31
N00004077,106,9,36,37,24
N00004078,92,10,32,27,23
N00004079,99,10,26,26,37
N00004080,99,2,22,25,50
N00004081,97,10,35,21,31
N00004082,134,11,40,31,52
N00004083,102,3,17,21,61
N00004084,74,38,23,6,7
N00004085,282,83,85,47,67
N00004086,103,6,26,23,48
N00004087,209,56,67,40,46
N00004088,100,51,29,9,11
N00004089,79,44,25,6,4
N00004090,110,45,47,11,7
N00004091,88,42,29,10,7
N00004092,93,12,47,15,19
N00004093,149,21,62,26,40
N00004094,164,24,40,39,61
N00004095,95,3,19,14,59
N00004096,91,6,17,15,53
N00004097,159,7,41,25,86
N00004098,110,2,18,30,60
N00004099,217,38,87,41,51
N00004100,110,0,33,23,54
N00004101,68,11,24,8,25
N00004102,128,9,38,28,53
N00004103,66,2,13,14,37
N00004104,54,10,16,13,15
N00004105,111,3,23,26,59
N00004106,110,6,28,22,54
N00004107,65,9,17,16,23
N00004108,88,3,24,20,41
N00004109,73,8,21,22,22
N00004110,105,10,45,33,17
N00004111,91,36,35,9,11
N00004112,123,42,58,16,7
N00004113,186,58,87,30,11
N00004114,95,19,34,23,19
N00004115,119,19,51,32,17
N00004116,203,56,90,39,18
N00004117,144,51,64,20,9
N00004118,94,17,44,18,15
N00004119,105,21,44,20,20
N00004120,84,10,35,21,18
N00004121,113,19,52,20,22
N00004122,115,29,55,19,12
N00004123,91,42,32,9,8
N00004124,95,30,41,14,10
N00004125,101,38,32,20,11
N00004126,81,28,38,8,7
N00004127,87,41,31,9,6
N00004128,104,62,32,6,4
N00004129,78,39,30,6,3
N00004130,82,45,20,12,5
N00004131,75,15,34,15,11
N00004132,79,22,32,16,9
N00004133,89,16,36,26,11
N00004134,81,20,36,12,13
N00004135,98,20,42,21,15
N00004136,103,37,41,14,11
N00004137,101,38,43,8,12
N00004138,126,21,48,31,26
N00004139,202,55,81,41,25
N00004140,127,41,55,20,11
N00004141,96,13,54,16,13
N00004142,95,22,38,18,17
N00004143,91,15,37,21,18
N00004144,190,33,69,35,53
N00004145,89,13,30,25,21
N00004146,121,21,57,24,19
N00004147,114,22,52,18,22
N00004148,48,4,15,10,19
N00004149,65,19,26,15,5
N00004150,156,29,65,28,34
N00004151,78,16,32,12,18
N00004152,69,10,30,8,21
N00004153,98,28,36,15,19
N00004154,72,18,30,13,11
N00004155,113,19,31,26,37
N00004156,85,6,19,12,48
N00004157,135,21,54,30,30
N00004158,132,33,51,25,23
N00004159,34,4,12,8,10
N00004160,69,3,20,11,35
N00004161,99,8,18,25,48
N00004162,82,2,22,10,48
N00004163,112,35,47,18,12
N00004164,128,23,56,20,29
N00004165,135,27,50,32,26
N00004166,100,14,39,22,25
N00004167,147,16,50,26,55
N00004168,77,2,17,15,43
N00004169,100,21,43,17,19
N00004170,96,20,50,15,11
N00004171,65,25,28,9,3
N00004172,63,11,30,5,17
N00004173,88,19,25,21,23
N00004174,65,30,21,5,9
N00004175,77,24,33,13,7
N00004176,72,30,27,7,8
N00004177,38,11,14,8,5
N00004178,92,26,39,15,12
N00004179,88,18,44,19,7
N00004180,69,28,24,11,6
N00004181,72,26,29,11,6
N00004182,83,26,31,15,11
N00004183,37,2,13,6,16
N00004184,61,17,21,8,15
N00004185,171,46,61,34,30
N00004186,75,19,29,14,13
N00004187,85,22,41,8,14
N00004188,96,19,51,16,10
N00004189,55,10,19,14,12
N00004190,105,16,38,21,30
N00004191,183,66,66,21,30
N00004192,96,14,32,28,22
N00004193,81,29,35,7,10
N00004194,58,18,21,12,7
N00004195,94,9,25,20,40
N00004196,298,82,114,63,39
N00004197,98,2,27,20,49
N00004198,89,4,16,24,45
N00004199,262,49,98,65,50
N00004200,104,28,51,9,16
N00004201,108,29,45,22,12
N00004202,124,19,44,33,28
N00004203,108,11,28,35,34
N00004204,105,13,35,25,32
N00004205,99,8,24,33,34
N00004206,98,5,22,18,53
N00004207,103,26,36,12,29
N00004208,180,18,49,46,67
N00004209,195,45,88,32,30
N00004210,112,15,36,27,34
N00004211,277,71,120,47,39
N00004212,700,178,292,139,91
N00004213,107,9,26,19,53
N00004214,125,4,20,31,70
N00004215,104,11,43,25,25
N00004216,169,12,53,31,73
N00004217,96,8,26,14,48
N00004218,98,3,27,27,41
N00004219,85,52,22,7,4
N00004220,73,31,22,11,9
N00004221,83,43,29,9,2
N00004222,87,40,36,9,2
N00004223,72,23,15,18,16
N00004224,75,38,26,5,6
N00004225,71,30,27,10,4
N00004226,96,41,36,8,11
N00004227,73,37,25,5,6
N00004228,204,91,64,28,21
N00004229,89,39,36,10,4
N00004230,68,29,28,9,2
N00004231,70,46,19,2,3
N00004232,56,20,24,5,7
N00004233,81,33,37,6,5
N00004234,55,18,23,9,5
N00004235,72,27,31,10,4
N00004236,73,40,27,5,1
N00004237,67,38,19,4,6
N00004238,97,46,37,8,6
N00004239,66,29,23,6,8
N00004240,76,29,28,12,7
N00004241,78,31,29,10,8
N00004242,74,39,26,4,5
N00004243,93,7,23,20,43
N00004244,71,3,17,16,35
N00004245,134,36,38,29,31
N00004246,91,21,40,15,15
N00004247,89,13,36,23,17
N00004248,96,2,22,22,50
N00004249,86,12,34,16,24
N00004250,97,6,21,21,49
N00004251,120,6,33,28,53
N00004252,85,22,40,9,14
N00004253,68,21,31,9,7
N00004254,82,18,31,22,11
N00004255,58,9,34,6,9
N00004256,241,82,91,33,35
N00004257,47,9,20,14,4
N00004258,87,10,30,17,30
N00004259,62,20,12,13,17
N00004260,75,24,23,16,12
N00004261,91,21,29,15,26
N00004262,109,19,39,22,29
N00004263,98,8,37,23,30
N00004264,250,22,98,56,74
N00004265,78,11,26,14,27
N00004266,86,41,31,8,6
N00004267,201,52,80,33,36
N00004268,101,32,31,14,24
N00004269,115,23,47,14,31
N00004270,115,40,35,21,19
N00004271,106,18,36,17,35
N00004272,99,25,40,10,24
N00004273,113,41,41,11,20
N00004274,111,29,40,18,24
N00004275,113,33,48,17,15
N00004276,126,69,38,14,5
N00004277,70,35,25,5,5
N00004278,81,9,33,13,26
N00004279,94,46,35,7,6
N00004280,90,47,28,5,10
N00004281,110,61,37,5,7
N00004282,102,8,34,16,44
N00004283,99,30,46,12,11
N00004284,98,45,36,10,7
N00004285,76,37,26,9,4
N00004286,89,38,31,17,3
N00004287,179,18,47,41,73
N00004288,86,7,21,15,43
N00004289,86,6,19,22,39
N00004290,164,27,51,39,47
N00004291,134,29,59,20,26
N00004292,74,3,21,20,30
N00004293,91,21,39,11,20
N00004294,226,31,150,27,18
N00004295,55,21,22,4,8
N00004296,69,26,25,8,10
N00004297,106,37,41,8,20
N00004298,98,56,29,9,4
N00004299,139,53,70,10,6
N00004300,35,8,21,3,3
N00004301,89,49,32,3,5
N00004302,95,44,27,11,13
N00004303,87,11,27,25,24
N00004304,86,24,41,13,8
N00004305,66,8,27,11,20
N00004306,174,22,52,40,60
N00004307,104,13,34,22,35
N00004308,87,10,31,23,23
N00004309,54,10,17,17,10
N00004310,65,7,30,15,13
N00004311,96,9,34,21,32
N00004312,92,11,33,23,25
N00004313,109,10,38,31,30
N00004314,254,47,105,45,57
N00004315,80,12,16,12,40
N00004316,98,14,33,29,22
N00004317,96,9,38,21,28
N00004318,78,6,31,22,19
N00004319,104,10,41,24,29
N00004320,152,34,44,29,45
N00004321,162,58,71,19,14
N00004322,94,15,34,29,16
N00004323,120,29,39,27,25
N00004324,66,15,32,9,10
N00004325,72,14,37,10,11
N00004326,78,18,26,18,16
N00004327,80,11,40,18,11
N00004328,73,14,27,15,17
N00004329,89,5,23,19,42
N00004330,88,12,39,23,14
N00004331,95,20,30,22,23
N00004332,81,12,30,19,20
N00004333,98,8,25,24,41
N00004334,78,5,16,23,34
N00004335,88,6,27,28,27
N00004336,101,4,21,22,54
N00004337,68,5,21,13,29
N00004338,86,13,27,28,18
N00004339,131,39,25,38,29
N00004340,109,11,29,51,18
N00004341,116,21,32,44,19
N00004342,197,18,33,68,78
N00004343,85,9,28,19,29
N00004344,67,8,20,18,21
N00004345,112,28,32,18,34
N00004346,124,16,29,23,56
N00004347,120,33,37,25,25
N00004348,63,3,16,18,26
N00004349,86,2,15,13,56
N00004350,280,49,74,89,68
N00004351,123,22,27,43,31
N00004352,144,37,33,48,26
N00004353,118,18,37,44,19
N00004354,97,12,21,43,21
N00004355,96,18,27,21,30
N00004356,79,6,19,17,37
N00004357,424,68,116,105,135
N00004358,94,12,21,18,43
N00004359,338,53,85,95,105
N00004360,117,32,32,22,31
N00004361,186,14,39,41,92
N00004362,193,51,65,36,41
N00004363,116,18,27,41,30
N00004364,99,16,21,43,19
N00004365,153,13,31,47,62
N00004366,97,4,20,24,49
N00004367,180,25,25,64,66
N00004368,114,18,31,45,20
N00004369,100,12,13,38,37
N00004370,155,16,28,57,54
N00004371,97,24,19,32,22
N00004372,108,17,25,43,23
N00004373,120,19,18,49,34
N00004374,109,10,21,50,28
N00004375,258,20,52,71,115
N00004376,107,9,23,44,31
N00004377,117,15,21,58,23
N00004378,104,12,12,28,52
N00004379,76,7,17,16,36
N00004380,80,12,28,21,19
N00004381,102,6,41,25,30
N00004382,136,17,32,30,57
N00004383,87,10,23,22,32
N00004384,71,6,14,20,31
N00004385,74,17,29,13,15
N00004386,106,22,27,35,22
N00004387,78,14,29,23,12
N00004388,98,23,26,29,20
N00004389,106,17,26,41,22
N00004390,95,20,21,34,20
N00004391,115,14,25,42,34
N00004392,107,6,17,33,51
N00004393,97,4,31,19,43
N00004394,86,3,13,18,52
N00004395,72,4,13,17,38
N00004396,117,22,23,41,31
N00004397,95,15,15,26,39
N00004398,131,23,32,53,23
N00004399,144,33,46,46,19
N00004400,123,26,34,39,24
N00004401,232,41,56,63,72
N00004402,364,52,99,82,131
N00004403,106,14,27,28,37
N00004404,222,28,52,63,79
N00004405,212,12,50,33,117
N00004406,158,10,30,31,87
N00004407,103,13,42,20,28
N00004408,103,20,30,25,28
N00004409,115,39,32,23,21
N00004410,211,36,60,49,66
N00004411,157,18,43,46,50
N00004412,133,20,28,34,51
N00004413,59,5,14,17,23
N00004414,43,2,9,10,22
N00004415,396,15,68,81,232
N00004416,201,16,41,42,102
N00004417,130,22,26,51,31
N00004418,124,7,36,52,29
N00004419,111,12,32,44,23
N00004420,122,16,33,50,23
N00004421,101,18,21,43,19
N00004422,110,9,18,57,26
N00004423,102,17,12,45,28
N00004424,113,12,22,33,46
N00004425,128,18,25,38,47
N00004426,113,13,18,56,26
N00004427,115,13,22,42,38
N00004428,91,8,12,49,22
N00004429,114,17,20,56,21
N00004430,118,18,27,37,36
N00004431,130,13,29,53,35
N00004432,53,3,5,11,34
N00004433,178,22,30,51,75
N00004434,150,13,26,47,64
N00004435,104,24,20,26,34
N00004436,83,17,18,23,25
N00004437,81,9,21,27,24
N00004438,120,12,24,55,29
N00004439,131,15,30,53,33
N00004440,109,11,25,47,26
N00004441,132,17,29,56,30
N00004442,120,10,28,60,22
N00004443,132,21,39,53,19
N00004444,95,9,28,24,34
N00004445,100,14,23,39,24
N00004446,151,11,44,37,59
N00004447,94,10,21,22,41
N00004448,125,15,33,38,39
N00004449,113,13,29,32,39
N00004450,99,15,22,35,27
N00004451,162,17,34,53,58
N00004452,88,5,9,14,60
N00004453,105,2,25,16,62
N00004454,94,5,22,15,52
N00004455,93,1,16,14,62
N00004456,107,2,19,23,63
N00004457,81,11,20,15,35
N00004458,71,12,16,21,22
N00004459,243,16,42,75,110
N00004460,71,2,10,23,36
N00004461,124,7,17,30,70
N00004462,103,5,17,26,55
N00004463,117,9,27,55,26
N00004464,106,6,20,28,52
N00004465,116,14,25,43,34
N00004466,102,7,21,37,37
N00004467,94,10,21,40,23
N00004468,125,17,26,55,27
N00004469,103,15,16,31,41
N00004470,98,5,13,20,60
N00004471,101,9,19,42,31
N00004472,179,22,35,73,49
N00004473,84,8,13,37,26
N00004474,263,17,50,35,161
N00004475,108,3,10,16,79
N00004476,84,2,13,14,55
N00004477,102,1,13,11,77
N00004478,155,13,35,61,46
N00004479,146,20,29,39,58
N00004480,137,18,32,46,41
N00004481,149,19,35,52,43
N00004482,82,10,15,19,38
N00004483,113,4,12,24,73
N00004484,183,15,38,68,62
N00004485,90,6,14,38,32
N00004486,114,4,10,25,75
N00004487,103,7,19,50,27
N00004488,101,8,16,50,27
N00004489,93,5,18,35,35
N00004490,139,16,34,41,48
N00004491,102,2,23,24,53
N00004492,84,18,24,19,23
N00004493,122,16,26,49,31
N00004494,90,2,15,20,53
N00004495,103,4,18,23,58
N00004496,259,48,60,60,91
N00004497,130,14,21,27,68
N00004498,445,70,125,106,144
N00004499,82,2,15,15,50
N00004500,72,7,10,12,43
N00004501,100,18,16,41,25
N00004502,68,5,12,35,16
N00004503,80,12,19,33,16
N00004504,84,8,7,27,42
N00004505,90,10,17,42,21
N00004506,92,10,24,30,28
N00004507,81,6,10,24,41
N00004508,187,22,44,43,78
N00004509,101,14,20,24,43
N00004510,91,5,16,23,47
N00004511,76,6,22,17,31
N00004512,113,13,24,40,36
N00004513,116,9,27,35,45
N00004514,166,29,40,59,38
N00004515,99,14,27,39,19
N00004516,109,6,26,40,37
N00004517,95,10,20,44,21
N00004518,85,4,15,28,38
N00004519,107,4,18,17,68
N00004520,329,50,97,81,101
N00004521,98,6,18,20,54
N00004522,91,13,24,24,30
N00004523,106,15,35,22,34
N00004524,83,4,24,12,43
N00004525,106,14,40,21,31
N00004526,97,12,25,43,17
N00004527,83,5,15,27,36
N00004528,113,11,26,27,49
N00004529,69,12,12,26,19
N00004530,102,12,17,33,40
N00004531,111,19,21,27,44
N00004532,114,16,39,21,38
N00004533,105,3,22,17,63
N00004534,367,52,112,60,143
N00004535,209,36,57,57,59
N00004536,66,5,16,13,32
N00004537,102,4,17,18,63
