GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
N00002638,485,483,471,20,1,449,1,0,7,0,0,5,4,1,1,0,1,0,0,0,0
N00002639,309,301,296,15,0,279,2,0,3,0,1,1,1,0,1,3,1,0,0,3,0
N00002640,343,337,327,2,1,324,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0
N00002641,361,354,344,11,2,331,0,0,5,0,0,5,5,0,0,5,2,0,0,0,0
N00002642,468,466,453,13,3,437,0,0,11,0,1,1,1,0,0,0,2,0,0,0,0
N00002643,392,390,385,13,4,368,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
N00002644,330,323,318,7,0,311,0,0,2,0,0,3,3,0,2,2,3,0,0,0,0
N00002645,317,313,303,13,5,285,0,0,6,0,0,4,4,0,0,1,3,0,0,0,0
N00002646,351,335,311,10,4,295,2,0,2,0,0,22,21,1,1,14,0,0,0,1,0
N00002647,766,751,724,25,5,692,2,0,5,0,1,21,21,0,2,5,6,0,0,2,0
N00002648,202,198,183,9,3,171,0,0,3,0,0,12,12,0,0,0,2,0,0,2,0
N00002649,496,488,481,18,2,461,0,0,5,0,0,2,2,0,2,2,1,0,1,2,0
N00002650,305,305,299,18,1,278,2,0,3,0,0,3,3,0,0,0,0,0,0,0,0
N00002651,479,472,461,10,4,445,2,0,1,0,0,10,10,0,2,3,1,0,0,1,0
N00002652,297,296,291,8,5,278,0,0,1,0,0,4,4,0,0,0,1,0,0,0,0
N00002653,444,427,423,6,8,408,1,0,2,0,0,2,1,1,0,15,2,0,0,0,0
N00002654,337,333,326,11,3,312,0,0,6,0,0,1,1,0,1,2,1,0,0,0,0
N00002655,280,271,262,19,0,242,1,0,7,0,0,2,0,2,1,7,1,0,0,0,0
N00002656,717,707,685,40,2,642,0,1,9,0,0,13,13,0,1,6,1,0,1,1,0
N00002657,370,369,355,9,3,341,2,0,3,0,0,11,10,1,0,1,0,0,0,0,0
N00002658,429,424,411,9,1,401,0,0,2,0,1,10,10,0,0,0,5,0,0,0,0
N00002659,357,352,342,5,0,337,0,0,5,0,1,4,3,1,0,2,3,0,0,0,0
N00002660,427,420,404,12,4,388,0,0,4,0,0,12,12,0,0,5,0,0,0,2,0
N00002661,490,484,464,20,8,436,0,0,2,0,1,17,16,1,0,4,1,0,0,1,0
N00002662,402,395,381,20,4,356,1,0,6,0,0,8,8,0,3,0,4,0,0,0,0
N00002663,340,334,325,20,6,299,0,0,2,0,0,7,7,0,2,4,0,0,0,0,0
N00002664,298,293,272,9,2,261,0,0,4,0,0,17,17,0,2,3,0,0,0,0,0
N00002665,277,274,263,9,1,253,0,0,6,0,0,5,4,1,0,0,3,0,0,0,0
N00002666,263,262,249,9,2,238,0,0,7,0,1,5,5,0,0,1,0,0,0,0,0
N00002667,778,770,727,21,2,704,0,0,22,0,0,21,19,2,2,3,2,0,0,1,0
N00002668,317,312,300,10,8,282,0,0,5,0,0,7,7,0,0,0,5,0,0,0,0
N00002669,530,528,509,14,1,494,0,0,6,0,0,13,12,1,0,1,1,0,0,0,0
N00002670,1917,1894,1801,65,14,1716,6,0,39,0,0,54,53,1,5,4,13,0,0,1,0
N00002671,1354,1343,1314,40,3,1269,2,0,24,0,1,4,4,0,4,3,4,0,0,0,0
N00002672,333,331,308,10,2,296,0,0,7,0,0,16,16,0,1,0,0,0,0,1,0
N00002673,1282,1258,1207,35,6,1165,1,0,25,0,1,25,24,1,2,21,1,0,0,0,0
N00002674,289,283,281,8,0,273,0,0,1,0,0,1,1,0,0,5,0,0,0,1,0
N00002675,385,380,376,10,2,364,0,0,3,0,0,1,1,0,0,0,3,0,0,2,0
N00002676,708,704,663,22,4,636,1,0,12,0,0,29,28,1,1,1,1,0,0,1,0
N00002677,408,405,389,18,5,366,0,0,5,0,3,8,8,0,0,2,0,0,0,1,0
N00002678,368,364,325,7,1,314,3,0,9,0,2,28,27,1,0,3,0,0,1,0,0
N00002679,534,526,497,7,4,486,0,0,12,0,0,17,17,0,3,5,0,0,0,0,0
N00002680,430,422,412,16,1,395,0,0,4,0,0,6,5,1,5,2,1,0,0,0,0
N00002681,436,432,416,14,6,395,1,0,12,0,0,4,3,1,1,3,0,0,0,0,0
N00002682,457,453,445,11,1,432,0,1,8,0,0,0,0,0,2,0,0,1,0,1,0
N00002683,395,393,387,22,2,363,0,0,4,0,0,2,1,1,1,0,1,0,0,0,0
N00002684,458,446,438,6,0,432,0,0,7,0,0,1,0,1,1,5,3,0,0,3,0
N00002685,385,381,376,13,2,360,1,0,1,0,0,4,2,2,1,0,1,0,0,2,0
N00002686,337,335,330,17,3,308,2,0,3,0,0,2,2,0,1,1,0,0,0,0,0
N00002687,306,303,300,15,5,280,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0
N00002688,375,374,368,14,3,351,0,0,2,0,0,4,4,0,0,1,0,0,0,0,0
N00002689,308,306,302,11,2,289,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0
N00002690,249,247,229,11,3,214,1,0,8,0,0,10,10,0,0,0,1,0,0,1,0
N00002691,325,316,301,15,1,285,0,0,13,0,0,2,1,1,0,2,5,0,0,2,0
N00002692,276,272,262,28,7,226,1,0,4,0,0,6,5,1,1,0,3,0,0,0,0
N00002693,338,331,310,22,8,278,1,1,18,0,0,3,3,0,2,1,3,0,1,0,0
N00002694,319,310,299,14,6,279,0,0,5,0,0,6,6,0,1,1,7,0,0,0,0
N00002695,467,457,439,20,5,414,0,0,14,0,0,4,2,2,3,0,3,2,1,1,0
N00002696,316,311,294,19,6,269,0,0,12,0,1,4,3,1,1,2,2,0,0,0,0
N00002697,367,366,346,33,6,307,0,0,13,0,0,7,6,1,0,1,0,0,0,0,0
N00002698,536,524,486,33,3,449,0,1,20,0,1,17,16,1,9,2,1,0,0,0,0
N00002699,351,351,344,8,1,335,0,0,4,0,0,3,2,1,0,0,0,0,0,0,0
N00002700,529,524,512,27,0,485,0,0,10,0,0,2,2,0,1,0,4,0,0,0,0
N00002701,533,528,518,23,6,489,0,0,4,1,0,5,5,0,1,1,3,0,0,0,0
N00002702,371,370,359,10,2,347,0,0,10,0,0,1,1,0,0,0,0,0,0,1,0
N00002703,614,611,591,22,3,562,4,0,11,0,0,9,8,1,0,1,2,0,0,0,0
N00002704,558,555,541,20,2,517,2,0,13,0,0,1,1,0,0,1,1,0,0,1,0
N00002705,483,480,473,6,3,464,0,0,7,0,0,0,0,0,0,1,1,0,0,1,0
N00002706,437,427,414,17,4,392,1,0,6,0,0,7,7,0,1,1,8,0,0,0,0
N00002707,564,562,544,25,0,519,0,0,11,0,0,7,7,0,0,1,1,0,0,0,0
N00002708,264,264,261,11,1,249,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0
N00002709,468,462,443,24,4,415,0,0,13,0,0,6,6,0,1,0,2,0,2,1,0
N00002710,418,416,406,24,2,380,0,0,5,0,0,5,5,0,1,1,0,0,0,0,0
N00002711,764,757,723,51,4,668,0,0,23,0,3,8,8,0,1,2,1,0,1,2,0
N00002712,373,369,358,11,1,345,1,0,2,0,0,9,9,0,2,0,1,0,0,1,0
N00002713,424,418,411,10,4,396,1,0,5,0,0,2,2,0,0,2,4,0,0,0,0
N00002714,490,488,480,5,3,472,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0
N00002715,424,420,414,14,1,399,0,0,3,0,0,3,2,1,0,2,2,0,0,0,0
N00002716,348,343,337,22,0,315,0,0,0,0,1,5,4,1,2,0,1,0,0,2,0
N00002717,566,565,549,15,4,530,0,0,4,0,2,10,10,0,0,0,1,0,0,0,0
N00002718,473,463,451,15,8,427,1,0,4,0,0,8,8,0,0,8,2,0,0,0,0
N00002719,333,332,320,14,1,304,1,0,8,0,0,4,2,2,0,0,1,0,0,0,0
N00002720,344,341,333,14,4,315,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0
N00002721,363,361,356,30,2,324,0,0,4,0,0,1,1,0,0,2,0,0,0,0,0
N00002722,437,432,428,16,2,409,1,0,2,0,0,2,2,0,1,3,1,0,0,0,0
N00002723,407,403,390,20,1,367,2,0,10,0,1,2,2,0,0,0,4,0,0,0,0
N00002724,230,226,212,14,2,196,0,0,11,0,0,3,0,3,1,0,3,0,0,0,0
N00002725,433,424,417,15,1,401,0,0,3,0,0,4,4,0,2,0,1,0,0,6,0
N00002726,1345,1275,1245,387,15,830,13,0,4,0,0,26,26,0,29,8,14,0,3,16,0
N00002727,390,388,367,22,2,343,0,0,3,0,0,18,18,0,1,1,0,0,0,0,0
N00002728,1055,1043,998,53,10,931,4,0,13,0,1,31,30,1,7,2,2,0,0,1,0
N00002729,293,293,290,8,4,278,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
N00002730,271,266,259,14,4,241,0,0,2,0,2,3,3,0,0,1,2,0,0,2,0
N00002731,277,273,261,6,0,255,0,0,3,0,1,8,8,0,0,0,0,0,1,3,0
N00002732,307,305,298,12,1,283,2,0,1,0,0,6,6,0,0,0,1,0,0,1,0
N00002733,401,388,366,30,0,335,1,0,3,0,1,18,17,1,2,3,6,0,0,2,0
N00002734,493,486,470,36,13,419,2,0,8,0,1,7,6,1,0,6,1,0,0,0,0
N00002735,431,429,421,14,2,405,0,0,5,0,0,3,3,0,2,0,0,0,0,0,0
N00002736,357,347,341,12,2,327,0,0,4,0,0,2,1,1,4,3,3,0,0,0,0
N00002737,320,316,305,6,1,298,0,0,11,0,0,0,0,0,1,3,0,0,0,0,0
N00002738,456,448,444,19,3,422,0,0,3,0,0,1,1,0,2,0,5,0,1,0,0
N00002739,398,397,392,14,1,374,3,0,4,0,0,1,1,0,0,0,1,0,0,0,0
N00002740,383,381,369,20,3,346,0,0,8,0,0,4,4,0,0,1,1,0,0,0,0
N00002741,456,447,433,26,1,406,0,0,7,0,0,7,7,0,1,2,3,0,1,2,0
N00002742,379,373,355,14,4,337,0,0,6,0,0,12,12,0,1,1,4,0,0,0,0
N00002743,364,359,350,13,3,334,0,0,2,0,0,7,6,1,1,0,4,0,0,0,0
N00002744,267,262,258,12,4,242,0,0,2,0,0,2,2,0,0,4,1,0,0,0,0
N00002745,324,320,311,15,2,294,0,0,3,0,0,6,6,0,0,2,1,0,0,1,0
N00002746,309,308,295,14,0,280,1,0,3,0,1,9,8,1,1,0,0,0,0,0,0
N00002747,262,262,236,12,1,223,0,0,8,0,0,18,18,0,0,0,0,0,0,0,0
N00002748,351,351,347,18,2,326,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0
N00002749,334,323,294,15,1,277,1,0,6,0,0,23,23,0,1,10,0,0,0,0,0
N00002750,261,256,250,11,2,236,1,0,4,0,0,2,2,0,0,5,0,0,0,0,0
N00002751,301,296,279,19,4,256,0,0,6,0,0,11,11,0,0,2,1,0,0,2,0
N00002752,283,273,264,10,1,253,0,0,6,0,0,3,3,0,0,5,1,0,1,3,0
N00002753,524,511,501,14,7,479,1,0,8,0,0,2,2,0,4,2,3,0,3,1,0
N00002754,410,399,391,19,4,368,0,0,7,0,0,1,0,1,2,3,4,0,0,2,0
N00002755,589,580,569,17,7,544,1,0,9,0,0,2,2,0,0,7,0,0,0,2,0
N00002756,315,307,304,17,3,284,0,0,3,0,0,0,0,0,1,3,4,0,0,0,0
N00002757,483,475,458,26,6,426,0,0,9,0,0,8,8,0,1,3,4,0,0,0,0
N00002758,254,250,242,7,3,232,0,0,3,0,0,5,4,1,1,2,1,0,0,0,0
N00002759,337,321,318,20,2,291,5,0,0,0,1,2,0,2,0,14,0,0,0,2,0
N00002760,306,303,299,10,4,283,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0
N00002761,941,923,904,29,18,855,2,0,13,0,2,4,3,1,3,6,8,0,0,1,0
N00002762,364,362,357,9,8,338,2,0,4,0,0,1,1,0,1,1,0,0,0,0,0
N00002763,381,371,364,6,2,355,1,0,5,0,0,2,2,0,1,3,1,2,2,1,0
N00002764,427,425,407,23,5,378,1,0,16,0,0,2,2,0,0,1,0,0,0,1,0
N00002765,371,369,357,21,0,336,0,0,10,0,0,2,1,1,0,0,2,0,0,0,0
N00002766,499,498,490,12,1,476,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0
N00002767,396,392,378,13,1,363,1,0,7,0,0,7,7,0,1,1,2,0,0,0,0
N00002768,362,360,350,13,6,330,1,0,5,0,0,5,5,0,0,1,1,0,0,0,0
N00002769,483,478,472,20,2,448,2,0,6,0,0,0,0,0,1,0,2,0,1,1,0
N00002770,463,463,451,17,2,431,0,1,10,0,0,2,2,0,0,0,0,0,0,0,0
N00002771,272,270,265,10,1,251,3,0,4,0,0,1,1,0,0,1,1,0,0,0,0
N00002772,297,291,270,9,3,258,0,0,11,0,0,10,10,0,0,4,2,0,0,0,0
N00002773,217,214,200,4,1,195,0,0,7,0,0,7,7,0,0,3,0,0,0,0,0
N00002774,640,618,588,25,5,557,1,0,18,0,0,12,11,1,3,10,7,0,0,2,0
N00002775,478,466,437,30,3,402,2,0,18,0,0,11,10,1,6,3,3,0,0,0,0
N00002776,292,287,268,15,1,252,0,0,13,0,0,6,6,0,1,2,2,0,0,0,0
N00002777,237,237,227,9,1,217,0,0,3,0,0,7,6,1,0,0,0,0,0,0,0
N00002778,254,246,225,13,1,211,0,0,9,0,0,12,12,0,2,2,4,0,0,0,0
N00002779,496,494,481,14,3,464,0,0,9,0,2,2,1,1,0,1,1,0,0,0,0
N00002780,345,337,328,10,3,315,0,0,3,0,0,6,6,0,2,0,0,0,0,6,0
N00002781,401,394,375,34,3,337,1,0,10,0,2,7,5,2,1,1,4,0,1,0,0
N00002782,510,502,493,26,5,462,0,0,8,0,0,1,1,0,0,2,3,0,0,3,0
N00002783,390,385,383,9,1,373,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0
N00002784,544,539,528,13,2,511,2,0,9,0,0,2,2,0,2,0,3,0,0,0,0
N00002785,599,597,580,20,1,559,0,0,13,0,0,4,4,0,0,0,0,0,0,2,0
N00002786,503,498,486,18,1,467,0,0,10,0,0,2,2,0,0,3,1,0,1,0,0
N00002787,464,458,453,8,1,444,0,0,5,0,0,0,0,0,3,1,2,0,0,0,0
N00002788,370,368,355,30,3,320,2,0,8,0,0,5,5,0,0,0,2,0,0,0,0
N00002789,539,532,508,30,3,475,0,0,3,0,0,21,21,0,0,1,2,0,0,4,0
N00002790,493,488,480,7,1,472,0,0,8,0,0,0,0,0,1,1,1,0,0,2,0
N00002791,419,407,398,23,3,372,0,0,4,0,0,5,5,0,0,6,6,0,0,0,0
N00002792,479,474,452,15,0,437,0,0,13,0,0,9,8,1,0,0,3,0,0,2,0
N00002793,452,448,427,25,2,400,0,0,10,0,1,10,10,0,0,1,3,0,0,0,0
N00002794,551,537,526,9,5,512,0,0,7,0,0,4,4,0,7,3,3,0,0,1,0
N00002795,539,533,515,15,0,500,0,0,7,0,0,11,10,1,1,2,2,0,0,1,0
N00002796,571,567,555,8,1,546,0,0,6,0,1,5,5,0,0,0,3,0,0,1,0
N00002797,551,548,530,9,4,517,0,0,14,0,0,4,3,1,0,1,2,0,0,0,0
N00002798,415,412,386,11,1,374,0,0,14,0,0,12,12,0,2,1,0,0,0,0,0
N00002799,308,306,281,7,2,272,0,0,13,0,0,12,11,1,1,0,1,0,0,0,0
N00002800,406,400,381,12,1,368,0,0,14,0,1,4,4,0,0,2,3,0,0,1,0
N00002801,486,483,467,8,1,458,0,0,10,0,0,6,6,0,0,0,1,0,1,1,0
N00002802,452,440,430,13,3,413,1,0,9,0,0,1,1,0,4,6,2,0,0,0,0
N00002803,506,500,410,10,1,398,1,0,26,0,0,64,63,1,0,4,1,0,0,1,0
N00002804,412,407,282,5,7,270,0,0,65,0,1,59,59,0,1,0,1,0,3,0,0
N00002805,384,384,298,11,4,283,0,0,43,0,0,43,43,0,0,0,0,0,0,0,0
N00002806,495,488,471,9,2,459,1,0,10,0,1,6,6,0,0,2,4,0,0,1,0
N00002807,402,395,372,5,2,365,0,0,19,0,0,4,4,0,0,3,1,0,2,1,0
N00002808,513,512,492,14,0,478,0,0,12,0,0,8,8,0,0,0,1,0,0,0,0
N00002809,491,491,472,9,1,462,0,0,14,0,0,5,5,0,0,0,0,0,0,0,0
N00002810,325,320,298,11,4,282,1,0,10,0,0,12,12,0,1,1,3,0,0,0,0
N00002811,340,340,302,4,0,298,0,0,9,0,0,29,28,1,0,0,0,0,0,0,0
N00002812,397,394,384,19,0,365,0,0,2,0,0,8,8,0,1,0,2,0,0,0,0
N00002813,449,444,416,16,2,398,0,0,7,0,0,21,21,0,0,4,1,0,0,0,0
N00002814,501,445,337,14,3,320,0,0,19,0,0,89,89,0,5,44,1,0,6,0,0
N00002815,327,293,218,4,1,213,0,0,2,0,0,73,71,2,2,31,0,0,0,1,0
N00002816,358,337,262,8,1,248,5,0,13,0,0,62,62,0,2,15,0,0,4,0,0
N00002817,631,601,436,12,2,422,0,0,14,0,0,151,151,0,9,19,1,0,1,0,0
N00002818,465,441,274,10,0,264,0,0,12,0,0,155,152,3,6,10,2,0,6,0,0
N00002819,448,414,311,17,2,291,1,0,7,0,0,96,96,0,5,29,0,0,0,0,0
N00002820,609,606,564,7,2,555,0,0,15,0,0,27,27,0,0,1,1,0,0,1,0
N00002821,457,450,422,9,0,413,0,0,7,0,1,20,20,0,1,2,2,0,0,2,0
N00002822,393,388,347,5,5,337,0,0,7,0,0,34,34,0,0,0,3,0,0,2,0
N00002823,375,371,322,6,0,316,0,0,7,0,0,42,42,0,0,0,0,0,1,3,0
N00002824,372,369,322,4,0,318,0,0,12,0,0,35,35,0,0,1,1,0,1,0,0
N00002825,654,645,590,11,1,578,0,0,10,0,0,45,45,0,0,7,0,0,0,2,0
N00002826,406,406,394,2,1,390,1,0,9,0,0,3,3,0,0,0,0,0,0,0,0
N00002827,360,358,331,10,0,321,0,0,21,0,1,5,5,0,0,0,2,0,0,0,0
N00002828,344,338,311,12,1,298,0,0,8,0,1,18,15,3,3,3,0,0,0,0,0
N00002829,477,464,438,9,1,428,0,0,5,0,0,21,20,1,5,0,6,0,0,2,0
N00002830,451,442,429,14,4,411,0,0,5,0,0,8,8,0,6,0,2,0,0,1,0
N00002831,472,465,445,21,1,423,0,0,16,0,0,4,4,0,4,0,3,0,0,0,0
N00002832,403,396,377,12,2,361,2,0,11,0,0,8,8,0,0,4,3,0,0,0,0
N00002833,390,389,377,5,1,371,0,0,5,0,0,7,7,0,0,0,0,0,1,0,0
N00002834,632,625,607,15,3,589,0,0,16,0,0,2,2,0,0,4,3,0,0,0,0
N00002835,511,507,479,15,3,461,0,0,11,0,1,16,16,0,0,2,1,0,0,1,0
N00002836,444,442,416,8,0,407,1,0,14,0,0,12,12,0,0,1,1,0,0,0,0
N00002837,333,332,312,6,2,304,0,0,7,0,0,13,11,2,0,0,0,0,0,1,0
N00002838,454,454,443,16,4,423,0,0,9,0,0,2,2,0,0,0,0,0,0,0,0
N00002839,367,367,347,5,1,341,0,0,12,0,2,6,6,0,0,0,0,0,0,0,0
N00002840,1431,1415,1291,45,9,1237,0,0,73,0,3,48,48,0,2,9,3,0,1,1,0
N00002841,519,516,491,9,1,481,0,0,16,0,0,9,9,0,0,0,3,0,0,0,0
N00002842,622,613,543,8,1,534,0,0,6,0,0,64,59,5,2,4,2,0,1,0,0
N00002843,389,384,358,3,4,351,0,0,6,0,0,20,17,3,0,2,3,0,0,0,0
N00002844,413,409,395,5,3,387,0,0,7,0,0,7,7,0,0,0,3,0,0,1,0
N00002845,314,310,293,5,2,286,0,0,5,0,0,12,12,0,0,4,0,0,0,0,0
N00002846,629,620,561,14,1,546,0,0,11,0,0,48,45,3,0,4,3,0,1,1,0
N00002847,644,640,613,11,0,602,0,0,12,0,0,15,15,0,0,0,3,0,1,0,0
N00002848,1266,1250,1136,27,3,1106,0,0,22,0,0,92,92,0,3,7,4,1,1,0,0
N00002849,217,216,183,5,2,176,0,0,5,0,0,28,28,0,0,1,0,0,0,0,0
N00002850,294,293,261,6,4,251,0,0,5,0,0,27,26,1,0,1,0,0,0,0,0
N00002851,401,400,354,18,1,335,0,0,8,0,0,38,38,0,1,0,0,0,0,0,0
N00002852,307,301,258,2,0,255,1,0,5,0,0,38,38,0,1,1,4,0,0,0,0
N00002853,1040,1029,897,23,5,868,0,1,23,0,0,109,107,2,3,3,3,0,2,0,0
N00002854,474,468,421,11,1,409,0,0,11,0,0,36,36,0,2,0,1,0,1,2,0
N00002855,454,449,424,15,0,409,0,0,8,0,0,17,16,1,3,0,2,0,0,0,0
N00002856,314,313,296,8,1,287,0,0,14,0,0,3,3,0,0,1,0,0,0,0,0
N00002857,521,518,499,16,3,479,1,0,7,0,0,12,11,1,0,1,2,0,0,0,0
N00002858,440,350,204,8,1,195,0,0,8,0,0,138,137,1,6,84,0,0,0,0,0
N00002859,540,523,374,11,6,357,0,0,5,0,1,143,143,0,1,14,0,0,2,0,0
N00002860,368,344,266,6,1,258,1,0,7,0,0,71,69,2,2,22,0,0,0,0,0
N00002861,421,348,240,11,2,227,0,0,9,0,0,99,99,0,1,67,3,0,0,2,0
N00002862,271,264,226,10,0,216,0,0,1,0,0,37,37,0,0,7,0,0,0,0,0
N00002863,329,306,276,9,2,265,0,0,4,0,0,26,26,0,0,22,1,0,0,0,0
N00002864,347,343,268,13,5,250,0,0,5,0,0,70,70,0,1,2,1,0,0,0,0
N00002865,643,636,611,19,2,590,0,0,13,0,0,12,10,2,0,2,3,0,0,2,0
N00002866,482,480,471,18,0,450,3,0,7,0,0,2,2,0,1,0,1,0,0,0,0
N00002867,573,569,546,15,2,528,1,0,9,0,0,14,14,0,0,1,3,0,0,0,0
N00002868,488,484,445,13,2,429,1,0,12,0,0,27,27,0,1,3,0,0,0,0,0
N00002869,402,393,350,7,2,341,0,0,4,0,0,39,39,0,4,0,2,1,1,1,0
N00002870,587,569,485,14,5,464,2,0,18,0,0,66,65,1,0,16,2,0,0,0,0
N00002871,864,804,570,40,2,526,2,0,17,0,0,217,215,2,8,47,4,0,1,0,0
N00002872,313,303,239,8,0,230,1,0,4,0,0,60,60,0,0,8,1,0,1,0,0
N00002873,298,264,221,3,2,216,0,0,4,0,0,39,39,0,3,23,4,0,0,4,0
N00002874,295,271,226,8,0,218,0,0,7,0,0,38,38,0,1,22,1,0,0,0,0
N00002875,1081,1081,1023,36,4,982,1,0,29,0,3,26,25,1,0,0,0,0,0,0,0
N00002876,531,525,499,22,5,471,1,0,17,0,0,9,8,1,0,2,0,0,4,0,0
N00002877,297,297,270,18,2,250,0,0,7,0,1,19,18,1,0,0,0,0,0,0,0
N00002878,205,204,184,7,2,175,0,0,5,0,0,15,15,0,0,0,0,0,0,1,0
N00002879,434,430,425,6,3,416,0,0,2,0,0,3,3,0,2,0,2,0,0,0,0
N00002880,438,433,433,8,3,420,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0
N00002881,523,521,485,19,3,463,0,0,12,0,0,24,24,0,0,0,1,0,0,1,0
N00002882,375,371,365,5,2,358,0,0,4,0,0,2,2,0,0,4,0,0,0,0,0
N00002883,478,474,449,18,2,429,0,0,3,0,0,22,21,1,0,4,0,0,0,0,0
N00002884,476,474,452,11,2,439,0,0,6,1,0,15,15,0,0,0,1,0,1,0,0
N00002885,659,607,466,17,6,443,0,0,11,0,0,130,126,4,4,39,2,0,6,1,0
N00002886,823,777,433,21,2,407,3,0,9,0,0,335,332,3,6,37,0,0,3,0,0
N00002887,661,645,550,19,2,529,0,0,5,0,0,90,90,0,3,9,4,0,0,0,0
N00002888,424,406,364,11,3,350,0,0,20,0,0,22,22,0,5,10,2,0,1,0,0
N00002889,324,308,248,6,0,242,0,0,12,0,1,47,47,0,0,13,2,0,1,0,0
N00002890,406,404,395,19,3,370,3,0,6,0,0,3,3,0,1,0,1,0,0,0,0
N00002891,633,622,498,9,2,487,0,0,9,0,1,114,114,0,0,8,2,0,0,1,0
N00002892,500,497,468,12,0,456,0,0,4,0,0,25,24,1,0,3,0,0,0,0,0
N00002893,274,272,218,10,0,208,0,0,7,0,0,47,47,0,0,1,0,1,0,0,0
N00002894,341,337,271,9,3,259,0,0,7,0,0,59,59,0,0,4,0,0,0,0,0
N00002895,502,499,429,18,5,406,0,0,12,0,0,58,58,0,1,1,1,0,0,0,0
N00002896,353,350,339,7,1,331,0,0,3,0,0,8,8,0,0,2,0,0,1,0,0
N00002897,998,962,849,32,7,810,0,0,19,0,0,94,93,1,5,23,3,0,5,0,0
N00002898,302,275,237,5,2,230,0,0,6,0,0,32,32,0,1,22,2,0,1,1,0
N00002899,303,300,282,4,3,274,1,0,7,0,0,11,11,0,0,3,0,0,0,0,0
N00002900,309,302,276,2,3,271,0,0,4,0,0,22,21,1,0,6,1,0,0,0,0
N00002901,277,276,264,10,1,253,0,0,3,0,0,9,9,0,0,0,1,0,0,0,0
N00002902,329,308,261,5,0,256,0,0,8,0,0,39,39,0,0,17,4,0,0,0,0
N00002903,747,618,456,17,3,436,0,0,12,0,0,150,150,0,13,109,5,0,2,0,0
N00002904,422,405,375,16,0,359,0,0,3,0,0,27,25,2,2,12,3,0,0,0,0
N00002905,433,424,367,9,1,357,0,0,13,0,1,43,43,0,1,7,1,0,0,0,0
N00002906,420,390,368,12,2,354,0,0,12,0,0,10,9,1,1,27,2,0,0,0,0
N00002907,634,632,621,22,1,597,1,0,8,0,2,1,1,0,2,0,0,0,0,0,0
N00002908,474,474,441,11,4,426,0,0,10,0,0,23,22,1,0,0,0,0,0,0,0
N00002909,558,557,535,7,2,524,2,0,13,0,0,9,9,0,0,0,1,0,0,0,0
N00002910,716,706,687,16,3,668,0,0,9,0,0,10,10,0,0,2,2,0,1,5,0
N00002911,724,717,707,11,1,695,0,0,10,0,0,0,0,0,0,4,1,0,0,2,0
N00002912,345,344,328,12,1,315,0,0,15,0,0,1,1,0,0,1,0,0,0,0,0
N00002913,309,308,287,10,0,277,0,0,16,0,0,5,5,0,0,0,1,0,0,0,0
N00002914,1272,1262,1203,38,8,1157,0,0,42,0,0,17,16,1,2,4,3,0,0,1,0
N00002915,217,214,200,5,3,192,0,0,11,0,0,3,1,2,1,0,2,0,0,0,0
N00002916,443,435,407,19,5,382,1,0,18,0,0,10,10,0,2,2,2,1,0,1,0
N00002917,308,306,276,31,1,244,0,0,29,0,0,1,1,0,0,1,1,0,0,0,0
N00002918,339,332,298,33,4,261,0,0,33,0,0,1,1,0,1,1,5,0,0,0,0
N00002919,391,385,348,28,2,318,0,0,37,0,0,0,0,0,1,0,5,0,0,0,0
N00002920,375,371,309,38,4,267,0,0,60,0,0,2,2,0,0,0,2,0,2,0,0
N00002921,309,309,269,20,2,247,0,0,38,0,0,2,1,1,0,0,0,0,0,0,0
N00002922,468,465,390,37,2,351,0,0,53,0,2,20,20,0,2,0,1,0,0,0,0
N00002923,351,348,306,22,0,284,0,0,39,0,0,3,2,1,0,1,2,0,0,0,0
N00002924,386,383,307,25,4,278,0,0,72,0,1,3,2,1,1,1,1,0,0,0,0
N00002925,311,308,249,14,2,233,0,0,59,0,0,0,0,0,0,3,0,0,0,0,0
N00002926,368,365,291,19,4,267,1,0,72,0,0,2,2,0,0,1,2,0,0,0,0
N00002927,390,390,371,16,5,350,0,0,16,0,0,3,3,0,0,0,0,0,0,0,0
N00002928,358,357,325,18,4,303,0,0,26,0,0,6,6,0,0,0,0,0,0,1,0
N00002929,727,717,609,52,5,550,2,0,107,0,0,1,1,0,0,6,3,0,0,1,0
N00002930,416,414,384,25,2,357,0,0,28,0,0,2,2,0,0,0,2,0,0,0,0
