GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
N00000922,127,0,0,5,0,0,0,0,0,4,1,1,2,4,20,6,9,1,3,1,9,5,16,22,13,10,0,0
N00000923,125,0,0,12,2,0,0,1,0,7,2,2,3,5,21,3,7,3,7,0,6,6,16,11,11,12,0,0
N00000924,96,0,0,9,1,0,0,2,1,4,1,0,0,3,16,7,5,1,5,1,4,5,7,13,11,9,0,0
N00000925,124,0,0,8,1,0,0,2,0,2,3,0,2,8,21,12,6,5,4,0,3,5,18,8,22,2,0,0
N00000926,109,0,0,7,0,0,0,0,1,2,4,0,1,5,22,5,5,1,2,0,4,11,5,11,24,6,0,0
N00000927,219,0,0,7,0,0,0,1,1,4,1,1,2,1,20,3,7,5,11,4,5,3,17,12,117,4,0,0
N00000928,168,0,0,11,1,2,0,0,0,4,4,1,1,9,25,9,13,5,6,2,4,5,18,18,31,10,0,0
N00000929,142,0,0,6,0,0,0,1,1,2,2,0,2,5,27,4,13,1,6,4,10,3,8,13,31,9,0,0
N00000930,110,0,0,5,1,0,0,0,1,2,1,1,0,4,13,5,5,1,5,3,4,9,12,9,30,4,0,0
N00000931,139,0,0,6,0,0,0,1,1,2,2,3,0,8,15,3,13,0,6,3,2,14,12,7,39,8,0,0
N00000932,116,0,0,7,1,1,0,0,0,5,0,0,1,4,22,1,8,2,4,0,2,7,14,8,31,5,0,0
N00000933,103,1,0,5,0,0,0,0,0,4,1,0,1,4,17,3,6,3,7,0,3,2,9,8,31,3,0,0
N00000934,128,0,0,4,1,1,0,0,1,1,0,0,1,3,21,5,8,4,6,0,5,8,13,11,27,12,0,0
N00000935,92,0,0,4,1,0,0,0,0,0,3,0,2,1,13,2,7,5,3,1,4,8,9,3,25,5,0,0
N00000936,180,0,0,9,1,0,0,1,2,2,3,1,0,6,30,7,14,6,5,3,6,10,13,18,44,8,0,0
N00000937,163,0,0,12,1,0,1,1,1,1,7,1,1,8,25,8,7,4,9,2,7,8,16,13,38,4,0,0
N00000938,155,0,1,5,0,0,0,1,1,0,3,1,2,6,37,11,8,8,2,1,4,5,18,9,33,4,0,0
N00000939,72,0,0,3,0,0,0,0,1,1,1,0,1,5,14,3,5,0,2,1,0,6,5,5,18,4,0,0
N00000940,78,0,0,4,0,0,0,0,0,2,2,0,1,2,14,5,5,3,4,2,2,2,1,9,21,3,0,0
N00000941,153,0,0,7,3,1,0,0,0,3,0,0,0,10,31,3,5,12,6,3,11,2,11,23,17,12,0,0
N00000942,139,0,0,3,0,0,0,1,0,2,0,2,2,9,34,17,2,5,8,1,4,3,15,10,18,6,0,0
N00000943,116,1,0,8,3,1,0,1,0,2,1,0,1,5,17,3,10,3,5,4,5,7,17,7,16,7,0,0
N00000944,73,0,0,3,1,0,0,0,1,1,0,1,1,5,10,5,4,0,3,1,2,3,3,9,15,8,0,0
N00000945,119,0,1,7,0,0,0,2,1,2,2,1,0,7,17,8,4,3,3,0,8,2,12,19,19,7,0,1
N00000946,136,0,0,16,1,0,1,2,4,4,4,1,4,9,20,10,15,3,5,3,5,15,8,5,9,8,0,0
N00000947,87,0,0,5,1,0,0,0,3,0,1,0,0,7,18,7,2,0,3,1,2,4,11,11,11,5,0,0
N00000948,119,0,0,2,0,0,0,0,0,1,1,0,2,3,22,10,14,4,4,0,10,6,10,13,16,3,0,0
N00000949,114,0,0,6,0,0,0,0,0,5,1,0,2,3,23,5,9,2,4,0,5,12,7,17,10,9,0,0
N00000950,124,0,0,11,1,1,0,0,0,4,5,0,1,7,18,7,14,6,5,2,2,10,8,12,12,9,0,0
N00000951,88,0,0,7,0,0,0,0,0,5,2,0,0,6,18,6,7,0,0,1,2,8,6,4,14,8,1,0
N00000952,163,0,0,13,3,2,0,2,0,5,1,0,2,9,27,9,18,6,3,4,10,8,12,3,33,6,0,0
N00000953,115,0,0,6,1,0,0,0,3,2,0,1,0,3,22,4,16,2,3,1,7,3,13,4,20,10,0,0
N00000954,84,0,0,2,0,0,0,0,0,1,1,2,0,3,21,6,7,2,0,0,3,8,5,6,12,7,0,0
N00000955,198,0,0,11,1,1,0,1,0,7,1,0,3,4,26,12,12,11,16,0,17,8,20,18,31,9,0,0
N00000956,257,0,0,14,4,1,0,0,1,6,2,0,2,8,44,15,16,14,9,8,14,14,27,17,36,18,0,1
N00000957,257,0,1,12,2,0,0,0,4,5,1,1,0,7,32,7,11,14,15,7,40,8,22,19,44,17,0,0
N00000958,132,0,0,8,2,0,1,2,1,2,0,0,0,2,21,0,6,9,7,0,7,5,25,18,19,5,0,0
N00000959,193,0,0,15,2,0,1,3,1,6,2,1,0,4,31,6,4,14,6,3,12,3,25,21,32,16,0,0
N00000960,239,1,0,8,0,0,0,1,1,5,1,3,0,8,38,7,6,14,12,3,29,8,30,24,34,14,0,0
N00000961,152,0,0,10,1,0,1,0,1,5,2,0,0,6,21,7,6,6,11,4,16,3,14,25,12,11,0,0
N00000962,166,2,0,9,1,2,0,1,0,3,2,1,2,5,31,8,8,8,4,0,11,7,21,16,27,6,0,0
N00000963,117,0,0,8,1,0,0,0,0,2,5,2,1,7,20,4,8,4,6,1,8,6,22,8,8,4,0,0
N00000964,151,0,0,15,2,0,0,1,2,7,3,0,1,7,25,5,0,7,8,0,3,7,23,20,21,9,0,0
N00000965,147,0,0,12,0,0,0,0,0,11,1,0,1,5,24,9,5,8,7,3,10,8,17,11,21,6,0,0
N00000966,168,0,0,19,1,2,0,1,1,9,5,0,1,5,28,4,2,8,12,3,22,3,18,13,22,8,0,0
N00000967,199,0,0,15,1,1,1,1,4,5,2,1,0,9,42,7,10,9,9,1,7,10,27,18,22,12,0,0
N00000968,149,0,0,14,4,1,0,2,0,6,1,0,0,7,15,11,6,7,7,1,4,8,18,20,26,5,0,0
N00000969,87,0,0,4,1,0,0,1,0,1,1,0,2,8,12,10,6,6,3,1,4,6,8,4,11,2,0,0
N00000970,245,0,0,15,4,0,0,2,0,4,5,0,2,6,41,8,12,9,16,4,11,13,34,18,42,13,0,1
N00000971,104,0,0,7,1,0,0,0,0,5,1,1,0,1,26,2,9,1,4,0,3,10,10,8,16,6,0,0
N00000972,122,0,0,6,2,0,0,0,1,2,1,0,1,1,33,14,6,4,6,1,2,10,10,4,22,2,0,0
N00000973,161,0,1,7,1,1,0,2,0,3,0,0,2,7,28,5,11,8,5,0,9,9,16,21,25,7,0,0
N00000974,103,1,0,3,2,0,0,1,0,0,0,0,0,4,26,5,10,2,3,0,4,3,9,13,17,3,0,0
N00000975,93,0,0,12,3,1,0,0,2,4,2,0,2,2,21,2,8,2,3,2,4,10,5,6,11,3,0,0
N00000976,60,0,1,2,1,0,0,0,0,1,0,0,3,2,12,6,4,2,1,1,1,8,0,3,11,3,0,0
N00000977,122,0,0,8,1,1,0,3,0,1,2,0,0,3,22,2,14,6,2,0,5,8,4,9,31,8,0,0
N00000978,110,0,0,8,1,0,0,1,1,3,2,2,1,8,24,4,12,6,5,0,6,3,5,2,19,4,1,0
N00000979,119,0,1,7,3,0,0,0,0,3,1,1,1,5,23,1,12,1,6,1,6,7,11,8,23,5,0,0
N00000980,120,0,1,12,0,0,0,4,0,7,1,0,0,2,32,5,12,3,6,0,6,7,13,7,10,4,0,0
N00000981,102,0,0,7,0,0,0,1,2,3,1,0,1,3,12,4,16,6,5,0,4,7,4,11,18,4,0,0
N00000982,148,2,0,14,4,0,0,1,1,5,3,0,3,6,31,5,21,4,5,1,5,6,6,9,22,8,0,0
N00000983,133,0,0,6,1,1,0,0,0,2,2,2,1,7,19,8,13,3,4,0,4,15,10,9,24,8,0,0
N00000984,198,0,0,14,3,0,0,2,0,3,6,1,3,9,48,3,19,13,7,1,13,9,11,11,28,8,0,0
N00000985,73,0,0,5,3,1,0,0,0,1,0,0,4,2,11,2,4,5,4,0,1,4,2,6,17,5,1,0
N00000986,109,0,0,9,1,0,0,2,1,5,0,0,0,4,13,5,8,5,6,1,6,13,7,10,18,4,0,0
N00000987,161,1,0,10,2,0,1,0,1,4,2,3,2,6,17,6,16,5,10,0,11,11,9,17,30,7,0,0
N00000988,76,1,0,8,3,0,0,0,0,2,3,0,2,3,14,0,7,0,2,1,3,7,5,3,18,2,0,0
N00000989,95,0,0,1,0,0,0,0,0,1,0,0,1,4,13,2,11,1,8,0,1,11,9,10,13,10,0,0
N00000990,125,0,0,8,1,0,1,0,1,4,1,0,1,7,30,3,12,2,5,1,3,10,7,16,16,4,0,0
N00000991,76,0,0,7,0,0,2,3,0,1,1,0,1,0,18,3,8,3,0,0,3,5,4,5,14,5,0,0
N00000992,242,0,0,19,5,0,0,3,1,5,5,1,1,9,37,10,21,12,8,1,18,12,25,24,33,10,1,0
N00000993,106,1,0,7,1,0,0,1,0,1,4,0,1,5,21,8,7,2,4,1,4,9,12,12,8,4,0,0
N00000994,434,1,2,38,8,0,0,4,1,17,8,1,0,12,73,18,35,20,23,6,23,29,46,28,54,24,1,0
N00000995,91,0,0,8,2,0,0,0,1,5,0,1,1,4,13,3,5,3,6,2,6,3,11,16,6,3,0,0
N00000996,178,1,0,7,4,0,0,1,1,0,1,0,1,9,23,3,7,13,9,3,15,3,26,18,32,6,0,2
N00000997,141,0,0,3,0,0,0,0,0,1,2,0,0,6,15,2,15,10,7,2,24,1,16,13,21,6,0,0
N00000998,158,0,0,8,1,0,0,1,2,3,1,2,0,7,26,8,4,7,9,1,16,7,18,10,23,12,0,0
N00000999,111,1,0,14,2,0,0,4,2,3,3,0,0,6,19,3,6,6,12,1,2,5,10,12,10,4,0,0
N00001000,140,0,0,12,1,1,0,0,3,5,2,1,1,4,19,5,7,5,5,1,18,6,13,18,18,6,0,1
N00001001,160,0,0,8,2,0,0,0,2,2,2,1,0,5,26,4,14,11,10,2,18,9,16,14,19,3,0,0
N00001002,416,0,0,40,7,0,1,2,6,15,9,0,3,22,66,21,40,14,21,9,21,25,38,33,49,14,0,0
N00001003,122,0,0,7,2,0,0,1,1,3,0,1,1,2,24,6,7,4,2,5,7,7,21,8,14,6,0,0
N00001004,157,0,0,7,5,0,0,0,0,0,2,1,0,5,35,6,20,10,13,1,6,8,15,7,18,5,0,0
N00001005,122,0,0,5,1,0,0,0,2,2,0,0,5,3,22,2,11,3,7,3,11,10,11,11,13,5,0,0
N00001006,268,0,0,6,0,0,0,0,0,4,2,2,0,3,107,1,31,7,4,1,14,13,12,31,19,17,0,0
N00001007,342,0,0,10,2,0,0,1,2,4,1,4,1,15,83,7,49,9,10,3,25,13,18,45,37,13,0,0
N00001008,129,0,0,5,0,0,0,0,1,3,1,0,0,2,42,2,20,4,2,0,13,2,6,13,10,8,0,0
N00001009,111,0,0,4,0,0,0,0,0,3,1,0,0,3,13,1,20,5,7,1,7,2,4,19,16,9,0,0
N00001010,172,1,0,3,0,0,0,2,0,1,0,0,0,2,66,0,28,3,7,3,8,4,9,13,13,12,0,0
N00001011,192,0,0,4,2,0,0,0,0,2,0,0,0,0,85,3,34,10,4,3,8,3,2,13,14,9,0,0
N00001012,201,0,0,9,0,0,0,0,1,2,6,0,0,1,45,4,50,12,8,0,9,2,8,29,18,5,0,1
N00001013,144,1,0,1,0,0,0,1,0,0,0,0,0,2,33,3,38,2,7,1,11,7,5,6,16,11,0,0
N00001014,126,0,0,5,0,0,0,2,0,2,1,0,1,3,46,1,19,6,4,0,5,2,7,14,5,8,0,0
N00001015,195,0,0,4,1,0,0,0,1,2,0,0,0,5,72,3,44,8,5,0,10,7,5,8,13,11,0,0
N00001016,176,0,0,6,1,1,0,0,0,3,1,0,1,5,46,2,27,10,6,1,13,4,9,21,18,7,0,0
N00001017,177,0,0,3,0,0,0,1,1,0,1,1,0,4,63,5,22,10,3,1,10,6,10,17,17,5,0,0
N00001018,180,0,0,4,1,0,0,0,0,2,1,0,1,4,33,0,26,7,8,2,19,2,9,36,20,8,1,0
N00001019,107,0,1,4,1,1,0,0,1,0,1,0,0,1,44,0,23,4,4,1,2,3,5,2,7,6,0,0
N00001020,82,1,0,5,0,0,0,0,1,2,2,0,0,1,25,2,15,1,1,0,4,2,2,16,4,3,0,0
N00001021,142,0,0,3,1,0,0,2,0,0,0,0,0,0,65,4,30,8,0,0,5,6,3,7,6,5,0,0
N00001022,306,0,0,10,3,0,0,0,1,3,3,1,1,2,71,6,58,20,13,4,14,13,16,21,39,17,0,0
N00001023,142,0,0,8,0,0,0,1,0,5,2,0,1,3,56,2,13,5,5,3,8,5,14,10,5,4,0,0
N00001024,227,0,0,9,3,0,0,1,2,0,3,1,0,3,48,1,39,22,19,5,13,6,23,22,12,4,0,0
N00001025,151,0,0,3,0,0,0,0,1,1,1,0,0,2,58,3,32,11,5,1,5,6,1,4,7,13,0,0
N00001026,134,0,0,3,0,0,0,0,0,1,2,0,0,7,39,2,21,4,5,1,5,10,5,15,10,7,0,0
N00001027,230,0,0,10,3,0,0,0,0,3,4,1,4,4,33,2,30,15,23,2,14,23,15,16,22,16,0,0
N00001028,77,0,0,0,0,0,0,0,0,0,0,1,0,1,10,6,17,3,7,2,3,2,7,2,14,2,0,0
N00001029,203,0,0,9,2,0,0,0,1,4,2,0,2,6,36,8,31,11,12,4,7,10,12,15,21,19,0,0
N00001030,176,0,0,4,0,1,0,0,1,1,1,0,0,5,39,3,26,7,14,3,12,7,12,17,19,8,0,0
N00001031,171,0,0,7,2,1,0,0,2,0,2,0,0,4,33,4,15,5,12,1,12,14,7,22,18,17,0,0
N00001032,69,0,0,7,1,0,0,0,1,2,3,0,1,2,14,4,3,5,2,2,3,6,6,5,6,3,0,0
N00001033,53,0,0,11,2,0,0,1,1,4,3,0,1,4,9,8,2,1,0,1,0,4,1,1,4,5,1,0
N00001034,170,0,0,15,2,0,0,0,3,8,2,0,3,10,26,10,10,7,5,0,4,9,21,20,22,8,0,0
N00001035,86,0,0,7,2,0,0,0,0,4,1,0,1,3,19,7,7,0,3,0,1,8,6,9,8,6,1,0
N00001036,151,0,0,12,1,0,0,4,1,4,2,1,3,6,22,12,9,4,3,4,6,9,12,12,26,10,0,0
N00001037,158,0,0,7,1,3,0,1,0,2,0,1,0,9,10,4,8,9,6,1,22,2,24,25,25,5,0,0
N00001038,370,1,1,21,1,1,0,4,3,10,2,1,2,15,44,15,20,25,17,9,29,8,30,70,41,21,0,0
N00001039,172,1,0,5,1,0,0,0,1,3,0,1,1,10,20,5,6,12,6,2,20,5,11,25,32,9,0,1
N00001040,102,0,0,7,0,0,0,0,2,2,3,0,0,7,18,11,9,3,4,1,3,4,8,11,12,4,0,0
N00001041,66,0,0,9,2,0,1,0,0,6,0,0,1,3,17,7,3,2,1,0,2,5,2,5,8,1,0,0
N00001042,287,0,0,21,5,1,0,1,1,6,7,0,1,12,49,4,16,11,20,4,17,17,23,30,52,10,0,0
N00001043,60,0,0,4,1,1,0,0,0,2,0,0,0,3,9,7,6,3,3,0,4,5,2,2,8,4,0,0
N00001044,143,0,0,7,2,0,0,0,2,3,0,0,0,10,34,19,3,2,2,2,9,6,10,13,19,7,0,0
N00001045,136,0,0,17,3,0,1,3,2,6,2,0,1,5,26,5,7,5,7,1,7,7,14,12,15,7,0,0
N00001046,146,1,0,12,1,0,0,3,2,4,2,2,2,8,18,4,7,6,5,2,5,6,17,20,23,8,0,0
N00001047,153,0,0,13,0,0,0,1,1,7,4,0,0,13,21,4,6,3,6,2,10,3,20,22,21,9,0,0
N00001048,159,0,0,8,1,1,0,0,1,5,0,0,3,6,18,10,12,5,6,2,5,3,14,29,29,9,0,0
N00001049,163,0,0,20,2,1,0,2,1,11,3,0,1,6,23,8,8,5,6,4,12,5,13,20,25,6,0,1
N00001050,162,0,0,12,1,1,0,1,1,6,2,0,0,7,22,6,7,6,5,7,11,3,12,20,34,10,0,0
N00001051,191,1,0,8,0,2,0,0,1,3,2,0,1,9,26,2,2,4,7,6,21,4,16,38,35,11,0,0
N00001052,83,0,0,5,1,0,0,0,0,3,1,1,0,6,13,4,10,4,5,0,3,5,9,8,9,1,0,0
N00001053,160,0,0,5,0,0,0,1,2,0,2,1,0,6,26,3,2,7,11,5,12,1,15,23,35,8,0,0
N00001054,174,0,0,5,0,0,0,1,2,2,0,0,0,7,17,5,5,8,7,4,16,7,18,41,27,7,0,0
N00001055,165,0,0,11,1,1,0,0,2,6,1,0,0,7,18,3,4,5,16,2,12,4,22,29,26,5,1,0
N00001056,192,0,0,15,4,0,0,2,0,7,2,0,3,10,27,12,16,3,9,3,4,12,22,16,30,10,0,0
N00001057,172,0,0,15,0,0,0,0,0,8,7,1,1,4,30,8,9,8,8,5,10,10,18,12,26,7,0,0
N00001058,170,0,0,8,1,0,0,1,0,5,1,2,0,4,27,3,1,11,2,2,18,8,25,23,25,10,0,1
N00001059,154,0,0,11,2,0,0,1,0,4,4,0,0,4,21,9,5,6,10,0,12,8,15,24,20,9,0,0
N00001060,124,0,0,10,1,0,0,1,0,4,4,0,3,7,25,9,3,5,4,1,5,4,8,12,25,3,0,0
N00001061,119,1,0,7,1,1,0,0,0,3,2,0,0,11,21,1,5,6,7,0,16,1,14,11,11,7,0,0
N00001062,138,0,0,10,1,0,0,2,1,3,3,1,1,5,10,3,5,7,5,2,10,5,21,13,29,11,0,0
N00001063,139,1,0,9,0,0,0,1,2,5,1,1,0,13,14,3,5,6,11,3,9,5,12,19,21,7,0,0
N00001064,293,1,0,14,5,1,0,1,0,2,5,2,2,13,28,4,6,20,17,6,31,9,39,39,43,18,1,0
N00001065,162,0,0,9,1,0,0,2,1,3,2,3,1,7,21,1,1,9,11,3,18,3,21,30,20,4,0,0
N00001066,147,0,0,15,0,0,0,2,0,11,2,0,0,3,17,5,8,6,7,1,12,5,33,15,16,4,0,0
N00001067,137,0,0,11,0,0,0,1,0,6,4,1,0,2,20,4,0,4,4,3,7,4,22,22,25,8,0,0
N00001068,170,0,0,7,1,0,0,0,0,1,5,0,0,10,16,7,7,7,10,2,14,5,21,28,28,8,0,0
N00001069,181,0,0,13,1,1,0,2,0,6,3,2,4,7,11,5,6,5,9,5,10,6,31,21,35,9,0,2
N00001070,269,0,0,10,1,0,1,2,2,3,1,4,0,9,39,6,15,16,14,4,24,2,31,39,43,13,0,0
N00001071,172,0,0,7,1,0,0,1,0,3,2,1,0,4,21,7,9,13,10,2,14,5,25,18,26,10,0,0
N00001072,129,0,0,7,1,2,0,0,0,2,2,0,0,6,17,3,5,5,4,0,11,5,23,19,15,9,0,0
N00001073,115,0,0,5,2,0,0,1,1,1,0,0,1,7,26,1,7,4,5,0,2,4,7,7,28,11,0,0
N00001074,95,0,0,8,1,0,0,2,0,2,3,0,1,3,8,3,3,4,9,0,10,0,10,13,14,8,0,1
N00001075,140,0,0,10,1,0,0,2,4,2,1,1,0,7,18,6,6,6,7,3,9,8,17,14,19,9,0,0
N00001076,103,0,0,7,1,0,0,2,0,4,0,1,0,6,11,4,10,3,1,0,4,4,16,10,17,9,0,0
N00001077,91,0,0,7,1,0,0,0,2,3,1,1,0,2,15,4,10,3,1,0,1,5,14,4,20,4,0,0
N00001078,154,0,0,14,4,0,0,0,3,4,3,0,1,5,8,6,5,6,15,1,12,4,25,22,20,10,0,0
N00001079,321,0,1,12,1,0,0,2,1,5,3,4,0,4,48,23,25,22,13,4,19,12,21,37,65,11,0,0
N00001080,146,0,0,4,3,0,0,0,0,1,0,0,2,5,14,8,10,10,3,0,7,5,22,23,24,9,0,0
N00001081,171,0,0,9,0,0,0,0,1,7,1,1,2,4,29,15,7,10,6,6,9,9,7,21,29,7,0,0
N00001082,206,0,0,9,0,1,0,3,0,3,2,0,2,7,44,8,12,6,7,2,14,0,11,20,52,12,0,0
N00001083,196,0,0,7,2,0,0,2,0,1,2,0,1,5,25,10,9,17,4,5,8,9,23,32,32,9,0,0
N00001084,171,0,0,15,6,2,1,1,0,2,3,1,1,18,28,4,10,7,10,2,10,8,11,20,18,8,0,0
N00001085,493,0,0,20,1,2,0,0,1,10,6,2,0,24,72,22,40,21,21,9,33,19,52,69,61,26,0,2
N00001086,184,0,0,13,3,0,1,2,3,3,1,0,0,10,15,12,10,5,9,2,12,8,21,21,32,14,0,0
N00001087,154,1,0,3,1,1,0,0,0,1,0,1,2,8,22,5,8,8,10,0,9,3,18,19,30,7,0,0
N00001088,159,0,0,9,0,0,0,3,0,3,3,0,0,10,22,5,5,5,4,3,17,4,23,15,30,7,0,0
N00001089,119,0,0,6,0,2,0,0,2,2,0,0,5,9,18,6,8,4,4,1,4,9,7,15,15,8,0,0
N00001090,84,0,0,5,0,1,0,0,1,1,2,0,6,2,11,5,5,1,4,2,4,8,10,4,12,5,0,0
N00001091,172,0,0,7,1,0,0,2,0,2,2,0,0,11,27,10,9,6,8,2,9,2,16,33,25,7,0,0
N00001092,153,1,0,5,0,0,0,1,0,4,0,0,1,9,29,10,10,5,11,2,5,5,14,13,18,14,1,0
N00001093,135,0,0,5,2,0,0,0,0,1,2,0,2,11,31,8,9,2,2,3,4,5,12,10,24,7,0,0
N00001094,73,0,0,3,1,0,0,0,0,1,1,0,1,4,14,7,9,1,3,0,1,4,5,3,12,6,0,0
N00001095,150,0,0,7,1,0,1,0,0,3,2,0,2,6,34,7,15,4,6,1,7,6,7,11,26,11,0,0
N00001096,200,1,0,12,1,0,0,1,3,4,3,0,0,8,37,13,10,13,7,4,6,4,20,21,33,10,1,0
N00001097,145,0,1,9,3,0,0,1,1,2,2,0,0,3,30,10,8,2,3,2,4,6,17,14,29,7,0,0
N00001098,117,0,0,7,1,0,0,0,1,4,1,0,0,8,27,11,4,5,5,0,6,1,9,12,13,9,0,0
N00001099,132,0,0,10,1,1,0,2,1,2,3,2,1,10,25,7,9,4,2,1,9,6,13,9,22,2,0,0
N00001100,132,0,0,6,0,0,0,1,0,2,3,1,2,13,19,10,4,2,7,1,7,1,19,14,18,8,0,0
N00001101,147,0,0,12,1,0,0,2,4,3,2,0,1,9,17,7,8,3,7,8,4,8,14,6,27,16,0,0
N00001102,157,0,0,15,3,0,0,2,0,6,4,0,1,7,33,12,5,2,10,0,3,11,9,12,19,18,0,0
N00001103,56,0,0,1,0,0,0,0,0,0,1,0,1,1,7,5,7,0,2,2,4,6,1,9,8,2,0,0
N00001104,107,0,0,8,0,0,0,1,1,6,0,0,3,10,20,7,7,6,3,1,3,5,8,6,15,5,0,0
N00001105,105,0,0,5,0,0,0,0,2,3,0,0,0,6,11,7,6,4,7,4,5,7,8,8,14,12,1,0
N00001106,78,0,0,4,0,0,0,1,0,2,1,0,2,3,8,3,9,0,5,0,1,3,5,6,22,7,0,0
N00001107,95,0,0,6,2,0,0,1,0,3,0,1,1,7,18,2,6,1,1,0,2,2,12,2,29,5,0,0
N00001108,75,0,0,9,0,0,0,0,2,5,2,0,1,4,7,7,3,0,3,0,3,4,8,4,20,2,0,0
N00001109,106,0,0,3,0,1,0,0,0,2,0,1,1,6,20,4,11,2,3,1,5,5,8,13,18,5,0,0
N00001110,104,0,0,6,0,0,0,2,1,3,0,0,3,7,20,8,4,3,4,0,4,6,7,8,20,4,0,0
N00001111,212,0,0,13,1,0,0,0,1,9,2,1,0,6,26,12,21,5,7,2,4,9,23,21,50,12,0,0
N00001112,84,0,0,10,2,0,0,2,0,4,2,0,1,4,14,3,3,1,4,1,4,2,9,7,16,5,0,0
N00001113,466,2,0,21,1,0,0,1,3,13,3,4,3,19,82,19,30,7,18,7,23,22,44,28,109,27,1,0
N00001114,130,0,0,8,1,1,0,0,0,5,1,0,2,10,21,7,7,7,1,1,5,3,11,10,33,4,0,0
N00001115,90,0,0,5,1,0,0,0,0,4,0,0,0,6,11,11,10,1,3,0,4,5,6,2,17,9,0,0
N00001116,171,0,0,6,0,1,0,3,0,2,0,0,1,11,27,7,16,3,8,2,8,12,4,10,33,22,1,0
N00001117,185,0,0,13,0,0,0,1,2,8,2,0,4,19,40,12,9,1,2,3,5,10,12,16,36,2,1,0
N00001118,72,0,0,6,1,0,0,1,0,2,2,0,0,4,13,4,4,0,1,0,5,4,3,7,17,4,0,0
N00001119,38,0,0,5,2,0,0,0,0,2,1,1,2,1,6,3,1,0,1,1,0,4,4,3,3,3,0,0
N00001120,54,0,0,3,0,0,0,1,0,2,0,0,0,1,14,0,3,1,1,0,2,8,3,4,12,2,0,0
N00001121,43,0,0,3,0,0,0,0,0,1,2,0,0,3,6,3,1,1,2,0,1,4,5,2,9,3,0,0
N00001122,31,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,1,3,1,1,1,3,0,1,5,2,0,0
N00001123,45,0,0,5,0,0,0,0,0,1,4,0,1,5,8,0,0,2,1,2,2,3,3,2,8,3,0,0
N00001124,194,0,0,18,3,0,0,0,4,9,2,2,2,8,39,8,8,7,4,1,11,12,16,10,34,14,0,0
N00001125,123,0,0,9,1,0,0,3,0,2,3,0,1,4,38,12,5,3,1,2,0,12,4,9,15,8,0,0
N00001126,73,0,0,2,0,0,0,0,0,2,0,0,1,4,18,7,8,2,0,1,2,2,8,2,14,2,0,0
N00001127,142,0,0,8,1,0,0,1,0,3,3,0,0,9,34,4,18,6,2,1,7,11,10,10,16,4,1,1
N00001128,53,0,0,3,0,1,0,1,0,0,1,0,1,1,14,3,1,0,1,0,2,6,2,6,9,4,0,0
N00001129,144,0,0,15,0,0,0,5,4,5,1,3,1,9,16,5,11,5,2,1,9,12,7,15,24,9,0,0
N00001130,57,0,0,4,0,0,0,0,1,3,0,0,1,1,9,5,5,1,2,1,1,9,6,4,5,3,0,0
N00001131,572,0,0,18,4,0,0,2,2,6,4,6,3,17,88,21,62,56,45,8,42,24,44,33,76,27,0,2
N00001132,66,0,1,6,1,3,0,1,0,1,0,0,0,2,18,3,4,0,3,0,1,5,3,6,9,5,0,0
N00001133,236,0,1,24,0,0,1,5,1,10,7,0,2,10,65,10,11,8,14,1,10,27,12,7,22,12,0,0
N00001134,106,0,1,9,1,1,0,2,1,2,2,0,1,12,22,9,5,9,4,0,8,3,5,6,8,4,0,0
N00001135,62,0,0,7,1,0,1,0,0,3,2,0,0,4,7,2,2,2,5,1,2,8,4,8,7,3,0,0
N00001136,72,0,0,4,1,0,0,0,0,3,0,0,3,3,20,5,2,4,0,2,3,4,6,5,4,7,0,0
N00001137,64,0,0,4,0,2,0,0,1,0,1,0,0,3,8,5,8,2,2,0,2,8,5,5,8,4,0,0
N00001138,37,1,0,3,0,0,0,0,1,1,1,0,1,4,6,1,4,3,1,1,0,1,2,2,4,3,0,0
N00001139,253,0,0,15,3,0,0,0,1,5,6,1,0,13,39,17,18,7,13,5,11,18,15,18,48,15,0,0
N00001140,103,0,0,7,1,1,0,1,1,1,2,1,1,3,22,8,9,4,5,1,3,8,7,6,15,3,0,0
N00001141,55,0,0,6,2,0,0,1,0,3,0,0,1,2,14,1,4,1,1,1,2,5,1,3,8,5,0,0
N00001142,62,0,0,5,3,0,0,0,1,1,0,0,0,6,10,1,6,0,2,0,1,5,3,3,14,6,0,0
N00001143,29,0,0,1,0,0,0,0,0,1,0,0,1,1,4,0,1,2,2,0,1,1,0,4,4,7,0,0
N00001144,61,0,0,3,0,0,0,0,0,1,2,1,1,2,6,6,4,0,0,0,1,7,3,3,16,8,0,0
N00001145,64,0,0,1,0,0,0,0,0,1,0,0,0,1,14,2,7,2,0,1,1,5,7,6,14,3,0,0
N00001146,76,0,0,4,0,0,0,0,0,4,0,0,0,0,17,2,6,0,3,0,1,3,3,8,24,5,0,0
