GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
N00001483,124,49,10,36,0,3,63,6,49,4,4,12,3,5,2,2,0
N00001484,112,51,4,41,1,5,47,6,36,1,4,14,1,6,7,0,0
N00001485,130,59,4,48,0,7,54,8,42,1,3,17,1,10,4,1,1
N00001486,127,30,5,23,0,2,75,2,64,1,8,22,3,11,8,0,0
N00001487,138,44,3,38,0,3,78,4,69,1,4,16,2,11,3,0,0
N00001488,117,31,2,25,0,4,65,4,57,1,3,21,4,13,4,0,0
N00001489,121,21,0,21,0,0,88,6,75,1,6,12,0,8,4,0,0
N00001490,101,39,4,34,0,1,51,2,44,1,4,11,0,6,4,1,0
N00001491,140,77,1,74,0,2,50,5,42,0,3,13,2,6,3,2,0
N00001492,115,41,3,36,1,1,60,4,50,0,6,14,1,7,5,1,0
N00001493,121,45,3,36,0,6,61,6,53,0,2,15,3,8,3,1,0
N00001494,96,40,2,36,0,2,48,4,42,0,2,8,1,3,4,0,0
N00001495,134,49,4,37,0,8,67,4,54,2,7,18,1,9,4,3,1
N00001496,150,70,7,55,3,5,59,5,42,0,12,21,6,9,6,0,0
N00001497,106,31,1,30,0,0,56,7,47,0,2,19,5,8,4,2,0
N00001498,198,59,2,46,2,9,116,25,72,1,18,23,4,11,5,2,1
N00001499,144,52,5,40,2,5,67,6,53,0,8,25,7,8,8,2,0
N00001500,147,101,16,70,3,12,29,5,19,1,4,17,4,3,7,3,0
N00001501,274,136,4,113,4,15,117,15,94,0,8,21,3,12,4,2,0
N00001502,196,75,4,64,2,5,97,14,77,0,6,24,3,14,4,2,1
N00001503,113,53,1,48,0,4,49,2,43,0,4,11,3,2,4,1,1
N00001504,106,31,1,26,0,4,65,4,58,0,3,10,1,7,2,0,0
N00001505,212,77,9,63,1,4,98,35,51,1,11,37,6,18,7,5,1
N00001506,128,63,4,54,1,4,51,9,38,1,3,14,3,7,2,2,0
N00001507,115,48,1,46,1,0,54,1,47,0,6,13,1,11,1,0,0
N00001508,207,71,7,54,1,9,102,20,64,0,18,34,3,19,9,2,1
N00001509,201,90,2,76,2,10,94,12,79,1,2,17,3,5,4,5,0
N00001510,122,59,8,39,2,10,49,6,38,0,5,14,3,6,5,0,0
N00001511,281,120,8,103,0,9,123,20,96,0,7,38,3,8,18,9,0
N00001512,137,55,10,38,2,5,51,11,32,0,8,31,7,9,11,4,0
N00001513,124,61,9,44,0,8,50,8,37,0,5,13,0,8,2,3,0
N00001514,109,35,4,28,0,3,61,11,43,1,6,13,1,4,7,1,0
N00001515,131,32,14,17,1,0,88,43,43,2,0,11,1,0,8,1,1
N00001516,127,39,8,29,0,2,74,17,56,0,1,14,6,3,4,1,0
N00001517,153,33,11,19,2,1,99,53,41,1,4,21,3,2,14,1,1
N00001518,174,37,22,12,2,1,110,70,30,9,1,27,3,6,18,0,0
N00001519,134,45,6,37,0,2,76,13,63,0,0,13,0,6,4,3,0
N00001520,114,46,1,40,1,4,58,1,53,0,4,10,0,5,3,2,0
N00001521,106,30,1,28,0,1,64,5,57,0,2,12,1,8,2,1,0
N00001522,115,36,4,28,0,4,60,5,55,0,0,19,4,8,4,3,0
N00001523,106,51,4,43,2,2,44,4,38,0,2,11,0,8,1,2,0
N00001524,111,36,2,33,0,1,57,1,52,2,2,18,0,8,9,1,0
N00001525,100,28,1,25,0,2,57,5,50,1,1,15,2,10,0,2,1
N00001526,112,50,7,40,1,2,53,2,47,0,4,9,0,6,2,1,0
N00001527,115,48,18,29,0,1,52,19,30,0,3,15,3,7,5,0,0
N00001528,123,59,31,21,2,5,46,22,19,1,4,18,3,2,10,3,0
N00001529,134,58,15,41,0,2,54,10,37,1,6,22,4,8,10,0,0
N00001530,165,49,23,25,0,1,89,43,37,5,4,27,4,9,9,5,0
N00001531,112,22,20,0,0,2,83,79,4,0,0,7,2,0,5,0,0
N00001532,148,24,20,2,0,2,121,117,3,0,1,3,2,0,1,0,0
N00001533,271,90,81,7,0,2,174,169,5,0,0,7,3,0,4,0,0
N00001534,132,40,40,0,0,0,86,84,2,0,0,6,2,1,3,0,0
N00001535,148,29,23,5,1,0,113,104,8,1,0,6,2,1,1,2,0
N00001536,126,36,35,1,0,0,82,77,3,0,2,8,3,2,1,2,0
N00001537,128,21,20,1,0,0,105,104,1,0,0,2,1,0,0,1,0
N00001538,128,21,20,1,0,0,104,102,2,0,0,3,0,0,3,0,0
N00001539,116,20,20,0,0,0,91,88,3,0,0,5,3,0,2,0,0
N00001540,136,28,28,0,0,0,103,95,6,0,2,5,1,1,0,3,0
N00001541,118,52,50,1,0,1,62,61,1,0,0,4,1,0,2,1,0
N00001542,121,28,26,0,1,1,88,88,0,0,0,5,2,0,3,0,0
N00001543,133,29,26,3,0,0,100,96,2,1,1,4,1,1,1,1,0
N00001544,115,45,43,1,0,1,69,67,2,0,0,1,0,0,0,1,0
N00001545,139,53,47,4,1,1,72,69,1,1,1,14,8,2,3,1,0
N00001546,125,31,28,2,0,1,79,74,3,1,1,15,2,1,9,3,0
N00001547,156,77,62,8,1,6,69,67,2,0,0,10,5,1,3,1,0
N00001548,179,111,102,8,0,1,55,52,2,0,1,13,5,1,5,2,0
N00001549,167,74,69,3,0,2,86,84,1,0,1,7,2,2,3,0,0
N00001550,108,64,56,5,0,3,37,35,1,0,1,7,0,1,4,2,0
N00001551,151,56,43,8,2,3,73,64,7,1,1,22,7,3,10,2,0
N00001552,156,58,50,6,0,2,87,85,2,0,0,11,1,0,7,3,0
N00001553,162,110,100,6,1,3,41,39,0,0,2,11,3,2,5,1,0
N00001554,151,62,56,5,1,0,82,78,2,1,1,7,4,0,1,2,0
N00001555,112,34,33,1,0,0,71,68,3,0,0,7,0,0,7,0,0
N00001556,96,38,37,1,0,0,55,52,2,0,1,3,0,1,2,0,0
N00001557,124,47,45,1,1,0,72,70,1,0,1,5,2,1,2,0,0
N00001558,106,48,43,2,0,3,44,41,2,0,1,14,9,0,4,1,0
N00001559,149,67,62,3,1,1,67,63,3,0,1,15,6,2,4,3,0
N00001560,101,21,19,2,0,0,62,59,1,0,2,18,7,1,7,3,0
N00001561,100,37,34,1,1,1,52,50,1,0,1,11,4,2,3,2,0
N00001562,110,54,41,11,0,2,42,37,3,0,2,14,7,0,5,2,0
N00001563,109,76,73,3,0,0,27,24,1,1,1,6,3,0,3,0,0
N00001564,140,41,39,0,1,1,87,84,2,0,1,12,5,2,4,1,0
N00001565,143,41,40,0,0,1,96,95,1,0,0,6,2,1,2,1,0
N00001566,141,31,31,0,0,0,102,100,2,0,0,8,3,1,4,0,0
N00001567,105,34,31,3,0,0,62,59,2,1,0,9,2,0,6,0,1
N00001568,107,24,21,2,0,1,74,73,1,0,0,9,4,0,4,1,0
N00001569,124,28,26,2,0,0,82,77,4,0,1,14,7,1,5,0,1
N00001570,418,102,98,3,0,1,300,292,4,0,4,16,5,2,7,2,0
N00001571,144,21,20,1,0,0,107,104,2,0,1,16,8,2,6,0,0
N00001572,126,29,28,1,0,0,92,91,1,0,0,5,0,0,5,0,0
N00001573,154,35,32,2,0,1,113,109,4,0,0,6,1,1,3,1,0
N00001574,118,33,32,0,0,1,83,80,3,0,0,2,1,0,1,0,0
N00001575,110,24,22,1,0,1,77,74,3,0,0,9,3,1,4,1,0
N00001576,124,24,22,0,0,2,96,93,1,1,1,4,0,1,3,0,0
N00001577,123,30,30,0,0,0,89,87,2,0,0,4,1,0,3,0,0
N00001578,114,22,21,1,0,0,87,83,4,0,0,5,1,2,2,0,0
N00001579,140,55,22,29,0,4,51,26,17,1,7,34,5,6,17,6,0
N00001580,158,70,39,27,2,2,54,36,12,4,2,34,6,10,15,2,1
N00001581,111,34,9,23,1,1,58,32,23,1,2,19,2,3,11,3,0
N00001582,107,41,23,14,3,1,47,38,9,0,0,19,3,4,12,0,0
N00001583,125,53,29,21,0,3,45,31,10,2,2,27,6,3,16,1,1
N00001584,107,49,21,19,3,6,43,23,17,0,3,15,6,2,7,0,0
N00001585,136,27,14,7,1,5,44,25,6,6,7,65,13,3,36,13,0
N00001586,142,68,30,32,1,5,48,21,16,6,5,26,13,3,8,1,1
N00001587,142,39,13,21,3,2,54,32,13,5,4,49,14,6,22,7,0
N00001588,135,35,13,16,2,4,58,28,24,1,5,42,8,8,20,6,0
N00001589,118,47,13,26,2,6,43,24,16,1,2,28,2,4,16,6,0
N00001590,147,32,11,13,3,5,73,35,30,3,5,42,15,1,19,6,1
N00001591,128,51,25,16,2,8,26,13,8,3,2,51,13,7,20,7,4
N00001592,140,62,12,47,0,3,49,18,23,2,6,29,7,6,5,9,2
N00001593,194,57,22,23,4,8,72,30,26,9,7,65,7,14,37,5,2
N00001594,142,52,20,22,3,7,46,15,20,7,4,44,8,5,22,8,1
N00001595,108,28,7,18,1,2,45,19,17,4,5,35,8,3,16,6,2
N00001596,126,25,10,11,1,3,48,21,17,2,8,53,4,5,28,15,1
N00001597,111,35,16,14,1,4,51,23,11,10,7,25,6,3,12,4,0
N00001598,139,32,7,17,2,6,56,30,22,1,3,51,9,12,21,8,1
N00001599,149,33,18,11,1,3,52,28,19,2,3,64,2,10,26,24,2
N00001600,134,36,15,18,0,3,60,27,25,4,4,38,8,7,14,7,2
N00001601,109,31,10,19,1,1,50,21,19,1,9,28,2,2,14,10,0
N00001602,145,47,21,22,1,3,55,24,21,2,8,43,7,8,23,5,0
N00001603,158,95,44,40,3,8,40,19,15,3,3,23,7,6,8,2,0
N00001604,146,59,7,42,2,8,65,11,45,0,9,22,2,9,6,4,1
N00001605,138,61,8,48,1,4,53,9,43,0,1,24,2,12,6,4,0
N00001606,104,45,8,32,0,5,44,8,30,0,6,15,4,5,4,0,2
N00001607,132,57,10,41,1,5,57,11,39,0,7,18,3,9,6,0,0
N00001608,123,55,10,42,2,1,57,16,36,1,4,11,3,4,3,1,0
N00001609,121,48,9,36,0,3,52,8,34,3,7,21,4,13,3,1,0
N00001610,125,62,21,30,4,7,44,13,25,3,3,19,4,10,4,0,1
N00001611,138,53,3,47,0,3,71,10,54,1,6,14,2,11,0,1,0
N00001612,130,51,4,46,0,1,66,8,55,1,2,13,1,10,2,0,0
N00001613,301,102,3,91,4,4,150,23,104,5,18,49,5,18,19,5,2
N00001614,132,60,5,50,0,5,55,12,32,1,10,17,0,13,3,1,0
N00001615,146,56,12,40,0,4,66,15,43,1,7,24,5,4,6,8,1
N00001616,146,64,10,43,1,10,62,7,45,1,9,20,3,8,8,0,1
N00001617,133,55,19,32,1,3,52,23,24,2,3,26,6,7,13,0,0
N00001618,119,52,10,38,0,4,48,12,31,0,5,19,3,10,5,0,1
N00001619,160,85,7,71,2,5,62,2,51,3,6,13,1,7,5,0,0
N00001620,138,46,6,33,1,6,59,14,35,3,7,33,6,14,8,4,1
N00001621,115,41,6,30,2,3,64,10,44,1,9,10,2,5,2,1,0
N00001622,106,38,4,30,0,4,52,13,31,0,8,16,3,5,7,1,0
N00001623,132,55,3,49,0,3,72,5,63,1,3,5,1,2,1,1,0
N00001624,94,55,2,48,1,4,35,1,34,0,0,4,1,3,0,0,0
N00001625,125,52,5,44,0,3,57,5,49,0,3,16,3,8,5,0,0
N00001626,122,54,5,48,0,1,62,5,55,0,2,6,0,3,2,1,0
N00001627,91,32,0,29,1,2,51,2,44,0,5,8,2,3,3,0,0
N00001628,119,43,5,36,1,1,63,3,59,0,1,13,1,8,3,1,0
N00001629,155,78,3,72,1,2,72,1,68,0,3,5,0,3,2,0,0
N00001630,107,44,2,41,0,1,55,3,50,0,2,8,0,5,1,2,0
N00001631,108,37,1,32,1,3,63,1,61,0,1,8,0,6,1,0,1
N00001632,118,49,0,48,0,1,65,2,61,0,2,4,0,4,0,0,0
N00001633,100,47,0,45,0,2,47,3,43,0,1,6,2,2,2,0,0
N00001634,122,69,1,64,1,3,42,4,37,0,1,11,0,6,4,1,0
N00001635,145,63,1,61,0,1,72,1,68,0,3,10,0,6,3,0,1
N00001636,84,41,1,40,0,0,35,1,33,0,1,8,0,7,1,0,0
N00001637,112,49,1,47,0,1,54,3,50,0,1,9,0,3,5,1,0
N00001638,132,70,1,64,0,5,56,4,50,0,2,6,0,3,3,0,0
N00001639,104,55,1,51,0,3,44,2,41,0,1,5,0,2,2,1,0
N00001640,111,50,1,48,0,1,56,0,56,0,0,5,0,5,0,0,0
N00001641,131,65,8,54,1,2,46,3,39,0,4,20,3,4,10,3,0
N00001642,124,22,3,18,1,0,83,2,81,0,0,19,2,7,7,3,0
N00001643,257,79,13,56,0,10,120,19,93,0,8,58,6,21,20,11,0
N00001644,125,26,3,19,1,3,69,7,60,1,1,30,3,16,8,3,0
N00001645,117,46,6,36,1,3,58,4,51,0,3,13,2,7,3,1,0
N00001646,136,54,10,39,1,4,44,7,34,0,3,38,4,13,18,3,0
N00001647,127,32,2,28,1,1,84,2,81,0,1,11,2,5,3,1,0
N00001648,143,44,2,41,0,1,84,6,73,0,5,15,0,8,4,3,0
N00001649,134,13,0,10,2,1,98,5,90,0,3,23,0,13,8,2,0
N00001650,118,21,2,19,0,0,71,2,60,2,7,26,1,16,6,3,0
N00001651,134,17,1,15,0,1,91,2,82,0,7,26,1,13,9,3,0
N00001652,132,16,0,14,2,0,99,1,94,0,4,17,1,11,3,2,0
N00001653,136,7,2,5,0,0,110,2,104,1,3,19,2,10,3,4,0
N00001654,139,22,0,21,1,0,86,3,78,0,5,31,2,16,10,3,0
N00001655,159,43,7,30,1,5,87,7,76,1,3,29,0,14,12,3,0
N00001656,118,48,2,43,1,2,62,6,55,0,1,8,0,1,7,0,0
N00001657,119,25,2,23,0,0,77,8,68,0,1,17,0,8,8,1,0
N00001658,95,36,5,31,0,0,44,7,37,0,0,15,1,7,3,4,0
N00001659,112,33,1,30,1,1,74,1,70,0,3,5,0,1,3,1,0
N00001660,123,22,1,18,0,3,95,6,86,0,3,6,0,4,2,0,0
N00001661,122,16,1,14,1,0,85,5,77,1,2,21,2,10,9,0,0
N00001662,125,20,3,17,0,0,81,3,77,0,1,24,3,10,8,3,0
N00001663,128,27,2,23,1,1,85,5,76,1,3,16,0,9,5,2,0
N00001664,118,21,2,15,1,3,78,4,68,1,5,19,2,10,7,0,0
N00001665,152,40,2,33,0,5,86,4,75,0,7,26,2,12,9,3,0
N00001666,125,12,0,12,0,0,98,3,95,0,0,15,1,9,4,1,0
N00001667,117,24,0,21,0,3,79,2,76,0,1,14,0,8,5,1,0
N00001668,156,42,0,40,2,0,94,0,91,0,3,20,3,8,8,1,0
N00001669,117,12,2,9,0,1,86,1,82,2,1,19,0,11,5,3,0
N00001670,125,48,1,44,0,3,60,0,55,0,5,17,2,10,2,2,1
N00001671,129,44,1,37,0,6,71,2,63,0,6,14,0,11,3,0,0
N00001672,134,23,1,21,0,1,89,7,74,0,8,22,1,15,5,1,0
N00001673,176,38,2,33,0,3,110,6,103,0,1,28,1,20,7,0,0
N00001674,114,39,4,33,1,1,61,3,54,0,4,14,0,9,4,1,0
N00001675,123,39,2,33,0,4,63,2,59,0,2,21,3,10,7,1,0
N00001676,107,23,0,19,0,4,71,0,68,0,3,13,0,8,2,3,0
N00001677,163,12,1,10,0,1,125,3,119,0,3,26,1,10,7,7,1
N00001678,148,26,2,22,1,1,100,1,95,1,3,22,2,13,2,4,1
N00001679,134,20,3,16,0,1,82,5,75,0,2,32,3,17,5,7,0
N00001680,170,21,0,17,0,4,113,3,104,0,6,36,0,23,10,3,0
N00001681,147,54,2,51,0,1,75,2,69,1,3,18,1,11,3,3,0
N00001682,127,30,3,24,0,3,79,9,66,0,4,18,0,12,3,3,0
N00001683,155,40,3,36,0,1,95,5,85,0,5,20,3,10,5,2,0
N00001684,286,35,2,30,0,3,198,8,179,3,8,53,2,33,14,4,0
N00001685,120,18,2,16,0,0,84,1,79,0,4,18,1,9,5,3,0
N00001686,114,26,3,18,0,5,74,3,65,1,5,14,1,5,5,3,0
N00001687,118,20,0,19,0,1,86,1,83,0,2,12,1,8,2,1,0
N00001688,158,53,5,44,0,4,94,5,84,1,4,11,1,7,2,1,0
N00001689,156,94,5,79,1,9,47,6,36,0,5,15,3,6,4,2,0
N00001690,141,38,2,33,0,3,77,3,71,1,2,26,2,8,13,3,0
N00001691,154,74,2,66,0,6,68,2,61,1,4,12,1,9,1,1,0
N00001692,124,54,5,42,3,4,52,0,49,0,3,18,0,13,5,0,0
N00001693,125,47,3,40,0,4,55,6,45,0,4,23,4,7,10,2,0
N00001694,104,14,0,14,0,0,73,4,67,0,2,17,0,8,9,0,0
N00001695,152,36,3,30,1,2,84,9,74,0,1,32,3,13,12,4,0
N00001696,168,47,2,39,1,5,90,7,81,0,2,31,6,15,10,0,0
N00001697,121,30,3,23,1,3,72,6,62,0,4,19,2,10,4,3,0
N00001698,131,52,5,41,1,5,57,8,45,0,4,22,2,9,9,2,0
N00001699,158,35,9,24,1,1,91,21,66,1,3,32,0,9,20,2,1
N00001700,124,49,4,44,0,1,57,3,49,0,5,18,1,7,7,3,0
N00001701,102,48,10,34,0,4,37,10,21,0,6,17,3,7,6,1,0
N00001702,140,40,5,34,0,1,82,11,63,2,6,18,2,6,8,2,0
N00001703,613,336,46,258,8,24,211,23,165,3,20,66,5,32,20,7,2
N00001704,450,250,29,205,4,12,153,13,127,1,12,47,6,16,20,5,0
N00001705,118,57,5,45,2,5,45,6,35,1,3,16,2,6,6,2,0
N00001706,166,20,1,15,2,2,121,6,112,0,3,25,3,8,10,3,1
N00001707,145,31,8,20,1,2,88,5,78,1,4,26,3,15,7,1,0
N00001708,241,46,4,38,0,4,147,16,125,0,6,48,5,24,10,9,0
N00001709,120,41,7,31,0,3,64,6,54,0,4,15,1,8,5,1,0
N00001710,136,21,1,18,0,2,99,4,93,0,2,16,0,3,9,4,0
N00001711,137,29,4,22,2,1,83,3,76,0,4,25,4,13,8,0,0
N00001712,158,57,2,52,1,2,81,2,74,0,5,20,1,14,4,1,0
N00001713,110,57,2,54,0,1,47,9,37,0,1,6,0,4,1,1,0
N00001714,260,100,4,89,1,6,127,3,110,0,14,33,3,21,5,4,0
N00001715,127,38,2,33,0,3,74,1,68,0,5,15,0,9,3,3,0
N00001716,124,20,1,17,0,2,80,8,68,0,4,24,0,17,7,0,0
N00001717,132,14,0,14,0,0,104,4,97,0,3,14,0,9,5,0,0
N00001718,125,31,2,29,0,0,70,2,66,0,2,24,0,13,7,4,0
N00001719,123,27,1,22,0,4,72,0,59,0,13,24,2,18,3,1,0
N00001720,122,38,2,34,0,2,67,1,62,0,4,17,1,12,3,0,1
N00001721,117,34,1,29,1,3,68,1,62,0,5,15,0,11,4,0,0
N00001722,148,50,3,45,0,2,73,1,67,0,5,25,1,22,2,0,0
N00001723,127,35,7,23,0,5,76,0,72,0,4,16,2,6,7,1,0
N00001724,105,27,0,22,3,2,64,3,56,0,5,14,1,11,1,1,0
N00001725,117,42,3,37,0,2,61,1,57,0,3,14,0,9,5,0,0
N00001726,119,47,7,38,0,2,57,6,49,0,2,15,3,6,5,1,0
N00001727,114,39,5,32,0,2,68,4,61,0,3,7,0,4,2,1,0
N00001728,137,53,2,49,1,1,68,2,60,0,6,16,2,12,0,2,0
N00001729,136,40,3,37,0,0,81,7,71,0,3,15,0,9,3,3,0
N00001730,133,77,7,68,0,2,38,2,35,0,1,18,2,6,7,3,0
N00001731,125,63,5,55,0,3,45,4,37,1,3,17,0,9,6,1,1
N00001732,351,33,5,26,0,2,249,12,229,2,6,69,4,29,29,5,2
N00001733,120,39,3,34,0,2,63,6,50,0,7,18,2,9,4,3,0
N00001734,120,30,2,27,1,0,79,2,72,0,5,11,0,6,5,0,0
N00001735,125,49,5,40,2,2,63,1,60,0,2,13,0,8,4,1,0
N00001736,199,122,13,107,1,1,61,4,54,2,1,16,1,5,7,3,0
N00001737,168,61,7,48,2,4,82,9,67,1,5,25,3,12,6,3,1
N00001738,133,33,7,21,1,4,67,12,52,0,3,33,3,10,14,5,1
N00001739,145,36,4,27,1,4,82,8,71,0,3,27,0,13,10,3,1
N00001740,292,84,12,68,0,4,168,25,135,1,7,40,2,17,16,4,1
N00001741,116,36,8,25,2,1,54,6,47,0,1,26,1,11,10,3,1
N00001742,109,47,10,31,0,6,35,6,23,1,5,27,3,6,12,6,0
N00001743,122,50,7,42,0,1,46,8,32,0,6,26,1,9,13,2,1
N00001744,128,27,3,24,0,0,87,3,82,1,1,14,1,8,3,2,0
N00001745,117,17,0,17,0,0,77,0,73,0,4,23,2,13,6,2,0
N00001746,118,19,3,15,0,1,75,2,73,0,0,24,0,14,10,0,0
N00001747,297,78,5,70,0,3,183,11,160,1,11,36,3,16,12,5,0
N00001748,148,18,1,17,0,0,110,2,102,1,5,20,0,9,6,5,0
N00001749,120,23,4,17,0,2,84,0,82,0,2,13,0,8,5,0,0
N00001750,115,36,1,33,0,2,64,2,57,1,4,15,0,11,3,1,0
N00001751,116,25,2,21,1,1,76,2,71,0,3,15,1,11,1,1,1
N00001752,128,23,0,22,0,1,92,3,86,1,2,13,2,10,0,1,0
N00001753,137,35,0,31,1,3,84,4,72,0,8,18,2,11,4,1,0
N00001754,130,25,1,23,0,1,91,5,79,0,7,14,1,6,6,1,0
N00001755,131,13,1,12,0,0,108,2,104,0,2,10,1,5,3,1,0
N00001756,131,24,0,24,0,0,94,0,90,1,3,13,0,8,2,2,1
N00001757,119,54,1,50,0,3,48,1,45,1,1,17,2,7,5,3,0
N00001758,132,42,1,38,1,2,81,2,75,1,3,9,0,5,3,1,0
N00001759,121,30,1,29,0,0,75,0,74,0,1,16,2,9,3,2,0
N00001760,389,99,38,53,5,3,219,114,91,4,10,71,11,13,38,8,1
N00001761,118,11,4,7,0,0,85,51,29,2,3,22,3,5,12,2,0
N00001762,133,65,3,55,0,7,54,2,47,1,4,14,1,8,2,2,1
N00001763,545,126,26,93,2,5,313,98,196,6,13,106,12,31,49,14,0
N00001764,128,61,3,56,0,2,56,0,52,0,4,11,1,4,6,0,0
N00001765,470,227,24,189,2,12,184,47,124,3,10,59,6,21,21,9,2
N00001766,128,52,0,49,1,2,62,4,55,0,3,14,1,11,1,1,0
N00001767,110,17,9,8,0,0,69,30,35,1,3,24,5,2,14,3,0
N00001768,114,33,19,13,1,0,61,37,23,0,1,20,4,5,11,0,0
N00001769,120,13,5,8,0,0,83,37,38,1,7,24,4,8,10,1,1
N00001770,89,5,2,3,0,0,66,39,25,1,1,18,2,4,8,4,0
N00001771,142,30,13,16,0,1,81,42,35,1,3,31,2,4,22,2,1
N00001772,118,24,4,19,1,0,77,26,47,2,2,17,3,4,7,3,0
N00001773,106,14,7,7,0,0,73,18,52,0,3,19,3,6,7,2,1
N00001774,128,46,22,23,0,1,61,26,29,4,2,21,1,4,13,3,0
N00001775,119,33,16,17,0,0,59,31,26,0,2,27,5,5,13,4,0
N00001776,122,42,17,19,1,5,55,29,25,0,1,25,5,6,9,5,0
N00001777,136,28,11,16,1,0,90,38,47,0,5,18,3,5,7,3,0
N00001778,114,23,0,21,0,2,80,1,73,1,5,11,0,8,3,0,0
N00001779,118,30,1,28,0,1,75,2,70,0,3,13,0,9,3,1,0
N00001780,248,58,2,52,1,3,152,3,136,2,11,38,1,19,11,7,0
N00001781,126,16,2,14,0,0,93,2,86,2,3,17,0,10,6,1,0
N00001782,124,19,1,18,0,0,89,1,86,0,2,16,1,13,2,0,0
N00001783,134,25,2,22,0,1,97,5,90,0,2,12,0,6,5,1,0
N00001784,129,56,1,49,1,5,61,2,54,1,4,12,0,10,2,0,0
N00001785,136,31,1,29,0,1,87,0,81,2,4,18,0,14,3,1,0
N00001786,135,38,0,38,0,0,86,4,79,1,2,11,0,10,1,0,0
N00001787,130,46,1,42,0,3,73,0,69,0,4,11,0,10,1,0,0
N00001788,126,29,0,26,1,2,82,3,73,0,6,15,0,10,2,3,0
N00001789,152,30,4,23,0,3,94,3,85,2,4,28,1,16,8,3,0
N00001790,132,40,21,18,0,1,75,38,35,0,2,17,1,2,12,2,0
N00001791,155,22,15,7,0,0,101,73,27,0,1,32,3,7,20,2,0
N00001792,97,6,3,3,0,0,72,48,22,2,0,19,4,3,10,2,0
N00001793,143,22,9,12,1,0,101,67,33,0,1,20,0,0,15,5,0
N00001794,374,142,27,109,1,5,178,44,125,3,6,54,5,18,27,4,0
N00001795,122,33,16,16,0,1,70,35,29,2,4,19,3,4,9,3,0
N00001796,130,40,15,23,1,1,74,35,37,2,0,16,2,5,7,2,0
N00001797,148,50,11,37,0,2,72,33,35,2,2,26,3,6,14,3,0
N00001798,147,35,17,14,1,3,74,40,29,0,5,38,10,7,19,2,0
N00001799,125,25,3,22,0,0,77,14,61,0,2,23,1,5,13,4,0
N00001800,128,32,14,16,1,1,74,34,38,2,0,22,3,3,12,4,0
N00001801,133,15,7,8,0,0,87,56,30,1,0,31,2,6,18,5,0
N00001802,126,29,18,10,0,1,70,47,20,0,3,27,5,4,14,4,0
N00001803,123,28,8,18,1,1,69,21,48,0,0,26,3,8,12,3,0
N00001804,135,28,6,22,0,0,81,37,42,1,1,26,2,5,14,5,0
N00001805,368,92,42,47,0,3,213,116,85,0,12,63,8,16,32,7,0
N00001806,128,35,3,28,1,3,76,4,64,0,8,17,0,12,4,1,0
N00001807,110,37,9,24,0,4,52,19,30,1,2,21,2,11,5,2,1
N00001808,107,35,3,31,0,1,58,2,55,0,1,14,2,7,3,2,0
N00001809,111,40,2,35,0,3,56,2,52,1,1,15,0,9,4,0,2
N00001810,120,67,4,59,2,2,43,1,39,0,3,10,0,7,3,0,0
N00001811,102,31,1,29,0,1,59,2,54,0,3,12,1,9,1,1,0
N00001812,213,138,3,124,0,11,63,4,54,0,5,12,2,8,2,0,0
N00001813,100,53,1,50,1,1,38,2,35,0,1,9,0,4,5,0,0
N00001814,352,178,13,153,1,11,140,17,120,0,3,34,8,17,5,4,0
N00001815,128,32,3,29,0,0,77,4,65,1,7,19,3,8,4,4,0
N00001816,235,98,5,91,0,2,109,3,102,0,4,28,2,14,9,3,0
N00001817,112,21,0,20,0,1,71,7,61,0,3,20,1,13,6,0,0
N00001818,109,28,1,25,0,2,70,5,63,0,2,11,1,4,5,1,0
N00001819,137,36,2,32,0,2,71,9,59,1,2,30,0,19,5,5,1
N00001820,149,59,3,55,0,1,81,5,75,0,1,9,2,4,3,0,0
N00001821,296,129,11,104,3,11,128,19,97,2,10,39,2,16,17,4,0
N00001822,132,50,4,40,0,6,71,5,59,1,6,11,2,5,4,0,0
N00001823,171,54,5,45,1,3,100,5,90,1,4,17,1,9,6,0,1
N00001824,117,13,0,12,0,1,78,1,73,2,2,26,0,12,9,5,0
N00001825,103,32,0,31,0,1,58,1,53,0,4,13,4,8,0,0,1
N00001826,120,17,0,17,0,0,88,1,82,1,4,15,0,9,3,3,0
N00001827,118,16,0,16,0,0,87,3,79,0,5,15,0,7,5,3,0
N00001828,107,29,2,25,1,1,67,3,60,0,4,11,2,4,1,3,1
N00001829,104,36,2,32,0,2,56,2,51,1,2,12,1,10,0,0,1
N00001830,146,32,2,30,0,0,93,0,85,0,8,21,1,13,4,2,1
N00001831,117,21,0,20,0,1,79,1,75,0,3,17,0,10,7,0,0
N00001832,113,40,0,38,0,2,63,1,60,0,2,10,0,9,1,0,0
N00001833,167,80,1,72,0,7,70,2,63,0,5,17,1,11,4,1,0
N00001834,105,23,0,21,0,2,74,0,67,2,5,8,0,7,1,0,0
N00001835,128,40,0,37,1,2,75,1,68,1,5,13,1,11,0,1,0
N00001836,122,39,0,36,1,2,70,3,63,0,4,13,1,8,2,2,0
N00001837,119,56,1,50,0,5,57,3,51,0,3,6,1,4,1,0,0
