GeographyCode,DC3401NI0001,DC3401NI0002,DC3401NI0003,DC3401NI0004,DC3401NI0005,DC3401NI0006,DC3401NI0007,DC3401NI0008,DC3401NI0009,DC3401NI0010,DC3401NI0011,DC3401NI0012,DC3401NI0013,DC3401NI0014,DC3401NI0015,DC3401NI0016,DC3401NI0017,DC3401NI0018,DC3401NI0019,DC3401NI0020,DC3401NI0021,DC3401NI0022,DC3401NI0023,DC3401NI0024,DC3401NI0025,DC3401NI0026,DC3401NI0027,DC3401NI0028,DC3401NI0029,DC3401NI0030,DC3401NI0031,DC3401NI0032,DC3401NI0033,DC3401NI0034,DC3401NI0035,DC3401NI0036,DC3401NI0037,DC3401NI0038,DC3401NI0039,DC3401NI0040,DC3401NI0041,DC3401NI0042,DC3401NI0043,DC3401NI0044,DC3401NI0045,DC3401NI0046,DC3401NI0047,DC3401NI0048,DC3401NI0049,DC3401NI0050,DC3401NI0051,DC3401NI0052
95TT16W1,2691,2236,134,321,94,78,3,13,36,32,2,2,33,24,5,4,226,179,22,25,43,32,6,5,99,63,17,19,199,153,19,27,188,145,18,25,30,20,3,7,122,104,8,10,164,126,15,23,1982,1669,77,236
95UU06W1,1452,1052,130,270,80,64,6,10,25,17,5,3,26,17,5,4,159,113,16,30,33,19,7,7,76,41,16,19,159,108,22,29,105,75,12,18,27,13,3,11,97,74,8,15,88,62,10,16,978,709,74,195
95UU09W1,1688,1344,90,254,73,60,1,12,26,18,2,6,24,17,4,3,161,113,15,33,20,7,7,6,66,35,10,21,146,101,19,26,145,108,15,22,25,16,6,3,121,86,15,20,59,45,4,10,1230,1004,48,178
95UU14W1,1723,1089,269,365,81,52,19,10,25,16,7,2,31,16,12,3,195,116,50,29,43,21,18,4,107,48,37,22,183,109,43,31,164,91,42,31,32,18,7,7,107,61,25,21,87,56,17,14,1176,765,138,273
95UU99C1,2042,1477,277,288,88,62,14,12,24,17,6,1,32,13,8,11,221,129,50,42,30,19,8,3,123,73,26,24,207,140,42,25,162,102,31,29,32,19,4,9,147,98,25,24,100,66,18,16,1422,1067,162,193
95UU99C2,1777,1059,479,239,107,69,28,10,31,16,11,4,24,11,10,3,208,110,68,30,34,10,20,4,77,32,34,11,187,100,59,28,151,77,54,20,25,14,10,1,117,74,30,13,91,54,22,15,1190,724,304,162
95UU99C3,1795,1402,71,322,121,109,4,8,37,32,2,3,22,17,0,5,207,162,16,29,32,22,2,8,71,42,10,19,188,146,17,25,144,110,11,23,36,30,2,4,117,101,8,8,95,75,7,13,1214,946,34,234
95UU99C4,1802,1486,129,187,108,81,10,17,37,28,5,4,26,19,6,1,197,135,32,30,35,23,3,9,64,44,13,7,178,131,27,20,137,103,20,14,21,14,5,2,119,96,14,9,84,61,14,9,1289,1095,66,128
95UU99C5,2383,1872,182,329,118,87,14,17,44,32,5,7,43,33,5,5,252,175,41,36,51,32,10,9,88,47,20,21,227,154,30,43,195,140,33,22,30,21,1,8,173,134,15,24,105,77,13,15,1660,1347,91,222
95UU99C6,2245,1479,255,511,131,91,17,23,41,29,11,1,27,17,4,6,289,183,52,54,50,30,7,13,143,57,46,40,265,161,50,54,199,113,38,48,39,23,8,8,146,96,24,26,137,88,26,23,1471,1002,125,344
95VV01S1,1650,1366,61,223,75,67,1,7,13,10,0,3,9,8,0,1,159,133,6,20,25,21,0,4,73,52,6,15,148,120,7,21,121,99,6,16,23,18,0,5,92,82,0,10,82,74,3,5,1199,982,46,171
95VV01S2,1555,1091,155,309,90,58,12,20,38,24,7,7,30,13,4,13,209,136,34,39,31,14,7,10,104,53,22,29,187,121,31,35,173,115,23,35,27,18,5,4,106,67,16,23,99,66,16,17,1000,718,76,206
95VV02W1,2182,1140,514,528,123,80,26,17,50,31,13,6,45,19,16,10,376,197,124,55,64,23,22,19,208,77,81,50,325,166,92,67,282,149,75,58,75,36,22,17,199,108,58,33,113,55,31,27,1300,689,258,353
95VV03W1,2543,1613,389,541,108,74,20,14,52,28,14,10,50,25,21,4,347,202,89,56,90,40,24,26,195,99,51,45,293,185,60,48,254,149,56,49,61,36,15,10,160,112,29,19,147,91,24,32,1651,1073,219,359
95VV04W1,3138,2686,39,413,130,104,5,21,46,38,2,6,41,34,2,5,275,219,13,43,50,39,2,9,105,63,6,36,258,203,11,44,213,167,4,42,41,27,2,12,142,120,8,14,169,128,7,34,2289,2001,15,273
95VV05S1,1949,1634,49,266,67,57,3,7,39,33,1,5,23,18,2,3,145,116,6,23,31,26,4,1,57,40,7,10,128,103,6,19,126,107,5,14,17,13,1,3,92,83,2,7,86,73,2,11,1489,1254,27,208
95VV05S2,2542,2164,32,346,68,58,1,9,22,19,0,3,25,17,0,8,141,119,7,15,51,36,2,13,71,50,3,18,136,116,4,16,148,130,4,14,18,14,1,3,114,103,3,8,110,95,0,15,2015,1713,21,281
95VV06W1,3482,2727,212,543,134,109,10,15,41,32,4,5,43,28,5,10,347,273,29,45,72,44,8,20,183,122,28,33,285,222,26,37,266,205,24,37,57,42,6,9,147,117,15,15,163,126,11,26,2563,2019,134,410
95VV07S1,2052,1174,363,515,93,58,12,23,44,17,20,7,39,20,14,5,248,133,63,52,63,21,22,20,152,60,42,50,211,116,49,46,185,105,42,38,49,25,13,11,143,96,26,21,117,58,29,30,1360,799,212,349
95VV07S2,2341,1922,95,324,72,62,3,7,35,32,1,2,27,18,0,9,180,131,20,29,44,30,9,5,73,39,14,20,150,108,18,24,172,133,15,24,15,8,2,5,104,90,6,8,107,89,5,13,1766,1465,51,250
95VV08W1,3052,2485,230,337,123,102,10,11,40,28,5,7,51,37,3,11,283,225,22,36,75,54,8,13,152,107,26,19,271,221,24,26,228,177,22,29,42,33,4,5,133,110,7,16,148,115,15,18,2193,1794,155,244
95VV09W1,2665,1951,368,346,134,96,24,14,62,34,21,7,54,19,25,10,335,235,66,34,73,34,23,16,192,105,45,42,280,190,56,34,208,138,48,22,71,39,20,12,136,96,21,19,124,80,34,10,1847,1411,195,241
95VV10S1,1580,742,477,361,59,30,24,5,25,14,7,4,39,13,22,4,180,82,75,23,72,31,29,12,142,55,70,17,163,84,55,24,170,81,61,28,30,16,13,1,88,48,30,10,78,34,25,19,1072,509,285,278
95VV10S2,1575,931,201,443,63,42,12,9,36,24,3,9,38,18,8,12,211,134,37,40,42,19,13,10,138,52,50,36,189,114,38,37,165,108,25,32,31,19,7,5,98,65,19,14,90,53,13,24,1027,611,99,317
95VV11S1,2046,1749,43,254,71,60,2,9,24,20,1,3,23,19,2,2,186,152,8,26,26,20,2,4,76,62,3,11,159,128,5,26,154,124,5,25,32,22,2,8,109,92,4,13,111,100,3,8,1525,1316,22,187
95VV11S2,2380,1982,24,374,77,64,2,11,26,21,1,4,27,17,3,7,165,134,7,24,40,32,2,6,97,70,5,22,145,114,9,22,158,127,5,26,22,12,2,8,99,83,2,14,102,89,1,12,1845,1544,9,292
95VV12S1,1652,1030,358,264,78,50,18,10,32,17,13,2,21,12,3,6,172,107,44,21,45,20,17,8,98,48,33,17,151,89,43,19,153,81,52,20,27,11,6,10,110,71,27,12,86,53,22,11,1144,728,226,190
95VV12S2,1523,978,270,275,64,47,13,4,37,23,8,6,19,10,4,5,159,100,40,19,41,23,10,8,118,60,41,17,131,82,31,18,130,86,30,14,30,20,6,4,96,60,29,7,67,45,8,14,1071,700,166,205
95VV13S1,2057,1838,37,182,77,68,0,9,23,20,0,3,27,22,0,5,160,130,4,26,35,30,1,4,65,41,3,21,141,116,3,22,136,114,10,12,16,11,2,3,108,94,2,12,73,62,4,7,1561,1420,17,124
95VV13S2,1406,1273,28,105,64,59,2,3,16,14,1,1,12,7,3,2,127,111,8,8,20,14,2,4,46,34,5,7,123,114,4,5,85,76,1,8,17,13,2,2,68,61,1,6,67,64,0,3,1028,935,17,76
95VV14S1,1950,1149,156,645,78,58,9,11,25,17,4,4,15,8,3,4,183,128,23,32,27,18,5,4,102,48,22,32,153,101,16,36,129,81,20,28,30,22,3,5,87,61,7,19,87,58,9,20,1450,817,94,539
95VV14S2,1386,1026,84,276,95,68,8,19,24,20,0,4,28,11,11,6,194,136,28,30,28,15,10,3,95,57,20,18,161,114,23,24,137,94,21,22,38,26,10,2,95,76,11,8,74,53,8,13,908,680,30,198
95VV15S1,1419,697,426,296,59,34,19,6,32,23,5,4,18,9,8,1,215,123,66,26,26,11,9,6,110,48,44,18,188,108,52,28,153,77,59,17,35,11,17,7,102,62,25,15,92,55,27,10,931,429,275,227
95VV15S2,1665,1217,104,344,64,50,6,8,27,21,3,3,23,17,4,2,175,129,27,19,40,26,7,7,103,70,14,19,158,118,21,19,120,88,17,15,19,11,4,4,76,55,13,8,91,74,5,12,1215,882,54,279
95VV16W1,3110,2598,129,383,106,90,6,10,43,33,5,5,55,37,6,12,312,257,26,29,69,53,8,8,149,109,16,24,244,197,22,25,195,156,13,26,35,22,5,8,147,132,6,9,158,124,14,20,2300,1935,79,286
95VV17S1,2205,1776,112,317,86,68,9,9,51,38,6,7,25,18,2,5,221,168,19,34,35,27,0,8,83,51,11,21,203,162,14,27,163,125,15,23,32,26,2,4,112,90,8,14,105,81,8,16,1603,1306,75,222
95VV17S2,2151,1763,128,260,71,60,5,6,36,33,2,1,28,25,1,2,176,136,14,26,46,31,8,7,93,64,11,18,172,130,18,24,138,105,15,18,21,16,2,3,99,83,7,9,108,89,10,9,1594,1328,82,184
95VV18S1,1862,1418,26,418,89,67,2,20,24,18,0,6,17,11,0,6,175,135,3,37,28,20,2,6,64,40,1,23,156,114,3,39,118,89,1,28,25,17,0,8,119,91,5,23,81,60,3,18,1335,1014,14,307
95VV18S2,1780,1043,318,419,91,49,25,17,48,25,15,8,36,16,11,9,245,126,71,48,53,25,13,15,122,41,41,40,207,110,55,42,160,84,39,37,26,13,4,9,133,71,35,27,102,61,22,19,1179,713,165,301
95VV19S1,1288,934,99,255,71,54,6,11,23,15,4,4,13,8,0,5,177,115,19,43,19,14,2,3,50,23,10,17,135,87,19,29,100,68,15,17,22,14,3,5,104,71,13,20,58,38,6,14,850,628,52,170
95VV19S2,1681,988,222,471,55,35,9,11,26,16,2,8,41,20,11,10,208,122,47,39,48,27,11,10,122,48,28,46,200,112,44,44,154,89,36,29,36,19,10,7,77,59,10,8,109,66,16,27,1157,681,129,347
95VV20W1,2990,2570,117,303,116,95,11,10,38,29,2,7,66,36,22,8,302,249,17,36,82,47,29,6,146,104,26,16,239,193,17,29,177,146,8,23,53,35,11,7,151,118,13,20,135,113,13,9,2229,1957,50,222
95VV21S1,2302,1989,79,234,70,57,3,10,24,22,1,1,33,23,4,6,177,139,15,23,43,29,3,11,98,68,11,19,167,136,13,18,147,121,11,15,26,16,4,6,103,90,2,11,82,70,3,9,1772,1551,55,166
95VV21S2,1735,1593,4,138,57,52,0,5,23,20,0,3,19,18,0,1,119,107,0,12,21,19,0,2,58,45,1,12,103,94,0,9,112,103,1,8,19,17,0,2,75,65,0,10,73,68,0,5,1332,1231,2,99
95VV22W1,2836,2163,231,442,98,73,14,11,53,32,6,15,56,40,9,7,273,187,45,41,68,46,9,13,135,85,25,25,219,151,36,32,242,169,40,33,39,27,7,5,151,109,25,17,138,96,17,25,2040,1595,128,317
95VV23W1,2876,2047,234,595,150,117,14,19,52,32,12,8,53,29,10,14,302,196,46,60,54,29,9,16,154,82,32,40,250,170,35,45,235,148,35,52,44,26,10,8,191,140,21,30,119,82,15,22,2001,1449,128,424
95VV24S1,1479,1174,33,272,75,57,2,16,10,6,0,4,19,10,4,5,162,117,9,36,20,9,8,3,68,31,7,30,143,102,4,37,93,72,2,19,27,16,2,9,83,67,2,14,61,47,2,12,1074,884,15,175
95VV24S2,1535,906,274,355,97,48,36,13,28,10,12,6,30,18,7,5,221,122,70,29,28,14,6,8,104,56,30,18,208,107,77,24,150,74,47,29,46,27,10,9,104,68,25,11,76,45,20,11,994,603,125,266
95VV25S1,1845,1505,131,209,55,43,5,7,30,27,3,0,26,18,4,4,194,134,28,32,43,33,6,4,102,67,17,18,154,114,18,22,147,111,10,26,26,19,4,3,94,78,6,10,83,67,11,5,1340,1121,77,142
95VV25S2,1925,1729,25,171,80,76,0,4,23,20,1,2,27,26,0,1,171,162,3,6,28,27,1,0,68,63,1,4,157,148,2,7,122,110,1,11,27,22,1,4,73,70,1,2,79,72,2,5,1460,1299,18,143
95VV26W1,3583,2864,132,587,112,87,12,13,42,30,7,5,51,31,6,14,330,262,26,42,66,47,6,13,156,97,15,44,291,221,21,49,238,183,19,36,45,35,4,6,167,140,9,18,155,116,16,23,2670,2163,70,437
95VV27W1,2237,1286,360,591,116,78,20,18,35,25,8,2,36,19,11,6,330,205,70,55,48,20,15,13,155,67,53,35,261,161,58,42,222,131,46,45,38,21,8,9,145,92,34,19,122,60,32,30,1485,839,199,447
95VV28S1,2157,1432,149,576,75,51,14,10,31,14,9,8,30,15,11,4,197,133,33,31,37,19,10,8,112,65,22,25,165,106,24,35,150,96,19,35,37,21,11,5,111,72,17,22,92,61,10,21,1600,1076,66,458
95VV28S2,1284,773,186,325,64,41,10,13,29,20,6,3,13,9,4,0,171,122,29,20,16,9,3,4,97,51,26,20,157,113,27,17,126,78,27,21,26,19,3,4,102,77,14,11,76,55,8,13,830,481,102,247
95VV29W1,3366,2993,86,287,122,105,3,14,40,32,3,5,43,32,4,7,288,237,14,37,56,46,2,8,108,73,12,23,242,207,17,18,217,176,12,29,41,28,4,9,163,133,12,18,126,110,4,12,2546,2299,51,196
95VV30S1,1564,1220,25,319,70,58,4,8,29,23,1,5,21,13,6,2,121,101,1,19,19,11,4,4,49,37,2,10,100,87,0,13,104,84,4,16,17,13,1,3,85,70,4,11,74,61,2,11,1177,901,13,263
95VV30S2,1341,855,190,296,59,34,14,11,27,17,2,8,20,11,5,4,186,115,40,31,23,12,5,6,99,41,38,20,159,93,35,31,114,57,37,20,24,14,5,5,99,60,23,16,77,46,15,16,893,584,84,225
95WW01S1,1372,939,218,215,106,75,26,5,28,14,8,6,24,10,10,4,195,121,63,11,25,11,8,6,82,40,29,13,177,109,51,17,140,78,45,17,28,16,10,2,112,71,25,16,93,54,29,10,870,622,96,152
95WW01S2,1370,894,38,438,85,69,3,13,35,26,5,4,18,3,5,10,178,137,10,31,46,14,12,20,70,32,9,29,153,116,9,28,146,95,9,42,26,14,2,10,121,82,11,28,63,40,1,22,892,573,12,307
95WW02S1,1737,1161,369,207,107,51,42,14,40,16,18,6,19,8,7,4,218,103,87,28,39,18,14,7,97,32,40,25,184,91,70,23,202,99,71,32,24,9,11,4,133,75,48,10,72,47,19,6,1144,839,179,126
95WW02S2,2039,1601,278,160,94,79,10,5,24,20,3,1,16,13,2,1,154,104,37,13,26,17,7,2,103,49,41,13,148,104,35,9,146,92,41,13,19,8,7,4,111,82,20,9,95,74,16,5,1503,1217,175,111
95WW03S1,1616,1053,207,356,109,72,23,14,28,16,8,4,28,10,7,11,223,129,60,34,34,13,7,14,95,42,22,31,185,119,42,24,179,105,40,34,38,15,15,8,151,92,37,22,106,55,24,27,997,687,78,232
95WW03S2,2011,1615,89,307,87,73,7,7,19,16,3,0,23,13,2,8,126,101,11,14,37,25,4,8,80,55,9,16,147,113,10,24,165,120,16,29,19,14,2,3,95,76,8,11,88,67,6,15,1465,1201,43,221
95WW04S1,1611,1281,154,176,79,64,10,5,22,18,4,0,32,23,4,5,186,139,31,16,42,30,7,5,90,62,13,15,168,128,28,12,149,115,23,11,23,15,4,4,107,87,12,8,100,76,11,13,1092,879,87,126
95WW04S2,1255,1126,5,124,91,85,0,6,16,15,0,1,26,24,0,2,144,133,1,10,18,14,0,4,64,58,0,6,145,135,1,9,101,93,0,8,14,12,0,2,92,85,0,7,73,65,0,8,840,743,4,93
95WW05S1,1517,1334,38,145,68,58,4,6,20,19,0,1,17,12,2,3,150,132,6,12,20,16,0,4,71,53,9,9,144,122,5,17,133,112,5,16,16,12,1,3,114,101,2,11,87,71,5,11,1054,938,22,94
95WW05S2,1236,938,112,186,121,93,20,8,43,26,12,5,21,15,3,3,198,128,51,19,23,14,6,3,77,42,19,16,156,101,38,17,132,93,30,9,29,14,9,6,109,73,25,11,80,57,15,8,748,582,32,134
95WW06S1,1525,1376,6,143,70,66,0,4,12,11,0,1,9,7,0,2,107,96,0,11,16,12,1,3,37,26,1,10,96,84,1,11,105,95,0,10,5,2,0,3,94,85,0,9,71,65,0,6,1127,1025,4,98
95WW06S2,1601,1442,28,131,86,80,2,4,19,16,2,1,9,8,0,1,125,101,5,19,21,19,2,0,45,37,1,7,117,99,4,14,118,107,2,9,10,9,0,1,110,94,3,13,65,56,1,8,1167,1067,13,87
95WW07S1,1809,1654,5,150,96,88,0,8,27,23,0,4,24,20,0,4,154,133,0,21,33,29,0,4,48,41,0,7,135,121,0,14,139,120,0,19,15,13,0,2,107,98,0,9,116,108,0,8,1283,1175,5,103
95WW07S2,2378,2117,3,258,139,123,0,16,27,22,0,5,14,10,0,4,196,171,0,25,30,24,0,6,78,61,2,15,179,162,0,17,190,170,0,20,15,13,0,2,138,116,0,22,95,79,0,16,1730,1546,1,183
95WW08S1,1219,1106,7,106,47,46,0,1,14,14,0,0,7,6,0,1,112,108,1,3,9,8,0,1,37,31,1,5,105,99,1,5,90,82,0,8,6,6,0,0,74,73,0,1,61,55,1,5,898,805,6,87
95WW08S2,1340,1194,35,111,92,84,7,1,18,14,3,1,17,16,0,1,167,138,20,9,17,14,0,3,56,51,3,2,158,142,11,5,151,128,12,11,19,17,1,1,131,113,8,10,84,73,4,7,851,757,10,84
95WW09S1,1276,767,398,111,105,74,25,6,41,21,16,4,20,6,10,4,205,95,88,22,32,9,18,5,93,38,41,14,184,94,75,15,150,80,50,20,28,12,12,4,135,85,39,11,65,44,15,6,779,491,227,61
95WW09S2,1258,1200,11,47,106,105,0,1,24,24,0,0,11,10,1,0,167,158,1,8,17,16,0,1,56,48,3,5,149,140,3,6,131,124,1,6,24,22,2,0,134,128,1,5,83,78,2,3,751,721,5,25
95WW10S1,1718,1420,125,173,76,65,5,6,29,27,2,0,25,17,4,4,171,133,21,17,35,22,5,8,90,61,13,16,176,141,20,15,157,124,19,14,23,17,4,2,115,98,8,9,101,78,10,13,1209,1015,72,122
95WW10S2,1228,930,84,214,83,71,6,6,20,15,2,3,17,13,3,1,206,160,23,23,18,14,1,3,64,38,10,16,170,130,19,21,145,115,14,16,25,20,3,2,119,91,9,19,82,63,10,9,751,561,41,149
95WW11S1,1697,1602,5,90,70,67,1,2,10,10,0,0,12,10,1,1,126,120,0,6,25,21,1,3,67,59,0,8,140,135,1,4,126,121,0,5,14,13,0,1,85,83,0,2,76,71,0,5,1234,1162,3,69
95WW11S2,1381,1248,8,125,71,68,0,3,18,16,0,2,17,9,5,3,165,151,1,13,19,12,4,3,59,48,1,10,129,117,0,12,114,102,3,9,11,7,1,3,90,85,1,4,77,70,1,6,941,850,1,90
95WW12W1,2377,1204,826,347,143,87,40,16,57,29,24,4,52,24,23,5,382,194,152,36,60,26,27,7,193,69,99,25,357,170,146,41,296,152,112,32,67,35,24,8,210,106,81,23,159,92,51,16,1458,721,493,244
95WW13S1,1840,1566,92,182,93,79,7,7,25,17,3,5,21,18,1,2,142,111,19,12,27,22,2,3,53,39,8,6,146,113,18,15,142,112,12,18,8,4,3,1,117,104,7,6,76,65,5,6,1317,1133,53,131
95WW13S2,1830,1634,44,152,102,89,7,6,17,15,1,1,17,15,1,1,142,121,12,9,23,20,3,0,75,66,5,4,142,128,6,8,151,131,10,10,19,16,2,1,87,76,6,5,88,81,1,6,1338,1196,19,123
95WW14W1,2229,1022,876,331,139,69,52,18,59,28,25,6,51,17,30,4,374,151,184,39,70,20,37,13,198,57,118,23,322,123,160,39,300,118,140,42,69,28,37,4,199,91,96,12,137,56,62,19,1346,649,478,219
95WW15S1,1599,1379,6,214,67,59,0,8,23,21,0,2,22,15,0,7,131,121,0,10,26,19,0,7,69,50,1,18,127,116,0,11,157,134,0,23,26,23,0,3,83,82,0,1,77,68,0,9,1146,987,5,154
95WW15S2,1655,1514,17,124,86,83,0,3,18,17,0,1,20,16,2,2,171,157,2,12,34,24,4,6,70,59,2,9,172,162,0,10,112,100,4,8,17,14,1,2,111,106,1,4,97,86,4,7,1154,1064,3,87
95WW16S1,1636,1386,12,238,95,88,2,5,30,27,2,1,22,21,0,1,164,152,3,9,28,22,0,6,82,70,0,12,156,144,3,9,160,147,2,11,19,17,0,2,105,98,2,5,77,71,3,3,1125,922,5,198
95WW16S2,1297,757,322,218,84,40,33,11,26,8,16,2,17,10,7,0,214,91,95,28,31,13,13,5,112,38,51,23,178,86,65,27,160,80,58,22,21,8,13,0,107,58,37,12,94,51,31,12,804,504,155,145
95WW17W1,2266,1755,303,208,160,126,25,9,68,47,12,9,31,19,7,5,351,246,82,23,45,32,10,3,152,90,40,22,326,239,59,28,247,169,58,20,53,31,16,6,205,156,42,7,148,111,27,10,1394,1102,154,138
95WW18W1,2228,1841,73,314,182,157,5,20,59,50,4,5,32,25,4,3,339,281,21,37,45,29,5,11,108,73,10,25,292,229,19,44,232,189,12,31,45,38,1,6,217,184,13,20,130,108,5,17,1384,1136,34,214
95WW19S1,1872,1629,79,164,107,86,11,10,27,24,1,2,26,19,3,4,235,192,24,19,36,22,4,10,70,46,8,16,231,190,21,20,173,141,14,18,22,16,3,3,157,132,16,9,104,87,8,9,1250,1113,38,99
95WW19S2,2047,1962,10,75,69,68,0,1,15,12,1,2,11,9,0,2,77,74,1,2,12,11,1,0,57,54,1,2,94,90,1,3,95,86,2,7,13,11,0,2,73,72,0,1,91,84,0,7,1649,1581,7,61
95WW19S3,2306,2123,20,163,95,91,1,3,19,19,0,0,11,9,0,2,138,130,2,6,13,12,0,1,67,56,6,5,111,100,5,6,113,97,5,11,15,12,1,2,106,100,2,4,91,86,2,3,1806,1663,9,134
95WW20S1,1827,1656,51,120,95,87,3,5,22,17,2,3,11,8,3,0,147,125,9,13,23,17,3,3,55,44,8,3,154,130,9,15,122,109,4,9,22,15,5,2,114,97,6,11,85,76,5,4,1325,1216,22,87
95WW20S2,4574,4122,17,435,97,90,0,7,33,29,0,4,27,25,0,2,204,178,3,23,58,53,1,4,151,127,3,21,202,177,4,21,274,247,3,24,22,20,1,1,115,104,3,8,178,156,4,18,3711,3360,6,345
95WW20S3,1937,1749,17,171,48,46,0,2,20,20,0,0,12,9,0,3,104,91,3,10,20,17,0,3,60,43,3,14,119,107,4,8,92,78,2,12,6,5,0,1,117,106,3,8,83,78,1,4,1494,1352,11,131
95WW21S1,1481,777,510,194,103,48,43,12,34,14,15,5,28,10,12,6,262,119,121,22,39,13,15,11,126,46,60,20,249,116,107,26,201,75,93,33,24,9,11,4,153,73,69,11,101,53,33,15,839,476,252,111
95WW21S2,2026,1435,330,261,56,38,12,6,20,13,6,1,26,16,9,1,145,94,42,9,37,22,14,1,102,54,31,17,159,100,42,17,145,98,33,14,12,7,3,2,95,63,23,9,94,71,15,8,1507,1089,212,206
95WW22S1,1414,1197,52,165,70,59,4,7,29,21,2,6,18,16,0,2,130,103,12,15,24,18,2,4,72,55,8,9,123,99,8,16,133,108,7,18,25,20,4,1,78,70,3,5,92,79,7,6,979,836,27,116
95WW22S2,1571,822,553,196,82,44,32,6,26,11,14,1,33,13,14,6,244,84,136,24,45,12,26,7,138,36,81,21,225,86,120,19,195,75,97,23,30,11,13,6,139,56,71,12,105,38,53,14,968,560,277,131
95WW23S1,2042,1331,298,413,111,74,22,15,48,23,20,5,32,23,8,1,210,124,68,18,44,23,15,6,106,47,41,18,182,109,54,19,138,81,35,22,34,21,12,1,136,92,30,14,92,62,18,12,1449,959,161,329
95WW23S2,1398,1240,2,156,73,66,0,7,22,22,0,0,15,14,0,1,106,97,0,9,26,20,0,6,41,33,0,8,81,74,0,7,78,68,0,10,17,15,0,2,89,86,0,3,66,61,0,5,1036,914,2,120
95WW24S1,1498,940,243,315,95,55,21,19,34,20,10,4,21,12,7,2,217,115,54,48,31,15,9,7,108,45,33,30,177,87,45,45,168,92,37,39,34,18,12,4,115,58,29,28,98,59,17,22,938,624,124,190
95WW24S2,1926,941,626,359,110,65,35,10,33,14,16,3,31,14,13,4,230,104,106,20,48,17,23,8,161,55,74,32,207,91,90,26,220,102,88,30,47,17,25,5,150,86,50,14,96,43,39,14,1261,615,374,272
95WW25W1,2071,1085,771,215,180,82,76,22,58,21,34,3,39,13,25,1,403,164,194,45,51,17,31,3,207,53,125,29,357,138,176,43,289,116,143,30,61,16,35,10,242,97,116,29,162,71,73,18,1146,686,345,115
95XX01S1,1730,1604,12,114,103,96,0,7,25,23,1,1,17,15,0,2,124,116,3,5,24,20,2,2,48,44,3,1,138,133,2,3,110,102,4,4,14,14,0,0,109,106,1,2,84,80,1,3,1275,1176,6,93
95XX01S2,1930,1801,25,104,59,57,1,1,15,14,1,0,21,19,2,0,102,95,3,4,40,36,2,2,50,42,3,5,114,106,3,5,100,94,2,4,8,6,2,0,84,81,1,2,85,78,1,6,1493,1389,21,83
95XX01S3,1599,1424,31,144,62,57,0,5,18,14,2,2,16,3,8,5,107,99,4,4,32,13,13,6,56,41,5,10,119,104,3,12,109,101,0,8,6,5,0,1,94,85,2,7,92,86,1,5,1145,1028,11,106
95XX02W1,2573,2245,28,300,179,159,9,11,53,49,2,2,29,23,2,4,219,185,15,19,36,29,2,5,71,56,3,12,190,162,6,22,151,130,6,15,34,30,1,3,146,132,5,9,119,101,5,13,1880,1638,9,233
95XX03S1,1246,1179,0,67,97,93,0,4,27,25,0,2,14,13,0,1,136,127,0,9,20,20,0,0,52,45,0,7,137,131,0,6,120,110,0,10,16,15,0,1,104,98,0,6,68,64,0,4,817,779,0,38
95XX03S2,1475,1349,8,118,89,88,0,1,14,14,0,0,16,15,0,1,121,114,1,6,20,17,0,3,43,34,1,8,126,117,1,8,104,96,0,8,13,11,0,2,102,98,0,4,75,74,0,1,1041,942,6,93
95XX04S1,1687,1578,20,89,98,94,0,4,17,15,1,1,15,11,2,2,149,133,3,13,10,10,0,0,62,53,2,7,150,137,1,12,114,105,2,7,18,15,1,2,115,112,0,3,114,107,1,6,1203,1124,15,64
95XX04S2,1934,1718,6,210,92,90,0,2,20,18,0,2,25,21,0,4,176,156,1,19,36,28,0,8,78,68,0,10,193,176,0,17,162,144,1,17,18,16,0,2,119,116,0,3,95,85,1,9,1364,1205,3,156
95XX05W1,2591,1851,218,522,212,155,27,30,50,28,9,13,30,17,4,9,399,273,59,67,45,22,7,16,139,79,26,34,330,235,50,45,214,135,35,44,43,29,10,4,226,163,32,31,149,111,23,15,1617,1165,94,358
95XX06S1,1724,1031,374,319,94,59,24,11,19,11,4,4,22,9,8,5,188,101,69,18,47,16,18,13,98,43,41,14,190,94,74,22,145,74,40,31,16,5,8,3,105,60,35,10,96,63,26,7,1156,718,208,230
95XX06S2,2054,1560,262,232,97,65,20,12,43,23,16,4,36,20,14,2,199,108,69,22,44,26,14,4,107,56,36,15,212,126,58,28,176,109,46,21,40,19,17,4,116,69,35,12,108,70,26,12,1450,1159,135,156
95XX07S1,1420,1237,2,181,93,86,0,7,18,16,0,2,11,9,0,2,173,148,0,25,18,15,0,3,51,41,0,10,135,114,0,21,113,95,0,18,22,18,0,4,128,113,0,15,68,63,1,4,944,811,1,132
95XX07S2,1425,1130,161,134,134,85,40,9,37,14,22,1,19,11,3,5,190,86,90,14,18,10,3,5,49,31,13,5,171,91,68,12,107,57,35,15,35,13,20,2,125,74,45,6,72,40,23,9,921,814,20,87
95XX08S1,1323,1117,9,197,105,88,0,17,29,20,0,9,23,13,2,8,137,102,0,35,22,12,1,9,39,21,2,16,121,94,1,26,85,69,1,15,17,11,0,6,103,81,1,21,68,54,0,14,908,788,3,117
