GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95MM26S2,459,46,217,153,33,10,74,19,48,5,1,1,26,10,15,1,0,0,48,9,33,4,1,1,347,23,156,132,30,6,28,2,18,7,0,1,70,4,36,30,0,0,116,4,45,54,12,1,72,2,24,28,14,4,35,7,21,5,2,0,26,4,12,8,2,0,38,4,13,16,2,3,21,2,7,9,2,1,0,0,0,0,0,0,2,0,2,0,0,0,15,2,4,7,0,2
95MM27S1,1045,682,288,64,6,5,601,454,139,6,0,2,118,89,26,3,0,0,483,365,113,3,0,2,278,141,96,35,4,2,21,7,13,0,0,1,48,28,14,6,0,0,56,20,23,12,1,0,31,8,14,7,1,1,75,51,21,2,1,0,47,27,11,8,1,0,166,87,53,23,2,1,23,4,10,8,1,0,16,13,1,2,0,0,6,3,3,0,0,0,121,67,39,13,1,1
95MM27S2,569,214,243,87,20,5,207,113,90,4,0,0,50,18,31,1,0,0,157,95,59,3,0,0,266,62,121,68,12,3,37,5,24,8,0,0,64,13,35,16,0,0,59,11,22,22,2,2,40,3,11,15,10,1,39,24,13,2,0,0,27,6,16,5,0,0,96,39,32,15,8,2,18,7,6,4,1,0,15,7,2,1,3,2,4,1,1,2,0,0,59,24,23,8,4,0
95MM28W1,1095,650,375,59,9,2,525,384,140,1,0,0,132,105,27,0,0,0,393,279,113,1,0,0,442,199,190,45,7,1,27,10,17,0,0,0,55,19,32,3,1,0,117,34,64,16,3,0,55,15,20,16,3,1,124,84,37,3,0,0,64,37,20,7,0,0,128,67,45,13,2,1,34,13,12,7,1,1,2,2,0,0,0,0,5,5,0,0,0,0,87,47,33,6,1,0
95MM29W1,1490,685,575,197,28,5,550,356,185,9,0,0,121,91,29,1,0,0,429,265,156,8,0,0,766,250,332,163,17,4,47,19,23,5,0,0,123,26,60,33,4,0,249,40,114,85,8,2,55,9,22,18,5,1,197,115,75,7,0,0,95,41,38,15,0,1,174,79,58,25,11,1,46,12,16,11,6,1,0,0,0,0,0,0,6,3,3,0,0,0,122,64,39,14,5,0
95MM30W1,903,472,333,81,8,9,351,258,90,2,0,1,148,118,29,0,0,1,203,140,61,2,0,0,424,162,189,63,6,4,39,12,25,1,0,1,52,17,27,7,1,0,95,18,54,19,3,1,61,9,26,24,1,1,116,77,33,6,0,0,61,29,24,6,1,1,128,52,54,16,2,4,47,17,20,7,1,2,2,1,0,1,0,0,11,8,3,0,0,0,68,26,31,8,1,2
95NN01S1,584,121,295,121,34,13,174,68,99,6,1,0,63,25,36,1,1,0,111,43,63,5,0,0,380,50,185,104,28,13,51,6,32,13,0,0,65,5,31,22,5,2,104,3,44,42,12,3,53,4,16,18,9,6,68,21,43,3,0,1,39,11,19,6,2,1,30,3,11,11,5,0,12,1,4,5,2,0,0,0,0,0,0,0,2,0,2,0,0,0,16,2,5,6,3,0
95NN01S2,617,72,279,188,54,24,165,44,114,5,2,0,54,13,38,2,1,0,111,31,76,3,1,0,406,26,149,171,40,20,32,5,16,11,0,0,69,3,35,29,2,0,153,5,37,90,13,8,70,1,12,22,23,12,49,9,32,7,1,0,33,3,17,12,1,0,46,2,16,12,12,4,19,0,2,5,9,3,0,0,0,0,0,0,5,2,3,0,0,0,22,0,11,7,3,1
95NN02W1,836,128,332,291,71,14,194,76,108,7,3,0,88,32,54,1,1,0,106,44,54,6,2,0,602,45,215,274,56,12,77,4,48,23,2,0,102,3,48,46,5,0,177,6,35,114,18,4,110,1,18,59,25,7,77,21,42,13,1,0,59,10,24,19,5,1,40,7,9,10,12,2,20,1,4,5,8,2,0,0,0,0,0,0,4,2,0,0,2,0,16,4,5,5,2,0
95NN03S1,566,112,236,162,47,9,193,87,101,4,0,1,99,53,44,1,0,1,94,34,57,3,0,0,335,20,116,148,43,8,36,2,28,6,0,0,80,4,23,47,5,1,115,1,28,65,19,2,51,1,8,20,17,5,29,5,20,3,1,0,24,7,9,7,1,0,38,5,19,10,4,0,14,2,7,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,23,3,12,6,2,0
95NN03S2,567,107,211,201,36,12,132,58,68,5,0,1,49,22,25,2,0,0,83,36,43,3,0,1,405,45,133,185,34,8,49,3,29,17,0,0,80,5,24,47,3,1,149,8,34,92,11,4,50,3,9,17,18,3,50,18,27,3,2,0,27,8,10,9,0,0,30,4,10,11,2,3,15,1,5,5,1,3,0,0,0,0,0,0,1,0,0,1,0,0,14,3,5,5,1,0
95NN04W1,1175,422,530,183,32,8,363,213,148,1,1,0,115,75,40,0,0,0,248,138,108,1,1,0,705,172,340,160,27,6,39,5,31,2,1,0,99,14,50,34,1,0,195,21,81,83,9,1,61,7,26,11,13,4,223,95,111,14,2,1,88,30,41,16,1,0,107,37,42,22,4,2,42,11,16,12,2,1,1,1,0,0,0,0,11,2,7,2,0,0,53,23,19,8,2,1
95NN05W1,1075,249,514,244,50,18,371,151,204,13,2,1,126,65,59,1,0,1,245,86,145,12,2,0,645,88,285,217,43,12,70,9,45,14,2,0,136,7,65,61,3,0,208,12,78,100,14,4,69,0,20,23,20,6,117,51,58,7,1,0,45,9,19,12,3,2,59,10,25,14,5,5,28,5,10,7,3,3,0,0,0,0,0,0,5,1,1,2,1,0,26,4,14,5,1,2
95NN06S1,450,153,184,83,24,6,153,81,70,2,0,0,69,42,26,1,0,0,84,39,44,1,0,0,264,64,101,73,21,5,21,7,10,4,0,0,42,4,21,13,4,0,77,3,30,32,10,2,41,6,11,15,6,3,52,28,21,3,0,0,31,16,8,6,1,0,33,8,13,8,3,1,15,6,3,2,3,1,0,0,0,0,0,0,3,0,3,0,0,0,15,2,7,6,0,0
95NN06S2,787,94,351,235,81,26,172,47,111,10,2,2,54,25,27,2,0,0,118,22,84,8,2,2,561,39,217,212,69,24,36,1,28,7,0,0,76,3,29,41,3,0,251,7,81,121,32,10,80,1,17,27,23,12,88,24,50,6,8,0,30,3,12,10,3,2,54,8,23,13,10,0,25,2,7,7,9,0,0,0,0,0,0,0,6,3,3,0,0,0,23,3,13,6,1,0
95NN07S1,595,123,280,160,23,9,112,55,52,5,0,0,27,13,14,0,0,0,85,42,38,5,0,0,453,61,215,146,22,9,13,1,9,3,0,0,77,8,43,25,1,0,161,9,60,78,11,3,64,1,20,27,10,6,104,35,64,5,0,0,34,7,19,8,0,0,30,7,13,9,1,0,18,4,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,3,0,0
95NN07S2,651,225,275,122,19,10,242,161,78,3,0,0,114,82,31,1,0,0,128,79,47,2,0,0,354,53,174,103,14,10,28,7,17,4,0,0,54,5,31,18,0,0,115,5,46,51,8,5,47,3,18,21,2,3,77,26,44,4,3,0,33,7,18,5,1,2,55,11,23,16,5,0,21,3,11,4,3,0,0,0,0,0,0,0,3,1,1,1,0,0,31,7,11,11,2,0
95NN08S1,566,71,195,211,58,31,119,45,68,5,0,1,55,27,27,1,0,0,64,18,41,4,0,1,414,20,117,196,54,27,42,4,25,13,0,0,87,2,23,55,6,1,153,5,25,88,24,11,66,2,11,23,17,13,31,5,16,6,4,0,35,2,17,11,3,2,33,6,10,10,4,3,4,1,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,27,4,9,8,3,3
95NN08S2,630,81,228,222,68,31,134,49,77,7,1,0,61,33,26,2,0,0,73,16,51,5,1,0,446,23,140,198,58,27,47,2,25,19,1,0,90,4,28,52,6,0,174,3,43,85,33,10,64,2,8,23,16,15,44,9,29,5,0,1,27,3,7,14,2,1,50,9,11,17,9,4,22,2,6,8,2,4,0,0,0,0,0,0,5,3,1,1,0,0,23,4,4,8,7,0
95NN09S1,587,30,163,261,88,45,99,13,72,9,4,1,43,10,31,0,2,0,56,3,41,9,2,1,458,16,85,238,80,39,40,3,23,13,1,0,97,1,17,71,5,3,205,7,19,121,47,11,65,0,2,18,22,23,29,4,20,2,2,1,22,1,4,13,3,1,30,1,6,14,4,5,8,0,0,4,1,3,0,0,0,0,0,0,5,1,2,2,0,0,17,0,4,8,3,2
95NN09S2,505,77,154,176,66,32,123,49,61,9,3,1,65,31,31,3,0,0,58,18,30,6,3,1,347,24,86,154,55,28,44,3,17,23,1,0,76,5,15,38,14,4,105,3,21,58,17,6,64,2,9,17,19,17,24,8,11,2,2,1,34,3,13,16,2,0,35,4,7,13,8,3,18,1,4,5,7,1,1,1,0,0,0,0,6,1,3,2,0,0,10,1,0,6,1,2
95NN10S1,669,154,307,156,33,19,267,109,144,10,1,3,150,76,67,4,0,3,117,33,77,6,1,0,367,37,152,138,25,15,66,9,39,17,0,1,90,4,38,45,3,0,91,4,25,51,6,5,43,2,9,12,12,8,44,11,27,4,1,1,33,7,14,9,3,0,35,8,11,8,7,1,8,1,3,1,3,0,0,0,0,0,0,0,4,2,2,0,0,0,23,5,6,7,4,1
95NN10S2,621,57,290,218,42,14,139,26,107,4,1,1,58,16,42,0,0,0,81,10,65,4,1,1,445,27,168,200,37,13,53,0,29,24,0,0,92,4,33,51,1,3,169,6,49,94,17,3,54,2,16,12,17,7,53,14,31,8,0,0,24,1,10,11,2,0,37,4,15,14,4,0,14,1,2,9,2,0,0,0,0,0,0,0,2,1,1,0,0,0,21,2,12,5,2,0
95NN11S1,637,92,250,222,51,22,119,49,70,0,0,0,52,26,26,0,0,0,67,23,44,0,0,0,477,34,168,209,44,22,29,1,19,9,0,0,104,4,37,59,4,0,177,1,44,99,25,8,66,1,19,21,11,14,62,20,34,7,1,0,39,7,15,14,3,0,41,9,12,13,7,0,14,2,3,5,4,0,0,0,0,0,0,0,4,1,2,1,0,0,23,6,7,7,3,0
95NN11S2,660,36,181,296,93,54,108,27,73,6,2,0,59,16,42,0,1,0,49,11,31,6,1,0,508,8,98,271,84,47,33,1,13,17,1,1,84,0,25,51,6,2,236,1,26,154,39,16,89,1,8,23,31,26,38,5,18,13,1,1,28,0,8,13,6,1,44,1,10,19,7,7,25,1,3,13,2,6,0,0,0,0,0,0,6,0,4,1,1,0,13,0,3,5,4,1
95NN12W1,1128,190,479,351,80,28,330,118,196,13,3,0,114,41,69,3,1,0,216,77,127,10,2,0,732,61,260,316,69,26,78,10,45,21,0,2,162,4,52,96,9,1,249,7,66,141,28,7,86,0,15,31,27,13,104,29,59,14,1,1,53,11,23,13,4,2,66,11,23,22,8,2,24,0,12,9,3,0,0,0,0,0,0,0,4,2,1,1,0,0,38,9,10,12,5,2
95NN13W1,1064,27,333,516,128,60,197,21,156,19,0,1,117,14,95,8,0,0,80,7,61,11,0,1,804,6,169,461,114,54,84,1,42,36,4,1,179,0,33,130,13,3,321,0,45,213,40,23,128,1,10,48,43,26,36,2,23,9,2,0,56,2,16,25,12,1,63,0,8,36,14,5,34,0,2,18,11,3,0,0,0,0,0,0,5,0,3,2,0,0,24,0,3,16,3,2
95NN14S1,652,95,271,196,62,28,175,64,98,8,1,4,68,28,38,0,0,2,107,36,60,8,1,2,435,28,159,174,54,20,46,4,31,10,1,0,73,2,29,38,4,0,156,2,36,86,23,9,60,4,10,21,18,7,59,10,36,9,3,1,41,6,17,10,5,3,42,3,14,14,7,4,19,0,5,6,5,3,0,0,0,0,0,0,4,1,1,2,0,0,19,2,8,6,2,1
95NN14S2,553,82,233,182,41,15,116,43,65,6,1,1,48,18,27,2,1,0,68,25,38,4,0,1,399,35,158,166,32,8,26,2,17,7,0,0,82,2,36,40,3,1,175,11,61,87,13,3,38,2,4,16,12,4,54,16,26,9,3,0,24,2,14,7,1,0,38,4,10,10,8,6,16,0,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4,6,5,3
95NN15W1,1230,317,536,304,57,16,393,180,204,9,0,0,169,89,78,2,0,0,224,91,126,7,0,0,768,120,305,278,51,14,83,15,45,22,1,0,175,16,66,87,5,1,251,19,81,125,22,4,85,7,24,29,18,7,114,41,66,4,2,1,60,22,23,11,3,1,69,17,27,17,6,2,36,7,17,7,3,2,0,0,0,0,0,0,4,3,0,1,0,0,29,7,10,9,3,0
95NN16S1,547,22,163,241,84,37,101,13,75,11,1,1,56,10,40,5,1,0,45,3,35,6,0,1,410,7,81,218,74,30,54,2,26,22,3,1,92,0,20,57,11,4,160,3,13,103,30,11,57,0,2,16,27,12,19,1,14,3,0,1,28,1,6,17,3,1,36,2,7,12,9,6,21,0,2,9,5,5,0,0,0,0,0,0,4,1,3,0,0,0,11,1,2,3,4,1
95NN16S2,581,38,181,228,77,57,100,23,68,8,0,1,56,19,32,5,0,0,44,4,36,3,0,1,445,10,111,210,67,47,51,0,29,22,0,0,89,1,24,51,8,5,174,1,24,100,34,15,64,0,3,18,19,24,35,5,20,7,2,1,32,3,11,12,4,2,36,5,2,10,10,9,20,2,0,3,8,7,0,0,0,0,0,0,3,1,0,2,0,0,13,2,2,5,2,2
95NN17W1,928,262,413,186,45,22,299,149,139,8,2,1,119,61,56,1,0,1,180,88,83,7,2,0,564,100,250,159,39,16,67,4,44,18,1,0,104,17,50,33,4,0,145,8,52,61,16,8,89,7,29,31,15,7,120,49,62,9,0,0,39,15,13,7,3,1,65,13,24,19,4,5,27,2,10,11,2,2,0,0,0,0,0,0,5,3,2,0,0,0,33,8,12,8,2,3
95NN18S1,534,176,244,83,18,13,204,109,93,2,0,0,66,31,35,0,0,0,138,78,58,2,0,0,287,54,135,71,16,11,35,6,21,8,0,0,60,9,27,19,5,0,65,9,25,22,5,4,38,1,14,12,5,6,46,22,22,2,0,0,43,7,26,8,1,1,43,13,16,10,2,2,14,2,5,6,0,1,0,0,0,0,0,0,2,0,2,0,0,0,27,11,9,4,2,1
95NN18S2,489,29,179,208,50,23,91,15,70,6,0,0,44,10,32,2,0,0,47,5,38,4,0,0,371,9,103,194,46,19,45,2,31,12,0,0,57,0,15,39,3,0,148,1,14,107,18,8,59,0,6,19,23,11,38,6,21,10,1,0,24,0,16,7,1,0,27,5,6,8,4,4,13,1,2,5,3,2,0,0,0,0,0,0,3,0,2,1,0,0,11,4,2,2,1,2
95NN19S1,686,101,269,245,55,16,196,71,121,2,2,0,104,50,54,0,0,0,92,21,67,2,2,0,464,27,141,230,51,15,41,4,23,11,3,0,106,4,39,58,4,1,179,6,26,123,17,7,53,0,8,18,21,6,41,6,25,8,2,0,44,7,20,12,4,1,26,3,7,13,2,1,10,1,2,5,1,1,0,0,0,0,0,0,3,1,2,0,0,0,13,1,3,8,1,0
95NN19S2,650,33,232,266,85,34,135,26,100,6,1,2,54,15,34,3,1,1,81,11,66,3,0,1,489,5,126,252,76,30,76,2,42,29,3,0,117,1,26,77,8,5,174,1,17,116,28,12,58,0,3,17,28,10,38,1,30,4,2,1,26,0,8,9,7,2,26,2,6,8,8,2,9,0,1,4,2,2,0,0,0,0,0,0,3,0,2,1,0,0,14,2,3,3,6,0
95NN20W1,1073,112,333,420,135,73,248,85,135,21,6,1,127,52,72,2,1,0,121,33,63,19,5,1,744,23,186,370,107,58,71,6,44,20,1,0,150,3,30,101,9,7,292,1,42,178,48,23,118,0,15,37,41,25,60,9,37,12,1,1,53,4,18,22,7,2,81,4,12,29,22,14,30,0,1,10,12,7,0,0,0,0,0,0,6,0,2,4,0,0,45,4,9,15,10,7
95NN21W1,1151,277,514,265,71,24,404,197,195,9,3,0,202,103,98,0,1,0,202,94,97,9,2,0,667,71,285,230,61,20,106,12,70,23,1,0,135,10,61,55,8,1,210,11,64,106,22,7,79,2,16,27,23,11,81,30,43,7,1,0,56,6,31,12,6,1,80,9,34,26,7,4,37,4,13,14,3,3,0,0,0,0,0,0,9,3,5,1,0,0,34,2,16,11,4,1
95NN22W1,1003,79,410,365,100,49,249,57,171,18,3,0,120,34,78,7,1,0,129,23,93,11,2,0,681,17,213,324,82,45,83,5,46,24,6,2,126,3,39,68,13,3,253,2,48,158,29,16,110,1,18,37,31,23,54,4,40,9,1,0,55,2,22,28,2,1,73,5,26,23,15,4,31,1,4,13,10,3,0,0,0,0,0,0,8,1,6,1,0,0,34,3,16,9,5,1
95NN23S1,513,43,196,190,48,36,122,26,84,11,0,1,41,13,24,4,0,0,81,13,60,7,0,1,360,14,100,171,45,30,21,2,12,7,0,0,47,1,14,26,5,1,165,1,32,102,21,9,68,1,8,24,16,19,32,4,25,3,0,0,27,5,9,9,3,1,31,3,12,8,3,5,15,1,7,3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,15,1,5,5,1,3
95NN23S2,646,86,244,235,60,21,149,56,86,6,1,0,51,25,26,0,0,0,98,31,60,6,1,0,455,22,148,214,51,20,51,4,28,19,0,0,89,4,31,49,5,0,161,1,30,110,14,6,77,1,13,22,28,13,51,11,35,3,2,0,26,1,11,11,2,1,42,8,10,15,8,1,25,5,6,7,7,0,0,0,0,0,0,0,5,2,2,1,0,0,12,1,2,7,1,1
95OO01W1,809,69,287,291,96,66,167,52,101,11,1,2,84,35,44,3,0,2,83,17,57,8,1,0,584,13,174,255,84,58,45,1,34,8,2,0,96,3,36,50,6,1,271,1,58,147,42,23,93,0,11,24,27,31,39,4,22,11,2,0,40,4,13,15,5,3,58,4,12,25,11,6,26,1,3,13,7,2,0,0,0,0,0,0,3,2,1,0,0,0,29,1,8,12,4,4
95OO02W1,703,83,200,249,102,69,149,60,78,10,1,0,75,36,38,1,0,0,74,24,40,9,1,0,502,16,112,223,89,62,35,1,23,10,1,0,96,2,29,49,13,3,209,3,31,122,33,20,95,1,10,19,32,33,24,6,9,6,2,1,43,3,10,17,8,5,52,7,10,16,12,7,21,3,1,7,6,4,1,0,1,0,0,0,1,0,0,1,0,0,29,4,8,8,6,3
95OO03W1,914,101,353,310,100,50,206,61,127,13,3,2,105,40,63,2,0,0,101,21,64,11,3,2,648,32,207,281,88,40,56,4,35,17,0,0,108,5,41,55,6,1,274,10,63,155,34,12,99,0,7,28,40,24,62,10,39,11,1,1,49,3,22,15,7,2,60,8,19,16,9,8,31,5,9,8,5,4,0,0,0,0,0,0,3,0,2,1,0,0,26,3,8,7,4,4
95OO04W1,877,126,336,279,77,59,216,83,118,6,3,6,111,51,56,2,0,2,105,32,62,4,3,4,601,33,199,256,64,49,52,4,37,10,1,0,88,4,37,43,4,0,268,3,55,159,30,21,85,2,10,25,23,25,66,12,42,8,3,1,42,8,18,11,3,2,60,10,19,17,10,4,18,3,5,3,5,2,0,0,0,0,0,0,3,1,1,1,0,0,39,6,13,13,5,2
95OO05W1,1021,387,448,150,23,13,285,152,124,8,0,1,71,40,30,1,0,0,214,112,94,7,0,1,586,182,262,113,18,11,35,15,17,2,1,0,102,23,51,26,2,0,191,52,79,48,8,4,56,8,20,18,4,6,135,68,58,7,1,1,67,16,37,12,2,0,150,53,62,29,5,1,66,26,25,11,3,1,0,0,0,0,0,0,4,3,1,0,0,0,80,24,36,18,2,0
95OO06W1,941,71,351,374,80,65,178,45,118,12,2,1,71,25,38,6,1,1,107,20,80,6,1,0,687,22,206,332,72,55,56,2,32,21,1,0,111,3,37,63,4,4,298,4,66,181,27,20,121,1,12,44,35,29,57,7,37,11,2,0,44,5,22,12,3,2,76,4,27,30,6,9,26,2,8,9,3,4,0,0,0,0,0,0,7,0,5,2,0,0,43,2,14,19,3,5
95OO07W1,854,76,295,290,122,71,202,57,124,12,7,2,97,43,50,1,3,0,105,14,74,11,4,2,598,16,159,258,104,61,48,2,33,11,1,1,99,2,24,62,10,1,246,5,46,139,34,22,123,0,12,28,49,34,43,6,29,5,1,2,39,1,15,13,9,1,54,3,12,20,11,8,23,0,3,6,9,5,0,0,0,0,0,0,9,1,5,2,1,0,22,2,4,12,1,3
95OO08W1,887,71,320,324,98,74,179,48,115,13,0,3,94,36,49,7,0,2,85,12,66,6,0,1,646,19,181,292,89,65,56,5,35,14,2,0,98,1,41,48,5,3,281,2,51,164,39,25,135,1,16,45,37,36,43,7,24,8,3,1,33,3,14,13,3,0,62,4,24,19,9,6,28,1,8,11,4,4,0,0,0,0,0,0,7,0,6,1,0,0,27,3,10,7,5,2
95OO09W1,744,90,270,256,72,56,181,59,112,9,0,1,89,37,49,3,0,0,92,22,63,6,0,1,501,23,134,230,63,51,38,4,25,9,0,0,73,2,25,43,3,0,213,4,35,126,26,22,88,1,11,25,23,28,43,9,23,8,3,0,46,3,15,19,8,1,62,8,24,17,9,4,25,4,7,8,5,1,1,1,0,0,0,0,8,1,6,1,0,0,28,2,11,8,4,3
95OO10W1,1163,201,492,341,84,45,238,111,115,11,1,0,85,48,35,2,0,0,153,63,80,9,1,0,834,75,347,309,64,39,49,6,35,8,0,0,114,10,43,58,1,2,330,10,124,167,15,14,129,3,24,44,37,21,145,39,90,12,3,1,67,7,31,20,8,1,91,15,30,21,19,6,46,6,10,11,15,4,0,0,0,0,0,0,7,1,4,1,1,0,38,8,16,9,3,2
95OO11W1,956,245,480,172,40,19,288,135,147,6,0,0,81,50,30,1,0,0,207,85,117,5,0,0,569,90,298,140,25,16,27,7,16,4,0,0,91,12,51,28,0,0,186,8,91,70,10,7,70,2,32,20,8,8,140,48,84,5,3,0,55,13,24,13,4,1,99,20,35,26,15,3,54,9,21,13,8,3,0,0,0,0,0,0,4,3,1,0,0,0,41,8,13,13,7,0
95OO12W1,999,134,424,316,94,31,216,65,141,7,3,0,79,27,51,1,0,0,137,38,90,6,3,0,700,54,254,280,83,29,41,5,18,17,1,0,123,0,45,63,13,2,258,4,77,138,28,11,104,2,18,34,35,15,129,37,80,11,1,0,45,6,16,17,5,1,83,15,29,29,8,2,29,3,11,10,3,2,0,0,0,0,0,0,12,6,2,4,0,0,42,6,16,15,5,0
95OO13W1,976,144,492,267,50,23,231,58,166,5,1,1,100,33,64,3,0,0,131,25,102,2,1,1,594,44,260,228,43,19,55,0,38,17,0,0,121,10,46,58,6,1,230,9,92,108,12,9,73,1,13,31,20,8,82,17,58,6,0,1,33,7,13,8,5,0,151,42,66,34,6,3,59,18,22,13,4,2,0,0,0,0,0,0,6,1,4,1,0,0,86,23,40,20,2,1
95OO14W1,866,103,315,313,87,48,182,71,103,6,1,1,90,42,47,1,0,0,92,29,56,5,1,1,613,23,191,284,77,38,60,2,38,18,2,0,112,5,48,51,8,0,270,4,47,165,37,17,88,1,13,25,28,21,44,8,29,7,0,0,39,3,16,18,2,0,71,9,21,23,9,9,32,3,9,6,8,6,0,0,0,0,0,0,4,1,1,2,0,0,35,5,11,15,1,3
95OO15W1,870,264,397,165,28,16,231,110,115,5,1,0,90,44,45,1,0,0,141,66,70,4,1,0,523,112,235,136,26,14,43,6,30,7,0,0,66,10,30,23,2,1,181,22,76,68,10,5,64,6,19,22,9,8,114,53,53,7,1,0,55,15,27,9,4,0,116,42,47,24,1,2,62,23,20,17,0,2,1,1,0,0,0,0,6,1,4,1,0,0,47,17,23,6,1,0
95OO16W1,853,162,351,251,64,25,249,115,125,8,1,0,126,73,50,3,0,0,123,42,75,5,1,0,559,38,213,225,61,22,56,3,37,13,1,2,123,4,53,58,8,0,189,9,49,104,21,6,87,0,19,31,26,11,50,17,30,1,1,1,54,5,25,18,4,2,45,9,13,18,2,3,10,1,3,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,8,10,11,2,3
95OO17W1,978,69,389,395,89,36,204,52,138,9,4,1,83,36,41,4,2,0,121,16,97,5,2,1,719,14,233,365,73,34,71,1,52,18,0,0,157,1,44,105,7,0,288,3,61,182,29,13,103,0,11,39,32,21,54,2,47,2,3,0,46,7,18,19,2,0,55,3,18,21,12,1,25,1,6,12,6,0,0,0,0,0,0,0,6,0,5,1,0,0,24,2,7,8,6,1
95OO18W1,1099,242,451,301,75,30,306,140,155,7,2,2,115,54,59,2,0,0,191,86,96,5,2,2,643,67,238,252,59,27,68,3,41,21,3,0,114,12,43,48,9,2,248,17,75,124,21,11,80,3,13,27,23,14,80,17,51,11,1,0,53,15,15,21,2,0,150,35,58,42,14,1,65,5,32,24,4,0,1,0,0,0,1,0,7,2,4,1,0,0,77,28,22,17,9,1
95OO19W1,1046,116,398,405,92,35,246,69,158,16,3,0,99,39,55,4,1,0,147,30,103,12,2,0,717,38,213,358,78,30,50,4,28,15,3,0,119,6,44,62,7,0,346,12,67,219,33,15,83,0,9,31,29,14,69,13,40,14,2,0,50,3,25,17,4,1,83,9,27,31,11,5,38,4,12,14,5,3,0,0,0,0,0,0,4,0,3,0,1,0,41,5,12,17,5,2
95OO20W1,854,143,383,265,48,15,254,99,143,10,2,0,115,60,52,3,0,0,139,39,91,7,2,0,547,34,223,234,43,13,72,4,54,13,1,0,118,4,48,60,6,0,203,8,60,113,16,6,65,0,10,31,17,7,50,13,33,3,1,0,39,5,18,14,2,0,53,10,17,21,3,2,28,6,6,13,2,1,0,0,0,0,0,0,4,0,3,1,0,0,21,4,8,7,1,1
95OO21W1,904,270,378,189,51,16,279,152,119,5,3,0,112,62,48,1,1,0,167,90,71,4,2,0,513,74,218,166,42,13,60,8,39,11,2,0,90,10,37,40,3,0,191,22,58,86,20,5,57,2,18,18,12,7,71,22,45,4,0,0,44,10,21,7,5,1,112,44,41,18,6,3,44,11,15,12,4,2,0,0,0,0,0,0,3,2,1,0,0,0,65,31,25,6,2,1
95OO22W1,956,78,329,370,99,80,169,46,113,9,1,0,56,24,29,3,0,0,113,22,84,6,1,0,718,26,205,332,83,72,36,4,27,5,0,0,93,3,31,54,4,1,319,3,68,189,31,28,126,1,8,43,36,38,70,7,45,14,1,3,74,8,26,27,11,2,69,6,11,29,15,8,33,1,6,12,8,6,0,0,0,0,0,0,9,3,2,4,0,0,27,2,3,13,7,2
95PP01W1,950,97,344,358,109,42,243,68,155,14,3,3,102,38,61,3,0,0,141,30,94,11,3,3,646,26,175,315,95,35,63,2,35,25,1,0,131,6,33,78,12,2,277,6,50,162,45,14,82,1,9,26,29,17,42,1,29,9,2,1,51,10,19,15,6,1,61,3,14,29,11,4,29,0,4,16,6,3,1,0,0,0,1,0,5,2,2,1,0,0,26,1,8,12,4,1
