GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95TT03S1,601,273,311,6,11,132,53,75,1,3,58,18,38,1,1,74,35,37,0,2,426,192,222,5,7,37,5,30,2,0,245,120,119,1,5,66,33,31,0,2,136,70,62,1,3,43,17,26,0,0,51,27,23,0,1,34,19,14,0,1,15,8,7,0,0,2,0,2,0,0,93,40,50,2,1,59,26,31,1,1,34,14,19,1,0,43,28,14,0,1,9,4,5,0,0,0,0,0,0,0,1,0,1,0,0,33,24,8,0,1
95TT03S2,574,306,258,2,8,133,54,79,0,0,52,19,33,0,0,81,35,46,0,0,402,224,169,1,8,23,9,14,0,0,292,166,119,1,6,62,25,33,1,3,166,107,57,0,2,64,34,29,0,1,31,15,14,0,2,15,5,10,0,0,14,10,2,0,2,2,0,2,0,0,56,34,22,0,0,28,17,11,0,0,28,17,11,0,0,39,28,10,1,0,21,15,5,1,0,0,0,0,0,0,3,2,1,0,0,15,11,4,0,0
95TT04W1,1018,932,70,3,13,256,235,18,0,3,101,94,5,0,2,155,141,13,0,1,705,653,41,2,9,39,35,3,0,1,493,458,30,1,4,100,91,8,0,1,289,268,18,1,2,104,99,4,0,1,52,46,2,1,3,27,25,1,0,1,24,20,1,1,2,1,1,0,0,0,121,114,6,0,1,61,55,6,0,0,60,59,0,0,1,57,44,11,1,1,24,19,4,1,0,0,0,0,0,0,10,8,2,0,0,23,17,5,0,1
95TT05S1,611,389,197,14,11,126,81,39,2,4,42,23,18,1,0,84,58,21,1,4,435,272,146,10,7,40,18,21,1,0,284,189,86,7,2,65,34,28,3,0,177,128,45,3,1,42,27,13,1,1,39,25,11,0,3,19,14,3,0,2,17,11,5,0,1,3,0,3,0,0,72,40,28,2,2,47,28,15,2,2,25,12,13,0,0,50,36,12,2,0,22,16,5,1,0,0,0,0,0,0,4,3,1,0,0,24,17,6,1,0
95TT05S2,518,350,161,0,7,176,112,61,0,3,72,47,25,0,0,104,65,36,0,3,304,206,96,0,2,15,9,6,0,0,143,103,40,0,0,32,23,9,0,0,76,55,21,0,0,35,25,10,0,0,49,27,20,0,2,22,12,8,0,2,26,15,11,0,0,1,0,1,0,0,97,67,30,0,0,58,41,17,0,0,39,26,13,0,0,38,32,4,0,2,12,7,4,0,1,0,0,0,0,0,4,4,0,0,0,22,21,0,0,1
95TT06W1,886,555,320,2,9,185,96,88,0,1,98,53,45,0,0,87,43,43,0,1,641,421,214,2,4,48,29,19,0,0,482,334,144,2,2,86,50,35,1,0,267,193,71,1,2,129,91,38,0,0,17,8,9,0,0,10,7,3,0,0,7,1,6,0,0,0,0,0,0,0,94,50,42,0,2,44,27,16,0,1,50,23,26,0,1,60,38,18,0,4,27,20,5,0,2,0,0,0,0,0,3,2,1,0,0,30,16,12,0,2
95TT07W1,874,402,454,8,10,152,65,84,3,0,82,32,49,1,0,70,33,35,2,0,665,307,344,4,10,56,16,40,0,0,500,241,253,2,4,99,46,49,1,3,270,140,128,1,1,131,55,76,0,0,33,17,13,0,3,10,5,4,0,1,19,9,8,0,2,4,3,1,0,0,76,33,38,2,3,26,9,14,0,3,50,24,24,2,0,57,30,26,1,0,24,14,10,0,0,0,0,0,0,0,5,3,2,0,0,28,13,14,1,0
95TT08W1,851,361,472,5,13,138,49,88,0,1,71,20,51,0,0,67,29,37,0,1,658,285,357,5,11,48,18,27,2,1,506,225,271,3,7,82,22,59,0,1,291,149,134,2,6,133,54,78,1,0,29,10,17,0,2,13,4,7,0,2,13,6,7,0,0,3,0,3,0,0,75,32,42,0,1,29,13,16,0,0,46,19,26,0,1,55,27,27,0,1,25,9,15,0,1,0,0,0,0,0,8,4,4,0,0,22,14,8,0,0
95TT09S1,439,409,29,0,1,71,66,5,0,0,41,37,4,0,0,30,29,1,0,0,333,312,21,0,0,31,30,1,0,0,248,230,18,0,0,34,31,3,0,0,148,136,12,0,0,66,63,3,0,0,8,8,0,0,0,4,4,0,0,0,3,3,0,0,0,1,1,0,0,0,46,44,2,0,0,10,10,0,0,0,36,34,2,0,0,35,31,3,0,1,15,13,1,0,1,0,0,0,0,0,4,3,1,0,0,16,15,1,0,0
95TT09S2,435,391,41,1,2,70,60,9,1,0,39,32,6,1,0,31,28,3,0,0,328,296,30,0,2,21,19,2,0,0,260,235,24,0,1,36,29,7,0,0,147,135,11,0,1,77,71,6,0,0,10,8,1,0,1,4,3,1,0,0,6,5,0,0,1,0,0,0,0,0,37,34,3,0,0,11,10,1,0,0,26,24,2,0,0,37,35,2,0,0,18,18,0,0,0,0,0,0,0,0,1,1,0,0,0,18,16,2,0,0
95TT10W1,1056,803,232,5,16,235,162,67,2,4,103,64,36,2,1,132,98,31,0,3,715,553,150,3,9,50,30,20,0,0,413,329,80,1,3,100,76,21,1,2,209,169,39,0,1,104,84,20,0,0,73,48,18,1,6,37,23,11,0,3,32,22,6,1,3,4,3,1,0,0,179,146,32,1,0,124,108,15,1,0,55,38,17,0,0,106,88,15,0,3,41,34,4,0,3,0,0,0,0,0,3,1,2,0,0,62,53,9,0,0
95TT11S1,488,408,78,0,2,70,51,19,0,0,39,28,11,0,0,31,23,8,0,0,367,316,50,0,1,28,21,7,0,0,285,246,38,0,1,54,41,12,0,1,165,147,18,0,0,66,58,8,0,0,13,12,1,0,0,5,5,0,0,0,7,6,1,0,0,1,1,0,0,0,41,37,4,0,0,23,21,2,0,0,18,16,2,0,0,51,41,9,0,1,15,11,3,0,1,0,0,0,0,0,5,5,0,0,0,31,25,6,0,0
95TT11S2,457,402,52,1,2,74,63,10,1,0,39,33,5,1,0,35,30,5,0,0,351,314,35,0,2,27,25,2,0,0,279,247,31,0,1,41,33,7,0,1,170,153,17,0,0,68,61,7,0,0,11,9,1,0,1,5,5,0,0,0,5,4,1,0,0,1,0,0,0,1,34,33,1,0,0,14,14,0,0,0,20,19,1,0,0,32,25,7,0,0,17,14,3,0,0,0,0,0,0,0,4,4,0,0,0,11,7,4,0,0
95TT12W1,898,276,602,9,11,198,46,146,4,2,91,22,67,1,1,107,24,79,3,1,650,206,432,5,7,69,17,52,0,0,468,157,305,4,2,91,17,72,0,2,278,111,165,2,0,99,29,68,2,0,26,6,19,0,1,6,0,5,0,1,16,6,10,0,0,4,0,4,0,0,87,26,56,1,4,39,9,27,1,2,48,17,29,0,2,50,24,24,0,2,24,13,10,0,1,0,0,0,0,0,6,3,3,0,0,20,8,11,0,1
95TT13S1,552,249,276,8,19,123,47,70,2,4,36,14,21,1,0,87,33,49,1,4,391,178,194,5,14,26,7,18,0,1,254,120,124,4,6,63,18,43,0,2,130,75,50,2,3,61,27,31,2,1,32,15,12,1,4,14,8,5,0,1,18,7,7,1,3,0,0,0,0,0,79,36,40,0,3,52,27,24,0,1,27,9,16,0,2,38,24,12,1,1,15,9,5,0,1,0,0,0,0,0,0,0,0,0,0,23,15,7,1,0
95TT13S2,555,310,215,7,23,168,90,69,1,8,74,32,41,0,1,94,58,28,1,7,322,186,121,5,10,19,8,11,0,0,157,95,56,1,5,38,18,19,0,1,90,62,24,0,4,29,15,13,1,0,34,18,11,1,4,18,7,9,1,1,16,11,2,0,3,0,0,0,0,0,112,65,43,3,1,68,40,26,1,1,44,25,17,2,0,65,34,25,1,5,27,12,13,0,2,0,0,0,0,0,6,3,3,0,0,32,19,9,1,3
95TT14W1,830,435,364,8,23,210,110,92,0,8,85,44,41,0,0,125,66,51,0,8,550,283,246,8,13,65,27,36,2,0,331,175,145,5,6,85,41,40,3,1,167,100,62,0,5,79,34,43,2,0,35,19,13,0,3,15,9,5,0,1,17,9,6,0,2,3,1,2,0,0,119,62,52,1,4,63,39,19,1,4,56,23,33,0,0,70,42,26,0,2,29,19,8,0,2,0,0,0,0,0,2,1,1,0,0,39,22,17,0,0
95TT15W1,833,229,590,4,10,178,30,146,0,2,87,14,72,0,1,91,16,74,0,1,585,182,391,4,8,60,15,44,1,0,426,150,268,2,6,78,17,57,1,3,261,108,151,0,2,87,25,60,1,1,19,2,17,0,0,10,1,9,0,0,6,1,5,0,0,3,0,3,0,0,80,15,62,1,2,41,6,33,0,2,39,9,29,1,0,70,17,53,0,0,29,7,22,0,0,1,0,1,0,0,8,1,7,0,0,32,9,23,0,0
95TT16W1,866,574,281,1,10,169,95,71,0,3,78,41,37,0,0,91,54,34,0,3,637,434,195,1,7,59,39,20,0,0,449,319,124,0,6,73,44,28,0,1,272,200,67,0,5,104,75,29,0,0,32,15,16,0,1,17,9,8,0,0,14,6,7,0,1,1,0,1,0,0,97,61,35,1,0,48,30,17,1,0,49,31,18,0,0,60,45,15,0,0,28,22,6,0,0,0,0,0,0,0,5,4,1,0,0,27,19,8,0,0
95UU06W1,569,436,114,2,17,159,111,43,1,4,66,45,20,1,0,93,66,23,0,4,379,302,64,1,12,60,45,14,0,1,221,175,38,1,7,57,40,16,0,1,113,95,12,1,5,51,40,10,0,1,20,16,2,0,2,9,7,2,0,0,9,8,0,0,1,2,1,0,0,1,78,66,10,0,2,49,42,5,0,2,29,24,5,0,0,31,23,7,0,1,9,8,1,0,0,0,0,0,0,0,6,5,1,0,0,16,10,5,0,1
95UU09W1,594,535,49,2,8,141,126,13,0,2,54,50,3,0,1,87,76,10,0,1,413,377,29,2,5,30,25,5,0,0,288,265,19,2,2,70,64,3,2,1,153,140,12,0,1,65,61,4,0,0,18,16,0,0,2,9,8,0,0,1,8,7,0,0,1,1,1,0,0,0,77,71,5,0,1,46,44,1,0,1,31,27,4,0,0,40,32,7,0,1,19,15,3,0,1,1,0,1,0,0,3,3,0,0,0,17,14,3,0,0
95UU14W1,718,532,172,3,11,232,168,57,2,5,75,52,22,1,0,157,116,35,1,5,443,332,105,0,6,48,29,19,0,0,216,164,50,0,2,62,46,16,0,0,117,92,23,0,2,37,26,11,0,0,37,30,5,0,2,15,11,4,0,0,21,18,1,0,2,1,1,0,0,0,142,109,31,0,2,86,66,18,0,2,56,43,13,0,0,43,32,10,1,0,17,14,3,0,0,0,0,0,0,0,5,4,1,0,0,21,14,6,1,0
95UU99C1,744,233,492,0,19,182,53,126,0,3,71,22,48,0,1,111,31,78,0,2,507,156,336,0,15,38,9,28,0,1,341,113,221,0,7,85,19,63,0,3,167,66,97,0,4,89,28,61,0,0,41,12,29,0,0,18,6,12,0,0,23,6,17,0,0,0,0,0,0,0,87,22,58,0,7,50,14,32,0,4,37,8,26,0,3,55,24,30,0,1,22,9,12,0,1,0,0,0,0,0,7,3,4,0,0,26,12,14,0,0
95UU99C2,789,33,734,3,19,269,13,249,2,5,118,3,112,2,1,151,10,137,0,4,492,19,458,1,14,86,1,83,0,2,236,14,215,1,6,86,1,84,0,1,95,11,78,1,5,55,2,53,0,0,35,0,33,0,2,13,0,12,0,1,19,0,18,0,1,3,0,3,0,0,135,4,127,0,4,91,3,84,0,4,44,1,43,0,0,28,1,27,0,0,10,0,10,0,0,0,0,0,0,0,3,1,2,0,0,15,0,15,0,0
95UU99C3,736,552,159,5,20,252,177,68,2,5,130,89,39,1,1,122,88,29,1,4,428,333,80,1,14,69,44,25,0,0,274,226,39,1,8,79,57,19,0,3,127,108,15,1,3,68,61,5,0,2,27,17,7,0,3,19,11,5,0,3,7,5,2,0,0,1,1,0,0,0,58,46,9,0,3,23,17,5,0,1,35,29,4,0,2,56,42,11,2,1,17,15,1,1,0,1,1,0,0,0,7,6,1,0,0,31,20,9,1,1
95UU99C4,680,60,597,8,15,164,10,148,3,3,86,5,79,1,1,78,5,69,2,2,469,45,408,5,11,56,0,53,2,1,314,34,272,3,5,82,7,71,2,2,155,20,131,1,3,77,7,70,0,0,32,7,24,0,1,18,4,13,0,1,12,2,10,0,0,2,1,1,0,0,67,4,59,0,4,31,2,28,0,1,36,2,31,0,3,47,5,41,0,1,16,2,13,0,1,0,0,0,0,0,9,0,9,0,0,22,3,19,0,0
95UU99C5,881,803,62,2,14,255,221,29,0,5,118,103,13,0,2,137,118,16,0,3,564,528,26,2,8,71,65,6,0,0,370,349,13,2,6,70,69,0,1,0,186,172,9,1,4,114,108,4,0,2,18,18,0,0,0,6,6,0,0,0,10,10,0,0,0,2,2,0,0,0,105,96,7,0,2,46,43,3,0,0,59,53,4,0,2,62,54,7,0,1,24,21,3,0,0,0,0,0,0,0,7,7,0,0,0,31,26,4,0,1
95UU99C6,897,577,298,2,20,296,193,99,0,4,134,77,56,0,1,162,116,43,0,3,525,344,167,1,13,44,22,20,0,2,310,206,97,0,7,77,49,24,0,4,163,113,47,0,3,70,44,26,0,0,41,31,9,0,1,13,9,4,0,0,27,21,5,0,1,1,1,0,0,0,130,85,41,1,3,81,61,17,1,2,49,24,24,0,1,76,40,32,1,3,26,18,7,0,1,0,0,0,0,0,7,4,3,0,0,43,18,22,1,2
95VV01S1,563,290,263,3,7,125,68,55,0,2,74,42,32,0,0,51,26,23,0,2,403,204,193,2,4,42,18,23,1,0,287,148,136,0,3,73,31,40,0,2,139,76,62,0,1,75,41,34,0,0,18,8,10,0,0,8,4,4,0,0,8,2,6,0,0,2,2,0,0,0,56,30,24,1,1,35,22,13,0,0,21,8,11,1,1,35,18,15,1,1,20,9,9,1,1,0,0,0,0,0,1,0,1,0,0,14,9,5,0,0
95VV01S2,608,195,394,1,18,172,61,103,0,8,79,17,60,0,2,93,44,43,0,6,405,120,275,1,9,45,6,39,0,0,256,65,182,1,8,69,12,55,0,2,135,38,90,1,6,52,15,37,0,0,23,12,11,0,0,7,5,2,0,0,14,6,8,0,0,2,1,1,0,0,81,37,43,0,1,42,24,17,0,1,39,13,26,0,0,31,14,16,0,1,11,6,5,0,0,0,0,0,0,0,5,1,4,0,0,15,7,7,0,1
95VV02W1,985,879,63,15,28,393,350,28,2,13,171,162,9,0,0,222,188,19,2,13,503,455,29,11,8,52,48,4,0,0,210,192,7,8,3,50,44,1,4,1,103,92,6,4,1,57,56,0,0,1,57,46,8,2,1,22,16,4,1,1,32,27,4,1,0,3,3,0,0,0,184,169,10,1,4,120,107,8,1,4,64,62,2,0,0,89,74,6,2,7,34,31,2,0,1,0,0,0,0,0,4,4,0,0,0,51,39,4,2,6
95VV03W1,996,635,336,4,21,289,174,110,1,4,137,65,72,0,0,152,109,38,1,4,620,406,196,3,15,57,25,32,0,0,318,208,99,2,9,64,44,16,0,4,178,123,49,2,4,76,41,34,0,1,58,33,22,0,3,29,17,12,0,0,28,16,9,0,3,1,0,1,0,0,187,140,43,1,3,114,91,19,1,3,73,49,24,0,0,87,55,30,0,2,36,26,10,0,0,0,0,0,0,0,7,4,3,0,0,44,25,17,0,2
95VV04W1,1052,497,535,4,16,214,120,90,0,4,110,53,56,0,1,104,67,34,0,3,765,345,405,4,11,80,28,51,0,1,554,244,299,4,7,119,57,62,0,0,316,138,169,3,6,119,49,68,1,1,39,22,16,0,1,16,11,5,0,0,21,10,10,0,1,2,1,1,0,0,92,51,39,0,2,53,31,20,0,2,39,20,19,0,0,73,32,40,0,1,37,12,25,0,0,0,0,0,0,0,10,6,4,0,0,26,14,11,0,1
95VV05S1,611,548,54,4,5,108,93,13,1,1,54,46,8,0,0,54,47,5,1,1,451,408,36,3,4,21,20,1,0,0,341,313,25,1,2,58,52,5,1,0,208,192,15,0,1,75,69,5,0,1,27,20,5,1,1,11,8,2,0,1,13,10,2,1,0,3,2,1,0,0,62,55,5,1,1,28,26,2,0,0,34,29,3,1,1,52,47,5,0,0,16,13,3,0,0,1,1,0,0,0,8,8,0,0,0,27,25,2,0,0
95VV05S2,753,694,46,3,10,87,79,6,1,1,27,23,3,1,0,60,56,3,0,1,615,571,36,2,6,35,33,2,0,0,462,434,23,1,4,66,64,2,0,0,318,296,17,1,4,78,74,4,0,0,31,24,5,0,2,16,15,1,0,0,13,8,3,0,2,2,1,1,0,0,87,80,6,1,0,59,52,6,1,0,28,28,0,0,0,51,44,4,0,3,23,19,3,0,1,0,0,0,0,0,2,2,0,0,0,26,23,1,0,2
95VV06W1,1153,1099,40,1,13,255,248,5,0,2,113,111,1,0,1,142,137,4,0,1,801,763,27,1,10,50,48,1,0,1,526,500,19,1,6,79,76,2,1,0,324,306,13,0,5,123,118,4,0,1,42,39,2,0,1,22,20,1,0,1,19,18,1,0,0,1,1,0,0,0,183,176,5,0,2,120,114,4,0,2,63,62,1,0,0,97,88,8,0,1,41,37,4,0,0,1,0,1,0,0,7,7,0,0,0,48,44,3,0,1
95VV07S1,877,758,100,3,16,319,277,36,2,4,101,84,15,0,2,218,193,21,2,2,503,440,52,1,10,50,45,5,0,0,251,220,27,1,3,59,48,10,0,1,116,102,12,1,1,76,70,5,0,1,48,37,9,0,2,24,22,1,0,1,24,15,8,0,1,0,0,0,0,0,154,138,11,0,5,111,98,8,0,5,43,40,3,0,0,55,41,12,0,2,11,7,3,0,1,0,0,0,0,0,5,5,0,0,0,39,29,9,0,1
95VV07S2,780,681,83,3,13,153,137,15,0,1,52,43,9,0,0,101,94,6,0,1,593,515,64,2,12,48,36,12,0,0,404,356,39,1,8,77,65,10,0,2,258,228,23,1,6,69,63,6,0,0,29,27,2,0,0,16,15,1,0,0,12,11,1,0,0,1,1,0,0,0,112,96,11,1,4,74,63,6,1,4,38,33,5,0,0,34,29,4,1,0,19,16,2,1,0,0,0,0,0,0,1,0,1,0,0,14,13,1,0,0
95VV08W1,1006,941,57,1,7,233,220,10,0,3,98,95,3,0,0,135,125,7,0,3,692,653,37,1,1,29,26,3,0,0,447,428,18,1,0,84,80,4,0,0,246,233,12,1,0,117,115,2,0,0,24,17,6,0,1,10,8,1,0,1,12,7,5,0,0,2,2,0,0,0,192,182,10,0,0,126,118,8,0,0,66,64,2,0,0,81,68,10,0,3,50,44,5,0,1,0,0,0,0,0,3,3,0,0,0,28,21,5,0,2
95VV09W1,967,928,34,1,4,252,246,5,0,1,91,88,3,0,0,161,158,2,0,1,620,596,21,1,2,49,46,2,0,1,324,314,10,0,0,69,68,1,0,0,159,153,6,0,0,96,93,3,0,0,41,37,3,0,1,19,19,0,0,0,19,15,3,0,1,3,3,0,0,0,206,199,6,1,0,126,121,4,1,0,80,78,2,0,0,95,86,8,0,1,44,39,5,0,0,0,0,0,0,0,2,2,0,0,0,49,45,3,0,1
95VV10S1,560,530,16,3,11,108,98,6,1,3,33,33,0,0,0,75,65,6,1,3,400,384,10,0,6,27,26,1,0,0,170,164,3,0,3,24,23,1,0,0,107,102,2,0,3,39,39,0,0,0,45,42,1,0,2,23,21,1,0,1,22,21,0,0,1,0,0,0,0,0,158,152,5,0,1,116,112,4,0,0,42,40,1,0,1,52,48,0,2,2,22,20,0,0,2,1,1,0,0,0,0,0,0,0,0,29,27,0,2,0
95VV10S2,626,569,32,10,15,172,162,6,3,1,60,58,2,0,0,112,104,4,3,1,364,332,21,4,7,41,41,0,0,0,157,142,9,3,3,35,29,5,0,1,85,77,4,2,2,37,36,0,1,0,33,23,7,0,3,14,10,2,0,2,15,10,4,0,1,4,3,1,0,0,133,126,5,1,1,90,85,3,1,1,43,41,2,0,0,90,75,5,3,7,21,15,5,0,1,2,0,0,0,2,0,0,0,0,0,67,60,0,3,4
95VV11S1,678,612,58,0,8,121,112,7,0,2,51,46,5,0,0,70,66,2,0,2,517,463,49,0,5,52,44,8,0,0,326,293,30,0,3,60,58,2,0,0,185,165,18,0,2,81,70,10,0,1,25,20,5,0,0,10,10,0,0,0,15,10,5,0,0,0,0,0,0,0,114,106,6,0,2,61,56,4,0,1,53,50,2,0,1,40,37,2,0,1,21,20,1,0,0,0,0,0,0,0,2,2,0,0,0,17,15,1,0,1
95VV11S2,806,652,133,10,11,160,123,33,1,3,44,27,17,0,0,116,96,16,1,3,590,485,93,6,6,38,31,7,0,0,402,335,58,5,4,77,67,10,0,0,263,216,42,4,1,62,52,6,1,3,45,30,14,0,1,24,16,8,0,0,18,14,3,0,1,3,0,3,0,0,105,89,14,1,1,70,61,8,0,1,35,28,6,1,0,56,44,7,3,2,28,22,3,2,1,0,0,0,0,0,3,2,1,0,0,25,20,3,1,1
95VV12S1,584,537,38,4,5,127,113,12,1,1,51,46,5,0,0,76,67,7,1,1,387,363,20,1,3,35,33,2,0,0,205,194,11,0,0,41,41,0,0,0,121,112,9,0,0,43,41,2,0,0,27,22,3,0,2,12,8,2,0,2,13,12,1,0,0,2,2,0,0,0,120,114,4,1,1,82,78,2,1,1,38,36,2,0,0,70,61,6,2,1,27,24,2,1,0,0,0,0,0,0,4,4,0,0,0,39,33,4,1,1
95VV12S2,580,498,70,2,10,156,122,31,1,2,59,40,17,0,2,97,82,14,1,0,384,342,34,1,7,27,23,4,0,0,214,194,18,0,2,50,48,2,0,0,103,94,8,0,1,61,52,8,0,1,48,37,6,1,4,19,12,3,1,3,27,23,3,0,1,2,2,0,0,0,95,88,6,0,1,63,60,2,0,1,32,28,4,0,0,40,34,5,0,1,15,13,2,0,0,0,0,0,0,0,1,1,0,0,0,24,20,3,0,1
95VV13S1,630,324,289,6,11,110,50,57,2,1,49,18,30,1,0,61,32,27,1,1,468,250,205,4,9,30,10,19,1,0,373,209,158,2,4,62,29,33,0,0,242,150,87,1,4,69,30,38,1,0,18,4,10,1,3,10,2,6,1,1,8,2,4,0,2,0,0,0,0,0,47,27,18,0,2,26,15,9,0,2,21,12,9,0,0,52,24,27,0,1,23,14,9,0,0,0,0,0,0,0,4,1,3,0,0,25,9,15,0,1
95VV13S2,424,310,107,1,6,61,38,22,0,1,31,17,14,0,0,30,21,8,0,1,332,249,77,1,5,19,13,6,0,0,267,200,61,1,5,39,29,9,1,0,146,114,29,0,3,82,57,23,0,2,9,6,3,0,0,6,4,2,0,0,1,0,1,0,0,2,2,0,0,0,37,30,7,0,0,14,13,1,0,0,23,17,6,0,0,31,23,8,0,0,14,10,4,0,0,0,0,0,0,0,3,2,1,0,0,14,11,3,0,0
95VV14S1,718,653,46,5,14,173,165,6,2,0,58,58,0,0,0,115,107,6,2,0,436,402,27,1,6,24,22,2,0,0,254,240,11,1,2,49,45,4,0,0,150,141,6,1,2,55,54,1,0,0,44,34,7,0,3,24,20,2,0,2,19,13,5,0,1,1,1,0,0,0,114,106,7,0,1,74,69,4,0,1,40,37,3,0,0,109,86,13,2,8,44,33,5,2,4,0,0,0,0,0,1,1,0,0,0,64,52,8,0,4
95VV14S2,569,541,18,4,6,187,179,7,0,1,83,82,1,0,0,104,97,6,0,1,343,326,9,3,5,37,36,0,1,0,214,202,6,2,4,49,46,3,0,0,93,85,3,1,4,72,71,0,1,0,26,24,2,0,0,16,16,0,0,0,8,7,1,0,0,2,1,1,0,0,66,64,1,0,1,29,27,1,0,1,37,37,0,0,0,39,36,2,1,0,16,14,1,1,0,0,0,0,0,0,0,0,0,0,0,23,22,1,0,0
95VV15S1,555,483,48,2,22,149,132,14,0,3,66,58,7,0,1,83,74,7,0,2,332,299,26,1,6,12,10,2,0,0,158,145,10,1,2,30,28,2,0,0,78,72,4,1,1,50,45,4,0,1,20,13,5,0,2,7,4,1,0,2,11,7,4,0,0,2,2,0,0,0,142,131,9,0,2,96,92,3,0,1,46,39,6,0,1,74,52,8,1,13,21,17,3,0,1,0,0,0,0,0,2,2,0,0,0,51,33,5,1,12
95VV15S2,585,495,79,5,6,139,110,26,0,3,49,38,11,0,0,90,72,15,0,3,400,351,43,3,3,26,15,10,1,0,263,234,27,1,1,48,41,7,0,0,155,140,13,1,1,60,53,7,0,0,22,20,1,1,0,8,7,1,0,0,12,11,0,1,0,2,2,0,0,0,89,82,5,0,2,67,62,3,0,2,22,20,2,0,0,46,34,10,2,0,18,17,1,0,0,1,0,1,0,0,1,0,1,0,0,26,17,7,2,0
95VV16W1,1043,995,37,3,8,218,209,7,0,2,91,88,2,0,1,127,121,5,0,1,736,703,26,3,4,58,58,0,0,0,491,469,17,3,2,90,82,4,2,2,279,266,12,1,0,122,121,1,0,0,20,18,2,0,0,9,8,1,0,0,11,10,1,0,0,0,0,0,0,0,167,158,7,0,2,87,81,4,0,2,80,77,3,0,0,89,83,4,0,2,42,39,2,0,1,0,0,0,0,0,7,7,0,0,0,40,37,2,0,1
95VV17S1,719,676,30,0,13,134,123,8,0,3,61,58,3,0,0,73,65,5,0,3,524,497,18,0,9,42,42,0,0,0,325,309,8,0,8,56,51,0,0,5,196,185,8,0,3,73,73,0,0,0,40,34,5,0,1,13,10,3,0,0,25,23,1,0,1,2,1,1,0,0,117,112,5,0,0,81,78,3,0,0,36,34,2,0,0,61,56,4,0,1,36,31,4,0,1,0,0,0,0,0,5,5,0,0,0,20,20,0,0,0
95VV17S2,691,658,27,4,2,136,128,5,1,2,55,53,2,0,0,81,75,3,1,2,496,473,20,3,0,26,26,0,0,0,326,311,12,3,0,61,59,2,0,0,204,192,10,2,0,61,60,0,1,0,21,20,1,0,0,5,4,1,0,0,11,11,0,0,0,5,5,0,0,0,123,116,7,0,0,81,76,5,0,0,42,40,2,0,0,59,57,2,0,0,37,35,2,0,0,0,0,0,0,0,3,3,0,0,0,19,19,0,0,0
95VV18S1,705,108,569,5,23,183,27,152,1,3,95,12,82,0,1,88,15,70,1,2,480,68,395,2,15,54,5,48,0,1,300,26,269,0,5,68,5,61,0,2,164,17,145,0,2,68,4,63,0,1,40,18,16,1,5,20,8,8,0,4,18,9,7,1,1,2,1,1,0,0,86,19,62,1,4,52,14,35,0,3,34,5,27,1,1,42,13,22,2,5,19,2,13,1,3,0,0,0,0,0,5,1,4,0,0,18,10,5,1,2
95VV18S2,697,285,378,4,30,218,91,119,1,7,91,33,58,0,0,127,58,61,1,7,418,166,235,2,15,28,5,23,0,0,250,87,155,1,7,65,26,37,0,2,109,35,69,0,5,76,26,49,1,0,44,26,14,1,3,18,11,6,0,1,24,14,8,0,2,2,1,0,1,0,96,48,43,0,5,60,32,24,0,4,36,16,19,0,1,61,28,24,1,8,27,11,12,0,4,0,0,0,0,0,4,1,3,0,0,30,16,9,1,4
