GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95BB11S2,1495,87,1270,22,116,880,41,775,12,52,365,25,302,6,32,189,20,149,0,20,61,1,44,4,12,1256,67,1075,16,98,828,40,728,12,48,277,15,230,4,28,103,11,82,0,10,48,1,35,0,12,73,7,59,1,6,3,0,3,0,0,27,3,23,0,1,38,4,29,0,5,5,0,4,1,0,11,1,9,0,1,0,0,0,0,0,6,0,6,0,0,5,1,3,0,1,0,0,0,0,0,155,12,127,5,11,49,1,44,0,4,55,7,43,2,3,43,4,35,0,4,8,0,5,3,0
95BB12S1,1440,142,1039,39,220,488,46,385,8,49,421,34,298,17,72,333,36,238,4,55,198,26,118,10,44,680,55,533,21,71,324,32,262,5,25,210,13,146,12,39,101,5,88,4,4,45,5,37,0,3,447,38,307,5,97,110,10,83,2,15,132,12,101,0,19,142,14,93,0,35,63,2,30,3,28,36,1,31,0,4,1,0,0,0,1,9,0,9,0,0,16,1,12,0,3,10,0,10,0,0,277,48,168,13,48,53,4,40,1,8,70,9,42,5,14,74,16,45,0,13,80,19,41,7,13
95BB12S2,1336,91,1107,16,122,980,59,830,14,77,185,23,147,2,13,119,2,98,0,19,52,7,32,0,13,1085,67,917,15,86,919,55,783,14,67,107,11,88,1,7,54,1,41,0,12,5,0,5,0,0,175,15,136,1,23,28,2,19,0,7,54,6,44,1,3,54,1,49,0,4,39,6,24,0,9,8,1,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,1,2,0,2,68,8,49,0,11,33,2,28,0,3,24,6,15,0,3,8,0,5,0,3,3,0,1,0,2
95BB13S1,1392,82,1130,16,164,700,49,590,2,59,316,18,248,8,42,285,12,218,6,49,91,3,74,0,14,927,69,759,13,86,652,48,550,1,53,145,11,114,6,14,106,9,75,6,16,24,1,20,0,3,346,6,273,3,64,24,0,20,1,3,126,4,92,2,28,152,0,124,0,28,44,2,37,0,5,45,1,41,0,3,3,0,3,0,0,23,1,22,0,0,7,0,4,0,3,12,0,12,0,0,74,6,57,0,11,21,1,17,0,3,22,2,20,0,0,20,3,15,0,2,11,0,5,0,6
95BB13S2,1466,128,1184,28,126,686,43,595,9,39,437,46,329,5,57,217,32,149,13,23,126,7,111,1,7,1045,95,860,25,65,606,40,530,8,28,275,31,215,5,24,130,23,85,11,11,34,1,30,1,2,247,11,213,3,20,39,1,37,1,0,93,8,69,0,16,44,0,41,2,1,71,2,66,0,3,18,4,14,0,0,4,0,4,0,0,6,0,6,0,0,8,4,4,0,0,0,0,0,0,0,156,18,97,0,41,37,2,24,0,11,63,7,39,0,17,35,5,19,0,11,21,4,15,0,2
95BB13S3,1580,101,1281,9,189,877,51,732,7,87,405,20,334,1,50,211,16,160,0,35,87,14,55,1,17,1423,82,1186,9,146,831,42,708,7,74,368,19,307,1,41,176,14,137,0,25,48,7,34,1,6,16,0,10,0,6,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,7,0,7,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,133,19,77,0,37,46,9,24,0,13,28,1,24,0,3,27,2,15,0,10,32,7,14,0,11
95BB14S1,1510,81,1301,12,116,1188,61,1034,12,81,177,5,153,0,19,120,11,94,0,15,25,4,20,0,1,1387,74,1216,12,85,1124,55,988,12,69,149,4,135,0,10,99,11,82,0,6,15,4,11,0,0,16,0,12,0,4,0,0,0,0,0,8,0,6,0,2,8,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,73,0,27,64,6,46,0,12,20,1,12,0,7,13,0,6,0,7,10,0,9,0,1
95BB14S2,1578,127,1278,18,155,1141,97,933,13,98,206,10,165,0,31,125,5,111,1,8,106,15,69,4,18,1356,103,1135,14,104,1076,89,894,11,82,151,2,131,0,18,80,1,74,1,4,49,11,36,2,0,64,0,60,2,2,2,0,2,0,0,9,0,9,0,0,24,0,24,0,0,29,0,25,2,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,155,24,82,2,47,63,8,37,2,16,46,8,25,0,13,18,4,12,0,2,28,4,8,0,16
95BB15S1,2005,1059,810,18,118,1261,646,537,10,68,385,204,148,3,30,237,137,93,0,7,122,72,32,5,13,1689,898,691,9,91,1165,595,503,6,61,295,162,113,3,17,147,91,54,0,2,82,50,21,0,11,86,40,43,0,3,8,5,3,0,0,25,14,10,0,1,40,17,22,0,1,13,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,121,76,9,24,88,46,31,4,7,65,28,25,0,12,50,29,17,0,4,27,18,3,5,1
95BB15S2,1484,958,442,5,79,690,417,237,4,32,385,251,105,1,28,303,215,71,0,17,106,75,29,0,2,1030,677,313,3,37,578,350,203,3,22,228,155,60,0,13,155,124,31,0,0,69,48,19,0,2,175,119,49,1,6,23,10,12,0,1,56,32,19,1,4,80,65,14,0,1,16,12,4,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,162,78,1,36,87,57,20,1,9,101,64,26,0,11,68,26,26,0,16,21,15,6,0,0
95BB16S1,1533,67,1328,17,121,1178,42,1047,7,82,198,11,151,7,29,103,7,86,3,7,54,7,44,0,3,1411,55,1237,8,111,1138,41,1011,5,81,157,6,126,3,22,71,2,64,0,5,45,6,36,0,3,9,0,9,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,82,9,10,40,1,36,2,1,40,5,24,4,7,27,5,17,3,2,6,1,5,0,0
95BB16S2,1600,106,1337,14,143,1268,73,1085,10,100,172,19,130,1,22,112,9,85,3,15,48,5,37,0,6,1441,84,1219,13,125,1193,67,1023,9,94,127,7,101,1,18,82,8,63,3,8,39,2,32,0,5,48,0,40,0,8,8,0,8,0,0,21,0,18,0,3,18,0,13,0,5,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,108,22,75,1,10,67,6,54,1,6,24,12,11,0,1,9,1,6,0,2,8,3,4,0,1
95BB17S1,1793,122,1421,7,243,667,41,540,3,83,604,37,476,1,90,366,21,300,3,42,156,23,105,0,28,1431,102,1165,5,159,608,39,500,1,68,483,32,381,1,69,266,20,224,3,19,74,11,60,0,3,173,9,129,0,35,18,2,12,0,4,59,1,49,0,9,62,0,48,0,14,34,6,20,0,8,8,0,3,0,5,2,0,2,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,181,11,124,2,44,39,0,26,2,11,56,4,45,0,7,38,1,28,0,9,48,6,25,0,17
95BB17S2,1742,109,1374,19,240,964,60,810,11,83,409,15,300,5,89,229,13,174,3,39,140,21,90,0,29,1293,100,1033,13,147,863,55,728,9,71,238,12,179,4,43,118,12,87,0,19,74,21,39,0,14,267,3,209,1,54,28,1,25,0,2,116,1,84,1,30,80,1,68,0,11,43,0,32,0,11,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,178,6,131,5,36,73,4,57,2,10,55,2,37,0,16,27,0,18,3,6,23,0,19,0,4
95BB18S1,1688,45,1431,15,197,759,16,663,9,71,466,18,389,5,54,368,11,298,1,58,95,0,81,0,14,1154,26,983,9,136,639,12,560,9,58,286,11,235,0,40,179,3,140,0,36,50,0,48,0,2,227,10,203,0,14,32,0,28,0,4,69,3,61,0,5,111,7,99,0,5,15,0,15,0,0,42,1,39,1,1,2,0,1,0,1,22,0,21,1,0,12,1,11,0,0,6,0,6,0,0,265,8,206,5,46,86,4,74,0,8,89,4,72,4,9,66,0,48,1,17,24,0,12,0,12
95BB18S2,2524,148,2061,12,303,1962,113,1618,10,221,376,20,304,2,50,134,10,97,0,27,52,5,42,0,5,2287,116,1898,12,261,1828,96,1522,10,200,327,10,275,2,40,101,6,77,0,18,31,4,24,0,3,18,0,12,0,6,3,0,1,0,2,2,0,2,0,0,3,0,1,0,2,10,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,32,151,0,36,131,17,95,0,19,47,10,27,0,10,30,4,19,0,7,11,1,10,0,0
95BB19S1,1557,162,1250,15,130,897,74,767,3,53,370,42,284,2,42,208,35,137,9,27,82,11,62,1,8,1311,143,1056,10,102,836,72,719,0,45,288,38,221,1,28,141,27,85,8,21,46,6,31,1,8,86,2,82,1,1,3,0,3,0,0,39,2,36,0,1,33,0,32,1,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,17,112,4,27,58,2,45,3,8,43,2,27,1,13,34,8,20,0,6,25,5,20,0,0
95BB19S2,1777,135,1429,11,202,1223,91,998,11,123,391,30,311,0,50,104,4,93,0,7,59,10,27,0,22,1657,109,1363,11,174,1179,80,972,11,116,343,20,288,0,35,93,3,83,0,7,42,6,20,0,16,7,0,4,0,3,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,110,25,61,0,24,44,11,26,0,7,42,9,22,0,11,7,1,6,0,0,17,4,7,0,6
95BB19S3,1391,109,1090,21,171,809,66,677,4,62,345,27,249,5,64,171,14,127,0,30,66,2,37,12,15,1285,90,1048,18,129,778,63,655,3,57,312,22,242,3,45,144,5,118,0,21,51,0,33,12,6,16,1,5,1,9,2,0,1,1,0,0,0,0,0,0,4,1,0,0,3,10,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,18,37,2,33,29,3,21,0,5,33,5,7,2,19,23,8,9,0,6,5,2,0,0,3
95BB20S1,1844,1401,364,2,77,1008,714,246,2,46,432,335,75,0,22,262,227,30,0,5,142,125,13,0,4,1501,1158,290,1,52,887,647,205,1,34,338,270,56,0,12,180,158,18,0,4,96,83,11,0,2,84,73,7,0,4,10,8,2,0,0,21,18,2,0,1,25,21,3,0,1,28,26,0,0,2,21,15,5,0,1,6,0,5,0,1,3,3,0,0,0,12,12,0,0,0,0,0,0,0,0,238,155,62,1,20,105,59,34,1,11,70,44,17,0,9,45,36,9,0,0,18,16,2,0,0
95BB20S2,1524,1277,185,7,55,521,409,97,2,13,423,353,44,4,22,340,302,18,1,19,240,213,26,0,1,980,829,123,2,26,414,321,83,2,8,253,215,27,0,11,195,183,5,0,7,118,110,8,0,0,247,218,19,3,7,26,25,1,0,0,65,60,1,3,1,82,70,7,0,5,74,63,10,0,1,38,29,5,1,3,2,2,0,0,0,4,3,1,0,0,20,14,2,1,3,12,10,2,0,0,259,201,38,1,19,79,61,13,0,5,101,75,15,1,10,43,35,4,0,4,36,30,6,0,0
95BB21S1,2379,89,2084,28,178,1242,46,1100,8,88,698,29,601,14,54,332,11,287,6,28,107,3,96,0,8,1923,54,1727,23,119,1105,34,998,7,66,528,15,472,10,31,229,4,200,6,19,61,1,57,0,3,149,4,133,3,9,12,1,11,0,0,78,1,67,3,7,40,0,38,0,2,19,2,17,0,0,18,4,12,0,2,2,0,2,0,0,11,4,5,0,2,0,0,0,0,0,5,0,5,0,0,289,27,212,2,48,123,11,89,1,22,81,9,57,1,14,63,7,49,0,7,22,0,17,0,5
95BB21S2,2320,497,1577,16,230,1451,332,988,11,120,491,86,347,1,57,265,51,176,4,34,113,28,66,0,19,2009,450,1357,14,188,1309,314,881,11,103,405,78,282,1,44,205,36,141,2,26,90,22,53,0,15,54,4,44,0,6,8,0,8,0,0,18,1,15,0,2,26,3,19,0,4,2,0,2,0,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,255,43,175,2,35,134,18,99,0,17,66,7,49,0,10,34,12,16,2,4,21,6,11,0,4
95BB22S1,1525,78,1230,7,210,648,21,559,3,65,469,32,348,0,89,291,13,240,2,36,117,12,83,2,20,1032,40,847,4,141,571,19,493,3,56,286,14,214,0,58,120,4,97,1,18,55,3,43,0,9,318,17,253,3,45,42,2,34,0,6,126,7,101,0,18,105,1,87,1,16,45,7,31,2,5,18,3,14,0,1,0,0,0,0,0,7,3,4,0,0,7,0,7,0,0,4,0,3,0,1,157,18,116,0,23,35,0,32,0,3,50,8,29,0,13,59,8,49,0,2,13,2,6,0,5
95BB22S2,1468,76,1185,7,200,397,19,333,5,40,543,30,435,2,76,377,19,307,0,51,151,8,110,0,33,753,29,635,5,84,320,14,271,4,31,269,10,220,1,38,125,5,112,0,8,39,0,32,0,7,569,32,439,0,98,43,3,37,0,3,224,14,179,0,31,200,12,149,0,39,102,3,74,0,25,18,2,14,0,2,0,0,0,0,0,2,0,0,0,2,15,2,13,0,0,1,0,1,0,0,128,13,97,2,16,34,2,25,1,6,48,6,36,1,5,37,0,33,0,4,9,5,3,0,1
95BB23S1,1540,204,1181,13,142,1095,125,875,8,87,269,63,170,4,32,133,8,104,1,20,43,8,32,0,3,1400,174,1108,11,107,1058,117,856,7,78,218,41,152,4,21,101,8,85,0,8,23,8,15,0,0,17,0,10,1,6,0,0,0,0,0,6,0,3,0,3,5,0,3,1,1,6,0,4,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,118,30,58,1,29,37,8,19,1,9,45,22,15,0,8,22,0,11,0,11,14,0,13,0,1
95BB23S2,1436,126,1173,28,109,999,73,843,15,68,273,35,211,6,21,140,18,100,2,20,24,0,19,5,0,1303,109,1082,27,85,950,70,806,14,60,230,29,181,6,14,103,10,80,2,11,20,0,15,5,0,7,0,6,1,0,2,0,1,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,17,85,0,24,47,3,36,0,8,43,6,30,0,7,32,8,15,0,9,4,0,4,0,0
95CC01W1,2376,2157,155,18,46,1034,932,71,7,24,573,531,28,1,13,469,430,32,1,6,300,264,24,9,3,1643,1493,104,15,31,837,761,51,6,19,352,326,19,0,7,266,245,17,0,4,188,161,17,9,1,172,163,7,0,2,23,22,1,0,0,70,68,2,0,0,59,56,3,0,0,20,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,501,44,3,13,174,149,19,1,5,151,137,7,1,6,144,129,12,1,2,92,86,6,0,0
95CC02W1,2693,1889,760,3,41,1677,1092,563,3,19,438,361,66,0,11,268,200,61,0,7,310,236,70,0,4,2364,1623,707,3,31,1566,1010,539,3,14,359,298,55,0,6,189,136,46,0,7,250,179,67,0,4,37,33,3,0,1,1,0,1,0,0,8,5,2,0,1,12,12,0,0,0,16,16,0,0,0,38,36,2,0,0,8,7,1,0,0,8,8,0,0,0,12,11,1,0,0,10,10,0,0,0,254,197,48,0,9,102,75,22,0,5,63,50,9,0,4,55,41,14,0,0,34,31,3,0,0
95CC03W1,2791,2397,227,27,140,883,775,76,1,31,721,611,66,1,43,657,556,56,15,30,530,455,29,10,36,1246,1132,70,13,31,548,494,39,1,14,248,226,16,0,6,227,206,8,6,7,223,206,7,6,4,580,504,64,3,9,131,115,13,0,3,173,151,20,0,2,200,168,25,3,4,76,70,6,0,0,74,43,28,1,2,4,4,0,0,0,16,9,7,0,0,32,16,13,1,2,22,14,8,0,0,891,718,65,10,98,200,162,24,0,14,284,225,23,1,35,198,166,10,5,17,209,165,8,4,32
95CC04W1,2384,1680,668,5,31,1413,1009,389,4,11,490,331,150,1,8,285,195,84,0,6,196,145,45,0,6,2051,1474,561,5,11,1293,926,358,4,5,399,279,115,1,4,205,150,55,0,0,154,119,33,0,2,96,58,36,0,2,14,8,4,0,2,30,17,13,0,0,28,17,11,0,0,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,148,71,0,18,106,75,27,0,4,61,35,22,0,4,52,28,18,0,6,18,10,4,0,4
95CC05W1,2749,1801,869,16,63,1694,1083,570,3,38,573,370,187,7,9,267,203,55,2,7,215,145,57,4,9,2306,1503,753,15,35,1544,998,517,3,26,423,256,158,6,3,200,158,38,2,2,139,91,40,4,4,52,36,16,0,0,6,2,4,0,0,20,15,5,0,0,12,9,3,0,0,14,10,4,0,0,28,16,10,1,1,0,0,0,0,0,9,4,3,1,1,5,5,0,0,0,14,7,7,0,0,363,246,90,0,27,144,83,49,0,12,121,95,21,0,5,50,31,14,0,5,48,37,6,0,5
95CC06S1,1458,869,511,22,56,907,493,367,15,32,298,189,86,2,21,173,133,34,4,2,80,54,24,1,1,1216,703,459,15,39,823,442,340,11,30,227,147,72,0,8,123,87,31,4,1,43,27,16,0,0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,158,52,7,17,82,49,27,4,2,70,41,14,2,13,45,41,3,0,1,37,27,8,1,1
95CC06S2,1292,658,599,4,31,744,360,368,1,15,273,146,113,2,12,193,103,85,1,4,82,49,33,0,0,1000,511,466,3,20,650,313,322,1,14,174,91,79,1,3,126,62,60,1,3,50,45,5,0,0,91,54,37,0,0,14,9,5,0,0,36,23,13,0,0,24,19,5,0,0,17,3,14,0,0,9,8,1,0,0,0,0,0,0,0,3,2,1,0,0,6,6,0,0,0,0,0,0,0,0,192,85,95,1,11,80,38,41,0,1,60,30,20,1,9,37,16,20,0,1,15,1,14,0,0
95CC07W1,3475,2819,611,10,35,2186,1758,396,9,23,619,511,100,1,7,410,348,59,0,3,260,202,56,0,2,2837,2300,508,8,21,1938,1551,363,8,16,452,372,77,0,3,263,233,29,0,1,184,144,39,0,1,74,52,21,0,1,10,10,0,0,0,17,9,8,0,0,31,25,5,0,1,16,8,8,0,0,147,107,35,1,4,28,13,12,1,2,34,34,0,0,0,62,47,14,0,1,23,13,9,0,1,417,360,47,1,9,210,184,21,0,5,116,96,15,1,4,54,43,11,0,0,37,37,0,0,0
95CC08W1,2511,2287,172,8,44,1022,944,54,5,19,712,638,59,2,13,487,449,35,1,2,290,256,24,0,10,1577,1457,101,5,14,802,751,41,4,6,379,341,32,0,6,263,240,20,1,2,133,125,8,0,0,288,274,11,0,3,48,43,3,0,2,100,94,5,0,1,101,98,3,0,0,39,39,0,0,0,72,65,7,0,0,8,8,0,0,0,22,22,0,0,0,25,18,7,0,0,17,17,0,0,0,574,491,53,3,27,164,142,10,1,11,211,181,22,2,6,98,93,5,0,0,101,75,16,0,10
95CC09S1,1485,186,1240,12,47,1142,118,990,6,28,160,21,125,6,8,134,44,84,0,6,49,3,41,0,5,1372,160,1158,12,42,1078,103,944,6,25,140,20,107,6,7,123,36,82,0,5,31,1,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,26,82,0,5,64,15,46,0,3,20,1,18,0,1,11,8,2,0,1,18,2,16,0,0
95CC09S2,1838,106,1636,20,76,1259,45,1172,16,26,357,39,288,0,30,158,15,122,4,17,64,7,54,0,3,1486,36,1384,16,50,1114,21,1061,13,19,231,12,199,0,20,91,2,77,3,9,50,1,47,0,2,65,5,52,0,8,12,1,11,0,0,17,1,15,0,1,30,3,20,0,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,65,200,4,18,133,23,100,3,7,109,26,74,0,9,37,10,25,1,1,8,6,1,0,1
95CC10W1,2495,486,1909,17,83,1789,325,1406,10,48,429,78,324,5,22,180,30,138,2,10,97,53,41,0,3,2180,429,1678,13,60,1644,296,1296,10,42,307,57,238,3,9,147,23,117,0,7,82,53,27,0,2,51,3,46,1,1,6,0,6,0,0,26,3,22,1,0,7,0,6,0,1,12,0,12,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,261,51,185,3,22,139,29,104,0,6,93,15,64,1,13,26,7,15,2,2,3,0,2,0,1
95CC11W1,1787,1623,134,0,30,758,682,62,0,14,521,474,36,0,11,284,273,7,0,4,224,194,29,0,1,1141,1058,71,0,12,564,520,35,0,9,282,259,21,0,2,187,185,2,0,0,108,94,13,0,1,197,185,12,0,0,24,22,2,0,0,100,93,7,0,0,40,38,2,0,0,33,32,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,445,376,51,0,18,170,140,25,0,5,139,122,8,0,9,54,47,3,0,4,82,67,15,0,0
95CC12W1,2751,1312,1374,11,54,1819,810,965,9,35,451,246,192,2,11,310,151,154,0,5,171,105,63,0,3,2480,1184,1251,10,35,1690,756,901,9,24,372,200,165,1,6,264,132,130,0,2,154,96,55,0,3,71,31,37,0,3,15,9,4,0,2,25,9,15,0,1,21,4,17,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,97,86,1,16,114,45,60,0,9,54,37,12,1,4,25,15,7,0,3,7,0,7,0,0
95CC13W1,2474,1288,1130,15,41,1545,764,747,12,22,447,274,167,0,6,266,139,118,0,9,216,111,98,3,4,2164,1146,977,14,27,1431,722,683,12,14,345,224,115,0,6,209,105,99,0,5,179,95,80,2,2,69,27,42,0,0,5,0,5,0,0,49,18,31,0,0,10,4,6,0,0,5,5,0,0,0,21,16,5,0,0,4,4,0,0,0,3,3,0,0,0,14,9,5,0,0,0,0,0,0,0,220,99,106,1,14,105,38,59,0,8,50,29,21,0,0,33,21,8,0,4,32,11,18,1,2
95CC14W1,3017,313,2520,34,150,1910,232,1577,22,79,676,51,577,7,41,305,19,253,5,28,126,11,113,0,2,2541,255,2142,34,110,1716,206,1426,22,62,506,24,449,7,26,236,14,196,5,21,83,11,71,0,1,92,6,82,0,4,19,0,19,0,0,28,6,19,0,3,21,0,21,0,0,24,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,52,296,0,36,175,26,132,0,17,142,21,109,0,12,48,5,36,0,7,19,0,19,0,0
95CC15W1,2893,1127,1665,17,84,1862,642,1161,11,48,513,217,265,5,26,293,130,158,0,5,225,138,81,1,5,2406,911,1432,16,47,1666,576,1040,11,39,386,159,215,4,8,215,100,115,0,0,139,76,62,1,0,117,48,68,0,1,33,10,22,0,1,29,13,16,0,0,39,17,22,0,0,16,8,8,0,0,25,22,0,0,3,3,3,0,0,0,7,7,0,0,0,6,3,0,0,3,9,9,0,0,0,345,146,165,1,33,160,53,99,0,8,91,38,34,1,18,33,10,21,0,2,61,45,11,0,5
95CC16W1,2801,420,2246,14,121,1637,207,1364,8,58,658,106,518,1,33,317,63,230,4,20,189,44,134,1,10,2041,288,1681,11,61,1367,164,1159,8,36,398,63,319,0,16,166,32,128,2,4,110,29,75,1,5,213,38,170,2,3,40,6,34,0,0,86,12,71,0,3,58,14,42,2,0,29,6,23,0,0,13,0,13,0,0,6,0,6,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,534,94,382,1,57,224,37,165,0,22,167,31,121,1,14,93,17,60,0,16,50,9,36,0,5
95CC17W1,2724,1857,805,20,42,1821,1210,580,7,24,461,317,135,4,5,295,210,73,4,8,147,120,17,5,5,2421,1638,748,9,26,1693,1113,550,7,23,384,259,120,2,3,241,177,64,0,0,103,89,14,0,0,21,19,2,0,0,0,0,0,0,0,4,2,2,0,0,2,2,0,0,0,15,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,279,197,55,11,16,128,97,30,0,1,73,56,13,2,2,49,28,9,4,8,29,16,3,5,5
95CC18W1,2309,1203,994,28,84,1487,732,697,15,43,436,223,183,10,20,220,135,66,1,18,166,113,48,2,3,1627,824,753,12,38,1266,622,609,6,29,213,110,94,5,4,75,31,39,1,4,73,61,11,0,1,213,103,95,4,11,28,6,18,3,1,92,32,54,1,5,50,36,10,0,4,43,29,13,0,1,51,27,18,1,5,18,10,4,1,3,20,10,8,0,2,5,5,0,0,0,8,2,6,0,0,418,249,128,11,30,175,94,66,5,10,111,71,27,4,9,90,63,17,0,10,42,21,18,2,1
95CC19W1,2720,950,1669,7,94,1713,538,1125,4,46,514,203,290,0,21,334,135,176,2,21,159,74,78,1,6,2248,749,1440,6,53,1525,455,1031,3,36,359,134,220,0,5,245,108,124,2,11,119,52,65,1,1,137,48,76,0,13,31,6,23,0,2,42,17,20,0,5,50,17,27,0,6,14,8,6,0,0,38,13,20,0,5,5,0,5,0,0,15,4,7,0,4,12,3,8,0,1,6,6,0,0,0,297,140,133,1,23,152,77,66,1,8,98,48,43,0,7,27,7,17,0,3,20,8,7,0,5
95CC20S1,1308,70,1187,5,46,912,34,834,4,40,251,24,221,1,5,85,5,80,0,0,60,7,52,0,1,1117,47,1035,3,32,815,28,755,3,29,192,13,176,0,3,59,1,58,0,0,51,5,46,0,0,39,1,36,0,2,9,1,6,0,2,17,0,17,0,0,8,0,8,0,0,5,0,5,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,22,114,2,12,87,5,72,1,9,41,11,27,1,2,18,4,14,0,0,4,2,1,0,1
